Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000120942,UBIAD1,21,1.44156,14,0.65793,10,0.19770,6,-0.6749,9,0.01188,7,-0.2752,5,-0.7731,8,-0.1168,3,-1.5378,6,-0.6711
ENSG00000116661,FBXO2,214,0.17775,374,1.12509,97,-1.0549,144,-0.4511,197,0.04071,201,0.07963,176,-0.1379,202,0.08273,196,0.03215,116,-0.7824
ENSG00000132879,FBXO44,43,-1.2199,86,-0.1598,71,-0.4537,105,0.15794,130,0.51352,129,0.50642,103,0.13165,147,0.71617,78,-0.3006,57,-0.8040
ENSG00000116663,FBXO6,6,-0.7237,12,0.20020,7,-0.6468,11,0.12095,11,0.09629,10,-0.1075,13,0.41605,14,0.46005,14,0.50242,5,-1.0080
ENSG00000116670,MAD2L2,19,0.35061,23,0.68748,3,-2.2836,22,0.56709,21,0.54809,16,0.06633,14,-0.1862,11,-0.4567,12,-0.3514,11,-0.5069
ENSG00000177000,MTHFR,11,-0.2207,13,-0.0314,17,0.37503,14,0.09061,12,-0.0801,9,-0.5682,13,0.04471,14,0.12732,8,-0.6662,19,0.57303
ENSG00000011021,CLCN6,35,-0.9875,51,-0.4271,87,0.42956,62,-0.1011,58,-0.2137,82,0.33236,95,0.57642,73,0.15086,78,0.24892,45,-0.6106
ENSG00000175206,NPPA,0,-4.9357,15,0.82490,0,-6.5129,32,2.21961,30,2.12165,4,-1.1829,0,-6.0566,5,-0.7870,3,-1.4602,1,-2.7628
ENSG00000116685,KIAA2013,55,1.02190,23,-0.4103,39,0.42625,31,0.05557,31,0.09077,18,-0.7728,20,-0.6065,18,-0.7370,31,0.09371,30,0.03112
ENSG00000083444,PLOD1,26,0.53521,21,0.21647,11,-0.7893,21,0.23726,14,-0.4614,21,0.22442,17,-0.1018,14,-0.4639,20,0.14138,19,0.05755
ENSG00000116688,MFN2,60,-1.0537,91,-0.4273,101,-0.2721,86,-0.5194,118,-0.0257,145,0.31197,143,0.28491,197,0.83027,114,-0.0741,140,0.25954
ENSG00000116691,MIIP,22,0.96867,15,0.36261,14,0.22967,12,0.01959,16,0.48757,8,-0.6753,12,-0.0394,7,-0.8041,5,-1.3243,10,-0.3502
ENSG00000048707,VPS13D,49,-0.5522,54,-0.4209,90,0.40100,46,-0.6648,65,-0.1240,75,0.10632,101,0.59431,62,-0.1968,77,0.13665,84,0.28536
ENSG00000162496,DHRS3,40,1.67127,42,1.76187,6,-1.2313,7,-1.0951,7,-1.0854,10,-0.5359,5,-1.5526,8,-0.9905,13,-0.2042,11,-0.5191
ENSG00000162493,PDPN,21,1.29720,9,-0.0846,5,-0.9470,10,0.01612,4,-1.1951,8,-0.2472,7,-0.4066,12,0.31051,12,0.35567,8,-0.3464
ENSG00000116731,PRDM2,96,-0.2295,98,-0.1927,204,1.01694,132,0.27318,135,0.31982,113,0.02779,66,-0.8082,74,-0.6298,86,-0.4032,106,-0.0790
ENSG00000189337,KAZN,81,0.52704,50,-0.2552,60,0.05380,29,-1.0789,36,-0.7249,81,0.54226,76,0.42434,69,0.26409,71,0.32045,30,-1.0223
ENSG00000142634,EFHD2,45,-1.0914,21,-2.2024,295,2.10333,10,-3.2340,14,-2.8270,57,-0.7417,169,1.03593,60,-0.6429,64,-0.5432,175,1.09195
ENSG00000132906,CASP9,16,0.75509,16,0.79627,18,1.01688,6,-0.6360,7,-0.4753,5,-0.9852,5,-0.8505,5,-1.0450,5,-0.8282,13,0.48843
ENSG00000116138,DNAJC16,24,-0.6642,19,-1.0138,29,-0.4016,38,0.02663,70,1.03182,55,0.62730,37,-0.0097,43,0.22428,25,-0.6411,34,-0.1561
ENSG00000197312,DDI2,19,-0.3409,26,0.10688,40,0.82977,24,-0.0011,27,0.15371,18,-0.4184,35,0.61151,22,-0.1609,14,-0.8001,16,-0.6678
ENSG00000116786,PLEKHM2,39,-0.7974,84,0.41692,47,-0.4984,75,0.22455,52,-0.3440,71,0.14592,77,0.27749,73,0.18857,83,0.39195,48,-0.4626
ENSG00000065526,SPEN,135,1.41851,83,0.56673,114,1.11363,31,-0.9652,45,-0.4049,27,-1.1714,34,-0.8313,22,-1.4850,38,-0.6520,55,-0.0889
ENSG00000116809,ZBTB17,15,-0.0911,21,0.47930,26,0.87005,14,-0.1658,16,0.06507,14,-0.1848,10,-0.6607,15,-0.0008,10,-0.7254,14,-0.1550
ENSG00000185519,FAM131C,5,-0.6487,8,-0.0931,5,-0.7097,10,0.24004,3,-1.2528,14,0.78497,9,0.12363,5,-0.7368,23,1.65310,2,-2.1044
ENSG00000037637,FBXO42,18,-0.2453,16,-0.3889,20,-0.0844,20,-0.0469,30,0.56077,25,0.25667,22,0.04963,33,0.75460,13,-0.7569,13,-0.7146
ENSG00000055070,SZRD1,40,0.93125,40,0.94372,23,0.00515,20,-0.2250,23,0.02048,18,-0.3831,16,-0.5542,11,-1.1230,23,0.00175,14,-0.7207
ENSG00000157191,NECAP2,42,1.90935,17,0.35450,4,-1.7062,12,-0.2700,11,-0.3156,10,-0.4799,9,-0.6222,12,-0.2079,13,-0.0969,8,-0.8278
ENSG00000219481,NBPF1,42,1.21673,22,0.11284,18,-0.1976,15,-0.4155,11,-0.8653,20,-0.0531,20,-0.0147,17,-0.2381,17,-0.2809,20,-0.0147
ENSG00000058453,CROCC,10,-0.2246,9,-0.3941,13,0.19395,14,0.28626,14,0.23156,12,-0.0056,11,-0.0851,17,0.60757,10,-0.1947,7,-0.8002
ENSG00000238142,BX284668.5,18,0.44862,20,0.61457,9,-0.6170,11,-0.3898,13,-0.1608,22,0.73902,9,-0.6267,9,-0.5771,16,0.18895,11,-0.3242
ENSG00000159363,ATP13A2,30,-1.8610,68,-0.6223,79,-0.4001,87,-0.2411,81,-0.3502,141,0.52996,179,0.94088,149,0.62643,122,0.29849,80,-0.3821
ENSG00000117118,SDHB,76,-0.6339,88,-0.4076,84,-0.4783,115,0.01058,134,0.26179,120,0.08815,143,0.36660,169,0.65094,113,-0.0114,97,-0.2577
ENSG00000117115,PADI2,253,3.13785,59,0.25142,50,-0.0275,21,-1.3276,19,-1.4751,10,-2.4628,12,-2.1553,8,-2.7017,24,-1.1515,51,0.01772
ENSG00000179051,RCC2,27,0.00714,23,-0.2371,8,-1.7577,31,0.26209,30,0.17013,53,1.13461,30,0.19391,28,0.09906,32,0.27773,5,-2.5237
ENSG00000074964,ARHGEF10L,16,0.40344,21,0.89140,5,-1.2091,6,-1.1666,7,-0.7914,12,0.02150,15,0.33828,10,-0.3482,27,1.27211,3,-1.7831
ENSG00000117154,IGSF21,28,-1.5331,56,-0.4718,116,0.70689,65,-0.2470,109,0.59507,75,-0.0196,55,-0.5055,72,-0.0792,46,-0.7740,135,0.96729
ENSG00000159423,ALDH4A1,32,0.91539,36,1.10998,13,-0.5914,15,-0.3323,11,-0.7653,22,0.24823,11,-0.7951,10,-0.8545,26,0.52044,9,-1.0762
ENSG00000169991,IFFO2,9,-0.2482,9,-0.1506,6,-0.7138,12,0.19024,20,1.10176,9,-0.1888,12,0.21439,11,0.10090,9,-0.2361,6,-0.8182
ENSG00000127481,UBR4,19,0.67337,22,0.92529,22,0.91962,12,-0.0146,13,0.03510,9,-0.4758,10,-0.3014,5,-1.2597,9,-0.5125,3,-2.0033
ENSG00000127463,EMC1,32,-0.0242,28,-0.2534,40,0.31595,30,-0.1136,50,0.68493,50,0.70879,24,-0.4742,33,0.04487,20,-0.7689,19,-0.8451
ENSG00000053372,MRTO4,26,-0.7071,47,0.24584,37,-0.1415,65,0.79037,42,0.05561,53,0.42937,32,-0.3451,45,0.18168,34,-0.2795,23,-0.8710
ENSG00000053371,AKR7A2,68,0.96380,60,0.74003,38,0.00822,34,-0.1955,29,-0.4084,22,-0.8379,34,-0.1824,34,-0.1781,30,-0.3910,32,-0.2786
ENSG00000040487,SLC66A1,11,0.15398,7,-0.5604,9,-0.1250,7,-0.5037,14,0.50091,11,0.14174,17,0.80940,11,0.05514,5,-0.9209,9,-0.2071
ENSG00000077549,CAPZB,158,0.01830,143,-0.1384,145,-0.1216,138,-0.1975,188,0.30216,141,-0.1589,172,0.15713,163,0.07076,203,0.42849,110,-0.5544
ENSG00000173436,MICOS10,253,-0.7930,387,-0.1308,300,-0.5298,367,-0.2172,326,-0.4036,561,0.46955,351,-0.2853,479,0.20995,614,0.62228,566,0.48524
ENSG00000158747,NBL1,110,-0.4961,174,0.22916,152,0.01416,143,-0.0885,148,-0.0332,185,0.33058,194,0.41228,160,0.09960,137,-0.1535,105,-0.5688
ENSG00000169914,OTUD3,8,-1.3929,19,-0.1090,25,0.32691,16,-0.3421,24,0.26485,29,0.58371,30,0.63095,19,-0.0823,19,-0.0636,13,-0.6839
ENSG00000162545,CAMK2N1,889,-0.7647,3397,1.46339,626,-1.2973,2804,1.11141,1887,0.43101,961,-0.6436,496,-1.6455,1326,-0.1406,1320,-0.1472,775,-0.9743
ENSG00000090432,MUL1,22,-0.0149,23,0.06235,14,-0.6635,24,0.16240,17,-0.3654,25,0.21167,31,0.58499,26,0.29316,17,-0.4034,19,-0.2173
ENSG00000183114,FAM43B,7,-1.0953,8,-0.8736,27,1.06533,7,-1.1193,6,-1.2050,7,-1.0525,21,0.68049,16,0.17995,15,0.06115,27,1.10060
ENSG00000158828,PINK1,243,-1.0424,344,-0.5107,472,-0.0135,419,-0.2024,405,-0.2565,681,0.58893,546,0.22373,572,0.29822,491,0.05090,584,0.33195
ENSG00000244038,DDOST,18,-0.3001,28,0.36410,36,0.79066,20,-0.1827,23,0.00933,12,-0.8883,18,-0.3191,20,-0.1960,20,-0.1762,28,0.35986
