Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000130764,LRRC47,75,-0.0802,71,-0.2075,85,0.22013
ENSG00000116198,CEP104,30,-0.1486,45,0.66403,27,-0.5159
ENSG00000198912,C1orf174,13,-0.3233,18,0.26947,15,-0.0412
ENSG00000196581,AJAP1,21,-1.3075,60,0.52182,50,0.15789
ENSG00000131697,NPHP4,6,-0.9282,6,-1.0870,16,1.33413
ENSG00000069424,KCNAB2,221,0.24666,146,-0.5456,210,0.25618
ENSG00000116254,CHD5,212,-0.2413,342,0.76630,196,-0.5620
ENSG00000116251,RPL22,580,0.64521,290,-0.6782,419,0.04420
ENSG00000116237,ICMT,40,-0.1425,36,-0.3639,49,0.38024
ENSG00000097021,ACOT7,95,-1.2108,141,-0.6258,267,1.12183
ENSG00000215788,TNFRSF25,19,-0.8872,29,-0.1792,39,0.62328
ENSG00000171680,PLEKHG5,23,-0.3352,14,-1.1690,37,1.05136
ENSG00000162408,NOL9,38,0.29583,34,0.10326,29,-0.2899
ENSG00000204859,ZBTB48,9,-0.2174,13,0.54181,9,-0.3548
ENSG00000162413,KLHL21,34,-0.1287,32,-0.2841,41,0.31032
ENSG00000116273,PHF13,11,-0.5681,16,0.04298,18,0.28609
ENSG00000041988,THAP3,12,-0.5213,19,0.34549,16,-0.0051
ENSG00000007923,DNAJC11,42,0.19543,38,-0.0035,36,-0.1272
ENSG00000171735,CAMTA1,395,-0.4318,697,0.71833,435,-0.4059
ENSG00000049245,VAMP3,35,0.97241,19,-0.1708,16,-0.6140
ENSG00000049246,PER3,48,0.03245,51,0.15910,44,-0.1575
ENSG00000116288,PARK7,256,-0.1031,173,-0.8499,336,0.70079
ENSG00000116285,ERRFI1,26,-0.4484,31,-0.2055,39,0.43137
ENSG00000162426,SLC45A1,16,-0.9016,22,-0.4007,35,0.81078
ENSG00000142599,RERE,133,-0.0427,146,0.14203,132,-0.0945
ENSG00000074800,ENO1,568,0.44537,297,-0.7865,489,0.27216
ENSG00000171612,SLC25A33,68,0.94290,32,-0.4859,37,-0.3414
ENSG00000188807,TMEM201,15,0.46871,10,-0.3601,12,-0.0424
ENSG00000171608,PIK3CD,9,-0.8011,24,1.14770,11,-0.6607
ENSG00000171603,CLSTN1,543,-0.6863,728,-0.2091,961,0.55535
ENSG00000178585,CTNNBIP1,36,0.55352,26,-0.0128,23,-0.3863
ENSG00000162441,LZIC,69,0.57375,63,0.45358,36,-0.8365
ENSG00000130939,UBE4B,41,-0.2660,58,0.41071,45,-0.2026
ENSG00000054523,KIF1B,466,0.07307,594,0.62594,352,-0.6230
ENSG00000284642,AL139424.2,13,-0.2466,14,-0.0810,16,0.21753
ENSG00000142657,PGD,54,-0.0562,49,-0.2429,60,0.23306
ENSG00000175279,CENPS,11,0.07348,10,-0.2328,11,0.14146
ENSG00000241563,CORT,23,0.01565,14,-0.9445,28,0.68261
ENSG00000160049,DFFA,44,0.07098,48,0.26633,38,-0.2785
ENSG00000142655,PEX14,15,-0.6301,20,-0.2035,26,0.52331
ENSG00000120948,TARDBP,71,-0.4215,89,-0.0400,100,0.28074
ENSG00000271895,AL109811.2,11,-0.8586,19,0.05481,22,0.41131
ENSG00000116649,SRM,65,0.14367,36,-0.9550,73,0.60025
ENSG00000171824,EXOSC10,28,-0.2597,37,0.28912,32,-0.0948
ENSG00000198793,MTOR,39,-0.3369,49,0.03587,51,0.17058
ENSG00000116661,FBXO2,231,0.69165,74,-1.4152,184,0.42971
ENSG00000132879,FBXO44,75,-0.3528,81,-0.2642,106,0.42605
ENSG00000116670,MAD2L2,16,0.27962,11,-0.4394,14,0.15618
ENSG00000177000,MTHFR,21,0.04035,26,0.54379,17,-0.5193
ENSG00000011021,CLCN6,97,0.08430,98,0.11301,88,-0.1514
ENSG00000116685,KIAA2013,28,-0.1069,30,0.05214,30,0.02278
ENSG00000083444,PLOD1,23,0.45352,15,-0.3328,18,-0.0514
ENSG00000116688,MFN2,134,0.07792,103,-0.4298,141,0.28866
ENSG00000116691,MIIP,13,0.14478,5,-1.4288,16,0.86865
ENSG00000048707,VPS13D,61,-0.2839,84,0.35008,68,-0.1365
ENSG00000162496,DHRS3,40,1.17993,14,-0.8419,19,-0.3160
ENSG00000116731,PRDM2,152,-0.5805,327,0.98742,169,-0.6006
ENSG00000189337,KAZN,65,0.09150,69,0.23863,56,-0.2672
ENSG00000142634,EFHD2,68,-0.4485,116,0.61108,79,-0.2921
ENSG00000132906,CASP9,11,0.04074,8,-0.4390,12,0.32010
ENSG00000116138,DNAJC16,27,-0.8915,54,0.37295,47,0.14052
ENSG00000197312,DDI2,19,-1.1628,57,0.87948,36,-0.2388
ENSG00000116786,PLEKHM2,171,0.98968,97,-0.1293,80,-0.6651
ENSG00000065526,SPEN,95,-0.6846,265,1.58038,86,-1.1972
ENSG00000116809,ZBTB17,19,-0.0773,20,-0.0279,21,0.07209
ENSG00000037637,FBXO42,15,-0.7026,28,0.45853,22,-0.0219
ENSG00000055070,SZRD1,33,0.76657,22,0.01447,18,-0.5880
ENSG00000219481,NBPF1,10,-0.1518,13,0.42289,10,-0.2812
ENSG00000058453,CROCC,10,-0.3346,13,0.16892,13,0.05426
ENSG00000238142,BX284668.5,18,0.46063,7,-1.2104,16,0.51177
ENSG00000159363,ATP13A2,94,-0.1707,80,-0.5173,122,0.51224
ENSG00000117118,SDHB,62,-0.2116,50,-0.6522,86,0.63429
ENSG00000117115,PADI2,98,1.68527,40,-0.1658,24,-1.3776
ENSG00000179051,RCC2,32,0.26925,28,0.04825,26,-0.2232
ENSG00000074964,ARHGEF10L,22,0.57363,18,0.23319,13,-0.6221
ENSG00000117154,IGSF21,69,0.08963,45,-0.7332,77,0.49479
ENSG00000159423,ALDH4A1,45,1.42573,17,-0.5548,16,-0.7531
ENSG00000169991,IFFO2,8,-0.4710,14,0.65082,9,-0.3188
ENSG00000127481,UBR4,29,-0.5577,69,1.31770,27,-0.9678
ENSG00000127463,EMC1,32,-0.3055,40,0.05219,41,0.13919
ENSG00000053372,MRTO4,35,0.11153,32,-0.0340,32,-0.0445
ENSG00000053371,AKR7A2,50,0.99064,20,-0.7703,28,-0.1889
ENSG00000077549,CAPZB,130,-0.2852,140,-0.1708,169,0.31305
ENSG00000173436,MICOS10,399,0.70456,179,-0.8257,284,0.09126
ENSG00000158747,NBL1,170,0.36467,124,-0.2350,137,-0.0603
ENSG00000169914,OTUD3,22,-0.2839,29,0.27553,25,-0.0688
ENSG00000162545,CAMK2N1,1969,0.35545,908,-1.0891,1917,0.52508
ENSG00000090432,MUL1,22,-0.0071,18,-0.3715,24,0.30093
ENSG00000183114,FAM43B,16,0.24512,15,0.21188,12,-0.3496
ENSG00000158828,PINK1,393,0.08742,247,-0.7964,443,0.53824
ENSG00000244038,DDOST,23,-0.4477,23,-0.5396,37,0.69037
ENSG00000117245,KIF17,19,-0.4289,30,0.48315,22,-0.1805
ENSG00000189410,SH2D5,28,-0.3894,26,-0.5745,44,0.68339
ENSG00000127483,HP1BP3,211,-0.5288,377,0.60335,262,-0.2431
ENSG00000075151,EIF4G3,141,-1.0848,388,0.84390,246,-0.2326
ENSG00000117298,ECE1,21,0.52262,17,0.23456,12,-0.5816
ENSG00000076864,RAP1GAP,100,-0.4654,130,-0.0182,144,0.28568
ENSG00000090686,USP48,52,-0.8030,123,0.89009,72,-0.3948
ENSG00000070831,CDC42,162,-0.3427,166,-0.3394,230,0.47941
ENSG00000184677,ZBTB40,13,0.19056,14,0.39329,10,-0.4782
ENSG00000133216,EPHB2,9,-0.4389,12,-0.0904,14,0.33210
ENSG00000004487,KDM1A,36,-0.8656,69,0.32946,63,0.16944
ENSG00000169641,LUZP1,140,-0.6068,281,0.78352,172,-0.3804
ENSG00000125944,HNRNPR,108,-0.4172,176,0.53421,126,-0.2350
ENSG00000125945,ZNF436,10,-0.6111,17,0.30988,15,0.07162
ENSG00000249087,ZNF436-AS1,14,0.33921,8,-0.5841,12,0.21628
ENSG00000117318,ID3,47,3.43156,3,-2.1135,4,-2.1842
ENSG00000142676,RPL11,603,0.89950,247,-0.8215,369,-0.0762
ENSG00000011007,ELOA,22,-0.7463,48,0.74308,31,-0.2743
ENSG00000057757,PITHD1,145,-0.3350,146,-0.3562,205,0.48804
ENSG00000011009,LYPLA2,25,-0.0446,18,-0.6350,30,0.51694
ENSG00000117308,GALE,7,-1.2968,10,-0.9151,23,1.38025
ENSG00000117305,HMGCL,17,0.18828,14,-0.1679,15,0.01252
ENSG00000179163,FUCA1,5,-1.2874,11,-0.0877,14,0.70446
ENSG00000189266,PNRC2,69,0.06255,70,0.10097,63,-0.1266
ENSG00000188529,SRSF10,65,-0.3148,90,0.32235,75,-0.0938
ENSG00000001460,STPG1,11,-0.0054,12,0.21280,10,-0.1806
ENSG00000001461,NIPAL3,84,-0.4007,144,0.67130,92,-0.3764
ENSG00000133226,SRRM1,116,-0.6126,280,1.25567,117,-0.8696
ENSG00000169504,CLIC4,52,1.31163,30,0.19811,15,-1.3095
ENSG00000117614,SYF2,115,-0.0145,133,0.29717,106,-0.2507
ENSG00000117616,RSRP1,53,-0.9100,121,0.61582,89,-0.0798
ENSG00000183726,TMEM50A,62,-0.5401,68,-0.4373,104,0.66287
ENSG00000204178,MACO1,40,-0.9084,112,1.18425,53,-0.6509
ENSG00000117643,MAN1C1,39,-0.3223,34,-0.6233,57,0.68008
ENSG00000162430,SELENON,34,0.77873,17,-0.5280,21,-0.1691
ENSG00000117640,MTFR1L,56,-0.3861,72,0.05662,74,0.17983
ENSG00000117632,STMN1,790,-0.9172,1419,0.10044,1536,0.39648
ENSG00000158008,EXTL1,42,0.05585,42,0.07465,39,-0.0995
ENSG00000175087,PDIK1L,11,-0.9478,24,0.39956,21,0.13925
ENSG00000142684,ZNF593,22,-0.5360,24,-0.4315,36,0.65623
ENSG00000142669,SH3BGRL3,160,0.39369,93,-0.6350,139,0.21089
ENSG00000158062,UBXN11,24,0.55104,11,-0.8461,19,0.22789
ENSG00000117682,DHDDS,19,-0.1941,29,0.66632,18,-0.4902
ENSG00000198830,HMGN2,204,0.40330,148,-0.2015,157,-0.1153
ENSG00000117713,ARID1A,66,-0.1474,89,0.46999,63,-0.3282
ENSG00000060642,PIGV,8,-0.6200,11,-0.1553,14,0.47872
ENSG00000204160,ZDHHC18,21,0.10166,18,-0.1940,21,0.09206
ENSG00000142751,GPN2,13,-0.6575,25,0.64213,17,-0.2173
ENSG00000090273,NUDC,207,-0.2083,182,-0.4896,274,0.51469
ENSG00000253368,TRNP1,42,-0.4205,39,-0.6249,68,0.73784
ENSG00000090020,SLC9A1,27,0.23135,22,-0.1756,24,-0.0113
ENSG00000142784,WDTC1,37,0.66986,25,-0.0175,21,-0.4775
ENSG00000186501,TMEM222,49,0.23124,40,-0.1269,42,-0.0504
ENSG00000158195,WASF2,51,0.84310,50,0.93635,16,-1.6646
ENSG00000126705,AHDC1,30,-0.6594,65,0.89182,37,-0.4634
ENSG00000126709,IFI6,119,0.12724,84,-0.5333,123,0.33066
ENSG00000009780,FAM76A,18,-0.4616,24,0.03140,25,0.24154
ENSG00000117758,STX12,99,-0.0950,97,-0.1540,111,0.18644
ENSG00000117751,PPP1R8,24,-0.3972,28,-0.1760,34,0.37983
ENSG00000117748,RPA2,37,-0.2327,31,-0.6132,52,0.61942
ENSG00000158161,EYA3,9,-0.8295,21,0.90696,12,-0.4000
ENSG00000126698,DNAJC8,165,-0.5078,252,0.27310,225,0.05359
ENSG00000130770,ATP5IF1,333,-0.3137,191,-1.3529,549,1.14667
ENSG00000204138,PHACTR4,24,-0.2154,42,0.99356,19,-0.8150
ENSG00000242125,SNHG3,8,-0.5249,14,0.52465,10,-0.1699
ENSG00000180098,TRNAU1AP,16,-0.4927,25,0.36792,21,-0.0402
ENSG00000120656,TAF12,14,-0.0173,16,0.13815,14,-0.1071
ENSG00000162419,GMEB1,12,0.14414,16,0.86806,7,-0.9272
ENSG00000198492,YTHDF2,65,-0.7303,95,-0.1003,117,0.48614
ENSG00000116329,OPRD1,12,-0.5130,22,0.65396,14,-0.3001
ENSG00000159023,EPB41,25,-0.1767,44,1.10236,19,-0.9590
ENSG00000116350,SRSF4,74,-0.2168,110,0.59525,72,-0.4068
ENSG00000116353,MECR,26,0.04879,15,-0.9930,32,0.69012
ENSG00000060656,PTPRU,18,0.23042,18,0.31961,13,-0.4375
ENSG00000162511,LAPTM5,22,1.12196,6,-1.3846,12,0.03828
ENSG00000162512,SDC3,111,0.47915,85,-0.0291,77,-0.3140
ENSG00000134644,PUM1,145,-0.4265,246,0.62381,165,-0.3161
ENSG00000060688,SNRNP40,4,-1.6508,19,1.06744,11,-0.2715
ENSG00000121766,ZCCHC17,108,-0.3410,135,0.06937,137,0.14424
ENSG00000121769,FABP3,29,-1.2788,53,-0.3409,82,0.91703
ENSG00000162517,PEF1,57,-0.2826,48,-0.6231,81,0.65646
ENSG00000084636,COL16A1,34,0.27210,32,0.19885,25,-0.3573
ENSG00000121753,ADGRB2,149,-0.3686,129,-0.6819,230,0.74903
ENSG00000184007,PTP4A2,203,0.08868,226,0.33595,170,-0.3541
ENSG00000121774,KHDRBS1,120,-0.3329,155,0.13867,149,0.07983
ENSG00000121775,TMEM39B,11,-0.2112,10,-0.4693,15,0.50143
ENSG00000025800,KPNA6,69,-0.4412,112,0.51832,82,-0.2072
ENSG00000084652,TXLNA,24,-0.1364,32,0.45992,23,-0.3254
ENSG00000160050,CCDC28B,23,0.21746,12,-0.9423,25,0.53963
ENSG00000084623,EIF3I,79,-0.4481,87,-0.3130,120,0.51696
ENSG00000116478,HDAC1,25,1.44993,15,0.44927,5,-1.7839
ENSG00000175130,MARCKSL1,161,0.55334,152,0.52123,84,-0.8882
ENSG00000160058,BSDC1,48,-0.1510,58,0.21740,50,-0.0943
ENSG00000160062,ZBTB8A,10,-1.0160,22,0.34652,20,0.21542
ENSG00000176261,ZBTB8OS,40,0.16285,24,-0.7531,42,0.45737
ENSG00000162521,RBBP4,88,-0.2661,113,0.20416,102,-0.0152
ENSG00000162522,KIAA1522,28,0.44451,13,-0.9602,25,0.38097
ENSG00000134684,YARS,67,-0.7844,88,-0.3641,132,0.72743
ENSG00000116497,S100PBP,13,0.21855,17,0.90433,7,-1.0246
ENSG00000160097,FNDC5,34,-0.1825,32,-0.3458,43,0.39076
ENSG00000121905,HPCA,86,-0.9983,123,-0.4613,203,0.90197
ENSG00000121900,TMEM54,62,0.84100,29,-0.6499,38,-0.1377
ENSG00000116514,RNF19B,8,-0.6060,11,-0.1886,14,0.49916
ENSG00000004455,AK2,38,0.49654,26,-0.2088,27,-0.1805
ENSG00000142920,AZIN2,14,-0.5230,18,-0.1013,22,0.38513
ENSG00000160094,ZNF362,19,-0.3018,28,0.37276,22,-0.1472
ENSG00000134686,PHC2,47,0.08855,44,-0.0508,45,-0.0152
ENSG00000121904,CSMD2,5,-1.0285,13,0.58147,10,0.00058
ENSG00000163866,SMIM12,41,-0.4707,39,-0.5918,67,0.74171
ENSG00000116544,DLGAP3,53,0.70311,16,-1.4580,42,0.44072
ENSG00000163867,ZMYM6,19,-0.6411,31,0.26810,28,0.12378
ENSG00000116560,SFPQ,161,-0.5577,328,0.88994,183,-0.5121
ENSG00000146463,ZMYM4,65,-0.1144,92,0.64454,56,-0.5179
ENSG00000142687,KIAA0319L,58,-0.0688,65,0.15407,58,-0.0886
ENSG00000020129,NCDN,296,-0.9932,314,-0.9879,754,1.29694
ENSG00000126067,PSMB2,70,-0.4600,78,-0.3198,108,0.52875
ENSG00000142686,C1orf216,47,-1.0267,56,-0.8427,122,1.20753
ENSG00000134698,AGO4,10,-0.9306,20,0.20485,20,0.30943
ENSG00000092847,AGO1,36,-0.1962,46,0.28701,38,-0.1298
ENSG00000126070,AGO3,35,-0.6277,84,1.19304,37,-0.7937
ENSG00000116863,ADPRHL2,13,-0.6817,19,-0.0134,22,0.38968
ENSG00000054116,TRAPPC3,27,-0.8176,35,-0.4160,55,0.78436
ENSG00000116871,MAP7D1,161,-0.1739,167,-0.1216,190,0.20808
ENSG00000054118,THRAP3,97,-0.6341,198,0.76414,124,-0.3478
ENSG00000196182,STK40,15,-0.2540,21,0.44087,16,-0.2377
ENSG00000181817,LSM10,37,-0.0567,25,-0.8241,47,0.65340
ENSG00000116885,OSCP1,15,-0.4790,11,-1.0443,27,1.06017
ENSG00000116898,MRPS15,40,-0.2698,33,-0.6844,58,0.69231
ENSG00000163873,GRIK3,13,-0.4401,27,1.11901,12,-0.8156
ENSG00000163875,MEAF6,95,-0.5581,123,-0.1331,151,0.42939
ENSG00000163877,SNIP1,13,-0.7693,25,0.49834,20,-0.0289
ENSG00000163879,DNALI1,11,0.00319,10,-0.0668,11,0.05355
ENSG00000134697,GNL2,19,-0.6138,35,0.54122,26,-0.1416
ENSG00000116922,C1orf109,10,-0.9090,18,-0.0180,21,0.49612
ENSG00000183317,EPHA10,7,-0.5654,11,0.19712,11,0.15030
ENSG00000185090,MANEAL,17,-0.4639,20,-0.2525,26,0.47748
ENSG00000196449,YRDC,11,-0.3317,12,-0.2977,16,0.44058
ENSG00000197982,C1orf122,220,0.85903,76,-1.1344,148,0.14255
ENSG00000188786,MTF1,13,-0.1921,20,0.56983,13,-0.3969
ENSG00000204084,INPP5B,14,0.58776,11,0.05727,9,-0.4746
ENSG00000183431,SF3A3,34,-0.6857,48,-0.1365,60,0.49513
ENSG00000183520,UTP11,32,-0.5490,50,0.26841,45,0.07856
ENSG00000185668,POU3F1,15,-0.3054,5,-2.1799,27,1.54931
ENSG00000116954,RRAGC,37,-0.4269,49,0.10261,50,0.16204
ENSG00000174574,AKIRIN1,76,-0.3046,81,-0.2084,101,0.35436
ENSG00000168653,NDUFS5,617,0.05482,324,-1.1421,756,0.77555
ENSG00000127603,MACF1,307,-0.0998,613,1.60668,159,-1.6264
ENSG00000090621,PABPC4,68,0.13736,71,0.26044,56,-0.3180
ENSG00000116983,HPCAL4,231,-0.1340,230,-0.1638,268,0.21825
ENSG00000084072,PPIE,28,-0.3017,28,-0.3694,39,0.47915
ENSG00000043514,TRIT1,4,-1.7755,14,0.38569,14,0.42432
ENSG00000168389,MFSD2A,27,1.21686,17,0.32213,8,-1.3369
ENSG00000131236,CAP1,139,-0.0710,134,-0.1523,153,0.17015
ENSG00000131238,PPT1,133,-0.3006,121,-0.5137,189,0.58739
ENSG00000117000,RLF,22,-0.6957,54,1.17102,24,-0.7357
ENSG00000259943,AL050341.2,14,-0.1199,12,-0.3395,16,0.34771
ENSG00000084073,ZMPSTE24,45,0.09790,52,0.40329,37,-0.4233
ENSG00000084070,SMAP2,93,-0.8001,190,0.53825,146,-0.0528
ENSG00000117016,RIMS3,213,0.05087,177,-0.3116,223,0.21750
ENSG00000066136,NFYC,33,-0.3263,40,-0.0069,43,0.20098
ENSG00000179862,CITED4,4,-1.3474,8,-0.5028,14,1.07638
ENSG00000171793,CTPS1,5,-1.4337,10,-0.6367,19,1.21702
ENSG00000010803,SCMH1,9,-0.3823,12,0.06544,13,0.17017
ENSG00000127124,HIVEP3,28,0.38237,32,0.78712,15,-1.0276
ENSG00000198815,FOXJ3,56,-0.2524,62,-0.1108,71,0.24537
ENSG00000177181,RIMKLA,56,-0.0259,59,0.07943,56,-0.0509
ENSG00000127125,PPCS,46,-0.0923,46,-0.1138,51,0.15222
ENSG00000186409,CCDC30,42,-0.2927,81,1.14248,34,-0.9290
ENSG00000171960,PPIH,13,0.11041,8,-0.8021,14,0.52618
ENSG00000065978,YBX1,154,1.13530,81,-0.1399,63,-0.7959
ENSG00000164008,C1orf50,18,0.16021,16,-0.1251,17,-0.0026
ENSG00000177868,SVBP,38,-0.2911,43,-0.0768,49,0.23953
ENSG00000117394,SLC2A1,72,1.17037,32,-0.4501,32,-0.5781
ENSG00000117395,EBNA1BP2,51,-0.6774,59,-0.4766,95,0.76375
ENSG00000066322,ELOVL1,27,0.57605,28,0.71531,12,-1.1175
ENSG00000159479,MED8,15,-0.6485,17,-0.4603,27,0.73662
ENSG00000198198,SZT2,9,-0.7886,21,0.84729,12,-0.3584
ENSG00000178922,HYI,15,0.24909,11,-0.2659,13,0.04718
ENSG00000142949,PTPRF,105,-0.0556,95,-0.2773,118,0.25963
ENSG00000066135,KDM4A,16,-0.4800,25,0.34522,21,-0.0260
ENSG00000126091,ST3GAL3,43,0.35232,31,-0.2703,35,-0.0237
ENSG00000117408,IPO13,45,-0.0119,47,0.07375,44,-0.0549
ENSG00000132768,DPH2,9,-0.7699,12,-0.1837,16,0.57407
ENSG00000117410,ATP6V0B,263,-0.7046,326,-0.3825,491,0.70371
ENSG00000117411,B4GALT2,84,0.69129,49,-0.3221,53,-0.2480
ENSG00000159214,CCDC24,16,-0.2850,16,-0.4124,23,0.50232
ENSG00000178028,DMAP1,34,-1.0632,52,-0.3907,82,0.87280
ENSG00000117419,ERI3,111,0.06331,87,-0.4050,118,0.27995
ENSG00000187147,RNF220,126,-0.0339,107,-0.3533,142,0.30428
ENSG00000142937,RPS8,1192,0.74398,616,-0.5304,769,-0.1382
ENSG00000070785,EIF2B3,15,-0.8368,27,0.13859,28,0.32843
ENSG00000126107,HECTD3,15,0.25558,10,-0.5325,14,0.24052
ENSG00000126088,UROD,79,-0.0050,48,-0.9387,98,0.69303
ENSG00000117450,PRDX1,340,0.52474,178,-0.7033,271,0.15661
ENSG00000117448,AKR1A1,29,-0.5726,29,-0.5990,51,0.80233
ENSG00000132780,NASP,41,-0.7140,100,1.10187,48,-0.6536
ENSG00000159592,GPBP1L1,38,0.13510,38,0.16711,32,-0.2329
ENSG00000159596,TMEM69,14,-0.4387,13,-0.5264,22,0.67550
ENSG00000086015,MAST2,27,0.24956,16,-0.7657,27,0.40406
ENSG00000117461,PIK3R3,27,0.00577,34,0.50931,23,-0.4628
ENSG00000085998,POMGNT1,52,0.04630,49,-0.0728,51,0.03064
ENSG00000132128,LRRC41,37,-0.1557,31,-0.5230,48,0.50711
ENSG00000173660,UQCRH,476,0.05353,265,-1.0424,575,0.71703
ENSG00000117481,NSUN4,21,-0.0059,22,0.08057,20,-0.0646
ENSG00000117480,FAAH,20,-0.6549,22,-0.4766,36,0.75245
ENSG00000079277,MKNK1,23,-0.4704,36,0.34663,30,-0.0322
ENSG00000123472,ATPAF1,156,0.22259,99,-0.6492,155,0.34532
ENSG00000159658,EFCAB14,100,0.52452,84,0.23174,60,-0.5805
ENSG00000186377,CYP4X1,17,-0.6015,23,-0.1649,29,0.47747
ENSG00000162368,CMPK1,138,-0.1016,112,-0.5186,170,0.47022
ENSG00000132122,SPATA6,14,0.45516,16,0.95919,6,-1.2901
ENSG00000186094,AGBL4,7,-1.1882,16,0.22528,17,0.39108
ENSG00000162373,BEND5,31,-0.7035,46,-0.0413,54,0.42367
ENSG00000162374,ELAVL4,180,-0.9250,433,0.75837,286,-0.2117
ENSG00000185104,FAF1,39,-0.3361,39,-0.3613,55,0.49259
ENSG00000123091,RNF11,460,-0.0327,438,-0.1335,489,0.13098
ENSG00000085832,EPS15,212,-0.1791,276,0.34902,218,-0.1964
ENSG00000117859,OSBPL9,31,0.42486,31,0.45390,19,-0.7134
ENSG00000078618,NRDC,73,-1.0549,173,0.52780,138,0.06165
ENSG00000169213,RAB3B,21,-1.3359,74,0.99960,43,-0.2987
ENSG00000117862,TXNDC12,28,-0.3915,33,-0.1262,39,0.33606
ENSG00000134717,BTF3L4,49,-0.4672,61,-0.0958,72,0.35154
ENSG00000157077,ZFYVE9,33,-0.7883,72,0.69089,49,-0.2044
ENSG00000134748,PRPF38A,62,0.48486,58,0.41916,36,-0.7276
ENSG00000134744,TUT4,47,-0.7090,133,1.53257,45,-1.1287
ENSG00000162377,COA7,20,-0.7342,34,0.18856,34,0.23832
ENSG00000162378,ZYG11B,135,-0.4152,189,0.21387,174,0.05828
