Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000132879,FBXO44,51,-0.5399,82,0.19957,52,-0.5359,69,-0.0643,148,1.23278,97,0.57177,28,-1.4689,26,-1.5553
ENSG00000011021,CLCN6,55,-0.3182,62,-0.1088,42,-0.7122,53,-0.3610,70,0.08435,95,0.69260,53,-0.3576,74,0.17443
ENSG00000116685,KIAA2013,17,-1.4464,27,-0.7316,23,-0.9820,29,-0.6231,54,0.36761,67,0.90633,57,0.45607,45,0.09183
ENSG00000116688,MFN2,137,0.06137,122,-0.1184,143,0.13024,179,0.50424,98,-0.4730,154,0.28902,89,-0.6192,111,-0.2723
ENSG00000048707,VPS13D,105,0.26558,41,-1.2129,71,-0.3679,137,0.72007,134,0.67789,89,0.01075,57,-0.7022,78,-0.2083
ENSG00000116731,PRDM2,293,0.00452,218,-0.4642,413,0.57739,472,0.80787,315,0.12412,287,-0.0356,176,-0.7975,168,-0.8752
ENSG00000189337,KAZN,67,-0.3863,40,-1.1657,109,0.39007,75,-0.2142,61,-0.5393,104,0.36574,132,0.72694,79,-0.1349
ENSG00000142634,EFHD2,123,0.81506,81,0.09821,69,-0.1540,61,-0.3378,17,-2.2438,105,0.62761,44,-0.8418,78,0.03551
ENSG00000116138,DNAJC16,32,-0.2369,45,0.30304,15,-1.4189,58,0.74629,42,0.19834,42,0.22575,34,-0.1481,25,-0.6191
ENSG00000197312,DDI2,55,0.15049,30,-0.7916,60,0.30862,57,0.21258,105,1.28402,53,0.12333,23,-1.1654,12,-2.1860
ENSG00000116786,PLEKHM2,127,0.25188,114,0.06963,158,0.61743,62,-0.8828,132,0.31724,114,0.08502,62,-0.8714,97,-0.1894
ENSG00000065526,SPEN,196,-0.3029,43,-2.5785,314,0.46218,378,0.77961,151,-0.7107,222,-0.1186,384,0.80809,224,-0.0903
ENSG00000159363,ATP13A2,72,-0.2482,98,0.24199,119,0.56976,45,-0.9910,41,-1.1184,165,1.41408,12,-2.9641,44,-1.0257
ENSG00000117118,SDHB,36,-0.1310,59,0.71059,16,-1.3327,30,-0.4165,42,0.14686,47,0.38944,48,0.36282,21,-0.9086
ENSG00000117115,PADI2,5,-3.6591,15,-2.2352,7,-3.3169,15,-2.2740,22,-1.6777,12,-2.6766,291,2.90194,219,2.19097
ENSG00000117154,IGSF21,72,0.31575,62,0.07512,43,-0.4982,66,0.15621,92,0.72627,85,0.70145,9,-2.8288,21,-1.6014
ENSG00000127481,UBR4,53,-0.2200,23,-1.5112,89,0.61077,109,0.97031,52,-0.2658,51,-0.3242,61,-0.0030,63,0.03005
ENSG00000127463,EMC1,20,-0.9486,31,-0.2486,32,-0.2326,41,0.18829,57,0.71425,48,0.50433,23,-0.7239,31,-0.2650
ENSG00000053372,MRTO4,50,0.27660,55,0.45281,25,-0.7998,66,0.73879,38,-0.1640,60,0.67924,9,-2.3248,16,-1.4344
ENSG00000077549,CAPZB,100,-0.4721,133,-0.0208,177,0.45241,110,-0.3171,153,0.20755,170,0.45636,124,-0.1231,72,-0.9774
ENSG00000173436,MICOS10,177,-0.5910,489,1.09904,346,0.49270,87,-1.6703,236,-0.1356,247,-0.0712,267,0.06206,216,-0.2788
ENSG00000158747,NBL1,138,0.13652,172,0.49867,63,-1.0961,119,-0.1132,199,0.75247,165,0.50499,25,-2.4675,98,-0.4150
ENSG00000162545,CAMK2N1,1077,-0.9571,3156,0.78511,1885,-0.0783,1275,-0.6966,4073,1.24671,1569,-0.4175,1030,-1.0250,2171,0.15218
ENSG00000158828,PINK1,358,0.00753,608,0.90426,283,-0.3652,197,-0.9283,324,-0.1531,471,0.54156,190,-0.9894,303,-0.2571
ENSG00000189410,SH2D5,35,-0.0077,45,0.38544,20,-0.9195,58,0.81717,58,0.83953,41,0.27699,0,-8.2114,21,-0.8183
ENSG00000127483,HP1BP3,289,-0.2691,225,-0.6600,283,-0.3028,412,0.30691,217,-0.7184,401,0.30466,550,0.79936,297,-0.2241
ENSG00000075151,EIF4G3,211,-0.5090,191,-0.6672,440,0.69279,399,0.52503,239,-0.3106,349,0.34958,294,0.01715,144,-1.1026
ENSG00000076864,RAP1GAP,163,0.75474,112,0.12082,38,-1.5573,117,0.19474,117,0.19099,170,1.00355,26,-2.0977,21,-2.4210
ENSG00000090686,USP48,93,-0.1426,38,-1.4973,107,0.09605,155,0.70746,74,-0.5040,104,0.05724,174,0.91716,61,-0.7907
ENSG00000070831,CDC42,150,-0.0728,134,-0.2515,115,-0.4929,78,-1.0887,134,-0.2501,219,0.65419,239,0.70900,122,-0.3963
ENSG00000004487,KDM1A,47,-0.4380,72,0.22469,58,-0.1267,67,0.10749,57,-0.1565,93,0.79472,42,-0.6082,33,-1.0045
ENSG00000169641,LUZP1,225,0.10236,111,-1.0046,582,1.81547,303,0.60012,142,-0.6279,194,-0.1530,46,-2.3140,103,-1.1188
ENSG00000125944,HNRNPR,57,-1.5786,111,-0.5796,104,-0.6757,195,0.33378,206,0.42621,186,0.29329,267,0.86773,122,-0.4262
ENSG00000142676,RPL11,190,-1.4004,783,0.86619,233,-1.0942,138,-1.8822,421,-0.1729,265,-0.9921,958,1.23259,965,1.24585
ENSG00000057757,PITHD1,97,-0.5156,184,0.53204,99,-0.4742,90,-0.6216,179,0.48116,200,0.80544,79,-0.8247,73,-0.9364
ENSG00000189266,PNRC2,16,-1.7771,52,-0.0102,54,0.03293,26,-1.1123,50,-0.0681,64,0.36940,65,0.35532,82,0.73655
ENSG00000188529,SRSF10,52,-0.3964,68,0.01814,28,-1.3331,122,1.01019,45,-0.6185,66,-0.0412,117,0.93219,40,-0.7924
ENSG00000001461,NIPAL3,123,-0.2313,70,-1.1082,150,0.08569,99,-0.5753,110,-0.4107,130,-0.1694,389,1.79906,80,-0.8998
ENSG00000133226,SRRM1,137,-1.0269,103,-1.4624,221,-0.2886,470,0.97269,153,-0.8655,221,-0.3302,559,1.29105,299,0.19763
ENSG00000169504,CLIC4,2,-3.8606,11,-1.8933,0,-5.7766,4,-3.0824,7,-2.3907,6,-2.8328,204,3.56485,97,1.66317
ENSG00000117614,SYF2,86,-0.6719,138,0.08504,136,0.05876,139,0.09251,168,0.40470,105,-0.3992,181,0.53271,123,-0.1038
ENSG00000117616,RSRP1,58,-0.2609,31,-1.2171,22,-1.7041,151,1.38336,101,0.64418,62,-0.1660,104,0.69865,22,-1.7178
ENSG00000183726,TMEM50A,64,0.02133,60,-0.0800,23,-1.5291,36,-0.8893,63,0.00019,73,0.27161,105,0.86441,70,0.17915
ENSG00000204178,MACO1,51,-0.4890,50,-0.5040,37,-0.9677,154,1.38814,21,-1.7911,90,0.50814,71,0.04311,58,-0.2903
ENSG00000117640,MTFR1L,103,0.71028,74,0.15663,65,-0.0643,83,0.33029,99,0.63298,58,-0.2849,24,-1.6059,44,-0.6549
ENSG00000117632,STMN1,903,-0.2285,1256,0.30926,1107,0.10077,731,-0.5618,1072,0.04825,1417,0.60238,1132,0.13756,331,-1.7708
ENSG00000142684,ZNF593,41,0.09925,50,0.42391,33,-0.2414,35,-0.1505,77,1.16660,40,0.07907,22,-0.8614,9,-2.2199
ENSG00000142669,SH3BGRL3,184,0.47560,158,0.22170,141,0.03972,42,-1.8376,102,-0.4749,169,0.38794,141,0.02969,136,-0.0273
ENSG00000198830,HMGN2,54,-1.6333,157,0.02163,82,-1.0007,102,-0.6634,189,0.32425,99,-0.7852,371,1.53119,243,0.75087
ENSG00000117713,ARID1A,101,0.16076,75,-0.3126,92,0.01338,89,-0.0350,112,0.33250,75,-0.3481,96,0.08840,106,0.23920
ENSG00000090273,NUDC,164,-0.5168,204,-0.1654,415,1.02965,153,-0.6180,302,0.47785,225,-0.0129,152,-0.6275,197,-0.2193
ENSG00000253368,TRNP1,48,0.41490,64,0.91773,50,0.49685,13,-1.5811,35,-0.0965,57,0.86128,3,-3.4675,6,-2.7258
ENSG00000186501,TMEM222,74,1.16912,39,0.06655,10,-1.9146,19,-0.9995,41,0.15677,44,0.30723,24,-0.6628,39,0.08733
ENSG00000158195,WASF2,16,-2.0842,22,-1.6195,49,-0.4244,33,-1.0021,16,-2.1112,22,-1.7699,196,2.04124,198,2.06358
ENSG00000126705,AHDC1,77,0.29835,29,-1.2290,37,-0.8516,149,1.46182,61,-0.0785,73,0.23295,16,-2.0972,63,-0.0219
ENSG00000126709,IFI6,104,0.70465,75,0.15237,50,-0.4847,45,-0.6546,31,-1.2142,79,0.28105,58,-0.2507,92,0.48983
ENSG00000117758,STX12,82,-0.3118,99,-0.0128,92,-0.1370,90,-0.1760,119,0.28683,122,0.38506,99,-0.0213,74,-0.4680
ENSG00000126698,DNAJC8,219,-0.2998,233,-0.2057,453,0.91007,268,0.02088,217,-0.3196,211,-0.4068,355,0.48741,214,-0.3411
ENSG00000130770,ATP5IF1,162,-0.9693,462,0.72034,403,0.48518,154,-1.0455,452,0.68149,361,0.34850,147,-1.1179,203,-0.6244
ENSG00000204138,PHACTR4,26,-0.8482,12,-2.0450,14,-1.7918,72,0.76061,23,-1.0372,32,-0.6100,121,1.73600,77,0.87983
ENSG00000198492,YTHDF2,73,-0.4578,45,-1.2054,124,0.40152,101,0.06430,71,-0.5027,173,1.18976,72,-0.4798,43,-1.2494
ENSG00000116350,SRSF4,75,-0.2020,60,-0.5564,86,0.02690,106,0.35620,70,-0.3061,72,-0.3011,120,0.56895,104,0.33587
ENSG00000162512,SDC3,76,-0.2489,70,-0.3797,36,-1.3795,101,0.20056,91,0.03784,96,0.14581,72,-0.3388,162,1.01684
ENSG00000134644,PUM1,210,0.01383,115,-0.9361,181,-0.2297,307,0.64421,206,-0.0192,255,0.38223,185,-0.1900,163,-0.3921
ENSG00000121766,ZCCHC17,102,-0.5208,140,-0.0087,199,0.56720,116,-0.3111,127,-0.1674,162,0.26446,137,-0.0537,125,-0.1957
ENSG00000121769,FABP3,44,-0.0012,65,0.64165,49,0.15475,37,-0.2978,28,-0.6951,82,1.29236,6,-3.0270,5,-3.2620
ENSG00000162517,PEF1,33,-0.4994,83,1.02246,18,-1.4362,16,-1.5835,75,0.83889,74,0.98459,19,-1.3214,16,-1.5650
ENSG00000121753,ADGRB2,215,-0.0166,211,-0.0506,132,-0.7883,208,-0.0737,518,1.52270,271,0.42336,56,-2.0681,75,-1.6436
ENSG00000184007,PTP4A2,129,-1.5342,193,-0.9293,274,-0.3806,182,-1.0205,206,-0.8301,201,-0.9582,1454,2.79036,294,-0.2727
ENSG00000121774,KHDRBS1,82,-0.9652,152,0.00581,115,-0.4453,151,-0.0081,210,0.53440,190,0.42848,155,0.03523,122,-0.3535
ENSG00000025800,KPNA6,70,-0.6509,72,-0.6078,85,-0.3381,147,0.54675,134,0.39420,136,0.48427,82,-0.4057,88,-0.2824
ENSG00000084623,EIF3I,60,-0.6813,112,0.30340,102,0.15468,85,-0.1423,112,0.29914,103,0.19695,65,-0.5574,94,0.01107
ENSG00000175130,MARCKSL1,41,-2.2130,100,-0.8858,69,-1.4346,25,-2.9147,58,-1.6906,80,-1.3423,766,2.91357,357,1.22654
ENSG00000160058,BSDC1,63,0.30001,25,-1.1629,25,-1.1492,70,0.48684,63,0.31491,54,0.05819,66,0.39468,50,-0.0705
ENSG00000162521,RBBP4,87,-0.6160,81,-0.7375,122,-0.0979,226,0.94533,90,-0.5785,159,0.40368,114,-0.2054,124,-0.0621
ENSG00000134684,YARS,84,-0.0055,100,0.28125,70,-0.2886,58,-0.5889,111,0.45982,144,1.09768,37,-1.2736,9,-3.3008
ENSG00000121905,HPCA,48,-1.2439,241,1.41385,40,-1.5088,39,-1.5629,315,1.95073,124,0.26987,0,-7.4764,33,-1.8004
ENSG00000134686,PHC2,36,-0.0856,34,-0.1537,9,-2.0710,23,-0.7852,27,-0.5002,57,0.80081,69,1.00991,28,-0.4759
ENSG00000163866,SMIM12,39,-0.1004,47,0.22025,39,-0.0949,27,-0.6855,55,0.45617,73,1.16471,16,-1.4443,4,-3.5117
ENSG00000116544,DLGAP3,39,-0.2810,73,0.77506,50,0.13575,25,-0.9417,101,1.36288,32,-0.6356,0,-6.1345,62,0.47778
ENSG00000116560,SFPQ,206,-0.5949,129,-1.3092,275,-0.1347,551,1.03893,253,-0.2676,251,-0.3215,490,0.82850,289,-0.0585
ENSG00000146463,ZMYM4,67,-0.1121,62,-0.2384,93,0.43150,100,0.54738,74,0.06207,60,-0.3212,57,-0.3551,72,0.00184
ENSG00000142687,KIAA0319L,49,-0.4014,62,-0.0291,31,-1.0863,76,0.30382,69,0.15442,101,0.94857,38,-0.7778,39,-0.7399
ENSG00000020129,NCDN,257,-0.5041,414,0.26109,167,-1.1694,317,-0.1744,634,0.99523,610,1.12589,30,-3.6732,137,-1.4718
ENSG00000126067,PSMB2,69,-0.1914,90,0.25056,36,-1.1879,85,0.14069,72,-0.1109,121,0.89228,50,-0.6968,54,-0.5858
ENSG00000142686,C1orf216,58,-0.4989,108,0.49105,45,-0.8957,85,0.10810,138,0.92038,124,0.88159,5,-4.0170,31,-1.4490
ENSG00000092847,AGO1,45,-0.3032,26,-1.1634,88,0.78527,121,1.36611,60,0.13630,40,-0.5600,54,-0.0253,20,-1.5223
ENSG00000126070,AGO3,31,-1.2183,38,-0.9083,31,-1.2150,82,0.30475,46,-0.6279,74,0.15334,148,1.35130,88,0.42795
ENSG00000116871,MAP7D1,173,-0.3544,201,-0.1195,192,-0.1914,205,-0.0828,384,0.97861,183,-0.3023,264,0.32681,160,-0.4802
ENSG00000054118,THRAP3,148,-0.6363,163,-0.4789,273,0.35076,267,0.31219,235,0.10174,248,0.22114,257,0.24675,147,-0.6420
ENSG00000163875,MEAF6,98,-0.0834,145,0.56965,140,0.50339,66,-0.7132,81,-0.3835,162,0.90259,54,-1.0016,20,-2.4569
ENSG00000197982,C1orf122,115,-0.3674,250,0.91415,110,-0.4403,39,-1.9929,139,-0.0731,113,-0.4488,231,0.78067,197,0.49913
ENSG00000183431,SF3A3,40,-0.1750,37,-0.2767,23,-1.0135,39,-0.2022,61,0.54677,78,1.16810,19,-1.2556,22,-1.0937
ENSG00000183520,UTP11,12,-1.7766,35,-0.1478,48,0.36340,22,-0.8179,72,1.07402,45,0.29641,36,-0.0911,29,-0.4176
ENSG00000116954,RRAGC,31,-0.6991,65,0.49018,40,-0.3123,31,-0.6786,30,-0.7225,67,0.64172,50,0.05177,53,0.15007
ENSG00000174574,AKIRIN1,74,-0.4172,99,0.05343,71,-0.4692,107,0.18525,146,0.70817,90,-0.1184,101,0.09211,83,-0.2218
ENSG00000168653,NDUFS5,328,-0.7267,1046,1.20642,502,-0.0541,269,-1.0299,835,0.80039,497,-0.0809,261,-1.0790,436,-0.2784
ENSG00000127603,MACF1,423,-0.2137,152,-1.7773,538,0.17846,837,0.93195,223,-1.2053,348,-0.5800,712,0.64788,762,0.76670
ENSG00000090621,PABPC4,65,-0.4584,62,-0.5165,148,0.90507,56,-0.6718,94,0.12875,62,-0.5998,94,0.14179,136,0.75059
ENSG00000116983,HPCAL4,368,-0.0288,320,-0.2518,346,-0.1265,419,0.18526,768,1.23830,315,-0.3137,58,-2.8118,460,0.33908
ENSG00000131236,CAP1,61,-1.3614,147,-0.0024,156,0.10347,128,-0.2242,175,0.28451,166,0.23330,153,0.06557,170,0.23668
ENSG00000131238,PPT1,97,-0.2289,110,-0.0286,62,-0.9202,92,-0.3031,154,0.53467,153,0.61173,62,-0.9069,121,0.13615
ENSG00000084070,SMAP2,265,0.36148,136,-0.7093,246,0.23983,341,0.79032,264,0.35484,257,0.36061,71,-1.6915,78,-1.5566
ENSG00000117016,RIMS3,185,0.13234,237,0.54280,167,-0.0327,104,-0.7722,454,1.74603,156,-0.1677,7,-4.7541,70,-1.3889
ENSG00000198815,FOXJ3,63,0.39548,37,-0.4517,4,-3.5188,57,0.20957,117,1.48847,60,0.35457,35,-0.5579,14,-1.8966
ENSG00000177181,RIMKLA,58,0.05604,64,0.22077,80,0.58693,56,-0.0071,55,-0.0386,85,0.81212,0,-8.3454,23,-1.3676
ENSG00000127125,PPCS,39,-0.4701,50,-0.0630,97,1.03778,24,-1.2238,71,0.49274,43,-0.3445,65,0.36019,39,-0.4502
ENSG00000186409,CCDC30,33,-1.2171,87,0.28304,117,0.78336,127,0.92401,78,0.09005,64,-0.2472,52,-0.5458,38,-1.0244
ENSG00000065978,YBX1,63,-0.8074,109,0.06276,88,-0.2798,43,-1.3657,41,-1.4432,69,-0.7327,248,1.50655,214,1.21998
ENSG00000117395,EBNA1BP2,52,-0.5235,95,0.45047,84,0.24564,39,-0.9799,114,0.75666,95,0.52437,40,-0.9211,38,-1.0246
ENSG00000142949,PTPRF,82,-0.4365,77,-0.5404,80,-0.4636,117,0.12967,150,0.54413,152,0.67215,79,-0.4812,81,-0.4525
ENSG00000126091,ST3GAL3,41,0.20285,55,0.67238,25,-0.5640,42,0.21377,14,-1.4395,51,0.65839,13,-1.5258,35,-0.0598
ENSG00000117408,IPO13,27,-0.7376,58,0.46420,12,-1.9402,11,-2.0167,17,-1.4405,46,0.08716,116,1.72119,61,0.53067
ENSG00000117410,ATP6V0B,296,-0.0470,286,-0.1064,190,-0.7480,329,0.12111,356,0.25395,531,1.13940,140,-1.2196,88,-1.9118
ENSG00000117411,B4GALT2,65,-0.3203,68,-0.2427,91,0.23450,66,-0.2997,118,0.66749,74,-0.1125,32,-1.4058,124,0.74616
ENSG00000178028,DMAP1,43,-0.1581,53,0.16931,25,-0.9813,45,-0.0855,110,1.43486,42,-0.2490,26,-0.9453,45,-0.1112
ENSG00000117419,ERI3,104,0.18335,122,0.44608,44,-1.1644,59,-0.7112,123,0.47046,107,0.27291,82,-0.2046,87,-0.1017
ENSG00000187147,RNF220,99,-0.1948,140,0.36532,49,-1.2806,45,-1.3953,121,0.12673,148,0.54298,148,0.45692,109,-0.0446
ENSG00000142937,RPS8,414,-1.3230,1311,0.50361,1001,0.05431,305,-1.7830,969,0.00272,592,-0.8608,2160,1.39934,1365,0.57246
ENSG00000126088,UROD,31,-0.8728,67,0.31361,30,-0.9519,23,-1.3568,63,0.22548,106,1.38027,27,-1.0766,42,-0.4390
ENSG00000117450,PRDX1,104,-1.1022,276,0.44943,112,-0.9830,108,-1.0381,159,-0.4380,219,0.07778,226,0.12348,466,1.38654
ENSG00000132780,NASP,56,-0.9697,30,-1.8939,85,-0.3321,142,0.50627,85,-0.3245,73,-0.6264,278,1.74980,116,0.17226
ENSG00000085998,POMGNT1,51,0.11656,31,-0.6647,24,-1.0581,25,-0.9763,93,1.15845,50,0.12431,61,0.41202,39,-0.2862
ENSG00000173660,UQCRH,213,-0.4780,645,1.40857,265,-0.1281,124,-1.3118,337,0.26260,342,0.33191,117,-1.3900,200,-0.5735
ENSG00000123472,ATPAF1,120,0.17312,120,0.17131,120,0.16268,53,-1.1255,65,-0.7904,126,0.28084,76,-0.5634,169,0.74378
ENSG00000159658,EFCAB14,67,-0.3936,32,-1.5257,91,0.07858,27,-1.7521,35,-1.4034,58,-0.6950,195,1.41677,214,1.59254
ENSG00000162368,CMPK1,128,0.05890,148,0.28866,121,-0.0410,87,-0.5538,91,-0.4818,160,0.49966,127,0.04201,91,-0.4920
ENSG00000162374,ELAVL4,263,0.16077,207,-0.2223,364,0.70882,224,-0.1013,132,-0.9265,437,1.26637,49,-2.3905,30,-3.1089
ENSG00000123091,RNF11,472,0.26365,555,0.53287,435,0.12885,273,-0.6162,540,0.48935,507,0.44515,163,-1.4020,167,-1.3668
ENSG00000085832,EPS15,199,-0.0256,216,0.10519,279,0.53506,155,-0.4282,114,-0.9009,258,0.46917,211,0.06817,130,-0.6937
ENSG00000078618,NRDC,164,0.25960,68,-1.1329,167,0.28561,191,0.51071,76,-0.9591,146,0.08193,181,0.42329,121,-0.2293
ENSG00000169213,RAB3B,119,-0.0860,67,-0.9736,87,-0.5770,122,-0.0470,32,-2.1049,293,1.91049,111,-0.1929,5,-4.6709
ENSG00000134717,BTF3L4,69,0.50005,72,0.57210,48,-0.0956,29,-0.8692,71,0.53392,51,-0.0036,50,-0.0458,19,-1.5388
ENSG00000157077,ZFYVE9,25,-1.2134,32,-0.8485,81,0.63397,78,0.57691,48,-0.2109,90,0.99732,28,-1.0695,23,-1.3278
ENSG00000134748,PRPF38A,26,-1.2306,23,-1.4059,69,0.28743,48,-0.2961,56,-0.0491,42,-0.5707,115,1.16031,101,0.92790
ENSG00000134744,TUT4,71,-0.5247,38,-1.4922,33,-1.7066,219,1.37496,79,-0.3683,66,-0.7039,212,1.31323,108,0.14319
