Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000175756,AURKAIP1,52,-1.7270,96,-0.8135,133,-0.3106,161,-0.0100,247,0.67360,109,-0.6146,169,0.06082,210,0.40999,249,0.68986,126,-0.3887,180,0.16557,215,0.45156
ENSG00000221978,CCNL2,55,-0.2071,43,-0.5654,68,0.13400,48,-0.4209,76,0.30768,23,-1.5210,73,0.24843,23,-1.5310,78,0.34395,66,0.07707,126,1.14861,72,0.22958
ENSG00000242485,MRPL20,47,-1.8934,98,-0.7976,226,0.49743,119,-0.5084,205,0.34393,151,-0.1401,215,0.42057,153,-0.1250,271,0.79986,237,0.57657,140,-0.2539,120,-0.4933
ENSG00000235098,ANKRD65,14,-1.2404,10,-1.6226,52,0.80473,27,-0.2089,40,0.38231,31,-0.0015,25,-0.3531,21,-0.6024,57,0.95101,34,0.14923,33,0.08859,31,-0.0067
ENSG00000179403,VWA1,60,1.84283,18,-0.1113,39,1.08470,15,-0.4143,47,1.39172,0,-6.6697,11,-0.8577,6,-1.6464,9,-1.2277,23,0.19549,5,-2.0566,6,-1.6346
ENSG00000205090,TMEM240,4,-2.5010,22,-0.1040,28,0.27631,8,-1.6281,21,-0.1348,22,-0.0698,19,-0.2973,18,-0.3520,50,1.23301,48,1.17947,20,-0.2478,19,-0.2948
ENSG00000160075,SSU72,38,-1.9195,117,-0.2554,128,-0.1064,124,-0.1622,136,-0.0108,105,-0.4213,182,0.44358,175,0.38372,156,0.20497,159,0.22859,159,0.23126,170,0.33434
ENSG00000228594,FNDC10,5,-2.5382,14,-1.0748,27,-0.0869,37,0.42682,36,0.39142,44,0.72004,48,0.84307,22,-0.3671,21,-0.4471,15,-0.9882,39,0.50790,31,0.15368
ENSG00000197530,MIB2,11,-1.5648,30,-0.0348,52,0.81077,35,0.17208,12,-1.3580,13,-1.3072,60,1.05869,37,0.28491,48,0.68484,34,0.15143,16,-0.9891,25,-0.3492
ENSG00000248333,CDK11B,158,2.13791,93,1.15951,9,-2.4487,36,-0.3709,14,-1.7458,66,0.57522,26,-0.8324,39,-0.2594,6,-3.0264,26,-0.8722,24,-0.9861,53,0.22924
ENSG00000008128,CDK11A,148,2.75281,51,0.74764,12,-1.5013,35,0.12057,2,-3.8021,6,-2.5226,11,-1.5514,30,-0.1222,6,-2.3289,14,-1.2023,40,0.35151,30,-0.1108
ENSG00000215790,SLC35E2A,13,-1.2054,4,-2.6651,31,0.13202,53,0.98091,39,0.50383,8,-1.7858,45,0.73898,19,-0.6553,29,0.03538,24,-0.2669,51,0.93201,26,-0.1494
ENSG00000008130,NADK,8,-1.5646,9,-1.4557,20,-0.2298,19,-0.3347,20,-0.2801,15,-0.7245,24,0.01066,44,0.98892,30,0.38789,75,1.96759,12,-1.0048,8,-1.6349
ENSG00000078369,GNB1,125,-2.1485,312,-0.7859,504,-0.0470,717,0.51472,484,-0.1104,377,-0.4981,567,0.13852,948,0.97999,685,0.44196,588,0.19446,445,-0.2411,482,-0.1185
ENSG00000187730,GABRD,14,-3.5526,64,-1.3214,32,-2.3522,118,-0.4056,126,-0.3067,155,0.01695,261,0.85846,207,0.47567,271,0.92387,141,-0.1296,175,0.21045,277,0.95770
ENSG00000067606,PRKCZ,62,-1.7714,192,-0.0708,263,0.42675,135,-0.6208,109,-0.9376,140,-0.5630,237,0.26102,274,0.49495,267,0.45263,332,0.80812,210,0.06608,193,-0.0691
ENSG00000162585,FAAP20,32,-0.1927,15,-1.3359,37,0.03726,62,0.87317,57,0.72681,8,-2.2402,61,0.83699,36,-0.0014,39,0.12640,65,0.94357,9,-2.0141,13,-1.5676
ENSG00000157933,SKI,45,0.83044,35,0.40984,29,0.13236,55,1.16205,34,0.36029,23,-0.2229,4,-2.7761,21,-0.3418,16,-0.7568,17,-0.7241,28,0.07955,15,-0.9224
ENSG00000157916,RER1,41,-0.6085,17,-1.9176,98,0.78196,39,-0.6816,69,0.21778,45,-0.4325,60,-0.0079,59,-0.0219,82,0.48589,73,0.29271,79,0.43214,62,0.03501
ENSG00000157911,PEX10,25,0.18440,6,-1.9110,30,0.50577,34,0.68154,29,0.41028,0,-7.3332,30,0.50629,21,-0.0768,32,0.57248,24,0.10260,18,-0.3040,16,-0.4469
ENSG00000157870,PRXL2B,5,-3.1015,29,-0.5589,20,-1.0938,64,0.67355,21,-1.0583,36,-0.2590,79,1.01776,81,1.05314,55,0.41153,27,-0.6805,48,0.21852,40,-0.0619
ENSG00000177133,PRDM16-DT,5,-2.0521,6,-1.9057,18,-0.2645,51,1.46343,85,2.44416,0,-5.0271,15,-0.5477,35,0.80715,14,-0.5671,18,-0.2709,2,-2.9937,3,-2.5434
ENSG00000158109,TPRG1L,22,-3.2471,192,-0.0549,246,0.33959,121,-0.7664,109,-0.9177,155,-0.3892,231,0.23876,293,0.62446,273,0.50738,251,0.37227,213,0.10731,278,0.53814
ENSG00000130764,LRRC47,17,-2.2113,49,-0.6657,95,0.38131,31,-1.3177,51,-0.5896,88,0.24795,108,0.57693,75,-0.0025,86,0.21833,91,0.30014,89,0.27245,120,0.75749
ENSG00000116198,CEP104,124,2.06690,65,0.90541,12,-1.7110,35,-0.0870,32,-0.2293,26,-0.5465,33,-0.1794,23,-0.7574,11,-1.8671,27,-0.4678,31,-0.2716,27,-0.4878
ENSG00000196581,AJAP1,32,-0.3938,58,0.55435,50,0.29426,18,-1.2747,29,-0.5156,58,0.53426,18,-1.2336,21,-0.9903,94,1.36980,36,-0.2123,37,-0.1502,42,0.03462
ENSG00000069424,KCNAB2,25,-2.8455,120,-0.5589,167,-0.0403,217,0.36962,141,-0.3048,158,-0.1356,160,-0.1165,164,-0.0734,275,0.75496,205,0.27931,159,-0.1226,272,0.73913
ENSG00000116254,CHD5,64,-1.8101,450,1.23087,191,-0.1720,181,-0.2565,144,-0.6108,282,0.44708,176,-0.2977,264,0.33628,155,-0.4986,236,0.16201,239,0.17793,177,-0.2901
ENSG00000116251,RPL22,945,0.46827,361,-1.0290,1057,0.65023,1182,0.83626,667,-0.0864,632,-0.1710,581,-0.3025,673,-0.0722,678,-0.0601,862,0.31922,472,-0.6217,350,-1.0721
ENSG00000116237,ICMT,11,-1.5405,15,-1.0420,15,-1.0247,32,0.09832,32,0.06281,11,-1.4446,21,-0.5747,48,0.73457,42,0.50793,52,0.86344,32,0.08516,53,0.88377
ENSG00000097021,ACOT7,32,-2.8615,138,-0.7248,83,-1.4761,92,-1.3232,122,-0.9045,164,-0.4555,399,0.96279,197,-0.1735,279,0.37388,269,0.31375,380,0.88041,490,1.31952
ENSG00000215788,TNFRSF25,8,-1.3795,34,0.85991,9,-1.2463,18,-0.1454,24,0.30368,21,0.10939,9,-1.1279,3,-2.6880,35,0.89101,20,-0.0154,35,0.91382,23,0.20245
ENSG00000171680,PLEKHG5,2,-3.0663,6,-1.7820,22,0.21611,16,-0.2477,11,-0.7836,10,-1.0513,10,-1.0115,21,0.13881,65,2.05375,26,0.46763,28,0.58657,15,-0.3927
ENSG00000162408,NOL9,22,-0.2599,23,-0.2317,28,0.11759,30,0.21270,35,0.44037,16,-0.7999,21,-0.3593,17,-0.6483,34,0.38127,44,0.80829,23,-0.2288,24,-0.1265
ENSG00000162413,KLHL21,17,-1.0786,20,-0.8432,67,1.05336,35,0.00918,29,-0.3167,21,-0.7925,44,0.33997,30,-0.2475,51,0.60269,29,-0.2777,42,0.27124,36,0.04640
ENSG00000007923,DNAJC11,11,-1.6438,28,-0.3043,24,-0.5631,38,0.17079,35,0.01415,32,-0.1195,34,0.00036,47,0.49137,16,-1.1250,57,0.82346,56,0.79289,33,-0.0695
ENSG00000171735,CAMTA1,150,-1.4468,653,0.84515,288,-0.4624,258,-0.6279,331,-0.2456,557,0.58222,509,0.43388,481,0.34375,283,-0.4857,442,0.20641,367,-0.0849,331,-0.2455
ENSG00000049245,VAMP3,76,1.60416,0,-6.0431,113,2.38092,12,-1.3369,53,0.96386,3,-3.4081,24,-0.2953,7,-1.9820,24,-0.3187,14,-1.1185,10,-1.5386,13,-1.2439
ENSG00000049246,PER3,64,0.63203,44,0.02272,50,0.22738,52,0.30333,53,0.33322,28,-0.6426,26,-0.7962,16,-1.4852,60,0.52293,57,0.43723,49,0.18188,19,-1.2299
ENSG00000116288,PARK7,107,-1.7114,193,-0.8311,304,-0.1357,370,0.17337,413,0.34904,293,-0.1933,470,0.56057,383,0.22978,420,0.37649,339,0.03333,313,-0.0882,372,0.18262
ENSG00000116285,ERRFI1,1,-4.1473,41,0.92613,7,-1.6723,8,-1.6395,12,-1.0202,22,-0.1118,52,1.32944,45,1.08737,26,0.19421,13,-0.8605,22,-0.0623,28,0.30816
ENSG00000162426,SLC45A1,4,-2.7797,33,0.25244,31,0.13344,16,-0.8597,20,-0.5549,10,-1.5359,66,1.38874,22,-0.3665,35,0.35568,18,-0.6364,45,0.75875,38,0.46150
ENSG00000142599,RERE,279,1.05097,196,0.46023,86,-0.8109,117,-0.3503,188,0.39553,160,0.13267,191,0.41899,127,-0.2243,108,-0.4778,95,-0.6687,123,-0.2726,90,-0.7545
ENSG00000074800,ENO1,139,-1.8879,267,-0.9177,453,-0.1072,449,-0.1220,1245,1.57914,286,-0.8145,596,0.32597,377,-0.3946,570,0.25527,335,-0.5738,544,0.17979,563,0.23505
ENSG00000171612,SLC25A33,3,-3.2545,4,-2.8898,23,-0.4952,43,0.46116,88,1.68479,29,-0.1506,47,0.59791,32,0.00068,41,0.36364,30,-0.1261,28,-0.2241,18,-0.8945
ENSG00000171603,CLSTN1,169,-2.2385,789,0.08471,582,-0.3881,432,-0.8458,603,-0.3351,762,0.03035,777,0.06117,539,-0.5062,759,0.02348,954,0.38921,1396,1.01928,1207,0.77400
ENSG00000178585,CTNNBIP1,23,-0.7425,6,-2.7379,44,0.26953,25,-0.5794,49,0.43023,14,-1.4024,59,0.73344,90,1.45810,26,-0.5649,79,1.23084,16,-1.3001,16,-1.2818
ENSG00000162441,LZIC,113,1.29582,46,-0.1504,23,-1.2202,67,0.41854,95,0.99743,48,-0.0946,45,-0.1827,22,-1.2914,35,-0.5644,37,-0.4974,54,0.07467,29,-0.8471
ENSG00000130939,UBE4B,48,0.01639,72,0.65762,32,-0.6140,27,-0.8605,51,0.11843,37,-0.3957,58,0.30845,52,0.13547,19,-1.3475,77,0.76764,49,0.04490,49,0.04831
ENSG00000054523,KIF1B,562,0.48290,632,0.67256,572,0.50989,362,-0.2149,342,-0.3053,424,0.03002,301,-0.5021,387,-0.1105,252,-0.7735,532,0.39212,263,-0.7043,360,-0.2267
ENSG00000142657,PGD,28,-1.0438,49,-0.1746,37,-0.5926,35,-0.6809,46,-0.2581,11,-2.3380,74,0.47851,64,0.23624,47,-0.2413,100,0.97512,97,0.91728,70,0.37855
ENSG00000241563,CORT,12,-1.6300,1,-5.2750,23,-0.6682,197,3.16468,3,-3.4213,1,-4.8356,76,1.22154,8,-2.1907,33,-0.1277,11,-1.7127,40,0.16737,27,-0.4241
ENSG00000160049,DFFA,123,1.40659,84,0.75761,42,-0.3401,33,-0.6865,60,0.19989,25,-1.1353,56,0.10636,44,-0.2762,30,-0.8479,48,-0.1283,51,-0.0438,33,-0.7013
ENSG00000142655,PEX14,2,-3.4826,24,0.10802,30,0.44259,7,-1.6531,30,0.44678,4,-2.4302,30,0.44317,16,-0.4944,38,0.84881,22,-0.0204,37,0.78625,29,0.42394
ENSG00000120948,TARDBP,81,-0.0142,84,0.04191,111,0.48681,81,-0.0265,83,0.00886,72,-0.2000,62,-0.4445,61,-0.4583,100,0.30624,66,-0.3266,105,0.38779,79,-0.0614
ENSG00000116649,SRM,25,-1.1916,16,-1.8500,20,-1.4813,98,0.96027,58,0.10253,26,-1.1168,64,0.26079,42,-0.3763,108,1.12482,43,-0.3668,80,0.63606,70,0.40400
ENSG00000171824,EXOSC10,34,-0.0535,47,0.42744,11,-1.7629,68,1.04355,32,-0.1840,17,-1.0773,16,-1.2305,25,-0.5428,41,0.21360,36,0.02521,67,1.03263,33,-0.0971
ENSG00000198793,MTOR,9,-2.0939,24,-0.5857,18,-1.0378,33,-0.1273,34,-0.0893,39,0.13832,42,0.22982,26,-0.4933,43,0.27462,58,0.76700,58,0.77312,47,0.42245
ENSG00000116661,FBXO2,91,-1.0959,58,-1.7538,183,-0.0257,374,1.14253,282,0.66370,124,-0.6263,127,-0.5965,212,0.20071,273,0.61307,150,-0.3421,137,-0.4783,226,0.30177
ENSG00000132879,FBXO44,19,-2.2985,80,-0.1661,41,-1.1598,57,-0.6769,85,-0.0731,108,0.30297,115,0.40737,68,-0.4054,103,0.23189,129,0.58940,146,0.80482,115,0.41286
ENSG00000177000,MTHFR,29,0.48434,26,0.28036,8,-1.3895,28,0.39926,49,1.33401,4,-2.5546,9,-1.3620,14,-0.6620,19,-0.1891,22,0.03806,30,0.54274,21,-0.0484
ENSG00000011021,CLCN6,26,-1.5688,43,-0.8179,67,-0.1555,65,-0.2088,107,0.58342,57,-0.4143,72,-0.0568,63,-0.2566,69,-0.1106,120,0.77357,127,0.86777,74,0.00427
ENSG00000116685,KIAA2013,23,-0.4932,29,-0.1562,70,1.28739,30,-0.1051,40,0.37784,17,-0.9774,19,-0.7679,26,-0.3127,48,0.65373,27,-0.2338,22,-0.5484,31,-0.0580
ENSG00000083444,PLOD1,11,-0.8640,18,-0.1412,40,1.11227,15,-0.4489,47,1.38016,7,-1.5774,12,-0.7420,21,0.09210,16,-0.3258,8,-1.3947,22,0.09925,24,0.27331
ENSG00000116688,MFN2,69,-0.8374,100,-0.2639,130,0.14559,124,0.07047,94,-0.3608,124,0.06740,88,-0.4662,136,0.21640,121,0.03378,122,0.04623,137,0.23254,178,0.65048
ENSG00000048707,VPS13D,55,-0.3311,73,0.09612,25,-1.5028,48,-0.5662,99,0.57615,89,0.41329,72,0.08098,89,0.40618,38,-0.9212,66,-0.0701,71,0.05531,100,0.59470
ENSG00000162496,DHRS3,17,-0.4524,14,-0.6633,41,0.98339,24,0.11668,81,2.23104,0,-4.7395,7,-1.6051,11,-1.1169,14,-0.6808,16,-0.5157,21,-0.0894,21,-0.1156
ENSG00000116731,PRDM2,277,0.37195,499,1.36295,202,-0.1241,106,-1.1065,101,-1.1887,471,1.25926,122,-0.9015,146,-0.6302,141,-0.6767,190,-0.2261,171,-0.3866,205,-0.1072
ENSG00000189337,KAZN,90,0.63377,59,-0.0516,7,-3.0782,67,0.14809,32,-0.9840,36,-0.7822,67,0.15642,66,0.12531,61,0.00607,104,0.86538,58,-0.0823,82,0.47819
ENSG00000142634,EFHD2,15,-2.6249,163,0.94398,205,1.33377,49,-0.9601,26,-1.9050,37,-1.3479,81,-0.1763,98,0.11873,8,-3.6142,202,1.31445,66,-0.4959,143,0.72632
ENSG00000116138,DNAJC16,14,-1.3437,23,-0.5971,49,0.53468,38,0.14472,20,-0.8314,55,0.74435,29,-0.2703,27,-0.4040,26,-0.4421,38,0.13595,45,0.41304,52,0.64390
ENSG00000197312,DDI2,28,-0.2939,74,1.28737,11,-1.7124,32,-0.1067,20,-0.7778,31,-0.1433,23,-0.5657,54,0.75588,23,-0.5919,30,-0.1967,28,-0.2743,52,0.67688
ENSG00000116786,PLEKHM2,105,-0.2800,40,-1.7291,124,-0.0207,192,0.68592,115,-0.1338,106,-0.2608,161,0.40480,233,1.01002,124,-0.0175,120,-0.0662,106,-0.2569,77,-0.7403
ENSG00000065526,SPEN,591,2.27897,425,1.63748,68,-1.3070,127,-0.3581,106,-0.6333,220,0.50252,56,-1.5841,63,-1.4074,50,-1.7731,50,-1.7492,99,-0.7384,69,-1.2925
ENSG00000037637,FBXO42,15,-0.4677,18,-0.1283,12,-0.7923,10,-1.0777,49,1.46875,3,-2.7845,19,-0.1001,4,-2.3958,6,-1.6464,47,1.39479,42,1.20106,16,-0.3372
ENSG00000055070,SZRD1,35,0.69413,11,-1.0337,42,0.99043,51,1.33092,28,0.31812,29,0.39272,19,-0.3003,13,-0.8297,20,-0.2119,4,-2.3709,11,-1.0399,8,-1.4628
ENSG00000159363,ATP13A2,20,-2.3493,43,-1.2260,61,-0.7108,57,-0.8302,83,-0.2505,63,-0.6736,189,1.08846,156,0.75554,123,0.36628,132,0.48310,88,-0.1534,153,0.72508
ENSG00000117118,SDHB,15,-2.2499,17,-2.0987,50,-0.5170,37,-0.9490,84,0.29869,50,-0.5229,133,1.05509,76,0.12459,112,0.76766,69,-0.0247,78,0.16653,116,0.81616
ENSG00000117115,PADI2,285,2.83856,19,-1.7042,167,1.72685,77,0.40089,78,0.41355,1,-6.0258,19,-1.7554,17,-1.8533,17,-1.9051,17,-1.8576,14,-2.1388,8,-2.9302
ENSG00000179051,RCC2,13,-0.7473,15,-0.5168,0,-7.5611,20,-0.0309,16,-0.3463,12,-0.8622,40,1.08187,32,0.70225,23,0.14083,31,0.62181,29,0.55885,17,-0.2684
ENSG00000117154,IGSF21,4,-3.7916,77,0.37646,81,0.46567,70,0.21772,31,-1.0303,29,-1.1213,45,-0.4526,31,-1.0149,105,0.88480,64,0.08439,72,0.27821,118,1.08594
ENSG00000159423,ALDH4A1,14,-0.7811,6,-1.8976,28,0.27237,36,0.68400,81,2.12347,19,-0.2989,12,-0.9635,29,0.35600,21,-0.2008,15,-0.6282,12,-0.9941,7,-1.7816
ENSG00000127481,UBR4,69,1.09719,90,1.55681,10,-1.8777,8,-2.1341,63,0.93030,36,0.02284,17,-1.0650,57,0.76380,11,-1.6943,21,-0.7448,7,-2.3526,33,-0.1060
ENSG00000127463,EMC1,22,-0.9089,23,-0.8219,38,-0.0791,36,-0.1360,34,-0.2401,40,0.01422,48,0.29935,27,-0.5671,65,0.78572,45,0.19526,39,-0.0274,59,0.63393
ENSG00000053372,MRTO4,22,-1.2429,45,-0.1402,55,0.16716,23,-1.1685,51,0.03400,32,-0.6862,59,0.27769,48,-0.0417,42,-0.2723,81,0.77954,79,0.74054,59,0.28009
ENSG00000053371,AKR7A2,11,-1.6726,15,-1.2206,70,1.14026,42,0.29257,71,1.17477,19,-0.8941,42,0.30611,43,0.34079,23,-0.5913,22,-0.6887,31,-0.1851,26,-0.4581
ENSG00000077549,CAPZB,117,-0.3888,177,0.25864,125,-0.2954,118,-0.3815,130,-0.2331,159,0.08031,184,0.31575,88,-0.8305,227,0.65815,132,-0.2001,129,-0.2424,222,0.62382
ENSG00000173436,MICOS10,133,-1.5251,152,-1.3279,521,0.57720,500,0.51066,328,-0.1606,234,-0.6836,429,0.26133,693,1.05472,313,-0.2337,441,0.30621,370,0.02676,248,-0.5921
ENSG00000158747,NBL1,50,-1.4521,111,-0.2404,132,0.02742,187,0.58414,99,-0.4172,91,-0.5500,127,-0.0411,160,0.33376,136,0.06708,172,0.44538,137,0.08267,157,0.29838
ENSG00000169914,OTUD3,2,-3.5240,38,0.85667,7,-1.7418,15,-0.5425,21,-0.0500,30,0.49218,10,-1.1746,40,0.97415,9,-1.3401,50,1.34127,21,-0.0581,21,-0.0822
ENSG00000162545,CAMK2N1,947,-0.7786,879,-0.8916,1106,-0.5420,3379,1.26594,1816,0.23149,2492,0.74648,987,-0.7170,1287,-0.3093,2955,1.03356,1019,-0.6686,1263,-0.3388,701,-1.2337
ENSG00000158828,PINK1,181,-1.4455,196,-1.3272,556,0.27439,420,-0.1701,294,-0.7199,456,-0.0397,709,0.66692,692,0.62668,472,0.01470,587,0.35927,350,-0.4514,704,0.65538
ENSG00000244038,DDOST,8,-1.7858,16,-0.8367,29,0.13275,25,-0.0937,23,-0.2405,20,-0.4750,63,1.39771,12,-1.1931,32,0.26642,11,-1.3376,33,0.31552,52,1.04003
ENSG00000117245,KIF17,3,-3.0398,25,-0.2562,26,-0.2277,15,-1.0852,14,-1.1796,9,-1.8134,75,1.52072,36,0.29944,20,-0.6387,66,1.29433,23,-0.4217,48,0.75318
ENSG00000189410,SH2D5,4,-3.4938,22,-1.2291,17,-1.6109,53,0.08966,38,-0.4098,81,0.77045,44,-0.2094,31,-0.7287,111,1.31147,36,-0.4919,99,1.11462,63,0.36901
ENSG00000127483,HP1BP3,403,0.70062,464,0.93817,225,-0.2272,195,-0.4475,270,0.05951,440,0.85035,180,-0.5714,203,-0.3879,160,-0.7495,188,-0.5063,190,-0.4882,206,-0.3616
ENSG00000075151,EIF4G3,268,0.21182,524,1.33039,113,-1.1103,74,-1.7516,166,-0.5382,424,0.96321,201,-0.2372,227,-0.0494,189,-0.3339,121,-1.0168,168,-0.5180,338,0.58757
ENSG00000076864,RAP1GAP,31,-2.1354,137,0.09177,138,0.10123,97,-0.4406,105,-0.3272,62,-1.1224,118,-0.1453,111,-0.2344,128,-0.0169,273,1.22913,176,0.49153,176,0.48687
ENSG00000090686,USP48,154,1.10350,153,1.09002,84,0.10862,36,-1.1879,106,0.47320,69,-0.2079,49,-0.7319,30,-1.4649,53,-0.6076,48,-0.7663,76,-0.0536,85,0.12905
ENSG00000070831,CDC42,87,-1.0313,144,-0.2697,138,-0.3332,82,-1.1291,153,-0.1781,160,-0.1114,258,0.65935,182,0.09856,188,0.14483,187,0.13930,260,0.66803,217,0.37233
ENSG00000004487,KDM1A,20,-1.5651,58,0.06246,49,-0.2057,35,-0.7233,38,-0.5852,64,0.20952,71,0.37472,29,-1.0164,60,0.11934,43,-0.3945,113,1.14916,91,0.78197
ENSG00000169641,LUZP1,57,-1.6328,306,0.96409,41,-2.1404,108,-0.6938,117,-0.5660,291,0.88060,210,0.34536,266,0.72841,106,-0.7186,156,-0.1220,142,-0.2719,228,0.47728
ENSG00000125944,HNRNPR,202,0.54690,233,0.78826,140,-0.0338,105,-0.4850,125,-0.2088,149,0.06330,147,0.04487,80,-0.8824,168,0.25636,122,-0.2428,127,-0.1900,118,-0.2945
ENSG00000142676,RPL11,812,0.54643,210,-1.5355,798,0.51921,948,0.80266,592,0.03991,404,-0.5515,412,-0.5230,802,0.52636,795,0.51263,570,-0.0175,308,-0.9615,272,-1.1527
ENSG00000011007,ELOA,41,0.56219,28,-0.0402,32,0.20551,10,-1.4835,47,0.80199,40,0.55252,26,-0.1600,26,-0.1593,19,-0.6149,22,-0.3769,18,-0.6998,32,0.20121
ENSG00000057757,PITHD1,43,-2.0032,78,-1.1037,201,0.34829,113,-0.5552,112,-0.5624,133,-0.3029,255,0.73328,187,0.23274,166,0.04183,189,0.24434,205,0.37673,257,0.74807
ENSG00000011009,LYPLA2,5,-1.8291,17,-0.1780,15,-0.3222,24,0.36270,29,0.69057,4,-2.2452,28,0.62748,13,-0.5491,20,0.06488,25,0.47500,13,-0.5018,32,0.84637
ENSG00000189266,PNRC2,35,-0.5952,71,0.52218,44,-0.2409,66,0.40677,57,0.16408,52,0.02078,40,-0.3790,54,0.07805,80,0.72252,46,-0.1591,27,-0.9584,42,-0.3042
ENSG00000188529,SRSF10,81,0.27452,96,0.54914,46,-0.6096,72,0.08507,44,-0.6758,65,-0.0632,69,0.03029,65,-0.0792,64,-0.1014,59,-0.2288,91,0.45932,65,-0.0627
ENSG00000001461,NIPAL3,427,1.78990,227,0.68453,228,0.68841,54,-1.5401,98,-0.6321,86,-0.8329,67,-1.2108,90,-0.7607,50,-1.6495,173,0.24193,119,-0.3423,161,0.12930
ENSG00000133226,SRRM1,679,2.14097,474,1.45883,74,-1.4836,139,-0.5384,141,-0.5204,236,0.28402,109,-0.9158,139,-0.5374,62,-1.7539,83,-1.3093,133,-0.6120,98,-1.0691
ENSG00000169504,CLIC4,135,2.63063,8,-1.9266,105,2.09615,34,0.14703,4,-3.0664,6,-2.4367,25,-0.3478,7,-2.0954,2,-3.6016,35,0.20023,7,-2.1678,3,-3.4057
ENSG00000117614,SYF2,379,1.04228,283,0.55068,163,-0.3239,258,0.40525,192,-0.0625,293,0.60877,121,-0.7715,154,-0.4121,129,-0.6823,176,-0.1983,120,-0.7881,135,-0.6093
ENSG00000117616,RSRP1,117,0.31388,143,0.64483,59,-0.7326,112,0.25598,106,0.15487,35,-1.5107,88,-0.1342,43,-1.2109,116,0.30054,54,-0.8830,166,0.88812,110,0.21457
ENSG00000183726,TMEM50A,65,-0.5240,37,-1.3749,67,-0.4766,67,-0.4727,103,0.18544,69,-0.4372,62,-0.5893,67,-0.4736,173,1.03865,73,-0.3562,226,1.50846,87,-0.0705
ENSG00000204178,MACO1,72,0.32837,121,1.17664,45,-0.4021,27,-1.1597,53,-0.1600,107,0.96418,25,-1.3041,17,-1.8798,63,0.11240,51,-0.2329,63,0.11619,62,0.07046
