Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000241563,CORT,18963,9.41213,5,-8.5914,17,-7.1352,35,-7.0787
ENSG00000160049,DFFA,4,-3.3353,48,0.34367,38,-0.0467,44,0.44113
ENSG00000120948,TARDBP,176,1.20121,112,0.42225,82,-0.1023,69,-0.7118
ENSG00000116649,SRM,4,-3.4961,37,-0.2486,58,0.53073,47,0.24131
ENSG00000171824,EXOSC10,16,-0.8303,16,-0.8326,42,0.76365,27,-0.0926
ENSG00000198793,MTOR,32,0.30947,7,-1.9219,41,0.87216,23,-0.3737
ENSG00000116661,FBXO2,199,0.31192,184,0.18752,123,-0.5050,169,0.10106
ENSG00000132879,FBXO44,4,-3.8984,14,-2.1123,116,1.40971,55,-0.1875
ENSG00000177000,MTHFR,4,-2.2601,20,0.14560,40,1.58167,13,-0.9336
ENSG00000011021,CLCN6,86,0.80652,11,-2.2788,75,0.68096,46,-0.4186
ENSG00000116685,KIAA2013,79,1.65042,13,-1.3044,35,0.23801,24,-0.7545
ENSG00000116688,MFN2,351,2.10233,81,-0.4538,102,-0.1090,75,-1.0875
ENSG00000048707,VPS13D,77,0.33302,33,-0.9765,96,0.80087,55,-0.4673
ENSG00000162496,DHRS3,44,0.68919,52,0.98025,13,-1.3068,27,-0.1400
ENSG00000162493,PDPN,172,2.99796,27,-0.4569,7,-2.6015,25,-1.0783
ENSG00000116731,PRDM2,4,-5.3085,96,-0.7379,256,0.99798,154,0.01034
ENSG00000189337,KAZN,4,-3.3345,49,0.35810,51,0.48300,39,0.03317
ENSG00000142634,EFHD2,130,0.75505,93,0.19563,115,0.63104,61,-0.8739
ENSG00000116138,DNAJC16,4,-2.3467,5,-2.0842,45,1.72127,16,-0.5778
ENSG00000197312,DDI2,4,-2.6155,3,-2.8053,42,1.11721,24,0.09027
ENSG00000116786,PLEKHM2,12,-3.2132,97,-0.1908,81,-0.5215,136,1.00873
ENSG00000065526,SPEN,24,-2.2995,191,0.87419,152,0.56835,101,-0.3636
ENSG00000055070,SZRD1,4,-2.4705,31,0.58052,12,-0.9658,26,0.80919
ENSG00000159363,ATP13A2,15,-2.0648,11,-2.5093,113,1.30288,56,-0.1577
ENSG00000117118,SDHB,4,-3.8046,33,-0.7835,64,0.30744,63,0.60458
ENSG00000117115,PADI2,119,0.95518,227,2.19175,16,-2.3001,49,-0.9461
ENSG00000117154,IGSF21,41,-0.0256,21,-1.0865,78,1.23522,34,-0.6924
ENSG00000159423,ALDH4A1,44,0.95395,12,-1.1145,3,-2.9407,30,0.94314
ENSG00000127481,UBR4,16,-0.9834,17,-0.9320,66,1.53822,24,-0.7518
ENSG00000127463,EMC1,49,1.07209,14,-0.9482,32,0.42039,21,-0.5533
ENSG00000053372,MRTO4,9,-1.7827,11,-1.4935,49,0.99715,29,-0.0128
ENSG00000053371,AKR7A2,4,-2.7590,19,-0.5320,20,-0.4756,33,1.07885
ENSG00000077549,CAPZB,240,0.67407,100,-0.7184,161,0.01901,155,-0.0953
ENSG00000173436,MICOS10,129,-1.1091,294,0.17938,205,-0.4358,300,0.52424
ENSG00000158747,NBL1,536,2.20590,51,-1.7158,145,-0.1476,117,-0.9079
ENSG00000162545,CAMK2N1,683,-1.3767,596,-1.5809,1186,-0.5897,2166,1.24695
ENSG00000158828,PINK1,399,0.40037,190,-0.7741,347,0.19242,306,-0.0664
ENSG00000244038,DDOST,4,-2.1952,11,-0.6866,25,0.63915,19,0.19214
ENSG00000189410,SH2D5,4,-2.9194,0,-8.4055,53,1.17545,30,0.14778
ENSG00000127483,HP1BP3,10,-4.4275,218,0.13225,327,0.94352,188,-0.2275
ENSG00000075151,EIF4G3,4,-5.1825,121,-0.2645,246,1.06461,136,-0.1846
ENSG00000117298,ECE1,4,-2.2182,16,-0.2256,10,-0.9645,23,1.21039
ENSG00000076864,RAP1GAP,353,2.48438,12,-2.9716,147,0.91625,43,-1.9326
ENSG00000090686,USP48,145,1.42427,78,0.33955,76,0.35344,42,-1.1402
ENSG00000070831,CDC42,117,-0.1445,137,0.10735,170,0.52419,115,-0.3692
ENSG00000173372,C1QA,18,-1.5535,52,0.04871,20,-1.4732,65,1.22291
ENSG00000159189,C1QC,36,0.08852,33,-0.0413,7,-2.4925,43,1.03370
ENSG00000173369,C1QB,4,-4.3546,81,0.03900,27,-1.7267,109,1.62143
ENSG00000004487,KDM1A,81,0.76233,18,-1.5783,70,0.59773,45,-0.4055
ENSG00000169641,LUZP1,4,-4.6641,35,-1.5560,186,1.28163,95,-0.1121
ENSG00000125944,HNRNPR,120,0.03543,166,0.55886,124,0.09009,107,-0.3133
ENSG00000142676,RPL11,627,0.04063,1245,1.20215,343,-0.9845,593,-0.1094
ENSG00000011007,ELOA,4,-2.5363,16,-0.5462,39,1.06639,21,-0.1967
ENSG00000057757,PITHD1,302,1.52867,44,-1.5989,178,0.68124,90,-0.9581
ENSG00000011009,LYPLA2,4,-2.0837,6,-1.5414,16,-0.0924,21,0.98274
ENSG00000189266,PNRC2,116,1.05075,44,-0.5125,48,-0.4229,60,-0.0987
ENSG00000188529,SRSF10,34,-0.6749,55,0.07188,89,1.03403,43,-0.6324
ENSG00000001461,NIPAL3,47,-0.8649,162,1.13824,131,0.90020,59,-1.0042
ENSG00000133226,SRRM1,105,-1.0381,391,1.07859,272,0.52567,169,-0.6198
ENSG00000169504,CLIC4,4,-4.3576,144,0.98948,17,-2.4342,102,1.15551
ENSG00000117614,SYF2,58,-0.9928,147,0.46071,118,0.12016,111,0.00498
ENSG00000117616,RSRP1,15,-1.9946,59,0.05126,120,1.51959,43,-0.8621
ENSG00000183726,TMEM50A,4,-3.6489,59,0.31123,62,0.43928,50,0.10232
ENSG00000204178,MACO1,20,-1.2848,49,0.11109,117,2.02596,26,-1.5115
ENSG00000117643,MAN1C1,4,-3.1945,6,-2.6918,41,0.28684,44,0.90454
ENSG00000162430,SELENON,4,-2.5997,4,-2.5145,21,-0.1626,31,1.24399
ENSG00000117640,MTFR1L,83,0.87413,24,-1.0775,72,0.71709,40,-0.6454
ENSG00000117632,STMN1,1169,0.81125,467,-0.6707,1167,0.94926,532,-0.8976
ENSG00000158008,EXTL1,4,-2.6067,8,-1.6593,25,0.12846,29,0.87553
ENSG00000142684,ZNF593,4,-2.5757,6,-2.0117,31,0.54203,26,0.55606
ENSG00000142669,SH3BGRL3,436,1.51704,167,-0.1256,155,-0.2684,149,-0.6171
ENSG00000198830,HMGN2,210,0.37929,238,0.59100,123,-0.5161,161,-0.1100
ENSG00000117713,ARID1A,18,-1.9855,62,-0.0933,74,0.22640,71,0.32139
ENSG00000175793,SFN,42,0.41308,16,-1.0764,7,-2.4716,43,1.22375
ENSG00000142751,GPN2,4,-2.1788,6,-1.4679,24,0.57738,19,0.40906
ENSG00000090273,NUDC,204,-0.0039,195,-0.0759,198,-0.0561,208,0.06668
ENSG00000253368,TRNP1,45,-0.0457,4,-3.6575,55,0.33085,50,0.33912
ENSG00000142784,WDTC1,4,-2.2525,0,-4.8872,24,0.45834,22,0.76192
ENSG00000186501,TMEM222,99,1.88746,26,-0.4044,31,-0.1355,25,-0.8987
ENSG00000158195,WASF2,89,0.35499,102,0.58177,26,-1.6821,79,0.37656
ENSG00000126705,AHDC1,19,-1.2478,36,-0.2629,61,0.68050,41,-0.0926
ENSG00000126709,IFI6,133,0.92830,138,0.98523,101,0.52394,48,-1.2867
ENSG00000117758,STX12,11,-2.8260,49,-0.6842,95,0.42114,85,0.43088
ENSG00000117751,PPP1R8,4,-2.4316,10,-1.1687,26,0.38316,24,0.54814
ENSG00000117748,RPA2,33,0.41694,17,-0.6677,39,0.79588,22,-0.5689
ENSG00000126698,DNAJC8,45,-2.0670,255,0.62261,212,0.36421,170,-0.0918
ENSG00000130770,ATP5IF1,295,-0.0637,189,-0.7550,376,0.37495,305,-0.0161
ENSG00000204138,PHACTR4,4,-2.8671,37,0.42778,18,-0.7416,34,0.81288
ENSG00000198492,YTHDF2,54,0.02543,34,-0.6950,84,0.87003,46,-0.4662
ENSG00000159023,EPB41,4,-2.3355,10,-1.0625,32,0.95737,20,0.00690
ENSG00000116350,SRSF4,273,1.46817,167,0.60324,112,-0.0606,82,-1.0087
ENSG00000116353,MECR,35,0.97731,7,-1.4733,15,-0.3830,20,0.12843
ENSG00000162511,LAPTM5,35,-1.1438,130,0.94179,24,-1.8280,87,0.70993
ENSG00000162512,SDC3,71,-0.7357,121,0.10370,95,-0.3105,125,0.39145
ENSG00000134644,PUM1,72,-0.8612,84,-0.6350,198,0.88373,117,-0.2375
ENSG00000121766,ZCCHC17,126,0.14108,107,-0.1147,147,0.44512,104,-0.3312
ENSG00000121769,FABP3,80,1.34444,34,-0.0782,60,0.98145,21,-1.4512
ENSG00000162517,PEF1,138,1.46573,21,-1.5598,66,0.23148,49,-0.5737
ENSG00000084636,COL16A1,4,-2.3989,56,1.73186,33,0.89281,13,-1.2135
ENSG00000121753,ADGRB2,31,-1.9271,40,-1.5316,187,1.04665,109,-0.0356
ENSG00000184007,PTP4A2,457,0.56780,1223,2.45379,223,-0.6431,184,-1.5276
ENSG00000121774,KHDRBS1,37,-1.5583,99,-0.0365,107,0.09205,111,0.34309
ENSG00000025800,KPNA6,249,1.64636,30,-1.7867,118,0.38607,74,-0.7902
ENSG00000084652,TXLNA,79,1.90688,23,-0.2168,22,-0.2978,20,-0.8766
ENSG00000084623,EIF3I,170,1.02574,64,-0.5658,73,-0.4057,90,-0.0780
ENSG00000175130,MARCKSL1,320,0.54232,451,1.13378,92,-1.5213,224,-0.0920
ENSG00000160058,BSDC1,4,-3.5755,39,-0.2625,65,0.63633,48,0.15905
ENSG00000176261,ZBTB8OS,4,-2.8443,17,-0.7361,29,0.10821,33,0.70651
ENSG00000162521,RBBP4,4,-4.3629,59,-0.4827,121,0.79326,82,0.11330
ENSG00000162522,KIAA1522,20,0.31453,0,-4.7823,24,0.66186,16,-0.0530
ENSG00000134684,YARS,219,1.55916,36,-1.3876,128,0.69780,62,-1.0264
ENSG00000160097,FNDC5,4,-2.3906,7,-1.5198,25,0.35734,24,0.63311
ENSG00000121905,HPCA,62,-0.8934,8,-3.8463,180,0.95008,112,0.06162
ENSG00000121900,TMEM54,4,-2.9871,38,0.35955,26,-0.2925,35,0.58218
ENSG00000004455,AK2,84,0.99714,47,0.02932,35,-0.4646,43,-0.2179
ENSG00000134686,PHC2,63,-0.2018,74,0.04646,56,-0.4402,78,0.32965
ENSG00000163866,SMIM12,94,1.22479,13,-1.9133,40,-0.2116,44,-0.0739
ENSG00000116544,DLGAP3,24,-0.5722,0,-5.9757,27,-0.4539,46,1.19402
ENSG00000116560,SFPQ,154,0.03228,212,0.55554,174,0.25693,133,-0.4257
ENSG00000146463,ZMYM4,4,-3.4710,62,0.58936,36,-0.2918,49,0.48440
ENSG00000142687,KIAA0319L,52,-0.1881,33,-0.8895,82,0.63494,56,-0.1494
ENSG00000020129,NCDN,288,0.19396,23,-3.5903,481,1.27090,214,-0.5744
ENSG00000126067,PSMB2,90,0.63721,47,-0.4062,91,0.76048,48,-0.7132
ENSG00000142686,C1orf216,15,-2.0193,18,-1.7640,111,1.24883,56,-0.1845
ENSG00000092847,AGO1,13,-1.1444,27,-0.0874,35,0.35751,29,0.08998
ENSG00000126070,AGO3,79,0.95464,21,-1.1410,64,0.70166,36,-0.6670
ENSG00000054116,TRAPPC3,4,-2.7290,18,-0.5652,44,1.04062,24,-0.1544
ENSG00000116871,MAP7D1,27,-2.4260,103,-0.4182,167,0.39982,147,0.33961
ENSG00000054118,THRAP3,152,0.27426,114,-0.1899,153,0.33033,118,-0.2742
ENSG00000181817,LSM10,4,-2.7434,17,-0.6080,27,0.08660,31,0.67859
ENSG00000116898,MRPS15,42,0.11725,24,-0.7352,40,0.04874,40,0.14840
ENSG00000163875,MEAF6,51,-0.4987,25,-1.5764,103,0.74357,69,-0.0233
ENSG00000134697,GNL2,19,-0.4018,32,0.45739,18,-0.5020,26,0.24523
ENSG00000197982,C1orf122,4,-5.1365,185,0.49955,87,-0.7675,167,0.87230
ENSG00000183431,SF3A3,11,-1.5747,17,-0.9046,42,0.53810,33,0.25564
ENSG00000183520,UTP11,4,-2.5934,22,-0.1239,18,-0.4150,29,0.86099
ENSG00000116954,RRAGC,6,-2.9147,36,-0.3419,51,0.24305,50,0.47975
ENSG00000174574,AKIRIN1,15,-2.0500,25,-1.3622,76,0.45117,68,0.48739
ENSG00000168653,NDUFS5,699,0.41315,325,-0.8030,460,-0.2915,580,0.25538
ENSG00000127603,MACF1,97,-2.0174,436,0.29632,284,-0.4319,422,0.61608
ENSG00000090621,PABPC4,234,1.45076,136,0.49265,50,-1.1601,89,-0.4045
ENSG00000116983,HPCAL4,305,0.31697,81,-1.7373,289,0.26111,258,0.09463
ENSG00000084072,PPIE,4,-2.6421,18,-0.4958,37,0.70539,26,0.12057
ENSG00000131236,CAP1,4,-4.9500,129,0.12395,146,0.36725,129,0.27383
ENSG00000131238,PPT1,238,1.34724,64,-0.8130,99,-0.1547,96,-0.3725
ENSG00000117000,RLF,14,-1.4657,61,0.79384,70,1.23383,27,-0.9942
ENSG00000084073,ZMPSTE24,30,0.49590,13,-0.8552,25,0.25093,21,-0.1347
ENSG00000084070,SMAP2,120,0.11948,106,-0.0717,145,0.49052,100,-0.3725
ENSG00000117016,RIMS3,4,-5.1166,7,-4.2866,136,0.01543,178,1.32155
ENSG00000066136,NFYC,4,-2.5160,5,-2.0836,36,0.93404,23,0.19618
ENSG00000127124,HIVEP3,4,-2.0519,4,-1.9677,28,1.07626,16,0.00661
ENSG00000198815,FOXJ3,4,-3.2576,4,-3.3310,65,1.10901,39,0.16595
ENSG00000177181,RIMKLA,96,1.44019,0,-6.2147,49,0.31343,36,-0.4126
ENSG00000127125,PPCS,4,-3.3874,51,0.37405,62,0.79900,38,-0.2341
ENSG00000186409,CCDC30,69,0.29349,34,-0.8073,70,0.35572,55,-0.1307
ENSG00000065978,YBX1,65,-1.1187,281,1.24923,61,-1.3142,146,0.31468
ENSG00000177868,SVBP,25,-0.1413,20,-0.4959,24,-0.2209,30,0.36443
ENSG00000117394,SLC2A1,23,-2.3142,78,-0.4601,57,-1.0415,139,1.37142
ENSG00000117395,EBNA1BP2,27,-1.0553,28,-0.9940,74,0.62691,54,0.10833
ENSG00000159479,MED8,4,-2.0723,7,-1.1527,18,0.19745,19,0.66410
ENSG00000142949,PTPRF,69,-0.1745,15,-2.4271,63,-0.3528,93,0.82385
ENSG00000126091,ST3GAL3,34,0.45739,1,-4.8270,28,0.15327,28,0.28403
ENSG00000117408,IPO13,4,-3.0125,43,0.53531,30,-0.0642,34,0.33837
ENSG00000117410,ATP6V0B,552,1.72689,66,-1.7382,301,0.73412,138,-1.1389
ENSG00000117411,B4GALT2,41,-0.5038,24,-1.3438,30,-1.0566,74,1.22509
ENSG00000178028,DMAP1,130,1.86487,10,-2.2090,44,-0.0273,36,-0.6343
ENSG00000117419,ERI3,236,1.61870,43,-1.1634,91,-0.0195,77,-0.5821
ENSG00000187147,RNF220,99,0.13948,31,-1.6500,112,0.39947,92,0.05297
ENSG00000142937,RPS8,1534,0.42265,2267,1.09273,730,-0.8291,1095,-0.2636
ENSG00000126088,UROD,175,2.03671,16,-1.8783,46,-0.3156,45,-0.6412
ENSG00000117450,PRDX1,111,-1.2623,197,-0.3778,170,-0.6743,310,0.93548
ENSG00000117448,AKR1A1,83,1.37564,11,-1.8372,33,-0.2117,35,-0.1871
ENSG00000132780,NASP,52,-0.6174,169,1.32557,98,0.43621,59,-0.8053
ENSG00000159592,GPBP1L1,55,1.02161,15,-1.0048,35,0.31742,26,-0.4350
ENSG00000086015,MAST2,49,1.63702,11,-0.7451,19,0.00046,15,-0.6949
ENSG00000117461,PIK3R3,118,1.82275,45,0.13302,34,-0.3201,30,-0.9188
ENSG00000085998,POMGNT1,129,2.02861,33,-0.3259,32,-0.4253,31,-0.8762
ENSG00000132128,LRRC41,4,-2.7066,9,-1.4690,47,1.20922,24,-0.1289
ENSG00000173660,UQCRH,51,-2.8434,168,-1.0958,406,0.32837,395,0.61300
ENSG00000117480,FAAH,4,-2.2122,15,-0.3113,34,1.23329,16,-0.4450
ENSG00000079277,MKNK1,4,-2.7700,33,0.37491,32,0.37052,27,0.08329
ENSG00000123472,ATPAF1,4,-4.6371,50,-1.0383,105,0.13982,118,0.83738
ENSG00000159658,EFCAB14,12,-2.5530,81,0.32839,65,-0.0352,73,0.39042
ENSG00000162368,CMPK1,69,-0.5163,115,0.30584,103,0.14420,94,-0.0558
ENSG00000162373,BEND5,4,-2.6371,5,-2.3051,34,0.66831,27,0.47691
ENSG00000162374,ELAVL4,4,-5.1054,17,-3.0435,288,1.58162,124,-0.2634
ENSG00000185104,FAF1,54,0.78077,32,-0.0689,43,0.48456,27,-0.6728
ENSG00000123091,RNF11,231,-0.5371,97,-1.8496,396,0.36877,355,0.33950
ENSG00000085832,EPS15,4,-5.0640,82,-0.7215,195,0.77856,137,0.20406
ENSG00000117859,OSBPL9,117,2.54057,24,-0.3324,21,-0.5925,19,-1.2664
ENSG00000078618,NRDC,263,1.36288,127,0.12103,151,0.45743,81,-1.0839
ENSG00000169213,RAB3B,1342,4.45980,72,-1.4769,120,-0.7702,39,-3.4049
ENSG00000117862,TXNDC12,122,2.00695,20,-0.9956,35,-0.2208,30,-0.8054
ENSG00000134717,BTF3L4,15,-1.5018,31,-0.4555,61,0.73324,41,-0.0376
ENSG00000157077,ZFYVE9,76,1.06779,17,-1.2838,60,0.76408,31,-0.7617
ENSG00000134748,PRPF38A,15,-1.7887,62,0.41457,38,-0.4103,55,0.51258
ENSG00000134744,TUT4,30,-1.3002,99,0.53066,129,1.17203,54,-0.8268
ENSG00000162378,ZYG11B,124,-0.0834,22,-2.6594,234,1.14680,116,-0.4030
ENSG00000116171,SCP2,216,1.59365,55,-0.7001,58,-0.6809,79,-0.2957
ENSG00000162384,CZIB,73,1.00830,30,-0.4351,43,0.13713,35,-0.4362
ENSG00000162385,MAGOH,4,-2.0750,0,-5.1606,22,0.51836,19,0.68963
ENSG00000157193,LRP8,640,4.68756,6,-3.8150,45,-1.0963,21,-3.1293
ENSG00000081870,HSPB11,82,1.79095,15,-1.0422,35,0.33218,21,-0.9815
ENSG00000116209,TMEM59,148,0.16345,176,0.44225,114,-0.2836,131,-0.0731
ENSG00000116221,MRPL37,4,-3.1145,13,-1.3889,52,0.83895,36,0.23028
ENSG00000157216,SSBP3,33,-2.8672,108,-1.1011,270,0.37978,253,0.57146
ENSG00000116133,DHCR24,221,1.50706,77,-0.2771,156,1.03743,51,-1.5620
ENSG00000162402,USP24,4,-2.8185,22,-0.3578,39,0.65638,28,0.13387
ENSG00000162407,PLPP3,18,-3.6235,100,-1.1549,39,-2.6816,318,2.68441
ENSG00000162409,PRKAA2,4,-3.3797,5,-3.0112,100,1.94988,32,-0.6742
ENSG00000162601,MYSM1,4,-3.6881,44,-0.2002,92,1.20880,45,-0.3708
ENSG00000177606,JUN,28,-2.8693,786,2.66500,116,-0.8393,142,-0.8800
ENSG00000134709,HOOK1,4,-3.3758,1,-4.6122,101,1.99457,32,-0.6667
ENSG00000162599,NFIA,4,-5.8225,428,1.12364,194,-0.2200,229,0.16074
ENSG00000162604,TM2D1,17,-1.0753,19,-0.9096,53,0.81313,34,-0.0666
ENSG00000162607,USP1,116,1.50900,52,0.13515,56,0.27395,33,-1.0573
ENSG00000116641,DOCK7,20,-1.3038,38,-0.3513,38,-0.3672,56,0.73821
ENSG00000079739,PGM1,166,1.69299,24,-1.4321,31,-1.1565,62,-0.0281
ENSG00000158966,CACHD1,4,-2.5908,7,-1.7212,22,-0.1196,30,1.09566
ENSG00000162434,JAK1,5,-3.9003,69,-0.2082,83,0.09115,91,0.60033
ENSG00000162433,AK4,4,-4.7067,62,-0.7705,81,-0.3888,131,1.19344
ENSG00000116675,DNAJC6,176,-0.1920,80,-1.4116,320,0.91747,183,-0.2924
ENSG00000213625,LEPROT,4,-3.7993,42,-0.4004,36,-0.6960,70,1.24737
ENSG00000184588,PDE4B,70,-0.1839,85,0.12469,70,-0.2042,82,0.14919
ENSG00000118473,SGIP1,75,-0.4749,64,-0.7187,169,0.99701,90,-0.4124
ENSG00000198160,MIER1,132,1.00317,94,0.41464,77,0.11039,57,-0.7216
ENSG00000142864,SERBP1,253,0.16866,402,0.94659,182,-0.3964,210,-0.2780
ENSG00000116717,GADD45A,57,-1.7580,649,2.34572,109,-0.8468,145,-0.6702
ENSG00000172380,GNG12,4,-2.9375,63,1.25838,18,-0.7964,32,0.30738
ENSG00000116729,WLS,4,-4.4968,57,-0.7151,47,-1.1093,124,1.68088
ENSG00000033122,LRRC7,4,-3.4843,14,-1.6862,102,1.82446,35,-0.6589
ENSG00000116754,SRSF11,112,-1.4651,350,0.30887,468,0.93327,249,-0.4857
ENSG00000118454,ANKRD13C,38,0.19973,20,-0.7714,44,0.50452,31,-0.2141
ENSG00000132485,ZRANB2,56,-1.4010,147,0.07219,241,1.05341,120,-0.5075
ENSG00000172260,NEGR1,250,-0.3699,71,-2.2659,609,1.32567,270,-0.5098
ENSG00000178965,ERICH3,4,-4.1277,38,-1.0689,178,1.80823,60,-0.7202
ENSG00000162623,TYW3,27,-0.2093,21,-0.5616,41,0.50896,30,-0.1198
ENSG00000117054,ACADM,48,0.32020,11,-1.8514,40,0.01323,42,0.28807
ENSG00000137955,RABGGTB,4,-3.3925,48,0.27980,39,-0.0812,46,0.49938
ENSG00000142892,PIGK,46,1.13372,16,-0.5346,29,0.39111,19,-0.6666
ENSG00000154027,AK5,116,-0.4733,175,0.17237,347,1.66388,97,-1.3366
ENSG00000036549,AC118549.1,51,0.80571,31,-0.0315,21,-0.6834,32,0.02779
ENSG00000077254,USP33,47,-0.8042,62,-0.3973,164,1.48187,60,-0.8674
ENSG00000180488,MIGA1,121,0.24286,71,-0.6021,164,0.87285,87,-0.5760
ENSG00000162613,FUBP1,36,-0.6279,67,0.34720,68,0.41542,50,-0.2427
ENSG00000162616,DNAJB4,4,-3.3150,135,2.26696,27,-0.5962,32,-0.5929
ENSG00000137941,TTLL7,261,0.24629,457,1.20609,405,1.18167,118,-1.6881
ENSG00000142875,PRKACB,129,-1.0586,138,-0.9471,449,1.12252,230,-0.3396
