Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000004487,KDM1A,58,-0.1931,64,-0.0337,79,0.67015,42,-0.8292
ENSG00000169641,LUZP1,12,-4.0801,138,-0.4866,272,1.61540,97,-1.1879
ENSG00000125944,HNRNPR,12,-3.5885,190,0.55970,137,0.06079,151,0.24321
ENSG00000142676,RPL11,389,0.15204,107,-1.8099,288,-0.5814,554,0.99208
ENSG00000011007,ELOA,12,-1.4237,20,-0.6744,30,-0.0907,42,0.67979
ENSG00000057757,PITHD1,12,-3.5805,53,-1.3971,175,1.07042,117,-0.2541
ENSG00000011009,LYPLA2,12,-0.9692,5,-2.0497,30,1.23951,15,-0.6892
ENSG00000189266,PNRC2,12,-2.2253,35,-0.6280,55,0.14137,67,0.51348
ENSG00000188529,SRSF10,12,-2.7710,114,0.65317,79,0.11019,80,0.09055
ENSG00000001461,NIPAL3,193,0.07266,370,1.15906,144,-0.6909,200,0.16437
ENSG00000133226,SRRM1,12,-4.3164,913,2.57689,167,-0.7851,171,-0.4893
ENSG00000169504,CLIC4,12,-2.0790,76,0.76431,10,-3.1318,125,2.71570
ENSG00000117614,SYF2,380,1.63468,158,0.13294,100,-1.0046,155,0.12319
ENSG00000117616,RSRP1,12,-2.9431,197,1.38917,95,0.32593,56,-0.7830
ENSG00000183726,TMEM50A,176,1.36360,31,-1.4050,77,-0.0294,62,-0.4230
ENSG00000204178,MACO1,12,-2.6083,142,1.22002,71,0.11540,57,-0.3304
ENSG00000117643,MAN1C1,12,-1.9035,12,-1.8617,61,1.64100,24,-0.9983
ENSG00000162430,SELENON,12,-1.2487,42,0.70771,21,-0.7451,40,0.84204
ENSG00000117640,MTFR1L,12,-2.4069,14,-2.1377,74,0.83243,61,0.03861
ENSG00000117632,STMN1,1503,0.46603,652,-0.8461,1400,0.81521,608,-1.1178
ENSG00000158008,EXTL1,12,-1.6538,13,-1.5269,47,1.11794,28,-0.4696
ENSG00000142684,ZNF593,12,-1.6896,33,-0.1317,45,0.81002,28,-0.5097
ENSG00000142669,SH3BGRL3,12,-3.2486,72,-0.5966,124,0.55326,113,0.12160
ENSG00000198830,HMGN2,18,-2.9859,164,0.28726,99,-0.8776,244,1.32094
ENSG00000117713,ARID1A,12,-3.0366,182,1.10921,77,-0.5366,122,0.57106
ENSG00000090273,NUDC,27,-2.9474,92,-1.1251,224,0.54261,217,0.24228
ENSG00000253368,TRNP1,12,-1.7226,13,-1.6223,60,1.98576,16,-1.5581
ENSG00000142784,WDTC1,12,-1.1372,26,0.03829,24,-0.0955,31,0.42190
ENSG00000186501,TMEM222,12,-1.7974,42,0.09686,38,-0.1462,51,0.55481
ENSG00000158195,WASF2,124,0.79527,157,1.20467,12,-3.6649,162,1.87111
ENSG00000126705,AHDC1,12,-2.3256,102,0.97886,65,0.47525,39,-0.6714
ENSG00000126709,IFI6,12,-2.6507,19,-1.9810,85,0.70090,77,0.18254
ENSG00000009780,FAM76A,12,-1.1820,33,0.38577,23,-0.3634,34,0.58258
ENSG00000117758,STX12,49,-1.0729,74,-0.4484,105,0.20059,111,0.23829
ENSG00000117751,PPP1R8,12,-1.2701,33,0.30029,23,-0.4425,39,0.71870
ENSG00000117748,RPA2,12,-1.6954,16,-1.2169,41,0.40565,42,0.29402
ENSG00000126698,DNAJC8,12,-4.2229,253,0.31657,241,0.52169,191,-0.1606
ENSG00000130770,ATP5IF1,770,1.15902,76,-2.4333,441,0.49420,240,-0.8624
ENSG00000204138,PHACTR4,12,-1.9883,163,2.29263,19,-1.9472,67,0.88553
ENSG00000198492,YTHDF2,12,-3.1586,81,-0.3307,140,1.44700,54,-1.0946
ENSG00000159023,EPB41,12,-1.2583,16,-0.7807,33,0.66395,25,-0.1734
ENSG00000116350,SRSF4,12,-3.0155,173,1.07238,82,-0.2947,106,0.32446
ENSG00000116353,MECR,12,-1.0674,6,-2.0108,31,1.03851,19,-0.4206
ENSG00000162511,LAPTM5,12,-1.4102,14,-1.1194,14,-1.7543,73,2.35512
ENSG00000162512,SDC3,12,-3.3601,110,-0.0698,103,-0.3127,173,0.90177
ENSG00000134644,PUM1,467,1.33866,198,-0.0955,199,-0.1737,152,-0.6114
ENSG00000121766,ZCCHC17,12,-3.3704,137,0.27912,140,0.69107,94,-0.3887
ENSG00000121769,FABP3,167,1.49845,2,-4.9367,89,0.99951,17,-2.3027
ENSG00000162517,PEF1,12,-2.3645,36,-0.7339,75,1.01791,46,-0.4466
ENSG00000084636,COL16A1,12,-1.9789,127,1.79758,22,-1.6286,72,1.05382
ENSG00000121753,ADGRB2,312,0.74600,63,-1.7311,236,0.65097,126,-0.8336
ENSG00000184007,PTP4A2,17,-4.1781,590,1.21929,195,-0.9966,448,1.00901
ENSG00000121774,KHDRBS1,12,-3.5936,107,-0.3542,151,0.39447,152,0.24195
ENSG00000025800,KPNA6,12,-3.1086,126,0.42605,109,0.42561,89,-0.1470
ENSG00000084652,TXLNA,12,-1.3697,42,0.56890,32,0.25563,26,-0.2114
ENSG00000084623,EIF3I,12,-2.8349,20,-2.0570,100,0.82550,83,0.07065
ENSG00000175130,MARCKSL1,283,0.51250,407,1.12725,47,-3.0548,431,1.81986
ENSG00000160058,BSDC1,12,-2.2692,63,0.25258,56,0.09808,62,0.26727
ENSG00000176261,ZBTB8OS,12,-1.1964,12,-1.1968,32,0.73851,24,-0.1738
ENSG00000162521,RBBP4,112,-0.1620,116,-0.1038,129,0.11001,122,-0.0306
ENSG00000134684,YARS,175,0.77699,40,-1.4959,134,0.77683,58,-1.1252
ENSG00000160097,FNDC5,12,-1.4505,12,-1.3963,45,1.61196,16,-1.1761
ENSG00000121905,HPCA,171,0.68371,6,-4.1682,143,0.93009,66,-0.9735
ENSG00000004455,AK2,12,-1.5112,47,0.58772,24,-0.7698,50,0.96351
ENSG00000160094,ZNF362,12,-1.0026,12,-0.9316,25,0.33764,25,0.19290
ENSG00000134686,PHC2,12,-2.2273,81,0.70735,44,-0.5384,75,0.74723
ENSG00000163866,SMIM12,170,1.77332,18,-1.7822,63,0.17226,31,-1.1785
ENSG00000116544,DLGAP3,12,-1.9011,2,-4.0300,42,0.02554,65,0.93752
ENSG00000163867,ZMYM6,12,-1.2799,31,0.17246,28,0.09714,30,0.17246
ENSG00000116560,SFPQ,399,0.23938,1039,1.92162,269,-0.6822,241,-0.6600
ENSG00000146463,ZMYM4,185,1.26081,53,-0.7479,78,-0.3110,82,-0.1028
ENSG00000142687,KIAA0319L,12,-2.5763,49,-0.4698,69,0.10561,87,0.53862
ENSG00000020129,NCDN,44,-3.3073,37,-3.5431,626,2.25624,191,-1.3272
ENSG00000126067,PSMB2,12,-2.7162,68,-0.1243,90,0.73520,63,-0.2911
ENSG00000142686,C1orf216,12,-2.9535,12,-2.9764,135,2.20770,40,-1.3591
ENSG00000092847,AGO1,12,-2.0897,66,0.50583,48,-0.0044,54,0.24735
ENSG00000126070,AGO3,12,-2.6449,207,1.86775,59,-0.5147,67,-0.0910
ENSG00000054116,TRAPPC3,12,-1.6384,13,-1.5203,48,1.22175,26,-0.5990
ENSG00000116871,MAP7D1,12,-4.2155,346,0.84066,189,-0.2735,262,0.48742
ENSG00000054118,THRAP3,12,-3.9820,235,0.46001,188,0.20259,189,0.14280
ENSG00000181817,LSM10,12,-1.1606,13,-1.0529,32,0.89168,21,-0.4013
ENSG00000116898,MRPS15,12,-1.4928,2,-3.8600,43,1.17679,27,-0.3430
ENSG00000163873,GRIK3,12,-0.9833,29,0.42097,28,0.75058,13,-0.9240
ENSG00000163875,MEAF6,195,0.77836,41,-1.6391,146,0.66765,74,-0.9077
ENSG00000134697,GNL2,12,-1.1448,22,-0.2027,31,0.66726,20,-0.4030
ENSG00000197982,C1orf122,12,-3.4387,53,-1.2583,103,-0.4608,215,1.32820
ENSG00000183431,SF3A3,12,-2.0839,42,-0.1808,54,0.44724,48,0.01817
ENSG00000183520,UTP11,12,-1.4485,13,-1.3109,36,0.54428,33,0.12015
ENSG00000116954,RRAGC,12,-2.1304,80,0.78941,51,0.11991,48,-0.0616
ENSG00000174574,AKIRIN1,12,-3.0549,113,0.30887,96,0.11070,107,0.28414
ENSG00000168653,NDUFS5,594,0.42556,63,-2.9643,528,0.51544,396,-0.2699
ENSG00000127603,MACF1,511,-0.1432,1788,2.03274,327,-1.3595,632,0.24701
ENSG00000090621,PABPC4,12,-2.5153,115,0.95201,53,-0.5307,86,0.62838
ENSG00000116983,HPCAL4,12,-4.5943,113,-1.3675,339,0.76863,290,0.10247
ENSG00000084072,PPIE,13,-1.3645,15,-1.0956,40,0.90352,26,-0.3601
ENSG00000131236,CAP1,171,0.21815,92,-0.7444,144,-0.1133,172,0.28463
ENSG00000131238,PPT1,204,0.70678,33,-2.0856,150,0.43738,105,-0.4309
ENSG00000117000,RLF,12,-1.7978,69,0.91749,46,0.53837,25,-0.7945
ENSG00000084073,ZMPSTE24,213,2.38532,28,-1.0703,41,-0.8770,44,-0.4431
ENSG00000084070,SMAP2,588,1.83892,79,-1.4417,224,0.34467,72,-1.7997
ENSG00000117016,RIMS3,12,-3.9976,17,-3.5459,244,1.14954,173,-0.1063
ENSG00000066136,NFYC,12,-1.4032,8,-2.0265,35,0.58815,33,0.16677
ENSG00000127124,HIVEP3,12,-1.5993,53,0.70383,35,0.06226,34,-0.0063
ENSG00000198815,FOXJ3,12,-2.0937,30,-0.6998,66,1.34526,29,-0.9128
ENSG00000177181,RIMKLA,12,-2.2809,11,-2.3251,77,1.47063,38,-0.6633
ENSG00000127125,PPCS,12,-2.1489,33,-0.6467,56,0.36908,57,0.26133
ENSG00000186409,CCDC30,12,-2.2502,96,0.95723,56,0.14205,48,-0.1924
ENSG00000065978,YBX1,234,1.34064,98,-0.1139,50,-1.7489,173,1.12691
ENSG00000177868,SVBP,274,3.16270,15,-1.8294,33,-1.1748,29,-1.0521
ENSG00000117394,SLC2A1,12,-1.2586,17,-0.7127,15,-1.4316,60,1.96691
ENSG00000117395,EBNA1BP2,12,-2.5263,7,-3.2998,89,1.32999,53,-0.3955
ENSG00000142949,PTPRF,12,-3.3105,77,-0.5588,120,0.27769,136,0.41828
ENSG00000066135,KDM4A,12,-0.9740,29,0.38970,26,0.46310,17,-0.4749
ENSG00000126091,ST3GAL3,12,-1.5406,26,-0.3685,40,0.58861,31,-0.1588
ENSG00000117408,IPO13,12,-2.1586,64,0.39286,35,-0.9729,89,1.31478
ENSG00000117410,ATP6V0B,705,1.03713,140,-1.5066,440,0.55844,216,-1.0085
ENSG00000117411,B4GALT2,12,-2.5625,36,-0.9192,63,-0.1530,101,0.91427
ENSG00000178028,DMAP1,12,-2.4214,81,0.47375,78,0.98782,34,-1.0249
ENSG00000117419,ERI3,12,-2.9883,35,-1.3931,104,0.55880,102,0.27548
ENSG00000187147,RNF220,12,-3.1306,119,0.31848,98,0.02166,118,0.38458
ENSG00000142937,RPS8,800,0.32794,429,-0.6505,506,-0.7101,970,0.86275
ENSG00000070785,EIF2B3,12,-1.4305,29,-0.0746,37,0.73096,24,-0.4811
ENSG00000126088,UROD,12,-2.4316,17,-1.9365,83,1.28295,47,-0.4839
ENSG00000117450,PRDX1,24,-3.3861,118,-1.0552,204,-0.4121,405,1.24417
ENSG00000117448,AKR1A1,164,2.15361,7,-2.8444,43,-0.3360,33,-0.6675
ENSG00000132780,NASP,12,-3.1908,556,3.28684,59,-1.3621,66,-0.8020
ENSG00000159592,GPBP1L1,12,-1.7679,51,0.43633,38,-9.0294,43,0.23939
ENSG00000086015,MAST2,12,-0.9925,3,-2.8218,27,0.62023,24,0.12153
ENSG00000117461,PIK3R3,12,-1.4784,12,-1.4761,34,0.29375,39,0.42814
ENSG00000085998,POMGNT1,12,-2.2026,79,0.68041,55,0.19701,50,-0.0822
ENSG00000132128,LRRC41,12,-1.4523,27,-0.2272,38,0.76344,24,-0.4507
ENSG00000173660,UQCRH,204,-0.5351,38,-3.0265,390,1.23071,196,-0.7207
ENSG00000117481,NSUN4,12,-0.9394,33,0.67218,27,0.78155,11,-1.2099
ENSG00000117480,FAAH,12,-1.1963,40,0.67931,28,0.26740,22,-0.3342
ENSG00000079277,MKNK1,12,-1.1796,19,-0.4372,28,0.24985,28,0.19946
ENSG00000123472,ATPAF1,153,0.39227,79,-0.6429,134,0.37657,94,-0.4555
ENSG00000159658,EFCAB14,12,-2.9434,140,0.78145,59,-1.0316,150,1.24532
ENSG00000186377,CYP4X1,12,-0.9393,2,-3.3018,30,1.23080,16,-0.5631
ENSG00000162368,CMPK1,497,1.96445,52,-1.7038,155,-0.1130,96,-0.9396
ENSG00000162373,BEND5,12,-1.7223,7,-2.3781,55,1.71064,21,-1.0355
ENSG00000162374,ELAVL4,188,-0.5189,80,-1.7945,374,1.54196,124,-1.3370
ENSG00000185104,FAF1,12,-1.7775,23,-0.8242,52,1.20014,26,-0.7303
ENSG00000123091,RNF11,608,0.67946,128,-1.7323,479,0.64864,264,-0.7744
ENSG00000085832,EPS15,225,0.18156,195,-0.0400,215,0.23737,164,-0.3804
ENSG00000117859,OSBPL9,12,-1.4173,74,1.49517,24,-0.6533,35,0.26904
ENSG00000078618,NRDC,412,1.45542,298,0.88566,161,-0.2359,79,-1.4037
ENSG00000169213,RAB3B,4144,5.48467,153,-1.6843,88,-3.3505,79,-2.9226
ENSG00000117862,TXNDC12,12,-1.3632,10,-1.5576,37,0.89374,26,-0.2529
ENSG00000134717,BTF3L4,12,-2.2621,22,-1.3413,68,0.89160,50,-0.1578
ENSG00000157077,ZFYVE9,12,-2.3107,12,-2.2898,79,1.50341,38,-0.7017
ENSG00000134748,PRPF38A,12,-2.2523,98,0.98622,36,-1.0488,88,1.10801
ENSG00000134744,TUT4,186,0.87576,389,2.25552,72,-1.0865,64,-0.9695
ENSG00000162377,COA7,12,-1.3020,6,-2.2973,32,0.40131,34,0.37999
ENSG00000162378,ZYG11B,496,1.47908,93,-1.2295,227,0.32219,107,-1.1912
ENSG00000116171,SCP2,405,2.19671,60,-1.0143,87,-0.7994,99,-0.3250
ENSG00000162384,CZIB,12,-1.4840,20,-0.6761,33,0.12713,40,0.45417
ENSG00000157193,LRP8,24,-1.0702,65,0.48646,59,0.81895,26,-1.0595
ENSG00000081870,HSPB11,12,-1.0673,13,-0.8707,24,-0.0300,32,0.59948
ENSG00000116209,TMEM59,196,0.46250,124,-0.2646,153,0.12476,127,-0.2857
ENSG00000116221,MRPL37,12,-2.2030,22,-1.3250,69,1.11646,41,-0.4277
ENSG00000157216,SSBP3,267,0.12908,158,-0.6897,281,0.46352,198,-0.4131
ENSG00000243725,TTC4,12,-0.9656,44,1.10903,24,0.26595,15,-0.7414
ENSG00000116133,DHCR24,166,-0.3380,187,-0.1587,251,0.71099,137,-0.7549
ENSG00000162402,USP24,12,-1.9004,54,0.40257,41,-0.0783,50,0.36185
ENSG00000162407,PLPP3,235,0.30994,124,-0.6885,40,-3.2386,512,2.76682
ENSG00000162409,PRKAA2,12,-2.6133,36,-0.9683,91,1.10762,54,-0.4604
ENSG00000162601,MYSM1,405,2.21346,163,0.54738,95,-0.5738,46,-1.6116
ENSG00000177606,JUN,12,-3.2164,231,1.33925,76,-0.8462,148,0.75227
ENSG00000134709,HOOK1,12,-2.1601,29,-0.8650,75,1.86608,20,-1.5700
ENSG00000162599,NFIA,12,-4.5391,754,1.84854,107,-2.0313,478,1.43813
ENSG00000162604,TM2D1,12,-2.1338,36,-0.4913,57,0.48196,52,0.08809
ENSG00000162607,USP1,184,1.71117,146,1.28504,44,-1.1220,50,-0.5669
ENSG00000116641,DOCK7,12,-2.0989,83,0.89073,33,-0.9995,79,1.10045
ENSG00000125703,ATG4C,12,-1.4417,103,2.09966,21,-1.0261,33,0.14923
ENSG00000079739,PGM1,12,-1.4570,1,-4.9381,33,0.14331,45,0.77972
ENSG00000162434,JAK1,12,-3.2572,152,0.57525,125,0.54112,88,-0.3764
ENSG00000162433,AK4,315,2.12618,23,-2.0993,55,-1.3479,122,0.54045
ENSG00000116675,DNAJC6,381,0.09159,336,-0.1102,423,0.57311,235,-0.7927
ENSG00000213625,LEPROT,12,-1.5971,20,-0.8056,19,-1.4068,76,2.01399
ENSG00000184588,PDE4B,98,0.22347,128,0.66529,63,-0.8124,110,0.53865
ENSG00000118473,SGIP1,12,-3.6488,126,-0.1699,171,0.73954,125,-0.2212
ENSG00000198160,MIER1,150,0.91634,158,1.00967,65,-0.7617,81,-0.0999
ENSG00000142864,SERBP1,19,-3.6653,246,0.12795,231,0.05214,282,0.45340
ENSG00000116717,GADD45A,12,-1.0095,24,0.05079,26,0.38033,21,-0.1765
ENSG00000116729,WLS,614,2.89704,37,-1.8895,49,-2.2134,163,0.46624
ENSG00000033122,LRRC7,65,-0.4665,73,-0.2919,117,1.13997,42,-1.3098
ENSG00000116754,SRSF11,12,-4.9523,1333,2.43939,307,-0.3438,201,-0.9867
ENSG00000118454,ANKRD13C,12,-1.9660,28,-0.6963,53,0.68763,42,-0.1098
ENSG00000132485,ZRANB2,351,0.82972,313,0.63791,210,-0.0190,133,-0.8496
ENSG00000172260,NEGR1,1261,1.26327,283,-1.1345,735,0.80363,186,-1.9946
ENSG00000178965,ERICH3,12,-3.4390,95,-0.3854,185,2.01029,40,-1.9026
ENSG00000162623,TYW3,12,-2.2340,47,-0.1928,63,0.62198,48,-0.1698
ENSG00000117054,ACADM,12,-2.1641,49,-0.0506,61,0.66855,43,-0.2951
ENSG00000137955,RABGGTB,12,-1.5984,24,-0.5602,42,0.77061,29,-0.3063
ENSG00000117069,ST6GALNAC5,12,-2.0524,1,-4.9346,77,2.77448,14,-2.0741
ENSG00000142892,PIGK,12,-1.5103,18,-0.8560,41,0.94659,25,-0.4482
ENSG00000154027,AK5,259,-0.0390,140,-0.9844,352,1.12585,135,-1.2095
ENSG00000036549,AC118549.1,12,-1.6428,60,0.86363,37,0.18018,31,-0.2573
ENSG00000077254,USP33,12,-3.6488,136,-0.0491,189,1.22980,85,-0.9125
ENSG00000180488,MIGA1,194,0.28286,181,0.17147,169,0.12690,133,-0.3845
ENSG00000162613,FUBP1,12,-2.6135,129,1.03509,74,0.23795,57,-0.3453
ENSG00000162616,DNAJB4,12,-1.5665,17,-1.0563,37,0.37478,38,0.27890
ENSG00000117114,ADGRL2,120,1.86831,6,-2.8288,46,0.44685,14,-1.7860
ENSG00000137941,TTLL7,195,-1.3212,1586,2.18492,316,-1.0029,464,0.01235
