Feature ID,Feature Name,Feature count topic 1to10,Feature log2 fold change topic 1to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000171612,SLC25A33,16,-1.5426,88,2.22051,29,0.33576
ENSG00000188807,TMEM201,8,-0.6198,9,-0.1170,15,0.82944
ENSG00000171608,PIK3CD,14,0.81918,6,-0.9808,8,-0.6350
ENSG00000171603,CLSTN1,782,1.08355,346,-1.0450,380,-0.9653
ENSG00000178585,CTNNBIP1,24,-0.5279,43,0.75395,31,0.25935
ENSG00000162441,LZIC,58,-0.0159,70,0.30078,53,-0.1637
ENSG00000130939,UBE4B,44,0.54066,25,-0.7348,32,-0.3706
ENSG00000054523,KIF1B,504,0.55750,345,-0.4663,341,-0.5212
ENSG00000284642,AL139424.2,14,0.88187,11,-0.2507,6,-1.1744
ENSG00000142657,PGD,63,0.32264,62,0.03917,45,-0.4903
ENSG00000175279,CENPS,14,-0.3069,6,-1.2948,22,0.77914
ENSG00000241563,CORT,45,-0.3858,27,-0.8705,74,0.78069
ENSG00000160049,DFFA,43,-0.2863,56,0.34593,51,0.19312
ENSG00000142655,PEX14,18,0.46253,18,0.09169,11,-0.7554
ENSG00000120948,TARDBP,70,0.02029,103,0.63214,51,-0.5002
ENSG00000271895,AL109811.2,12,-0.2035,21,0.83594,10,-0.3181
ENSG00000116649,SRM,41,-0.5800,64,0.52191,61,0.48405
ENSG00000171824,EXOSC10,30,0.14467,43,0.56008,20,-0.6470
ENSG00000198793,MTOR,44,0.33307,45,0.11576,30,-0.5638
ENSG00000116661,FBXO2,120,-1.1497,391,1.53523,206,0.50479
ENSG00000132879,FBXO44,83,0.12822,52,-0.6889,88,0.13283
ENSG00000116670,MAD2L2,6,-1.4458,8,0.08527,20,1.68230
ENSG00000177000,MTHFR,21,0.15981,21,0.01378,18,-0.2315
ENSG00000011021,CLCN6,66,0.13483,57,-0.1714,61,-0.0923
ENSG00000116685,KIAA2013,31,0.43880,31,0.10686,18,-0.7287
ENSG00000083444,PLOD1,13,-0.5058,34,1.34250,12,-0.3576
ENSG00000116688,MFN2,126,0.47048,78,-0.6354,97,-0.3208
ENSG00000116691,MIIP,8,-0.6335,26,1.58141,7,-0.4427
ENSG00000048707,VPS13D,80,0.63673,74,0.00372,40,-0.9755
ENSG00000162496,DHRS3,6,-2.3061,62,2.87861,17,0.61131
ENSG00000116731,PRDM2,308,0.83304,138,-1.0648,190,-0.6194
ENSG00000189337,KAZN,67,0.02343,68,0.04421,64,-0.0570
ENSG00000142634,EFHD2,118,1.18423,58,-0.8710,48,-1.2062
ENSG00000116138,DNAJC16,43,0.75723,27,-0.5521,24,-0.7599
ENSG00000197312,DDI2,50,0.81531,25,-0.8738,30,-0.6762
ENSG00000116786,PLEKHM2,80,-0.8288,104,0.14938,162,0.97300
ENSG00000065526,SPEN,215,0.61204,244,0.33638,88,-1.2974
ENSG00000116809,ZBTB17,18,-0.0748,28,0.71606,14,-0.4191
ENSG00000185519,FAM131C,9,-0.3371,9,-0.0124,12,0.44591
ENSG00000037637,FBXO42,20,1.15138,10,-0.7383,8,-1.2413
ENSG00000055070,SZRD1,17,-0.9936,51,1.46163,25,0.34207
ENSG00000219481,NBPF1,10,-0.3436,23,1.13895,9,-0.4059
ENSG00000159363,ATP13A2,105,0.24289,67,-0.6351,100,-0.0281
ENSG00000117118,SDHB,55,0.07312,49,-0.1688,54,-0.0107
ENSG00000117115,PADI2,21,-1.9144,161,2.74519,38,0.19494
ENSG00000179051,RCC2,22,-0.2204,21,-0.1321,29,0.35186
ENSG00000074964,ARHGEF10L,10,-0.9905,24,1.07030,18,0.67136
ENSG00000117154,IGSF21,49,0.34945,26,-0.8983,45,-0.0682
ENSG00000159423,ALDH4A1,8,-1.9863,48,2.13710,24,1.05991
ENSG00000127481,UBR4,58,0.75646,46,-0.2037,28,-1.0001
ENSG00000127463,EMC1,33,0.04152,43,0.43361,26,-0.3540
ENSG00000053372,MRTO4,40,-0.2267,46,0.13564,48,0.23201
ENSG00000053371,AKR7A2,17,-0.8289,42,1.20656,24,0.33309
ENSG00000077549,CAPZB,166,0.30632,134,-0.2575,134,-0.2821
ENSG00000173436,MICOS10,240,-0.7266,192,-0.5628,500,1.08499
ENSG00000158747,NBL1,113,-0.0245,85,-0.4502,130,0.23544
ENSG00000169914,OTUD3,30,0.27475,18,-0.7191,29,-0.0371
ENSG00000162545,CAMK2N1,1289,-1.2872,2528,0.61564,3455,1.30147
ENSG00000090432,MUL1,15,-0.0007,19,0.36438,13,-0.2330
ENSG00000183114,FAM43B,14,0.67037,8,-0.6666,9,-0.5757
ENSG00000158828,PINK1,416,0.10372,287,-0.5454,437,0.11216
ENSG00000244038,DDOST,23,-0.2654,47,1.10292,17,-0.5101
ENSG00000117245,KIF17,31,1.64750,6,-2.1756,11,-1.2884
ENSG00000189410,SH2D5,37,-0.2987,31,-0.3642,54,0.53701
ENSG00000127483,HP1BP3,315,0.32842,293,-0.0353,229,-0.4474
ENSG00000075151,EIF4G3,422,1.36901,147,-1.3702,171,-1.2107
ENSG00000117298,ECE1,13,-1.2175,66,2.31898,13,-0.4529
ENSG00000076864,RAP1GAP,106,0.71853,56,-0.8366,69,-0.5624
ENSG00000090686,USP48,99,1.11218,56,-0.6617,40,-1.2324
ENSG00000070831,CDC42,174,0.46543,128,-0.3727,125,-0.4421
ENSG00000184677,ZBTB40,11,0.10809,22,1.09364,4,-1.3460
ENSG00000173372,C1QA,4,-2.9790,54,2.57559,30,1.69756
ENSG00000173369,C1QB,6,-2.6444,50,2.19726,34,1.72716
ENSG00000133216,EPHB2,15,0.83396,7,-1.0506,9,-0.6262
ENSG00000004487,KDM1A,71,0.87413,50,-0.3693,33,-1.0631
ENSG00000169641,LUZP1,256,1.20272,58,-2.0115,138,-0.7915
ENSG00000125944,HNRNPR,153,0.32731,99,-0.6009,134,-0.1489
ENSG00000125945,ZNF436,9,-0.1167,4,-1.2694,13,0.56559
ENSG00000142676,RPL11,251,-1.1442,531,0.80246,568,1.03775
ENSG00000011007,ELOA,31,0.19501,43,0.57309,19,-0.7534
ENSG00000057757,PITHD1,146,0.48936,64,-1.1339,123,-0.1655
ENSG00000011009,LYPLA2,21,0.41604,14,-0.4795,16,-0.3194
ENSG00000117308,GALE,10,0.09959,9,-0.2179,10,-0.0218
ENSG00000117305,HMGCL,8,-1.1815,33,1.86274,12,0.19560
ENSG00000179163,FUCA1,9,0.45595,7,-0.3004,6,-0.4693
ENSG00000189266,PNRC2,45,-0.2576,55,0.24389,54,0.21396
ENSG00000188529,SRSF10,68,0.26168,70,0.10646,50,-0.4450
ENSG00000001460,STPG1,10,0.73554,4,-1.0370,6,-0.5039
ENSG00000001461,NIPAL3,172,0.98953,103,-0.5945,78,-1.0846
ENSG00000133226,SRRM1,254,0.48397,213,-0.1693,166,-0.5922
ENSG00000169504,CLIC4,15,-1.6262,98,2.63713,20,-0.1665
ENSG00000117614,SYF2,133,-0.0069,146,0.14236,128,-0.0727
ENSG00000117616,RSRP1,52,0.28012,74,0.62592,27,-0.9843
ENSG00000183726,TMEM50A,49,-0.1705,64,0.35215,52,0.02666
ENSG00000204178,MACO1,89,0.79804,60,-0.4364,46,-0.8936
ENSG00000117643,MAN1C1,36,0.28852,21,-0.7187,33,-0.0545
ENSG00000162430,SELENON,13,-1.2177,56,1.98600,18,0.09702
ENSG00000117640,MTFR1L,56,-0.2694,58,-0.0216,72,0.36473
ENSG00000117632,STMN1,1363,0.89684,436,-1.5550,880,-0.5395
ENSG00000158008,EXTL1,34,0.02561,19,-0.8986,41,0.31869
ENSG00000175087,PDIK1L,18,1.03461,12,-0.4593,7,-1.2592
ENSG00000142684,ZNF593,48,0.02318,33,-0.5751,55,0.22196
ENSG00000142669,SH3BGRL3,119,-0.1145,156,0.39933,115,-0.0871
ENSG00000158062,UBXN11,13,-0.8537,13,-0.2498,29,1.13995
ENSG00000117682,DHDDS,17,-0.0663,24,0.50220,15,-0.2393
ENSG00000198830,HMGN2,84,-0.9555,234,1.34842,129,0.39326
ENSG00000117713,ARID1A,76,-0.2598,118,0.62423,78,-0.0380
ENSG00000204160,ZDHHC18,17,0.63709,6,-1.3470,13,-0.2832
ENSG00000142751,GPN2,18,0.08880,34,1.04035,8,-1.1921
ENSG00000198746,GPATCH3,11,0.16924,7,-0.5309,11,0.02457
ENSG00000090273,NUDC,220,-0.1675,198,-0.2058,272,0.31672
ENSG00000253368,TRNP1,46,0.13254,16,-1.5339,55,0.33819
ENSG00000090020,SLC9A1,22,0.77173,5,-2.0627,17,-0.2843
ENSG00000142784,WDTC1,20,-0.5050,28,0.36607,30,0.47402
ENSG00000186501,TMEM222,33,-0.4654,50,0.51852,43,0.33214
ENSG00000158195,WASF2,33,-1.1820,138,1.99499,43,0.01992
ENSG00000126705,AHDC1,42,0.33058,41,0.00577,30,-0.4788
ENSG00000126709,IFI6,121,-0.1223,242,1.08860,77,-0.7820
ENSG00000009780,FAM76A,26,0.37925,27,0.13323,16,-0.6524
ENSG00000117758,STX12,104,0.49649,80,-0.2869,70,-0.5360
ENSG00000117751,PPP1R8,16,-0.6553,29,0.74495,24,0.44442
ENSG00000117748,RPA2,43,0.25769,47,0.17327,31,-0.4889
ENSG00000158161,EYA3,9,0.16167,10,0.22936,7,-0.3814
ENSG00000126698,DNAJC8,281,0.31289,185,-0.5720,247,-0.1422
ENSG00000130770,ATP5IF1,408,0.12167,170,-1.3054,478,0.30597
ENSG00000204138,PHACTR4,28,0.09186,38,0.49283,21,-0.4888
ENSG00000180098,TRNAU1AP,12,-0.0191,8,-0.5800,14,0.27502
ENSG00000120656,TAF12,10,-0.3637,14,0.46301,12,0.22715
ENSG00000162419,GMEB1,14,0.07245,16,0.27460,11,-0.2779
ENSG00000198492,YTHDF2,117,0.83783,65,-0.7463,66,-0.7692
ENSG00000116329,OPRD1,15,1.20959,2,-2.4635,8,-0.7114
ENSG00000159023,EPB41,28,0.54729,18,-0.5907,20,-0.4440
ENSG00000116350,SRSF4,91,0.40295,90,0.06646,58,-0.6370
ENSG00000116353,MECR,29,0.32812,21,-0.4252,24,-0.2271
ENSG00000060656,PTPRU,15,0.74710,8,-0.8257,9,-0.6056
ENSG00000162511,LAPTM5,11,-2.6360,89,2.21358,60,1.70505
ENSG00000162512,SDC3,67,-1.0259,257,1.89865,77,-0.1336
ENSG00000134644,PUM1,173,0.55343,109,-0.5942,122,-0.4507
ENSG00000060688,SNRNP40,15,0.83681,10,-0.3531,7,-1.0146
ENSG00000121766,ZCCHC17,169,0.55072,91,-0.8230,127,-0.3478
ENSG00000121769,FABP3,106,1.27501,19,-2.3205,56,-0.8112
ENSG00000162517,PEF1,61,0.30623,38,-0.6759,55,-0.0925
ENSG00000084636,COL16A1,23,-0.4170,63,1.52289,15,-0.8297
ENSG00000121753,ADGRB2,165,0.13895,103,-0.6859,173,0.11874
ENSG00000184007,PTP4A2,241,0.16584,223,-0.0791,211,-0.1850
ENSG00000121774,KHDRBS1,137,0.09921,126,-0.1131,129,-0.0744
ENSG00000121775,TMEM39B,11,0.77033,7,-0.5633,6,-0.7725
ENSG00000025800,KPNA6,111,0.77087,63,-0.7083,66,-0.6944
ENSG00000084652,TXLNA,23,-0.0313,42,0.94946,14,-0.7752
ENSG00000160050,CCDC28B,10,-0.9138,20,0.71217,20,0.80425
ENSG00000084623,EIF3I,87,0.20977,62,-0.4701,82,-0.0518
ENSG00000175130,MARCKSL1,90,-1.2026,365,1.91669,129,0.16281
ENSG00000160058,BSDC1,50,0.09532,63,0.39181,38,-0.4056
ENSG00000160062,ZBTB8A,19,-0.2989,28,0.52973,21,0.09046
ENSG00000176261,ZBTB8OS,30,-0.4791,31,-0.1290,49,0.66738
ENSG00000162521,RBBP4,112,0.07849,146,0.43640,86,-0.4162
ENSG00000162522,KIAA1522,12,-0.9827,18,0.31395,27,1.08490
ENSG00000134684,YARS,122,0.68938,68,-0.7574,79,-0.5587
ENSG00000160097,FNDC5,39,0.99890,12,-1.5674,23,-0.6603
ENSG00000121905,HPCA,126,0.05909,39,-1.7618,162,0.45578
ENSG00000121900,TMEM54,22,-0.8961,32,0.30880,45,0.98563
ENSG00000116514,RNF19B,18,1.19957,12,-0.4155,5,-1.5961
ENSG00000004455,AK2,19,-1.1382,46,1.01522,40,0.90173
ENSG00000142920,AZIN2,12,-0.3564,22,0.78803,13,-0.0238
ENSG00000160094,ZNF362,17,-0.3431,17,-0.0753,24,0.48055
ENSG00000134686,PHC2,46,0.14921,40,-0.2011,43,-0.0965
ENSG00000121904,CSMD2,9,0.54110,0,-3.3646,9,0.09808
ENSG00000163866,SMIM12,59,0.42782,39,-0.5328,46,-0.3102
ENSG00000116544,DLGAP3,27,-1.3156,65,0.93456,69,1.16844
ENSG00000163867,ZMYM6,22,0.45692,13,-0.6314,17,-0.3047
ENSG00000116560,SFPQ,230,0.51939,192,-0.1658,144,-0.6486
ENSG00000146463,ZMYM4,69,0.13251,58,-0.2405,66,-0.0546
ENSG00000142687,KIAA0319L,71,0.26359,66,-0.0413,55,-0.3476
ENSG00000020129,NCDN,429,0.38576,128,-1.7443,428,0.09343
ENSG00000126067,PSMB2,74,0.07459,83,0.20508,63,-0.2317
ENSG00000142686,C1orf216,93,0.70965,31,-1.5282,70,-0.3226
ENSG00000134698,AGO4,11,-0.4424,19,0.76089,13,0.12924
ENSG00000092847,AGO1,41,0.00831,31,-0.4055,45,0.17756
ENSG00000126070,AGO3,48,0.04963,76,0.73219,32,-0.6611
ENSG00000116863,ADPRHL2,15,0.25458,16,0.16170,11,-0.4751
ENSG00000054116,TRAPPC3,34,0.23104,21,-0.6347,32,-0.0134
ENSG00000116871,MAP7D1,168,0.05930,145,-0.2123,169,0.02868
ENSG00000054118,THRAP3,245,0.66797,156,-0.5517,153,-0.6314
ENSG00000196182,STK40,12,-0.5114,20,0.56230,17,0.36722
ENSG00000181817,LSM10,29,-0.2216,20,-0.6339,41,0.53227
ENSG00000116885,OSCP1,19,0.64646,12,-0.5106,12,-0.6233
ENSG00000116898,MRPS15,44,-0.1308,40,-0.1806,52,0.25971
ENSG00000163873,GRIK3,22,1.89697,3,-2.7270,7,-1.4569
ENSG00000163875,MEAF6,124,0.47367,74,-0.6850,97,-0.3038
ENSG00000163877,SNIP1,17,0.07764,26,0.70105,11,-0.6780
ENSG00000134697,GNL2,37,1.05345,14,-1.2356,19,-0.8416
ENSG00000116922,C1orf109,15,-0.4038,30,0.96080,15,-0.1054
ENSG00000183317,EPHA10,9,0.23009,8,-0.1296,7,-0.2464
ENSG00000185090,MANEAL,22,0.31489,13,-0.7097,20,-0.0908
ENSG00000196449,YRDC,10,0.86310,2,-1.7348,6,-0.4543
ENSG00000197982,C1orf122,113,-0.8625,206,0.67291,207,0.76196
ENSG00000188786,MTF1,14,-0.3671,30,1.08735,12,-0.3015
ENSG00000183431,SF3A3,55,0.60821,35,-0.5540,36,-0.5461
ENSG00000183520,UTP11,40,0.37617,25,-0.6164,33,-0.2056
ENSG00000185668,POU3F1,11,-0.2128,2,-2.2367,19,0.80136
ENSG00000116954,RRAGC,49,0.16479,47,-0.0446,43,-0.2035
ENSG00000174574,AKIRIN1,80,-0.1276,88,0.10441,88,0.11621
ENSG00000168653,NDUFS5,652,0.03647,351,-0.9393,779,0.31695
ENSG00000127603,MACF1,350,0.03726,606,0.88943,209,-0.8351
ENSG00000090621,PABPC4,60,-0.4287,82,0.38793,79,0.36122
ENSG00000116983,HPCAL4,284,-0.3290,271,-0.1619,399,0.49865
ENSG00000084072,PPIE,29,0.06586,32,0.17531,26,-0.1987
ENSG00000043514,TRIT1,10,0.67071,10,0.18435,4,-1.2270
ENSG00000131236,CAP1,141,0.07410,176,0.37181,113,-0.3552
ENSG00000131238,PPT1,111,-0.0449,138,0.32350,104,-0.1366
ENSG00000117000,RLF,37,0.93501,25,-0.4016,16,-1.1384
ENSG00000259943,AL050341.2,10,0.21676,10,-0.0039,8,-0.3029
ENSG00000084073,ZMPSTE24,28,0.20707,28,0.06555,22,-0.3339
ENSG00000084070,SMAP2,198,0.98278,44,-2.0520,127,-0.5262
ENSG00000117016,RIMS3,157,-0.3772,113,-0.6117,250,0.70546
ENSG00000066136,NFYC,28,-0.0040,25,-0.2157,30,0.11301
ENSG00000179862,CITED4,13,0.71272,6,-1.0678,9,-0.4635
ENSG00000171793,CTPS1,10,-0.1915,9,-0.2517,13,0.36536
ENSG00000127124,HIVEP3,24,0.13840,23,-0.0529,21,-0.1615
ENSG00000198815,FOXJ3,46,0.28769,38,-0.2333,38,-0.2692
ENSG00000177181,RIMKLA,70,0.97868,14,-2.2365,46,-0.4882
ENSG00000127125,PPCS,51,-0.0548,32,-0.7201,64,0.36221
ENSG00000186409,CCDC30,59,0.12590,53,-0.1473,55,-0.0926
ENSG00000171960,PPIH,12,-0.0990,6,-0.9631,16,0.47912
ENSG00000065978,YBX1,61,-1.1960,177,1.31623,121,0.76066
ENSG00000164008,C1orf50,17,-0.0886,14,-0.3123,20,0.26167
ENSG00000177868,SVBP,54,-0.1457,49,-0.1935,66,0.28414
ENSG00000117394,SLC2A1,13,-1.7200,48,1.46560,40,1.30498
ENSG00000117395,EBNA1BP2,93,0.28433,42,-1.1478,93,0.08213
ENSG00000066322,ELOVL1,16,-0.6231,43,1.42792,15,-0.2465
ENSG00000159479,MED8,17,0.03507,7,-1.2876,21,0.39984
ENSG00000198198,SZT2,10,-0.1895,13,0.37874,10,0.03638
ENSG00000178922,HYI,6,-1.6428,38,2.25163,13,0.45576
ENSG00000142949,PTPRF,86,-0.2450,125,0.51518,91,0.02229
ENSG00000066135,KDM4A,17,0.53074,8,-1.0060,14,-0.2563
ENSG00000126091,ST3GAL3,26,-0.1216,17,-0.7005,35,0.43500
ENSG00000117408,IPO13,39,-0.2247,58,0.56475,39,-0.0448
ENSG00000117410,ATP6V0B,345,0.75956,189,-0.7699,211,-0.6484
ENSG00000117411,B4GALT2,42,-1.1761,103,1.01676,93,0.94842
ENSG00000159214,CCDC24,10,0.12261,7,-0.5316,10,0.08340
ENSG00000178028,DMAP1,62,0.40320,34,-0.8270,53,-0.1590
ENSG00000117419,ERI3,98,-0.0726,114,0.22311,97,-0.0297
ENSG00000187147,RNF220,101,0.02538,50,-1.0629,124,0.36097
ENSG00000126106,TMEM53,9,0.26365,3,-1.5007,9,0.18537
ENSG00000142937,RPS8,662,-0.7947,1029,0.45084,1208,0.79676
ENSG00000070785,EIF2B3,36,0.59246,18,-0.9451,27,-0.3550
ENSG00000126107,HECTD3,11,0.00961,6,-0.8574,14,0.32605
ENSG00000126088,UROD,67,0.07721,50,-0.4293,70,0.10045
ENSG00000117450,PRDX1,167,-0.6328,424,1.32657,177,-0.1049
ENSG00000117448,AKR1A1,37,-0.0996,45,0.27823,37,-0.0264
ENSG00000132780,NASP,66,0.30902,87,0.49812,37,-0.8847
ENSG00000159592,GPBP1L1,28,-0.1473,37,0.36302,29,-0.0139
ENSG00000159596,TMEM69,12,-0.1112,15,0.28830,12,-0.0164
ENSG00000197429,IPP,10,-0.1200,19,0.97240,7,-0.6269
ENSG00000086015,MAST2,25,0.17254,14,-0.8390,26,0.12758
ENSG00000117461,PIK3R3,44,0.49824,49,0.27066,22,-0.9905
ENSG00000085998,POMGNT1,39,0.03552,55,0.53979,30,-0.4374
ENSG00000132128,LRRC41,26,-0.0364,28,0.14665,25,-0.0338
ENSG00000173660,UQCRH,359,-0.2696,201,-0.9612,549,0.67142
ENSG00000117481,NSUN4,21,0.84284,10,-0.9421,12,-0.6830
ENSG00000117480,FAAH,24,0.48957,14,-0.7638,19,-0.2923
ENSG00000079277,MKNK1,18,-0.1649,31,0.77227,15,-0.3205
ENSG00000123472,ATPAF1,116,-0.1543,136,0.19918,127,0.09893
ENSG00000159658,EFCAB14,47,-1.1337,194,1.99036,57,-0.0633
ENSG00000186377,CYP4X1,15,0.99959,1,-3.4730,11,-0.3742
ENSG00000162368,CMPK1,136,0.15591,77,-0.8386,145,0.14740
ENSG00000186094,AGBL4,15,1.02478,5,-1.3463,8,-0.7631
ENSG00000162373,BEND5,43,0.77004,12,-1.6862,31,-0.3563
ENSG00000162374,ELAVL4,342,1.32626,65,-2.2639,171,-0.8819
ENSG00000185104,FAF1,38,0.19606,38,0.01688,31,-0.2859
ENSG00000123091,RNF11,420,0.22916,183,-1.2114,446,0.16208
ENSG00000085832,EPS15,208,0.45108,120,-0.7444,168,-0.2505
ENSG00000117859,OSBPL9,18,-0.0015,22,0.27008,17,-0.1637
ENSG00000078618,NRDC,180,1.12840,96,-0.7529,75,-1.1955
ENSG00000169213,RAB3B,142,2.09016,18,-2.7846,41,-1.6750
ENSG00000117862,TXNDC12,23,-0.5869,49,1.00365,28,0.14579
ENSG00000134717,BTF3L4,51,0.43861,25,-1.0151,44,-0.1399
ENSG00000157077,ZFYVE9,67,1.00957,27,-1.1642,36,-0.8121
ENSG00000134748,PRPF38A,41,-0.0328,78,1.03869,23,-0.9021
ENSG00000134744,TUT4,77,-0.1330,147,1.00078,53,-0.6378
ENSG00000162377,COA7,35,0.23723,37,0.14418,26,-0.4349
ENSG00000162378,ZYG11B,219,1.00898,87,-1.2130,119,-0.7919
ENSG00000121310,ECHDC2,5,-2.1842,64,3.42023,7,-0.6257
ENSG00000116171,SCP2,83,-0.2793,129,0.62575,87,-0.0096
ENSG00000162384,CZIB,38,-0.2217,40,0.01868,47,0.28472
ENSG00000162385,MAGOH,17,0.01740,24,0.51821,14,-0.3877
ENSG00000157193,LRP8,39,0.28051,38,0.03345,29,-0.4221
ENSG00000058804,NDC1,10,0.41459,8,-0.1856,7,-0.4782
ENSG00000058799,YIPF1,19,0.41061,16,-0.2455,14,-0.4362
ENSG00000081870,HSPB11,22,-0.2006,29,0.38103,23,0.05077
ENSG00000116209,TMEM59,138,0.15173,158,0.25166,107,-0.3829
ENSG00000116205,TCEANC2,11,-0.2710,25,1.27397,7,-0.7418
ENSG00000116221,MRPL37,64,0.61268,34,-0.8402,46,-0.4213
ENSG00000157216,SSBP3,322,0.51594,154,-1.0153,260,-0.2348
ENSG00000243725,TTC4,21,0.02615,34,0.74986,14,-0.6373
ENSG00000116133,DHCR24,243,1.59202,72,-1.5837,85,-1.4240
ENSG00000162402,USP24,27,-0.1211,50,0.97612,18,-0.6295
ENSG00000162407,PLPP3,21,-3.3736,559,4.34675,56,-0.3133
ENSG00000162409,PRKAA2,85,1.12799,32,-1.2846,42,-0.9208
ENSG00000173406,DAB1,8,-0.9894,8,-0.4229,22,1.33707
ENSG00000162601,MYSM1,69,1.04491,34,-0.8587,32,-1.0061
ENSG00000177606,JUN,53,-0.3140,76,0.49264,60,0.13786
