Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000011009,LYPLA2,21,-0.1888,35,0.61804,23,-0.0987
ENSG00000117308,GALE,10,-0.9074,22,0.45124,18,0.49818
ENSG00000189266,PNRC2,54,-0.2603,65,0.06859,65,0.18990
ENSG00000188529,SRSF10,53,-0.4479,136,1.14796,64,-0.1952
ENSG00000001461,NIPAL3,94,-0.5955,172,0.44825,138,0.28424
ENSG00000133226,SRRM1,215,-0.0044,318,0.62102,203,-0.2450
ENSG00000169504,CLIC4,47,2.12457,20,0.04032,9,-2.0737
ENSG00000117614,SYF2,150,0.35671,79,-0.7169,122,-0.1167
ENSG00000117616,RSRP1,27,-1.7079,385,3.08659,52,-1.1636
ENSG00000183726,TMEM50A,59,-0.1834,69,0.10370,66,0.11466
ENSG00000204178,MACO1,45,-0.8733,109,0.62756,80,0.38340
ENSG00000117643,MAN1C1,24,-0.9465,46,0.20245,46,0.64600
ENSG00000162430,SELENON,39,1.23304,42,1.04218,13,-1.5670
ENSG00000117640,MTFR1L,58,-0.0567,57,-0.0883,61,0.07770
ENSG00000117632,STMN1,802,-0.9396,797,-0.8185,1631,1.02652
ENSG00000158008,EXTL1,43,0.27126,44,0.24306,35,-0.3182
ENSG00000175087,PDIK1L,12,-0.4952,14,-0.1380,17,0.45287
ENSG00000142684,ZNF593,37,-0.3834,32,-0.5438,50,0.49241
ENSG00000142669,SH3BGRL3,175,0.22196,141,-0.1656,151,-0.1379
ENSG00000158062,UBXN11,24,0.21498,37,0.86183,18,-0.5387
ENSG00000117682,DHDDS,15,-0.5493,19,-0.0986,22,0.48082
ENSG00000198830,HMGN2,201,0.61598,159,0.10769,128,-0.5777
ENSG00000117713,ARID1A,81,0.30077,76,0.12378,65,-0.3011
ENSG00000204160,ZDHHC18,15,-0.6952,25,0.14155,25,0.49510
ENSG00000142751,GPN2,17,-0.2687,18,-0.1816,21,0.28526
ENSG00000090273,NUDC,244,-0.0007,195,-0.3475,250,0.11015
ENSG00000253368,TRNP1,51,-0.0364,23,-1.2350,56,0.34487
ENSG00000090020,SLC9A1,16,-0.5819,21,-0.0312,24,0.48046
ENSG00000142784,WDTC1,31,0.59693,27,0.24704,20,-0.6084
ENSG00000186501,TMEM222,32,0.00574,51,0.75071,30,-0.3146
ENSG00000158195,WASF2,76,1.80262,44,0.36993,19,-1.8474
ENSG00000126705,AHDC1,39,-0.6340,80,0.60332,58,0.23507
ENSG00000126709,IFI6,76,-0.4538,119,0.30724,103,0.24417
ENSG00000009780,FAM76A,15,-0.4124,44,1.41755,17,-0.3890
ENSG00000117758,STX12,87,-0.3390,141,0.47301,107,0.08345
ENSG00000117751,PPP1R8,28,0.10434,26,-0.0256,26,-0.0801
ENSG00000117748,RPA2,23,-1.0780,55,0.39949,49,0.63592
ENSG00000126698,DNAJC8,253,0.16404,111,-1.1271,240,0.14169
ENSG00000130770,ATP5IF1,466,-0.2711,248,-1.1861,602,0.54789
ENSG00000204138,PHACTR4,37,1.08409,34,0.68622,15,-1.2410
ENSG00000180098,TRNAU1AP,18,-0.0149,25,0.47752,17,-0.1725
ENSG00000120656,TAF12,20,0.39339,16,-0.0203,15,-0.3350
ENSG00000198492,YTHDF2,51,-1.0701,91,-0.0621,111,0.85037
ENSG00000116329,OPRD1,12,-0.3112,11,-0.4702,16,0.41062
ENSG00000159023,EPB41,14,-0.5839,31,0.75441,20,0.12146
ENSG00000116350,SRSF4,74,-0.5106,115,0.25503,105,0.30948
ENSG00000116353,MECR,36,0.12480,30,-0.1432,33,-0.0598
ENSG00000162512,SDC3,187,0.86743,138,0.17732,98,-0.8346
ENSG00000134644,PUM1,108,-0.5800,189,0.39014,158,0.30028
ENSG00000060688,SNRNP40,12,-1.0041,20,-0.0478,24,0.79804
ENSG00000121766,ZCCHC17,131,-0.3233,102,-0.6655,173,0.47490
ENSG00000121769,FABP3,91,-0.7525,69,-1.0453,164,0.93453
ENSG00000162517,PEF1,62,-0.4340,55,-0.5264,87,0.52955
ENSG00000084636,COL16A1,26,-0.3005,65,1.23404,28,-0.3496
ENSG00000121753,ADGRB2,166,-0.4042,234,0.19831,218,0.25237
ENSG00000184007,PTP4A2,359,0.67449,176,-0.5902,231,-0.4403
ENSG00000121774,KHDRBS1,83,-0.5884,130,0.19171,125,0.39475
ENSG00000025800,KPNA6,74,-0.5501,83,-0.2913,112,0.54990
ENSG00000084652,TXLNA,20,-0.1595,31,0.55256,21,-0.0909
ENSG00000160050,CCDC28B,21,0.31999,10,-0.8096,17,-0.0632
ENSG00000084623,EIF3I,70,-0.7611,80,-0.4383,124,0.76597
ENSG00000175130,MARCKSL1,326,1.41491,158,-0.1405,117,-1.2706
ENSG00000160058,BSDC1,55,-0.2955,83,0.41077,65,0.07817
ENSG00000160062,ZBTB8A,19,0.22304,29,0.83954,15,-0.5343
ENSG00000176261,ZBTB8OS,40,-0.1199,52,0.30245,43,-0.0143
ENSG00000162521,RBBP4,97,-0.2772,97,-0.2276,120,0.30746
ENSG00000162522,KIAA1522,26,1.25757,19,0.45332,9,-1.3140
ENSG00000134684,YARS,68,-1.0530,88,-0.5198,149,1.01775
ENSG00000160097,FNDC5,32,-0.2950,8,-2.2627,43,0.72510
ENSG00000121905,HPCA,131,-0.6273,102,-0.9082,215,0.79513
ENSG00000121900,TMEM54,69,1.02545,18,-1.3132,36,-0.6493
ENSG00000116514,RNF19B,15,-0.4320,17,-0.2109,21,0.42805
ENSG00000004455,AK2,29,0.30184,25,0.05350,23,-0.2780
ENSG00000142920,AZIN2,13,-0.9320,24,0.10253,26,0.68164
ENSG00000160094,ZNF362,25,0.63162,11,-0.7723,17,-0.3612
ENSG00000134686,PHC2,38,-0.3298,62,0.49881,46,0.06462
ENSG00000163866,SMIM12,41,-0.4634,55,0.06224,57,0.35275
ENSG00000116544,DLGAP3,71,1.01959,46,0.06862,34,-0.9440
ENSG00000163867,ZMYM6,12,-0.9104,30,0.58872,22,0.42833
ENSG00000116560,SFPQ,193,-0.5634,544,1.20366,252,-0.1522
ENSG00000146463,ZMYM4,61,-0.1079,42,-0.6429,69,0.28304
ENSG00000142687,KIAA0319L,56,-0.1390,62,0.05772,61,0.09539
ENSG00000020129,NCDN,227,-1.3019,527,0.15521,566,0.90261
ENSG00000126067,PSMB2,65,-0.7064,72,-0.4306,110,0.72041
ENSG00000142686,C1orf216,50,-1.1224,77,-0.3205,114,0.99431
ENSG00000092847,AGO1,33,-0.3271,57,0.57945,40,0.02481
ENSG00000126070,AGO3,39,-0.2234,89,1.16181,40,-0.3614
ENSG00000116863,ADPRHL2,9,-1.0980,6,-1.3955,21,1.30673
ENSG00000054116,TRAPPC3,28,-0.6637,32,-0.3884,47,0.67263
ENSG00000116871,MAP7D1,184,-0.0030,165,-0.1784,187,0.06130
ENSG00000054118,THRAP3,129,-0.4754,127,-0.4261,186,0.53343
ENSG00000196182,STK40,22,0.72312,11,-0.4421,13,-0.5204
ENSG00000181817,LSM10,40,-0.0220,41,-0.0077,41,0.02121
ENSG00000116885,OSCP1,10,-1.3795,30,0.44227,27,0.79666
ENSG00000116898,MRPS15,51,-0.3503,66,0.10325,65,0.24835
ENSG00000163873,GRIK3,5,-2.2104,36,1.09370,21,0.74586
ENSG00000163875,MEAF6,86,-0.4322,91,-0.2738,120,0.44937
ENSG00000134697,GNL2,21,-0.7695,19,-0.7842,38,0.87955
ENSG00000116922,C1orf109,9,-0.7962,15,0.20930,15,0.53810
ENSG00000185090,MANEAL,11,-1.2762,31,0.39532,28,0.76142
ENSG00000197982,C1orf122,231,0.90538,130,-0.2206,122,-0.7497
ENSG00000188786,MTF1,17,0.66507,8,-0.6057,11,-0.4279
ENSG00000183431,SF3A3,36,-0.6018,66,0.44421,53,0.29067
ENSG00000183520,UTP11,33,-0.4114,40,-0.0357,44,0.34925
ENSG00000185668,POU3F1,14,0.13001,4,-1.6434,13,0.25308
ENSG00000116954,RRAGC,32,-0.4254,38,-0.0788,44,0.37617
ENSG00000174574,AKIRIN1,66,-0.2646,63,-0.2879,81,0.31634
ENSG00000168653,NDUFS5,692,0.00677,417,-0.7749,722,0.21327
ENSG00000127603,MACF1,357,0.26758,545,0.90882,265,-0.6060
ENSG00000090621,PABPC4,75,0.49606,92,0.73583,48,-0.7179
ENSG00000116983,HPCAL4,283,0.15959,254,-0.0415,253,-0.1225
ENSG00000084072,PPIE,24,-0.7455,38,0.08168,40,0.55737
ENSG00000131236,CAP1,135,-0.5085,181,0.02341,194,0.40277
ENSG00000131238,PPT1,91,-0.6978,118,-0.1940,152,0.63087
ENSG00000117000,RLF,18,-0.9160,75,1.46313,30,-0.1103
ENSG00000084073,ZMPSTE24,25,-0.4425,47,0.57966,33,0.11023
ENSG00000084070,SMAP2,88,-0.9730,121,-0.3473,179,0.89541
ENSG00000117016,RIMS3,183,0.31330,112,-0.5176,152,-0.1232
ENSG00000066136,NFYC,21,-0.8199,46,0.49281,37,0.41849
ENSG00000179862,CITED4,14,-0.2720,5,-1.6152,18,0.62251
ENSG00000127124,HIVEP3,23,-0.0714,31,0.42568,23,-0.1047
ENSG00000198815,FOXJ3,32,-0.4113,50,0.34472,42,0.19562
ENSG00000177181,RIMKLA,47,-0.1764,25,-1.0943,57,0.44513
ENSG00000127125,PPCS,49,0.01099,33,-0.6009,50,0.16798
ENSG00000186409,CCDC30,49,0.17705,32,-0.5226,45,0.00069
ENSG00000065978,YBX1,159,1.07048,75,-0.3874,76,-0.8657
ENSG00000164008,C1orf50,22,0.17907,15,-0.4534,20,-0.0188
ENSG00000177868,SVBP,42,-0.1367,20,-1.2170,49,0.43282
ENSG00000117394,SLC2A1,66,1.84130,35,0.24945,16,-1.8415
ENSG00000117395,EBNA1BP2,77,-0.3496,35,-1.4806,106,0.67168
ENSG00000159479,MED8,24,-0.0723,18,-0.4457,26,0.19989
ENSG00000178922,HYI,18,0.78671,2,-2.2887,11,-0.3142
ENSG00000142949,PTPRF,82,-0.2729,106,0.16411,99,0.16330
ENSG00000066135,KDM4A,16,-0.0808,17,0.01365,17,0.06303
ENSG00000126091,ST3GAL3,33,0.11868,35,0.20418,30,-0.1733
ENSG00000117408,IPO13,53,0.26112,102,1.29380,37,-0.8133
ENSG00000117410,ATP6V0B,192,-1.1328,287,-0.3696,438,1.02101
ENSG00000117411,B4GALT2,103,1.08233,47,-0.4246,49,-0.8683
ENSG00000159214,CCDC24,11,-0.3465,17,0.43410,13,0.10676
ENSG00000178028,DMAP1,38,-0.8908,67,0.10608,71,0.65112
ENSG00000117419,ERI3,100,-0.3589,145,0.29151,126,0.17857
ENSG00000187147,RNF220,105,-0.1613,114,-0.0141,118,0.13951
ENSG00000142937,RPS8,1473,0.96654,680,-0.4920,763,-0.7405
ENSG00000070785,EIF2B3,21,-0.7913,22,-0.6305,39,0.85168
ENSG00000126088,UROD,61,-0.3766,36,-1.0879,84,0.62131
ENSG00000117450,PRDX1,301,0.22993,231,-0.2307,260,-0.1256
ENSG00000117448,AKR1A1,33,-0.5501,29,-0.6238,51,0.65395
ENSG00000132780,NASP,72,-0.1654,165,1.22653,70,-0.4422
ENSG00000159592,GPBP1L1,38,0.20184,28,-0.2736,33,-0.0883
ENSG00000086015,MAST2,28,-0.0878,28,-0.0474,30,0.09004
ENSG00000117461,PIK3R3,35,-0.1973,30,-0.3936,41,0.29206
ENSG00000085998,POMGNT1,34,-0.4977,77,0.88369,45,-0.0084
ENSG00000132128,LRRC41,26,-0.4886,44,0.41800,35,0.22053
ENSG00000173660,UQCRH,497,0.08062,220,-1.1871,502,0.22915
ENSG00000117481,NSUN4,10,-0.9485,47,1.58522,17,-0.1798
ENSG00000117480,FAAH,16,-0.8140,40,0.67304,28,0.32008
ENSG00000079277,MKNK1,16,-0.4748,73,2.16532,16,-0.9025
ENSG00000123472,ATPAF1,128,-0.0485,99,-0.4399,137,0.17772
ENSG00000159658,EFCAB14,80,0.91163,49,-0.0783,41,-0.7957
ENSG00000186377,CYP4X1,8,-1.5954,50,1.46656,22,0.22144
ENSG00000162368,CMPK1,126,-0.0537,108,-0.2914,134,0.13938
ENSG00000162373,BEND5,45,-0.2894,21,-1.3870,59,0.60130
ENSG00000162374,ELAVL4,160,-1.0419,193,-0.6179,348,1.04314
ENSG00000185104,FAF1,36,-0.3615,53,0.31765,45,0.16942
ENSG00000123091,RNF11,360,-0.1588,315,-0.3384,413,0.24303
ENSG00000085832,EPS15,173,-0.1343,198,0.10095,189,0.07568
ENSG00000117859,OSBPL9,17,-0.2505,23,0.28267,20,0.09778
ENSG00000078618,NRDC,97,-0.8376,168,0.12628,175,0.60453
ENSG00000169213,RAB3B,49,-1.1037,88,-0.0393,107,0.86368
ENSG00000117862,TXNDC12,28,0.10782,37,0.50966,25,-0.2868
ENSG00000134717,BTF3L4,47,-0.4151,36,-0.7574,66,0.57714
ENSG00000157077,ZFYVE9,28,-0.9714,26,-0.9725,59,1.09593
ENSG00000134748,PRPF38A,51,0.62453,57,0.66208,30,-0.7989
ENSG00000134744,TUT4,73,0.03673,183,1.57025,57,-0.8114
ENSG00000162377,COA7,26,-0.2790,47,0.72226,30,-0.0810
ENSG00000162378,ZYG11B,127,-0.6048,143,-0.3337,200,0.60766
ENSG00000116171,SCP2,73,-0.0909,86,0.19265,77,0.00554
ENSG00000162384,CZIB,40,-0.3708,70,0.56419,50,0.06473
ENSG00000162385,MAGOH,19,-0.3983,1,-4.0082,28,0.93347
ENSG00000157193,LRP8,28,-0.5498,69,0.95854,38,-0.0147
ENSG00000058799,YIPF1,15,-0.6675,26,0.32276,23,0.39460
ENSG00000081870,HSPB11,21,-0.9227,34,-0.0622,41,0.74618
ENSG00000116209,TMEM59,130,-0.4554,131,-0.3711,184,0.49981
ENSG00000116221,MRPL37,49,-0.5185,38,-0.8228,74,0.68164
ENSG00000157216,SSBP3,241,-0.2465,258,-0.0991,289,0.23908
ENSG00000243725,TTC4,15,-0.5443,34,0.81438,21,0.06186
ENSG00000116133,DHCR24,94,-1.1601,201,0.15709,212,0.81062
ENSG00000162402,USP24,26,-0.2809,45,0.63773,30,-0.0379
ENSG00000162407,PLPP3,221,2.26407,121,0.48358,36,-2.4227
ENSG00000162409,PRKAA2,35,-1.1352,110,0.80116,74,0.44589
ENSG00000162601,MYSM1,39,-0.7459,77,0.43452,64,0.39698
ENSG00000177606,JUN,77,-0.5114,158,0.70060,105,0.09912
ENSG00000134709,HOOK1,29,-1.2494,53,-0.2091,73,1.03754
ENSG00000162599,NFIA,281,1.20691,263,0.78705,104,-1.4093
ENSG00000162604,TM2D1,40,-0.3508,72,0.64808,48,0.00921
ENSG00000162607,USP1,34,-0.5651,64,0.51686,49,0.22941
ENSG00000116641,DOCK7,47,0.79652,78,1.49518,20,-1.4105
ENSG00000125703,ATG4C,21,0.09730,30,0.66166,18,-0.3460
ENSG00000079739,PGM1,44,0.46780,17,-1.0466,33,-0.1554
ENSG00000158966,CACHD1,19,0.69292,23,0.90428,10,-0.9744
ENSG00000162437,RAVER2,14,-0.1058,39,1.65663,12,-0.7644
ENSG00000162434,JAK1,74,-0.4194,65,-0.5498,104,0.52421
ENSG00000162433,AK4,84,1.21341,43,-0.1585,35,-1.0651
ENSG00000116675,DNAJC6,215,-0.6211,248,-0.3058,341,0.61109
ENSG00000213625,LEPROT,42,1.05421,56,1.29407,15,-1.5330
ENSG00000184588,PDE4B,56,-0.0157,60,0.10126,56,-0.0225
ENSG00000118473,SGIP1,82,-1.0232,193,0.43314,165,0.58328
ENSG00000198160,MIER1,60,-0.0581,48,-0.3944,65,0.17318
ENSG00000142864,SERBP1,221,-0.0271,160,-0.5185,233,0.18029
ENSG00000116717,GADD45A,27,-0.3981,36,0.13605,35,0.27286
ENSG00000172380,GNG12,35,2.48813,18,0.47013,4,-2.6902
ENSG00000116729,WLS,70,0.62687,67,0.41873,42,-0.6998
ENSG00000033122,LRRC7,31,-1.4399,119,0.83653,80,0.59202
ENSG00000066557,LRRC40,11,-1.2807,41,0.90023,26,0.46658
ENSG00000116754,SRSF11,177,-0.9320,1191,2.45779,231,-0.8949
ENSG00000118454,ANKRD13C,24,-1.0425,38,-0.2340,52,0.90248
ENSG00000132485,ZRANB2,122,-0.8969,418,1.19476,205,0.06048
ENSG00000172260,NEGR1,295,-0.8086,322,-0.5592,542,0.84293
ENSG00000178965,ERICH3,64,-1.3309,87,-0.6994,172,1.28743
ENSG00000116791,CRYZ,16,-0.6618,11,-1.0753,27,0.86506
ENSG00000162623,TYW3,38,-0.8747,45,-0.4907,73,0.87188
ENSG00000117054,ACADM,48,0.05450,59,0.37938,44,-0.1880
ENSG00000137955,RABGGTB,38,-0.0528,38,-0.0296,40,0.05466
ENSG00000117069,ST6GALNAC5,27,-1.1446,21,-1.3619,65,1.33745
ENSG00000142892,PIGK,18,-1.1118,45,0.44449,38,0.63373
ENSG00000154027,AK5,231,-1.1463,511,0.23025,512,0.76578
ENSG00000036549,AC118549.1,30,0.15542,28,0.03873,26,-0.1457
ENSG00000077254,USP33,62,-1.0979,126,0.13448,134,0.78028
ENSG00000180488,MIGA1,102,-0.5186,127,-0.0930,149,0.45479
ENSG00000162613,FUBP1,53,-0.5904,134,0.99246,73,-0.0070
ENSG00000162616,DNAJB4,35,-0.1345,22,-0.7996,41,0.34430
ENSG00000117114,ADGRL2,16,-1.1635,37,0.23462,37,0.77473
ENSG00000137941,TTLL7,203,-0.6523,412,0.56224,308,0.26855
ENSG00000142875,PRKACB,248,-0.9443,367,-0.2141,492,0.82328
ENSG00000117133,RPF1,24,-0.6647,29,-0.2439,39,0.62350
ENSG00000174021,GNG5,45,1.71910,16,-0.4453,13,-1.5001
ENSG00000117155,SSX2IP,113,-0.5917,113,-0.5060,178,0.65288
ENSG00000162642,C1orf52,35,-0.8874,72,0.35667,64,0.53196
ENSG00000153904,DDAH1,262,0.22950,233,0.00088,222,-0.1972
ENSG00000117174,ZNHIT6,51,0.08064,53,0.12440,47,-0.1119
ENSG00000122417,ODF2L,37,-1.2724,205,1.65300,75,-0.0660
ENSG00000097033,SH3GLB1,49,0.23156,56,0.40189,40,-0.3456
