Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to9,Feature log2 fold change topic 5to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000178585,CTNNBIP1,24,-0.3155,34,0.26845,25,-0.3564,32,0.12830,35,0.29421
ENSG00000162441,LZIC,97,0.94517,59,0.17614,44,-0.4956,52,-0.0692,52,-0.0548
ENSG00000130939,UBE4B,51,0.18250,38,-0.3516,52,0.32768,42,-0.1459,41,-0.1722
ENSG00000054523,KIF1B,593,0.80111,266,-0.5635,351,-0.0662,461,0.38823,363,0.00691
ENSG00000142657,PGD,39,-0.6577,61,0.02932,66,0.25953,63,0.07978,51,-0.2602
ENSG00000241563,CORT,16,-0.8140,33,0.29047,33,0.39912,19,-0.6319,20,-0.5421
ENSG00000160049,DFFA,70,0.68083,59,0.53602,35,-0.5650,23,-1.0314,49,0.12233
ENSG00000142655,PEX14,5,-1.7964,17,-0.1863,26,0.92336,13,-0.5200,12,-0.6507
ENSG00000120948,TARDBP,138,0.84176,99,0.37083,73,-0.2662,68,-0.2830,57,-0.6001
ENSG00000271895,AL109811.2,17,-0.2081,7,-1.5543,24,0.54589,42,1.29239,15,-0.3886
ENSG00000116649,SRM,54,-0.3222,89,0.59940,69,0.11427,33,-1.0450,47,-0.5741
ENSG00000171824,EXOSC10,34,-0.1645,43,0.23600,41,0.18984,40,0.10233,24,-0.7665
ENSG00000198793,MTOR,21,-0.9909,43,0.13979,48,0.47187,33,-0.2840,29,-0.5453
ENSG00000116661,FBXO2,110,-0.8482,304,0.97700,183,-0.1097,96,-1.0531,133,-0.6152
ENSG00000132879,FBXO44,26,-1.8958,60,-0.7302,124,0.87977,103,0.20911,79,-0.2282
ENSG00000116670,MAD2L2,18,0.05489,27,0.86827,14,-0.4981,7,-1.3649,18,-0.0125
ENSG00000177000,MTHFR,25,0.33375,8,-1.6025,25,0.52951,28,0.51116,21,0.09438
ENSG00000011021,CLCN6,51,-0.5915,53,-0.6513,85,0.31369,118,0.71298,76,0.01441
ENSG00000116685,KIAA2013,44,0.50598,36,0.24863,32,0.01143,34,0.12513,18,-0.9607
ENSG00000083444,PLOD1,22,-0.0124,31,0.65657,19,-0.3470,32,0.55194,13,-0.9191
ENSG00000116688,MFN2,104,-0.2846,99,-0.4296,152,0.51568,89,-0.5274,126,0.00959
ENSG00000116691,MIIP,20,0.28880,25,0.79259,13,-0.5968,11,-0.5882,16,-0.1116
ENSG00000048707,VPS13D,55,-0.3514,65,-0.1327,63,-0.2285,121,0.89646,74,0.10341
ENSG00000162496,DHRS3,18,-0.2931,41,1.45960,11,-1.2682,8,-1.3778,24,0.23112
ENSG00000116731,PRDM2,190,0.20650,67,-1.5750,192,0.37763,261,0.72392,192,0.25386
ENSG00000189337,KAZN,127,1.11063,65,0.01622,46,-0.7285,75,0.24981,71,0.18273
ENSG00000142634,EFHD2,63,-0.7581,64,-0.8334,135,0.75472,75,-0.4800,113,0.17002
ENSG00000116138,DNAJC16,30,-0.3605,29,-0.5127,42,0.23982,42,0.14869,45,0.28006
ENSG00000197312,DDI2,25,-0.3383,16,-1.1889,38,0.51761,71,1.35281,21,-0.6746
ENSG00000116786,PLEKHM2,73,-0.5219,107,0.08196,91,-0.2873,48,-1.1647,167,0.89783
ENSG00000065526,SPEN,264,1.74861,61,-0.7687,65,-0.8144,208,1.31227,73,-0.4289
ENSG00000116809,ZBTB17,23,0.21491,21,0.10417,23,0.32564,15,-0.4505,13,-0.7533
ENSG00000037637,FBXO42,12,-0.8696,12,-0.9880,28,0.67483,33,0.65570,20,-0.1728
ENSG00000055070,SZRD1,47,0.81764,35,0.45738,23,-0.3968,19,-0.5766,23,-0.3120
ENSG00000219481,NBPF1,33,1.09662,24,0.68317,8,-1.3701,17,-0.0146,19,0.22570
ENSG00000159363,ATP13A2,38,-1.7040,83,-0.6510,140,0.44066,152,0.39175,142,0.31243
ENSG00000117118,SDHB,43,-0.7592,74,0.08743,86,0.53115,52,-0.4717,50,-0.5793
ENSG00000117115,PADI2,295,2.62255,110,1.00805,17,-2.5423,23,-1.6275,41,-0.8172
ENSG00000179051,RCC2,12,-0.9686,15,-0.7907,29,0.60716,33,0.55374,22,-0.1220
ENSG00000074964,ARHGEF10L,7,-1.2910,29,1.14577,14,-0.4516,11,-0.6395,14,-0.2794
ENSG00000117154,IGSF21,27,-1.6957,66,-0.3929,118,1.05700,41,-1.0676,64,-0.4090
ENSG00000159423,ALDH4A1,32,0.74749,40,1.55528,10,-1.3378,10,-1.0157,13,-0.7034
ENSG00000127481,UBR4,45,0.69440,22,-0.5136,22,-0.5701,86,1.83927,19,-0.6625
ENSG00000127463,EMC1,46,0.37140,33,-0.2028,45,0.52928,26,-0.5128,22,-0.8051
ENSG00000053372,MRTO4,29,-0.3587,31,-0.2779,43,0.43858,35,-0.0476,32,-0.2329
ENSG00000053371,AKR7A2,39,0.16835,68,1.47028,25,-0.7053,7,-2.3322,22,-0.7723
ENSG00000077549,CAPZB,98,-0.8093,157,-0.1185,209,0.60948,150,-0.1624,119,-0.5640
ENSG00000173436,MICOS10,174,-0.6598,313,0.31523,295,0.25814,93,-1.5906,260,-0.0443
ENSG00000158747,NBL1,63,-1.1288,124,-0.1098,148,0.31022,109,-0.2935,146,0.18615
ENSG00000169914,OTUD3,7,-1.5466,21,-0.0326,20,-0.0712,37,0.92275,22,0.05792
ENSG00000162545,CAMK2N1,625,-1.2883,1930,0.57637,1471,0.03058,663,-1.2018,1502,0.05733
ENSG00000090432,MUL1,26,0.47950,16,-0.2743,21,0.21059,18,-0.1308,16,-0.2700
ENSG00000183114,FAM43B,16,-0.2676,25,0.56306,19,-0.0059,15,-0.3623,13,-0.5784
ENSG00000158828,PINK1,179,-1.2689,372,-0.1874,517,0.62352,248,-0.7759,401,-0.0396
ENSG00000244038,DDOST,18,-0.6533,30,0.14137,34,0.49710,16,-0.8717,21,-0.4568
ENSG00000117245,KIF17,3,-2.4709,7,-1.6194,29,1.44518,5,-1.9351,22,0.34292
ENSG00000189410,SH2D5,1,-4.8738,12,-1.4784,47,1.40937,31,0.04479,27,-0.1864
ENSG00000127483,HP1BP3,418,0.95435,153,-0.7520,242,0.09828,288,0.34204,207,-0.1991
ENSG00000075151,EIF4G3,221,0.11124,149,-0.5975,239,0.39422,301,0.60828,153,-0.4967
ENSG00000117298,ECE1,24,0.36497,30,0.94232,8,-1.6972,26,0.48657,24,0.42139
ENSG00000162551,ALPL,10,-0.8020,31,1.19350,8,-1.5493,18,-0.0177,26,0.65337
ENSG00000076864,RAP1GAP,50,-1.5785,88,-0.8360,193,0.90280,133,-0.0844,137,-0.0456
ENSG00000090686,USP48,131,1.12156,34,-1.1469,65,-0.0359,152,1.37513,41,-0.8067
ENSG00000070831,CDC42,240,0.13690,171,-0.4651,277,0.61587,190,-0.2345,159,-0.5483
ENSG00000173369,C1QB,6,-1.7001,48,2.09880,14,-0.8531,3,-2.4903,10,-1.0991
ENSG00000004487,KDM1A,35,-0.4789,38,-0.4181,60,0.62138,65,0.48979,29,-0.8105
ENSG00000169641,LUZP1,41,-1.6635,55,-1.4221,149,0.48073,304,1.48628,119,-0.0779
ENSG00000125944,HNRNPR,174,0.50151,111,-0.2544,149,0.42599,77,-0.7639,97,-0.4585
ENSG00000088280,ASAP3,29,0.67100,38,1.59326,12,-0.9450,11,-0.7658,5,-1.9030
ENSG00000117318,ID3,70,1.43294,74,2.32213,5,-3.2147,7,-2.1260,15,-1.0870
ENSG00000142676,RPL11,719,0.77066,672,0.85489,339,-0.6261,104,-2.1879,411,-0.1394
ENSG00000011007,ELOA,54,1.13535,28,0.07681,23,-0.3616,24,-0.1683,23,-0.2815
ENSG00000057757,PITHD1,71,-1.0908,104,-0.6006,199,0.88960,92,-0.6991,136,-0.1109
ENSG00000011009,LYPLA2,9,-1.5508,20,-0.4349,29,0.31209,24,-0.0813,34,0.52091
ENSG00000117308,GALE,9,-0.8015,13,-0.3184,20,0.56277,15,-0.1178,14,-0.1941
ENSG00000117305,HMGCL,12,-0.3885,19,0.36766,17,0.21952,3,-2.3903,16,-0.0360
ENSG00000189266,PNRC2,89,0.61659,65,0.11846,62,0.04166,26,-1.2728,55,-0.1581
ENSG00000188529,SRSF10,102,0.52365,76,0.08303,72,-0.0418,89,0.31295,49,-0.6597
ENSG00000001461,NIPAL3,259,1.41095,86,-0.4707,111,0.00319,92,-0.2779,82,-0.4923
ENSG00000133226,SRRM1,396,1.71697,89,-0.8498,115,-0.5026,283,1.11336,98,-0.6320
ENSG00000169504,CLIC4,228,2.07137,147,1.77608,20,-2.3704,12,-2.5661,22,-1.8091
ENSG00000117614,SYF2,147,0.68336,115,0.35337,83,-0.3509,93,-0.0550,77,-0.3640
ENSG00000117616,RSRP1,85,-0.0904,75,-0.3539,110,0.52604,144,0.74459,41,-1.2973
ENSG00000183726,TMEM50A,77,-0.0219,88,0.22751,94,0.49284,22,-1.8797,52,-0.6693
ENSG00000204178,MACO1,53,0.09324,32,-0.8288,63,0.58597,74,0.61016,34,-0.6318
ENSG00000117643,MAN1C1,26,-0.8632,53,0.27186,54,0.40963,53,0.22005,23,-1.1472
ENSG00000162430,SELENON,40,0.18859,65,1.28574,21,-1.0990,23,-0.6466,33,-0.1487
ENSG00000117640,MTFR1L,31,-0.9015,49,-0.2682,67,0.44236,74,0.41166,46,-0.3406
ENSG00000117632,STMN1,819,-0.4371,606,-1.0375,1592,1.13902,754,-0.5638,833,-0.4451
ENSG00000158008,EXTL1,7,-2.6384,31,-0.6546,52,0.40167,46,0.05386,64,0.65217
ENSG00000175087,PDIK1L,6,-1.2330,3,-2.3221,17,0.40656,32,1.26212,21,0.61851
ENSG00000142684,ZNF593,26,-0.2888,36,0.24287,34,0.16078,32,0.03024,22,-0.5670
ENSG00000142669,SH3BGRL3,165,-0.1139,190,0.13352,194,0.22072,107,-0.7743,160,-0.1802
ENSG00000158062,UBXN11,5,-2.0066,16,-0.3615,23,0.41900,16,-0.2929,25,0.44768
ENSG00000117682,DHDDS,11,-1.0005,20,-0.0625,26,0.55963,21,-0.0272,15,-0.5549
ENSG00000198830,HMGN2,280,0.94612,232,0.82218,127,-0.4857,70,-1.2192,98,-0.7731
ENSG00000117713,ARID1A,122,0.93282,67,-0.0321,58,-0.3850,96,0.53685,56,-0.3433
ENSG00000204160,ZDHHC18,12,-0.8504,18,-0.3477,25,0.43440,31,0.58546,17,-0.3797
ENSG00000142751,GPN2,23,0.25784,15,-0.4221,22,0.36967,17,-0.2242,17,-0.1738
ENSG00000090273,NUDC,126,-0.5740,172,-0.1094,233,0.66030,100,-0.9264,143,-0.4144
ENSG00000253368,TRNP1,8,-2.4095,27,-0.7970,51,0.52770,50,0.28174,54,0.45674
ENSG00000090020,SLC9A1,6,-1.9435,9,-1.5901,28,0.39735,37,0.71655,38,0.83175
ENSG00000142784,WDTC1,28,-0.0001,23,-0.3346,29,0.11386,30,0.14251,30,0.13866
ENSG00000186501,TMEM222,46,-0.0620,40,-0.3267,49,0.05692,52,0.15291,55,0.24714
ENSG00000158195,WASF2,148,2.37824,47,0.41745,15,-1.8717,45,0.26843,25,-0.7089
ENSG00000126705,AHDC1,53,0.09544,34,-0.6911,54,0.21315,86,0.87874,43,-0.2476
ENSG00000126709,IFI6,118,-0.0041,116,-0.0425,121,0.06954,122,0.05486,112,-0.0955
ENSG00000009780,FAM76A,37,0.62783,13,-1.0935,34,0.86080,15,-0.7956,19,-0.4556
ENSG00000117758,STX12,120,0.11636,117,0.08643,125,0.28799,105,-0.0946,70,-0.7758
ENSG00000117751,PPP1R8,47,0.73409,31,0.10861,34,0.36545,17,-0.8221,13,-1.2790
ENSG00000117748,RPA2,24,-0.7997,44,0.19253,48,0.48334,22,-0.8748,30,-0.4507
ENSG00000126698,DNAJC8,229,0.36828,168,-0.1438,185,0.04714,200,0.15449,160,-0.2184
ENSG00000130770,ATP5IF1,141,-1.3032,303,-0.1669,464,0.97334,146,-1.2483,228,-0.6230
ENSG00000204138,PHACTR4,78,2.26672,14,-0.7138,13,-0.9954,30,0.53960,18,-0.2232
ENSG00000180098,TRNAU1AP,31,0.45383,21,-0.2152,26,0.28212,26,0.17519,15,-0.7199
ENSG00000120656,TAF12,13,-0.3574,21,0.51073,17,0.09964,18,0.14810,8,-1.0753
ENSG00000198492,YTHDF2,60,-0.3838,64,-0.3357,92,0.46836,93,0.30011,59,-0.4433
ENSG00000159023,EPB41,4,-2.2759,22,0.11886,17,-0.4592,72,2.14162,11,-1.0585
ENSG00000116350,SRSF4,143,1.05442,59,-0.4334,68,-0.2240,104,0.52224,66,-0.2004
ENSG00000116353,MECR,13,-1.1034,16,-0.9068,33,0.55456,19,-0.5729,39,0.65016
ENSG00000060656,PTPRU,15,-0.2239,13,-0.4989,21,0.44916,14,-0.3633,19,0.10684
ENSG00000162511,LAPTM5,1,-4.1578,62,2.23316,14,-1.2354,8,-1.5856,18,-0.5212
ENSG00000162512,SDC3,89,-0.0556,133,0.75858,82,-0.2676,72,-0.3844,67,-0.5324
ENSG00000134644,PUM1,149,-0.0725,109,-0.6575,162,0.09209,222,0.56539,183,0.27770
ENSG00000121766,ZCCHC17,123,0.13883,95,-0.3171,135,0.47026,107,-0.0797,82,-0.5340
ENSG00000121769,FABP3,18,-1.9562,29,-1.4157,102,1.31117,58,-0.2059,61,-0.1393
ENSG00000162517,PEF1,39,-0.9307,45,-0.8085,98,0.91005,63,-0.1766,63,-0.2137
ENSG00000084636,COL16A1,79,1.40951,20,-0.9196,33,-0.0144,33,-0.0186,32,-0.0801
ENSG00000121753,ADGRB2,60,-1.8162,147,-0.5524,279,0.98204,158,-0.3534,165,-0.3211
ENSG00000184007,PTP4A2,856,2.38155,166,-0.5349,150,-0.8562,127,-0.8544,214,-0.0626
ENSG00000121774,KHDRBS1,140,0.07226,157,0.32412,145,0.19920,90,-0.6094,89,-0.6719
ENSG00000121775,TMEM39B,6,-1.2695,2,-2.7379,20,0.71084,20,0.40297,25,0.88542
ENSG00000025800,KPNA6,70,-0.1533,68,-0.2478,85,0.22815,88,0.20848,72,-0.1285
ENSG00000084652,TXLNA,26,-0.1127,36,0.45582,24,-0.3453,37,0.42399,24,-0.2957
ENSG00000160050,CCDC28B,11,-0.9126,37,1.35705,15,-0.6597,17,-0.2302,13,-0.6934
ENSG00000084623,EIF3I,62,-0.7735,127,0.41225,117,0.33046,104,0.01366,52,-1.1065
ENSG00000175130,MARCKSL1,789,2.52936,267,0.69376,83,-1.6819,62,-1.7051,110,-0.9082
ENSG00000160058,BSDC1,57,0.03823,52,-0.1352,56,0.02646,67,0.29959,54,-0.0701
ENSG00000160062,ZBTB8A,35,1.18498,9,-1.1362,19,0.34808,20,0.27606,12,-0.5300
ENSG00000176261,ZBTB8OS,20,-0.8720,41,0.32594,37,0.15138,17,-1.0427,36,0.06835
ENSG00000162521,RBBP4,125,0.26228,114,0.14718,109,0.07094,112,0.08492,73,-0.6155
ENSG00000162522,KIAA1522,0,-5.7692,17,-0.2121,23,0.56689,25,0.44309,17,-0.1718
ENSG00000134684,YARS,43,-1.3233,83,-0.3869,137,0.79596,56,-0.9258,100,-0.0432
ENSG00000116497,S100PBP,26,0.58700,27,0.80350,12,-0.8094,31,0.84102,9,-1.1542
ENSG00000160097,FNDC5,2,-3.8296,9,-1.9370,38,0.66343,75,1.52574,32,0.08792
ENSG00000121905,HPCA,18,-3.4097,142,-0.4775,277,1.22155,46,-2.0773,169,-0.1534
ENSG00000121900,TMEM54,25,-0.5804,45,0.38475,30,-0.4894,12,-1.6601,61,0.91818
ENSG00000004455,AK2,63,0.81292,69,1.28320,22,-1.1367,38,0.01511,19,-1.1052
ENSG00000142920,AZIN2,11,-1.0609,22,0.00119,27,0.55843,14,-0.6587,19,-0.2851
ENSG00000160094,ZNF362,11,-0.9030,26,0.48719,20,-0.0331,23,0.20851,16,-0.4328
ENSG00000134686,PHC2,80,0.55470,55,-0.0387,55,-0.0551,40,-0.5509,58,0.04829
ENSG00000163866,SMIM12,31,-0.9262,63,0.23282,56,-0.0294,60,0.10618,58,0.05510
ENSG00000116544,DLGAP3,10,-2.3364,58,0.36722,48,-0.0186,43,-0.1631,56,0.25820
ENSG00000163867,ZMYM6,15,-0.5963,20,-0.2519,23,0.07993,41,0.95263,20,-0.2406
ENSG00000116560,SFPQ,368,0.87834,165,-0.4829,206,-0.0866,404,1.03611,134,-0.7703
ENSG00000146463,ZMYM4,52,-0.0509,44,-0.3898,58,0.17507,44,-0.3210,66,0.34220
ENSG00000142687,KIAA0319L,52,-0.3623,71,0.16036,67,0.05885,98,0.64412,43,-0.6720
ENSG00000020129,NCDN,65,-2.7788,220,-1.1331,675,1.52880,284,-0.5947,313,-0.4866
ENSG00000126067,PSMB2,93,-0.0283,87,-0.1558,117,0.56688,61,-0.6776,68,-0.5529
ENSG00000142686,C1orf216,31,-1.5042,42,-1.2493,132,1.34247,65,-0.4117,70,-0.3245
ENSG00000134698,AGO4,26,0.56068,16,-0.2514,15,-0.3921,33,0.94104,18,-0.0494
ENSG00000092847,AGO1,37,-0.0926,30,-0.4793,44,0.29104,71,0.96571,26,-0.6748
ENSG00000126070,AGO3,113,1.57913,25,-1.0115,39,-0.3005,95,1.26553,26,-0.8789
ENSG00000116863,ADPRHL2,24,0.34781,24,0.46676,18,-0.1278,11,-0.8790,16,-0.3147
ENSG00000054116,TRAPPC3,14,-1.6275,41,0.00327,52,0.65099,29,-0.5294,33,-0.3816
ENSG00000116871,MAP7D1,259,0.46471,150,-0.4674,222,0.35760,128,-0.6420,187,-0.0557
ENSG00000054118,THRAP3,182,0.56483,112,-0.2515,120,-0.1506,191,0.64431,112,-0.2174
ENSG00000196182,STK40,20,0.21132,18,0.09375,16,-0.2239,19,0.12538,18,0.06157
ENSG00000181817,LSM10,5,-2.7107,35,0.12091,42,0.65063,31,-0.1167,23,-0.6318
ENSG00000116885,OSCP1,3,-2.2021,4,-2.0953,25,1.33925,15,-0.0492,17,0.17041
ENSG00000116898,MRPS15,18,-1.4182,42,-0.1440,59,0.68865,43,-0.1052,33,-0.5218
ENSG00000163873,GRIK3,17,-0.4429,10,-1.4161,32,0.99206,22,0.00834,21,-0.1180
ENSG00000163875,MEAF6,68,-0.7286,93,-0.3049,131,0.46532,101,-0.1264,107,-0.0478
ENSG00000163877,SNIP1,11,-0.6284,21,0.33989,19,0.23269,12,-0.4865,13,-0.4141
ENSG00000134697,GNL2,38,0.84201,28,0.44160,22,-0.0876,17,-0.3908,11,-1.1738
ENSG00000116922,C1orf109,7,-1.4569,29,0.92372,20,0.18220,22,0.28742,3,-2.5488
ENSG00000185090,MANEAL,7,-1.5149,5,-2.2956,29,1.02246,24,0.27405,26,0.44974
ENSG00000197982,C1orf122,229,0.47090,246,0.75729,145,-0.3760,61,-1.5549,146,-0.2647
ENSG00000188786,MTF1,37,1.26232,12,-0.6157,15,-0.2316,23,0.46612,15,-0.1524
ENSG00000183431,SF3A3,38,-0.0955,32,-0.4279,49,0.50731,51,0.37117,28,-0.6361
ENSG00000183520,UTP11,31,-0.1417,31,-0.1612,40,0.39534,26,-0.4273,30,-0.2202
ENSG00000185668,POU3F1,0,-6.7655,9,-0.8872,15,0.14134,41,1.73370,15,0.07144
ENSG00000116954,RRAGC,52,0.09769,54,0.19385,47,-0.0742,42,-0.2151,46,-0.0867
ENSG00000174574,AKIRIN1,136,0.77956,74,-0.2334,93,0.28178,64,-0.4069,58,-0.6196
ENSG00000168653,NDUFS5,269,-1.1349,610,0.15078,714,0.64129,238,-1.3155,433,-0.4472
ENSG00000127603,MACF1,893,1.58558,426,0.41007,151,-1.6830,840,1.47407,198,-0.9285
ENSG00000090621,PABPC4,105,0.85618,60,-0.0360,56,-0.2173,47,-0.4033,62,0.01845
ENSG00000116983,HPCAL4,125,-1.0361,206,-0.3369,320,0.71672,171,-0.5615,223,-0.1722
ENSG00000084072,PPIE,35,0.04647,23,-0.7376,47,0.86251,27,-0.3476,24,-0.6092
ENSG00000168389,MFSD2A,35,1.00774,35,1.33630,7,-1.8898,3,-2.5940,24,0.42787
ENSG00000131236,CAP1,150,0.08273,152,0.12717,158,0.27210,131,-0.1236,89,-0.7668
ENSG00000131238,PPT1,72,-0.9481,124,-0.1248,175,0.77010,72,-0.9392,101,-0.4665
ENSG00000117000,RLF,26,0.24905,11,-1.1654,25,0.23282,55,1.46203,16,-0.6011
ENSG00000084073,ZMPSTE24,53,0.49560,43,0.20581,35,-0.2178,25,-0.6558,40,0.07137
ENSG00000049089,COL9A2,98,3.26635,18,0.07981,7,-1.8311,7,-1.2583,7,-1.4300
