Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000162585,FAAP20,34,0.03255,84,1.51473,59,1.03333,19,-0.9992,22,-0.9105
ENSG00000157933,SKI,46,0.65160,54,0.91837,30,-0.0384,29,-0.1044,24,-0.5444
ENSG00000157916,RER1,54,-0.2155,70,0.20596,45,-0.5063,46,-0.5450,77,0.61875
ENSG00000157911,PEX10,34,0.79359,33,0.75451,28,0.54122,6,-1.9310,21,0.04977
ENSG00000149527,PLCH2,13,-0.1065,6,-1.0915,22,0.88604,10,-0.4765,14,0.00838
ENSG00000157870,PRXL2B,20,-1.3050,11,-2.1658,50,0.07929,45,-0.0989,61,0.67533
ENSG00000158109,TPRG1L,99,-1.1946,103,-1.1278,214,-0.0119,202,-0.1238,270,0.61298
ENSG00000130764,LRRC47,33,-1.3057,52,-0.6079,72,-0.1401,65,-0.3335,102,0.74841
ENSG00000116198,CEP104,129,1.23223,97,0.74247,59,-0.0609,70,0.26668,36,-1.1391
ENSG00000198912,C1orf174,27,0.17632,9,-1.3889,21,-0.2278,19,-0.3814,30,0.62213
ENSG00000196581,AJAP1,16,-1.5941,28,-0.7965,46,-0.0459,69,0.80939,44,-0.1599
ENSG00000069424,KCNAB2,72,-1.5213,116,-0.8217,247,0.39936,165,-0.3374,238,0.50226
ENSG00000116254,CHD5,47,-2.4480,130,-0.9548,255,0.08900,363,0.84876,226,-0.1703
ENSG00000116251,RPL22,763,0.46778,1073,1.03594,817,0.65411,486,-0.2941,379,-0.8910
ENSG00000116237,ICMT,17,-1.3368,21,-1.0652,40,-0.0746,45,0.11694,50,0.47686
ENSG00000097021,ACOT7,65,-1.9557,46,-2.4427,160,-0.6573,174,-0.5681,378,1.47175
ENSG00000215788,TNFRSF25,5,-2.5458,22,-0.3173,11,-1.3891,35,0.44122,36,0.68286
ENSG00000171680,PLEKHG5,0,-8.2573,2,-3.2582,32,0.37700,29,0.26364,31,0.47568
ENSG00000162408,NOL9,14,-1.1091,34,0.18625,31,0.07777,30,-0.0031,32,0.14889
ENSG00000162413,KLHL21,21,-0.7665,30,-0.2432,38,0.11469,27,-0.4773,43,0.52444
ENSG00000116273,PHF13,18,0.01624,17,-0.0421,17,-0.1110,12,-0.7427,22,0.55652
ENSG00000041988,THAP3,3,-2.4898,13,-0.3973,24,0.66869,14,-0.3203,19,0.29803
ENSG00000007923,DNAJC11,39,0.03816,25,-0.6025,42,0.20453,40,0.09314,37,-0.0483
ENSG00000171735,CAMTA1,201,-0.9982,286,-0.4586,350,-0.1584,547,0.72746,357,-0.1791
ENSG00000049245,VAMP3,133,2.87751,38,0.50554,22,-0.3359,18,-0.7656,12,-1.6588
ENSG00000049246,PER3,62,1.32298,24,-0.1996,26,-0.0851,22,-0.3952,25,-0.2176
ENSG00000116288,PARK7,177,-0.9124,336,0.07315,353,0.16800,265,-0.3591,368,0.35195
ENSG00000116285,ERRFI1,23,-0.1708,14,-0.8868,23,-0.2132,23,-0.2038,32,0.52487
ENSG00000162426,SLC45A1,5,-2.4957,5,-2.7280,17,-0.9983,37,0.35989,43,0.95100
ENSG00000142599,RERE,155,0.35448,150,0.29771,126,0.02833,148,0.35640,97,-0.5569
ENSG00000074800,ENO1,268,-0.7626,864,1.11025,359,-0.3395,330,-0.5270,485,0.25834
ENSG00000171612,SLC25A33,25,-0.0382,52,1.12317,47,1.07734,16,-0.8535,19,-0.7310
ENSG00000171603,CLSTN1,235,-1.8280,239,-1.8024,516,-0.7047,780,-0.0172,1119,1.02588
ENSG00000178585,CTNNBIP1,30,-0.1623,19,-0.8526,40,0.34285,32,-0.0691,34,0.09930
ENSG00000162441,LZIC,90,0.78574,93,0.84805,57,0.04696,57,0.07880,38,-0.7905
ENSG00000130939,UBE4B,53,0.25684,41,-0.1393,43,-0.0716,37,-0.3736,50,0.26143
ENSG00000054523,KIF1B,597,0.49415,448,0.03587,396,-0.1741,512,0.30927,377,-0.3548
ENSG00000142657,PGD,63,0.09154,20,-1.6018,52,-0.2160,49,-0.3806,76,0.66965
ENSG00000241563,CORT,5,-2.9302,29,-0.4297,48,0.39200,79,1.64818,19,-1.4597
ENSG00000160049,DFFA,89,0.85340,106,1.14251,50,-0.0960,56,0.11228,34,-0.9548
ENSG00000142655,PEX14,2,-3.1712,12,-0.7633,19,-0.0547,24,0.34238,23,0.37365
ENSG00000120948,TARDBP,134,0.67265,73,-0.2845,66,-0.4850,91,0.05724,89,0.02828
ENSG00000271895,AL109811.2,3,-2.2337,6,-1.4549,8,-1.0790,22,0.58925,21,0.64987
ENSG00000116649,SRM,40,-0.6247,48,-0.3343,69,0.25729,51,-0.3099,68,0.32502
ENSG00000171824,EXOSC10,50,0.51515,51,0.54828,22,-0.7903,41,0.22565,33,-0.1990
ENSG00000198793,MTOR,16,-1.5376,39,-0.1526,37,-0.2942,43,-0.0105,53,0.51528
ENSG00000116661,FBXO2,44,-2.0984,354,1.10790,250,0.59573,108,-0.9164,187,0.09749
ENSG00000132879,FBXO44,38,-1.4279,69,-0.5115,76,-0.4101,98,0.01704,122,0.62594
ENSG00000116670,MAD2L2,30,0.94756,20,0.30234,16,-0.0274,11,-0.7096,17,4.16841
ENSG00000177000,MTHFR,15,-0.6695,29,0.38121,21,-0.1235,27,0.34264,21,-0.1729
ENSG00000011021,CLCN6,40,-0.8084,17,-2.0690,62,-0.1534,64,-0.1014,88,0.71669
ENSG00000116685,KIAA2013,43,0.51096,28,-0.1579,25,-0.3568,25,-0.3832,35,0.31984
ENSG00000083444,PLOD1,19,-0.0631,35,0.90960,12,-0.8083,14,-0.6263,23,0.45078
ENSG00000116688,MFN2,63,-1.0678,114,-0.1590,120,-0.0845,104,-0.3561,157,0.58844
ENSG00000048707,VPS13D,60,-0.3881,75,-0.0348,45,-0.8839,66,-0.2927,100,0.72756
ENSG00000162496,DHRS3,6,-1.5253,58,2.03458,15,-0.2709,17,-0.0203,13,-0.6793
ENSG00000116731,PRDM2,161,-0.6540,152,-0.7432,182,-0.5116,406,1.07131,212,-0.3513
ENSG00000189337,KAZN,111,0.50050,36,-1.2095,84,0.06384,76,-0.1214,85,0.14198
ENSG00000142634,EFHD2,72,-0.3477,72,-0.3561,46,-1.1096,60,-0.7343,133,1.16280
ENSG00000116138,DNAJC16,47,0.45408,25,-0.5370,26,-0.5022,20,-0.9587,47,0.83435
ENSG00000197312,DDI2,33,-0.2966,38,-0.1092,30,-0.4807,43,0.13601,45,0.25359
ENSG00000116786,PLEKHM2,77,-0.5943,124,0.13369,205,1.09946,101,-0.2280,90,-0.5299
ENSG00000065526,SPEN,312,1.03251,231,0.53155,124,-0.4789,259,0.95140,83,-1.4293
ENSG00000116809,ZBTB17,32,0.51075,28,0.31605,23,0.00135,21,-0.2034,22,-0.1455
ENSG00000037637,FBXO42,21,0.01109,3,-2.8934,17,-0.3752,28,0.56784,22,0.13568
ENSG00000055070,SZRD1,45,0.99006,33,0.48600,28,0.24989,25,0.02932,17,-0.8193
ENSG00000159363,ATP13A2,49,-1.3399,58,-1.0992,110,-0.1225,86,-0.5887,167,0.99858
ENSG00000117118,SDHB,45,-0.6882,67,-0.0748,77,0.13996,67,-0.1056,76,0.19612
ENSG00000117115,PADI2,270,3.25994,167,2.15264,27,-0.9621,7,-3.1505,13,-2.4253
ENSG00000179051,RCC2,16,-0.4513,6,-1.8541,22,0.00291,21,-0.1074,27,0.54250
ENSG00000074964,ARHGEF10L,13,-0.0949,15,0.05790,23,0.89772,7,-1.0852,14,0.06621
ENSG00000117154,IGSF21,29,-1.5232,53,-0.6395,59,-0.5110,59,-0.5486,116,1.10377
ENSG00000159423,ALDH4A1,8,-0.7944,40,1.68207,31,1.40930,8,-0.9720,8,-1.2400
ENSG00000127481,UBR4,56,0.25576,72,0.67990,29,-0.7856,64,0.59593,38,-0.4974
ENSG00000127463,EMC1,18,-1.1040,42,0.20053,30,-0.3617,32,-0.2714,46,0.56482
ENSG00000053372,MRTO4,21,-1.1030,36,-0.3373,46,0.05168,46,0.06877,49,0.26297
ENSG00000053371,AKR7A2,35,0.46392,52,1.12601,30,0.28035,15,-0.8956,23,-0.2476
ENSG00000077549,CAPZB,118,-0.5656,164,-0.0584,162,-0.0838,174,0.04307,183,0.18107
ENSG00000173436,MICOS10,278,-0.1937,298,-0.0848,521,0.92923,225,-0.6112,296,-0.1448
ENSG00000158747,NBL1,56,-1.1665,110,-0.1392,149,0.38078,78,-0.7741,149,0.57257
ENSG00000169914,OTUD3,8,-1.5180,6,-1.8854,15,-0.6859,27,0.26407,31,0.76784
ENSG00000162545,CAMK2N1,1012,-0.7317,1601,-0.0234,2953,1.11844,1906,0.31554,1053,-0.9492
ENSG00000090432,MUL1,24,0.70833,4,-2.0310,14,-0.2080,11,-0.5637,19,0.58538
ENSG00000183114,FAM43B,9,-1.1499,22,0.11435,11,-0.9811,7,-1.6644,33,1.59889
ENSG00000158828,PINK1,249,-0.9523,277,-0.7907,502,0.14405,371,-0.4077,581,0.62051
ENSG00000244038,DDOST,7,-2.0465,29,0.03592,15,-1.0458,28,-0.0725,39,0.85803
ENSG00000117245,KIF17,2,-4.1432,9,-1.8763,24,-0.5261,21,-0.8077,54,1.63173
ENSG00000189410,SH2D5,2,-4.3446,3,-3.7568,47,0.15119,52,0.38564,52,0.50713
ENSG00000127483,HP1BP3,385,0.64888,296,0.22635,176,-0.6353,347,0.61444,201,-0.5548
ENSG00000075151,EIF4G3,224,-0.3252,165,-0.7887,181,-0.7040,445,1.01837,245,-0.2827
ENSG00000117298,ECE1,24,0.54806,55,1.97346,16,-0.0898,17,-0.0705,9,-1.3367
ENSG00000076864,RAP1GAP,59,-1.4470,62,-1.3628,95,-0.7904,124,-0.4002,231,1.24272
ENSG00000090686,USP48,104,0.29401,56,-0.6633,42,-1.1605,133,0.90843,78,-0.2303
ENSG00000070831,CDC42,219,0.19535,146,-0.4371,125,-0.7221,143,-0.5586,256,0.77564
ENSG00000133216,EPHB2,27,0.99532,3,-2.2900,13,-0.1621,10,-0.5574,17,0.43936
ENSG00000004487,KDM1A,30,-1.0799,26,-1.2923,49,-0.3518,76,0.45560,69,0.33397
ENSG00000169641,LUZP1,26,-3.0346,25,-3.0615,172,-0.2385,349,1.23828,187,-0.1411
ENSG00000125944,HNRNPR,222,0.73091,140,-0.0060,117,-0.3114,152,0.14466,128,-0.2342
ENSG00000125945,ZNF436,4,-2.0455,21,0.38866,11,-0.5924,16,-0.0267,20,0.53417
ENSG00000142676,RPL11,858,0.79202,1037,1.11417,754,0.65191,356,-0.7100,367,-0.7980
ENSG00000011007,ELOA,35,0.15416,40,0.37933,30,-0.1038,40,0.46858,25,-0.5374
ENSG00000057757,PITHD1,142,-0.3032,58,-1.6480,157,-0.1694,136,-0.4419,231,0.80516
ENSG00000011009,LYPLA2,17,-0.5601,25,0.00963,31,0.37146,16,-0.7385,29,0.40469
ENSG00000117308,GALE,7,-1.0842,2,-2.6663,14,-0.0153,14,0.05290,18,0.61614
ENSG00000189266,PNRC2,45,-0.5390,102,0.76128,59,-0.1253,66,0.05400,60,-0.1262
ENSG00000188529,SRSF10,138,1.01919,63,-0.2381,43,-0.8747,78,0.10506,73,-0.0360
ENSG00000001461,NIPAL3,405,1.81441,125,-0.1658,67,-1.1913,124,-0.2070,126,-0.2320
ENSG00000133226,SRRM1,387,1.07182,276,0.50614,143,-0.5728,296,0.80359,115,-1.1864
ENSG00000169504,CLIC4,250,3.60723,91,1.39161,16,-1.4450,9,-2.4370,14,-1.9567
ENSG00000117614,SYF2,132,0.10120,229,0.99916,119,-0.0720,156,0.46363,84,-0.8584
ENSG00000117616,RSRP1,135,0.67803,85,-0.0726,37,-1.3976,105,0.32879,91,0.06579
ENSG00000183726,TMEM50A,110,0.72295,62,-0.1856,52,-0.5005,54,-0.4852,81,0.36606
ENSG00000204178,MACO1,83,0.48749,48,-0.3664,46,-0.4582,82,0.59426,53,-0.3494
ENSG00000117643,MAN1C1,13,-1.8121,19,-1.1928,34,-0.3975,45,0.08447,56,0.73747
ENSG00000162430,SELENON,35,0.51472,57,1.36188,21,-0.3187,17,-0.7011,23,-0.1762
ENSG00000117640,MTFR1L,37,-0.8712,61,-0.0971,82,0.39838,54,-0.3557,72,0.24858
ENSG00000117632,STMN1,1358,-0.1078,580,-1.4029,1235,-0.2783,1187,-0.3792,1897,0.73659
ENSG00000158008,EXTL1,15,-1.7123,47,0.00918,52,0.17406,34,-0.5965,59,0.62667
ENSG00000142684,ZNF593,13,-1.5067,24,-0.6396,39,0.13623,32,-0.2235,45,0.55228
ENSG00000142669,SH3BGRL3,144,-0.2502,190,0.18471,167,-0.0238,115,-0.7019,203,0.49064
ENSG00000158062,UBXN11,14,-0.5070,14,-0.4846,28,0.64758,21,0.15502,17,-0.2847
ENSG00000117682,DHDDS,8,-1.3264,30,0.64777,15,-0.4909,13,-0.7715,26,0.78890
ENSG00000198830,HMGN2,321,1.30557,296,1.16292,133,-0.1587,96,-0.7495,115,-0.5363
ENSG00000117713,ARID1A,105,0.59809,90,0.33755,53,-0.5302,81,0.22606,65,-0.2586
ENSG00000204160,ZDHHC18,17,-0.1509,15,-0.2724,24,0.48893,17,-0.1813,18,-0.0517
ENSG00000142751,GPN2,15,-0.5245,16,-0.4170,20,-0.1406,21,-0.0187,24,0.34495
ENSG00000090273,NUDC,205,-0.4053,185,-0.5574,374,0.61325,261,-0.0366,254,-0.1112
ENSG00000253368,TRNP1,5,-3.2881,26,-1.0674,73,0.60177,53,0.04887,58,0.25382
ENSG00000090020,SLC9A1,2,-2.8057,4,-2.2425,24,0.52066,6,-1.6996,28,1.39308
ENSG00000142784,WDTC1,25,-0.0925,20,-0.4259,38,0.62612,21,-0.4480,27,0.05416
ENSG00000186501,TMEM222,49,0.22466,26,-0.7318,44,0.05646,30,-0.6162,51,0.49287
ENSG00000158195,WASF2,175,2.49526,151,2.17641,37,-0.2235,22,-1.1523,9,-2.7964
ENSG00000126705,AHDC1,21,-1.2082,34,-0.5056,27,-0.9009,61,0.51071,55,0.38860
ENSG00000126709,IFI6,100,-0.7209,97,-0.7777,147,-0.1457,70,-1.4454,245,1.28572
ENSG00000009780,FAM76A,25,0.03638,53,1.28281,13,-0.9510,23,-0.1012,23,-0.0829
ENSG00000117758,STX12,112,0.05597,141,0.42391,91,-0.2930,87,-0.4032,120,0.27333
ENSG00000117751,PPP1R8,51,1.00061,24,-0.2179,29,0.09720,23,-0.2963,25,-0.1971
ENSG00000117748,RPA2,29,-0.5958,53,0.32449,29,-0.6595,30,-0.6808,58,0.81308
ENSG00000126698,DNAJC8,264,0.09949,265,0.10606,243,-0.0340,326,0.55445,196,-0.5359
ENSG00000130770,ATP5IF1,247,-1.1341,189,-1.5281,712,0.57290,465,-0.2027,591,0.34563
ENSG00000204138,PHACTR4,104,1.92053,102,1.89677,17,-1.0721,33,-0.0047,12,-1.9633
ENSG00000180098,TRNAU1AP,37,0.92756,16,-0.4213,11,-1.0014,22,0.10608,22,0.10315
ENSG00000120656,TAF12,20,0.41044,13,-0.2437,15,0.04097,13,-0.3099,16,0.12777
ENSG00000198492,YTHDF2,91,-0.0301,49,-0.9875,69,-0.5000,101,0.16006,107,0.36499
ENSG00000116329,OPRD1,0,-7.6516,0,-6.7522,16,-0.0787,22,0.58911,20,0.51719
ENSG00000159023,EPB41,7,-1.6228,7,-1.6997,22,0.00768,38,1.19538,18,-0.4471
ENSG00000116350,SRSF4,101,0.38694,86,0.13533,70,-0.2135,87,0.18922,72,-0.2179
ENSG00000116353,MECR,10,-1.7353,17,-0.9312,30,-0.0508,31,0.00865,39,0.57180
ENSG00000060656,PTPRU,13,-0.5694,6,-1.7171,10,-0.9531,12,-0.8212,30,1.46190
ENSG00000162512,SDC3,53,-0.3940,150,1.29438,65,-0.0846,74,0.14539,53,-0.5695
ENSG00000134644,PUM1,125,-0.3502,134,-0.2404,144,-0.1431,166,0.10858,167,0.16243
ENSG00000121766,ZCCHC17,145,-0.0459,99,-0.6312,130,-0.2262,192,0.50988,141,-0.1251
ENSG00000121769,FABP3,42,-1.0623,23,-1.9622,81,-0.0729,72,-0.3035,115,0.85136
ENSG00000162517,PEF1,21,-1.6795,39,-0.7383,65,0.02207,55,-0.2777,83,0.69508
ENSG00000084636,COL16A1,91,1.61979,89,1.57402,11,-1.7558,22,-0.7999,29,-0.3949
ENSG00000121753,ADGRB2,56,-1.9679,91,-1.2488,191,-0.1325,170,-0.3674,288,0.95600
ENSG00000184007,PTP4A2,837,1.87142,547,1.10232,228,-0.3435,237,-0.3078,160,-1.1872
ENSG00000121774,KHDRBS1,168,0.23985,164,0.20418,113,-0.4210,147,0.02888,147,0.04649
ENSG00000025800,KPNA6,100,-0.0688,81,-0.3991,71,-0.6481,143,0.63983,101,-0.0951
ENSG00000084652,TXLNA,28,-0.0539,24,-0.2351,27,-0.0869,24,-0.3441,33,0.37764
ENSG00000160050,CCDC28B,14,-0.3504,44,1.45744,24,0.44623,11,-0.9043,16,-0.2926
ENSG00000084623,EIF3I,85,-0.2509,73,-0.4875,99,-0.0031,78,-0.4405,121,0.51184
ENSG00000175130,MARCKSL1,829,3.29243,333,1.36174,97,-0.6773,52,-1.7475,48,-2.1569
ENSG00000160058,BSDC1,67,0.38015,53,0.01190,42,-0.3912,46,-0.2502,58,0.24839
ENSG00000160062,ZBTB8A,11,-0.6140,21,0.31823,15,-0.1617,21,0.39034,16,-0.1818
ENSG00000176261,ZBTB8OS,34,-0.3722,45,0.08931,62,0.64958,31,-0.5926,44,0.05728
ENSG00000162521,RBBP4,94,-0.1919,123,0.22169,77,-0.5537,126,0.32559,107,-0.0046
ENSG00000162522,KIAA1522,4,-2.6959,8,-1.5959,40,0.87532,29,0.29367,23,-0.1085
ENSG00000134684,YARS,71,-0.8407,49,-1.3952,110,-0.1771,107,-0.2466,161,0.76706
ENSG00000160097,FNDC5,3,-3.1911,14,-1.1641,54,1.01977,21,-0.7008,37,0.44196
ENSG00000121905,HPCA,14,-3.5269,38,-2.0980,164,0.10865,140,-0.1760,209,0.86949
ENSG00000121900,TMEM54,20,-0.6981,37,0.19026,55,0.96186,26,-0.3931,29,-0.2813
ENSG00000116514,RNF19B,5,-1.9180,11,-0.7508,15,-0.3689,20,0.18948,23,0.57624
ENSG00000004455,AK2,65,1.26223,40,0.44835,38,0.38255,13,-1.3845,28,-0.1562
ENSG00000142920,AZIN2,11,-0.8297,11,-0.8109,9,-1.1539,18,-0.0816,26,0.95150
ENSG00000160094,ZNF362,18,-0.2205,39,1.05643,19,-0.1047,19,-0.1315,18,-0.2300
ENSG00000134686,PHC2,55,0.21118,37,-0.3853,52,0.12413,32,-0.7482,57,0.45751
ENSG00000163866,SMIM12,23,-1.3984,25,-1.2811,63,0.13605,46,-0.4535,78,0.80214
ENSG00000116544,DLGAP3,13,-1.5508,21,-0.8781,70,1.14420,34,-0.1807,35,-0.1660
ENSG00000163867,ZMYM6,15,-0.6660,11,-1.1016,21,-0.1915,28,0.36333,26,0.23100
ENSG00000116560,SFPQ,381,0.63231,328,0.38882,183,-0.5721,312,0.38520,215,-0.4188
ENSG00000146463,ZMYM4,41,-0.5847,84,0.52072,68,0.20446,73,0.37069,49,-0.4779
ENSG00000142687,KIAA0319L,50,-0.5092,57,-0.3188,53,-0.4730,78,0.21267,78,0.29730
ENSG00000020129,NCDN,111,-2.4355,145,-2.0436,445,-0.3921,520,-0.1414,804,1.05586
ENSG00000126067,PSMB2,65,-0.5079,52,-0.8376,65,-0.5400,72,-0.4109,123,0.89285
ENSG00000142686,C1orf216,28,-2.0795,15,-2.9593,107,-0.0649,121,0.17122,143,0.68178
ENSG00000092847,AGO1,47,0.15461,50,0.23866,41,-0.0694,39,-0.1458,43,0.01750
ENSG00000126070,AGO3,97,1.13320,58,0.28171,34,-0.5705,67,0.65702,31,-0.9420
ENSG00000116863,ADPRHL2,37,0.92856,13,-0.6769,12,-0.9003,14,-0.6931,27,0.66444
ENSG00000054116,TRAPPC3,23,-0.9858,13,-1.7555,45,0.02848,40,-0.1780,56,0.67546
ENSG00000116871,MAP7D1,296,0.53808,158,-0.4544,225,0.10529,180,-0.2993,219,0.08460
ENSG00000054118,THRAP3,157,-0.1375,137,-0.3488,150,-0.2227,273,0.99102,128,-0.6539
ENSG00000196182,STK40,13,-0.2409,12,-0.3050,19,0.43184,14,-0.1550,15,0.00296
ENSG00000181817,LSM10,36,-0.0787,26,-0.6050,48,0.38979,25,-0.7509,45,0.43568
ENSG00000116885,OSCP1,6,-1.6026,14,-0.4266,15,-0.3055,19,0.04620,23,0.55609
ENSG00000116898,MRPS15,22,-1.3459,58,0.08555,56,0.02952,41,-0.5483,69,0.61444
ENSG00000163873,GRIK3,31,0.13673,14,-1.0860,12,-1.4246,19,-0.7321,43,1.26318
ENSG00000163875,MEAF6,84,-0.5709,66,-0.9374,117,-0.0766,111,-0.1822,150,0.54620
ENSG00000163877,SNIP1,20,0.25358,9,-0.9435,9,-0.9183,15,-0.1570,21,0.66592
ENSG00000134697,GNL2,55,1.05392,28,-0.0622,23,-0.3539,30,0.06927,25,-0.3028
ENSG00000116922,C1orf109,2,-2.5570,6,-1.3557,14,-0.0939,6,-1.4333,25,1.59153
ENSG00000185090,MANEAL,4,-2.6404,4,-2.6914,25,-0.1638,34,0.37865,35,0.58886
ENSG00000196449,YRDC,17,0.19807,13,-0.1934,9,-0.8901,13,-0.2520,19,0.57678
ENSG00000197982,C1orf122,255,0.71606,243,0.63690,253,0.79774,100,-0.8845,131,-0.5018
ENSG00000183431,SF3A3,34,-0.6417,20,-1.3837,36,-0.6012,66,0.49589,59,0.34124
ENSG00000183520,UTP11,25,-0.7696,36,-0.2325,48,0.27300,40,-0.0532,44,0.13620
ENSG00000116954,RRAGC,61,0.25682,44,-0.2554,32,-0.7860,51,-0.0092,59,0.36141
ENSG00000174574,AKIRIN1,148,0.55594,58,-0.9026,85,-0.3438,121,0.29177,103,-0.0408
ENSG00000168653,NDUFS5,375,-1.0246,467,-0.6904,1054,0.66298,624,-0.2947,789,0.19424
ENSG00000127603,MACF1,566,0.89600,831,1.56788,233,-0.5597,401,0.41398,169,-1.3744
ENSG00000090621,PABPC4,73,0.20229,114,0.91969,70,0.14965,70,0.16032,47,-0.6987
ENSG00000116983,HPCAL4,102,-1.4387,205,-0.3908,306,0.26167,310,0.32062,263,-0.0076
ENSG00000084072,PPIE,33,0.01393,28,-0.2093,30,-0.1550,27,-0.3468,38,0.38782
ENSG00000131236,CAP1,138,-0.1298,119,-0.3637,122,-0.3453,155,0.05978,167,0.27405
ENSG00000131238,PPT1,65,-1.0775,91,-0.5748,113,-0.2595,125,-0.1024,165,0.60724
ENSG00000117000,RLF,30,-0.0136,29,-0.0680,16,-1.0213,61,1.59214,18,-1.1254
ENSG00000084073,ZMPSTE24,52,0.45134,34,-0.2204,32,-0.3536,35,-0.2304,44,0.25684
ENSG00000084070,SMAP2,93,-0.8687,67,-1.3758,130,-0.3957,210,0.48722,185,0.30240
ENSG00000117016,RIMS3,12,-4.0753,81,-1.3131,251,0.47425,178,-0.1483,236,0.54717
ENSG00000066136,NFYC,23,-0.5439,19,-0.8601,26,-0.4142,33,-0.0083,41,0.56740
ENSG00000179862,CITED4,11,-0.5860,3,-2.4175,14,-0.3413,25,0.80183,17,0.03336
ENSG00000171793,CTPS1,5,-1.3852,17,0.24394,8,-0.9224,16,0.19204,17,0.47356
ENSG00000127124,HIVEP3,25,-0.1202,32,0.25597,26,-0.1148,23,-0.3577,30,0.26895
ENSG00000198815,FOXJ3,37,-0.5572,42,-0.3834,31,-0.8929,58,0.14804,65,0.54141
ENSG00000177181,RIMKLA,3,-4.3119,25,-1.4024,73,0.22131,71,0.20608,76,0.45885
ENSG00000127125,PPCS,33,-0.8248,74,0.44302,60,0.12572,58,0.08472,54,-0.0941
ENSG00000186409,CCDC30,44,-0.0957,47,0.02303,52,0.19893,77,1.06477,27,-1.1814
ENSG00000065978,YBX1,249,1.36823,308,1.75887,125,0.23794,78,-0.6072,53,-1.4764
ENSG00000164008,C1orf50,30,0.85568,25,0.52357,20,0.16569,13,-0.5669,16,-0.2439
