Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000116251,RPL22,821,0.55836,795,0.50516,881,0.77454,812,0.53999,368,-1.1880
ENSG00000116237,ICMT,26,-0.6082,34,-0.2132,41,0.09247,16,-1.3110,45,0.49699
ENSG00000097021,ACOT7,54,-2.3543,113,-1.2623,195,-0.4728,132,-1.0266,356,1.36844
ENSG00000171680,PLEKHG5,6,-1.8411,25,0.14234,27,0.34886,2,-3.4122,27,0.58936
ENSG00000162408,NOL9,32,0.16840,28,-0.0385,31,0.14727,44,0.68511,25,-0.4118
ENSG00000162413,KLHL21,6,-2.0803,33,0.36529,17,-0.6465,33,0.39646,30,0.45644
ENSG00000041988,THAP3,36,1.07014,11,-0.8278,16,-0.2432,5,-1.8998,20,0.25597
ENSG00000007923,DNAJC11,28,-0.3209,31,-0.1825,28,-0.3498,76,1.28768,32,-0.2618
ENSG00000171735,CAMTA1,196,-1.2976,301,-0.6429,378,-0.3230,526,0.22973,539,0.59796
ENSG00000049245,VAMP3,144,3.18850,27,-0.0214,19,-0.5805,47,0.88948,7,-2.7912
ENSG00000049246,PER3,97,1.67494,55,0.67883,29,-0.3609,31,-0.2436,26,-0.8805
ENSG00000116288,PARK7,215,-0.6432,391,0.29285,336,0.05725,326,0.00300,330,0.03703
ENSG00000116285,ERRFI1,19,-0.4455,11,-1.2756,15,-0.8904,31,0.34773,31,0.77168
ENSG00000162426,SLC45A1,8,-1.8978,13,-1.1851,25,-0.2051,36,0.40535,33,0.65020
ENSG00000142599,RERE,229,0.76577,177,0.33403,153,0.11775,89,-0.7445,129,-0.3084
ENSG00000074800,ENO1,301,-0.6179,814,0.98498,290,-0.7330,528,0.26596,450,0.01676
ENSG00000171612,SLC25A33,21,-0.4679,90,2.00208,29,0.02049,24,-0.2588,20,-0.9357
ENSG00000171603,CLSTN1,160,-2.2655,375,-1.0009,474,-0.7035,689,-0.0627,953,1.13254
ENSG00000178585,CTNNBIP1,36,0.24627,52,0.84073,29,-0.1103,79,1.57350,19,-1.2071
ENSG00000162441,LZIC,120,1.14926,57,-0.0740,62,0.07465,62,0.06696,49,-0.5686
ENSG00000130939,UBE4B,41,0.18179,16,-1.2542,32,-0.2194,64,0.90165,36,-0.0304
ENSG00000054523,KIF1B,624,0.59840,311,-0.5104,352,-0.3497,511,0.27339,432,0.00661
ENSG00000142657,PGD,54,-0.4224,47,-0.6207,37,-1.0524,68,-0.0505,89,0.85553
ENSG00000241563,CORT,24,-0.6686,50,0.47672,40,0.12467,2,-3.8052,42,0.42197
ENSG00000160049,DFFA,79,0.69353,65,0.37318,58,0.20028,49,-0.0924,43,-0.5119
ENSG00000142655,PEX14,15,-0.2437,14,-0.4456,14,-0.4087,18,-0.0274,21,0.44923
ENSG00000120948,TARDBP,97,0.39351,55,-0.4972,57,-0.4979,100,0.43360,79,0.10118
ENSG00000116649,SRM,29,-0.8131,83,0.83471,57,0.25164,21,-1.3230,50,0.00983
ENSG00000171824,EXOSC10,50,1.09616,30,0.28776,13,-1.1279,13,-1.0412,27,0.18157
ENSG00000198793,MTOR,14,-1.7262,45,-0.0039,36,-0.3867,21,-1.1969,58,0.91099
ENSG00000116661,FBXO2,71,-1.1966,402,1.61940,156,0.00820,84,-0.9478,140,-0.3137
ENSG00000132879,FBXO44,36,-1.4569,59,-0.7378,98,0.06430,74,-0.3891,113,0.62243
ENSG00000011021,CLCN6,39,-0.8280,61,-0.1521,50,-0.4794,103,0.70238,72,0.24231
ENSG00000116685,KIAA2013,44,0.78697,23,-0.2424,23,-0.2564,23,-0.2659,27,-0.0243
ENSG00000083444,PLOD1,27,0.77264,19,0.22734,13,-0.4378,3,-2.6198,18,0.27607
ENSG00000116688,MFN2,88,-0.4871,80,-0.6442,112,-0.1303,128,0.09701,134,0.36947
ENSG00000048707,VPS13D,36,-1.0653,49,-0.5944,60,-0.3003,93,0.41095,82,0.45585
ENSG00000162496,DHRS3,46,1.75700,48,1.85714,10,-0.7337,13,-0.3152,8,-1.5605
ENSG00000116731,PRDM2,169,-0.4823,159,-0.5688,255,0.18931,265,0.22827,237,0.10261
ENSG00000189337,KAZN,101,0.53299,57,-0.3918,58,-0.3921,69,-0.0915,76,0.15636
ENSG00000142634,EFHD2,65,-0.4500,39,-1.2380,45,-1.1032,291,2.11831,79,-0.2939
ENSG00000116138,DNAJC16,29,-0.2953,27,-0.4094,32,-0.1576,13,-1.4481,42,0.65013
ENSG00000197312,DDI2,40,0.04978,13,-1.6980,38,-0.0556,24,-0.7186,46,0.58498
ENSG00000116786,PLEKHM2,72,-0.6014,131,0.34835,169,0.88068,134,0.37825,81,-0.7296
ENSG00000065526,SPEN,288,1.23601,111,-0.3244,120,-0.2337,86,-0.7233,130,-0.1513
ENSG00000116809,ZBTB17,28,0.79054,15,-0.1734,20,0.30214,19,0.13775,14,-0.5123
ENSG00000055070,SZRD1,33,0.38988,51,1.13869,18,-0.6070,19,-0.4288,24,-0.2213
ENSG00000159363,ATP13A2,25,-2.2130,69,-0.6980,106,-0.0395,75,-0.5694,136,0.82386
ENSG00000117118,SDHB,32,-1.3249,63,-0.2920,86,0.23272,63,-0.2963,84,0.34452
ENSG00000117115,PADI2,355,3.49592,98,0.78841,29,-1.2284,44,-0.4986,18,-2.5518
ENSG00000179051,RCC2,21,-0.0917,25,0.20427,23,0.04830,5,-2.1531,24,0.33432
ENSG00000117154,IGSF21,20,-1.5453,57,0.00657,53,-0.0975,79,0.54843,60,0.17908
ENSG00000159423,ALDH4A1,14,-0.3743,47,1.63696,20,0.16680,29,0.74539,11,-1.1693
ENSG00000127481,UBR4,38,0.02318,36,-0.0705,19,-1.1149,41,0.11645,44,0.50445
ENSG00000127463,EMC1,27,-0.2145,24,-0.3828,19,-0.8287,19,-0.7153,39,0.82983
ENSG00000053372,MRTO4,24,-0.6603,31,-0.2839,52,0.60930,12,-1.7017,40,0.21206
ENSG00000053371,AKR7A2,45,0.70913,70,1.48448,28,-0.0524,47,0.76537,17,-1.3565
ENSG00000077549,CAPZB,151,-0.1989,167,-0.0403,138,-0.3728,182,0.09410,185,0.25203
ENSG00000173436,MICOS10,239,-0.4051,342,0.15786,491,0.86672,389,0.36598,242,-0.6880
ENSG00000158747,NBL1,91,-0.5873,151,0.20806,141,0.11279,128,-0.0566,134,0.04157
ENSG00000169914,OTUD3,15,-0.4197,9,-1.2319,9,-1.2816,24,0.32804,25,0.92057
ENSG00000162545,CAMK2N1,840,-1.0969,2878,0.85185,3454,1.38320,847,-1.0845,1225,-0.9055
ENSG00000090432,MUL1,1,-4.0596,18,-0.2382,16,-0.4168,64,1.93963,19,-0.2865
ENSG00000158828,PINK1,185,-1.4494,419,-0.2002,529,0.18701,685,0.59015,482,0.03731
ENSG00000244038,DDOST,19,-0.5114,26,-0.0508,24,-0.1532,30,0.19631,28,0.18526
ENSG00000117245,KIF17,5,-2.5115,7,-2.0514,24,-0.3772,22,-0.4641,42,1.28770
ENSG00000189410,SH2D5,0,-5.6034,32,-0.4552,60,0.61401,11,-2.0504,52,0.64656
ENSG00000127483,HP1BP3,398,0.37552,297,-0.0895,248,-0.4115,341,0.12545,322,0.07173
ENSG00000075151,EIF4G3,239,-0.5195,162,-1.1125,241,-0.5532,224,-0.6169,426,0.94462
ENSG00000076864,RAP1GAP,37,-1.8383,66,-0.9710,108,-0.2557,192,0.69651,144,0.49173
ENSG00000090686,USP48,146,0.89414,43,-1.0239,55,-0.7034,120,0.57623,84,0.00652
ENSG00000070831,CDC42,178,-0.0644,113,-0.7683,119,-0.7500,273,0.62364,207,0.36443
ENSG00000004487,KDM1A,41,-0.9737,38,-1.0642,57,-0.5041,83,0.11828,95,0.77523
ENSG00000169641,LUZP1,59,-2.0287,115,-1.0421,204,-0.1723,191,-0.2623,285,0.87848
ENSG00000125944,HNRNPR,203,0.51194,120,-0.3186,109,-0.5186,111,-0.4479,162,0.31218
ENSG00000142676,RPL11,732,0.77268,733,0.77519,600,0.50208,629,0.51906,287,-1.1992
ENSG00000011007,ELOA,53,1.09918,24,-0.2069,23,-0.2843,34,0.38220,23,-0.4119
ENSG00000057757,PITHD1,94,-0.8412,59,-1.5384,123,-0.4637,180,0.17070,200,0.78427
ENSG00000011009,LYPLA2,9,-1.4090,23,0.00083,23,-0.0136,15,-0.6310,27,0.51526
ENSG00000117305,HMGCL,33,0.94151,25,0.46314,6,-1.6494,15,-0.2887,20,0.17846
ENSG00000189266,PNRC2,62,0.31836,62,0.31892,64,0.43799,35,-0.5731,45,-0.3562
ENSG00000188529,SRSF10,90,0.62257,49,-0.3329,59,-0.0497,51,-0.2951,61,-0.0263
ENSG00000001461,NIPAL3,288,1.32698,53,-1.3810,81,-0.8023,221,0.86631,118,-0.2904
ENSG00000133226,SRRM1,530,1.39925,136,-0.8170,175,-0.4766,187,-0.3316,223,-0.1113
ENSG00000169504,CLIC4,296,4.22229,34,-0.2953,7,-2.6474,52,0.37191,9,-3.0747
ENSG00000117614,SYF2,130,-0.1052,142,0.03653,166,0.31717,200,0.59306,121,-0.4131
ENSG00000117616,RSRP1,71,0.80402,29,-0.6240,45,0.08012,11,-2.0847,46,0.18587
ENSG00000183726,TMEM50A,82,0.57856,58,0.00777,66,0.25765,43,-0.4320,53,-0.2642
ENSG00000204178,MACO1,81,0.28973,33,-1.1032,47,-0.6191,42,-0.7553,83,0.72146
ENSG00000117643,MAN1C1,7,-2.4277,28,-0.4871,39,0.06725,1,-5.3360,50,1.12710
ENSG00000162430,SELENON,25,0.21700,47,1.26774,25,0.21292,28,0.39843,15,-0.9659
ENSG00000117640,MTFR1L,44,-0.5826,58,-0.1753,74,0.22643,49,-0.4267,69,0.20544
ENSG00000117632,STMN1,874,-0.6526,561,-1.3242,1053,-0.3998,1806,0.49549,1544,0.53009
ENSG00000158008,EXTL1,9,-2.1005,43,0.17597,46,0.31122,67,0.88779,36,-0.2432
ENSG00000142684,ZNF593,23,-0.8417,46,0.21014,32,-0.3930,31,-0.4068,46,0.49609
ENSG00000142669,SH3BGRL3,170,0.07837,151,-0.1103,202,0.39707,244,0.66338,135,-0.5140
ENSG00000158062,UBXN11,4,-2.1830,29,0.80206,29,0.93094,8,-1.2103,16,-0.3151
ENSG00000117682,DHDDS,2,-2.9054,20,0.15284,10,-0.9191,7,-1.4420,25,1.29222
ENSG00000198830,HMGN2,315,1.14925,252,0.76489,167,0.10045,202,0.39852,105,-1.0659
ENSG00000117713,ARID1A,166,1.28226,56,-0.4902,66,-0.2699,69,-0.1663,71,-0.2603
ENSG00000204160,ZDHHC18,3,-2.6558,15,-0.3173,20,0.12785,14,-0.4644,22,0.61191
ENSG00000142751,GPN2,43,1.30853,14,-0.4769,20,0.06928,7,-1.4920,18,-0.1992
ENSG00000090273,NUDC,146,-0.6326,226,0.04970,321,0.70667,186,-0.2572,202,-0.2500
ENSG00000253368,TRNP1,3,-3.9243,63,0.33040,66,0.44349,39,-0.4407,55,0.20900
ENSG00000090020,SLC9A1,2,-3.3039,11,-0.9885,12,-0.8931,3,-2.5574,32,1.90923
ENSG00000142784,WDTC1,30,0.27871,33,0.40838,25,-0.0048,17,-0.5638,25,-0.0899
ENSG00000186501,TMEM222,56,0.45437,50,0.25976,31,-0.5407,33,-0.3670,44,0.13236
ENSG00000158195,WASF2,171,2.61552,71,0.92709,34,-0.2749,49,0.29467,14,-2.3009
ENSG00000126705,AHDC1,24,-0.5436,25,-0.4358,24,-0.5917,30,-0.1728,41,0.67447
ENSG00000126709,IFI6,124,0.09869,114,-0.0288,57,-1.1733,104,-0.1773,137,0.58627
ENSG00000009780,FAM76A,38,0.64547,18,-0.4905,11,-1.3017,10,-1.3905,32,0.81685
ENSG00000117758,STX12,96,-0.1800,92,-0.2366,95,-0.2134,124,0.22771,113,0.17304
ENSG00000117751,PPP1R8,48,1.24008,22,-0.0139,23,0.07067,16,-0.4771,19,-0.4794
ENSG00000117748,RPA2,37,-0.2144,37,-0.2155,27,-0.7405,20,-1.1448,53,0.82910
ENSG00000126698,DNAJC8,309,0.12048,215,-0.4520,312,0.15101,285,-0.0097,287,0.00064
ENSG00000130770,ATP5IF1,168,-1.6074,374,-0.3945,600,0.40097,330,-0.5862,536,0.37152
ENSG00000204138,PHACTR4,77,1.92150,45,0.95277,15,-0.8881,8,-1.7129,20,-0.6914
ENSG00000180098,TRNAU1AP,32,0.93933,17,-0.0183,10,-0.8809,9,-0.9572,19,0.27742
ENSG00000198492,YTHDF2,81,-0.3995,41,-1.4403,54,-1.0969,127,0.30321,133,0.89159
ENSG00000159023,EPB41,24,-0.0512,9,-1.5493,19,-0.4541,26,0.10760,29,0.58030
ENSG00000116350,SRSF4,101,0.47663,91,0.31840,57,-0.4730,90,0.28802,71,-0.1466
ENSG00000116353,MECR,13,-1.4723,25,-0.5453,41,0.23109,43,0.29265,39,0.23282
ENSG00000162511,LAPTM5,44,1.07880,76,2.10921,33,0.71604,7,-1.7497,9,-2.0234
ENSG00000162512,SDC3,104,-0.1292,186,0.81410,107,-0.1005,101,-0.1707,106,-0.1855
ENSG00000134644,PUM1,124,-0.2814,105,-0.5298,120,-0.3610,194,0.43426,161,0.27797
ENSG00000060688,SNRNP40,41,0.69520,21,-0.3879,13,-1.1202,15,-0.8374,31,0.59159
ENSG00000121766,ZCCHC17,128,-0.2985,112,-0.5131,173,0.19603,203,0.43232,153,-0.0461
ENSG00000121769,FABP3,28,-2.0515,57,-0.9849,88,-0.3556,128,0.26444,134,0.77919
ENSG00000162517,PEF1,35,-0.9193,34,-0.9541,73,0.23823,62,-0.0441,71,0.34967
ENSG00000084636,COL16A1,67,1.28412,35,0.19611,27,-0.2376,30,-0.0464,26,-0.5263
ENSG00000121753,ADGRB2,52,-2.1901,209,-0.0960,253,0.22719,190,-0.2476,248,0.37557
ENSG00000184007,PTP4A2,1075,2.16453,178,-0.8840,253,-0.3801,630,1.14757,180,-1.4049
ENSG00000121774,KHDRBS1,180,0.41033,119,-0.2470,122,-0.2310,110,-0.3706,147,0.16709
ENSG00000025800,KPNA6,77,-0.2606,57,-0.7197,86,-0.0955,115,0.36410,97,0.19973
ENSG00000084652,TXLNA,52,1.04983,22,-0.2959,27,-0.0094,20,-0.4550,25,-0.2380
ENSG00000160050,CCDC28B,11,-0.7526,37,1.14050,26,0.57554,0,-6.5899,17,-0.1849
ENSG00000084623,EIF3I,78,-0.5603,83,-0.4761,86,-0.4683,128,0.20268,130,0.49135
ENSG00000175130,MARCKSL1,1236,3.00319,328,0.42370,142,-0.9537,295,0.25193,105,-2.0274
ENSG00000160058,BSDC1,45,-0.1241,44,-0.1632,50,0.05090,36,-0.4783,51,0.20188
ENSG00000160062,ZBTB8A,13,-0.5097,25,0.46460,25,0.58573,4,-2.2516,18,-0.0174
ENSG00000176261,ZBTB8OS,27,-0.6824,38,-0.1724,54,0.44527,23,-0.9241,45,0.18781
ENSG00000162521,RBBP4,120,-0.0608,126,0.02467,79,-0.7700,121,-0.0390,141,0.41998
ENSG00000162522,KIAA1522,9,-0.9872,30,0.81984,29,0.92469,2,-2.7910,16,-0.3149
ENSG00000134684,YARS,20,-2.5426,76,-0.6059,81,-0.5409,75,-0.6163,149,1.15536
ENSG00000160097,FNDC5,7,-2.2385,39,0.20203,15,-1.3230,8,-2.0495,48,1.48774
ENSG00000121905,HPCA,17,-3.0737,78,-0.8310,195,0.68297,99,-0.4805,149,0.35331
ENSG00000121900,TMEM54,36,-0.1456,70,0.93115,36,-0.1497,44,0.16484,35,-0.3249
ENSG00000116514,RNF19B,17,-0.3723,15,-0.5116,14,-0.7419,21,-0.0142,26,0.66414
ENSG00000004455,AK2,73,1.50867,45,0.66079,16,-0.9719,21,-0.5690,26,-0.3955
ENSG00000160094,ZNF362,17,0.08233,25,0.73509,18,0.18660,10,-0.6380,15,-0.2668
ENSG00000134686,PHC2,105,1.23554,38,-0.4367,34,-0.6541,22,-1.2448,53,0.18124
ENSG00000163866,SMIM12,21,-1.4881,47,-0.2603,56,0.00757,29,-1.0267,68,0.68834
ENSG00000116544,DLGAP3,2,-4.1868,91,1.06489,71,0.74464,37,-0.4036,42,-0.3789
ENSG00000163867,ZMYM6,28,0.48205,20,-0.0092,24,0.26173,10,-1.0500,20,-0.0861
ENSG00000116560,SFPQ,425,1.07002,143,-0.6924,184,-0.3324,125,-0.8877,231,0.12550
ENSG00000146463,ZMYM4,80,0.24630,74,0.12700,64,-0.1206,72,0.07278,67,-0.0860
ENSG00000142687,KIAA0319L,40,-0.6668,83,0.46297,34,-0.9723,52,-0.2680,73,0.57452
ENSG00000020129,NCDN,66,-2.9753,231,-1.1339,549,0.23300,171,-1.5833,623,0.99028
ENSG00000126067,PSMB2,82,-0.1609,41,-1.2283,67,-0.5047,106,0.24190,106,0.54086
ENSG00000142686,C1orf216,19,-2.3657,44,-1.1265,89,-0.0729,132,0.57709,107,0.52301
ENSG00000092847,AGO1,36,-0.1835,30,-0.4664,46,0.19364,73,0.93930,36,-0.3321
ENSG00000126070,AGO3,106,1.57035,29,-0.5505,20,-1.1676,39,-0.1017,41,-0.0789
ENSG00000054116,TRAPPC3,11,-1.8470,40,0.00648,35,-0.2140,53,0.46267,44,0.32060
ENSG00000116871,MAP7D1,272,0.52017,105,-0.9746,265,0.53834,112,-0.8739,192,-0.0872
ENSG00000054118,THRAP3,217,0.03149,151,-0.5373,189,-0.2102,146,-0.5904,242,0.43955
ENSG00000181817,LSM10,15,-1.3991,37,-0.0862,51,0.48958,50,0.38778,38,-0.1251
ENSG00000116885,OSCP1,8,-1.3900,13,-0.6014,12,-0.7439,15,-0.3675,26,1.04512
ENSG00000116898,MRPS15,22,-1.2187,42,-0.2554,73,0.70428,32,-0.6879,51,0.06872
ENSG00000163873,GRIK3,13,-0.7083,5,-2.0867,10,-1.2588,94,2.71291,17,-0.6206
ENSG00000163875,MEAF6,45,-1.3988,57,-1.0405,119,0.10639,107,-0.0748,131,0.55044
ENSG00000163877,SNIP1,18,0.04796,13,-0.3854,16,-0.1184,7,-1.3293,20,0.48629
ENSG00000134697,GNL2,56,0.72733,14,-1.4361,37,0.07646,39,0.15056,35,-0.0747
ENSG00000116922,C1orf109,14,-0.2685,16,0.02207,12,-0.5393,3,-2.4991,20,0.83215
ENSG00000185090,MANEAL,3,-2.9319,21,-0.0838,14,-0.7951,15,-0.5904,30,1.13583
ENSG00000197982,C1orf122,343,0.96800,257,0.48490,198,0.07193,188,-0.0144,151,-0.6450
ENSG00000183431,SF3A3,31,-0.7948,42,-0.3168,44,-0.2652,42,-0.3156,61,0.57184
ENSG00000183520,UTP11,42,0.00206,37,-0.1815,45,0.10588,26,-0.7468,45,0.19500
ENSG00000116954,RRAGC,75,0.59869,30,-0.8241,39,-0.4634,42,-0.3060,57,0.33027
ENSG00000174574,AKIRIN1,77,-0.0772,45,-0.9063,81,-0.0061,76,-0.1115,89,0.30311
ENSG00000168653,NDUFS5,278,-1.5008,665,-0.1718,1044,0.63166,748,0.01428,729,-0.0520
ENSG00000127603,MACF1,681,1.23164,388,0.28280,246,-0.4813,248,-0.4268,295,-0.2930
ENSG00000090621,PABPC4,118,0.95178,101,0.69694,79,0.32012,84,0.39186,44,-1.0602
ENSG00000116983,HPCAL4,111,-1.3484,307,0.22279,386,0.68267,239,-0.1747,251,-0.1856
ENSG00000084072,PPIE,16,-1.2243,24,-0.6107,33,-0.1789,25,-0.5457,45,0.75408
ENSG00000131236,CAP1,171,0.04097,141,-0.2599,141,-0.2864,205,0.33389,172,0.10589
ENSG00000131238,PPT1,68,-0.8928,114,-0.0898,94,-0.4315,124,0.04526,139,0.49246
ENSG00000117000,RLF,31,0.40490,12,-1.0896,15,-0.7584,6,-2.1398,31,0.95868
ENSG00000084073,ZMPSTE24,28,-0.1909,35,0.12875,29,-0.2028,47,0.60400,31,-0.1063
ENSG00000084070,SMAP2,83,-1.1276,91,-0.9742,185,0.12544,169,-0.0316,197,0.46519
ENSG00000117016,RIMS3,39,-2.1811,182,0.14567,219,0.50871,97,-0.8375,178,0.23587
ENSG00000066136,NFYC,22,-0.8210,25,-0.6036,31,-0.3177,27,-0.4863,46,0.73747
ENSG00000127124,HIVEP3,22,0.25113,23,0.29356,11,-0.8892,10,-0.9921,22,0.50150
ENSG00000198815,FOXJ3,31,-0.7243,32,-0.6697,34,-0.6314,58,0.24994,59,0.64308
ENSG00000177181,RIMKLA,6,-3.1070,36,-0.5782,68,0.49156,30,-0.8460,60,0.53580
ENSG00000127125,PPCS,58,-0.0565,54,-0.1785,76,0.41200,50,-0.3068,59,-0.1006
ENSG00000186409,CCDC30,53,-0.1303,62,0.10722,78,0.53537,47,-0.3059,53,-0.2595
ENSG00000065978,YBX1,253,1.40673,236,1.28355,123,0.20523,130,0.27404,56,-1.6054
ENSG00000164008,C1orf50,17,-0.2466,28,0.50299,14,-0.5919,56,1.73716,15,-0.7309
ENSG00000177868,SVBP,42,-0.2325,44,-0.1514,54,0.19275,29,-0.7981,52,0.21473
ENSG00000117394,SLC2A1,49,0.62158,75,1.34833,54,0.90999,22,-0.6198,19,-1.4305
ENSG00000117395,EBNA1BP2,48,-1.1903,63,-0.7813,143,0.57146,82,-0.3880,112,0.22514
ENSG00000179178,TMEM125,171,4.97843,2,-3.2749,5,-2.0146,11,-0.9385,4,-3.0199
ENSG00000066322,ELOVL1,181,4.38571,4,-2.5386,6,-2.1568,38,0.72995,5,-3.1799
ENSG00000159479,MED8,9,-0.9461,30,0.95730,16,-0.0244,7,-1.1867,17,0.12403
ENSG00000142949,PTPRF,89,-0.0413,92,0.01847,87,-0.0755,15,-2.6493,105,0.50239
ENSG00000126091,ST3GAL3,14,-1.2114,24,-0.3522,51,0.94150,27,-0.1869,28,-0.2279
ENSG00000117408,IPO13,174,1.92263,49,-0.2336,50,-0.2251,54,-0.1010,42,-0.8377
ENSG00000117410,ATP6V0B,188,-1.2156,206,-1.0804,274,-0.7033,273,-0.6497,558,1.19808
ENSG00000117411,B4GALT2,42,-0.4746,95,0.82461,72,0.42027,23,-1.4003,54,-0.1666
ENSG00000178028,DMAP1,30,-1.0360,40,-0.5750,45,-0.4308,24,-1.3569,76,1.03929
ENSG00000117419,ERI3,84,-0.6311,139,0.15226,118,-0.1267,102,-0.3306,138,0.30125
ENSG00000187147,RNF220,137,0.24204,86,-0.4863,154,0.49160,110,-0.1006,108,-0.2385
ENSG00000142937,RPS8,1596,0.75179,1486,0.63214,1547,0.80319,935,-0.1160,660,-1.1069
ENSG00000070785,EIF2B3,15,-1.2988,14,-1.3908,26,-0.4522,24,-0.5858,46,1.11397
ENSG00000126088,UROD,53,-0.6738,60,-0.4991,84,0.03977,103,0.36454,87,0.17258
ENSG00000117450,PRDX1,333,0.48480,487,1.13288,154,-0.7862,273,0.16777,218,-0.3655
ENSG00000117448,AKR1A1,28,-0.8222,72,0.64195,42,-0.2162,48,-0.0028,49,0.08589
ENSG00000132780,NASP,170,1.85514,53,-0.1322,47,-0.3402,24,-1.3286,49,-0.4763
