Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000179403,VWA1,135,3.33091,24,0.01614,6,-1.9742,7,-1.7692,1,-4.0504,2,-3.4025,16,-0.6341,21,-0.2379,10,-1.3794,18,-0.4291,25,0.03731
ENSG00000197785,ATAD3A,9,-0.2603,8,-0.4167,2,-2.4847,7,-0.6774,10,-0.1353,6,-0.8127,17,0.78784,10,-0.0993,23,1.28642,20,0.97965,5,-1.0480
ENSG00000205090,TMEM240,12,-0.8903,4,-2.5416,27,0.40757,8,-1.4089,17,-0.3571,43,1.17194,22,0.04339,22,0.03473,27,0.39316,34,0.77816,17,-0.3359
ENSG00000160075,SSU72,61,-1.2063,90,-0.6170,113,-0.2621,129,-0.0610,136,0.02018,173,0.41457,141,0.08298,157,0.25408,198,0.62871,122,-0.1456,153,0.21487
ENSG00000228594,FNDC10,2,-3.4097,34,0.42669,8,-1.7544,30,0.24022,21,-0.3533,23,-0.1628,31,0.25765,39,0.63576,31,0.29162,31,0.26223,36,0.52451
ENSG00000272106,AL691432.2,9,-0.5589,13,-0.0739,22,0.72619,11,-0.3696,13,-0.0899,21,0.67327,26,1.03835,6,-1.3172,10,-0.5225,12,-0.1638,8,-0.7406
ENSG00000197530,MIB2,12,-1.0881,16,-0.6296,23,-0.0850,14,-0.8941,12,-1.0673,28,0.18189,31,0.35291,20,-0.3533,31,0.34199,56,1.35902,29,0.26464
ENSG00000248333,CDK11B,97,1.31510,47,0.09189,53,0.29247,84,1.05187,55,0.34536,34,-0.3822,11,-2.0488,19,-1.2726,25,-0.8852,36,-0.3227,24,-0.8991
ENSG00000189339,SLC35E2B,12,-0.3665,8,-0.8757,16,0.06603,15,0.02928,17,0.20429,17,0.21228,23,0.66294,11,-0.4445,15,-0.0040,18,0.23744,13,-0.1906
ENSG00000008128,CDK11A,73,1.80650,23,-0.1534,48,1.05930,8,-1.6805,32,0.38676,20,-0.3458,12,-1.1164,17,-0.6055,14,-0.8439,17,-0.5837,12,-1.0521
ENSG00000215790,SLC35E2A,11,-1.1238,40,0.84591,38,0.76464,13,-0.9440,20,-0.2596,10,-1.3323,26,0.18454,20,-0.2431,29,0.32958,14,-0.7419,38,0.77184
ENSG00000008130,NADK,16,-0.2871,9,-1.0234,18,-0.0704,11,-0.8311,19,0.01069,19,0.05887,20,0.13501,23,0.32476,17,-0.1826,28,0.63784,26,0.52069
ENSG00000078369,GNB1,191,-1.3515,524,0.20406,355,-0.4073,341,-0.4692,415,-0.1656,442,-0.0640,594,0.40751,596,0.41527,592,0.40225,448,-0.0454,570,0.34223
ENSG00000187730,GABRD,6,-4.6330,53,-1.5905,68,-1.2098,185,0.33445,144,-0.0635,335,1.35100,133,-0.1828,245,0.80479,232,0.70853,150,0.00423,96,-0.6845
ENSG00000067606,PRKCZ,86,-1.1288,94,-1.0064,135,-0.4476,120,-0.6373,179,-0.0125,216,0.29065,196,0.13447,292,0.78365,190,0.08326,281,0.72369,194,0.11383
ENSG00000162585,FAAP20,37,0.37992,35,0.25535,14,-1.1274,12,-1.3184,10,-1.5404,16,-0.9497,53,0.94808,61,1.20067,28,-0.0999,13,-1.1776,45,0.66850
ENSG00000157933,SKI,45,0.69769,43,0.61693,37,0.39206,19,-0.6885,28,-0.0433,23,-0.3353,19,-0.6406,12,-1.3247,26,-0.1866,30,0.04220,38,0.42495
ENSG00000157916,RER1,57,0.28529,38,-0.3746,32,-0.6269,41,-0.2548,33,-0.5575,44,-0.1411,64,0.46856,65,0.49302,58,0.30387,45,-0.0799,49,0.04680
ENSG00000157911,PEX10,25,0.42972,24,0.37482,7,-1.5534,13,-0.5377,6,-1.6785,13,-0.5892,21,0.16225,38,1.09314,16,-0.2897,28,0.62297,19,0.00083
ENSG00000149527,PLCH2,7,-1.0863,23,0.82729,11,-0.3351,4,-1.7898,11,-0.3412,39,1.73966,18,0.41093,11,-0.4041,11,-0.3607,12,-0.2421,6,-1.2095
ENSG00000157881,PANK4,2,-2.3593,4,-1.6588,12,0.06491,5,-1.2426,13,0.15916,27,1.31370,22,0.95162,12,0.04171,25,1.18690,6,-0.8881,3,-2.0666
ENSG00000157873,TNFRSF14,0,-5.8273,26,0.97317,4,-1.7421,9,-0.6269,18,0.39719,35,1.52013,7,-1.0090,16,0.14708,13,-0.1847,18,0.38406,9,-0.6044
ENSG00000157870,PRXL2B,19,-1.0012,31,-0.3139,18,-1.1137,27,-0.5351,30,-0.3619,70,1.01058,26,-0.5612,46,0.32371,40,0.09757,55,0.61511,52,0.51695
ENSG00000177133,PRDM16-DT,7,-1.4492,49,1.57903,22,0.21342,8,-1.3313,3,-2.6682,14,-0.4977,51,1.65353,17,-0.1545,2,-2.9668,14,-0.4236,22,0.26283
ENSG00000142611,PRDM16,8,-0.5479,32,1.74059,6,-1.0409,11,-0.0208,7,-0.6200,7,-0.6464,17,0.67439,10,-0.1774,7,-0.7072,1,-2.8519,18,0.67955
ENSG00000158109,TPRG1L,39,-2.1487,79,-1.0798,115,-0.5239,163,0.02560,185,0.22932,239,0.64199,161,0.00908,157,-0.0319,245,0.68960,212,0.45126,169,0.08272
ENSG00000116213,WRAP73,11,-0.1069,8,-0.5438,16,0.49250,7,-0.6959,4,-1.6399,9,-0.3012,12,0.09991,20,0.86914,20,0.90806,9,-0.3091,10,-0.2157
ENSG00000130764,LRRC47,39,-0.7011,34,-0.9014,52,-0.2681,39,-0.7189,70,0.18632,85,0.51291,66,0.11357,80,0.41711,96,0.70715,75,0.30958,44,-0.5431
ENSG00000116198,CEP104,87,1.50494,35,-0.0358,55,0.69584,47,0.43824,39,0.13267,20,-0.8795,24,-0.5870,30,-0.2708,16,-1.2427,27,-0.4260,12,-1.5874
ENSG00000198912,C1orf174,7,-0.6542,6,-0.9511,7,-0.6247,14,0.35559,5,-1.1223,15,0.41076,10,-0.1273,16,0.60911,18,0.72557,10,-0.1797,14,0.39547
ENSG00000196581,AJAP1,30,-0.3766,12,-1.7736,80,1.22482,23,-0.7499,58,0.67494,84,1.31853,30,-0.3515,29,-0.4352,30,-0.3623,24,-0.6803,19,-1.0941
ENSG00000069424,KCNAB2,36,-2.2184,119,-0.4275,130,-0.2951,150,-0.0780,162,0.04535,210,0.46494,173,0.15650,153,-0.0404,188,0.28720,219,0.53513,188,0.28807
ENSG00000116254,CHD5,61,-1.9655,179,-0.3542,379,0.85672,392,0.91535,385,0.88472,253,0.19025,96,-1.2973,114,-1.0407,124,-0.9099,296,0.44823,188,-0.2784
ENSG00000116251,RPL22,685,0.72772,547,0.35460,428,-0.0385,239,-0.9390,384,-0.2063,376,-0.2409,524,0.28562,577,0.44418,266,-0.7720,169,-1.4549,625,0.57383
ENSG00000116237,ICMT,16,-1.2358,26,-0.5288,30,-0.3081,37,-0.0017,29,-0.3844,55,0.64234,35,-0.0970,48,0.40798,49,0.43890,54,0.61719,27,-0.4607
ENSG00000097021,ACOT7,24,-2.9077,36,-2.3331,115,-0.5928,241,0.57391,121,-0.5198,294,0.90931,146,-0.2215,216,0.39533,409,1.49580,169,-0.0011,86,-1.0434
ENSG00000215788,TNFRSF25,0,-5.4481,9,-1.2077,39,1.10523,7,-1.6314,9,-1.1388,47,1.42369,17,-0.2523,6,-1.7914,16,-0.3723,51,1.57891,19,-0.0939
ENSG00000171680,PLEKHG5,0,-7.2755,11,-0.5039,7,-1.1326,11,-0.4974,12,-0.3690,44,1.73412,10,-0.6524,17,0.10143,20,0.36565,23,0.61598,17,0.12751
ENSG00000162408,NOL9,22,-0.3483,18,-0.6536,33,0.30691,32,0.21432,24,-0.2410,30,0.13174,28,0.03686,14,-1.0119,21,-0.4147,47,0.86614,34,0.34012
ENSG00000162413,KLHL21,26,0.04763,30,0.24574,16,-0.6847,22,-0.2595,21,-0.2658,28,0.15598,39,0.65904,17,-0.5963,33,0.39227,34,0.43509,15,-0.8061
ENSG00000116273,PHF13,10,-0.5606,5,-1.4368,16,0.19848,6,-1.1855,20,0.51318,24,0.85864,13,-0.1544,19,0.48244,9,-0.6012,23,0.80234,10,-0.5954
ENSG00000041988,THAP3,6,-0.9106,8,-0.6733,13,0.07476,12,-0.0064,10,-0.3205,15,0.33653,17,0.56946,8,-0.6157,19,0.71586,18,0.59316,7,-0.7596
ENSG00000007923,DNAJC11,20,-0.5683,18,-0.7619,30,0.07668,23,-0.3851,42,0.60673,36,0.33188,36,0.33185,19,-0.6336,32,0.16401,40,0.53277,23,-0.3839
ENSG00000171735,CAMTA1,174,-1.3978,250,-0.8483,687,0.75456,806,1.02591,730,0.85771,358,-0.2961,351,-0.3301,375,-0.2236,320,-0.4699,434,0.00525,273,-0.7145
ENSG00000049245,VAMP3,115,2.72299,37,0.57986,13,-1.0802,5,-2.3172,3,-3.1296,11,-1.3440,36,0.53800,14,-0.9133,14,-0.8945,11,-1.2533,26,-0.0202
ENSG00000049246,PER3,44,0.48892,56,0.89301,46,0.56514,11,-1.5737,13,-1.3695,32,-0.0136,51,0.74765,22,-0.5885,21,-0.6358,25,-0.3718,33,0.03979
ENSG00000116288,PARK7,128,-1.1745,301,0.14833,148,-0.9531,197,-0.5165,212,-0.4046,314,0.21412,513,1.03103,388,0.55872,370,0.48165,161,-0.8296,288,0.07531
ENSG00000116285,ERRFI1,20,-0.4445,8,-1.7740,16,-0.7822,24,-0.1360,34,0.38384,21,-0.3319,34,0.39968,40,0.63850,40,0.65753,35,0.44530,20,-0.4451
ENSG00000162426,SLC45A1,7,-1.7565,14,-0.7317,11,-1.1139,37,0.75911,20,-0.2261,31,0.47756,27,0.27516,34,0.61916,42,0.98897,15,-0.6929,15,-0.6578
ENSG00000142599,RERE,167,0.47733,150,0.30834,140,0.19148,117,-0.0934,148,0.29017,130,0.08315,97,-0.3831,101,-0.3187,87,-0.5467,128,0.05017,97,-0.3803
ENSG00000074800,ENO1,182,-1.1422,580,0.67748,268,-0.5515,258,-0.6136,239,-0.7290,346,-0.1551,740,1.09456,409,0.10797,600,0.73578,229,-0.7938,352,-0.1303
ENSG00000171612,SLC25A33,16,-0.9328,72,1.44658,19,-0.7147,34,0.20028,18,-0.7843,19,-0.6972,63,1.20865,20,-0.6081,23,-0.4428,12,-1.4204,36,0.28717
ENSG00000171608,PIK3CD,0,-4.5599,7,-0.8007,3,-1.9128,10,-0.1666,8,-0.6038,5,-1.1077,12,-0.0064,21,0.93098,25,1.26773,25,1.25340,12,-0.0071
ENSG00000171603,CLSTN1,184,-1.9299,313,-1.1362,536,-0.3132,638,-0.0412,840,0.40133,1013,0.71187,581,-0.1881,862,0.44358,945,0.59514,867,0.45386,420,-0.6908
ENSG00000178585,CTNNBIP1,21,-0.0849,26,0.30062,10,-1.1172,27,0.31113,14,-0.6957,11,-1.0897,18,-0.3265,25,0.20474,29,0.46862,30,0.48107,30,0.52093
ENSG00000162441,LZIC,125,1.28495,69,0.29828,62,0.11974,45,-0.3959,73,0.36932,47,-0.3119,46,-0.3338,60,0.05818,40,-0.5555,27,-1.1389,39,-0.5964
ENSG00000130939,UBE4B,39,0.13779,20,-0.9091,38,0.07959,45,0.35687,41,0.21285,30,-0.2554,24,-0.6027,27,-0.4241,51,0.55367,44,0.33160,35,-0.0308
ENSG00000054523,KIF1B,462,0.43262,347,-0.0264,396,0.18271,471,0.46719,333,-0.0910,281,-0.3548,269,-0.4264,405,0.22022,276,-0.3848,385,0.14111,256,-0.5036
ENSG00000284642,AL139424.2,8,-0.2410,8,-0.3601,5,-1.0701,13,0.41808,5,-1.0334,10,0.04259,5,-1.1051,16,0.71610,20,1.09465,10,0.04705,10,0.00663
ENSG00000142657,PGD,39,-0.2968,20,-1.3161,18,-1.4345,51,0.14667,43,-0.1373,51,0.12777,51,0.13322,72,0.68809,69,0.63618,65,0.53029,36,-0.3960
ENSG00000175279,CENPS,0,-7.6787,4,-1.4490,8,-0.5656,19,0.85185,25,1.26857,14,0.28031,12,0.14625,15,0.43491,9,-0.3871,10,-0.1900,9,-0.2981
ENSG00000241563,CORT,8,-2.8240,55,-0.0385,24,-1.3036,7,-3.1183,29,-0.9984,32,-0.8672,129,1.37799,8,-2.8332,18,-1.7576,301,3.20061,12,-2.3259
ENSG00000160049,DFFA,88,0.98050,85,0.91217,56,0.21838,36,-0.4538,48,-0.0336,41,-0.2514,44,-0.1610,31,-0.6737,33,-0.5979,28,-0.8198,43,-0.1746
ENSG00000142655,PEX14,5,-1.8466,5,-1.6164,22,0.46836,17,0.05810,9,-0.8927,29,0.91217,18,0.17744,10,-0.7393,26,0.74539,27,0.79528,12,-0.4898
ENSG00000120948,TARDBP,108,0.38094,90,0.09072,97,0.21491,79,-0.1036,84,-0.0107,94,0.16300,83,-0.0392,80,-0.0860,96,0.19088,62,-0.4934,60,-0.5277
ENSG00000271895,AL109811.2,6,-1.1966,7,-1.0671,25,0.85437,9,-0.6480,2,-2.5987,16,0.14533,17,0.21885,16,0.16200,24,0.80894,25,0.90080,11,-0.3568
ENSG00000116649,SRM,24,-1.1706,67,0.42935,51,-0.0099,30,-0.8170,29,-0.8609,55,0.11497,90,0.92126,47,-0.1299,60,0.25674,67,0.44470,42,-0.2952
ENSG00000171824,EXOSC10,20,-0.3752,22,-0.2147,46,0.98713,25,-0.0358,22,-0.1814,31,0.32993,26,0.02261,27,0.13542,20,-0.3888,24,-0.0724,15,-0.8346
ENSG00000198793,MTOR,18,-1.1417,39,-0.0131,27,-0.5405,47,0.28868,38,-0.0464,43,0.15701,52,0.46352,44,0.19966,60,0.68121,22,-0.8702,39,-0.0079
ENSG00000116661,FBXO2,60,-1.1910,220,0.85979,51,-1.4343,88,-0.6072,74,-0.8631,157,0.29582,245,1.04028,98,-0.4407,207,0.75196,53,-1.3669,179,0.51526
ENSG00000132879,FBXO44,18,-2.1938,39,-1.0170,92,0.30082,63,-0.2976,68,-0.1846,116,0.67649,68,-0.1859,90,0.26009,120,0.73906,102,0.46567,63,-0.2857
ENSG00000116670,MAD2L2,35,1.30595,11,-0.5276,14,-0.2042,5,-1.7380,7,-1.1036,20,0.40322,27,0.86384,7,-1.1535,11,-0.5681,18,0.24197,17,0.16378
ENSG00000177000,MTHFR,14,-0.4832,32,0.83968,31,0.78386,20,0.06352,14,-0.5173,20,0.07975,17,-0.1609,8,-1.2953,16,-0.2898,21,0.18259,17,-0.1963
ENSG00000011021,CLCN6,21,-1.4816,51,-0.1601,35,-0.7257,48,-0.2480,41,-0.4854,53,-0.0929,49,-0.2130,56,-0.0265,78,0.52215,124,1.31069,64,0.20045
ENSG00000116685,KIAA2013,40,0.55257,15,-0.9644,29,0.02948,18,-0.6825,18,-0.7224,32,0.20181,29,0.02909,34,0.27132,36,0.37117,38,0.47197,23,-0.2990
ENSG00000083444,PLOD1,26,0.25977,40,0.99442,16,-0.5077,10,-1.2087,9,-1.2859,17,-0.3440,21,-0.0527,27,0.33154,19,-0.2309,33,0.68135,22,0.00010
ENSG00000116688,MFN2,97,-0.1065,64,-0.7336,96,-0.1079,111,0.10850,65,-0.7211,128,0.34560,77,-0.4649,136,0.44358,151,0.61826,119,0.22424,92,-0.1787
ENSG00000116691,MIIP,20,0.81139,14,0.24524,4,-1.4192,0,-3.9306,6,-1.0544,15,0.42330,18,0.66813,5,-1.3275,18,0.65656,19,0.74565,11,-0.1474
ENSG00000048707,VPS13D,43,-0.5012,36,-0.7911,71,0.26796,85,0.57012,64,0.09938,52,-0.2035,39,-0.6591,65,0.13237,96,0.76836,62,0.05026,45,-0.4488
ENSG00000162496,DHRS3,11,-1.1813,73,1.94943,16,-0.5328,19,-0.2964,8,-1.5459,20,-0.2124,23,-0.0033,40,0.86396,9,-1.3677,11,-1.0966,26,0.15165
ENSG00000116731,PRDM2,158,-0.3674,158,-0.3611,395,1.13356,250,0.36180,438,1.31528,196,-0.0236,80,-1.4000,111,-0.9108,122,-0.7598,183,-0.1363,103,-1.0187
ENSG00000189337,KAZN,119,0.81097,43,-0.8206,76,0.06938,94,0.42369,50,-0.5633,45,-0.7310,67,-0.1284,76,0.07439,81,0.18560,96,0.45760,49,-0.6027
ENSG00000142634,EFHD2,62,0.06798,16,-1.9263,39,-0.6580,83,0.51948,32,-0.9452,5,-3.5287,33,-0.9063,54,-0.1448,106,0.92973,167,1.76065,59,-0.0184
ENSG00000116138,DNAJC16,12,-1.6082,26,-0.4579,38,0.09720,44,0.34004,50,0.53644,57,0.76566,40,0.18128,22,-0.7422,32,-0.1778,47,0.44646,23,-0.6475
ENSG00000197312,DDI2,27,-0.2350,27,-0.2766,57,0.94307,35,0.12473,45,0.55475,27,-0.2571,23,-0.4728,23,-0.4710,32,-0.0144,41,0.39089,14,-1.2608
ENSG00000116786,PLEKHM2,69,-0.2091,76,-0.0443,58,-0.4865,52,-0.6503,96,0.32514,51,-0.6623,82,0.06202,103,0.43571,68,-0.2177,71,-0.1624,139,0.92792
ENSG00000065526,SPEN,360,1.40104,201,0.40140,320,1.18994,197,0.37451,293,1.03503,106,-0.5969,40,-2.0474,58,-1.5125,34,-2.3100,63,-1.3965,48,-1.7974
ENSG00000116809,ZBTB17,20,0.14631,10,-0.9393,12,-0.5823,20,0.16629,25,0.52988,21,0.23325,21,0.23160,15,-0.2671,17,-0.0630,19,0.10224,18,-0.0186
ENSG00000037637,FBXO42,19,-0.0748,7,-1.4176,27,0.50478,18,-0.0894,9,-1.1636,28,0.55122,13,-0.5833,22,0.15139,27,0.51398,25,0.40070,20,0.02574
ENSG00000055070,SZRD1,37,0.70881,38,0.72843,19,-0.3470,20,-0.2609,12,-1.0303,18,-0.4778,31,0.41716,28,0.25889,13,-0.8697,17,-0.4826,29,0.31228
ENSG00000157191,NECAP2,31,1.55843,14,0.25322,7,-0.9013,6,-0.9860,3,-2.0614,3,-1.8853,21,0.87763,8,-0.6458,12,-0.0277,15,0.29755,14,0.20377
ENSG00000159363,ATP13A2,20,-2.2397,40,-1.2109,41,-1.1903,128,0.59356,61,-0.5791,90,0.03115,89,0.01368,143,0.78357,142,0.77141,135,0.67612,85,-0.0662
ENSG00000117118,SDHB,23,-1.3669,27,-1.1098,17,-1.8242,66,0.26495,44,-0.3636,63,0.18439,96,0.88602,86,0.68719,94,0.84334,51,-0.1310,49,-0.2205
ENSG00000117115,PADI2,250,3.19887,95,1.16098,15,-1.7017,9,-2.4286,17,-1.5661,10,-2.3492,45,-0.0635,14,-1.8530,8,-2.5475,18,-1.4747,38,-0.3494
ENSG00000179051,RCC2,12,-0.7721,17,-0.2898,9,-1.1432,33,0.80097,12,-0.7072,23,0.24376,20,0.00552,27,0.49138,29,0.57504,30,0.66141,7,-1.5468
ENSG00000074964,ARHGEF10L,4,-1.5643,9,-0.4508,3,-2.0961,16,0.44135,5,-1.3171,7,-0.7404,15,0.33383,32,1.62020,11,-0.1961,14,0.24523,17,0.55811
ENSG00000117154,IGSF21,30,-1.0261,19,-1.6903,43,-0.4895,44,-0.4526,46,-0.3624,81,0.51691,65,0.17124,63,0.11059,114,1.10365,82,0.55101,57,-0.0536
ENSG00000159423,ALDH4A1,14,-0.6616,31,0.48927,20,-0.1586,7,-1.7600,14,-0.7180,9,-1.3524,45,1.14559,47,1.22459,7,-1.6845,23,0.05098,29,0.40501
ENSG00000127481,UBR4,60,0.72589,54,0.55696,71,1.01185,72,1.01553,33,-0.2192,25,-0.6573,23,-0.7811,22,-0.8621,18,-1.1115,33,-0.2504,11,-1.8934
ENSG00000127463,EMC1,14,-1.2427,29,-0.1792,18,-0.9098,43,0.41012,27,-0.3228,54,0.78901,36,0.11898,37,0.17303,41,0.34084,46,0.53348,18,-0.8963
ENSG00000053372,MRTO4,16,-0.9465,11,-1.5289,27,-0.1615,38,0.37153,34,0.15548,33,0.14582,28,-0.1059,48,0.74351,33,0.15153,42,0.50031,23,-0.4457
ENSG00000053371,AKR7A2,30,0.13360,60,1.26807,16,-0.8388,10,-1.4898,12,-1.2564,22,-0.3609,47,0.83987,34,0.34147,24,-0.2572,17,-0.7303,33,0.29037
ENSG00000077549,CAPZB,95,-0.5138,116,-0.2062,141,0.10173,142,0.11441,121,-0.1391,165,0.35346,158,0.28546,117,-0.1841,180,0.50237,134,0.02283,84,-0.7042
ENSG00000173436,MICOS10,199,-0.4488,140,-0.9828,163,-0.7537,218,-0.3013,231,-0.2133,219,-0.2975,418,0.74548,334,0.37617,328,0.34400,216,-0.3184,444,0.84817
ENSG00000158747,NBL1,55,-1.2543,99,-0.3557,99,-0.3509,101,-0.3290,102,-0.3129,129,0.05929,114,-0.1378,144,0.23862,156,0.36343,247,1.13711,121,-0.0362
ENSG00000169914,OTUD3,8,-1.1340,13,-0.5174,20,0.18966,28,0.71408,11,-0.7910,17,-0.0857,10,-0.8467,15,-0.2265,22,0.32303,32,0.95031,20,0.19211
ENSG00000162545,CAMK2N1,646,-1.1853,2246,0.77921,1359,-0.0401,551,-1.4222,2135,0.69329,2672,1.07696,2045,0.62143,687,-1.0916,561,-1.3955,581,-1.3423,1851,0.45682
ENSG00000090432,MUL1,18,0.10986,17,0.01457,16,-0.0903,9,-0.9963,10,-0.7538,18,0.07350,16,-0.0917,33,1.09999,24,0.54481,11,-0.5818,13,-0.3273
ENSG00000183114,FAM43B,6,-1.7386,2,-2.9066,20,0.08962,28,0.59146,9,-1.0842,2,-3.2842,17,-0.1559,12,-0.7528,40,1.19203,59,1.92147,16,-0.2752
ENSG00000158828,PINK1,180,-1.0817,181,-1.0767,199,-0.9324,419,0.22381,337,-0.1208,366,0.00738,398,0.14192,596,0.80628,588,0.78144,344,-0.0889,396,0.13398
ENSG00000244038,DDOST,6,-2.0332,25,0.16939,16,-0.4977,8,-1.5893,13,-0.8106,31,0.50464,53,1.40526,20,-0.1947,39,0.88986,27,0.26417,11,-1.0765
ENSG00000117245,KIF17,4,-2.5291,3,-2.9179,28,0.42594,12,-0.8718,11,-1.0206,12,-0.8100,11,-0.9878,33,0.69589,58,1.70896,39,1.00097,23,0.12261
ENSG00000189410,SH2D5,4,-3.1779,15,-1.2078,35,0.06489,27,-0.3552,31,-0.1336,104,1.96777,29,-0.2068,36,0.12953,26,-0.3573,33,-0.0300,28,-0.2879
ENSG00000127483,HP1BP3,407,0.73138,324,0.35739,431,0.82903,309,0.28121,362,0.53785,236,-0.1476,157,-0.7826,150,-0.8457,115,-1.2503,237,-0.1433,126,-1.1103
ENSG00000075151,EIF4G3,191,-0.3837,169,-0.5743,398,0.79615,512,1.23395,443,0.98177,238,-0.0401,88,-1.5578,185,-0.4343,215,-0.2030,156,-0.6958,91,-1.5011
ENSG00000117298,ECE1,19,0.29741,58,2.26985,11,-0.5917,18,0.16262,4,-2.0800,3,-2.3841,17,0.14055,16,-0.0387,13,-0.3061,6,-1.4997,11,-0.5623
ENSG00000076864,RAP1GAP,33,-1.6409,36,-1.5420,108,0.14818,65,-0.6417,67,-0.5858,92,-0.0955,96,-0.0301,85,-0.2248,180,0.99497,237,1.48359,81,-0.3034
ENSG00000090686,USP48,135,0.85530,76,-0.0840,184,1.39611,81,0.03183,103,0.41520,77,-0.0482,40,-1.0544,48,-0.7819,50,-0.7208,50,-0.7168,33,-1.3324
ENSG00000070831,CDC42,137,-0.2073,91,-0.8307,149,-0.0733,170,0.13319,157,0.00386,150,-0.0630,150,-0.0652,145,-0.1166,271,0.89798,183,0.24639,117,-0.4515
ENSG00000184677,ZBTB40,19,0.78588,4,-1.6664,10,-0.1852,20,0.86220,14,0.32557,7,-0.7869,12,0.04965,12,0.06802,7,-0.6515,14,0.26090,8,-0.4992
ENSG00000173372,C1QA,8,-0.4774,20,1.00936,8,-0.4340,2,-2.2306,4,-1.4664,13,0.25296,21,1.04258,4,-1.3562,7,-0.7023,3,-1.9617,29,1.68191
