Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000084073,ZMPSTE24,60,0.42854,50,0.15342,44,-0.3330
ENSG00000049089,COL9A2,134,2.96237,81,1.85503,10,-3.4176
ENSG00000084070,SMAP2,46,-1.3734,159,0.53568,117,0.18230
ENSG00000117016,RIMS3,15,-3.7021,62,-1.6264,213,2.45322
ENSG00000066136,NFYC,24,-0.8621,72,0.90597,40,-0.2580
ENSG00000179862,CITED4,6,-1.1747,11,-0.3254,15,0.75544
ENSG00000171793,CTPS1,4,-1.6797,2,-2.4224,16,2.12170
ENSG00000010803,SCMH1,5,-1.2959,16,0.43760,13,0.23947
ENSG00000127124,HIVEP3,11,-0.9304,32,0.63822,21,-0.0261
ENSG00000198815,FOXJ3,37,-0.5615,34,-0.6788,57,0.67407
ENSG00000177181,RIMKLA,11,-2.1107,13,-1.8310,52,2.07903
ENSG00000127125,PPCS,46,-0.3472,76,0.44424,56,-0.1026
ENSG00000186409,CCDC30,21,-0.7358,10,-1.8661,38,1.28931
ENSG00000171960,PPIH,9,-0.4743,17,0.39216,13,-0.0129
ENSG00000065978,YBX1,208,1.14566,99,-0.0704,93,-0.7211
ENSG00000164008,C1orf50,17,0.02582,13,-0.3199,17,0.15302
ENSG00000177868,SVBP,51,-0.1124,47,-0.2201,56,0.18269
ENSG00000117394,SLC2A1,51,-0.5405,78,0.11536,74,0.20034
ENSG00000117395,EBNA1BP2,53,-0.7122,61,-0.5008,90,0.65689
ENSG00000179178,TMEM125,191,3.54676,133,2.58181,3,-5.5681
ENSG00000066322,ELOVL1,310,3.49028,182,2.16700,10,-4.5520
ENSG00000159479,MED8,18,-0.1779,21,0.08143,20,0.04822
ENSG00000198198,SZT2,16,0.43865,12,0.00910,12,-0.2653
ENSG00000178922,HYI,23,0.45764,13,-0.4116,17,-0.0842
ENSG00000142949,PTPRF,145,0.61728,56,-0.8738,99,-0.0281
ENSG00000066135,KDM4A,24,0.36638,17,-0.1757,18,-0.1292
ENSG00000126091,ST3GAL3,10,-1.6053,49,0.76340,31,0.04785
ENSG00000117408,IPO13,176,1.59284,187,1.70989,44,-2.0442
ENSG00000132768,DPH2,13,0.03041,22,0.88300,12,-0.5724
ENSG00000117410,ATP6V0B,241,-0.3983,296,-0.0786,321,0.25455
ENSG00000117411,B4GALT2,37,-0.2940,57,0.41533,44,-0.1067
ENSG00000159214,CCDC24,3,-2.1401,25,0.91715,14,0.00770
ENSG00000178028,DMAP1,35,-0.4523,46,-0.0348,48,0.25440
ENSG00000117419,ERI3,91,-0.4650,174,0.56780,120,-0.1394
ENSG00000187147,RNF220,158,0.42829,164,0.49127,112,-0.5215
ENSG00000126106,TMEM53,12,0.21908,4,-1.4814,11,0.46296
ENSG00000142937,RPS8,1187,0.24078,550,-0.9559,1055,0.28008
ENSG00000070785,EIF2B3,25,-0.2841,17,-0.8772,32,0.60446
ENSG00000126107,HECTD3,20,0.75095,39,1.96465,8,-1.7325
ENSG00000126088,UROD,50,-0.8304,77,-0.1657,90,0.50865
ENSG00000070759,TESK2,45,2.48375,8,-0.4828,8,-1.7366
ENSG00000132763,MMACHC,20,0.59819,15,0.14377,13,-0.4345
ENSG00000117450,PRDX1,448,0.32992,429,0.26126,348,-0.3328
ENSG00000117448,AKR1A1,46,-0.2464,49,-0.1438,56,0.21442
ENSG00000132780,NASP,145,1.63389,79,0.57901,43,-1.3823
ENSG00000159592,GPBP1L1,75,0.81888,48,0.06787,42,-0.5448
ENSG00000159596,TMEM69,12,-0.5202,28,0.84650,16,-0.3236
ENSG00000086015,MAST2,20,-0.3412,40,0.75292,24,-0.3218
ENSG00000117461,PIK3R3,8,-1.8369,23,-0.3257,31,0.98207
ENSG00000085998,POMGNT1,89,0.75783,78,0.52682,50,-0.7391
ENSG00000132128,LRRC41,29,-0.6784,85,1.02558,43,-0.4099
ENSG00000173660,UQCRH,114,-2.3130,173,-1.6970,613,2.08884
ENSG00000117481,NSUN4,26,0.67441,22,0.36370,16,-0.5975
ENSG00000117480,FAAH,63,1.18396,43,0.55117,26,-1.0353
ENSG00000079277,MKNK1,11,-1.1138,36,0.78162,22,-0.0860
ENSG00000123472,ATPAF1,106,-0.5983,153,-0.0323,162,0.32093
ENSG00000159658,EFCAB14,216,1.44155,152,0.82308,71,-1.3643
ENSG00000186377,CYP4X1,2,-2.8101,19,0.15721,18,0.78288
ENSG00000162368,CMPK1,108,-0.4450,97,-0.6149,153,0.57613
ENSG00000186094,AGBL4,1,-2.8443,6,-0.9950,14,1.76159
ENSG00000162373,BEND5,9,-2.2418,1,-4.5582,47,3.11957
ENSG00000162374,ELAVL4,21,-3.1563,93,-0.9896,203,1.82449
ENSG00000185104,FAF1,51,0.32156,45,0.10872,40,-0.2446
ENSG00000123080,CDKN2C,16,0.48300,9,-0.4963,12,-0.0669
ENSG00000123091,RNF11,165,-1.4197,412,-0.0217,447,0.62815
ENSG00000085832,EPS15,200,-0.1723,268,0.29236,221,-0.0837
ENSG00000117859,OSBPL9,54,1.05054,17,-0.7689,27,-0.4023
ENSG00000078618,NRDC,96,-0.0159,64,-0.6540,101,0.33538
ENSG00000169213,RAB3B,33,-0.3786,145,2.16208,32,-1.4673
ENSG00000117862,TXNDC12,26,-0.5818,67,0.88706,37,-0.3330
ENSG00000134717,BTF3L4,58,-0.3517,62,-0.2690,76,0.34056
ENSG00000157077,ZFYVE9,21,-1.2152,32,-0.6054,52,0.95308
ENSG00000134748,PRPF38A,79,0.82263,53,0.16263,44,-0.5922
ENSG00000134744,TUT4,108,0.99708,49,-0.2924,55,-0.5217
ENSG00000162377,COA7,13,-1.0544,19,-0.4765,28,0.80282
ENSG00000162378,ZYG11B,69,-1.1751,116,-0.3837,160,0.79419
ENSG00000121310,ECHDC2,20,0.49685,11,-0.3834,14,-0.1231
ENSG00000116171,SCP2,132,0.01876,167,0.39157,126,-0.2406
ENSG00000162384,CZIB,49,-0.1472,44,-0.3233,55,0.25673
ENSG00000162385,MAGOH,13,-1.2212,12,-1.2936,33,1.34738
ENSG00000157193,LRP8,18,-1.1765,56,0.59932,39,0.07778
ENSG00000058804,NDC1,15,0.27153,16,0.34345,12,-0.3464
ENSG00000058799,YIPF1,19,-0.2349,50,1.36973,19,-0.8335
ENSG00000081870,HSPB11,22,-0.6930,26,-0.4066,36,0.59310
