Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to10,Feature log2 fold change topic 4to10
ENSG00000011021,CLCN6,43,-0.6109,26,-1.2840,71,0.92361
ENSG00000116685,KIAA2013,34,0.22719,7,-2.1633,32,0.35800
ENSG00000083444,PLOD1,26,0.51048,9,-1.1012,19,-0.0805
ENSG00000116688,MFN2,66,-0.8363,90,-0.2857,122,0.72098
ENSG00000048707,VPS13D,57,-0.2720,41,-0.7646,73,0.49726
ENSG00000162496,DHRS3,42,1.98478,1,-3.4734,12,-1.2643
ENSG00000116731,PRDM2,112,-1.5596,510,0.95419,306,0.32192
ENSG00000189337,KAZN,41,-0.7696,84,0.43402,68,0.29862
ENSG00000142634,EFHD2,45,-1.0890,146,0.86359,90,0.18825
ENSG00000116138,DNAJC16,12,-2.0628,26,-0.7725,55,1.68617
ENSG00000197312,DDI2,19,-1.1991,39,-0.0284,46,0.80998
ENSG00000116786,PLEKHM2,122,0.14838,145,0.41136,105,-0.3020
ENSG00000065526,SPEN,150,-0.6337,303,0.55787,222,0.14491
ENSG00000116809,ZBTB17,17,-0.3368,17,-0.2878,22,0.37296
ENSG00000055070,SZRD1,51,1.39350,19,-0.4684,19,-1.0534
ENSG00000159363,ATP13A2,47,-1.2062,58,-0.8137,117,1.20007
ENSG00000117118,SDHB,71,0.45580,15,-1.9217,57,0.11290
ENSG00000117115,PADI2,155,2.78516,44,-0.1692,19,-2.6045
ENSG00000179051,RCC2,16,-0.6859,10,-1.3120,28,0.99142
ENSG00000117154,IGSF21,41,-0.3683,60,0.28183,52,0.13122
ENSG00000159423,ALDH4A1,36,1.44720,14,-0.3761,13,-1.1313
ENSG00000127481,UBR4,30,-0.7690,53,0.17112,52,0.44750
ENSG00000127463,EMC1,28,-0.3477,29,-0.2470,37,0.36404
ENSG00000053372,MRTO4,40,-0.2550,43,-0.1414,49,0.25143
ENSG00000053371,AKR7A2,61,1.64835,11,-1.4305,20,-1.1008
ENSG00000077549,CAPZB,172,0.05826,107,-0.6830,173,0.20330
ENSG00000173436,MICOS10,410,0.59183,407,0.50179,253,-0.6950
ENSG00000158747,NBL1,128,-0.2250,97,-0.6352,157,0.41724
ENSG00000169914,OTUD3,9,-1.6546,43,0.85373,28,0.43439
ENSG00000162545,CAMK2N1,3351,0.81582,2479,0.19762,1822,-0.7485
ENSG00000090432,MUL1,9,-1.0376,11,-0.7546,21,1.06164
ENSG00000158828,PINK1,346,-0.1929,341,-0.1987,404,0.22929
ENSG00000244038,DDOST,41,0.47035,16,-1.0692,31,-0.0514
ENSG00000117245,KIF17,7,-1.6606,15,-0.4141,25,1.27730
ENSG00000189410,SH2D5,26,-0.4109,10,-1.8614,39,0.88889
ENSG00000127483,HP1BP3,206,-0.7107,376,0.30721,332,0.33673
ENSG00000075151,EIF4G3,117,-1.6116,327,0.08399,363,0.95566
ENSG00000117298,ECE1,44,1.29978,17,-0.4692,18,-0.9636
ENSG00000076864,RAP1GAP,35,-1.7139,112,0.17457,118,0.94342
ENSG00000090686,USP48,46,-1.0730,102,0.25430,97,0.57658
ENSG00000070831,CDC42,145,-0.1919,107,-0.6435,174,0.39383
ENSG00000173372,C1QA,87,2.58535,11,-1.4129,15,-2.0532
ENSG00000159189,C1QC,61,2.98989,8,-1.2974,7,-2.5026
ENSG00000173369,C1QB,105,2.84651,6,-2.3672,15,-2.2031
ENSG00000004487,KDM1A,51,-0.4869,44,-0.6503,75,0.62474
ENSG00000169641,LUZP1,78,-1.7569,266,0.26162,263,0.90332
ENSG00000125944,HNRNPR,130,-0.2329,159,0.11468,152,0.12021
ENSG00000142676,RPL11,725,1.09903,639,0.70921,295,-1.2367
ENSG00000011007,ELOA,26,-0.3074,37,0.27535,32,0.09324
ENSG00000057757,PITHD1,74,-1.1067,97,-0.6046,168,1.04373
ENSG00000011009,LYPLA2,25,0.02173,13,-0.9382,26,0.30748
ENSG00000189266,PNRC2,79,0.63746,63,0.19223,48,-0.5931
ENSG00000188529,SRSF10,74,0.03205,52,-0.5163,75,0.17136
ENSG00000001461,NIPAL3,70,-0.8528,93,-0.3479,132,0.76072
ENSG00000133226,SRRM1,222,-0.3933,429,0.71306,273,-0.0948
ENSG00000169504,CLIC4,146,3.65320,13,-1.5817,11,-3.1737
ENSG00000117614,SYF2,153,0.12219,177,0.34260,135,-0.2486
ENSG00000117616,RSRP1,40,-0.8734,13,-2.4150,83,1.39073
ENSG00000183726,TMEM50A,77,0.42376,41,-0.6210,60,-0.1250
ENSG00000204178,MACO1,32,-1.5486,76,-0.1122,97,1.04540
ENSG00000117643,MAN1C1,48,0.16476,10,-2.1539,47,0.41492
ENSG00000162430,SELENON,66,1.54653,7,-2.2764,24,-0.9006
ENSG00000117640,MTFR1L,55,-0.2295,46,-0.4551,67,0.35703
ENSG00000117632,STMN1,589,-1.2733,1218,-0.0502,1454,0.86355
ENSG00000158008,EXTL1,31,-0.5055,33,-0.3246,45,0.51090
ENSG00000142684,ZNF593,33,0.27877,27,-0.0649,27,-0.1924
ENSG00000142669,SH3BGRL3,180,0.67806,139,0.16371,108,-0.6157
ENSG00000158062,UBXN11,24,0.46720,18,-0.0813,17,-0.3412
ENSG00000117682,DHDDS,20,0.05947,10,-0.9858,21,0.28811
ENSG00000198830,HMGN2,226,1.03544,137,0.04101,106,-0.8826
ENSG00000117713,ARID1A,92,0.12707,60,-0.5647,88,0.10929
ENSG00000204160,ZDHHC18,15,-0.6091,12,-0.8960,25,0.80335
ENSG00000142751,GPN2,18,-0.2183,22,0.11981,20,0.10736
ENSG00000090273,NUDC,237,-0.0609,337,0.52021,234,-0.2057
ENSG00000253368,TRNP1,38,-0.3525,28,-0.7855,52,0.56769
ENSG00000090020,SLC9A1,9,-1.2543,10,-1.1422,25,1.36341
ENSG00000142784,WDTC1,41,0.62516,33,0.20409,25,-0.5877
ENSG00000186501,TMEM222,30,-0.2740,36,0.00797,37,0.19919
ENSG00000158195,WASF2,105,1.53969,71,0.57564,31,-1.5877
ENSG00000126705,AHDC1,29,-1.0789,61,0.18380,61,0.62140
ENSG00000126709,IFI6,69,0.06858,29,-1.2466,71,0.34381
ENSG00000009780,FAM76A,19,-0.4504,23,-0.0876,26,0.36778
ENSG00000117758,STX12,91,-0.0900,87,-0.1638,99,0.13706
ENSG00000117751,PPP1R8,27,0.28604,7,-1.7158,24,0.23952
ENSG00000117748,RPA2,35,0.00813,8,-2.1294,39,0.55635
ENSG00000126698,DNAJC8,270,-0.0297,327,0.28090,268,-0.1060
ENSG00000130770,ATP5IF1,464,0.07319,346,-0.4005,454,0.09836
ENSG00000204138,PHACTR4,41,0.58150,52,0.88597,24,-0.8897
ENSG00000180098,TRNAU1AP,15,-0.2723,9,-1.0111,19,0.57233
ENSG00000198492,YTHDF2,48,-1.1317,53,-0.8884,113,1.18037
ENSG00000159023,EPB41,12,-1.1631,27,0.12468,28,0.70237
ENSG00000116350,SRSF4,86,-0.3231,161,0.72531,101,-0.1464
ENSG00000116353,MECR,25,-0.1642,23,-0.2952,29,0.24612
ENSG00000162511,LAPTM5,65,2.22746,18,-0.4168,13,-1.9052
ENSG00000162512,SDC3,170,0.58247,82,-0.6519,118,-0.2553
ENSG00000134644,PUM1,94,-1.1096,148,-0.3176,210,0.91043
ENSG00000121766,ZCCHC17,139,-0.3496,181,0.10577,177,0.20662
ENSG00000121769,FABP3,63,-0.6743,48,-1.0164,109,0.89308
ENSG00000162517,PEF1,61,-0.1778,32,-1.1460,75,0.53058
ENSG00000084636,COL16A1,23,0.07361,11,-1.0231,23,0.28567
ENSG00000121753,ADGRB2,133,-0.5678,118,-0.6946,208,0.70165
ENSG00000184007,PTP4A2,234,0.09011,470,1.26429,184,-0.7617
ENSG00000121774,KHDRBS1,127,0.00733,91,-0.5195,131,0.19249
ENSG00000025800,KPNA6,68,-0.8552,82,-0.4833,128,0.82272
ENSG00000084652,TXLNA,25,-0.2368,24,-0.2414,30,0.27962
ENSG00000160050,CCDC28B,33,1.09219,14,-0.4180,15,-0.7830
ENSG00000084623,EIF3I,90,0.05157,61,-0.5685,90,0.17267
ENSG00000175130,MARCKSL1,279,1.73984,47,-1.4567,88,-1.1874
ENSG00000160058,BSDC1,50,-0.3465,39,-0.6979,67,0.53378
ENSG00000176261,ZBTB8OS,54,0.53864,26,-0.7027,39,-0.2027
ENSG00000162521,RBBP4,112,-0.0428,53,-1.2096,125,0.43167
ENSG00000162522,KIAA1522,33,1.09383,13,-0.5513,16,-0.7473
ENSG00000134684,YARS,73,-0.6307,67,-0.7074,119,0.75311
ENSG00000160097,FNDC5,13,-1.8409,29,-0.5736,52,1.46100
ENSG00000121905,HPCA,128,-0.1509,81,-0.8463,151,0.42492
ENSG00000121900,TMEM54,59,0.80930,41,0.11714,32,-0.7103
ENSG00000004455,AK2,55,1.30557,18,-0.6677,22,-0.9171
ENSG00000160094,ZNF362,22,0.08280,22,0.08870,20,-0.1017
ENSG00000134686,PHC2,50,0.11714,28,-0.7834,49,0.18378
ENSG00000163866,SMIM12,41,-0.5168,40,-0.4887,61,0.58591
ENSG00000116544,DLGAP3,72,0.99139,24,-0.9001,38,-0.5661
ENSG00000163867,ZMYM6,23,0.10953,12,-0.9268,23,0.22984
ENSG00000116560,SFPQ,284,-0.1949,446,0.55713,308,-0.1333
ENSG00000146463,ZMYM4,58,-0.3720,120,0.86219,68,-0.2002
ENSG00000142687,KIAA0319L,42,-0.7278,43,-0.6341,74,0.79607
ENSG00000020129,NCDN,234,-0.9714,138,-1.6870,505,1.32082
ENSG00000126067,PSMB2,82,0.01349,36,-1.2313,87,0.38816
ENSG00000142686,C1orf216,38,-1.3165,53,-0.6941,101,1.21900
ENSG00000092847,AGO1,23,-0.6783,44,0.40681,36,0.26046
ENSG00000126070,AGO3,32,-0.7457,48,-0.0473,55,0.54680
ENSG00000054116,TRAPPC3,34,-0.1278,11,-1.7814,41,0.62464
ENSG00000116871,MAP7D1,164,-0.2039,180,-0.0394,191,0.16964
ENSG00000054118,THRAP3,136,-0.8188,212,-0.0541,244,0.59687
ENSG00000196182,STK40,19,0.06336,13,-0.4778,19,0.13295
ENSG00000181817,LSM10,48,0.55200,23,-0.7151,34,-0.2111
ENSG00000116898,MRPS15,57,0.19308,48,-0.0928,50,-0.1125
ENSG00000163875,MEAF6,63,-0.9577,124,0.18870,122,0.54999
ENSG00000134697,GNL2,22,-0.5051,25,-0.2683,32,0.48659
ENSG00000185090,MANEAL,12,-0.7818,20,0.01599,22,0.53760
ENSG00000197982,C1orf122,224,1.13666,109,-0.2299,101,-0.8817
ENSG00000183431,SF3A3,46,-0.0813,29,-0.7833,52,0.34896
ENSG00000183520,UTP11,32,-0.4448,46,0.17123,44,0.23927
ENSG00000116954,RRAGC,39,-0.2938,16,-1.5749,52,0.72993
ENSG00000174574,AKIRIN1,69,-0.1106,31,-1.3311,81,0.51834
ENSG00000168653,NDUFS5,841,0.32883,678,-0.0594,668,-0.2352
ENSG00000127603,MACF1,645,0.51551,405,-0.3008,457,-0.3039
ENSG00000090621,PABPC4,110,0.74581,97,0.44630,61,-0.7973
ENSG00000116983,HPCAL4,294,-0.0085,319,0.12028,293,-0.0465
ENSG00000084072,PPIE,34,-0.0054,13,-1.4876,37,0.46036
ENSG00000131236,CAP1,188,0.38138,88,-0.8535,152,-0.0245
ENSG00000131238,PPT1,126,0.14180,61,-1.0079,121,0.22318
ENSG00000117000,RLF,15,-1.3389,31,-0.1148,38,0.93611
ENSG00000084073,ZMPSTE24,32,0.04858,23,-0.4831,32,0.14677
ENSG00000084070,SMAP2,76,-1.2975,139,-0.2736,194,0.99975
ENSG00000117016,RIMS3,111,-0.6336,117,-0.4933,180,0.67229
ENSG00000066136,NFYC,19,-1.0481,26,-0.4627,41,0.94130
ENSG00000127124,HIVEP3,14,-1.0738,48,0.93993,28,0.12688
ENSG00000198815,FOXJ3,26,-0.9918,44,-0.1087,54,0.73215
ENSG00000177181,RIMKLA,31,-0.9042,66,0.33232,58,0.43614
ENSG00000127125,PPCS,67,0.23037,59,-0.0203,57,-0.1713
ENSG00000186409,CCDC30,58,-0.5306,187,1.46661,70,-0.5312
ENSG00000065978,YBX1,253,1.67374,197,0.90793,62,-1.9055
ENSG00000164008,C1orf50,19,0.06573,14,-0.4015,18,0.10472
ENSG00000177868,SVBP,53,0.54649,37,-0.1016,36,-0.4004
ENSG00000117394,SLC2A1,64,1.73735,17,-0.7614,19,-1.3154
ENSG00000117395,EBNA1BP2,89,0.02127,84,-0.0696,88,0.01304
ENSG00000159479,MED8,17,-0.3099,7,-1.6762,24,0.76479
ENSG00000142949,PTPRF,117,-0.0811,37,-1.8009,136,0.58632
ENSG00000066135,KDM4A,14,-0.4113,17,-0.0670,19,0.33098
ENSG00000126091,ST3GAL3,35,-0.0938,30,-0.3613,39,0.21694
ENSG00000117408,IPO13,54,0.51960,24,-0.8351,39,-0.1512
ENSG00000117410,ATP6V0B,179,-1.0426,99,-1.8506,409,1.41929
ENSG00000117411,B4GALT2,102,0.77002,63,-0.1233,59,-0.5859
ENSG00000178028,DMAP1,46,-0.4311,26,-1.2833,68,0.77691
ENSG00000117419,ERI3,120,0.10686,69,-0.7784,118,0.19102
ENSG00000187147,RNF220,71,-0.6133,82,-0.3372,113,0.59260
ENSG00000142937,RPS8,1835,1.04013,1948,0.98426,741,-1.3364
ENSG00000070785,EIF2B3,29,-0.2242,3,-3.2110,38,0.88701
ENSG00000126088,UROD,77,0.03406,40,-0.9843,81,0.30934
ENSG00000117450,PRDX1,448,1.24076,126,-1.0041,198,-0.7796
ENSG00000117448,AKR1A1,58,0.61374,11,-1.9773,41,-0.0283
ENSG00000132780,NASP,81,0.08249,137,0.93656,68,-0.5446
ENSG00000159592,GPBP1L1,29,-0.1338,25,-0.3646,33,0.24924
ENSG00000086015,MAST2,24,-0.3745,43,0.54850,30,-0.0099
ENSG00000117461,PIK3R3,26,-0.5551,62,0.86687,36,-0.0942
ENSG00000085998,POMGNT1,47,-0.0543,25,-1.0255,52,0.39513
ENSG00000132128,LRRC41,34,0.01032,23,-0.6162,36,0.22182
ENSG00000173660,UQCRH,423,0.14539,345,-0.1929,387,-0.0355
ENSG00000117480,FAAH,23,-0.3252,11,-1.3868,31,0.71436
ENSG00000079277,MKNK1,26,-0.1066,19,-0.6095,29,0.31443
ENSG00000123472,ATPAF1,114,0.00793,71,-0.7399,120,0.26228
ENSG00000159658,EFCAB14,96,0.85402,67,0.13319,51,-0.7559
ENSG00000162368,CMPK1,96,-0.5449,143,0.12730,141,0.32802
ENSG00000162373,BEND5,21,-1.1292,54,0.43763,45,0.49350
ENSG00000162374,ELAVL4,73,-2.1027,214,-0.3399,328,1.44866
ENSG00000185104,FAF1,35,0.05073,22,-0.6815,36,0.20907
ENSG00000123091,RNF11,291,-0.6302,425,0.02401,454,0.43612
ENSG00000085832,EPS15,108,-0.8826,251,0.53119,192,0.30349
ENSG00000117859,OSBPL9,26,0.50404,31,0.74040,16,-0.7467
ENSG00000078618,NRDC,113,-0.5003,152,0.02270,160,0.35015
ENSG00000169213,RAB3B,14,-2.8572,181,1.25538,93,0.41697
ENSG00000117862,TXNDC12,40,0.31699,19,-0.8919,34,0.04165
ENSG00000134717,BTF3L4,55,0.20131,24,-1.1120,51,0.19682
ENSG00000157077,ZFYVE9,27,-1.0430,37,-0.4962,60,0.95339
ENSG00000134748,PRPF38A,59,0.53775,43,-0.0546,40,-0.4106
ENSG00000134744,TUT4,68,-0.3774,108,0.38483,86,0.08278
ENSG00000162377,COA7,22,-0.5055,40,0.45120,31,0.12872
ENSG00000162378,ZYG11B,74,-1.5185,148,-0.3627,223,1.17220
ENSG00000116171,SCP2,108,0.42787,66,-0.4124,82,-0.1923
ENSG00000162384,CZIB,39,0.01824,48,0.35374,37,-0.1768
ENSG00000162385,MAGOH,24,0.28808,9,-1.1823,21,0.13630
ENSG00000157193,LRP8,21,-0.7999,28,-0.2891,39,0.69852
ENSG00000058799,YIPF1,24,0.67544,1,-3.7507,17,0.04473
ENSG00000081870,HSPB11,35,0.48240,10,-1.4546,27,0.01504
ENSG00000116209,TMEM59,128,0.13298,58,-1.0982,125,0.25310
ENSG00000116221,MRPL37,62,0.05922,44,-0.4767,62,0.13595
ENSG00000157216,SSBP3,175,-0.7696,521,1.07577,267,-0.1193
ENSG00000243725,TTC4,15,-0.7580,12,-1.1067,28,0.98633
ENSG00000116133,DHCR24,93,-0.7956,55,-1.5065,176,1.13247
ENSG00000162402,USP24,35,0.12276,19,-0.8480,34,0.19720
ENSG00000162407,PLPP3,444,2.30472,32,-2.4396,98,-1.6447
ENSG00000162409,PRKAA2,42,-0.8900,36,-1.0730,85,1.07511
ENSG00000162601,MYSM1,31,-1.1264,74,0.29049,68,0.58362
ENSG00000177606,JUN,119,0.00938,64,-0.9389,125,0.31808
ENSG00000134709,HOOK1,25,-1.5405,54,-0.2373,75,1.11400
ENSG00000162599,NFIA,391,1.35779,310,0.72166,130,-1.4849
ENSG00000162604,TM2D1,40,-0.0604,6,-2.8827,47,0.70460
ENSG00000162607,USP1,52,-0.3316,81,0.39066,64,0.04928
ENSG00000116641,DOCK7,76,1.39726,16,-1.3409,30,-0.8689
ENSG00000079739,PGM1,63,1.30173,5,-2.8564,28,-0.6158
ENSG00000158966,CACHD1,34,0.92545,17,-0.3770,18,-0.6420
ENSG00000162434,JAK1,98,-0.2816,105,-0.1440,122,0.27204
ENSG00000162433,AK4,87,0.90150,48,-0.2011,46,-0.6762
ENSG00000116675,DNAJC6,105,-1.6064,283,0.03241,326,0.98573
ENSG00000213625,LEPROT,62,1.37604,20,-0.6640,24,-0.9855
ENSG00000184588,PDE4B,81,0.20752,68,-0.1003,71,-0.1211
ENSG00000118473,SGIP1,61,-1.4065,137,-0.0465,165,0.93311
ENSG00000198160,MIER1,59,-0.4397,120,0.74256,75,-0.0841
ENSG00000142864,SERBP1,346,0.23002,297,-0.0453,295,-0.1609
ENSG00000116717,GADD45A,93,1.16511,79,0.69848,36,-1.2916
ENSG00000172380,GNG12,69,2.73452,12,-0.8859,10,-2.3186
ENSG00000116729,WLS,199,1.77261,41,-1.1419,60,-1.2721
ENSG00000033122,LRRC7,23,-1.9098,65,-0.2444,92,1.30136
ENSG00000066557,LRRC40,13,-0.9243,19,-0.1989,25,0.73606
ENSG00000116754,SRSF11,228,-0.5336,296,-0.0731,335,0.41854
ENSG00000118454,ANKRD13C,16,-1.3384,31,-0.2819,44,1.02764
ENSG00000132485,ZRANB2,159,-0.4488,157,-0.4300,226,0.51279
ENSG00000172260,NEGR1,158,-1.9131,571,0.18312,601,1.02200
ENSG00000178965,ERICH3,47,-2.3606,181,-0.1786,250,1.44740
ENSG00000162623,TYW3,43,-0.4352,49,-0.2074,60,0.41045
ENSG00000117054,ACADM,56,0.16275,45,-0.2064,51,-0.0443
ENSG00000137955,RABGGTB,43,0.17913,26,-0.6156,40,0.08187
ENSG00000117069,ST6GALNAC5,7,-3.1458,15,-1.8874,71,2.83588
ENSG00000142892,PIGK,17,-0.9232,13,-1.2055,36,1.14390
ENSG00000154027,AK5,93,-1.9177,255,-0.2675,368,1.31936
ENSG00000036549,AC118549.1,31,-0.2813,68,1.06115,33,-0.3849
ENSG00000077254,USP33,48,-1.4820,116,-0.0348,139,0.96532
ENSG00000180488,MIGA1,60,-1.4909,122,-0.3114,177,1.12892
ENSG00000162613,FUBP1,60,-0.2529,32,-1.1708,77,0.59986
ENSG00000162616,DNAJB4,23,-0.8711,18,-1.1627,45,1.09061
ENSG00000117114,ADGRL2,10,-1.6995,17,-0.8446,37,1.52345
ENSG00000137941,TTLL7,92,-1.9078,437,0.64802,332,0.68251
ENSG00000142875,PRKACB,200,-1.0659,324,-0.2314,432,0.84033
ENSG00000117133,RPF1,31,-0.0754,26,-0.2900,33,0.17565
ENSG00000174021,GNG5,81,2.25076,16,-0.9806,17,-1.7872
ENSG00000117155,SSX2IP,71,-1.9084,162,-0.5481,284,1.48148
ENSG00000162642,C1orf52,34,-0.8216,22,-1.4131,66,1.12770
ENSG00000153904,DDAH1,312,0.69276,158,-0.5013,198,-0.3959
ENSG00000117174,ZNHIT6,52,-0.1861,109,1.05614,52,-0.4410
ENSG00000122417,ODF2L,40,-1.1798,117,0.59521,88,0.41608
ENSG00000097033,SH3GLB1,100,1.08203,53,-0.1229,46,-0.8667
ENSG00000183291,SELENOF,86,0.22724,49,-0.6900,77,0.06358
ENSG00000153936,HS2ST1,59,0.30583,64,0.38674,46,-0.4105
ENSG00000143013,LMO4,580,-1.1004,929,-0.2830,1288,0.88747
ENSG00000065243,PKN2,54,0.14538,60,0.32318,47,-0.2568
ENSG00000137947,GTF2B,9,-1.3951,4,-2.2779,27,1.80578
ENSG00000137944,KYAT3,16,-0.0574,7,-1.1857,18,0.43837
ENSG00000213516,RBMXL1,18,-0.3779,22,-0.0366,24,0.29355
ENSG00000117228,GBP1,123,3.48412,20,-0.7749,9,-3.2012
ENSG00000197147,LRRC8B,48,-1.7866,65,-1.2055,181,1.74264
ENSG00000171492,LRRC8D,14,-1.2063,30,0.06409,33,0.76126
ENSG00000162664,ZNF326,71,-0.1168,85,0.16620,76,0.01231
ENSG00000233593,LINC02609,31,0.26029,31,0.25541,25,-0.3136
ENSG00000122482,ZNF644,58,-0.6225,108,0.41519,88,0.22174
ENSG00000069702,TGFBR3,52,2.04681,5,-1.9329,13,-1.4327
ENSG00000172031,EPHX4,15,-1.0074,10,-1.5172,33,1.30327
ENSG00000189195,BTBD8,177,-1.5862,346,-0.4530,559,1.25832
ENSG00000174842,GLMN,18,-0.4145,34,0.67357,22,-0.0578
ENSG00000122484,RPAP2,57,-1.3424,164,0.41536,142,0.61372
ENSG00000067208,EVI5,91,-0.2521,240,1.41363,90,-0.6488
ENSG00000122406,RPL5,841,0.83091,761,0.54296,431,-0.9162
ENSG00000154511,DIPK1A,23,-0.5704,14,-1.2787,37,0.88948
ENSG00000143033,MTF2,34,-0.3929,24,-0.8555,47,0.62216
ENSG00000117500,TMED5,37,0.81458,10,-1.2998,23,-0.3203
ENSG00000117505,DR1,32,-0.9494,58,0.05797,62,0.61793
ENSG00000137942,FNBP1L,28,-0.2606,57,0.91210,31,-0.3011
