Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000142634,EFHD2,27,-1.6534,78,-0.0391,34,-1.5120,144,1.45900
ENSG00000116138,DNAJC16,27,-0.8956,60,0.50175,36,-0.5299,53,0.24682
ENSG00000197312,DDI2,40,-0.0723,61,0.88392,26,-0.8830,38,-0.1816
ENSG00000116786,PLEKHM2,89,-0.9957,117,-0.7165,235,0.73188,184,0.16499
ENSG00000065526,SPEN,478,1.42639,311,0.92891,110,-1.1765,111,-1.1556
ENSG00000116809,ZBTB17,30,0.46127,17,-0.5797,23,0.03019,26,0.26587
ENSG00000037637,FBXO42,27,0.28795,23,0.00833,21,-0.0925,22,-0.0509
ENSG00000055070,SZRD1,53,1.05690,19,-0.7237,30,0.16450,26,-0.1278
ENSG00000159363,ATP13A2,9,-3.4143,59,-0.9094,104,0.18381,152,1.08659
ENSG00000117118,SDHB,24,-1.0990,32,-0.8437,65,0.60210,60,0.41595
ENSG00000117115,PADI2,256,2.73909,16,-2.2965,70,0.34903,28,-1.3874
ENSG00000179051,RCC2,21,-0.4406,17,-0.8957,28,0.00728,41,0.85132
ENSG00000074964,ARHGEF10L,0,-6.0240,16,-0.2020,23,0.52951,21,0.29541
ENSG00000117154,IGSF21,5,-3.4307,54,-0.0547,60,0.14666,70,0.49120
ENSG00000159423,ALDH4A1,18,-0.0817,9,-1.3877,32,1.22257,17,-0.2551
ENSG00000127481,UBR4,65,0.40087,78,0.95397,35,-0.7261,36,-0.6658
ENSG00000127463,EMC1,14,-1.3263,37,0.17068,39,0.26991,33,-0.0591
ENSG00000053372,MRTO4,12,-1.8617,38,-0.1566,45,0.15105,51,0.45579
ENSG00000053371,AKR7A2,34,0.35356,15,-1.0650,41,0.93013,23,-0.3157
ENSG00000077549,CAPZB,108,-0.6550,149,-0.1966,184,0.23604,179,0.17765
ENSG00000173436,MICOS10,187,-0.4342,131,-1.1730,374,0.96067,254,0.06492
ENSG00000158747,NBL1,41,-1.7114,86,-0.7402,144,0.28773,177,0.75396
ENSG00000169914,OTUD3,7,-1.8319,32,0.54967,19,-0.5451,30,0.37486
ENSG00000162545,CAMK2N1,885,-1.2455,2095,0.11934,3136,1.08139,1068,-1.1485
ENSG00000158828,PINK1,162,-1.4236,281,-0.7125,523,0.54875,499,0.43952
ENSG00000244038,DDOST,9,-1.5496,17,-0.7634,35,0.72472,29,0.31186
ENSG00000117245,KIF17,2,-3.5423,15,-0.6498,12,-1.0408,44,1.82906
ENSG00000189410,SH2D5,0,-5.5246,23,-0.4958,48,1.11109,28,-0.1131
ENSG00000127483,HP1BP3,516,0.79603,443,0.73502,218,-0.7305,230,-0.6317
ENSG00000075151,EIF4G3,315,0.26244,408,0.97041,131,-1.3092,249,-0.1508
ENSG00000117298,ECE1,42,1.09568,15,-0.7024,25,0.27900,19,-0.3051
ENSG00000076864,RAP1GAP,22,-2.4200,106,-0.1197,59,-1.1970,203,1.44965
ENSG00000090686,USP48,164,0.98010,126,0.72723,55,-0.9534,68,-0.5702
ENSG00000070831,CDC42,185,0.20089,135,-0.3845,150,-0.1817,199,0.42581
ENSG00000004487,KDM1A,42,-0.5976,72,0.31749,50,-0.4182,70,0.26949
ENSG00000169641,LUZP1,43,-2.1309,265,0.95935,94,-1.1483,209,0.38411
ENSG00000125944,HNRNPR,274,1.00171,157,0.09649,134,-0.2208,117,-0.4811
ENSG00000142676,RPL11,625,0.63075,195,-1.4241,690,1.14551,324,-0.5304
ENSG00000011007,ELOA,54,0.69442,39,0.21243,25,-0.6445,35,0.00430
ENSG00000057757,PITHD1,71,-1.1464,112,-0.5571,147,-0.0364,215,0.82703
ENSG00000011009,LYPLA2,8,-1.8527,20,-0.5370,30,0.26392,36,0.65175
ENSG00000189266,PNRC2,76,0.48429,50,-0.2626,79,0.74395,35,-0.9223
ENSG00000188529,SRSF10,123,0.77361,93,0.41998,60,-0.4678,61,-0.4455
ENSG00000001461,NIPAL3,328,1.35884,149,0.02013,74,-1.2668,160,0.16210
ENSG00000133226,SRRM1,490,1.34753,330,0.90510,123,-1.0977,124,-1.0908
ENSG00000169504,CLIC4,235,3.49454,10,-2.4105,32,-0.5443,20,-1.3696
ENSG00000117614,SYF2,199,0.56134,180,0.52811,117,-0.3754,108,-0.5302
ENSG00000117616,RSRP1,141,0.69386,120,0.56643,63,-0.7267,78,-0.3342
ENSG00000183726,TMEM50A,89,0.28187,73,-0.0359,81,0.16124,65,-0.2700
ENSG00000204178,MACO1,114,0.69887,112,0.93053,47,-0.8828,52,-0.6976
ENSG00000117643,MAN1C1,11,-2.1446,43,-0.2373,66,0.70287,48,-0.0142
ENSG00000162430,SELENON,31,0.31871,16,-0.8902,38,0.84962,22,-0.3264
ENSG00000117640,MTFR1L,39,-0.7229,53,-0.2902,68,0.22179,71,0.29218
ENSG00000117632,STMN1,931,-0.2994,1009,-0.2177,868,-0.5078,1561,0.73479
ENSG00000158008,EXTL1,2,-4.0550,33,-0.5220,49,0.26495,62,0.77795
ENSG00000142684,ZNF593,35,0.04518,23,-0.7412,34,-0.0219,45,0.61494
ENSG00000142669,SH3BGRL3,85,-0.5149,74,-0.9022,156,0.59676,138,0.31702
ENSG00000117682,DHDDS,2,-3.5128,21,0.03623,20,-0.0757,27,0.61317
ENSG00000198830,HMGN2,324,1.20539,133,-0.3496,184,0.31691,104,-0.8110
ENSG00000117713,ARID1A,103,0.24077,105,0.35738,77,-0.2674,79,-0.2350
ENSG00000204160,ZDHHC18,9,-1.1295,22,0.27555,13,-0.7455,26,0.67651
ENSG00000142751,GPN2,23,0.05237,26,0.30102,18,-0.4293,23,0.06612
ENSG00000090273,NUDC,152,-0.8211,216,-0.3463,319,0.46123,273,0.11929
ENSG00000253368,TRNP1,2,-4.6145,45,0.04599,48,0.16777,54,0.41589
ENSG00000090020,SLC9A1,2,-2.9715,14,-0.7968,18,-0.3213,37,1.41174
ENSG00000142784,WDTC1,13,-1.1477,20,-0.6244,33,0.40757,34,0.46863
ENSG00000186501,TMEM222,27,-0.7014,36,-0.3779,46,0.14839,53,0.42972
ENSG00000158195,WASF2,251,2.54155,50,-0.4573,49,-0.5159,29,-1.4119
ENSG00000126705,AHDC1,27,-1.2983,94,0.90740,48,-0.5478,60,-0.1085
ENSG00000126709,IFI6,73,-0.1359,60,-0.5447,87,0.17342,95,0.36256
ENSG00000009780,FAM76A,28,-0.1042,42,0.76152,18,-0.9259,30,0.00997
ENSG00000117758,STX12,117,0.32952,88,-0.1612,87,-0.1805,104,0.17463
ENSG00000117751,PPP1R8,36,0.25589,30,-0.0809,32,0.04787,30,-0.0869
ENSG00000117748,RPA2,15,-1.4657,27,-0.7383,56,0.70244,47,0.30436
ENSG00000126698,DNAJC8,302,0.47065,285,0.50532,191,-0.3295,176,-0.4883
ENSG00000130770,ATP5IF1,158,-1.3118,253,-0.7308,547,0.89130,382,0.06165
ENSG00000204138,PHACTR4,99,1.82418,41,0.33457,22,-0.8309,20,-1.0380
ENSG00000180098,TRNAU1AP,18,-0.1069,26,0.58388,17,-0.3306,17,-0.2777
ENSG00000198492,YTHDF2,65,-0.6587,132,0.62534,71,-0.6455,106,0.14289
ENSG00000159023,EPB41,3,-2.9055,37,0.72483,15,-1.0066,35,0.60707
ENSG00000116350,SRSF4,135,0.57499,126,0.61038,60,-0.8768,87,-0.1888
ENSG00000116353,MECR,17,-0.5285,13,-1.1071,26,0.24929,33,0.78662
ENSG00000162512,SDC3,79,-0.0950,80,-0.0799,105,0.48362,68,-0.4202
ENSG00000134644,PUM1,135,-0.6522,251,0.43581,153,-0.5624,234,0.27866
ENSG00000121766,ZCCHC17,152,0.06244,173,0.35537,128,-0.2646,136,-0.1475
ENSG00000121769,FABP3,7,-2.7625,34,-0.5095,46,0.08144,65,0.87749
ENSG00000162517,PEF1,37,-1.0991,54,-0.6523,93,0.42855,94,0.45848
ENSG00000084636,COL16A1,74,1.52051,18,-0.9542,33,0.14058,26,-0.3144
ENSG00000121753,ADGRB2,23,-3.1941,159,-0.4371,265,0.63249,231,0.31907
ENSG00000184007,PTP4A2,1213,2.39188,268,-0.4033,200,-0.9425,224,-0.7366
ENSG00000121774,KHDRBS1,195,0.48724,136,-0.1272,146,0.01206,136,-0.1282
ENSG00000025800,KPNA6,107,-0.2398,166,0.62672,85,-0.7309,129,0.07176
ENSG00000084652,TXLNA,38,0.43933,25,-0.2444,27,-0.1164,31,0.13547
ENSG00000160050,CCDC28B,4,-2.4521,23,-0.0428,38,1.07999,16,-0.6807
ENSG00000084623,EIF3I,76,-0.1398,64,-0.5019,107,0.55990,80,-0.0771
ENSG00000175130,MARCKSL1,652,2.54783,78,-1.3751,164,-0.0117,91,-1.1055
ENSG00000160058,BSDC1,47,-0.4277,68,0.21718,46,-0.5486,74,0.42086
ENSG00000160062,ZBTB8A,26,0.20653,29,0.49309,23,0.03261,16,-0.7299
ENSG00000176261,ZBTB8OS,32,-0.1392,23,-0.7915,47,0.66162,35,0.04010
ENSG00000162521,RBBP4,192,0.69636,145,0.30668,112,-0.2281,97,-0.4956
ENSG00000162522,KIAA1522,0,-7.8536,9,-1.3346,33,1.30778,22,0.26215
ENSG00000134684,YARS,37,-1.3030,67,-0.5262,92,0.09985,121,0.71421
ENSG00000160097,FNDC5,6,-2.8302,39,-0.0887,33,-0.3679,61,0.92165
ENSG00000121905,HPCA,8,-4.3796,141,-0.3297,222,0.63829,189,0.26711
ENSG00000121900,TMEM54,34,-0.2376,17,-1.4953,52,0.60807,51,0.55760
ENSG00000004455,AK2,54,1.03193,14,-1.2658,38,0.59314,26,-0.2056
ENSG00000142920,AZIN2,18,-0.2796,24,0.27435,18,-0.3072,23,0.11827
ENSG00000160094,ZNF362,17,-0.4712,22,-0.1355,27,0.24385,24,0.05791
ENSG00000134686,PHC2,63,0.40594,25,-1.2623,47,-0.0769,71,0.82265
ENSG00000163866,SMIM12,15,-1.6654,32,-0.6349,59,0.61806,53,0.34880
ENSG00000116544,DLGAP3,7,-2.9301,41,-0.3718,88,1.38990,34,-0.7079
ENSG00000163867,ZMYM6,49,1.08519,32,0.47628,12,-1.3565,25,-0.0529
ENSG00000116560,SFPQ,516,1.12512,339,0.54415,183,-0.7028,186,-0.6724
ENSG00000146463,ZMYM4,107,0.68170,87,0.46555,49,-0.7071,63,-0.2196
ENSG00000142687,KIAA0319L,46,-0.7833,88,0.28478,71,-0.1671,82,0.13560
ENSG00000020129,NCDN,38,-3.7947,438,-0.2267,621,0.51386,563,0.29343
ENSG00000126067,PSMB2,74,0.01762,57,-0.4644,63,-0.2834,98,0.64628
ENSG00000142686,C1orf216,15,-2.8251,75,-0.5899,115,0.25467,144,0.78399
ENSG00000092847,AGO1,76,0.72379,58,0.33996,42,-0.3116,39,-0.4677
ENSG00000126070,AGO3,173,1.42125,101,0.63847,43,-1.0368,49,-0.7983
ENSG00000054116,TRAPPC3,17,-1.4771,37,-0.3307,62,0.74751,43,-0.0762
ENSG00000116871,MAP7D1,269,0.41814,171,-0.3888,233,0.23924,200,-0.0821
ENSG00000054118,THRAP3,249,0.38760,293,0.91831,116,-0.9904,162,-0.3767
ENSG00000196182,STK40,6,-1.7345,16,-0.2144,20,0.19044,22,0.45160
ENSG00000181817,LSM10,16,-1.2607,29,-0.3931,55,0.98590,30,-0.3585
ENSG00000116898,MRPS15,26,-0.7291,26,-0.9290,48,0.28836,58,0.69658
ENSG00000163875,MEAF6,56,-1.1275,122,0.10356,107,-0.1624,139,0.38871
ENSG00000134697,GNL2,35,0.36620,40,0.83323,20,-0.6505,21,-0.5429
ENSG00000185090,MANEAL,3,-2.7488,12,-1.0629,27,0.59942,29,0.75570
ENSG00000197982,C1orf122,196,0.32134,94,-1.0072,251,1.03072,126,-0.4762
ENSG00000183431,SF3A3,36,-0.4416,47,-0.0431,54,0.21020,48,-0.0057
ENSG00000183520,UTP11,27,-0.5013,55,0.92957,27,-0.5985,32,-0.3077
ENSG00000116954,RRAGC,52,0.05826,51,0.01768,51,0.03303,48,-0.0771
ENSG00000174574,AKIRIN1,90,0.04501,94,0.14936,73,-0.3599,95,0.16554
ENSG00000168653,NDUFS5,301,-1.0198,432,-0.5783,756,0.58077,647,0.22948
ENSG00000127603,MACF1,916,1.32366,580,0.71732,277,-0.8027,241,-1.0467
ENSG00000090621,PABPC4,119,0.92610,72,0.09769,55,-0.4242,61,-0.2184
ENSG00000116983,HPCAL4,75,-2.2308,457,0.77243,351,0.16470,248,-0.5231
ENSG00000084072,PPIE,27,-0.4237,26,-0.6183,45,0.52365,39,0.16154
ENSG00000131236,CAP1,172,0.34477,134,-0.0724,144,0.07231,128,-0.1678
ENSG00000131238,PPT1,63,-1.0255,110,-0.2171,143,0.33516,134,0.18724
ENSG00000117000,RLF,51,0.23980,76,1.33933,27,-0.9117,26,-0.9827
ENSG00000084073,ZMPSTE24,37,0.10041,30,-0.2473,32,-0.1581,40,0.33430
ENSG00000084070,SMAP2,60,-1.2667,177,0.55988,122,-0.2358,138,0.01278
ENSG00000117016,RIMS3,12,-4.1434,137,-0.7887,265,0.53986,284,0.70386
ENSG00000066136,NFYC,9,-1.9136,24,-0.5981,41,0.51838,40,0.45666
ENSG00000127124,HIVEP3,26,-0.1157,34,0.41789,21,-0.4946,29,0.06581
ENSG00000198815,FOXJ3,13,-2.2396,56,-0.0500,52,-0.2159,80,0.72535
ENSG00000177181,RIMKLA,3,-4.3180,67,0.43935,38,-0.6669,75,0.72327
ENSG00000127125,PPCS,64,0.46802,45,-0.1301,47,-0.0265,46,-0.0747
ENSG00000186409,CCDC30,68,0.19955,102,1.26474,35,-1.0245,41,-0.7285
ENSG00000065978,YBX1,299,1.58399,93,-0.4904,146,0.42312,60,-1.2638
ENSG00000177868,SVBP,35,0.03714,37,0.14332,40,0.30958,26,-0.5249
ENSG00000117394,SLC2A1,34,-0.0714,17,-1.3462,55,1.02277,34,-0.0368
ENSG00000117395,EBNA1BP2,54,-0.4474,67,-0.1540,100,0.74432,55,-0.5315
ENSG00000066322,ELOVL1,165,3.65964,8,-2.1307,14,-1.1967,16,-1.0724
ENSG00000159479,MED8,10,-1.1988,18,-0.3300,27,0.45288,24,0.19971
ENSG00000142949,PTPRF,74,-0.5689,92,-0.2952,132,0.46564,106,-0.0022
ENSG00000066135,KDM4A,20,-0.1754,24,0.15467,20,-0.2156,23,0.12071
ENSG00000126091,ST3GAL3,19,-0.9534,26,-0.5886,42,0.39390,42,0.41542
ENSG00000117408,IPO13,156,1.63655,35,-1.0342,66,0.16168,50,-0.3924
ENSG00000117410,ATP6V0B,138,-1.2671,211,-0.7521,354,0.26401,430,0.71671
ENSG00000117411,B4GALT2,35,-1.0914,53,-0.5823,102,0.80237,72,0.00125
ENSG00000178028,DMAP1,37,-0.8050,48,-0.4791,70,0.27278,75,0.41671
ENSG00000117419,ERI3,57,-0.7655,64,-0.7332,126,0.64868,104,0.21249
ENSG00000187147,RNF220,112,-0.2834,84,-0.8874,146,0.17442,180,0.65105
ENSG00000142937,RPS8,1736,1.12451,640,-0.6398,1143,0.54766,605,-0.7408
ENSG00000070785,EIF2B3,18,-0.5765,30,0.21597,27,0.04216,26,-0.0544
ENSG00000126088,UROD,27,-1.5436,40,-1.1368,115,1.01111,83,0.24434
ENSG00000117450,PRDX1,288,0.22258,133,-1.1738,383,0.97234,225,-0.2212
ENSG00000117448,AKR1A1,18,-0.9558,18,-1.1301,50,0.95479,36,0.18969
ENSG00000132780,NASP,248,1.73519,113,0.44569,53,-1.0185,57,-0.8997
ENSG00000159592,GPBP1L1,52,0.46706,38,-0.0124,38,-0.0354,35,-0.1847
ENSG00000086015,MAST2,11,-1.4110,15,-1.1112,36,0.57544,38,0.66510
ENSG00000117461,PIK3R3,8,-2.1429,46,0.65004,25,-0.5859,40,0.33727
ENSG00000085998,POMGNT1,45,-0.2453,44,-0.3287,52,-0.0014,63,0.39289
ENSG00000132128,LRRC41,25,-0.5486,32,-0.1977,35,-0.0573,44,0.42755
ENSG00000173660,UQCRH,124,-1.6311,218,-0.9407,475,0.62308,460,0.54812
ENSG00000117481,NSUN4,21,-0.0235,27,0.53546,19,-0.2034,18,-0.3852
ENSG00000117480,FAAH,41,0.40483,31,-0.0564,36,0.25216,26,-0.4250
ENSG00000079277,MKNK1,5,-2.4887,31,0.24105,23,-0.3661,37,0.60631
ENSG00000123472,ATPAF1,75,-0.6757,79,-0.7384,140,0.42005,141,0.43068
ENSG00000159658,EFCAB14,255,1.82610,63,-0.6735,101,0.23202,51,-1.0574
ENSG00000186377,CYP4X1,0,-7.9372,12,-0.9303,17,-0.2936,38,1.55213
ENSG00000162368,CMPK1,125,0.01606,86,-0.7144,124,-0.0104,163,0.59775
ENSG00000162373,BEND5,12,-1.4434,22,-0.7038,29,-0.1951,52,1.10726
ENSG00000162374,ELAVL4,26,-3.4696,318,0.39866,116,-1.4971,438,1.20648
ENSG00000185104,FAF1,59,0.57582,37,-0.1874,37,-0.2122,43,0.09785
ENSG00000123091,RNF11,147,-1.5665,371,-0.1831,377,-0.1513,557,0.70543
ENSG00000085832,EPS15,188,-0.0472,175,-0.1973,141,-0.6111,266,0.70759
ENSG00000117859,OSBPL9,89,1.87851,27,-0.2476,24,-0.4277,20,-0.7498
ENSG00000078618,NRDC,110,-0.3500,189,0.71666,94,-0.7237,137,0.00365
ENSG00000169213,RAB3B,54,-0.3616,96,0.75192,15,-2.5382,99,0.83052
ENSG00000117862,TXNDC12,34,0.10278,32,0.00765,33,0.09585,29,-0.1534
ENSG00000134717,BTF3L4,36,-0.5489,48,-0.1142,47,-0.1603,63,0.44579
ENSG00000157077,ZFYVE9,31,-0.8125,73,0.73284,39,-0.5880,53,0.01831
ENSG00000134748,PRPF38A,93,0.80703,69,0.41847,50,-0.2630,40,-0.6899
ENSG00000134744,TUT4,237,1.40736,166,1.09545,58,-1.0904,44,-1.5613
ENSG00000162377,COA7,20,-0.7762,48,0.83577,28,-0.2767,27,-0.4063
ENSG00000162378,ZYG11B,79,-1.4502,267,0.59645,149,-0.6051,237,0.31602
ENSG00000121310,ECHDC2,25,0.38420,23,0.34662,26,0.61023,8,-1.5832
ENSG00000116171,SCP2,122,0.46698,71,-0.4961,105,0.29752,88,-0.0776
ENSG00000162384,CZIB,32,-0.3017,22,-1.0519,53,0.69459,43,0.24267
ENSG00000162385,MAGOH,15,-0.4957,18,-0.3325,28,0.59180,20,-0.1359
ENSG00000157193,LRP8,13,-1.7556,50,0.31519,32,-0.5572,57,0.60616
ENSG00000081870,HSPB11,21,-0.2842,24,-0.0705,33,0.62057,19,-0.5260
ENSG00000116209,TMEM59,211,0.63515,105,-0.6103,169,0.34794,134,-0.1352
ENSG00000116221,MRPL37,17,-1.6479,37,-0.5898,57,0.27982,67,0.64871
ENSG00000157216,SSBP3,108,-1.5593,298,0.00572,229,-0.5141,428,0.82758
ENSG00000243725,TTC4,31,0.06719,29,-0.0392,28,-0.0943,31,0.10140
ENSG00000116133,DHCR24,118,-0.2133,93,-0.7114,110,-0.4111,208,0.99896
ENSG00000162402,USP24,27,-0.6282,45,0.23252,45,0.23574,35,-0.2668
ENSG00000162407,PLPP3,286,0.91417,133,-0.4221,274,1.20788,47,-2.1684
ENSG00000162409,PRKAA2,12,-2.8164,131,1.21066,60,-0.5147,67,-0.3186
ENSG00000162601,MYSM1,96,0.55589,90,0.60645,47,-0.7224,59,-0.2975
ENSG00000177606,JUN,160,0.73011,124,0.40404,124,0.39884,41,-1.6322
ENSG00000134709,HOOK1,9,-2.8238,110,1.44379,44,-0.6413,47,-0.5149
ENSG00000162599,NFIA,820,1.96235,316,0.32448,206,-0.5409,109,-1.6376
ENSG00000162604,TM2D1,56,0.14868,41,-0.4055,61,0.38868,49,-0.0942
ENSG00000162607,USP1,179,1.57895,93,0.56207,37,-1.1899,49,-0.7320
ENSG00000116641,DOCK7,66,0.64855,45,-0.0004,59,0.60729,23,-1.2053
