Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000272106,AL691432.2,9,-1.1925,7,-1.5356,18,-0.1139,17,-0.2091,16,-0.3053,31,0.74618,20,0.01919,37,1.04282,21,0.12270
ENSG00000197530,MIB2,26,-0.4778,35,-0.0119,31,-0.2012,15,-1.3254,25,-0.5424,50,0.54862,35,-0.0154,64,0.96262,39,0.14325
ENSG00000248333,CDK11B,63,0.82261,41,0.10350,16,-1.2816,50,0.42231,51,0.45584,43,0.18682,21,-1.0046,29,-0.4503,48,0.36642
ENSG00000189339,SLC35E2B,24,-0.1402,22,-0.2651,30,0.21717,22,-0.2611,26,-0.0371,27,0.03238,36,0.54665,25,-0.0992,17,-0.7164
ENSG00000008128,CDK11A,39,1.50222,18,0.15350,14,-0.2331,19,0.30646,21,0.41459,12,-0.3791,11,-0.6885,9,-0.8854,7,-1.2475
ENSG00000008130,NADK,20,-0.4444,21,-0.4040,33,0.32013,18,-0.5913,12,-1.2248,44,0.80125,31,0.23998,25,-0.1032,34,0.39220
ENSG00000078369,GNB1,362,-0.5189,500,-0.0134,685,0.50082,501,-0.0102,375,-0.4659,470,-0.1110,512,0.02897,612,0.31649,509,0.01796
ENSG00000187730,GABRD,34,-2.4831,51,-1.8919,87,-1.1054,152,-0.2457,219,0.33800,109,-0.7594,237,0.54350,290,0.81149,358,1.18497
ENSG00000067606,PRKCZ,121,-0.9113,227,0.06773,251,0.23409,166,-0.4211,213,-0.0320,213,-0.0304,258,0.32080,254,0.25304,210,-0.0539
ENSG00000162585,FAAP20,40,0.16807,43,0.29313,52,0.60782,17,-1.1639,8,-2.1722,71,1.13944,31,-0.2657,24,-0.6082,42,0.24491
ENSG00000157933,SKI,48,0.76196,39,0.43177,37,0.34167,16,-0.9417,36,0.29848,20,-0.6440,26,-0.2562,30,0.02089,21,-0.5179
ENSG00000157916,RER1,34,-0.6592,36,-0.5811,39,-0.4599,39,-0.4652,52,-0.0035,25,-1.1410,87,0.98857,68,0.42622,56,0.10392
ENSG00000157911,PEX10,20,0.04225,28,0.59481,33,0.89611,10,-0.9309,10,-0.9682,7,-1.4747,18,-0.1072,20,0.08345,27,0.56699
ENSG00000157870,PRXL2B,16,-1.6642,38,-0.4368,60,0.30846,45,-0.1406,32,-0.6655,32,-0.6913,59,0.31613,96,1.10685,58,0.26024
ENSG00000177133,PRDM16-DT,16,0.21505,3,-2.0017,53,2.42093,2,-2.4577,5,-1.5174,3,-2.3382,9,-0.7722,33,1.48150,6,-1.3221
ENSG00000158109,TPRG1L,114,-1.2703,357,0.52521,250,-0.0572,240,-0.1244,278,0.11514,243,-0.1014,305,0.30020,255,-0.0272,244,-0.0959
ENSG00000130764,LRRC47,47,-1.0095,84,-0.1148,59,-0.6590,96,0.09382,98,0.12052,103,0.20990,126,0.61957,116,0.40026,50,-0.9097
ENSG00000116198,CEP104,62,1.11643,31,-0.0369,23,-0.4626,32,0.01063,35,0.15576,30,-0.0721,36,0.23227,10,-1.7520,21,-0.6025
ENSG00000196581,AJAP1,41,-0.3478,54,0.10126,28,-0.9080,50,-0.0261,105,1.20989,42,-0.2841,29,-0.9671,68,0.46911,63,0.35137
ENSG00000069424,KCNAB2,73,-1.4810,185,-0.0610,222,0.23580,158,-0.3055,167,-0.2241,127,-0.6468,248,0.48093,264,0.52280,226,0.26559
ENSG00000116254,CHD5,226,-0.2075,244,-0.0826,192,-0.4575,321,0.36166,454,0.94554,251,-0.0364,176,-0.6518,185,-0.5169,345,0.47939
ENSG00000116251,RPL22,966,0.76819,1028,0.87565,894,0.63613,377,-0.7429,279,-1.2036,518,-0.2506,381,-0.7965,527,-0.2223,715,0.26519
ENSG00000116237,ICMT,22,-0.9257,23,-0.8834,40,-0.0277,32,-0.3615,47,0.25298,16,-1.4004,56,0.60393,60,0.64782,52,0.41614
ENSG00000097021,ACOT7,83,-1.7294,219,-0.2562,180,-0.5612,379,0.63322,201,-0.3903,171,-0.6430,446,1.07948,225,-0.2144,226,-0.2074
ENSG00000215788,TNFRSF25,5,-2.4809,13,-1.1445,11,-1.3121,3,-3.1381,59,1.31745,35,0.43597,33,0.38216,57,1.24967,20,-0.4534
ENSG00000171680,PLEKHG5,11,-1.3345,17,-0.6856,29,0.17965,14,-0.9337,29,0.15987,13,-1.0233,31,0.30851,46,0.91618,41,0.71698
ENSG00000162408,NOL9,33,-0.0144,41,0.36903,34,0.06263,14,-1.2892,36,0.13380,40,0.30346,39,0.32018,25,-0.4188,28,-0.2753
ENSG00000162413,KLHL21,19,-1.0763,20,-0.9459,47,0.37290,17,-1.1885,42,0.17399,61,0.79777,46,0.35944,49,0.42534,29,-0.4097
ENSG00000116273,PHF13,15,-0.1804,9,-1.0106,9,-0.9139,17,-0.0690,14,-0.2945,36,1.18568,23,0.48976,20,0.23592,8,-1.1844
ENSG00000041988,THAP3,16,-0.1790,21,0.22883,17,-0.0956,13,-0.4569,10,-0.8612,17,-0.0622,25,0.61792,21,0.21506,14,-0.3341
ENSG00000007923,DNAJC11,28,-0.0992,35,0.21407,33,0.14389,30,-0.0378,42,0.53333,16,-0.9455,34,0.21760,15,-1.1166,36,0.26513
ENSG00000171735,CAMTA1,358,-0.0823,307,-0.3229,286,-0.4354,679,0.98241,492,0.43471,456,0.30748,309,-0.3521,216,-0.8681,358,-0.0838
ENSG00000049245,VAMP3,64,1.83922,43,1.08989,22,-0.0159,5,-2.2352,18,-0.3319,19,-0.2117,13,-0.9331,16,-0.5345,10,-1.1874
ENSG00000049246,PER3,61,0.75494,13,-1.6334,58,0.66888,20,-0.9726,30,-0.3829,29,-0.4326,29,-0.4858,68,0.96066,46,0.29487
ENSG00000116288,PARK7,185,-0.9000,345,0.07557,490,0.65704,298,-0.1553,191,-0.8446,356,0.12873,342,0.06984,431,0.44260,308,-0.1064
ENSG00000116285,ERRFI1,15,-0.9047,32,0.26603,16,-0.7863,25,-0.1142,13,-1.0815,43,0.76480,42,0.87317,15,-0.8547,25,-0.1361
ENSG00000162426,SLC45A1,8,-1.8377,17,-0.8052,11,-1.3801,27,-0.1000,41,0.57557,36,0.33878,43,0.74978,32,0.17304,30,0.04182
ENSG00000142599,RERE,151,0.26081,109,-0.2690,113,-0.2088,117,-0.1484,179,0.53236,187,0.61045,85,-0.7200,109,-0.2688,154,0.28964
ENSG00000074800,ENO1,399,-0.2719,299,-0.7191,727,0.70747,437,-0.1258,330,-0.5664,318,-0.6240,617,0.49654,669,0.56668,319,-0.6200
ENSG00000171612,SLC25A33,28,-0.0779,17,-0.7754,73,1.56963,13,-1.1579,26,-0.1834,20,-0.6051,30,0.07893,36,0.33570,17,-0.8180
ENSG00000171603,CLSTN1,296,-1.5059,570,-0.5085,464,-0.8255,822,0.06995,904,0.22319,770,-0.0339,1172,0.76204,1002,0.39344,698,-0.1919
ENSG00000178585,CTNNBIP1,30,0.00713,43,0.60008,44,0.63894,33,0.15720,10,-1.6847,35,0.24890,35,0.28938,15,-1.0006,18,-0.7746
ENSG00000162441,LZIC,91,1.05895,52,0.12609,46,-0.0721,43,-0.1840,35,-0.5197,38,-0.3826,49,0.00356,38,-0.3824,43,-0.1714
ENSG00000130939,UBE4B,41,-0.1559,64,0.55422,29,-0.6796,58,0.40653,44,-0.0500,52,0.20932,53,0.28933,28,-0.7555,31,-0.5779
ENSG00000054523,KIF1B,645,0.50917,608,0.40992,336,-0.5336,506,0.11194,617,0.43510,585,0.34773,424,-0.1927,284,-0.7933,293,-0.7461
ENSG00000142657,PGD,59,-0.0624,38,-0.7244,46,-0.4332,84,0.51650,36,-0.8153,69,0.19768,89,0.71655,36,-0.7998,64,0.06370
ENSG00000241563,CORT,29,-0.6506,102,1.46001,34,-0.4019,18,-1.3116,8,-2.5528,52,0.28567,39,-0.1825,27,-0.7621,87,1.16541
ENSG00000160049,DFFA,99,1.02723,35,-0.6482,61,0.21759,53,-0.0267,41,-0.4130,66,0.35192,28,-1.0553,61,0.21986,61,0.20053
ENSG00000142655,PEX14,12,-0.5946,15,-0.3282,14,-0.3903,10,-0.8232,17,-0.0624,12,-0.6341,30,0.97363,30,0.81106,10,-0.8644
ENSG00000120948,TARDBP,110,0.40567,115,0.48172,63,-0.4790,64,-0.4670,75,-0.2177,120,0.54121,73,-0.2835,112,0.42522,53,-0.7362
ENSG00000271895,AL109811.2,10,-0.6899,9,-0.7297,10,-0.5468,9,-0.7434,16,0.05462,12,-0.3445,25,0.97788,27,0.94548,7,-1.0863
ENSG00000116649,SRM,38,-0.5258,38,-0.5263,58,0.13198,34,-0.6998,41,-0.4036,53,0.00677,50,-0.1168,96,0.98228,74,0.53796
ENSG00000171824,EXOSC10,46,0.68151,11,-1.5022,14,-1.1359,31,0.02069,37,0.32795,58,1.07764,23,-0.4663,42,0.51370,18,-0.8233
ENSG00000198793,MTOR,30,-0.6034,31,-0.5655,24,-0.9442,45,0.04690,44,0.00491,23,-1.0157,66,0.76717,51,0.24559,60,0.51693
ENSG00000116661,FBXO2,86,-0.9883,96,-0.8129,310,1.08929,144,-0.1881,99,-0.7622,71,-1.2605,184,0.23814,186,0.22642,258,0.76524
ENSG00000132879,FBXO44,40,-1.4069,64,-0.6935,91,-0.1630,75,-0.4519,92,-0.1409,77,-0.4144,118,0.28978,176,0.92673,154,0.70256
ENSG00000116670,MAD2L2,12,-0.2878,29,1.16254,13,-0.2084,10,-0.6057,10,-0.5100,12,-0.2470,17,0.29841,18,0.37790,6,-1.3301
ENSG00000177000,MTHFR,25,0.24571,20,-0.0710,11,-1.0326,18,-0.2586,31,0.61757,17,-0.3003,28,0.53153,17,-0.3456,16,-0.4097
ENSG00000011021,CLCN6,34,-1.4217,46,-0.9727,76,-0.1919,72,-0.2732,83,-0.0539,89,0.05691,126,0.73281,76,-0.2018,131,0.68816
ENSG00000116685,KIAA2013,29,-0.3807,38,0.07791,28,-0.4099,20,-0.8977,39,0.09326,34,-0.1093,49,0.55789,63,0.89444,16,-1.2925
ENSG00000083444,PLOD1,24,0.15251,14,-0.7496,19,-0.2327,5,-2.2973,19,-0.2311,32,0.60821,26,0.30667,40,0.95675,16,-0.4608
ENSG00000116688,MFN2,83,-0.6748,119,-0.1034,105,-0.2981,160,0.36736,118,-0.1250,148,0.24841,139,0.15588,127,-0.0059,135,0.10004
ENSG00000116691,MIIP,10,-0.3650,15,0.16364,19,0.59976,9,-0.5759,7,-0.9670,6,-1.1401,21,0.80814,15,0.18128,10,-0.3876
ENSG00000048707,VPS13D,72,0.12866,75,0.20311,42,-0.7113,61,-0.1244,103,0.71630,63,-0.0884,76,0.24322,48,-0.5114,48,-0.5052
ENSG00000162496,DHRS3,23,0.64809,10,-0.5989,39,1.56308,15,-0.0493,18,0.27770,0,-6.3295,17,0.19430,8,-0.9347,6,-1.3495
ENSG00000116731,PRDM2,308,0.53071,316,0.57489,74,-1.6774,282,0.38550,430,1.10825,232,0.06686,120,-1.0438,164,-0.4820,178,-0.3530
ENSG00000189337,KAZN,73,0.06951,54,-0.4215,63,-0.1753,78,0.16196,52,-0.4633,142,1.17634,73,0.06979,34,-1.1211,61,-0.2200
ENSG00000142634,EFHD2,85,-0.8453,318,1.32746,56,-1.4605,124,-0.2609,178,0.32868,226,0.72582,205,0.64482,16,-3.2773,43,-1.8451
ENSG00000116138,DNAJC16,23,-0.7266,39,0.10421,9,-2.0556,36,-0.0367,44,0.27478,45,0.33495,53,0.67044,31,-0.2747,36,-0.0577
ENSG00000197312,DDI2,39,-0.2324,43,-0.0841,41,-0.1651,62,0.51331,52,0.21329,68,0.66196,35,-0.4473,34,-0.4285,44,-0.0512
ENSG00000116786,PLEKHM2,94,-0.0041,88,-0.1056,158,0.85232,102,0.12416,78,-0.2951,59,-0.7422,75,-0.4042,96,0.01972,119,0.37726
ENSG00000065526,SPEN,356,1.48428,125,-0.2910,63,-1.3264,246,0.81645,215,0.58613,171,0.21506,49,-1.8184,106,-0.5492,119,-0.3620
ENSG00000116809,ZBTB17,22,-0.0307,16,-0.5575,25,0.12295,13,-0.8123,21,-0.1208,37,0.79966,17,-0.4667,30,0.45120,29,0.35503
ENSG00000037637,FBXO42,13,-0.4938,10,-0.9003,18,0.01931,27,0.65350,25,0.53375,10,-0.9317,21,0.26887,18,-0.0299,17,-0.0412
ENSG00000055070,SZRD1,42,0.79991,28,0.12763,33,0.37052,10,-1.3746,18,-0.5667,24,-0.1445,19,-0.5509,29,0.19104,37,0.59268
ENSG00000219481,NBPF1,34,1.44230,8,-0.8400,8,-0.8730,11,-0.4003,9,-0.7087,14,-0.0563,17,0.33242,14,0.00322,11,-0.4549
ENSG00000159363,ATP13A2,37,-1.4209,49,-0.9834,79,-0.2566,102,0.13975,76,-0.3203,96,0.04456,150,0.91946,91,-0.0293,102,0.13944
ENSG00000117118,SDHB,44,-0.5259,26,-1.3306,71,0.24782,62,0.01438,31,-1.0478,51,-0.2769,75,0.37529,68,0.16296,109,0.96348
ENSG00000117115,PADI2,160,2.18331,71,0.66515,69,0.59930,4,-3.4129,15,-1.7521,41,-0.2460,31,-0.7454,33,-0.5602,20,-1.3076
ENSG00000179051,RCC2,15,-0.5898,9,-1.3187,23,0.02572,16,-0.5563,19,-0.3188,21,-0.1207,29,0.47246,29,0.40211,36,0.74154
ENSG00000117154,IGSF21,36,-0.9747,75,0.17402,42,-0.7275,37,-0.9245,91,0.48387,54,-0.3549,88,0.48245,117,0.91665,47,-0.5564
ENSG00000159423,ALDH4A1,34,0.87761,14,-0.5428,64,2.07165,2,-2.8842,2,-3.3938,8,-1.3360,12,-0.8451,32,0.78886,18,-0.1579
ENSG00000127481,UBR4,65,1.31089,14,-1.1655,11,-1.5044,48,0.78931,59,1.14768,33,0.17966,19,-0.7603,2,-3.5330,27,-0.1593
ENSG00000127463,EMC1,24,-0.7007,45,0.27881,27,-0.5468,28,-0.4671,51,0.49866,41,0.14831,45,0.31436,42,0.17051,30,-0.3828
ENSG00000053372,MRTO4,23,-0.9365,43,0.02894,37,-0.2267,44,0.06660,49,0.23558,38,-0.1852,47,0.19358,42,-0.0210,54,0.38389
ENSG00000053371,AKR7A2,44,0.52755,21,-0.6335,59,1.00102,21,-0.6684,27,-0.2855,30,-0.0917,30,-0.1046,40,0.35004,18,-0.8733
ENSG00000077549,CAPZB,122,-0.4492,124,-0.4284,188,0.23230,179,0.15531,134,-0.3118,141,-0.2302,181,0.19661,205,0.37697,172,0.08511
ENSG00000173436,MICOS10,265,-0.4977,491,0.49038,651,0.97260,269,-0.4744,196,-0.9589,280,-0.4103,340,-0.1190,274,-0.4447,528,0.61193
ENSG00000158747,NBL1,86,-0.8091,151,0.06768,183,0.37788,96,-0.6374,148,0.03690,76,-0.9967,194,0.54605,190,0.44213,130,-0.1751
ENSG00000169914,OTUD3,16,-0.3007,23,0.28628,12,-0.7361,16,-0.2531,47,1.49517,10,-0.9709,20,0.09250,21,0.10578,8,-1.3886
ENSG00000162545,CAMK2N1,1506,-0.2983,1881,0.05521,2849,0.74300,1120,-0.7584,1435,-0.3734,1406,-0.4055,973,-1.0596,3566,1.13580,2462,0.49607
ENSG00000090432,MUL1,19,-0.3266,22,-0.1154,30,0.36542,11,-1.2036,12,-0.9897,48,1.15786,28,0.30695,19,-0.3511,20,-0.2333
ENSG00000183114,FAM43B,8,-1.3722,30,0.64722,6,-1.7720,17,-0.2508,35,0.91210,39,1.09115,22,0.15428,11,-0.8643,11,-0.9553
ENSG00000158828,PINK1,242,-1.0635,538,0.18430,475,-0.0149,503,0.07658,357,-0.4650,494,0.04592,570,0.31751,452,-0.0942,596,0.35273
ENSG00000244038,DDOST,17,-0.7986,9,-1.7018,23,-0.2883,24,-0.2401,30,0.11437,15,-0.9299,41,0.74972,43,0.71853,35,0.35669
ENSG00000117245,KIF17,8,-1.8394,40,0.63790,16,-0.7434,45,0.83372,16,-0.8276,11,-1.3407,41,0.80940,13,-1.0556,37,0.53431
ENSG00000189410,SH2D5,8,-2.4971,29,-0.6640,44,-0.0233,46,0.05231,41,-0.1159,15,-1.6082,55,0.39489,73,0.80966,78,0.93037
ENSG00000127483,HP1BP3,523,1.09759,285,0.07340,155,-0.8744,302,0.16906,308,0.20251,292,0.11327,187,-0.6478,209,-0.4141,271,-0.0030
ENSG00000075151,EIF4G3,279,0.23745,234,-0.0423,107,-1.2583,461,1.09241,366,0.68945,224,-0.1172,200,-0.3236,120,-1.0754,215,-0.1784
ENSG00000076864,RAP1GAP,62,-1.3215,189,0.41426,79,-0.9612,99,-0.6179,196,0.47506,164,0.17820,229,0.85839,126,-0.2352,93,-0.7159
ENSG00000090686,USP48,134,0.88290,67,-0.2498,39,-1.0791,98,0.36182,127,0.79065,84,0.11786,50,-0.7683,67,-0.2472,68,-0.2183
ENSG00000070831,CDC42,105,-0.8692,143,-0.3901,149,-0.3264,195,0.10354,142,-0.4023,236,0.41535,299,0.95710,176,-0.0659,86,-1.1675
ENSG00000173372,C1QA,34,1.33911,18,0.24848,51,2.12125,4,-1.7974,3,-2.4572,8,-1.0294,2,-2.7935,23,0.66849,7,-1.0549
ENSG00000173369,C1QB,23,0.50323,7,-1.2840,67,2.53315,7,-1.2563,8,-1.1264,16,-0.0974,5,-1.9006,16,-0.0599,14,-0.2984
ENSG00000004487,KDM1A,35,-0.9327,45,-0.5573,42,-0.6487,102,0.77397,84,0.44087,64,-0.0038,76,0.32586,53,-0.2790,61,-0.0711
ENSG00000169641,LUZP1,141,-0.3813,147,-0.3111,101,-0.8960,407,1.39818,335,1.04868,140,-0.3948,123,-0.6444,96,-0.9719,179,0.00063
ENSG00000125944,HNRNPR,216,0.67024,171,0.28061,102,-0.5401,147,0.03535,123,-0.2486,133,-0.1211,133,-0.1287,163,0.20714,114,-0.3612
ENSG00000142676,RPL11,669,0.65723,577,0.40967,774,0.90833,275,-0.7624,165,-1.5330,536,0.28820,265,-0.9000,384,-0.2462,574,0.40195
ENSG00000011007,ELOA,49,0.89998,27,-0.0440,19,-0.6390,25,-0.2079,27,-0.0428,44,0.72471,20,-0.6148,22,-0.3907,30,0.08863
ENSG00000057757,PITHD1,73,-1.3554,144,-0.3149,176,0.00173,175,-0.0139,129,-0.4868,159,-0.1603,239,0.57543,134,-0.4312,292,0.83791
ENSG00000011009,LYPLA2,21,-0.4730,18,-0.6666,20,-0.5187,21,-0.4936,28,-0.0063,21,-0.4691,43,0.78037,38,0.45422,31,0.13782
ENSG00000117305,HMGCL,15,0.12697,10,-0.5254,22,0.75579,15,0.09306,10,-0.4753,3,-2.0163,18,0.44355,18,0.44313,10,-0.5508
ENSG00000189266,PNRC2,68,0.16139,91,0.63561,68,0.14928,57,-0.1436,43,-0.5849,41,-0.6356,56,-0.1659,96,0.71779,42,-0.5903
ENSG00000188529,SRSF10,96,0.37264,80,0.06932,66,-0.2268,59,-0.3919,104,0.51175,87,0.20865,60,-0.4147,71,-0.1146,79,0.05535
ENSG00000001461,NIPAL3,181,0.42913,177,0.39060,57,-1.3824,180,0.41304,164,0.26539,272,1.12686,114,-0.3524,64,-1.2013,69,-1.0766
ENSG00000133226,SRRM1,372,1.29483,157,-0.1601,123,-0.5388,251,0.60932,264,0.69041,171,-0.0227,92,-1.0637,111,-0.7027,100,-0.8516
ENSG00000169504,CLIC4,110,1.75311,42,0.06948,30,-0.4596,3,-3.8040,8,-2.3221,149,2.39481,12,-1.9286,25,-0.7018,9,-2.1557
ENSG00000117614,SYF2,227,1.01563,157,0.39351,96,-0.3928,169,0.51540,109,-0.1894,121,-0.0274,63,-1.1221,125,0.01647,102,-0.2960
ENSG00000117616,RSRP1,74,-0.0449,20,-1.9965,39,-1.0191,29,-1.4836,125,0.82629,201,1.68893,67,-0.2189,71,-0.1004,65,-0.2321
ENSG00000183726,TMEM50A,51,-0.4709,62,-0.1671,54,-0.3869,59,-0.2395,43,-0.7275,60,-0.2224,75,0.16237,128,1.03702,81,0.25809
ENSG00000204178,MACO1,73,0.42107,50,-0.1791,35,-0.7314,88,0.74156,87,0.71316,54,-0.0442,41,-0.5372,42,-0.4548,49,-0.1956
ENSG00000117643,MAN1C1,19,-1.1507,9,-2.2114,29,-0.4943,13,-1.6828,49,0.30860,35,-0.2079,44,0.16095,101,1.58036,59,0.61911
ENSG00000162430,SELENON,27,-0.2022,22,-0.5180,40,0.47152,11,-1.4576,27,-0.1900,41,0.47491,26,-0.2359,55,0.97608,27,-0.1581
ENSG00000117640,MTFR1L,63,-0.0595,56,-0.2357,83,0.37824,41,-0.7466,66,0.02179,68,0.05466,83,0.43935,56,-0.2382,56,-0.2575
ENSG00000117632,STMN1,778,-0.9710,1722,0.27668,976,-0.6232,1814,0.36196,1111,-0.4221,1653,0.20997,1987,0.59276,1001,-0.5850,1484,0.03604
ENSG00000158008,EXTL1,19,-1.4584,54,0.15847,39,-0.3584,22,-1.1873,65,0.46662,40,-0.2931,68,0.62148,53,0.13812,59,0.31660
ENSG00000175087,PDIK1L,8,-1.1167,10,-0.8267,11,-0.6377,15,-0.2313,16,-0.1384,42,1.49065,20,0.23972,13,-0.4148,18,0.07398
ENSG00000142684,ZNF593,17,-1.4192,39,-0.1456,62,0.57817,46,0.11324,53,0.31515,23,-0.9720,43,-0.0230,57,0.45486,50,0.21994
ENSG00000142669,SH3BGRL3,119,-0.5521,252,0.65195,187,0.15767,121,-0.5286,123,-0.5040,139,-0.3140,213,0.42403,135,-0.3585,192,0.20460
ENSG00000158062,UBXN11,9,-1.3000,48,1.45568,33,0.76991,10,-1.0121,17,-0.3187,23,0.19629,13,-0.7143,21,0.02188,17,-0.2877
ENSG00000117682,DHDDS,11,-0.8191,12,-0.7305,13,-0.5648,21,0.17588,26,0.52288,10,-1.0017,34,1.12334,12,-0.7305,17,-0.1502
ENSG00000198830,HMGN2,227,0.54315,163,0.00375,196,0.29575,87,-0.9762,86,-0.9845,323,1.15150,94,-0.9298,225,0.52499,133,-0.3156
ENSG00000117713,ARID1A,120,0.55828,83,-0.0462,65,-0.4174,66,-0.3977,94,0.15791,97,0.21282,90,0.09179,91,0.10193,56,-0.6443
ENSG00000204160,ZDHHC18,16,-0.5850,26,0.18381,7,-1.7120,11,-1.1691,32,0.53685,40,0.89286,32,0.60051,23,0.00044,12,-0.9513
ENSG00000142751,GPN2,25,0.40620,7,-1.4530,21,0.13973,11,-0.8467,25,0.44864,29,0.67151,18,-0.1407,28,0.64021,9,-1.0503
ENSG00000090273,NUDC,220,-0.2067,257,0.04224,300,0.28970,200,-0.3547,204,-0.3268,275,0.15331,230,-0.1479,265,0.09149,322,0.41054
ENSG00000253368,TRNP1,12,-2.0873,50,0.08231,74,0.72035,57,0.29135,29,-0.7402,40,-0.2760,47,-0.0212,41,-0.2299,78,0.82247
ENSG00000090020,SLC9A1,5,-1.8125,5,-1.7304,17,-0.0502,17,-0.0256,13,-0.4877,3,-2.3049,31,1.12493,12,-0.5438,40,1.36518
ENSG00000142784,WDTC1,25,-0.1280,18,-0.6124,34,0.37635,25,-0.1050,25,-0.0933,22,-0.3018,28,0.03335,40,0.65422,24,-0.1555
ENSG00000186501,TMEM222,21,-1.1259,34,-0.3636,40,-0.1413,24,-0.9263,56,0.41344,52,0.28299,60,0.61189,57,0.44773,30,-0.5782
ENSG00000158195,WASF2,151,2.45903,29,-0.4623,43,0.15004,12,-1.7686,25,-0.7262,35,-0.1747,26,-0.7277,33,-0.2782,14,-1.5262
ENSG00000126705,AHDC1,44,-0.3224,65,0.29588,40,-0.4762,52,-0.0760,87,0.77630,31,-0.8479,69,0.43861,51,-0.1106,35,-0.6849
