"","t_stat_ntc","t_stat_scz","p_value_ntc","p_value_scz","fdr_ntc","fdr_scz","logFC_ntc","logFC_scz","ensembl","gene"
"ENSG00000168209",-4.46232526652022,4.46232526652022,1.04956115525986e-05,1.04956115525986e-05,0.00444536856577792,0.00444536856577792,-0.40225603816743,0.40225603816743,"ENSG00000168209","DDIT4"
"ENSG00000169562",4.42950070611358,-4.42950070611356,1.21411547311077e-05,1.21411547311083e-05,0.00499108587284388,0.00499108587284414,0.562712106891131,-0.562712106891129,"ENSG00000169562","GJB1"
"ENSG00000169313",4.36513735876513,-4.36513735876513,1.61126057882537e-05,1.61126057882534e-05,0.0062557191972895,0.0062557191972894,0.787609671042057,-0.787609671042058,"ENSG00000169313","P2RY12"
"ENSG00000164104",-4.36996296877955,4.36996296877955,1.57762052855981e-05,1.57762052855984e-05,0.0062557191972895,0.0062557191972894,-0.228368877610496,0.228368877610495,"ENSG00000164104","HMGB2"
"ENSG00000260032",-4.34558366168751,4.3455836616875,1.75472935085233e-05,1.75472935085239e-05,0.00662860868563865,0.00662860868563888,-0.0994454918264201,0.0994454918264199,"ENSG00000260032","NORAD"
"ENSG00000109906",-4.31647506245358,4.31647506245359,1.99113816385075e-05,1.99113816385072e-05,0.00707608034796051,0.00707608034796065,-0.214214823913659,0.214214823913659,"ENSG00000109906","ZBTB16"
"ENSG00000109971",4.31112982216588,-4.31112982216588,2.03773626313709e-05,2.03773626313707e-05,0.00707608034796051,0.00707608034796065,0.296978366599817,-0.296978366599817,"ENSG00000109971","HSPA8"
"ENSG00000183160",4.31862300721875,-4.31862300721875,1.97270141261646e-05,1.9727014126165e-05,0.00707608034796051,0.00707608034796065,0.716487485722525,-0.716487485722524,"ENSG00000183160","TMEM119"
"ENSG00000125148",-4.30668041864141,4.30668041864142,2.07731779902492e-05,2.07731779902489e-05,0.00707608034796051,0.00707608034796065,-0.356004312188285,0.356004312188285,"ENSG00000125148","MT2A"
"ENSG00000051523",4.30128321842762,-4.30128321842762,2.12631734001818e-05,2.12631734001822e-05,0.00707608034796051,0.00707608034796065,0.530524005288859,-0.530524005288858,"ENSG00000051523","CYBA"
"ENSG00000128564",4.25733311259179,-4.25733311259179,2.5685455350934e-05,2.5685455350934e-05,0.0079779024320001,0.0079779024320001,0.295476979190812,-0.295476979190812,"ENSG00000128564","VGF"
"ENSG00000160255",4.25743912453759,-4.25743912453759,2.56738011641002e-05,2.56738011641002e-05,0.0079779024320001,0.0079779024320001,0.732890505757994,-0.732890505757994,"ENSG00000160255","ITGB2"
"ENSG00000171659",4.26195468293638,-4.26195468293638,2.51820535584774e-05,2.51820535584777e-05,0.0079779024320001,0.0079779024320001,0.749530120515139,-0.749530120515139,"ENSG00000171659","GPR34"
"ENSG00000240583",-4.24973511256927,4.24973511256928,2.65340039118997e-05,2.65340039118986e-05,0.00806229940601353,0.00806229940601318,-0.546507372656557,0.546507372656559,"ENSG00000240583","AQP1"
"ENSG00000130222",-4.24302614339585,4.24302614339585,2.73054495366637e-05,2.73054495366639e-05,0.00812017591859465,0.00812017591859471,-0.605088357110761,0.60508835711076,"ENSG00000130222","GADD45G"
"ENSG00000174607",4.22625125672805,-4.22625125672805,2.93291212675749e-05,2.93291212675751e-05,0.00836598220320193,0.008365982203202,0.422699052115502,-0.422699052115502,"ENSG00000174607","UGT8"
"ENSG00000136960",4.23019158352649,-4.23019158352648,2.88412972006103e-05,2.88412972006121e-05,0.00836598220320193,0.008365982203202,0.367097309416739,-0.367097309416737,"ENSG00000136960","ENPP2"
"ENSG00000011243",-4.21231243074438,4.21231243074438,3.11187323713832e-05,3.11187323713832e-05,0.00852836318342789,0.00852836318342789,-0.166750418208419,0.166750418208419,"ENSG00000011243","AKAP8L"
"ENSG00000280071",4.21527570775786,-4.21527570775787,3.07297708387901e-05,3.07297708387896e-05,0.00852836318342789,0.00852836318342789,0.425333973610029,-0.42533397361003,"ENSG00000280071","GATD3B"
"ENSG00000183828",4.1998160897116,-4.1998160897116,3.28112658048239e-05,3.28112658048231e-05,0.00881928965680815,0.00881928965680794,0.308690101552336,-0.308690101552336,"ENSG00000183828","NUDT14"
"ENSG00000177868",4.16540031343786,-4.16540031343786,3.7938233196563e-05,3.79382331965631e-05,0.0100049563280823,0.0100049563280823,0.220207774125039,-0.220207774125039,"ENSG00000177868","SVBP"
"ENSG00000187193",-4.15452924598999,4.15452924598999,3.97104710637674e-05,3.97104710637674e-05,0.0102783935936718,0.0102783935936718,-0.479616990139238,0.479616990139238,"ENSG00000187193","MT1X"
"ENSG00000132965",4.14975994637424,-4.14975994637424,4.05126188300299e-05,4.05126188300299e-05,0.010295361334315,0.010295361334315,0.677160629655007,-0.677160629655007,"ENSG00000132965","ALOX5AP"
"ENSG00000181631",4.11648359456905,-4.11648359456905,4.65542555711624e-05,4.65542555711625e-05,0.0116194433949667,0.0116194433949668,0.725697716186233,-0.725697716186233,"ENSG00000181631","P2RY13"
"ENSG00000106236",4.10699892950432,-4.10699892950432,4.84275534129708e-05,4.84275534129702e-05,0.0118749458605806,0.0118749458605804,0.425452481843417,-0.425452481843417,"ENSG00000106236","NPTX2"
"ENSG00000182578",4.08439762896075,-4.08439762896075,5.31848267885816e-05,5.3184826788582e-05,0.012816626276276,0.012816626276276,0.612970528004443,-0.612970528004443,"ENSG00000182578","CSF1R"
"ENSG00000178878",-4.07173955201291,4.07173955201291,5.60400209150237e-05,5.6040020915022e-05,0.0132757859716828,0.0132757859716824,-0.496604543924517,0.496604543924517,"ENSG00000178878","APOLD1"
"ENSG00000186818",4.04657874804665,-4.04657874804665,6.21537525127745e-05,6.21537525127745e-05,0.0144787166478508,0.0144787166478508,0.740633979379581,-0.74063397937958,"ENSG00000186818","LILRB4"
"ENSG00000196136",-4.02989759627302,4.02989759627302,6.65508816963184e-05,6.65508816963187e-05,0.0152488798929417,0.0152488798929417,-1.02537011012165,1.02537011012165,"ENSG00000196136","SERPINA3"
"ENSG00000173369",4.01507252484802,-4.01507252484801,7.07052926493757e-05,7.07052926493774e-05,0.015622174691231,0.0156221746912309,0.637578131376484,-0.637578131376482,"ENSG00000173369","C1QB"
"ENSG00000149131",-4.01452527721749,4.01452527721751,7.08632633973465e-05,7.08632633973408e-05,0.015622174691231,0.0156221746912309,-0.30910022010853,0.309100220108532,"ENSG00000149131","SERPING1"
"ENSG00000166619",-4.01221734576191,4.01221734576191,7.15331745180498e-05,7.15331745180496e-05,0.015622174691231,0.0156221746912309,-0.133287732859037,0.133287732859037,"ENSG00000166619","BLCAP"
"ENSG00000163644",-3.99225757015546,3.99225757015546,7.75829872927007e-05,7.75829872927005e-05,0.0164299608089406,0.0164299608089405,-0.121634229347558,0.121634229347557,"ENSG00000163644","PPM1K"
"ENSG00000177030",-3.99479908853479,3.99479908853479,7.67865195247903e-05,7.67865195247894e-05,0.0164299608089406,0.0164299608089405,-0.146652072992766,0.146652072992766,"ENSG00000177030","DEAF1"
"ENSG00000096746",-3.98026332480918,3.98026332480918,8.14487382011659e-05,8.14487382011648e-05,0.016816656142059,0.0168166561420585,-0.142860431207671,0.142860431207671,"ENSG00000096746","HNRNPH3"
"ENSG00000244879",-3.97915414989251,3.97915414989252,8.18153121313594e-05,8.18153121313572e-05,0.016816656142059,0.0168166561420585,-0.282799239975362,0.282799239975362,"ENSG00000244879","GABPB1-AS1"
"ENSG00000185950",-3.92454825730051,3.92454825730053,0.000101927213681059,0.000101927213681052,0.0206469081973937,0.0206469081973923,-0.137081987134577,0.137081987134578,"ENSG00000185950","IRS2"
"ENSG00000080546",-3.91961652851158,3.91961652851158,0.00010395789385183,0.00010395789385183,0.0207574211766718,0.0207574211766719,-0.183819846812539,0.183819846812539,"ENSG00000080546","SESN1"
"ENSG00000140678",3.89279625586141,-3.89279625586141,0.00011568929391609,0.000115689293916092,0.0216599288133627,0.0216599288133624,0.700403766446483,-0.700403766446483,"ENSG00000140678","ITGAX"
"ENSG00000226686",3.89704198324713,-3.89704198324713,0.000113752207372891,0.000113752207372889,0.0216599288133627,0.0216599288133624,0.63765673151985,-0.63765673151985,"ENSG00000226686","LINC01535"
"ENSG00000160221",-3.89496600309944,3.89496600309945,0.000114695492099648,0.000114695492099643,0.0216599288133627,0.0216599288133624,-0.774882984336889,0.77488298433689,"ENSG00000160221","GATD3A"
"ENSG00000078596",3.89495037841247,-3.89495037841247,0.000114702619645689,0.00011470261964569,0.0216599288133627,0.0216599288133624,0.228425126360967,-0.228425126360967,"ENSG00000078596","ITM2A"
"ENSG00000123560",3.89163120462667,-3.89163120462667,0.000116226276096602,0.0001162262760966,0.0216599288133627,0.0216599288133624,0.237354535014798,-0.237354535014798,"ENSG00000123560","PLP1"
"ENSG00000166435",3.8876977583357,-3.8876977583357,0.000118056716400123,0.000118056716400123,0.021711562172691,0.021711562172691,0.299376740540467,-0.299376740540467,"ENSG00000166435","XRRA1"
"ENSG00000121769",3.87096521801668,-3.87096521801669,0.000126152518704662,0.000126152518704657,0.0228991396614943,0.0228991396614934,0.335799829679752,-0.335799829679752,"ENSG00000121769","FABP3"
"ENSG00000088899",-3.86278379019397,3.86278379019396,0.000130299553318211,0.000130299553318214,0.0233486776503671,0.0233486776503676,-0.135481192929138,0.135481192929138,"ENSG00000088899","LZTS3"
"ENSG00000204482",3.84642696590046,-3.84642696590046,0.000138980184283893,0.000138980184283893,0.0245889371612148,0.0245889371612148,0.600362226396502,-0.600362226396502,"ENSG00000204482","LST1"
"ENSG00000197956",-3.8314239844329,3.83142398443289,0.000147420558672417,0.000147420558672422,0.0257562143570546,0.0257562143570555,-0.189207471177471,0.189207471177471,"ENSG00000197956","S100A6"
"ENSG00000147684",3.81944300110904,-3.81944300110904,0.000154506319333686,0.000154506319333681,0.0260903088508064,0.0260903088508051,0.15625077329543,-0.15625077329543,"ENSG00000147684","NDUFB9"
"ENSG00000108518",3.82019673714005,-3.82019673714004,0.000154051226445758,0.000154051226445763,0.0260903088508064,0.0260903088508051,0.143041522168094,-0.143041522168093,"ENSG00000108518","PFN1"
"ENSG00000160209",-3.81873856772617,3.81873856772618,0.000154932792059593,0.000154932792059585,0.0260903088508064,0.0260903088508051,-0.125441016034255,0.125441016034255,"ENSG00000160209","PDXK"
"ENSG00000112096",-3.80375123088113,3.80375123088113,0.000164274173318536,0.000164274173318535,0.027334049053252,0.0273340490532519,-0.142643377650898,0.142643377650898,"ENSG00000112096","SOD2"
"ENSG00000108551",-3.78097420153499,3.78097420153499,0.000179494915805972,0.000179494915805968,0.0295152992731773,0.0295152992731767,-0.362355096131887,0.362355096131887,"ENSG00000108551","RASD1"
"ENSG00000165025",3.77489148610406,-3.77489148610406,0.000183779417661386,0.000183779417661385,0.0298684293099208,0.0298684293099206,0.611081116605987,-0.611081116605987,"ENSG00000165025","SYK"
"ENSG00000178741",3.76520900167831,-3.76520900167831,0.000190799105482172,0.000190799105482168,0.0306528631876358,0.0306528631876352,0.183657016440945,-0.183657016440945,"ENSG00000178741","COX5A"
"ENSG00000172348",3.75779932812272,-3.75779932812273,0.000196341054940814,0.000196341054940811,0.0311847605103154,0.0311847605103149,0.164299943354444,-0.164299943354444,"ENSG00000172348","RCAN2"
"ENSG00000142089",-3.73464060681538,3.73464060681538,0.000214657081305303,0.000214657081305303,0.0337108092742047,0.0337108092742047,-0.351712785312683,0.351712785312683,"ENSG00000142089","IFITM3"
"ENSG00000058668",-3.72242662894272,3.72242662894271,0.000224954164915635,0.000224954164915638,0.034935381811398,0.0349353818113986,-0.13598519787599,0.135985197875989,"ENSG00000058668","ATP2B4"
"ENSG00000173391",3.71360375725691,-3.71360375725691,0.000232679939953089,0.00023267993995309,0.0349695432335949,0.0349695432335951,0.605929910501656,-0.605929910501656,"ENSG00000173391","OLR1"
"ENSG00000214401",3.7171331634475,-3.71713316344751,0.000229559885903123,0.000229559885903119,0.0349695432335949,0.0349695432335951,0.592265426954648,-0.592265426954649,"ENSG00000214401","KANSL1-AS1"
"ENSG00000124440",-3.71368728009491,3.71368728009492,0.000232605645176836,0.000232605645176833,0.0349695432335949,0.0349695432335951,-0.401832283106481,0.401832283106481,"ENSG00000124440","HIF3A"
"ENSG00000007516",-3.7010600344423,3.70106003444231,0.000244095058639653,0.000244095058639647,0.0362859051514428,0.036285905151441,-0.182905830215745,0.182905830215745,"ENSG00000007516","BAIAP3"
"ENSG00000132470",-3.69834851635267,3.69834851635269,0.000246630964397729,0.000246630964397718,0.0362859051514428,0.036285905151441,-0.42283985644137,0.422839856441371,"ENSG00000132470","ITGB4"
"ENSG00000135750",3.67894788038519,-3.6789478803852,0.000265511879641987,0.000265511879641977,0.0386568702266256,0.0386568702266241,0.187529975742395,-0.187529975742395,"ENSG00000135750","KCNK1"
"ENSG00000148908",3.67612798738516,-3.67612798738516,0.000268366860453803,0.000268366860453806,0.0386697279233279,0.0386697279233283,0.543231053476184,-0.543231053476183,"ENSG00000148908","RGS10"
"ENSG00000111913",-3.64118829260711,3.64118829260711,0.000306222944467914,0.000306222944467913,0.043062209136736,0.0430622091367345,-0.227242264877637,0.227242264877638,"ENSG00000111913","RIPOR2"
"ENSG00000078549",-3.63956926981274,3.63956926981275,0.000308093361499149,0.000308093361499138,0.043062209136736,0.0430622091367345,-0.179782432025412,0.179782432025413,"ENSG00000078549","ADCYAP1R1"
"ENSG00000175264",-3.64330696127825,3.64330696127825,0.000303791416059948,0.000303791416059941,0.043062209136736,0.0430622091367345,-0.138355447894278,0.138355447894278,"ENSG00000175264","CHST1"
"ENSG00000205364",-3.62389496876877,3.62389496876877,0.000326765031910096,0.000326765031910094,0.044986970615699,0.0449869706156961,-0.342190305897792,0.342190305897792,"ENSG00000205364","MT1M"
"ENSG00000141447",3.62264283837758,-3.6226428383776,0.000328301567060263,0.000328301567060242,0.044986970615699,0.0449869706156961,0.130342636870372,-0.130342636870372,"ENSG00000141447","OSBPL1A"
"ENSG00000111404",3.60536292734201,-3.605362927342,0.00035021147141681,0.000350211471416812,0.0475233566601239,0.047523356660124,0.589853831540728,-0.589853831540728,"ENSG00000111404","RERGL"
"ENSG00000077549",3.59645535442461,-3.59645535442461,0.000362034882268498,0.000362034882268498,0.0486553995141038,0.0486553995141038,0.0901555444175673,-0.0901555444175672,"ENSG00000077549","CAPZB"
"ENSG00000131023",-3.58181748887882,3.58181748887883,0.000382281368087119,0.000382281368087112,0.0495507769352996,0.0495507769352985,-0.182386374432235,0.182386374432235,"ENSG00000131023","LATS1"
"ENSG00000134030",-3.58490989688981,3.58490989688981,0.000377917565418646,0.000377917565418636,0.0495507769352996,0.0495507769352985,-0.144188133631882,0.144188133631882,"ENSG00000134030","CTIF"
"ENSG00000167074",-3.58139735718667,3.58139735718668,0.00038287786427791,0.000382877864277902,0.0495507769352996,0.0495507769352985,-0.238601092095564,0.238601092095565,"ENSG00000167074","TEF"
"ENSG00000157514",-3.58894901133179,3.5889490113318,0.000372288193252435,0.00037228819325242,0.0495507769352996,0.0495507769352985,-0.150015789563111,0.150015789563111,"ENSG00000157514","TSC22D3"
"ENSG00000156030",-3.56742671993953,3.56742671993954,0.000403217626981657,0.000403217626981635,0.051704337360758,0.0517043373607551,-0.211921122028606,0.211921122028607,"ENSG00000156030","ELMSAN1"
"ENSG00000139679",3.56304552223849,-3.5630455222385,0.000409802033944469,0.000409802033944462,0.0520709366221986,0.0520709366221977,0.526130234466088,-0.526130234466089,"ENSG00000139679","LPAR6"
"ENSG00000104112",3.55700276679318,-3.55700276679319,0.000419049074679985,0.000419049074679964,0.052766206457677,0.0527662064576744,0.148181080970405,-0.148181080970405,"ENSG00000104112","SCG3"
"ENSG00000112799",3.5515964674285,-3.5515964674285,0.000427487578701681,0.000427487578701685,0.0532600384326436,0.053260038432642,0.598751448903927,-0.598751448903926,"ENSG00000112799","LY86"
"ENSG00000090266",3.54963269416072,-3.54963269416073,0.000430591997058648,0.000430591997058636,0.0532600384326436,0.053260038432642,0.186484611424271,-0.186484611424272,"ENSG00000090266","NDUFB2"
"ENSG00000169021",3.5374327354795,-3.53743273547951,0.000450356489856878,0.000450356489856872,0.0552160759537683,0.0552160759537675,0.172484519440707,-0.172484519440707,"ENSG00000169021","UQCRFS1"
"ENSG00000130294",-3.52383449852421,3.52383449852423,0.000473386297851373,0.000473386297851347,0.0565514554279371,0.056551455427934,-0.0854495715644883,0.0854495715644887,"ENSG00000130294","KIF1A"
"ENSG00000061938",-3.52388561716024,3.52388561716025,0.00047329769555693,0.000473297695556901,0.0565514554279371,0.056551455427934,-0.154069582159812,0.154069582159813,"ENSG00000061938","TNK2"
"ENSG00000141469",-3.52563833838464,3.52563833838464,0.000470269136050708,0.000470269136050699,0.0565514554279371,0.056551455427934,-0.4274781124077,0.427478112407701,"ENSG00000141469","SLC14A1"
"ENSG00000228058",3.51879895239935,-3.51879895239936,0.000482190759102368,0.000482190759102353,0.0566351280670067,0.056635128067005,0.605216272000988,-0.605216272000989,"ENSG00000228058","LINC01736"
"ENSG00000241945",-3.52087061417438,3.52087061417438,0.000478550137913404,0.000478550137913402,0.0566351280670067,0.056635128067005,-0.64653225082079,0.64653225082079,"ENSG00000241945","PWP2"
"ENSG00000121858",3.51501391944298,-3.51501391944299,0.000488909407977846,0.000488909407977835,0.0569457232942197,0.0569457232942183,0.53271523766164,-0.532715237661641,"ENSG00000121858","TNFSF10"
"ENSG00000100626",-3.51111331152184,3.51111331152185,0.000495924814334826,0.00049592481433481,0.0572854638839493,0.0572854638839475,-0.254162662456939,0.25416266245694,"ENSG00000100626","GALNT16"
"ENSG00000155980",-3.49956522884404,3.49956522884404,0.000517250805054699,0.000517250805054704,0.0592591352643404,0.059259135264341,-0.130505994833589,0.130505994833589,"ENSG00000155980","KIF5A"
"ENSG00000143119",3.49256064578508,-3.49256064578508,0.000530601118387657,0.000530601118387663,0.0602944051358072,0.0602944051358079,0.550667138081185,-0.550667138081184,"ENSG00000143119","CD53"
"ENSG00000173141",3.48061992912203,-3.48061992912204,0.000554104958699078,0.000554104958699071,0.0624574597398146,0.0624574597398138,0.143790736884291,-0.143790736884291,"ENSG00000173141","MRPL57"
"ENSG00000130429",3.4779284642347,-3.4779284642347,0.000559535524335377,0.000559535524335374,0.0625650241890845,0.0625650241890842,0.344568415939323,-0.344568415939323,"ENSG00000130429","ARPC1B"
"ENSG00000011426",3.47292119848189,-3.47292119848186,0.000569771294098312,0.000569771294098364,0.0629683831509383,0.0629683831509391,0.270109618676333,-0.270109618676331,"ENSG00000011426","ANLN"
"ENSG00000176697",3.47176807360311,-3.4717680736031,0.00057215315591108,0.000572153155911087,0.0629683831509383,0.0629683831509391,0.495477091862714,-0.495477091862713,"ENSG00000176697","BDNF"
"ENSG00000165168",3.46945541811294,-3.46945541811294,0.000576958183862861,0.000576958183862861,0.0630011291863375,0.0630011291863375,0.553113939980893,-0.553113939980892,"ENSG00000165168","CYBB"
"ENSG00000099901",3.45701809108055,-3.45701809108056,0.00060345256936664,0.000603452569366623,0.0653833842018414,0.0653833842018394,0.14690829113993,-0.14690829113993,"ENSG00000099901","RANBP1"
"ENSG00000178602",-3.45377726038894,3.45377726038895,0.000610540608349709,0.0006105406083497,0.0656425083300298,0.0656425083300289,-0.573329099837504,0.573329099837504,"ENSG00000178602","OTOS"
"ENSG00000148671",-3.44925847769927,3.44925847769927,0.000620553533894691,0.000620553533894688,0.0657081571458038,0.0657081571458034,-0.277738780428601,0.277738780428601,"ENSG00000148671","ADIRF"
"ENSG00000102265",-3.4493030753319,3.44930307533191,0.000620453967476425,0.00062045396747641,0.0657081571458038,0.0657081571458034,-0.369829001535415,0.369829001535415,"ENSG00000102265","TIMP1"
"ENSG00000167755",3.44313824076812,-3.44313824076813,0.000634359675551219,0.000634359675551214,0.0666650013923263,0.0666650013923257,0.394486500920548,-0.394486500920548,"ENSG00000167755","KLK6"
"ENSG00000183426",-3.4371773874431,3.43717738744311,0.00064808149954269,0.000648081499542673,0.0672362020658128,0.0672362020658094,-0.325939283241496,0.325939283241497,"ENSG00000183426","NPIPA1"
"ENSG00000108826",3.43660397788894,-3.43660397788895,0.000649415989045198,0.000649415989045165,0.0672362020658128,0.0672362020658094,0.131962715667696,-0.131962715667696,"ENSG00000108826","MRPL27"
"ENSG00000108349",-3.43063887842201,3.43063887842202,0.000663451450637163,0.000663451450637153,0.0681842715114385,0.0681842715114374,-0.118304724815406,0.118304724815407,"ENSG00000108349","CASC3"
"ENSG00000170017",3.42807238016988,-3.42807238016988,0.00066957691442155,0.000669576914421549,0.0683115075391971,0.068311507539197,0.164537147022407,-0.164537147022407,"ENSG00000170017","ALCAM"
"ENSG00000133048",-3.41907224077425,3.41907224077425,0.000691477078051541,0.000691477078051536,0.0700346023183071,0.0700346023183066,-0.531562539171544,0.531562539171544,"ENSG00000133048","CHI3L1"
"ENSG00000075618",3.41642714764492,-3.41642714764491,0.000698039365795763,0.000698039365795785,0.0701906202570316,0.0701906202570337,0.176856830014243,-0.176856830014242,"ENSG00000075618","FSCN1"
"ENSG00000122729",-3.40953264794426,3.40953264794426,0.000715418174639274,0.000715418174639264,0.0714242844780938,0.0714242844780928,-0.18450912961273,0.18450912961273,"ENSG00000122729","ACO1"
