Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9,Feature count topic 10to13,Feature log2 fold change topic 10to13
ENSG00000142611,PRDM16,58,1.99157,20,0.15376,10,-0.8311,9,-1.4522,22,0.48192
ENSG00000158109,TPRG1L,86,-0.5864,69,-0.9110,53,-1.3222,131,0.08963,163,0.55920
ENSG00000130764,LRRC47,57,-0.0944,37,-0.7677,97,0.75406,63,0.09309,55,-0.1918
ENSG00000116198,CEP104,154,1.64170,102,0.92721,56,-0.0349,48,-0.4261,35,-0.9019
ENSG00000196581,AJAP1,0,-7.3639,23,-1.2738,25,-1.1746,85,1.56158,38,-0.7082
ENSG00000069424,KCNAB2,54,-1.6880,37,-2.2596,99,-0.7900,188,0.34749,211,0.52485
ENSG00000116254,CHD5,250,-0.6726,110,-1.8961,299,-0.4010,480,0.64146,374,-0.0735
ENSG00000116251,RPL22,428,-0.0794,595,0.44201,380,-0.2628,374,-0.4620,551,0.44333
ENSG00000116237,ICMT,55,0.63513,11,-1.7403,46,0.36088,37,-0.0191,37,-0.0103
ENSG00000097021,ACOT7,48,-1.1108,21,-2.3398,92,-0.1421,133,0.87715,87,-0.3026
ENSG00000215788,TNFRSF25,0,-6.6188,3,-3.2994,12,-1.4823,52,1.63224,25,-0.5309
ENSG00000171680,PLEKHG5,8,-2.0456,0,-7.4680,14,-1.3536,45,0.81224,39,0.26001
ENSG00000162408,NOL9,66,0.69845,31,-0.4823,15,-1.5717,45,0.16044,43,0.00241
ENSG00000162413,KLHL21,27,-0.5181,31,-0.2777,66,0.88566,33,-0.3703,43,0.26769
ENSG00000116273,PHF13,36,0.97530,16,-0.2961,48,1.46930,14,-0.8246,18,-0.1779
ENSG00000007923,DNAJC11,16,-0.9491,27,-0.1905,33,0.10478,29,-0.1834,38,0.45256
ENSG00000171735,CAMTA1,110,-2.2191,150,-1.7675,335,-0.5621,670,1.05506,415,-0.3041
ENSG00000049245,VAMP3,35,0.36862,88,1.93778,84,1.85355,9,-2.2889,25,-0.1913
ENSG00000049246,PER3,51,0.24500,51,0.26023,35,-0.3173,39,-0.2597,48,0.20949
ENSG00000116288,PARK7,86,-1.1432,128,-0.5488,193,0.08872,167,-0.2229,240,0.61445
ENSG00000116285,ERRFI1,116,2.34309,13,-1.2269,1,-4.6302,26,-0.3695,26,-0.2925
ENSG00000162426,SLC45A1,20,-0.0533,3,-2.8570,11,-0.9363,24,0.46840,22,0.14846
ENSG00000142599,RERE,319,0.79473,298,0.68448,168,-0.2201,172,-0.3071,176,-0.1957
ENSG00000074800,ENO1,203,-0.9262,270,-0.4947,264,-0.5293,268,-0.7781,621,1.25252
ENSG00000049239,H6PD,65,1.94250,74,2.19372,31,0.65603,9,-1.7138,10,-1.2423
ENSG00000171612,SLC25A33,12,-1.2142,16,-0.7426,8,-1.7302,22,-0.5280,46,1.28872
ENSG00000171603,CLSTN1,180,-1.7814,196,-1.6544,562,-0.0623,711,0.57592,600,0.05369
ENSG00000178585,CTNNBIP1,0,-6.1076,21,-0.1238,47,1.16607,17,-0.6759,31,0.71035
ENSG00000162441,LZIC,67,0.02919,143,1.27898,112,0.86880,48,-0.7227,59,-0.1962
ENSG00000130939,UBE4B,16,-1.4096,37,-0.1208,53,0.41144,46,0.37355,36,-0.2470
ENSG00000054523,KIF1B,121,-1.8791,653,0.69975,573,0.48767,421,-0.0042,402,-0.0994
ENSG00000142657,PGD,0,-6.9059,29,-0.6160,65,0.65412,44,0.04813,51,0.35213
ENSG00000160049,DFFA,152,1.11783,132,0.88394,89,0.24407,55,-0.7639,71,-0.1338
ENSG00000142655,PEX14,0,-5.7353,6,-1.4694,6,-1.4656,19,0.21279,25,0.83135
ENSG00000120948,TARDBP,87,0.15785,75,-0.0721,78,-0.0207,82,0.13112,72,-0.1826
ENSG00000116649,SRM,22,-1.2281,37,-0.4385,59,0.28567,50,0.04947,55,0.24780
ENSG00000171824,EXOSC10,75,1.22102,45,0.37402,42,0.27432,29,-0.4790,30,-0.2832
ENSG00000198793,MTOR,0,-6.7668,30,-0.2611,27,-0.4441,46,0.75567,33,-0.1561
ENSG00000116661,FBXO2,49,-1.6205,108,-0.4481,57,-1.4078,134,-0.2093,217,0.93775
ENSG00000132879,FBXO44,9,-3.4514,24,-2.0511,124,0.40853,113,0.48063,102,0.13843
ENSG00000177000,MTHFR,52,0.77420,31,-0.0333,58,0.97362,28,-0.3470,26,-0.3635
ENSG00000011021,CLCN6,20,-2.0035,35,-1.1569,62,-0.3086,70,-0.1981,111,0.89749
ENSG00000116685,KIAA2013,43,0.33566,32,-0.1586,76,1.25406,26,-0.7420,38,0.15306
ENSG00000083444,PLOD1,35,0.73334,23,0.04493,41,0.98151,16,-0.7912,24,0.12608
ENSG00000116688,MFN2,100,-0.0225,95,-0.0974,47,-1.1742,109,0.20704,105,0.07557
ENSG00000048707,VPS13D,120,0.81302,38,-0.9776,74,0.04168,70,-0.0888,72,-0.0085
ENSG00000162496,DHRS3,103,1.71465,51,0.53096,33,-0.1662,20,-1.2996,42,0.27914
ENSG00000116731,PRDM2,301,0.02315,251,-0.2574,163,-0.9187,399,0.92886,188,-0.8801
ENSG00000189337,KAZN,93,0.52247,120,0.93999,100,0.63465,66,-0.0244,40,-0.9849
ENSG00000142634,EFHD2,9,-3.1732,44,-0.8330,170,1.30727,58,-0.6486,104,0.71436
ENSG00000116138,DNAJC16,12,-1.6092,14,-1.3973,64,0.92750,44,0.62295,28,-0.5171
ENSG00000197312,DDI2,49,0.11517,53,0.23532,40,-0.2195,51,0.33836,36,-0.4851
ENSG00000116786,PLEKHM2,68,-0.9233,112,-0.1601,40,-1.6926,116,-0.1900,176,0.78894
ENSG00000065526,SPEN,876,1.97501,396,0.59199,278,0.02901,255,-0.1693,116,-1.5630
ENSG00000116809,ZBTB17,33,0.34282,30,0.21731,26,0.01435,26,-0.0547,24,-0.1476
ENSG00000037637,FBXO42,26,-0.0209,27,0.02254,45,0.81112,30,0.30426,18,-0.7914
ENSG00000055070,SZRD1,129,1.90064,56,0.46659,24,-0.8105,23,-1.2706,48,0.28909
ENSG00000058453,CROCC,16,-0.1985,8,-1.1507,24,0.43192,14,-0.5243,25,0.71399
ENSG00000159363,ATP13A2,33,-1.0370,28,-1.2818,24,-1.4729,77,0.51166,73,0.26881
ENSG00000117118,SDHB,29,-0.8187,13,-1.9743,82,0.79122,52,0.12535,53,0.11478
ENSG00000117115,PADI2,16,-2.1153,215,2.01990,212,1.98831,18,-2.5223,74,0.27825
ENSG00000179051,RCC2,31,0.12876,13,-1.1390,43,0.66690,33,0.42692,21,-0.5912
ENSG00000074964,ARHGEF10L,113,2.75432,17,-0.5063,7,-1.8160,14,-1.1065,21,-0.2154
ENSG00000117154,IGSF21,25,-1.6260,8,-3.3000,87,0.24375,88,0.46288,81,0.17381
ENSG00000159423,ALDH4A1,7,-1.7494,25,0.04723,24,-0.0371,12,-1.4905,47,1.68117
ENSG00000127481,UBR4,128,1.38029,79,0.56499,69,0.34983,56,0.03221,26,-1.3452
ENSG00000127463,EMC1,2,-3.9832,31,-0.1823,62,0.89851,34,-0.1040,40,0.26552
ENSG00000053372,MRTO4,31,-0.1708,21,-0.7101,23,-0.6116,34,-0.0223,41,0.42186
ENSG00000053371,AKR7A2,39,0.35643,62,1.10854,42,0.48582,17,-1.3145,39,0.52748
ENSG00000077549,CAPZB,133,-0.1282,100,-0.5559,111,-0.4009,150,0.10972,157,0.18501
ENSG00000173436,MICOS10,128,-0.9648,142,-0.8092,118,-1.0894,193,-0.5426,395,1.20179
ENSG00000158747,NBL1,208,0.60475,74,-0.9847,184,0.41055,125,-0.3291,158,0.22474
ENSG00000169914,OTUD3,1,-4.3929,3,-2.8072,14,-0.5992,32,1.59040,14,-0.7295
ENSG00000162545,CAMK2N1,615,-1.5972,533,-1.8068,469,-1.9955,2513,1.16105,1562,-0.2481
ENSG00000090432,MUL1,11,-0.6427,16,-0.0465,25,0.61118,16,-0.0857,17,0.04875
ENSG00000158828,PINK1,32,-3.1756,195,-0.5340,172,-0.7264,283,0.06593,373,0.67803
ENSG00000244038,DDOST,17,0.01709,7,-1.2099,17,-0.0362,13,-0.5555,25,0.84503
ENSG00000117245,KIF17,1,-4.4476,0,-7.8254,24,0.04072,30,0.75652,24,0.11785
ENSG00000189410,SH2D5,0,-6.0071,3,-2.9518,8,-1.8719,34,0.62093,36,0.56789
ENSG00000127483,HP1BP3,643,0.99611,475,0.49830,345,-0.0100,354,0.05220,231,-0.7838
ENSG00000075151,EIF4G3,132,-1.0119,180,-0.5399,203,-0.3549,376,1.30617,137,-1.1642
ENSG00000117298,ECE1,331,3.97730,51,0.21156,43,-0.0474,12,-2.5360,20,-1.4364
ENSG00000076864,RAP1GAP,24,-2.0267,20,-2.2615,141,0.67484,92,-0.0110,115,0.49920
ENSG00000090686,USP48,171,0.82642,152,0.63282,132,0.40125,103,0.02115,64,-0.8987
ENSG00000070831,CDC42,176,0.12277,128,-0.3797,254,0.70336,150,-0.2218,166,0.03928
ENSG00000133216,EPHB2,0,-5.5926,31,1.09034,0,-6.6371,25,1.56196,6,-1.5730
ENSG00000004487,KDM1A,30,-0.7471,29,-0.8098,68,0.50648,60,0.57999,38,-0.4944
ENSG00000169641,LUZP1,233,0.28013,46,-2.1591,101,-1.0053,276,1.13995,124,-0.8656
ENSG00000125944,HNRNPR,164,0.35063,157,0.27678,105,-0.3450,147,0.30604,101,-0.5233
ENSG00000117318,ID3,142,3.21554,29,0.25478,18,-0.5146,6,-2.5975,24,-0.0934
ENSG00000142676,RPL11,282,-0.4426,497,0.44023,454,0.29672,265,-0.8272,516,0.71645
ENSG00000011007,ELOA,74,1.08763,54,0.57406,18,-1.1096,38,0.04682,28,-0.5539
ENSG00000057757,PITHD1,28,-1.9220,71,-0.5797,70,-0.5933,113,0.26621,123,0.37562
ENSG00000011009,LYPLA2,10,-1.4193,6,-2.1589,29,0.12161,26,-0.0912,37,0.71891
ENSG00000189266,PNRC2,58,-0.2119,35,-0.9630,50,-0.4219,77,0.42893,64,-0.0690
ENSG00000188529,SRSF10,189,1.26018,83,-0.0701,123,0.54483,82,-0.1428,61,-0.7015
ENSG00000001461,NIPAL3,45,-1.4700,286,1.43008,274,1.34879,101,-0.4351,87,-0.6197
ENSG00000133226,SRRM1,1204,1.95033,1171,1.89861,384,0.01556,291,-0.6428,107,-2.2169
ENSG00000169504,CLIC4,212,2.03939,153,1.43613,269,2.51682,9,-3.4688,34,-1.1582
ENSG00000117614,SYF2,289,0.98756,171,0.13573,68,-1.2700,157,0.00902,141,-0.2082
ENSG00000117616,RSRP1,87,0.08699,72,-0.2109,92,0.18645,91,0.27940,68,-0.3765
ENSG00000183726,TMEM50A,75,-0.1590,41,-1.0728,114,0.50146,87,0.12694,82,-0.0288
ENSG00000204178,MACO1,119,0.66186,90,0.20472,43,-0.9050,101,0.76381,41,-1.2165
ENSG00000117643,MAN1C1,19,-1.2011,7,-2.5070,7,-2.5371,61,1.26113,36,-0.3106
ENSG00000162430,SELENON,29,-0.0739,51,0.81158,14,-1.1493,24,-0.5550,39,0.55107
ENSG00000117640,MTFR1L,67,0.06256,42,-0.6317,44,-0.5916,66,0.06504,72,0.23700
ENSG00000117632,STMN1,119,-2.5750,493,-0.4681,1184,0.92207,729,0.24442,627,-0.1274
ENSG00000158008,EXTL1,0,-6.1817,24,-0.6934,31,-0.3032,39,0.10368,50,0.62778
ENSG00000175087,PDIK1L,0,-5.6652,17,0.04390,7,-1.3055,19,0.37935,19,0.33648
ENSG00000142684,ZNF593,14,-0.7591,25,0.07205,21,-0.1587,19,-0.5723,34,0.80675
ENSG00000142669,SH3BGRL3,85,-0.6673,135,0.03932,201,0.67861,104,-0.5820,167,0.52137
ENSG00000198830,HMGN2,197,0.40685,191,0.35941,185,0.30812,124,-0.5021,165,0.17024
ENSG00000117713,ARID1A,141,0.50984,113,0.16043,173,0.84519,100,-0.0460,74,-0.6152
ENSG00000204160,ZDHHC18,15,-0.5041,14,-0.5668,23,0.18262,21,0.04397,23,0.18536
ENSG00000142751,GPN2,24,0.01032,29,0.30491,8,-1.5218,23,-0.1064,28,0.32581
ENSG00000090273,NUDC,76,-1.4600,144,-0.4963,191,-0.0601,220,0.29537,212,0.13622
ENSG00000253368,TRNP1,21,-0.7580,3,-3.3225,12,-1.6163,43,0.57873,41,0.32027
ENSG00000090020,SLC9A1,12,-0.6801,3,-2.7679,2,-3.2523,27,1.12147,17,-0.2007
ENSG00000142784,WDTC1,37,-0.0374,26,-0.5753,51,0.48291,33,-0.3510,45,0.37543
ENSG00000186501,TMEM222,22,-1.0672,54,0.32171,51,0.23080,37,-0.4307,56,0.52238
ENSG00000158195,WASF2,338,2.54260,167,1.21300,131,0.80324,36,-1.6772,44,-1.0878
ENSG00000126705,AHDC1,164,0.90234,56,-0.7951,124,0.44401,95,0.03386,76,-0.4134
ENSG00000126709,IFI6,25,-1.9112,60,-0.6509,126,0.51306,77,-0.4114,127,0.76177
ENSG00000009780,FAM76A,48,0.80687,22,-0.4165,77,1.61844,30,0.07976,12,-1.5103
ENSG00000117758,STX12,39,-1.1350,94,0.19988,185,1.31164,69,-0.4461,86,0.07258
ENSG00000117751,PPP1R8,14,-1.1774,22,-0.4944,29,-0.0610,31,0.08394,36,0.33117
ENSG00000117748,RPA2,3,-2.8501,16,-0.7231,33,0.39461,24,-0.2360,36,0.70763
ENSG00000126698,DNAJC8,312,0.43330,245,0.05145,154,-0.6603,283,0.51529,168,-0.6670
ENSG00000130770,ATP5IF1,82,-1.4370,86,-1.3717,106,-1.0667,255,0.52032,242,0.27201
ENSG00000204138,PHACTR4,206,2.30363,142,1.59016,54,0.00107,31,-1.2597,29,-1.1448
ENSG00000180098,TRNAU1AP,39,0.79238,13,-0.8775,53,1.30498,20,-0.3823,20,-0.3165
ENSG00000120656,TAF12,5,-1.5031,7,-1.0858,20,0.40633,11,-0.6573,24,1.06653
ENSG00000162419,GMEB1,42,1.07517,21,0.00626,17,-0.3799,24,0.29362,14,-0.8221
ENSG00000198492,YTHDF2,78,-0.1467,52,-0.7576,82,-0.0781,114,0.87662,55,-0.8445
ENSG00000116329,OPRD1,21,-0.0152,0,-5.5376,30,0.53294,25,0.47690,19,-0.2617
ENSG00000159023,EPB41,44,0.78667,16,-0.7810,2,-3.5936,32,0.49109,24,-0.2302
ENSG00000116350,SRSF4,301,1.36037,183,0.52980,137,0.06758,119,-0.2427,92,-0.6902
ENSG00000116353,MECR,0,-5.6810,12,-0.4424,12,-0.4883,20,0.54546,18,0.14023
ENSG00000060656,PTPRU,6,-1.5375,11,-0.7938,49,1.55593,15,-0.4525,21,0.24056
ENSG00000162512,SDC3,26,-2.3015,183,0.61511,138,0.16320,109,-0.3401,154,0.47037
ENSG00000134644,PUM1,312,0.49657,182,-0.3493,224,-0.0246,256,0.33143,177,-0.5026
ENSG00000121766,ZCCHC17,60,-1.2088,137,0.04717,111,-0.2712,167,0.69823,103,-0.4960
ENSG00000121769,FABP3,29,-0.4742,12,-1.7102,41,0.08083,46,0.49022,37,-0.1127
ENSG00000162517,PEF1,31,-1.1096,21,-1.6864,99,0.68211,69,0.16881,69,0.14121
ENSG00000084636,COL16A1,36,0.32821,34,0.26446,78,1.64699,20,-0.8543,27,-0.1519
ENSG00000121753,ADGRB2,35,-2.2900,56,-1.5983,129,-0.3459,192,0.50752,181,0.24937
ENSG00000184007,PTP4A2,103,-1.5519,961,2.04822,717,1.50422,212,-0.7395,174,-0.9633
ENSG00000121774,KHDRBS1,188,0.47041,86,-0.7407,139,-0.0050,147,0.13913,130,-0.1447
ENSG00000121775,TMEM39B,22,0.25398,5,-1.9640,23,0.34192,24,0.77750,12,-0.8468
ENSG00000025800,KPNA6,104,0.25015,69,-0.3881,56,-0.6912,109,0.61167,67,-0.5422
ENSG00000084652,TXLNA,125,2.14866,49,0.52912,15,-1.2457,26,-0.7544,29,-0.3998
ENSG00000160050,CCDC28B,0,-5.4454,11,-0.3303,1,-3.6528,13,-0.2836,24,1.26317
ENSG00000084623,EIF3I,86,-0.2325,79,-0.3599,116,0.23943,104,0.11583,98,-0.0409
ENSG00000116478,HDAC1,111,2.64502,60,1.45116,41,0.83602,10,-1.8871,12,-1.2860
ENSG00000175130,MARCKSL1,16,-3.6517,627,2.01753,877,2.70945,73,-1.9913,131,-0.7327
ENSG00000160058,BSDC1,52,-0.3705,70,0.07188,88,0.42785,67,-0.0025,64,-0.0730
ENSG00000160062,ZBTB8A,170,2.49357,31,-0.4335,19,-1.1586,38,-0.1501,20,-1.3247
ENSG00000176261,ZBTB8OS,20,-0.6590,12,-1.3594,14,-1.1302,35,0.37615,36,0.30922
ENSG00000162521,RBBP4,92,-0.3187,148,0.43166,134,0.27045,101,-0.2950,122,0.17234
ENSG00000162522,KIAA1522,1,-3.9755,2,-3.4513,0,-5.8390,26,0.33553,35,0.97410
ENSG00000134684,YARS,15,-2.2315,39,-0.8634,40,-0.8434,87,0.70018,70,0.03133
ENSG00000160097,FNDC5,10,-1.4760,6,-2.1190,5,-2.3737,34,0.70248,31,0.30110
ENSG00000121905,HPCA,19,-2.9596,10,-3.7847,72,-1.0231,166,0.49330,181,0.56807
ENSG00000121900,TMEM54,0,-6.5073,29,-0.0259,4,-2.9680,19,-1.0197,60,1.85027
ENSG00000004455,AK2,50,0.70734,35,0.13402,81,1.53978,16,-1.4911,38,0.38812
ENSG00000142920,AZIN2,7,-1.2262,16,-0.1115,26,0.60841,18,0.05083,18,0.02210
ENSG00000160094,ZNF362,77,1.44077,21,-0.6274,56,0.89922,21,-0.9318,33,0.08117
ENSG00000134686,PHC2,60,0.35405,71,0.61485,80,0.81121,35,-0.7473,51,0.11535
ENSG00000121904,CSMD2,4,-2.4939,15,-0.5544,57,1.53364,31,1.02821,7,-1.9802
ENSG00000163866,SMIM12,24,-0.5191,11,-1.6345,15,-1.1982,46,0.89531,30,-0.2699
ENSG00000116544,DLGAP3,31,-1.1232,17,-1.9802,18,-1.9636,77,0.47087,81,0.45507
ENSG00000163867,ZMYM6,41,1.30490,12,-0.6537,2,-3.0008,21,0.48908,13,-0.6345
ENSG00000116560,SFPQ,900,1.42900,931,1.49016,320,-0.2546,328,-0.3547,197,-1.2174
ENSG00000146463,ZMYM4,47,-0.5021,50,-0.4185,28,-1.3094,83,0.69008,58,-0.2440
ENSG00000142687,KIAA0319L,110,0.72889,71,0.04549,26,-1.4765,69,-0.0187,70,0.02954
ENSG00000020129,NCDN,123,-1.7064,39,-3.3618,266,-0.5568,518,0.97215,355,-0.1473
ENSG00000126067,PSMB2,66,-0.1831,59,-0.3602,104,0.53618,68,-0.2301,82,0.21698
ENSG00000142686,C1orf216,4,-4.1355,10,-2.7710,78,0.29349,75,0.39550,76,0.34354
ENSG00000134698,AGO4,0,-6.0945,18,-0.3548,50,1.29797,25,0.28415,19,-0.3628
ENSG00000092847,AGO1,46,-0.0716,50,0.06266,49,0.04858,51,0.16234,43,-0.2104
ENSG00000126070,AGO3,121,0.96015,129,1.07046,87,0.42693,66,-0.0108,32,-1.3197
ENSG00000054116,TRAPPC3,25,-0.5678,30,-0.3335,6,-2.7436,42,0.34539,42,0.28412
ENSG00000116871,MAP7D1,207,0.11153,237,0.32195,200,0.05234,199,0.08787,167,-0.2883
ENSG00000054118,THRAP3,429,1.28077,165,-0.2614,202,0.05398,219,0.32442,107,-1.1245
ENSG00000196182,STK40,59,1.54344,17,-0.4957,33,0.55213,18,-0.6261,21,-0.1724
ENSG00000181817,LSM10,0,-6.2217,13,-0.9506,36,0.55548,23,-0.2451,36,0.75594
ENSG00000116898,MRPS15,7,-2.4602,15,-1.3945,2,-3.8748,42,0.28010,54,0.81445
ENSG00000163873,GRIK3,0,-6.2334,22,-0.2047,162,3.55562,13,-1.3384,15,-0.9847
ENSG00000163875,MEAF6,31,-1.7620,23,-2.1482,226,1.34550,100,0.02559,102,0.06159
ENSG00000163877,SNIP1,34,0.81675,13,-0.6082,14,-0.5833,27,0.84323,10,-1.2060
ENSG00000134697,GNL2,21,-0.5023,29,0.01546,18,-0.7547,37,0.68996,22,-0.4980
ENSG00000185090,MANEAL,9,-0.6819,3,-1.9718,3,-2.0800,18,0.70528,15,0.13245
ENSG00000197982,C1orf122,59,-1.1990,226,0.89495,172,0.45478,87,-0.9155,175,0.67970
ENSG00000188786,MTF1,20,-0.2435,36,0.68594,56,1.43284,20,-0.3246,17,-0.6058
ENSG00000183431,SF3A3,54,0.35980,38,-0.1882,19,-1.1928,45,0.16113,43,0.02017
ENSG00000183520,UTP11,81,1.25233,17,-1.1862,26,-0.5247,41,0.27693,28,-0.5342
ENSG00000185668,POU3F1,0,-5.7737,0,-6.9491,0,-6.9067,29,1.83273,14,-0.4629
ENSG00000116954,RRAGC,77,0.92370,52,0.30272,46,0.09165,44,0.07378,30,-0.7030
ENSG00000174574,AKIRIN1,76,-0.0207,77,-0.0077,150,1.06854,76,-0.0412,61,-0.4590
ENSG00000168653,NDUFS5,48,-2.9940,144,-1.3957,165,-1.1980,402,0.29992,483,0.64763
ENSG00000127603,MACF1,1887,1.90306,1121,0.98096,518,-0.2553,429,-0.8358,459,-0.5615
ENSG00000090621,PABPC4,430,2.30215,142,0.35966,109,-0.0609,84,-0.7242,72,-0.8615
ENSG00000116983,HPCAL4,73,-2.3058,202,-0.7905,281,-0.2919,424,0.66938,327,-0.0738
ENSG00000084072,PPIE,45,0.87890,21,-0.3324,25,-0.0649,24,-0.2241,26,0.00226
ENSG00000168389,MFSD2A,60,1.68007,26,0.25207,18,-0.3161,13,-1.0721,24,0.25540
ENSG00000131236,CAP1,329,1.25086,145,-0.0790,149,-0.0383,144,-0.1526,124,-0.4076
ENSG00000131238,PPT1,35,-1.7722,44,-1.4605,67,-0.8314,125,0.22756,150,0.59194
ENSG00000117000,RLF,13,-1.4770,36,0.06962,42,0.30866,49,1.11451,16,-1.3655
ENSG00000084073,ZMPSTE24,55,0.36970,43,-0.0181,44,0.02590,42,-0.0719,42,-0.0567
ENSG00000084070,SMAP2,118,-0.3568,62,-1.3397,130,-0.2182,217,1.25460,82,-1.1322
ENSG00000117016,RIMS3,79,-1.2612,12,-3.9841,26,-2.8559,223,0.61662,225,0.47522
ENSG00000066136,NFYC,20,-0.8126,17,-1.0735,7,-2.3502,39,0.34459,43,0.45981
ENSG00000127124,HIVEP3,8,-1.7189,11,-1.1810,14,-0.9052,32,0.71421,26,0.03478
ENSG00000198815,FOXJ3,63,0.24079,26,-1.0843,68,0.34929,55,0.01026,55,0.03754
ENSG00000177181,RIMKLA,0,-6.9678,11,-1.9620,4,-3.3140,60,1.19473,41,-5.9417
ENSG00000127125,PPCS,23,-0.9922,33,-0.4818,46,0.05407,50,0.32672,44,-0.0129
ENSG00000186409,CCDC30,62,-0.4215,60,-0.4836,69,-0.2757,115,1.08642,46,-1.0633
ENSG00000065978,YBX1,244,1.23008,146,0.38538,105,-0.1268,76,-0.9628,135,0.35220
ENSG00000164008,C1orf50,0,-5.8168,33,0.89985,29,0.70667,15,-0.5488,23,0.43162
ENSG00000177868,SVBP,47,0.24354,25,-0.6982,11,-1.9384,46,0.37571,41,0.03931
ENSG00000117394,SLC2A1,104,1.61092,27,-0.5785,4,-3.1864,20,-1.4775,64,1.16889
ENSG00000117395,EBNA1BP2,35,-0.7663,32,-0.8750,21,-1.5124,84,1.27366,38,-0.7683
ENSG00000066322,ELOVL1,45,0.36382,102,1.72638,171,2.77839,11,-2.3807,21,-0.9990
ENSG00000159479,MED8,20,0.03336,6,-1.6202,16,-0.3059,22,0.36713,19,-0.0059
