Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to11,Feature log2 fold change topic 5to11
ENSG00000049246,PER3,38,0.13350,39,0.19831,33,-0.2173
ENSG00000116288,PARK7,203,-0.1264,126,-0.9166,249,0.59512
ENSG00000116285,ERRFI1,20,-0.4994,34,0.38404,28,0.01867
ENSG00000162426,SLC45A1,10,-1.4876,14,-0.9564,33,1.41800
ENSG00000142599,RERE,129,-0.0002,143,0.18828,124,-0.1245
ENSG00000074800,ENO1,437,0.28825,223,-0.8568,396,0.26198
ENSG00000171612,SLC25A33,48,1.35684,17,-0.5748,19,-0.7643
ENSG00000171608,PIK3CD,5,-1.5222,10,-0.3259,15,0.99855
ENSG00000171603,CLSTN1,367,-1.0951,598,-0.2952,839,0.79649
ENSG00000178585,CTNNBIP1,32,0.00553,12,-1.5115,37,0.74170
ENSG00000162441,LZIC,51,0.03208,62,0.40153,46,-0.2946
ENSG00000130939,UBE4B,35,-0.4061,46,0.07670,46,0.19172
ENSG00000054523,KIF1B,354,-0.4012,646,0.68206,417,-0.2635
ENSG00000284642,AL139424.2,7,-1.1409,12,-0.2474,16,0.78363
ENSG00000142657,PGD,37,-0.5688,44,-0.2794,58,0.51928
ENSG00000175279,CENPS,6,-0.8771,14,0.66028,10,-0.0261
ENSG00000241563,CORT,11,-0.6613,5,-1.7338,22,1.32400
ENSG00000160049,DFFA,51,0.35710,50,0.31097,37,-0.4457
ENSG00000142655,PEX14,11,-0.9943,15,-0.5444,26,0.91497
ENSG00000120948,TARDBP,54,-0.6536,89,0.18978,85,0.24062
ENSG00000271895,AL109811.2,7,-0.7553,15,0.38521,12,0.14135
ENSG00000116649,SRM,42,-0.1965,29,-0.8366,54,0.60507
ENSG00000171824,EXOSC10,21,-0.4347,40,0.74317,25,-0.2960
ENSG00000198793,MTOR,27,-0.6001,42,0.12905,41,0.25789
ENSG00000116661,FBXO2,204,0.71382,67,-1.2135,141,0.05688
ENSG00000132879,FBXO44,45,-0.7826,62,-0.2635,83,0.62314
ENSG00000116670,MAD2L2,14,0.61604,5,-1.0618,10,0.08403
ENSG00000177000,MTHFR,15,-0.3888,22,0.22733,19,0.07597
ENSG00000011021,CLCN6,61,-0.2775,54,-0.4769,80,0.46616
ENSG00000116685,KIAA2013,24,-0.1751,25,-0.0993,27,0.17377
ENSG00000083444,PLOD1,14,-0.1232,14,-0.1271,15,0.15904
ENSG00000116688,MFN2,94,-0.3678,95,-0.3569,129,0.45116
ENSG00000048707,VPS13D,54,-0.6678,95,0.30113,83,0.16466
ENSG00000162496,DHRS3,33,1.29432,12,-0.4916,13,-0.7452
ENSG00000116731,PRDM2,128,-0.7965,387,1.22154,176,-0.5455
ENSG00000189337,KAZN,43,-0.5901,56,-0.1673,68,0.45768
ENSG00000142634,EFHD2,32,-1.6280,67,-0.4906,111,1.16010
ENSG00000116138,DNAJC16,27,-0.6539,45,0.22287,41,0.21638
ENSG00000197312,DDI2,17,-1.3427,50,0.48062,41,0.29844
ENSG00000116786,PLEKHM2,136,0.57186,77,-0.4330,95,-0.1597
ENSG00000065526,SPEN,99,-0.4194,310,1.84489,82,-1.3109
ENSG00000116809,ZBTB17,17,-0.0481,15,-0.3074,18,0.21992
ENSG00000037637,FBXO42,15,-0.5956,27,0.43132,21,0.03041
ENSG00000055070,SZRD1,42,1.35976,13,-0.8145,17,-0.6650
ENSG00000219481,NBPF1,10,-0.0011,16,0.82662,8,-0.6015
ENSG00000058453,CROCC,6,-0.7658,11,0.19174,11,0.29328
ENSG00000159363,ATP13A2,64,-0.7724,69,-0.6577,121,0.86678
ENSG00000117118,SDHB,35,-0.7639,29,-1.0374,68,1.07466
ENSG00000117115,PADI2,81,1.55706,24,-0.6908,28,-0.9018
ENSG00000179051,RCC2,17,-0.4341,23,0.08134,23,0.20393
ENSG00000074964,ARHGEF10L,19,0.26525,13,-0.3797,17,0.04365
ENSG00000117154,IGSF21,52,-0.2560,47,-0.3972,66,0.40638
ENSG00000159423,ALDH4A1,35,1.43425,10,-0.7823,13,-0.7475
ENSG00000169991,IFFO2,8,-0.2379,10,0.13478,9,0.05612
ENSG00000127481,UBR4,22,-0.7963,89,1.86074,25,-1.1556
ENSG00000127463,EMC1,27,-0.3580,35,0.08312,34,0.16046
ENSG00000053372,MRTO4,28,-0.5148,26,-0.6216,43,0.69571
ENSG00000053371,AKR7A2,28,0.42971,13,-0.8604,23,0.15331
ENSG00000077549,CAPZB,102,-0.4519,120,-0.1769,146,0.38749
ENSG00000173436,MICOS10,247,0.24520,107,-1.1537,237,0.41991
ENSG00000158747,NBL1,110,-0.0214,79,-0.5890,122,0.35822
ENSG00000169914,OTUD3,14,-0.7668,29,0.44764,23,0.09783
ENSG00000162545,CAMK2N1,2419,1.02020,1088,-0.4520,1222,-0.5203
ENSG00000090432,MUL1,13,-0.6791,17,-0.3351,23,0.61556
ENSG00000183114,FAM43B,9,-0.9821,14,-0.2573,18,0.71752
ENSG00000158828,PINK1,308,-0.4548,249,-0.8032,472,0.75862
ENSG00000244038,DDOST,17,-0.5545,17,-0.4913,27,0.64287
ENSG00000117245,KIF17,10,-1.3288,12,-0.9689,29,1.34893
ENSG00000189410,SH2D5,31,-0.0516,25,-0.4265,34,0.29051
ENSG00000127483,HP1BP3,205,-0.3561,416,0.94483,219,-0.5034
ENSG00000075151,EIF4G3,117,-1.3119,512,1.33743,227,-0.4697
ENSG00000117298,ECE1,28,1.11266,14,-0.2198,13,-0.7196
ENSG00000076864,RAP1GAP,61,-1.2830,87,-0.7162,168,1.16733
ENSG00000090686,USP48,46,-0.9253,146,1.16307,70,-0.4420
ENSG00000070831,CDC42,109,-0.9349,140,-0.5184,227,0.86797
ENSG00000184677,ZBTB40,9,-0.4545,14,0.28351,12,0.07033
ENSG00000133216,EPHB2,4,-1.5446,17,0.73210,12,0.14709
ENSG00000004487,KDM1A,26,-1.2391,77,0.55463,59,0.20055
ENSG00000169641,LUZP1,90,-1.2197,308,0.92430,183,-0.1239
ENSG00000125944,HNRNPR,102,-0.3832,169,0.51881,122,-0.1442
ENSG00000125945,ZNF436,7,-0.9480,10,-0.4608,15,0.83746
ENSG00000088280,ASAP3,9,-0.2701,7,-0.6804,12,0.57401
ENSG00000142676,RPL11,470,0.75116,148,-1.2375,317,0.03310
ENSG00000011007,ELOA,26,-0.1430,32,0.21329,28,-0.0542
ENSG00000057757,PITHD1,89,-0.9652,103,-0.7244,194,1.01237
ENSG00000011009,LYPLA2,22,-0.1272,15,-0.7271,26,0.50255
ENSG00000117308,GALE,7,-0.9919,8,-0.8825,17,1.12096
ENSG00000117305,HMGCL,15,0.47380,8,-0.6715,12,0.03357
ENSG00000179163,FUCA1,4,-1.3274,5,-1.1884,13,1.47831
ENSG00000189266,PNRC2,51,-0.1498,61,0.17559,55,-0.0240
ENSG00000188529,SRSF10,51,-0.5648,94,0.48537,71,-0.0264
ENSG00000001460,STPG1,7,-0.4676,12,0.40649,10,-0.0146
ENSG00000001461,NIPAL3,51,-1.3436,128,0.18646,130,0.53842
ENSG00000133226,SRRM1,153,-0.0911,308,1.25608,122,-0.9190
ENSG00000169504,CLIC4,45,1.10226,13,-1.0344,23,-0.3468
ENSG00000117614,SYF2,129,0.28325,128,0.25990,100,-0.3596
ENSG00000117616,RSRP1,41,-0.9080,121,1.01919,65,-0.3204
ENSG00000183726,TMEM50A,51,-0.4821,52,-0.4313,77,0.56432
ENSG00000204178,MACO1,29,-1.1091,103,1.12306,52,-0.3390
ENSG00000117643,MAN1C1,43,0.27075,22,-0.8864,40,0.28854
ENSG00000162430,SELENON,30,0.64556,14,-0.6309,20,-0.1221
ENSG00000117640,MTFR1L,40,-0.4673,37,-0.6002,61,0.65462
ENSG00000117632,STMN1,570,-1.2438,1108,-0.1535,1421,0.75991
ENSG00000158008,EXTL1,47,0.22760,30,-0.5244,43,0.14770
ENSG00000175087,PDIK1L,6,-1.6202,16,-0.0006,20,0.78404
ENSG00000142684,ZNF593,14,-0.6381,18,-0.2387,23,0.53078
ENSG00000142669,SH3BGRL3,136,-0.0064,72,-1.0634,155,0.57484
ENSG00000158062,UBXN11,24,0.79325,7,-1.2059,15,-0.0140
ENSG00000117682,DHDDS,9,-1.1959,14,-0.4640,22,0.95900
ENSG00000198830,HMGN2,155,0.54668,86,-0.4902,112,-0.1111
ENSG00000117713,ARID1A,70,-0.1020,95,0.45583,69,-0.2531
ENSG00000204160,ZDHHC18,12,-0.4572,9,-0.8693,18,0.79483
ENSG00000142751,GPN2,13,-0.5429,21,0.29965,18,0.10406
ENSG00000090273,NUDC,192,0.05410,142,-0.4594,197,0.23661
ENSG00000253368,TRNP1,27,-0.8257,33,-0.5073,53,0.80382
ENSG00000090020,SLC9A1,8,-1.2845,19,0.08096,21,0.59905
ENSG00000142784,WDTC1,36,0.67983,23,-0.1317,22,-0.4075
ENSG00000186501,TMEM222,34,0.11182,17,-1.0503,36,0.48066
ENSG00000158195,WASF2,64,1.30794,47,0.67501,19,-1.4940
ENSG00000126705,AHDC1,43,-0.1459,67,0.66205,42,-0.3854
ENSG00000126709,IFI6,62,-0.5786,60,-0.6183,101,0.73197
ENSG00000009780,FAM76A,13,-0.6170,23,0.30522,20,0.13685
ENSG00000117758,STX12,51,-1.0154,97,0.05744,105,0.50649
ENSG00000117751,PPP1R8,28,0.12048,20,-0.4365,27,0.17785
ENSG00000117748,RPA2,25,-0.5947,19,-1.0982,44,0.99929
ENSG00000158161,EYA3,8,-0.5860,15,0.51248,11,-0.0373
ENSG00000126698,DNAJC8,177,-0.2466,250,0.36754,198,-0.1045
ENSG00000130770,ATP5IF1,266,-0.5286,206,-0.9465,435,0.88048
ENSG00000204138,PHACTR4,41,0.53776,47,0.79270,23,-0.9336
ENSG00000180098,TRNAU1AP,13,-0.0769,13,-0.0733,14,0.09589
ENSG00000120656,TAF12,14,0.10994,14,0.05454,13,-0.1068
ENSG00000162419,GMEB1,10,-0.3379,14,0.17070,13,0.08818
ENSG00000198492,YTHDF2,51,-0.9787,102,0.17323,102,0.40337
ENSG00000116329,OPRD1,5,-1.3813,23,1.22062,11,-0.3404
ENSG00000159023,EPB41,12,-0.6880,36,1.22525,16,-0.5941
ENSG00000116350,SRSF4,72,-0.1798,104,0.48222,75,-0.2277
ENSG00000116353,MECR,17,-0.5922,18,-0.5485,29,0.69897
ENSG00000060656,PTPRU,11,-0.4983,10,-0.7426,18,0.75332
ENSG00000162512,SDC3,92,0.50290,71,0.02226,63,-0.3630
ENSG00000134644,PUM1,124,-0.4974,224,0.54425,162,-0.1056
ENSG00000121766,ZCCHC17,84,-0.5953,123,0.06101,128,0.30392
ENSG00000121769,FABP3,26,-1.2564,29,-1.0724,71,1.37373
ENSG00000162517,PEF1,36,-0.8642,44,-0.5172,71,0.83051
ENSG00000084636,COL16A1,22,-0.1548,31,0.42655,23,-0.2005
ENSG00000121753,ADGRB2,136,-0.4380,132,-0.4912,200,0.57367
ENSG00000184007,PTP4A2,187,0.07672,211,0.29292,168,-0.2455
ENSG00000121774,KHDRBS1,111,-0.1449,116,-0.0741,125,0.13901
ENSG00000121775,TMEM39B,9,-0.3214,12,0.22948,11,0.03728
ENSG00000025800,KPNA6,56,-0.9086,100,0.05840,107,0.45813
ENSG00000084652,TXLNA,20,-0.2948,26,0.11758,25,0.10083
ENSG00000160050,CCDC28B,13,-0.0413,7,-1.0815,15,0.60845
ENSG00000084623,EIF3I,56,-0.6813,64,-0.4640,97,0.69825
ENSG00000175130,MARCKSL1,169,0.93671,70,-0.6395,93,-0.3610
ENSG00000160058,BSDC1,45,-0.2118,44,-0.2406,54,0.28477
ENSG00000160062,ZBTB8A,16,0.08371,15,0.05050,15,-0.0869
ENSG00000176261,ZBTB8OS,29,0.02106,22,-0.4216,31,0.23854
ENSG00000162521,RBBP4,85,-0.1785,116,0.37024,91,-0.1454
ENSG00000162522,KIAA1522,28,0.84335,17,-0.0969,15,-0.5591
ENSG00000134684,YARS,48,-1.1654,68,-0.6088,120,1.04122
ENSG00000116497,S100PBP,14,0.49232,13,0.40795,9,-0.6100
ENSG00000160097,FNDC5,17,-1.0361,28,-0.2755,38,0.75558
ENSG00000121905,HPCA,100,-0.7316,89,-0.9168,188,0.99071
ENSG00000121900,TMEM54,28,0.62898,10,-1.1699,20,0.11340
ENSG00000116514,RNF19B,6,-0.9361,13,0.15254,13,0.40039
ENSG00000004455,AK2,28,0.15527,24,-0.0821,25,-0.0511
ENSG00000142920,AZIN2,11,-0.7182,9,-0.9174,20,0.98293
ENSG00000160094,ZNF362,18,0.14607,16,-0.0531,16,-0.0627
ENSG00000134686,PHC2,45,0.18384,37,-0.1432,40,-0.0337
ENSG00000121904,CSMD2,9,-0.3191,22,1.32636,8,-0.8595
ENSG00000163866,SMIM12,34,-0.6266,33,-0.7052,59,0.81035
ENSG00000116544,DLGAP3,79,1.49256,26,-0.5945,28,-0.8825
ENSG00000163867,ZMYM6,16,-0.7794,31,0.32929,27,0.19557
ENSG00000116560,SFPQ,153,-0.4387,368,1.20248,161,-0.6873
ENSG00000146463,ZMYM4,48,-0.5909,115,1.01106,60,-0.4471
ENSG00000142687,KIAA0319L,45,-0.3860,64,0.20735,58,0.08877
ENSG00000020129,NCDN,247,-0.8188,215,-1.0395,498,1.10896
ENSG00000126067,PSMB2,52,-0.8288,61,-0.5671,102,0.84281
ENSG00000142686,C1orf216,46,-1.0725,56,-0.7719,110,1.09787
ENSG00000134698,AGO4,12,-0.2257,19,0.58683,13,-0.2818
ENSG00000092847,AGO1,30,-0.4421,48,0.35764,39,0.00892
ENSG00000126070,AGO3,39,-0.4023,84,0.97978,43,-0.5100
ENSG00000116863,ADPRHL2,8,-0.9204,8,-1.0782,19,1.18998
ENSG00000054116,TRAPPC3,29,-0.2708,24,-0.5607,38,0.50925
ENSG00000116871,MAP7D1,121,-0.4133,120,-0.4269,173,0.52069
ENSG00000054118,THRAP3,114,-0.4619,248,0.96267,131,-0.4660
ENSG00000196182,STK40,18,0.37179,11,-0.4591,15,0.00720
ENSG00000181817,LSM10,18,-0.6803,10,-1.5208,34,1.25058
ENSG00000116885,OSCP1,11,-0.6634,7,-1.1989,20,1.09287
ENSG00000116898,MRPS15,31,-0.3280,20,-1.0308,45,0.78927
ENSG00000163873,GRIK3,5,-2.0870,21,0.19125,23,0.76165
ENSG00000163875,MEAF6,62,-0.9896,108,-0.0532,127,0.57649
ENSG00000163877,SNIP1,10,-0.6425,15,0.08231,15,0.31289
ENSG00000134697,GNL2,14,-0.7142,27,0.35706,23,0.14408
ENSG00000116922,C1orf109,10,-0.7904,14,-0.3495,19,0.68401
ENSG00000183317,EPHA10,5,-1.1836,10,-0.0123,12,0.63005
ENSG00000185090,MANEAL,13,-0.8331,12,-0.9254,27,1.05548
ENSG00000196449,YRDC,6,-0.8551,6,-0.9693,13,1.09249
ENSG00000197982,C1orf122,159,0.75444,47,-1.3241,108,0.05926
ENSG00000188786,MTF1,20,0.57505,18,0.36399,12,-0.6404
ENSG00000183431,SF3A3,34,-0.4078,54,0.43410,42,-0.0665
ENSG00000183520,UTP11,35,-0.1394,52,0.53865,35,-0.2936
ENSG00000185668,POU3F1,12,-0.4641,15,-0.0771,17,0.32853
ENSG00000116954,RRAGC,36,-0.3618,48,0.12167,46,0.13589
ENSG00000174574,AKIRIN1,58,-0.4949,69,-0.2109,86,0.43377
ENSG00000168653,NDUFS5,469,-0.0437,266,-0.9918,546,0.57054
ENSG00000127603,MACF1,401,0.22929,843,1.78773,199,-1.6425
ENSG00000090621,PABPC4,67,0.24172,67,0.25737,53,-0.3295
ENSG00000116983,HPCAL4,319,0.42951,267,0.10922,228,-0.3635
ENSG00000084072,PPIE,17,-0.7317,24,-0.1336,29,0.50931
ENSG00000168389,MFSD2A,23,1.00701,16,0.28810,10,-0.9353
ENSG00000131236,CAP1,134,-0.0533,119,-0.2649,145,0.19831
ENSG00000131238,PPT1,111,-0.2440,96,-0.4880,142,0.45118
ENSG00000117000,RLF,12,-1.4443,73,1.80958,23,-0.8845
ENSG00000259943,AL050341.2,8,-0.8491,10,-0.5507,17,0.84352
ENSG00000084073,ZMPSTE24,25,-0.7065,37,-0.0803,43,0.45975
ENSG00000084070,SMAP2,71,-1.1740,211,0.69625,147,0.05794
ENSG00000117016,RIMS3,239,0.40912,136,-0.5776,193,0.03868
ENSG00000066136,NFYC,24,-0.5271,29,-0.2106,37,0.45164
ENSG00000179862,CITED4,7,-0.7824,7,-0.7253,14,0.91235
ENSG00000171793,CTPS1,8,-0.9630,12,-0.2922,17,0.73237
ENSG00000010803,SCMH1,9,-0.2158,13,0.34705,10,-0.1070
ENSG00000127124,HIVEP3,19,-0.3470,34,0.63463,22,-0.2538
ENSG00000198815,FOXJ3,36,-0.9573,47,-0.5317,77,0.88803
ENSG00000177181,RIMKLA,38,-0.8184,72,0.27031,66,0.25844
ENSG00000127125,PPCS,40,-0.1594,42,-0.0473,45,0.13074
ENSG00000186409,CCDC30,52,0.14568,101,1.49503,31,-1.2876
ENSG00000171960,PPIH,10,-0.0504,6,-0.6968,11,0.43408
ENSG00000065978,YBX1,139,0.97157,66,-0.3855,72,-0.5113
ENSG00000164008,C1orf50,18,0.11060,11,-0.7070,18,0.32464
ENSG00000177868,SVBP,30,0.11268,30,0.16175,26,-0.1791
ENSG00000117394,SLC2A1,73,0.89286,34,-0.4652,40,-0.4051
ENSG00000117395,EBNA1BP2,39,-0.9523,70,0.00536,78,0.51691
ENSG00000066322,ELOVL1,15,0.15565,11,-0.3163,14,0.08661
ENSG00000159479,MED8,13,-0.5479,16,-0.2308,20,0.47628
ENSG00000198198,SZT2,12,0.06522,20,1.08271,9,-0.8574
ENSG00000142949,PTPRF,96,0.08826,74,-0.3568,95,0.15623
ENSG00000066135,KDM4A,17,-0.1235,21,0.25584,18,-0.0957
ENSG00000126091,ST3GAL3,30,-0.0566,28,-0.1554,32,0.13431
ENSG00000117408,IPO13,34,-0.2006,23,-0.8577,44,0.61831
ENSG00000132768,DPH2,10,-0.0267,12,0.22782,10,-0.1351
ENSG00000117410,ATP6V0B,150,-1.1101,183,-0.7858,364,1.12586
ENSG00000117411,B4GALT2,90,0.93836,37,-0.6451,49,-0.3599
ENSG00000159214,CCDC24,5,-1.0969,14,0.34790,12,0.31617
ENSG00000178028,DMAP1,32,-0.6080,49,0.08120,50,0.29612
ENSG00000117419,ERI3,93,-0.0406,55,-0.9263,108,0.53839
ENSG00000187147,RNF220,83,-0.4035,73,-0.6040,120,0.61743
ENSG00000142937,RPS8,918,0.70080,440,-0.6071,600,-0.1781
ENSG00000070785,EIF2B3,16,-0.7895,27,0.07412,29,0.39103
ENSG00000126107,HECTD3,12,0.06467,13,0.11824,12,-0.1188
ENSG00000126088,UROD,44,-0.5979,40,-0.7770,75,0.83342
ENSG00000117450,PRDX1,253,0.29888,113,-1.0556,232,0.33842
ENSG00000117448,AKR1A1,36,0.14752,16,-1.1283,37,0.48579
ENSG00000132780,NASP,52,-0.2575,105,1.05902,50,-0.6527
ENSG00000159592,GPBP1L1,24,-0.5771,31,-0.1705,38,0.45278
ENSG00000159596,TMEM69,6,-1.3960,12,-0.2635,17,0.90293
ENSG00000086015,MAST2,28,0.28481,23,-0.0659,23,-0.1508
ENSG00000117461,PIK3R3,28,-0.3710,42,0.34737,34,-0.0211
ENSG00000085998,POMGNT1,35,-0.4120,41,-0.1433,48,0.34284
ENSG00000132128,LRRC41,23,-0.6830,26,-0.5168,41,0.73168
ENSG00000173660,UQCRH,321,-0.2541,176,-1.2403,442,0.83171
ENSG00000117481,NSUN4,10,-1.1724,19,-0.1790,24,0.74833
ENSG00000117480,FAAH,15,-0.6248,18,-0.3618,25,0.60283
ENSG00000079277,MKNK1,19,0.09482,26,0.67285,15,-0.5376
ENSG00000123472,ATPAF1,118,0.16174,88,-0.3392,110,0.09524
ENSG00000159658,EFCAB14,95,0.90049,71,0.32270,45,-0.8690
ENSG00000186377,CYP4X1,10,-1.0239,13,-0.5971,23,0.96369
ENSG00000162368,CMPK1,90,-0.5895,101,-0.3884,145,0.59984
ENSG00000132122,SPATA6,11,0.26644,21,1.45489,6,-1.3294
ENSG00000186094,AGBL4,9,-0.4725,10,-0.3125,14,0.48567
ENSG00000162373,BEND5,12,-2.1043,54,0.36717,51,0.61359
ENSG00000162374,ELAVL4,108,-1.7245,330,0.10476,364,0.73273
ENSG00000185104,FAF1,25,-0.6809,42,0.16214,41,0.27427
ENSG00000123091,RNF11,330,-0.4729,364,-0.3097,486,0.48416
ENSG00000085832,EPS15,120,-0.9671,211,-0.0299,243,0.54936
ENSG00000117859,OSBPL9,13,-0.9223,33,0.69509,22,-0.0366
ENSG00000078618,NRDC,59,-1.1797,156,0.45418,129,0.26208
ENSG00000169213,RAB3B,15,-2.0830,59,0.06729,67,0.86594
ENSG00000117862,TXNDC12,26,-0.2528,24,-0.3939,33,0.40244
ENSG00000134717,BTF3L4,42,-0.5849,42,-0.5878,69,0.71788
ENSG00000157077,ZFYVE9,31,-0.8811,86,0.91851,49,-0.2431
ENSG00000134748,PRPF38A,54,0.42733,49,0.24786,38,-0.4527
ENSG00000134744,TUT4,50,-0.4205,153,1.78002,43,-1.2448
ENSG00000162377,COA7,13,-1.2113,35,0.39842,30,0.31933
ENSG00000162378,ZYG11B,95,-1.0479,201,0.21692,195,0.39920
ENSG00000121310,ECHDC2,17,0.84111,16,0.62523,8,-1.0387
ENSG00000116171,SCP2,84,-0.1588,94,0.03119,94,0.07896
ENSG00000162384,CZIB,34,-0.2450,21,-0.9742,45,0.70530
ENSG00000162385,MAGOH,13,-0.7847,12,-0.9406,26,1.03533
ENSG00000157193,LRP8,28,-0.4294,58,0.87522,32,-0.4079
ENSG00000058804,NDC1,6,-1.1221,11,-0.1422,13,0.69986
ENSG00000058799,YIPF1,11,-0.8366,12,-0.6329,22,0.88742
ENSG00000081870,HSPB11,14,-0.8339,14,-0.8831,29,1.03232
ENSG00000116209,TMEM59,108,-0.4364,101,-0.5460,159,0.60463
ENSG00000116205,TCEANC2,11,0.22064,18,1.16902,7,-1.0321
ENSG00000116221,MRPL37,29,-0.8921,37,-0.5165,60,0.84464
ENSG00000157216,SSBP3,215,-0.4169,257,-0.1079,295,0.32246
ENSG00000243725,TTC4,12,-1.1942,31,0.42363,27,0.29245
ENSG00000116133,DHCR24,71,-1.2190,127,-0.2767,178,0.83872
ENSG00000162402,USP24,29,-0.3433,49,0.57372,34,-0.2079
ENSG00000162407,PLPP3,221,0.89165,128,-0.1264,116,-0.5822
ENSG00000162409,PRKAA2,35,-1.2183,106,0.67049,75,0.09551
ENSG00000173406,DAB1,10,-0.2790,13,0.08074,12,0.11702
ENSG00000162601,MYSM1,40,-0.7699,149,1.72605,46,-1.0327
ENSG00000177606,JUN,96,0.20033,88,0.04032,82,-0.1584
