Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000008130,NADK,17,-0.5420,31,0.40786,27,0.27491,29,0.30098,19,-0.4473
ENSG00000078369,GNB1,168,-1.6269,595,0.35347,589,0.46649,440,-0.1401,451,-0.1346
ENSG00000187730,GABRD,42,-2.4474,84,-1.4305,265,0.52924,239,0.20619,245,0.34317
ENSG00000067606,PRKCZ,178,-0.2622,157,-0.4642,253,0.41979,286,0.51090,170,-0.4308
ENSG00000162585,FAAP20,42,0.41074,52,0.79585,50,1.05912,24,-0.5065,8,-2.3721
ENSG00000157933,SKI,32,-0.3688,69,0.89852,36,-0.2351,59,0.63209,32,-0.4915
ENSG00000157916,RER1,50,-0.2733,60,0.03258,61,0.08662,43,-0.5099,65,0.20365
ENSG00000157870,PRXL2B,15,-1.6871,49,0.12506,51,0.24693,59,0.44485,44,-0.0552
ENSG00000158109,TPRG1L,79,-1.6040,176,-0.3799,254,0.27859,227,0.02257,257,0.31006
ENSG00000130764,LRRC47,65,-0.5302,68,-0.4774,114,0.50675,102,0.18577,82,-0.2353
ENSG00000116198,CEP104,110,2.05678,24,-0.6057,22,-0.9483,34,-0.0512,28,-0.4457
ENSG00000196581,AJAP1,38,-0.5747,21,-1.4372,52,-0.0804,57,0.06378,72,0.66285
ENSG00000069424,KCNAB2,41,-2.3289,214,0.18405,211,0.22845,174,-0.1467,218,0.29690
ENSG00000116254,CHD5,251,-0.1756,197,-0.5563,192,-0.7588,605,1.33489,298,0.13341
ENSG00000116251,RPL22,492,0.09623,844,1.01956,483,0.08992,433,-0.1126,319,-0.7514
ENSG00000116237,ICMT,16,-1.4454,27,-0.6519,49,0.42131,25,-0.7149,50,0.47858
ENSG00000097021,ACOT7,81,-1.6434,92,-1.4422,292,0.50794,145,-0.7585,304,0.61218
ENSG00000215788,TNFRSF25,16,-0.7828,17,-0.7110,30,0.24234,35,0.45968,27,0.06225
ENSG00000171680,PLEKHG5,2,-3.8192,23,-0.2403,32,0.42699,13,-1.0953,35,0.64195
ENSG00000162408,NOL9,52,0.61606,32,-0.1807,38,0.15049,22,-0.7913,34,-0.1165
ENSG00000162413,KLHL21,31,-0.0729,36,0.14054,43,0.63253,35,0.09898,21,-0.8432
ENSG00000007923,DNAJC11,47,0.15832,19,-1.2088,42,-0.0016,56,0.45448,44,0.08760
ENSG00000171735,CAMTA1,280,-0.7054,310,-0.5503,428,-0.0481,647,0.65176,473,0.17017
ENSG00000049245,VAMP3,79,2.08609,50,1.17575,17,-0.7639,3,-3.1983,14,-1.0717
ENSG00000049246,PER3,70,0.79730,51,0.26492,41,-0.1045,48,0.15290,33,-0.5734
ENSG00000116288,PARK7,106,-1.5424,317,0.15878,446,1.10053,128,-1.2636,232,-0.4386
ENSG00000116285,ERRFI1,24,-0.3773,17,-0.8740,36,0.33013,32,0.05075,32,0.09277
ENSG00000162426,SLC45A1,7,-2.3108,17,-0.9684,42,0.69753,32,0.04008,33,0.13045
ENSG00000142599,RERE,177,0.50525,144,0.15975,91,-0.7152,151,0.24295,143,0.19783
ENSG00000074800,ENO1,176,-1.5981,812,0.83912,642,0.61402,210,-1.3304,439,-0.2449
ENSG00000171612,SLC25A33,3,-3.3653,79,1.68246,28,-0.1695,8,-1.9604,33,0.18751
ENSG00000171603,CLSTN1,305,-1.5210,363,-1.2589,872,0.15200,933,0.22354,1036,0.55869
ENSG00000178585,CTNNBIP1,13,-1.3618,39,0.30160,39,0.43981,65,1.19754,18,-1.0622
ENSG00000162441,LZIC,126,1.36029,83,0.62022,41,-0.6633,68,0.28666,38,-0.7956
ENSG00000130939,UBE4B,40,-0.1662,25,-0.8944,48,0.15573,44,-0.0432,50,0.23736
ENSG00000054523,KIF1B,620,0.49006,379,-0.3164,343,-0.5995,765,0.85271,453,-0.0402
ENSG00000142657,PGD,43,-0.5320,45,-0.4715,75,0.48295,37,-0.7814,65,0.16113
ENSG00000241563,CORT,9,-3.0646,33,-1.2337,140,1.75826,159,1.31918,15,-2.7629
ENSG00000160049,DFFA,57,0.28940,73,0.69349,40,-0.3513,67,0.55178,38,-0.4874
ENSG00000142655,PEX14,15,-0.5913,15,-0.5683,24,0.24162,14,-0.6783,26,0.42506
ENSG00000120948,TARDBP,99,0.22920,70,-0.3468,98,0.28607,45,-1.0101,90,0.07844
ENSG00000116649,SRM,46,-0.3268,74,0.42658,65,0.29668,42,-0.4886,52,-0.2000
ENSG00000171824,EXOSC10,33,-0.0051,35,0.11933,31,-0.1180,24,-0.4862,37,0.24678
ENSG00000198793,MTOR,18,-1.4034,39,-0.1877,57,0.58339,21,-1.1610,50,0.26145
ENSG00000116661,FBXO2,39,-1.8626,239,1.02322,167,0.57171,43,-1.7223,118,-0.2130
ENSG00000132879,FBXO44,57,-0.9283,47,-1.2180,118,0.28644,121,0.25581,118,0.28573
ENSG00000177000,MTHFR,33,0.61258,15,-0.6126,17,-0.5877,37,0.81291,23,0.00616
ENSG00000011021,CLCN6,48,-0.8185,73,-0.1557,75,-0.1509,86,0.10214,98,0.43981
ENSG00000116685,KIAA2013,47,0.36589,40,0.10467,37,-0.0120,40,0.11817,33,-0.2789
ENSG00000116688,MFN2,116,-0.3228,81,-0.8954,161,0.26593,152,0.10719,150,0.11985
ENSG00000048707,VPS13D,78,-0.1185,55,-0.6546,72,-0.3150,117,0.55338,96,0.30287
ENSG00000162496,DHRS3,31,0.40858,56,1.42795,13,-1.1295,11,-1.1796,27,0.21786
ENSG00000116731,PRDM2,310,0.58429,117,-0.9822,168,-0.5393,277,0.39213,253,0.32892
ENSG00000189337,KAZN,108,0.58484,38,-1.0596,81,0.13433,98,0.41419,66,-0.3028
ENSG00000142634,EFHD2,79,-0.0791,51,-0.7556,82,-0.0241,240,1.90841,44,-1.2245
ENSG00000116138,DNAJC16,33,-0.4645,31,-0.5923,34,-0.5576,49,0.16435,62,0.79149
ENSG00000197312,DDI2,37,-0.0287,17,-1.2040,27,-0.7010,59,0.71662,50,0.61539
ENSG00000116786,PLEKHM2,69,-0.4931,120,0.38783,101,0.14010,154,0.81563,69,-0.6449
ENSG00000065526,SPEN,331,1.49189,108,-0.4324,46,-2.0147,217,0.71996,159,0.25849
ENSG00000037637,FBXO42,24,0.19620,13,-0.7251,23,0.16010,24,0.18482,21,-0.0769
ENSG00000055070,SZRD1,40,0.62267,49,0.96720,21,-0.5273,16,-0.8521,26,-0.0882
ENSG00000159363,ATP13A2,56,-1.1691,77,-0.6990,146,0.45737,111,-0.1170,131,0.20386
ENSG00000117118,SDHB,12,-2.5169,45,-0.5800,104,1.14754,52,-0.3604,57,-0.3115
ENSG00000117115,PADI2,288,3.05288,123,1.15528,35,-1.1148,6,-3.3358,13,-2.6609
ENSG00000179051,RCC2,35,0.22517,21,-0.5775,32,0.10060,30,-0.0147,31,0.01800
ENSG00000117154,IGSF21,77,0.13234,58,-0.3036,76,0.15134,67,-0.0720,69,-0.0595
ENSG00000159423,ALDH4A1,31,0.14508,72,1.63698,29,0.03003,13,-1.1445,17,-0.9365
ENSG00000127481,UBR4,52,0.57737,32,-0.2403,23,-0.9151,51,0.52156,43,0.32671
ENSG00000127463,EMC1,41,-0.0741,25,-0.8728,53,0.49163,41,-0.0882,40,-0.1411
ENSG00000053372,MRTO4,18,-1.2925,27,-0.6844,38,-0.1976,75,0.97450,48,0.28445
ENSG00000053371,AKR7A2,26,-0.2196,62,1.22021,39,0.61086,13,-1.2701,18,-1.0430
ENSG00000077549,CAPZB,92,-0.8714,140,-0.2126,210,0.64033,89,-0.9148,162,0.03343
ENSG00000173436,MICOS10,104,-1.4445,333,0.37940,392,0.96334,191,-0.5156,192,-0.6458
ENSG00000158747,NBL1,92,-0.8705,178,0.17966,184,0.32504,206,0.42343,135,-0.3391
ENSG00000162545,CAMK2N1,475,-1.8594,2546,0.79440,1814,0.29851,1106,-0.5752,1573,-0.0194
ENSG00000090432,MUL1,19,-0.2875,15,-0.6342,15,-0.7501,28,0.35783,32,0.79973
ENSG00000158828,PINK1,213,-1.0384,333,-0.3429,561,0.72957,315,-0.4295,389,-0.1226
ENSG00000244038,DDOST,15,-1.1381,46,0.67204,36,0.36281,14,-1.2408,31,0.03401
ENSG00000117245,KIF17,7,-2.1788,16,-1.0622,42,0.68655,47,0.65469,29,-0.1791
ENSG00000189410,SH2D5,9,-2.7565,41,-0.4713,71,0.57064,46,-0.3034,63,0.29996
ENSG00000127483,HP1BP3,373,0.48159,224,-0.3534,217,-0.5148,361,0.42523,301,0.16572
ENSG00000075151,EIF4G3,149,-0.7356,114,-1.1515,180,-0.5648,210,-0.2027,376,1.15200
ENSG00000076864,RAP1GAP,99,-0.5596,89,-0.7262,155,0.20245,213,0.68444,135,-0.0935
ENSG00000090686,USP48,138,1.02122,39,-1.0224,62,-0.3975,53,-0.5500,87,0.32960
ENSG00000070831,CDC42,160,-0.4967,162,-0.4820,262,0.40585,165,-0.4541,233,0.13471
ENSG00000004487,KDM1A,65,-0.0535,30,-1.2404,61,-0.1950,85,0.39342,80,0.39837
ENSG00000169641,LUZP1,58,-1.4866,72,-1.1661,122,-0.4517,226,0.66461,214,0.83511
ENSG00000125944,HNRNPR,148,0.10005,103,-0.4744,145,0.08620,109,-0.3946,153,0.20577
ENSG00000142676,RPL11,574,0.53680,807,1.13643,541,0.61326,212,-1.0548,175,-1.6094
ENSG00000011007,ELOA,35,0.51288,44,0.87442,20,-0.4903,20,-0.3902,24,-0.1366
ENSG00000057757,PITHD1,85,-1.1142,126,-0.5145,198,0.29308,213,0.33181,182,0.10133
ENSG00000011009,LYPLA2,13,-1.2116,27,-0.0287,24,-0.3142,41,0.65868,32,0.34268
ENSG00000189266,PNRC2,49,-0.1303,60,0.17270,58,0.16632,37,-0.5691,54,0.02297
ENSG00000188529,SRSF10,79,0.11528,74,0.02173,78,0.14317,47,-0.7110,75,0.05243
ENSG00000001461,NIPAL3,346,1.64875,91,-0.6382,92,-0.7732,133,-0.0381,126,-0.1596
ENSG00000133226,SRRM1,657,2.25586,111,-0.8862,95,-1.3650,177,-0.1588,175,-0.2253
ENSG00000169504,CLIC4,193,3.52144,54,0.66313,16,-1.4863,10,-1.9186,6,-2.9207
ENSG00000117614,SYF2,154,0.60334,120,0.18558,88,-0.4081,107,0.00450,106,-0.0162
ENSG00000117616,RSRP1,148,1.12465,48,-0.7220,67,-0.2666,54,-0.5479,79,0.06238
ENSG00000183726,TMEM50A,70,-0.1192,82,0.12456,68,-0.2312,62,-0.3090,88,0.33346
ENSG00000204178,MACO1,69,0.07795,32,-1.1391,41,-0.9525,108,0.82043,88,0.67313
ENSG00000117643,MAN1C1,10,-2.2391,37,-0.2433,46,0.16507,13,-1.8021,63,0.91264
ENSG00000162430,SELENON,35,0.14451,59,0.99496,28,-0.2896,17,-0.9684,32,-0.0294
ENSG00000117640,MTFR1L,45,-0.7997,49,-0.6690,88,0.33231,75,-0.0189,83,0.19474
ENSG00000117632,STMN1,695,-0.9176,562,-1.2416,1732,0.79072,1408,0.20209,1113,-0.2347
ENSG00000158008,EXTL1,18,-1.4720,37,-0.3615,61,0.66317,92,1.18481,28,-0.9550
ENSG00000142684,ZNF593,26,-0.3605,23,-0.5645,46,0.75466,27,-0.3109,28,-0.3325
ENSG00000142669,SH3BGRL3,165,0.20824,184,0.38742,161,0.22224,178,0.33353,100,-0.7529
ENSG00000198830,HMGN2,223,0.34339,317,0.95168,186,0.06237,147,-0.3312,127,-0.7025
ENSG00000117713,ARID1A,120,0.46272,75,-0.3059,83,-0.1802,80,-0.1940,97,0.14825
ENSG00000204160,ZDHHC18,10,-1.1887,13,-0.8957,25,0.24803,30,0.47496,25,0.19787
ENSG00000142751,GPN2,59,1.39196,5,-2.3676,26,-0.0551,19,-0.5014,26,-0.0655
ENSG00000090273,NUDC,128,-0.7783,225,0.11864,263,0.52108,197,-0.1012,182,-0.2886
ENSG00000253368,TRNP1,8,-2.9105,41,-0.4511,77,0.79210,52,-0.0858,54,-0.0186
ENSG00000090020,SLC9A1,0,-6.3401,19,-0.4241,28,0.25624,35,0.57288,29,0.30937
ENSG00000142784,WDTC1,23,-0.4606,60,1.11924,26,-0.3786,24,-0.4121,31,0.04019
ENSG00000186501,TMEM222,57,0.18703,60,0.27718,43,-0.3391,77,0.69470,44,-0.2756
ENSG00000158195,WASF2,153,2.25981,86,1.10259,16,-1.8491,24,-0.9562,31,-0.7309
ENSG00000126705,AHDC1,95,0.84522,41,-0.5246,43,-0.6064,59,0.03979,65,0.26661
ENSG00000126709,IFI6,79,-0.4588,137,0.42841,90,-0.3461,142,0.47861,109,0.05587
ENSG00000009780,FAM76A,41,0.79202,19,-0.4698,23,-0.1763,28,0.13731,24,-0.1430
ENSG00000117758,STX12,98,-0.2230,103,-0.1335,115,0.05634,128,0.20658,112,-0.0031
ENSG00000117751,PPP1R8,29,-0.0688,45,0.64774,30,0.00404,21,-0.5789,29,-0.0969
ENSG00000117748,RPA2,32,-0.4015,33,-0.3569,50,0.41645,20,-1.0900,46,0.22554
ENSG00000126698,DNAJC8,247,0.27686,191,-0.1436,161,-0.5297,186,-0.1803,257,0.47628
ENSG00000130770,ATP5IF1,129,-1.6949,334,-0.2319,599,1.09855,167,-1.3049,349,-0.2127
ENSG00000204138,PHACTR4,116,2.28502,19,-0.8982,17,-1.2880,34,-0.0087,28,-0.3761
ENSG00000198492,YTHDF2,71,-0.5652,62,-0.7700,82,-0.4486,124,0.33232,137,0.70871
ENSG00000116350,SRSF4,110,0.75688,70,-0.0008,59,-0.3671,49,-0.5537,75,0.14932
ENSG00000116353,MECR,23,-0.2886,19,-0.5649,45,1.21133,8,-1.8598,21,-0.5134
ENSG00000162512,SDC3,103,-0.0930,161,0.64847,66,-0.9852,111,0.02030,137,0.51724
ENSG00000134644,PUM1,217,0.20767,137,-0.5314,139,-0.6489,317,0.85305,211,0.22150
ENSG00000121766,ZCCHC17,137,0.00194,92,-0.6388,134,-0.0562,127,-0.1216,159,0.33442
ENSG00000121769,FABP3,25,-1.6030,16,-2.2623,96,0.68191,75,0.08435,80,0.25049
ENSG00000162517,PEF1,27,-1.5507,56,-0.4760,83,0.22177,63,-0.2879,94,0.50721
ENSG00000084636,COL16A1,85,1.18074,74,0.93947,37,-0.3022,42,-0.0099,24,-1.1212
ENSG00000121753,ADGRB2,113,-1.0866,156,-0.5840,238,0.11561,242,0.11351,269,0.39667
ENSG00000184007,PTP4A2,871,2.28837,241,-0.0905,168,-0.8311,186,-0.5005,164,-0.8663
ENSG00000121774,KHDRBS1,157,-0.0339,172,0.11637,171,0.14893,169,0.09130,143,-0.2383
ENSG00000025800,KPNA6,101,0.13732,45,-1.1430,83,-0.2460,136,0.63191,102,0.21189
ENSG00000084652,TXLNA,51,0.88525,24,-0.3457,29,-0.0787,26,-0.2454,28,-0.1803
ENSG00000084623,EIF3I,38,-1.5227,97,-0.0735,122,0.40577,80,-0.3767,112,0.20651
ENSG00000175130,MARCKSL1,717,2.74468,277,0.77762,92,-1.2226,123,-0.5587,59,-1.9727
ENSG00000160058,BSDC1,88,0.54332,49,-0.4192,63,-0.0247,51,-0.3480,65,0.05246
ENSG00000176261,ZBTB8OS,30,-0.1697,59,0.96992,35,0.10836,19,-0.8732,28,-0.2973
ENSG00000162521,RBBP4,151,0.46361,107,-0.0999,90,-0.4767,80,-0.5648,139,0.45268
ENSG00000134684,YARS,29,-2.1032,52,-1.2715,162,0.76987,121,0.05554,122,0.08992
ENSG00000160097,FNDC5,1,-5.0070,18,-1.2520,59,0.92148,31,-0.4181,45,0.25885
ENSG00000121905,HPCA,25,-2.7525,99,-0.7080,252,1.24031,133,-0.2459,127,-0.4071
ENSG00000121900,TMEM54,24,-0.2882,39,0.51128,42,0.91687,17,-0.8399,17,-0.9549
ENSG00000004455,AK2,72,1.50789,40,0.44822,31,0.07543,9,-1.8238,19,-0.8864
ENSG00000142920,AZIN2,9,-1.2771,21,0.00662,23,0.24135,33,0.76553,18,-0.2732
ENSG00000160094,ZNF362,30,0.54935,27,0.35996,27,0.53941,19,-0.2201,12,-1.0980
ENSG00000134686,PHC2,83,0.68218,50,-0.1437,62,0.27267,57,0.04764,39,-0.6604
ENSG00000163866,SMIM12,34,-0.9374,33,-0.9517,73,0.39869,60,-0.0357,68,0.24488
ENSG00000116544,DLGAP3,24,-1.0289,83,0.95478,42,-0.2493,48,0.00528,48,0.04105
ENSG00000163867,ZMYM6,22,-0.2174,14,-0.8977,29,0.29075,24,-0.1039,27,0.14697
ENSG00000116560,SFPQ,605,1.42882,165,-0.7579,188,-0.7012,229,-0.2431,279,0.09835
ENSG00000146463,ZMYM4,55,-0.1459,73,0.30748,46,-0.5661,85,0.56162,65,0.14680
ENSG00000142687,KIAA0319L,51,-0.4682,57,-0.2823,58,-0.3373,97,0.58044,79,0.31152
ENSG00000020129,NCDN,102,-2.3977,213,-1.3003,630,0.57814,367,-0.4642,616,0.52269
ENSG00000126067,PSMB2,68,-0.6587,61,-0.8254,110,0.14982,103,0.00059,122,0.37159
ENSG00000142686,C1orf216,25,-2.0530,67,-0.5673,120,0.50078,126,0.44180,96,0.00091
ENSG00000092847,AGO1,88,0.96403,43,-0.2359,39,-0.4826,52,0.07777,49,-0.0352
ENSG00000126070,AGO3,121,1.40894,26,-1.1278,31,-1.0662,53,-0.0073,63,0.37480
ENSG00000054116,TRAPPC3,33,-0.1972,31,-0.2976,52,0.73090,22,-0.8537,33,-0.2834
ENSG00000116871,MAP7D1,286,0.56870,157,-0.4092,235,0.32514,203,-0.0046,159,-0.4968
ENSG00000054118,THRAP3,163,-0.0937,117,-0.6151,132,-0.5447,225,0.43430,218,0.53391
ENSG00000196182,STK40,7,-1.5542,28,0.58168,18,-0.2283,21,0.08289,23,0.32752
ENSG00000181817,LSM10,1,-4.3572,34,0.21277,45,1.04635,13,-1.2084,27,-0.1674
ENSG00000116898,MRPS15,32,-0.5959,35,-0.4339,67,0.87511,31,-0.6039,39,-0.3301
ENSG00000163873,GRIK3,49,1.03748,2,-3.4115,22,-0.3377,102,2.55329,6,-2.5729
ENSG00000163875,MEAF6,78,-0.7835,97,-0.4562,156,0.42849,93,-0.5211,142,0.21003
ENSG00000134697,GNL2,27,0.15160,17,-0.5906,19,-0.5408,19,-0.4144,34,0.76815
ENSG00000185090,MANEAL,9,-1.5326,9,-1.6064,38,0.93174,12,-1.1602,29,0.28154
ENSG00000197982,C1orf122,182,0.36655,245,0.87446,179,0.46711,115,-0.3710,78,-1.2078
ENSG00000183431,SF3A3,43,-0.3601,27,-1.0744,58,0.14863,71,0.44436,58,0.12751
ENSG00000183520,UTP11,12,-1.5737,34,0.02859,29,-0.2674,21,-0.7199,49,0.89953
ENSG00000116954,RRAGC,66,0.48470,36,-0.4948,42,-0.3098,28,-0.8633,61,0.52212
ENSG00000174574,AKIRIN1,76,-0.2852,66,-0.5074,101,0.21934,116,0.40358,86,-0.1118
ENSG00000168653,NDUFS5,194,-1.7384,611,0.03531,862,0.88657,337,-0.9010,551,-0.1729
ENSG00000127603,MACF1,826,1.57706,275,-0.3297,178,-1.2266,350,0.06116,351,0.08459
ENSG00000090621,PABPC4,113,0.89624,80,0.30752,55,-0.3687,61,-0.1198,58,-0.2569
ENSG00000116983,HPCAL4,176,-0.8399,310,0.05425,316,0.11663,340,0.20467,308,0.05845
ENSG00000084072,PPIE,29,-0.2450,26,-0.4274,45,0.68910,30,-0.2027,28,-0.3968
ENSG00000131236,CAP1,148,-0.0736,118,-0.4299,156,0.01962,63,-1.3822,198,0.57452
ENSG00000131238,PPT1,64,-1.3161,138,-0.1238,193,0.59563,83,-0.9136,160,0.14909
ENSG00000117000,RLF,40,0.59732,15,-0.9149,20,-0.6694,12,-1.2455,41,0.93956
ENSG00000084073,ZMPSTE24,42,0.30724,15,-1.3333,36,0.08869,46,0.45857,34,-0.0540
ENSG00000084070,SMAP2,116,-0.6464,82,-1.1803,147,-0.3424,286,0.83708,213,0.46547
ENSG00000117016,RIMS3,43,-2.5278,169,-0.4770,255,0.24750,250,0.14858,275,0.42826
ENSG00000066136,NFYC,29,-0.8398,22,-1.2463,53,0.17328,56,0.20172,59,0.40565
ENSG00000127124,HIVEP3,30,0.37950,11,-1.1435,28,0.33053,39,0.81740,17,-0.6626
ENSG00000198815,FOXJ3,62,-0.2056,44,-0.7524,66,-0.1432,76,0.12566,85,0.42392
ENSG00000177181,RIMKLA,4,-3.7781,28,-1.0813,67,0.40229,54,-0.0624,73,0.59575
ENSG00000127125,PPCS,51,-0.2955,58,-0.0736,75,0.47518,45,-0.4793,56,-0.1606
ENSG00000186409,CCDC30,73,0.90723,29,-0.6166,21,-1.3085,49,0.22447,56,0.64807
ENSG00000065978,YBX1,92,0.32399,180,1.52629,70,-0.1527,44,-0.8486,51,-0.7857
ENSG00000177868,SVBP,46,0.26173,44,0.21158,44,0.29228,14,-1.5336,38,-0.0737
ENSG00000117394,SLC2A1,19,-1.0881,70,0.98484,48,0.48162,47,0.31166,23,-0.9935
ENSG00000117395,EBNA1BP2,22,-1.8430,50,-0.6362,96,0.61082,32,-1.3075,92,0.47999
ENSG00000066322,ELOVL1,182,4.13717,34,0.25064,12,-1.5801,4,-2.8279,1,-4.4396
ENSG00000159479,MED8,16,-0.6890,21,-0.2836,28,0.22851,15,-0.8240,30,0.41240
ENSG00000142949,PTPRF,78,-0.8016,116,-0.1885,140,0.15664,65,-1.0786,165,0.53718
ENSG00000066135,KDM4A,19,-0.1621,18,-0.2019,20,-0.1026,18,-0.2444,24,0.34459
ENSG00000126091,ST3GAL3,14,-1.3546,46,0.46174,40,0.28463,20,-0.8868,38,0.19923
ENSG00000117408,IPO13,138,1.64942,60,0.16378,49,-0.2149,30,-0.9331,38,-0.7192
ENSG00000117410,ATP6V0B,206,-0.9580,201,-0.9937,454,0.41581,319,-0.2747,439,0.33464
ENSG00000117411,B4GALT2,39,-0.8461,119,0.96287,69,0.03744,75,0.18313,56,-0.3937
ENSG00000178028,DMAP1,69,-0.0028,42,-0.8023,95,0.73491,49,-0.5579,60,-0.2935
ENSG00000117419,ERI3,99,-0.3459,110,-0.1773,139,0.28483,155,0.38316,107,-0.2764
ENSG00000187147,RNF220,154,0.31869,93,-0.4974,142,0.25178,134,0.07969,112,-0.2643
ENSG00000142937,RPS8,1066,0.69276,1223,0.93466,813,0.32392,439,-0.7462,390,-1.1414
ENSG00000070785,EIF2B3,17,-0.7421,8,-1.9466,30,0.15219,26,-0.1416,37,0.65268
ENSG00000126088,UROD,34,-1.2609,74,-0.0539,99,0.60137,47,-0.7524,79,0.05925
ENSG00000117450,PRDX1,164,-0.6338,447,1.02741,314,0.58261,160,-0.6687,162,-0.8149
ENSG00000117448,AKR1A1,10,-1.9924,39,0.02501,47,0.48887,55,0.61792,32,-0.3382
ENSG00000132780,NASP,295,2.60849,52,-0.5731,41,-1.1776,68,-0.1688,47,-0.9216
ENSG00000159592,GPBP1L1,62,0.66408,41,-0.0232,38,-0.2079,48,0.21337,37,-0.2468
ENSG00000086015,MAST2,10,-1.2764,27,0.21048,30,0.51819,14,-0.7836,24,0.04049
ENSG00000117461,PIK3R3,15,-0.8795,39,0.62986,24,-0.1973,53,1.15559,20,-0.5632
ENSG00000085998,POMGNT1,72,0.43372,50,-0.1426,60,0.18223,56,0.02282,46,-0.3683
ENSG00000132128,LRRC41,38,-0.1836,25,-0.8293,46,0.17369,41,-0.0387,46,0.20762
ENSG00000173660,UQCRH,91,-2.2995,348,-0.2597,686,1.33783,236,-0.8643,317,-0.5226
ENSG00000117480,FAAH,54,0.98778,26,-0.2207,28,-0.1453,19,-0.7027,29,-0.0754
ENSG00000079277,MKNK1,23,-0.0165,21,-0.1735,28,0.38787,14,-0.7566,23,-0.0487
ENSG00000123472,ATPAF1,56,-1.4437,171,0.30389,173,0.45471,101,-0.5349,143,0.01950
ENSG00000159658,EFCAB14,139,1.01987,134,0.96428,72,-0.1192,40,-0.9935,52,-0.7643
ENSG00000162368,CMPK1,103,-0.5807,100,-0.6253,174,0.35777,158,0.09564,152,0.04030
ENSG00000162373,BEND5,11,-1.7258,21,-0.8135,46,0.57414,40,0.18124,37,0.08346
ENSG00000162374,ELAVL4,82,-1.7037,101,-1.4053,245,-0.0330,385,0.73255,312,0.52092
ENSG00000185104,FAF1,36,-0.1801,39,-0.0835,44,0.18705,24,-0.8405,45,0.21439
ENSG00000123091,RNF11,263,-0.8908,309,-0.6405,530,0.30613,545,0.26909,485,0.10486
ENSG00000085832,EPS15,124,-0.9012,138,-0.7262,285,0.60787,282,0.41167,192,-0.2778
ENSG00000078618,NRDC,196,0.65955,50,-1.5039,129,-0.0501,150,0.20827,135,0.04985
ENSG00000169213,RAB3B,83,0.29775,13,-2.5206,74,0.14126,277,2.66349,10,-3.3065
ENSG00000117862,TXNDC12,11,-1.7231,30,-0.1829,33,-0.0084,53,0.76175,36,0.15373
ENSG00000134717,BTF3L4,29,-1.1959,68,0.09942,83,0.60246,70,0.16366,53,-0.3928
