Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000116251,RPL22,314,-0.5481,493,0.49201,442,0.36277
ENSG00000116237,ICMT,27,0.49898,25,0.07897,16,-0.7343
ENSG00000097021,ACOT7,80,1.79272,11,-2.5566,29,-1.2368
ENSG00000215788,TNFRSF25,40,4.89941,0,-6.5345,1,-4.1709
ENSG00000171680,PLEKHG5,35,3.65060,0,-5.5787,3,-2.9046
ENSG00000162408,NOL9,36,0.97531,21,-0.5626,17,-0.9675
ENSG00000162413,KLHL21,25,-0.2394,49,1.02011,20,-0.5071
ENSG00000116273,PHF13,15,1.34250,0,-5.3972,8,-0.5262
ENSG00000007923,DNAJC11,29,1.25117,0,-5.6233,18,-0.4292
ENSG00000171735,CAMTA1,453,1.72031,157,-1.1918,127,-1.6638
ENSG00000049245,VAMP3,16,-2.1228,82,1.39340,68,1.29764
ENSG00000049246,PER3,44,0.31993,12,-1.8712,47,0.27243
ENSG00000116288,PARK7,154,0.35893,180,0.39893,91,-0.8049
ENSG00000116285,ERRFI1,15,0.14828,22,0.65785,10,-0.7303
ENSG00000162426,SLC45A1,16,2.38953,1,-3.5674,4,-1.7382
ENSG00000142599,RERE,151,-0.2011,171,0.11095,176,0.18312
ENSG00000074800,ENO1,360,-0.6701,1397,2.20218,161,-1.7218
ENSG00000171612,SLC25A33,34,0.25896,64,1.20328,11,-1.8168
ENSG00000171603,CLSTN1,539,1.58375,304,-0.4586,117,-2.0898
ENSG00000178585,CTNNBIP1,27,0.36203,35,0.60740,13,-1.0397
ENSG00000162441,LZIC,47,-1.1376,121,0.97211,96,0.69249
ENSG00000130939,UBE4B,28,-0.6717,44,0.45027,44,0.53313
ENSG00000054523,KIF1B,430,-0.3531,413,-0.2288,618,0.53200
ENSG00000284642,AL139424.2,15,1.42010,0,-5.3849,8,-0.6052
ENSG00000142657,PGD,33,-0.4494,83,1.40767,26,-0.6471
ENSG00000160049,DFFA,40,-0.5297,30,-0.7054,72,0.90072
ENSG00000142655,PEX14,15,1.50009,3,-1.7981,6,-1.0881
ENSG00000120948,TARDBP,82,0.07016,41,-1.0661,97,0.36120
ENSG00000116649,SRM,41,0.78302,38,0.15696,16,-1.2739
ENSG00000171824,EXOSC10,33,-0.0361,3,-3.2339,48,0.79188
ENSG00000198793,MTOR,31,0.23258,49,0.88810,15,-1.1711
ENSG00000116661,FBXO2,162,-0.5104,514,1.86708,88,-1.3139
ENSG00000132879,FBXO44,88,1.83532,15,-2.1990,29,-1.3767
ENSG00000177000,MTHFR,24,0.54741,0,-6.2846,25,0.28777
ENSG00000011021,CLCN6,75,0.87230,77,0.35039,23,-1.7045
ENSG00000116685,KIAA2013,22,-1.1090,84,1.80734,29,-0.1518
ENSG00000083444,PLOD1,14,-1.3062,67,2.07687,19,-0.2297
ENSG00000116688,MFN2,84,0.45100,44,-0.8356,69,-0.1507
ENSG00000048707,VPS13D,78,0.44732,52,-0.4716,59,-0.3076
ENSG00000162496,DHRS3,15,-2.4089,203,3.64971,18,-1.3007
ENSG00000116731,PRDM2,199,0.64789,66,-1.4831,157,-0.1723
ENSG00000189337,KAZN,61,-0.3338,64,-0.0690,84,0.43555
ENSG00000142634,EFHD2,96,1.35979,82,0.17899,14,-2.6547
ENSG00000116138,DNAJC16,26,1.00533,0,-6.2825,19,-0.1722
ENSG00000197312,DDI2,25,0.32536,0,-6.4096,30,0.51156
ENSG00000116786,PLEKHM2,102,1.39404,4,-4.4460,56,-0.6089
ENSG00000065526,SPEN,149,-1.1158,185,-0.2408,392,1.33869
ENSG00000116809,ZBTB17,17,0.53399,1,-3.7502,17,0.24004
ENSG00000037637,FBXO42,17,0.53411,17,0.13381,9,-0.8348
ENSG00000055070,SZRD1,27,-0.6821,30,-0.1633,51,0.86253
ENSG00000157191,NECAP2,9,-1.5818,47,1.89314,20,0.33278
ENSG00000219481,NBPF1,11,-1.4272,27,0.55693,34,1.25879
ENSG00000058453,CROCC,16,2.30129,0,-5.3863,4,-1.5047
ENSG00000159363,ATP13A2,52,2.01807,0,-7.0806,19,-1.1836
ENSG00000117118,SDHB,42,1.06204,42,0.37027,9,-2.2066
ENSG00000117115,PADI2,52,-2.7836,529,2.19771,273,1.05527
ENSG00000179051,RCC2,21,1.20242,0,-5.9522,14,-0.3747
ENSG00000074964,ARHGEF10L,18,-0.6319,77,2.38854,4,-2.5494
ENSG00000117154,IGSF21,76,2.85167,5,-3.3298,12,-2.3161
ENSG00000159423,ALDH4A1,20,-0.9049,99,2.54153,8,-2.0391
ENSG00000169991,IFFO2,14,0.26381,10,-0.3444,12,-0.1413
ENSG00000127481,UBR4,41,-0.5073,36,-0.4115,69,0.77559
ENSG00000127463,EMC1,29,0.09550,31,0.19366,24,-0.2478
ENSG00000053372,MRTO4,34,0.61586,34,0.22926,16,-1.0590
ENSG00000053371,AKR7A2,25,-0.9242,99,2.00384,23,-0.7214
ENSG00000077549,CAPZB,133,0.48259,103,-0.2231,91,-0.4941
ENSG00000173436,MICOS10,157,0.80536,96,-0.5195,87,-0.7547
ENSG00000158747,NBL1,164,1.96785,42,-1.5906,41,-1.7939
ENSG00000169914,OTUD3,24,1.52433,0,-6.0800,12,-0.6977
ENSG00000162545,CAMK2N1,1140,1.15204,429,-1.1796,554,-0.8808
ENSG00000090432,MUL1,16,-1.1249,85,2.44598,12,-1.1687
ENSG00000183114,FAM43B,18,3.97144,0,-5.4535,1,-3.2615
ENSG00000158828,PINK1,241,0.92732,116,-0.8472,132,-0.7411
ENSG00000244038,DDOST,13,-0.0873,31,1.45661,6,-1.4664
ENSG00000117245,KIF17,25,4.22757,0,-5.8789,1,-3.5003
ENSG00000189410,SH2D5,29,3.73380,0,-6.1115,3,-2.9595
ENSG00000127483,HP1BP3,263,-0.6481,410,0.42225,414,0.52351
ENSG00000075151,EIF4G3,251,0.01466,178,-0.5494,284,0.24868
ENSG00000117298,ECE1,27,-0.7573,94,1.87256,21,-0.8065
ENSG00000076864,RAP1GAP,136,2.40177,29,-1.8145,23,-2.3112
ENSG00000090686,USP48,78,-0.4575,12,-2.9602,155,1.20008
ENSG00000070831,CDC42,137,-0.2312,240,0.86036,121,-0.3500
ENSG00000133216,EPHB2,17,0.33321,1,-3.9305,20,0.45302
ENSG00000004487,KDM1A,50,0.45326,49,0.12294,31,-0.7018
ENSG00000169641,LUZP1,169,1.92565,41,-1.7087,46,-1.6750
ENSG00000125944,HNRNPR,95,-0.8503,150,0.33155,181,0.80016
ENSG00000117318,ID3,22,-0.0346,31,0.59491,18,-0.3866
ENSG00000142676,RPL11,300,-0.5299,397,0.21117,451,0.51256
ENSG00000011007,ELOA,25,-0.3034,40,0.63746,27,-0.0495
ENSG00000057757,PITHD1,90,0.67181,58,-0.4641,55,-0.6051
ENSG00000011009,LYPLA2,26,2.98569,1,-4.0020,4,-2.3448
ENSG00000117308,GALE,14,1.81170,0,-5.2218,5,-1.0083
ENSG00000117305,HMGCL,14,-0.5391,35,1.23926,14,-0.2955
ENSG00000189266,PNRC2,46,0.23750,26,-0.8391,46,0.10080
ENSG00000188529,SRSF10,70,-0.2136,70,-0.0896,87,0.30672
ENSG00000001461,NIPAL3,78,-1.0470,47,-1.3112,217,1.57970
ENSG00000133226,SRRM1,176,-1.6343,148,-1.1898,745,2.12051
ENSG00000169504,CLIC4,31,-2.4646,167,1.22288,173,1.68897
ENSG00000117614,SYF2,110,-0.1081,88,-0.3961,133,0.32669
ENSG00000117616,RSRP1,75,-0.0440,76,0.00898,77,0.04955
ENSG00000183726,TMEM50A,60,0.46535,34,-0.7175,48,-0.2159
ENSG00000204178,MACO1,58,-0.2386,37,-0.8257,85,0.62749
ENSG00000117643,MAN1C1,31,0.49291,22,-0.3765,22,-0.4170
ENSG00000162430,SELENON,36,0.36963,25,-0.4564,30,-0.2173
ENSG00000117640,MTFR1L,50,0.51524,26,-0.8269,39,-0.2313
ENSG00000117632,STMN1,637,0.44729,320,-0.9294,541,-0.1113
ENSG00000158008,EXTL1,44,2.72993,0,-6.7729,9,-1.9068
ENSG00000142669,SH3BGRL3,100,0.43124,42,-1.1964,90,-0.0056
ENSG00000117682,DHDDS,19,0.79308,21,0.41410,6,-1.6289
ENSG00000198830,HMGN2,115,-0.4087,116,-0.1841,172,0.57419
ENSG00000117713,ARID1A,59,-0.4626,96,0.59481,74,0.18748
ENSG00000204160,ZDHHC18,19,0.74846,14,-0.2004,10,-0.8885
ENSG00000142751,GPN2,22,-0.0162,22,-0.0238,22,0.03395
ENSG00000090273,NUDC,169,0.84196,81,-0.8858,101,-0.6122
ENSG00000253368,TRNP1,24,2.40270,9,-1.0135,2,-3.1656
ENSG00000090020,SLC9A1,22,6.05918,0,-5.6826,0,-5.7526
ENSG00000142784,WDTC1,35,1.12082,1,-4.5688,23,-0.3242
ENSG00000186501,TMEM222,44,0.14083,52,0.34088,33,-0.4222
ENSG00000158195,WASF2,45,-1.7465,136,0.80679,160,1.40126
ENSG00000126705,AHDC1,55,0.76107,63,0.51841,17,-1.7249
ENSG00000126709,IFI6,105,0.44429,100,0.09974,65,-0.6695
ENSG00000009780,FAM76A,15,-0.5842,18,-0.0624,26,0.71225
ENSG00000117758,STX12,74,-0.1875,119,0.71308,68,-0.2733
ENSG00000117751,PPP1R8,25,0.16645,10,-1.3174,28,0.32222
ENSG00000117748,RPA2,25,0.66157,30,0.53497,9,-1.5295
ENSG00000126698,DNAJC8,183,-0.2500,185,-0.1003,235,0.35451
ENSG00000130770,ATP5IF1,199,1.16326,124,-0.3883,71,-1.3892
ENSG00000204138,PHACTR4,32,-1.2224,20,-1.3808,103,1.76608
ENSG00000180098,TRNAU1AP,17,0.50913,0,-5.8051,18,0.32119
ENSG00000162419,GMEB1,14,0.22060,0,-5.5737,18,0.60811
ENSG00000198492,YTHDF2,52,-0.1500,88,0.83026,42,-0.4410
ENSG00000116329,OPRD1,15,4.12255,0,-5.1429,1,-3.4665
ENSG00000159023,EPB41,23,1.86303,0,-5.9374,9,-1.0428
ENSG00000116350,SRSF4,66,-0.3335,25,-1.6290,113,0.91778
ENSG00000116353,MECR,23,2.45160,0,-5.8484,6,-1.6441
ENSG00000060656,PTPRU,20,2.08175,2,-2.7775,6,-1.5261
ENSG00000162512,SDC3,114,-0.6825,383,1.86977,82,-0.9454
ENSG00000134644,PUM1,184,0.51913,190,0.25992,97,-0.9283
ENSG00000121766,ZCCHC17,125,0.16555,84,-0.5654,125,0.07953
ENSG00000121769,FABP3,29,1.93257,3,-2.7556,9,-1.3574
ENSG00000162517,PEF1,35,0.56907,27,-0.1906,21,-0.6349
ENSG00000084636,COL16A1,26,-0.7322,58,0.95948,37,0.23502
ENSG00000121753,ADGRB2,162,2.31544,5,-4.6881,46,-1.5522
ENSG00000184007,PTP4A2,188,-2.3659,419,-0.2231,1245,2.45678
ENSG00000121774,KHDRBS1,128,0.21727,131,0.13054,99,-0.3687
ENSG00000121775,TMEM39B,18,1.97907,4,-1.8637,5,-1.6784
ENSG00000025800,KPNA6,65,0.70827,17,-1.7992,51,-0.1650
ENSG00000084652,TXLNA,22,-0.3247,18,-0.4563,32,0.59416
ENSG00000084623,EIF3I,68,0.43542,79,0.41057,36,-0.9432
ENSG00000116478,HDAC1,13,-0.6305,3,-2.2263,29,1.30677
ENSG00000175130,MARCKSL1,84,-2.2766,415,1.22575,409,1.54822
ENSG00000160058,BSDC1,46,0.04551,23,-1.0565,55,0.38563
ENSG00000160062,ZBTB8A,13,-0.3611,0,-5.7705,26,1.19379
ENSG00000176261,ZBTB8OS,24,0.70141,0,-6.2084,22,0.13241
ENSG00000162521,RBBP4,85,-0.5786,173,0.93464,104,0.06165
ENSG00000162522,KIAA1522,21,6.78489,0,-5.6028,0,-7.0664
ENSG00000134684,YARS,69,0.53061,78,0.41016,32,-1.1081
ENSG00000116497,S100PBP,8,-1.1624,1,-2.9353,29,1.90290
ENSG00000160097,FNDC5,23,3.54846,0,-5.7796,2,-2.7832
ENSG00000121905,HPCA,122,4.28119,7,-3.6196,5,-4.1486
ENSG00000121900,TMEM54,23,-0.5872,59,1.31845,24,-0.3145
ENSG00000004455,AK2,26,-0.5137,23,-0.4295,44,0.78916
ENSG00000142920,AZIN2,15,0.26180,20,0.54389,9,-0.7950
ENSG00000160094,ZNF362,20,-0.0211,18,-0.1546,21,0.11097
ENSG00000134686,PHC2,44,0.09962,12,-1.9790,56,0.52386
ENSG00000121904,CSMD2,19,0.68905,0,-5.8704,17,0.14110
ENSG00000163866,SMIM12,29,1.22442,0,-6.4035,19,-0.3914
ENSG00000116544,DLGAP3,52,3.39156,0,-6.9334,7,-2.5768
ENSG00000163867,ZMYM6,24,1.43400,0,-6.0573,13,-0.6068
ENSG00000116560,SFPQ,231,-0.8229,262,-0.2119,483,1.03057
ENSG00000146463,ZMYM4,75,-0.3271,151,1.06617,65,-0.4222
ENSG00000142687,KIAA0319L,56,0.36312,66,0.43072,32,-0.8438
ENSG00000020129,NCDN,304,3.24400,16,-3.7858,39,-2.6841
ENSG00000126067,PSMB2,60,0.23795,62,0.13921,46,-0.4036
ENSG00000142686,C1orf216,50,1.97611,14,-1.4732,12,-1.8733
ENSG00000134698,AGO4,16,-0.4494,16,-0.2461,25,0.64628
ENSG00000092847,AGO1,39,-0.2989,12,-1.9294,65,0.93067
ENSG00000126070,AGO3,48,-1.1496,64,-0.1344,127,1.32964
ENSG00000116863,ADPRHL2,13,0.60601,0,-5.3561,12,0.21716
ENSG00000054116,TRAPPC3,34,1.14353,14,-1.0682,16,-0.9197
ENSG00000116871,MAP7D1,123,-0.3949,100,-0.5129,194,0.69196
ENSG00000054118,THRAP3,130,-0.7459,300,1.05873,178,0.16626
ENSG00000181817,LSM10,19,2.28273,0,-5.6155,5,-1.4781
ENSG00000116898,MRPS15,33,1.44749,4,-2.6266,16,-0.8320
ENSG00000163873,GRIK3,29,0.50864,37,0.59598,12,-1.3025
ENSG00000163875,MEAF6,81,0.87744,79,0.27076,26,-1.5981
ENSG00000134697,GNL2,21,-0.9997,54,1.07428,37,0.45856
ENSG00000197982,C1orf122,113,-0.4104,137,0.12557,157,0.42275
ENSG00000188786,MTF1,7,-1.8190,0,-5.6631,38,2.64845
ENSG00000204084,INPP5B,12,0.66325,1,-3.2019,11,0.07206
ENSG00000183431,SF3A3,37,-0.2513,65,0.85202,34,-0.3122
ENSG00000183520,UTP11,35,0.21628,37,0.18523,27,-0.4074
ENSG00000185668,POU3F1,18,2.61569,0,-5.4997,4,-1.8245
ENSG00000116954,RRAGC,31,-0.2076,32,-0.0314,37,0.26964
ENSG00000174574,AKIRIN1,49,-0.1634,24,-1.1629,70,0.64043
ENSG00000168653,NDUFS5,306,1.01596,175,-0.5592,139,-1.0288
ENSG00000127603,MACF1,469,-1.4078,1634,1.36067,1052,0.66523
ENSG00000090621,PABPC4,64,-0.1782,73,0.14931,72,0.13244
ENSG00000116983,HPCAL4,251,1.21142,230,0.25399,47,-2.3789
ENSG00000084072,PPIE,26,0.40971,0,-6.4151,29,0.42701
ENSG00000168389,MFSD2A,31,1.30300,0,-5.8361,18,-0.4779
ENSG00000131236,CAP1,102,-0.0928,162,0.74971,82,-0.4465
ENSG00000131238,PPT1,89,0.60659,98,0.38430,39,-1.2157
ENSG00000117000,RLF,40,-0.2466,35,-0.3375,54,0.45932
ENSG00000084073,ZMPSTE24,30,-0.8374,117,2.02501,23,-0.9203
ENSG00000049089,COL9A2,10,-2.7096,50,0.81061,74,2.14946
ENSG00000084070,SMAP2,127,1.94627,12,-3.0837,43,-1.3150
ENSG00000117016,RIMS3,143,3.81894,14,-2.8934,8,-3.8948
ENSG00000066136,NFYC,28,0.92652,32,0.57758,5,-2.2804
ENSG00000127124,HIVEP3,26,1.19472,0,-6.2566,17,-0.3631
ENSG00000198815,FOXJ3,41,0.80656,28,-0.3423,21,-0.8710
ENSG00000177181,RIMKLA,43,4.20080,0,-6.6574,3,-3.4209
ENSG00000127125,PPCS,28,-0.6401,66,1.13380,33,-0.0421
ENSG00000186409,CCDC30,58,-0.1054,48,-0.3357,69,0.29737
ENSG00000065978,YBX1,111,-0.3641,98,-0.3661,165,0.60205
ENSG00000177868,SVBP,27,0.27318,4,-2.8253,31,0.44419
ENSG00000117394,SLC2A1,134,1.12076,51,-1.1526,66,-0.8521
ENSG00000117395,EBNA1BP2,53,1.24768,1,-4.8737,32,-0.4435
ENSG00000179178,TMEM125,2,-4.8768,23,-0.2316,92,3.95432
ENSG00000066322,ELOVL1,13,-3.0562,79,0.84406,122,2.34645
ENSG00000159479,MED8,14,0.66530,8,-0.5597,9,-0.5434
ENSG00000198198,SZT2,19,-0.5360,15,-0.5440,33,0.85423
ENSG00000142949,PTPRF,97,-0.2996,165,0.77041,96,-0.1676
ENSG00000066135,KDM4A,26,0.91711,0,-5.4190,20,-0.0954
ENSG00000126091,ST3GAL3,26,1.46072,0,-6.1707,14,-0.6322
ENSG00000117408,IPO13,44,-1.0623,58,-0.1197,111,1.23667
ENSG00000117410,ATP6V0B,208,1.17657,75,-1.2474,101,-0.8837
ENSG00000117411,B4GALT2,55,0.91645,11,-2.1721,38,-0.3222
ENSG00000159214,CCDC24,14,2.58020,0,-5.1833,3,-1.8017
ENSG00000178028,DMAP1,48,0.17265,65,0.58806,31,-0.6963
ENSG00000117419,ERI3,80,-0.1850,183,1.38514,45,-1.1099
ENSG00000187147,RNF220,84,-0.0580,0,-6.7058,131,0.89769
ENSG00000142937,RPS8,666,-0.5643,896,0.21765,1031,0.54801
ENSG00000070785,EIF2B3,16,0.90444,0,-5.5764,12,-0.0799
ENSG00000126088,UROD,41,0.26489,60,0.76544,21,-1.0622
ENSG00000117450,PRDX1,180,-0.7004,555,1.66252,162,-0.5807
ENSG00000117448,AKR1A1,19,-0.5516,36,0.80320,24,0.13824
ENSG00000132780,NASP,79,-1.7401,26,-2.6419,385,2.44508
ENSG00000159592,GPBP1L1,29,-0.1932,24,-0.3854,38,0.41909
ENSG00000086015,MAST2,17,0.96847,8,-0.9166,9,-0.7614
ENSG00000117461,PIK3R3,44,1.55000,9,-2.0141,18,-1.0836
ENSG00000085998,POMGNT1,50,0.11711,20,-1.3419,59,0.38192
ENSG00000132128,LRRC41,35,0.20787,40,0.29955,25,-0.4850
ENSG00000173660,UQCRH,212,1.56285,96,-0.8050,59,-1.6970
ENSG00000117481,NSUN4,13,-0.5503,27,0.99669,15,-0.0318
ENSG00000117480,FAAH,22,-0.4232,6,-2.0566,42,1.07569
ENSG00000079277,MKNK1,24,0.91027,12,-0.7562,13,-0.7647
ENSG00000123472,ATPAF1,87,-0.2140,217,1.53725,43,-1.3273
ENSG00000159658,EFCAB14,83,-0.9440,158,0.57661,162,0.75608
ENSG00000186377,CYP4X1,19,3.39045,0,-5.5535,2,-2.6302
ENSG00000162368,CMPK1,90,-0.0951,149,0.81371,70,-0.5081
ENSG00000132122,SPATA6,13,-1.7173,34,0.55800,48,1.52651
ENSG00000162373,BEND5,30,2.40099,0,-6.2573,8,-1.5825
ENSG00000162374,ELAVL4,263,4.41393,3,-5.8010,16,-3.7111
ENSG00000185104,FAF1,32,-0.5730,76,1.20420,34,-0.2077
ENSG00000123091,RNF11,287,1.75182,113,-0.9948,71,-1.8557
ENSG00000085832,EPS15,173,0.40032,59,-1.5253,167,0.11505
ENSG00000117859,OSBPL9,22,-1.5053,77,1.23128,58,0.87217
ENSG00000078618,NRDC,107,-0.5269,115,-0.1332,174,0.68196
ENSG00000169213,RAB3B,43,-0.0924,75,0.88745,32,-0.5918
ENSG00000117862,TXNDC12,26,0.69846,34,0.73687,6,-1.9855
ENSG00000134717,BTF3L4,33,0.17370,19,-0.8452,35,0.17606
ENSG00000157077,ZFYVE9,51,0.96143,32,-0.4074,23,-1.0542
ENSG00000134748,PRPF38A,39,-1.1258,91,0.80399,83,0.80070
ENSG00000134744,TUT4,100,-1.0335,158,0.21218,228,1.05517
ENSG00000162377,COA7,18,0.38791,0,-5.8934,20,0.44400
ENSG00000162378,ZYG11B,153,2.22687,21,-2.5111,38,-1.7677
ENSG00000121310,ECHDC2,18,-0.8905,71,2.06514,14,-0.8901
ENSG00000116171,SCP2,85,0.00033,134,0.78235,60,-0.6252
ENSG00000162384,CZIB,38,0.27626,43,0.33542,25,-0.6166
ENSG00000157193,LRP8,57,1.25680,40,-0.1789,15,-1.7770
ENSG00000081870,HSPB11,20,0.96346,0,-5.9059,15,-0.1345
ENSG00000116209,TMEM59,112,0.21612,79,-0.4780,105,-0.0187
ENSG00000116205,TCEANC2,13,-1.5555,30,0.45303,44,1.43821
ENSG00000116221,MRPL37,27,0.49203,19,-0.3344,19,-0.4397
ENSG00000157216,SSBP3,249,1.40884,136,-0.5409,72,-1.6684
ENSG00000162390,ACOT11,13,-1.7311,102,2.81389,16,-0.7581
ENSG00000243725,TTC4,22,-0.5694,46,1.00944,25,-0.0181
ENSG00000116133,DHCR24,88,-0.6345,62,-0.8550,173,1.05428
ENSG00000162402,USP24,43,0.46836,19,-1.0856,36,-0.0825
ENSG00000162407,PLPP3,186,-1.5959,1494,3.20697,99,-2.0231
ENSG00000162409,PRKAA2,60,1.88142,3,-3.9555,22,-1.1458
ENSG00000162601,MYSM1,56,-0.1563,0,-7.7059,93,1.00024
ENSG00000177606,JUN,79,-1.3757,245,1.16506,185,0.79415
ENSG00000134709,HOOK1,58,4.41425,0,-7.0748,3,-3.6247
ENSG00000162599,NFIA,250,-1.6252,1222,1.86435,548,0.41078
ENSG00000162604,TM2D1,38,-0.2169,84,1.28580,24,-0.8892
ENSG00000132849,PATJ,20,-0.8467,40,0.73095,34,0.54595
ENSG00000162607,USP1,63,-1.1083,197,1.39474,105,0.29975
ENSG00000116641,DOCK7,49,-1.5170,361,3.02734,31,-1.6851
ENSG00000125703,ATG4C,19,-1.4315,22,-0.5854,69,1.76498
ENSG00000079739,PGM1,25,-0.0348,58,1.45054,10,-1.5871
ENSG00000158966,CACHD1,19,-0.2320,66,2.25204,0,-5.2912
ENSG00000162437,RAVER2,22,-0.1321,68,2.00972,2,-3.3572
ENSG00000162434,JAK1,92,-0.4853,235,1.41299,77,-0.5936
ENSG00000162433,AK4,80,-0.4634,276,2.08672,27,-2.0379
ENSG00000116675,DNAJC6,251,0.65024,124,-0.8867,177,-0.3717
ENSG00000213625,LEPROT,53,-0.4612,178,2.00055,21,-1.7769
ENSG00000184588,PDE4B,72,-1.3315,188,0.87870,178,0.96126
ENSG00000118473,SGIP1,138,0.54692,134,0.16425,74,-0.8823
ENSG00000198160,MIER1,72,-0.8244,127,0.53393,128,0.65213
ENSG00000142864,SERBP1,223,-0.6622,346,0.40409,357,0.55065
ENSG00000116717,GADD45A,18,-1.5829,116,2.51643,24,-0.4810
ENSG00000172380,GNG12,26,-2.0442,281,3.44640,23,-1.5336
ENSG00000116729,WLS,78,-1.5030,596,3.19208,33,-2.2989
ENSG00000033122,LRRC7,75,2.67396,0,-7.0991,17,-1.8451
ENSG00000066557,LRRC40,19,0.96869,0,-5.8096,14,-0.1411
ENSG00000116754,SRSF11,231,-1.0499,91,-1.9739,673,1.69431
ENSG00000118454,ANKRD13C,38,0.27995,27,-0.4493,34,-0.1096
ENSG00000132485,ZRANB2,173,-0.0494,131,-0.4725,203,0.29118
ENSG00000172260,NEGR1,318,2.39794,53,-2.2122,64,-2.0966
ENSG00000178965,ERICH3,111,4.40037,0,-7.8392,7,-3.5862
ENSG00000162623,TYW3,41,0.72164,1,-5.2132,37,0.09792
ENSG00000117054,ACADM,44,0.26464,55,0.48505,27,-0.7391
ENSG00000137955,RABGGTB,19,-0.8545,28,0.19240,38,0.87894
ENSG00000117069,ST6GALNAC5,28,3.90169,0,-6.0743,2,-3.1382
ENSG00000142892,PIGK,23,0.41667,0,-6.2580,26,0.41873
ENSG00000154027,AK5,151,0.75882,28,-2.3050,120,-0.1285
ENSG00000036549,AC118549.1,32,-1.0228,23,-1.0463,88,1.49649
ENSG00000077254,USP33,125,0.25707,115,-0.0289,99,-0.3140
