Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000116198,CEP104,38,0.01143,55,0.65012,54,0.61421,18,-1.1016,18,-1.1098,33,-0.2216,30,-0.3401,53,0.58542
ENSG00000196581,AJAP1,22,-1.4203,71,0.46301,68,0.37506,58,0.11196,46,-0.2595,100,1.07284,50,-0.1183,17,-1.7485
ENSG00000069424,KCNAB2,152,-0.3413,102,-0.9607,117,-0.7543,182,-0.0488,284,0.70604,260,0.55098,272,0.63238,131,-0.5751
ENSG00000116254,CHD5,122,-1.4582,394,0.40098,599,1.15182,204,-0.6734,243,-0.3987,245,-0.3819,264,-0.2632,412,0.47640
ENSG00000116251,RPL22,883,0.88024,292,-0.9513,518,-0.0392,331,-0.7523,297,-0.9231,476,-0.1770,750,0.58735,695,0.45563
ENSG00000116237,ICMT,40,0.04480,28,-0.5254,28,-0.5067,41,0.07705,56,0.59532,61,0.75595,31,-0.3909,28,-0.5511
ENSG00000097021,ACOT7,67,-1.7381,193,-0.0903,130,-0.7282,263,0.42157,334,0.84418,323,0.78303,151,-0.4877,174,-0.2576
ENSG00000215788,TNFRSF25,5,-2.6026,75,1.63434,14,-1.1800,99,2.23478,12,-1.4310,13,-1.3325,22,-0.4962,3,-3.5021
ENSG00000171680,PLEKHG5,22,-0.2628,33,0.35200,15,-0.8587,19,-0.5233,23,-0.2459,57,1.34624,31,0.28544,11,-1.3315
ENSG00000162408,NOL9,31,-0.1759,63,1.05886,21,-0.7636,36,0.09573,34,-0.0135,28,-0.3288,48,0.56269,13,-1.5026
ENSG00000162413,KLHL21,18,-1.0244,24,-0.5831,20,-0.8662,46,0.48815,47,0.50100,44,0.41428,49,0.57241,29,-0.2932
ENSG00000041988,THAP3,11,-0.7472,14,-0.3953,10,-0.9206,26,0.60883,19,0.11770,32,1.02399,17,-0.0884,14,-0.4150
ENSG00000007923,DNAJC11,28,-0.4180,25,-0.5811,28,-0.4056,47,0.41717,44,0.31840,33,-0.1445,37,0.03723,49,0.47019
ENSG00000171735,CAMTA1,291,-0.8799,612,0.32246,601,0.28972,561,0.17643,516,0.03738,335,-0.6601,354,-0.5700,768,0.71710
ENSG00000049245,VAMP3,61,1.79052,17,-0.4510,25,0.13489,18,-0.4040,22,-0.0335,13,-0.8647,16,-0.5433,10,-1.2379
ENSG00000049246,PER3,57,0.33129,50,0.11376,54,0.22329,53,0.19768,32,-0.6223,36,-0.4404,68,0.61965,26,-0.9267
ENSG00000116288,PARK7,394,0.62681,149,-0.9622,107,-1.4635,268,-0.0296,281,0.04970,363,0.48450,344,0.39073,274,0.01050
ENSG00000116285,ERRFI1,21,-0.4543,22,-0.3750,26,-0.1292,30,0.09156,38,0.49507,41,0.59843,35,0.35081,13,-1.1831
ENSG00000162426,SLC45A1,24,-0.1948,15,-0.9580,16,-0.8857,43,0.74938,40,0.64845,39,0.58826,27,-0.0504,16,-0.8351
ENSG00000142599,RERE,131,-0.3669,203,0.34787,208,0.39400,192,0.25370,132,-0.3525,120,-0.5100,180,0.14520,151,-0.1421
ENSG00000074800,ENO1,941,1.24708,262,-0.9127,210,-1.2544,571,0.34577,458,-0.0249,512,0.16313,496,0.10986,265,-0.8913
ENSG00000171612,SLC25A33,108,2.21075,8,-2.0942,20,-0.7898,12,-1.5800,30,-0.1788,23,-0.5955,41,0.31494,26,-0.3899
ENSG00000171603,CLSTN1,374,-1.1074,697,-0.1275,586,-0.4073,927,0.34853,1202,0.80265,916,0.32893,667,-0.1973,654,-0.2293
ENSG00000178585,CTNNBIP1,61,1.04314,18,-0.9136,29,-0.1937,24,-0.4836,26,-0.4151,30,-0.1718,19,-0.8391,57,0.93976
ENSG00000162441,LZIC,99,0.87286,40,-0.6422,67,0.21022,57,-0.0726,31,-1.0366,44,-0.4712,74,0.37242,63,0.09987
ENSG00000130939,UBE4B,32,-0.3231,53,0.47543,41,0.03946,32,-0.3368,59,0.67451,40,0.02418,22,-0.8986,38,-0.0880
ENSG00000054523,KIF1B,368,-0.4827,615,0.35978,881,0.99722,346,-0.5817,438,-0.2041,344,-0.5897,365,-0.4955,612,0.35273
ENSG00000142657,PGD,57,-0.0889,53,-0.2087,35,-0.8706,81,0.48245,104,0.92853,55,-0.1461,56,-0.1261,43,-0.5505
ENSG00000241563,CORT,36,0.15944,11,-1.6255,17,-1.0780,35,0.10373,21,-0.7050,40,0.32751,25,-0.4579,79,1.54978
ENSG00000160049,DFFA,67,0.09117,100,0.77553,86,0.50750,48,-0.4373,39,-0.7565,46,-0.5249,65,0.04770,56,-0.2052
ENSG00000142655,PEX14,14,-0.4113,6,-1.5634,9,-1.0074,27,0.68806,30,0.88367,24,0.46112,17,-0.1179,16,-0.1482
ENSG00000120948,TARDBP,81,-0.1595,100,0.19677,66,-0.4822,110,0.34443,115,0.42277,90,0.02520,84,-0.1025,67,-0.4526
ENSG00000116649,SRM,77,0.69799,16,-1.8027,25,-1.1068,65,0.39930,44,-0.2287,80,0.75341,65,0.39054,37,-0.5078
ENSG00000171824,EXOSC10,31,0.05194,50,0.85505,18,-0.8589,40,0.44598,20,-0.6758,33,0.14433,32,0.09032,19,-0.7300
ENSG00000198793,MTOR,31,-0.5908,43,-0.0969,38,-0.2868,61,0.49517,51,0.18571,54,0.29096,60,0.46551,25,-0.9290
ENSG00000116661,FBXO2,503,2.09467,49,-1.8838,60,-1.5882,102,-0.7777,197,0.28948,190,0.22487,173,0.07351,52,-1.8113
ENSG00000132879,FBXO44,45,-1.1560,36,-1.4841,75,-0.3584,128,0.52715,145,0.74924,139,0.67957,123,0.46632,56,-0.8063
ENSG00000116670,MAD2L2,34,1.11454,9,-1.1018,10,-0.8874,32,0.98337,14,-0.4080,12,-0.5711,28,0.77253,4,-2.2921
ENSG00000177000,MTHFR,20,-0.4931,32,0.25958,37,0.49490,31,0.21084,19,-0.6105,20,-0.4906,42,0.70395,19,-0.6073
ENSG00000011021,CLCN6,56,-0.5448,53,-0.6214,67,-0.2513,78,-0.0086,111,0.58457,75,-0.0872,76,-0.0456,112,0.59811
ENSG00000116685,KIAA2013,33,-0.1490,16,-1.2509,30,-0.2768,65,1.00146,36,-0.0110,36,0.00773,37,0.06492,35,-0.0452
ENSG00000083444,PLOD1,30,0.51545,16,-0.4967,4,-2.3604,26,0.25885,25,0.23028,18,-0.2768,38,0.94154,18,-0.3444
ENSG00000116688,MFN2,69,-0.9605,88,-0.5901,106,-0.2882,147,0.25135,186,0.65324,154,0.32963,113,-0.1894,150,0.28082
ENSG00000048707,VPS13D,65,-0.2782,133,0.93652,86,0.17072,62,-0.3568,66,-0.2542,88,0.20725,45,-0.8705,74,-0.0669
ENSG00000162496,DHRS3,94,2.84620,7,-1.7634,17,-0.4926,6,-1.8896,22,-0.0287,9,-1.3577,21,-0.1411,6,-2.0536
ENSG00000116731,PRDM2,87,-1.6845,353,0.53742,610,1.56552,164,-0.7204,175,-0.6141,231,-0.1742,202,-0.3871,231,-0.1719
ENSG00000189337,KAZN,66,-0.0879,82,0.27463,72,0.06275,72,0.05109,70,0.02584,40,-0.8786,36,-1.0192,117,0.90025
ENSG00000142634,EFHD2,35,-1.3249,47,-0.8893,113,0.54657,62,-0.4336,118,0.62790,45,-0.9342,27,-1.7044,206,1.67836
ENSG00000116138,DNAJC16,21,-1.1123,54,0.37630,34,-0.3816,54,0.38035,67,0.73715,50,0.23369,32,-0.4660,33,-0.4260
ENSG00000197312,DDI2,13,-2.0029,48,0.03603,66,0.57270,78,0.85616,41,-0.2196,31,-0.6804,33,-0.5807,68,0.60803
ENSG00000116786,PLEKHM2,107,-0.2967,91,-0.5609,127,-0.0238,81,-0.7364,90,-0.5703,125,-0.0430,159,0.34951,250,1.15880
ENSG00000065526,SPEN,141,-0.5068,400,1.28127,393,1.24908,120,-0.7595,59,-1.8483,98,-1.0706,105,-0.9633,232,0.29930
ENSG00000116809,ZBTB17,36,0.74513,15,-0.7014,21,-0.1320,24,0.04122,15,-0.6570,21,-0.1375,26,0.18070,27,0.24982
ENSG00000037637,FBXO42,17,-0.4407,21,-0.1239,20,-0.1833,20,-0.2119,33,0.62637,18,-0.3637,17,-0.4562,35,0.73792
ENSG00000055070,SZRD1,71,1.47236,22,-0.5390,32,0.04367,28,-0.1318,23,-0.4391,31,-0.0038,23,-0.4793,17,-0.9257
ENSG00000219481,NBPF1,18,-0.1246,28,0.56863,16,-0.3124,23,0.26862,17,-0.2557,9,-1.2434,9,-1.2249,38,1.12815
ENSG00000159363,ATP13A2,53,-0.9176,78,-0.3104,46,-1.1176,91,-0.0548,150,0.79531,97,0.05454,87,-0.1311,151,0.81153
ENSG00000117118,SDHB,55,-0.0055,27,-1.0897,20,-1.5722,71,0.42666,72,0.43936,76,0.54552,72,0.45360,47,-0.2513
ENSG00000117115,PADI2,184,2.51007,38,-0.4714,32,-0.7449,30,-0.8474,19,-1.5595,19,-1.5077,45,-0.1970,41,-0.3473
ENSG00000179051,RCC2,13,-1.1024,32,0.38343,8,-1.7553,46,0.98095,43,0.87715,27,0.07550,18,-0.5431,19,-0.4953
ENSG00000117154,IGSF21,29,-0.9087,35,-0.6447,32,-0.7818,70,0.48805,51,-0.0430,88,0.88180,70,0.48398,44,-0.2803
ENSG00000159423,ALDH4A1,22,0.12727,6,-1.8731,16,-0.4282,9,-1.3319,13,-0.7039,12,-0.8712,72,2.39143,16,-0.4223
ENSG00000127481,UBR4,24,-0.9489,118,1.81837,89,1.24613,22,-1.0661,21,-1.1510,17,-1.4294,20,-1.1919,38,-0.2171
ENSG00000127463,EMC1,27,-0.6232,44,0.17621,18,-1.2120,60,0.70447,60,0.71305,32,-0.3457,50,0.40015,25,-0.7199
ENSG00000053372,MRTO4,31,-0.5295,35,-0.3453,36,-0.2796,48,0.17695,47,0.15513,60,0.54835,51,0.28380,37,-0.2639
ENSG00000053371,AKR7A2,88,1.91842,8,-2.0131,13,-1.3207,31,-0.0124,26,-0.3157,16,-1.0622,47,0.70272,20,-0.6895
ENSG00000077549,CAPZB,147,-0.0666,137,-0.1787,98,-0.7091,202,0.47344,209,0.52572,194,0.40105,115,-0.4604,121,-0.3838
ENSG00000173436,MICOS10,362,0.46950,107,-1.4673,148,-0.9758,217,-0.3761,253,-0.1316,300,0.15402,356,0.43953,447,0.84371
ENSG00000158747,NBL1,109,-0.5651,77,-1.0909,137,-0.1996,205,0.47831,229,0.66559,169,0.14481,190,0.34585,121,-0.4001
ENSG00000169914,OTUD3,9,-1.3203,25,0.31605,16,-0.3556,23,0.21215,33,0.82527,15,-0.4521,15,-0.4722,27,0.44240
ENSG00000162545,CAMK2N1,2480,0.42920,1181,-0.7790,1503,-0.3983,1454,-0.4515,882,-1.2293,2914,0.71175,3793,1.19750,1162,-0.8041
ENSG00000090432,MUL1,28,0.57863,20,0.01913,23,0.24253,34,0.95097,14,-0.5081,13,-0.6608,12,-0.7181,13,-0.6644
ENSG00000158828,PINK1,268,-0.5759,209,-0.9630,276,-0.5261,401,0.07645,502,0.45723,519,0.51508,465,0.32478,422,0.16226
ENSG00000244038,DDOST,39,0.76699,16,-0.7197,7,-1.9009,25,0.01499,36,0.60550,45,0.99488,27,0.10345,5,-2.2880
ENSG00000117245,KIF17,5,-2.3846,8,-1.8862,32,0.29414,10,-1.4931,46,0.94980,25,-0.0913,17,-0.6692,69,1.73236
ENSG00000189410,SH2D5,15,-1.8205,38,-0.4566,42,-0.2759,57,0.22049,76,0.70109,82,0.85143,67,0.48365,23,-1.1955
ENSG00000127483,HP1BP3,274,-0.2641,508,0.77928,487,0.70508,310,-0.0648,199,-0.7739,275,-0.2598,200,-0.7657,326,0.01993
ENSG00000075151,EIF4G3,120,-1.2788,437,0.82120,479,0.99002,200,-0.4885,317,0.26252,205,-0.4497,157,-0.8729,252,-0.1215
ENSG00000117298,ECE1,64,1.95508,32,0.59466,12,-0.9847,19,-0.2295,10,-1.2107,8,-1.5518,22,-4.4424,10,-1.1478
ENSG00000076864,RAP1GAP,36,-1.7067,80,-0.4779,76,-0.5479,130,0.32609,164,0.72856,137,0.40889,101,-0.1034,134,0.37100
ENSG00000090686,USP48,69,-0.3476,146,0.91531,129,0.69786,92,0.11556,67,-0.4085,43,-1.0793,71,-0.2971,69,-0.3623
ENSG00000070831,CDC42,151,-0.1721,123,-0.5054,123,-0.5007,241,0.61134,246,0.64651,184,0.14857,93,-0.9357,183,0.14290
ENSG00000004487,KDM1A,49,-0.7357,120,0.73808,51,-0.6774,95,0.33630,114,0.64168,86,0.16619,53,-0.6226,55,-0.5581
ENSG00000169641,LUZP1,45,-2.4938,318,0.55179,405,0.98240,114,-1.1047,308,0.49326,175,-0.4425,122,-1.0041,350,0.72172
ENSG00000125944,HNRNPR,110,-0.4998,180,0.30517,216,0.62705,163,0.14500,128,-0.2555,108,-0.5230,139,-0.1171,152,0.03090
ENSG00000142676,RPL11,800,1.28800,166,-1.3281,213,-0.9475,262,-0.6256,245,-0.7314,452,0.26281,506,0.45380,447,0.24332
ENSG00000011007,ELOA,45,0.49951,39,0.25034,50,0.70131,24,-0.4958,26,-0.4013,16,-1.1311,21,-0.7460,45,0.50864
ENSG00000057757,PITHD1,103,-0.7196,107,-0.6625,92,-0.9053,224,0.54718,239,0.66332,192,0.28326,147,-0.1555,191,0.27687
ENSG00000011009,LYPLA2,20,-0.2554,7,-1.8829,12,-1.0292,33,0.57013,39,0.89700,43,1.04321,24,0.04715,9,-1.4638
ENSG00000189266,PNRC2,82,0.59172,38,-0.6855,62,0.10607,57,-0.0405,38,-0.6805,85,0.65664,51,-0.2042,51,-0.2077
ENSG00000188529,SRSF10,87,0.12323,139,0.92399,71,-0.2257,73,-0.1724,56,-0.6018,92,0.21092,66,-0.3440,66,-0.3360
ENSG00000001461,NIPAL3,119,-0.1725,180,0.51047,197,0.67008,68,-1.0635,147,0.16316,92,-0.5824,53,-1.4219,206,0.74900
ENSG00000133226,SRRM1,181,-0.2807,405,1.10021,383,0.99555,227,0.08444,117,-0.9648,85,-1.4620,154,-0.5380,172,-0.3623
ENSG00000169504,CLIC4,115,2.48059,14,-1.2496,21,-0.6536,23,-0.5488,6,-2.3924,11,-1.6072,13,-1.3667,52,0.84073
ENSG00000117614,SYF2,189,0.36785,169,0.17649,235,0.74802,136,-0.1740,70,-1.2178,152,0.00644,121,-0.3677,141,-0.1166
ENSG00000117616,RSRP1,62,-0.3148,156,1.28843,37,-1.0920,190,1.68782,24,-1.7775,51,-0.6292,58,-0.4082,23,-1.8320
ENSG00000183726,TMEM50A,92,0.46008,46,-0.6604,33,-1.1889,81,0.25399,70,0.01526,109,0.75839,66,-0.0982,61,-0.2117
ENSG00000204178,MACO1,35,-1.1142,101,0.57122,129,1.00174,106,0.64868,50,-0.5979,56,-0.4144,40,-0.9403,61,-0.2803
ENSG00000117643,MAN1C1,36,-0.5772,43,-0.2996,27,-1.0122,76,0.65878,43,-0.2893,105,1.25219,61,0.29548,21,-1.4188
ENSG00000162430,SELENON,49,0.97983,17,-0.7133,20,-0.5315,20,-0.4911,22,-0.3281,31,0.22396,50,1.03870,10,-1.5740
ENSG00000117640,MTFR1L,62,-0.3735,49,-0.7319,58,-0.4714,133,0.92690,71,-0.1511,97,0.36085,93,0.29893,60,-0.4277
ENSG00000117632,STMN1,490,-1.3218,966,-0.2627,1090,-0.0664,1084,-0.0753,1676,0.66405,1388,0.33688,811,-0.5427,1574,0.55370
ENSG00000158008,EXTL1,23,-0.9020,29,-0.5437,41,-0.0180,62,0.69035,55,0.48243,50,0.32053,44,0.07680,26,-0.7153
ENSG00000175087,PDIK1L,5,-1.9109,18,-0.0474,17,-0.1229,35,1.08094,26,0.55545,20,0.11340,9,-1.1643,19,0.02119
ENSG00000142684,ZNF593,37,-0.1196,21,-0.9961,22,-0.9428,43,0.11455,58,0.63390,48,0.31775,48,0.32106,41,0.06235
ENSG00000142669,SH3BGRL3,185,0.74174,45,-1.5357,121,0.01805,103,-0.2381,156,0.44860,104,-0.2313,127,0.09450,116,-0.0423
ENSG00000158062,UBXN11,20,-0.0214,10,-1.1014,18,-0.1890,21,0.07511,18,-0.1637,27,0.48069,28,0.53196,20,-0.0464
ENSG00000198830,HMGN2,418,1.29747,155,-0.4233,149,-0.4784,247,0.34207,96,-1.1623,161,-0.3600,224,0.18100,157,-0.3950
ENSG00000117713,ARID1A,132,0.43369,106,0.06833,109,0.11938,125,0.34569,74,-0.5173,81,-0.3698,114,0.19082,73,-0.5391
ENSG00000204160,ZDHHC18,9,-1.4883,33,0.47043,10,-1.4379,55,1.40516,28,0.19328,19,-0.4639,23,-0.1268,22,-0.1827
ENSG00000142751,GPN2,18,-0.4771,29,0.26869,34,0.53025,28,0.18311,26,0.09209,26,0.05191,18,-0.5338,20,-0.3857
ENSG00000090273,NUDC,224,-0.2240,219,-0.2601,220,-0.2509,200,-0.4024,257,-0.0002,306,0.29304,310,0.31163,319,0.36283
ENSG00000253368,TRNP1,23,-1.1393,34,-0.5828,27,-0.9463,54,0.18047,80,0.85452,50,0.06435,54,0.17428,66,0.51575
ENSG00000090020,SLC9A1,14,-0.9041,22,-0.2305,18,-0.5205,23,-0.1309,47,1.10362,20,-0.3369,12,-1.1087,43,0.94703
ENSG00000142784,WDTC1,37,-0.0153,33,-0.1835,35,-0.0906,32,-0.2261,29,-0.3683,54,0.64473,38,0.06171,37,0.00438
ENSG00000186501,TMEM222,25,-0.9058,60,0.54626,33,-0.4330,66,0.68729,49,0.18314,34,-0.4058,46,0.08513,37,-0.2787
ENSG00000158195,WASF2,114,1.61911,48,0.05344,73,0.75874,11,-2.1683,15,-1.7422,11,-2.2411,51,0.14073,50,0.11624
ENSG00000126705,AHDC1,24,-1.3271,64,0.18425,96,0.88562,62,0.13279,58,0.02017,57,-0.0141,53,-0.1370,44,-0.4147
ENSG00000126709,IFI6,118,0.55799,58,-0.5940,72,-0.2537,82,-0.0542,134,0.78411,71,-0.2899,65,-0.4321,77,-0.1505
ENSG00000009780,FAM76A,15,-0.7730,29,0.32943,31,0.44613,36,0.68939,19,-0.4001,26,0.10585,15,-0.7461,21,-0.1928
ENSG00000117758,STX12,130,0.36395,71,-0.6157,83,-0.3721,77,-0.4917,150,0.60706,113,0.12265,93,-0.1919,120,0.22795
ENSG00000117751,PPP1R8,29,-0.1318,18,-0.8269,22,-0.5559,38,0.34197,28,-0.1485,56,1.00464,30,-0.0834,28,-0.1725
ENSG00000117748,RPA2,55,0.29632,31,-0.6138,27,-0.8214,62,0.50311,56,0.33068,71,0.72365,43,-0.1159,23,-1.0982
ENSG00000126698,DNAJC8,245,-0.0511,331,0.45245,368,0.63629,199,-0.3863,222,-0.2115,179,-0.5596,185,-0.5081,295,0.25473
ENSG00000130770,ATP5IF1,299,-0.2374,217,-0.7417,215,-0.7588,451,0.44689,403,0.25750,465,0.50139,413,0.29589,302,-0.2224
ENSG00000204138,PHACTR4,42,0.50231,65,1.29599,49,0.76441,27,-0.2194,13,-1.3030,11,-1.6475,25,-0.3545,17,-0.9557
ENSG00000180098,TRNAU1AP,27,0.43671,18,-0.1772,10,-1.0813,29,0.58864,25,0.34238,26,0.39910,12,-0.7665,16,-0.4215
ENSG00000198492,YTHDF2,49,-1.0929,109,0.16867,81,-0.3176,103,0.08504,154,0.76553,115,0.26007,95,-0.0509,80,-0.3344
ENSG00000159023,EPB41,9,-1.6317,65,1.66479,34,0.44653,24,-0.1013,26,-0.0137,8,-1.7670,16,-0.7694,25,-0.0380
ENSG00000116350,SRSF4,82,-0.0287,130,0.74520,97,0.24280,73,-0.2278,62,-0.4896,58,-0.5746,67,-0.3650,101,0.31531
ENSG00000116353,MECR,12,-1.0154,19,-0.3339,8,-1.5759,18,-0.3724,44,1.12213,29,0.38806,31,0.51339,23,-0.0264
ENSG00000162512,SDC3,264,0.73622,123,-0.5361,155,-0.1716,183,0.10309,150,-0.2200,179,0.07113,219,0.40591,101,-0.8463
ENSG00000134644,PUM1,116,-0.7971,221,0.23130,268,0.56363,181,-0.0935,154,-0.3522,222,0.24342,140,-0.5027,232,0.31745
ENSG00000121766,ZCCHC17,85,-0.8893,157,0.08809,195,0.45343,124,-0.2995,161,0.13739,159,0.10721,134,-0.1733,175,0.27478
ENSG00000121769,FABP3,20,-1.9478,55,-0.4043,58,-0.3064,66,-0.0999,119,0.90230,86,0.34637,29,-1.3694,129,1.05483
ENSG00000162517,PEF1,40,-0.9957,58,-0.4049,59,-0.3778,139,1.08218,87,0.25957,65,-0.2261,87,0.26948,61,-0.3196
ENSG00000084636,COL16A1,68,1.34298,42,0.49217,20,-0.7169,34,0.11288,35,0.16316,11,-1.6117,24,-0.4555,19,-0.7964
ENSG00000121753,ADGRB2,129,-0.7773,152,-0.5300,168,-0.3663,258,0.33985,212,0.01277,373,0.99163,276,0.45226,117,-0.9364
ENSG00000184007,PTP4A2,267,0.15853,208,-0.2521,350,0.62231,173,-0.5440,155,-0.7204,186,-0.4301,220,-0.1586,382,0.77810
ENSG00000121774,KHDRBS1,155,0.09784,133,-0.1486,95,-0.6867,237,0.83309,111,-0.4354,160,0.15254,149,0.03354,127,-0.2280
ENSG00000025800,KPNA6,50,-1.1034,145,0.61439,164,0.83710,91,-0.1675,103,0.02860,79,-0.3949,89,-0.2053,86,-0.2595
ENSG00000084652,TXLNA,30,-0.0366,49,0.82387,27,-0.1952,35,0.24571,26,-0.2397,29,-0.0629,25,-0.3223,22,-0.5418
ENSG00000160050,CCDC28B,30,0.62773,16,-0.4156,8,-1.3300,16,-0.3302,27,0.47066,26,0.38800,37,1.03472,2,-3.0046
ENSG00000084623,EIF3I,103,0.09453,85,-0.2225,59,-0.7914,124,0.40827,120,0.35104,144,0.66921,94,-0.0511,48,-1.0986
