Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000142684,ZNF593,126,2.63896,4,-2.9223,21,-0.6257,7,-2.4360,19,-0.8312,24,-0.4236,39,0.37267
ENSG00000142669,SH3BGRL3,126,-0.0755,83,-0.7308,67,-1.0558,110,-0.3252,198,0.67196,87,-0.6704,204,0.86704
ENSG00000198830,HMGN2,126,-0.4364,156,-0.0987,269,0.80891,113,-0.6720,249,0.67417,187,0.19582,140,-0.3064
ENSG00000117713,ARID1A,126,0.28999,77,-0.5070,221,1.27346,119,0.22653,62,-0.8437,98,-0.1293,65,-0.8562
ENSG00000142751,GPN2,126,2.35338,22,-0.7184,21,-0.8450,27,-0.4992,18,-1.0449,29,-0.3213,25,-0.6028
ENSG00000090273,NUDC,126,-0.3749,113,-0.5461,98,-0.7765,98,-0.8587,187,0.26128,269,0.87794,224,0.66658
ENSG00000253368,TRNP1,126,1.74949,5,-3.2340,6,-2.9696,25,-1.0980,62,0.45575,44,-0.0942,65,0.62824
ENSG00000142784,WDTC1,126,2.21386,20,-0.9614,23,-0.7857,22,-0.9290,47,0.36084,22,-0.8606,29,-0.4616
ENSG00000186501,TMEM222,126,1.69159,28,-0.8457,25,-1.0421,49,0.02333,33,-0.6064,16,-1.6743,55,0.23407
ENSG00000158195,WASF2,126,0.48454,165,0.94384,223,1.51036,84,-0.2107,58,-0.7635,54,-0.8707,27,-2.0596
ENSG00000126705,AHDC1,126,0.86397,39,-1.0471,54,-0.5318,89,0.31194,34,-1.2194,88,0.24120,80,0.11696
ENSG00000126709,IFI6,126,0.13873,53,-1.2054,157,0.50403,117,0.02417,125,0.12081,113,-0.0355,117,0.01103
ENSG00000009780,FAM76A,126,2.12542,25,-0.7352,27,-0.5693,39,-0.0166,20,-1.0607,44,0.19204,17,-1.3978
ENSG00000117758,STX12,126,0.56997,57,-0.7015,123,0.52809,49,-1.0410,87,-0.0397,78,-0.2168,118,0.52910
ENSG00000117751,PPP1R8,126,2.17637,20,-1.0309,23,-0.7923,25,-0.7459,21,-0.9319,66,0.89520,20,-1.0902
ENSG00000117748,RPA2,126,1.94024,3,-3.7805,41,-0.0911,27,-0.7933,23,-0.9403,53,0.35137,43,-0.0056
ENSG00000126698,DNAJC8,126,-0.8685,264,0.30396,260,0.28146,237,0.14364,179,-0.3240,286,0.43870,192,-0.2402
ENSG00000130770,ATP5IF1,126,-0.9289,82,-1.5853,91,-1.4223,102,-1.3725,320,0.55964,324,0.58422,453,1.46561
ENSG00000204138,PHACTR4,126,1.06187,134,1.16985,122,1.00434,70,0.05689,21,-1.7610,19,-1.9036,23,-1.7953
ENSG00000180098,TRNAU1AP,126,2.46380,18,-0.9557,35,0.03037,21,-0.8121,23,-0.5968,10,-1.7986,25,-0.5097
ENSG00000198492,YTHDF2,126,0.78974,21,-2.0358,102,0.42384,71,-0.1836,59,-0.4560,95,0.29811,82,0.07544
ENSG00000159023,EPB41,126,2.05851,19,-1.1811,15,-1.5247,54,0.55462,28,-0.5797,31,-0.4193,19,-1.2771
ENSG00000116350,SRSF4,126,0.21731,240,1.34135,117,0.08783,99,-0.1981,66,-0.8069,121,0.14638,63,-0.9647
ENSG00000116353,MECR,126,2.60041,3,-3.1937,8,-2.0994,22,-0.6714,27,-0.2705,8,-2.0801,37,0.23978
ENSG00000162512,SDC3,126,0.53298,64,-0.5748,137,0.66858,73,-0.4007,109,0.29472,97,0.09609,72,-0.4302
ENSG00000134644,PUM1,126,-0.6429,142,-0.4578,160,-0.2742,234,0.40498,125,-0.6599,241,0.39902,221,0.29455
ENSG00000121766,ZCCHC17,126,0.00168,148,0.26585,109,-0.2262,159,0.43966,78,-0.7641,94,-0.4644,131,0.06958
ENSG00000121769,FABP3,126,2.17939,5,-2.8588,4,-3.3721,15,-1.5331,23,-0.7813,34,-0.1899,61,0.93460
ENSG00000162517,PEF1,126,1.43456,12,-2.2912,28,-1.0588,37,-0.7171,35,-0.7263,73,0.45488,75,0.59431
ENSG00000084636,COL16A1,126,1.46482,54,-0.0232,112,1.23436,33,-0.8641,44,-0.3535,24,-1.2440,32,-0.9126
ENSG00000121753,ADGRB2,126,-0.0921,40,-1.8554,19,-2.9237,149,0.20440,128,-0.0669,147,0.15363,222,1.03392
ENSG00000184007,PTP4A2,126,-1.8402,1427,2.29326,953,1.44428,283,-0.6849,188,-1.2430,150,-1.5796,171,-1.5074
ENSG00000121774,KHDRBS1,126,-0.0735,56,-1.3332,212,0.78977,105,-0.4191,122,-0.1247,190,0.60302,137,0.06722
ENSG00000025800,KPNA6,126,0.31782,48,-1.1953,95,-0.1490,119,0.24856,67,-0.6885,189,1.01208,87,-0.3282
ENSG00000084652,TXLNA,126,2.24239,44,0.25494,42,0.18027,17,-1.3548,18,-1.1345,18,-1.1507,28,-0.5128
ENSG00000084623,EIF3I,126,0.80798,25,-1.7486,84,0.11558,37,-1.2812,89,0.21845,97,0.36139,104,0.54898
ENSG00000116478,HDAC1,126,2.28707,59,0.78135,35,-0.0756,28,-0.4796,22,-0.7647,16,-1.2993,8,-2.4020
ENSG00000175130,MARCKSL1,126,-0.4121,238,0.62277,538,2.19854,66,-1.5183,166,0.02398,114,-0.5741,79,-1.2502
ENSG00000160058,BSDC1,126,1.01034,34,-1.1213,79,0.20181,57,-0.3579,43,-0.7542,103,0.65654,63,-0.1664
ENSG00000160062,ZBTB8A,126,2.66653,32,0.01292,3,-3.4860,36,0.27627,18,-0.8284,1,-4.4412,15,-1.2697
ENSG00000176261,ZBTB8OS,126,2.17518,15,-1.4159,29,-0.4493,12,-1.8528,35,-0.1402,38,-0.0267,39,0.03202
ENSG00000162521,RBBP4,126,0.30807,113,0.12527,105,0.01252,91,-0.2567,97,-0.1150,142,0.51015,88,-0.3180
ENSG00000134684,YARS,126,0.76396,28,-1.6161,20,-2.1085,53,-0.7206,71,-0.1880,124,0.73871,122,0.83966
ENSG00000160097,FNDC5,126,2.42284,7,-2.3457,7,-2.3357,10,-1.9432,36,0.05551,26,-0.4537,44,0.46461
ENSG00000121905,HPCA,126,0.38457,12,-3.1900,13,-3.0524,67,-0.7126,75,-0.4576,145,0.61990,197,1.44962
ENSG00000121900,TMEM54,126,1.82847,22,-1.1171,42,-0.1295,18,-1.5608,83,1.02668,11,-2.1487,44,-0.0454
ENSG00000004455,AK2,126,1.93389,27,-0.7123,98,1.41547,10,-2.4039,35,-0.3180,23,-0.9553,29,-0.6624
ENSG00000160094,ZNF362,126,2.33607,16,-1.2188,21,-0.8326,33,-0.1657,10,-1.8496,35,-0.0295,24,-0.6850
ENSG00000134686,PHC2,126,1.64695,41,-0.3137,58,0.26157,36,-0.5730,42,-0.2488,16,-1.6878,45,-0.1629
ENSG00000163866,SMIM12,126,1.78444,11,-2.1296,18,-1.4105,35,-0.4845,35,-0.4515,48,0.05948,54,0.28138
ENSG00000116544,DLGAP3,126,1.60393,7,-2.8353,7,-2.8612,61,0.34044,54,0.10749,28,-0.9145,56,0.17588
ENSG00000163867,ZMYM6,126,2.54123,18,-0.9649,10,-1.7380,23,-0.6305,33,0.01476,26,-0.4007,19,-0.9593
ENSG00000116560,SFPQ,126,-1.7063,1079,1.87366,441,0.23737,461,0.36322,195,-1.0472,299,-0.3882,184,-1.2454
ENSG00000146463,ZMYM4,126,1.00378,49,-0.5417,65,-0.1019,78,0.20733,75,0.10943,66,-0.0940,45,-0.7586
ENSG00000142687,KIAA0319L,126,0.88365,55,-0.4853,58,-0.3995,86,0.26669,45,-0.7871,69,-0.1347,73,-0.0312
ENSG00000020129,NCDN,126,-1.0726,44,-2.6337,53,-2.3725,141,-0.9967,155,-0.7610,393,0.75437,601,1.99524
ENSG00000126067,PSMB2,126,0.80869,35,-1.2214,117,0.67860,47,-0.8718,62,-0.3702,96,0.34260,85,0.16597
ENSG00000142686,C1orf216,126,1.16969,16,-2.1023,6,-3.4977,28,-1.3741,36,-0.8725,68,0.09570,132,1.57755
ENSG00000092847,AGO1,126,1.30632,48,-0.3407,78,0.45945,59,0.00334,41,-0.5771,32,-0.9612,44,-0.5101
ENSG00000126070,AGO3,126,0.64811,95,0.17767,152,0.97305,93,0.16000,24,-1.9460,96,0.19137,45,-1.1086
ENSG00000054116,TRAPPC3,126,1.90211,13,-1.8062,17,-1.4824,24,-1.0317,44,0.02038,38,-0.2376,54,0.39620
ENSG00000116871,MAP7D1,126,-0.4630,217,0.41417,195,0.23485,130,-0.4648,130,-0.4183,185,0.14768,203,0.35160
ENSG00000054118,THRAP3,126,-0.5916,236,0.41460,261,0.58742,209,0.24808,106,-0.8598,277,0.68650,113,-0.8455
ENSG00000181817,LSM10,126,2.41341,3,-3.3547,14,-1.4345,6,-2.7583,40,0.22459,22,-0.6848,48,0.61158
ENSG00000116898,MRPS15,126,1.75892,5,-3.1963,22,-1.1898,35,-0.5270,50,0.09003,32,-0.5779,59,0.42430
ENSG00000163875,MEAF6,126,0.46845,33,-1.6188,40,-1.3195,50,-1.1058,92,-0.0491,133,0.55173,165,1.13717
ENSG00000134697,GNL2,126,2.41082,42,0.31165,17,-1.0928,22,-0.8079,18,-0.9798,24,-0.6092,21,-0.8674
ENSG00000197982,C1orf122,126,-0.2890,102,-0.6280,243,0.79666,92,-0.8612,299,1.16562,78,-1.0412,165,0.15858
ENSG00000188786,MTF1,126,2.27268,35,-0.1049,49,0.48020,15,-1.4939,6,-2.5611,54,0.61530,16,-1.4068
ENSG00000183431,SF3A3,126,1.63656,26,-0.9869,44,-0.1807,32,-0.7944,35,-0.5555,29,-0.8299,62,0.41568
ENSG00000183520,UTP11,126,1.98704,21,-1.0532,11,-2.0328,39,-0.1413,34,-0.3156,37,-0.1908,35,-0.3177
ENSG00000116954,RRAGC,126,1.27580,23,-1.4643,86,0.59665,38,-0.8045,28,-1.2002,79,0.45459,61,0.03889
ENSG00000174574,AKIRIN1,126,0.47097,54,-0.8716,135,0.58631,79,-0.3220,70,-0.4894,114,0.30073,98,0.05716
ENSG00000168653,NDUFS5,126,-1.6104,114,-1.7564,212,-0.8243,175,-1.2267,653,1.02607,519,0.62190,621,1.13786
ENSG00000127603,MACF1,126,-2.3477,1263,1.32879,1118,1.10260,743,0.45458,338,-0.8719,631,0.11669,160,-2.1421
