Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000177133,PRDM16-DT,15,-0.8681,6,-2.3291,14,-1.0318,10,-1.6761,66,2.62411
ENSG00000158109,TPRG1L,23,-2.8009,27,-2.6959,103,-0.5797,234,1.04311,204,0.69125
ENSG00000130764,LRRC47,42,-0.6342,48,-0.4457,15,-2.1784,102,1.13871,56,-0.2224
ENSG00000116198,CEP104,106,1.43247,62,0.56846,56,0.33203,27,-0.9732,30,-0.8054
ENSG00000196581,AJAP1,33,-0.3733,20,-1.2483,51,0.27835,71,1.20872,29,-0.6942
ENSG00000069424,KCNAB2,1,-6.5690,20,-3.0662,127,-0.1417,216,1.03600,190,0.70089
ENSG00000116254,CHD5,33,-2.7004,19,-3.6106,345,0.92369,317,1.10750,204,0.06100
ENSG00000116251,RPL22,584,-0.1618,1013,0.86828,620,-0.0676,413,-0.8529,665,0.05897
ENSG00000116237,ICMT,8,-1.9969,28,-0.1200,18,-0.7628,39,0.56612,33,0.24122
ENSG00000097021,ACOT7,14,-3.2068,40,-1.7850,12,-3.3603,246,1.89240,118,-0.0296
ENSG00000171680,PLEKHG5,0,-8.0365,3,-3.2109,1,-3.9235,56,2.34623,22,-0.1361
ENSG00000162408,NOL9,25,0.09649,14,-0.7943,28,0.31985,31,0.58761,20,-0.3297
ENSG00000162413,KLHL21,24,-0.2634,20,-0.5731,1,-4.7321,30,0.18330,41,0.87395
ENSG00000007923,DNAJC11,27,-0.2656,10,-1.8649,7,-2.2610,45,0.79879,42,0.64583
ENSG00000171735,CAMTA1,221,-0.8512,139,-1.6674,680,0.96102,510,0.64168,370,-0.0660
ENSG00000049245,VAMP3,98,0.48748,205,2.38367,18,-2.0693,10,-3.1733,55,-0.5373
ENSG00000049246,PER3,86,0.97689,66,0.59982,53,0.15074,32,-0.7589,37,-0.4892
ENSG00000116288,PARK7,133,-1.0161,242,-0.0950,97,-1.4792,269,0.11020,343,0.65935
ENSG00000116285,ERRFI1,4,-2.3041,13,-0.7464,13,-0.6819,35,1.29449,18,-0.2049
ENSG00000162426,SLC45A1,8,-1.6959,4,-2.7531,11,-1.1168,47,1.69251,24,0.01096
ENSG00000142599,RERE,192,0.51404,90,-0.7598,218,0.72924,135,-0.0710,135,-0.0756
ENSG00000074800,ENO1,303,-0.6713,361,-0.4427,151,-1.7256,465,0.00063,692,0.91435
ENSG00000171612,SLC25A33,29,0.05768,18,-0.7272,11,-1.3627,20,-0.6795,48,1.29529
ENSG00000171603,CLSTN1,165,-1.8180,156,-2.0315,237,-1.2776,1051,1.69889,517,-0.0962
ENSG00000178585,CTNNBIP1,24,-0.9960,43,-0.1012,11,-2.1371,36,-0.4374,75,1.18309
ENSG00000162441,LZIC,113,0.71255,127,1.06454,106,0.60395,34,-1.4140,54,-0.6069
ENSG00000162444,RBP7,36,0.71853,83,3.35575,1,-4.2776,2,-3.9170,7,-2.0617
ENSG00000130939,UBE4B,49,0.38476,43,0.19084,34,-0.1807,42,0.19332,30,-0.4952
ENSG00000054523,KIF1B,631,0.35084,513,0.01564,709,0.54358,475,-0.1364,431,-0.3300
ENSG00000142657,PGD,31,-0.7836,38,-0.5395,15,-1.8163,70,0.67568,61,0.36497
ENSG00000160049,DFFA,137,1.10476,75,0.10657,122,0.89040,41,-1.0161,59,-0.3671
ENSG00000120948,TARDBP,91,0.15170,94,0.22730,86,0.04505,90,0.15933,66,-0.4628
ENSG00000116649,SRM,29,-0.6433,36,-0.3375,17,-1.4694,55,0.50524,51,0.33958
ENSG00000171824,EXOSC10,58,0.91264,37,0.18555,7,-2.2808,47,0.74615,18,-1.1161
ENSG00000198793,MTOR,8,-2.3752,19,-1.2226,17,-1.3397,55,0.66140,59,0.85236
ENSG00000116661,FBXO2,112,-0.7815,170,-0.1535,69,-1.5082,186,0.00495,258,0.74171
ENSG00000132879,FBXO44,23,-1.6244,15,-2.3490,36,-0.9472,111,1.25513,79,0.38155
ENSG00000011021,CLCN6,35,-0.9819,37,-0.9737,47,-0.5126,75,0.27924,92,0.75326
ENSG00000116685,KIAA2013,45,0.13886,57,0.61032,15,-1.5562,41,0.00396,38,-0.1560
ENSG00000116688,MFN2,53,-1.1425,85,-0.4679,82,-0.4882,116,0.08042,154,0.71976
ENSG00000048707,VPS13D,64,-0.1331,40,-0.9633,86,0.33524,92,0.60704,64,-0.1656
ENSG00000162496,DHRS3,14,-0.8773,25,0.07482,1,-3.9270,15,-0.9283,44,1.47397
ENSG00000116731,PRDM2,154,-0.3082,103,-1.0120,497,1.69574,206,0.19549,133,-0.6589
ENSG00000189337,KAZN,155,0.94064,102,0.28337,88,0.00312,67,-0.5160,76,-0.2854
ENSG00000142634,EFHD2,29,-1.6681,25,-2.0368,71,-0.3276,105,0.38862,137,1.03776
ENSG00000116138,DNAJC16,35,0.19119,16,-1.1118,20,-0.6683,51,1.11282,25,-0.4614
ENSG00000197312,DDI2,26,-0.3773,26,-0.4214,58,0.95839,46,0.76869,18,-1.1242
ENSG00000116786,PLEKHM2,98,-0.6471,107,-0.5570,187,0.38488,115,-0.4796,210,0.79638
ENSG00000065526,SPEN,334,1.52409,112,-0.3711,311,1.38819,114,-0.3683,55,-1.6346
ENSG00000116809,ZBTB17,18,-0.4339,30,0.44075,12,-1.0070,20,-0.3364,29,0.42260
ENSG00000037637,FBXO42,12,-0.8287,13,-0.7550,22,0.03340,33,1.00469,17,-0.3806
ENSG00000055070,SZRD1,48,0.72968,44,0.65824,15,-1.0981,19,-0.9293,34,0.19060
ENSG00000159363,ATP13A2,20,-1.8768,24,-1.7180,6,-3.5753,106,1.02637,97,0.78447
ENSG00000117118,SDHB,27,-0.9389,51,0.00019,19,-1.4455,54,0.15099,65,0.53795
ENSG00000117115,PADI2,260,1.07144,328,1.87769,63,-1.1963,21,-3.0944,108,-0.4575
ENSG00000179051,RCC2,20,-0.1295,22,0.03795,24,0.13633,22,-0.0117,22,-0.0245
ENSG00000117154,IGSF21,5,-3.6667,16,-2.2444,34,-0.9855,114,1.37250,79,0.40537
ENSG00000159423,ALDH4A1,16,-0.9585,24,-0.4368,18,-0.8229,12,-1.6755,63,1.88368
ENSG00000127481,UBR4,58,0.68972,19,-1.1383,57,0.65676,50,0.61081,25,-0.7650
ENSG00000127463,EMC1,24,-0.3342,19,-0.7159,11,-1.4893,53,1.41807,21,-0.6461
ENSG00000053372,MRTO4,36,0.12104,17,-1.1381,16,-1.1616,54,1.08732,30,-0.2400
ENSG00000053371,AKR7A2,61,1.05269,35,0.13715,4,-3.0200,23,-0.6352,40,0.43766
ENSG00000077549,CAPZB,109,-0.6021,129,-0.3731,150,-0.1048,189,0.36072,171,0.14413
ENSG00000173436,MICOS10,162,-0.9164,312,0.11751,209,-0.5293,242,-0.3708,400,0.70115
ENSG00000158747,NBL1,32,-2.1466,61,-1.2760,31,-2.2068,185,0.75563,193,0.86646
ENSG00000162545,CAMK2N1,947,-1.0387,1309,-0.5967,2562,0.53682,1993,0.16092,2117,0.29161
ENSG00000158828,PINK1,92,-2.0520,206,-0.9243,189,-0.9815,435,0.44258,516,0.85204
ENSG00000244038,DDOST,2,-3.4922,24,0.07570,12,-0.9492,39,1.30173,16,-0.6585
ENSG00000117245,KIF17,0,-7.5929,1,-3.5766,0,-5.1098,32,1.43222,26,0.87093
ENSG00000189410,SH2D5,0,-8.2120,0,-8.8170,25,-0.1571,45,1.16626,38,0.74593
ENSG00000127483,HP1BP3,464,0.75459,279,-0.0941,614,1.24831,272,-0.1587,162,-1.1052
ENSG00000075151,EIF4G3,214,-0.1752,154,-0.7534,537,1.38647,298,0.48680,144,-0.9560
ENSG00000117298,ECE1,58,1.18203,23,-0.3645,27,-0.0952,19,-0.7536,32,0.26014
ENSG00000076864,RAP1GAP,36,-1.6414,30,-2.0453,33,-1.7578,227,2.09616,80,-0.5229
ENSG00000090686,USP48,142,0.80553,108,0.39654,87,0.00572,105,0.40306,37,-1.5496
ENSG00000070831,CDC42,138,-0.3709,242,0.62358,68,-1.4485,208,0.37955,143,-0.3956
ENSG00000004487,KDM1A,26,-0.9457,24,-1.1532,95,1.11742,78,1.12178,27,-1.0898
ENSG00000169641,LUZP1,73,-1.1736,16,-3.5538,417,1.71283,235,0.94380,111,-0.6600
ENSG00000125944,HNRNPR,187,0.36059,174,0.27981,173,0.23497,144,-0.0721,118,-0.4639
ENSG00000142676,RPL11,625,-0.0651,1148,1.12361,376,-0.8573,369,-1.0660,702,0.15907
ENSG00000011007,ELOA,54,1.03770,30,0.05992,27,-0.1179,33,0.25651,17,-1.0042
ENSG00000057757,PITHD1,72,-0.9833,96,-0.5859,39,-1.8989,170,0.49104,180,0.63246
ENSG00000011009,LYPLA2,6,-1.8040,7,-1.7006,2,-3.2277,34,1.16311,27,0.61511
ENSG00000189266,PNRC2,101,0.80255,58,-0.1277,96,0.71849,54,-0.2744,48,-0.4783
ENSG00000188529,SRSF10,113,0.70137,69,-0.1161,77,0.07775,79,0.16320,56,-0.5183
ENSG00000001461,NIPAL3,278,0.60784,366,1.30063,157,-0.3181,125,-0.8215,126,-0.8042
ENSG00000133226,SRRM1,645,1.92670,169,-0.4410,424,1.12431,153,-0.6781,102,-1.3814
ENSG00000169504,CLIC4,203,1.06292,317,2.51461,33,-1.7786,8,-4.0705,60,-1.0948
ENSG00000117614,SYF2,174,0.38281,145,0.09384,271,1.13961,114,-0.3797,100,-0.6169
ENSG00000117616,RSRP1,117,1.00848,89,0.61759,17,-2.0295,91,0.78704,18,-2.1430
ENSG00000183726,TMEM50A,69,-0.1925,120,0.83307,45,-0.8409,80,0.07472,60,-0.4895
ENSG00000204178,MACO1,101,0.96262,44,-0.4255,78,0.51991,71,0.49464,28,-1.2670
ENSG00000157978,LDLRAP1,61,1.72921,69,2.61904,0,-7.5519,1,-4.6379,8,-1.8293
ENSG00000117643,MAN1C1,24,-0.5767,14,-1.5265,4,-3.2317,70,1.73672,30,-0.3553
ENSG00000162430,SELENON,18,-1.0978,45,0.41030,9,-2.0530,29,-0.4281,53,0.83702
ENSG00000117640,MTFR1L,31,-1.0574,36,-0.8966,23,-1.5018,85,0.72550,77,0.50657
ENSG00000117632,STMN1,668,-0.6967,1127,0.14274,726,-0.5684,1212,0.32304,1045,0.00569
ENSG00000158008,EXTL1,7,-2.6511,6,-2.8861,15,-1.5290,62,0.89652,66,1.04364
ENSG00000142684,ZNF593,10,-1.7704,22,-0.6161,26,-0.3296,35,0.19463,44,0.74439
ENSG00000142669,SH3BGRL3,94,-0.8660,163,-0.0174,71,-1.2818,136,-0.3740,248,0.94608
ENSG00000198830,HMGN2,316,0.28763,420,0.89655,195,-0.4793,175,-0.7914,256,-0.0645
ENSG00000117713,ARID1A,112,0.59213,86,0.17190,84,0.10760,85,0.16682,53,-0.7325
ENSG00000142751,GPN2,45,1.27237,21,-0.0455,6,-1.9375,24,0.22246,16,-0.5056
ENSG00000090273,NUDC,119,-0.8370,152,-0.5057,122,-0.7997,232,0.27991,264,0.57390
ENSG00000253368,TRNP1,4,-3.2253,8,-2.4743,33,-0.3034,58,0.81073,58,0.83614
ENSG00000142784,WDTC1,24,-0.2747,21,-0.4922,20,-0.5229,31,0.18815,35,0.42422
ENSG00000186501,TMEM222,33,-0.2574,36,-0.1085,15,-1.4294,57,0.86297,32,-0.3697
ENSG00000158195,WASF2,245,1.70592,156,1.03167,93,0.02089,27,-2.1114,62,-0.7401
ENSG00000126705,AHDC1,34,-0.2868,20,-1.1841,46,0.21635,48,0.37361,47,0.30428
ENSG00000126709,IFI6,57,-0.7191,88,-0.0474,41,-1.2134,88,-0.0441,122,0.65331
ENSG00000009780,FAM76A,26,0.15248,21,-0.2162,37,0.74355,23,-0.0276,20,-0.2855
ENSG00000117758,STX12,73,-0.6415,123,0.18825,112,0.02408,96,-0.2715,128,0.31846
ENSG00000117751,PPP1R8,13,-1.1661,51,1.20905,21,-0.4333,27,-0.0554,20,-0.6158
ENSG00000117748,RPA2,29,-0.8551,50,-0.0383,8,-2.8098,73,0.78990,52,0.03516
ENSG00000126698,DNAJC8,347,0.59245,192,-0.4016,546,1.39277,208,-0.3006,172,-0.6598
ENSG00000130770,ATP5IF1,171,-1.2717,262,-0.6808,188,-1.1254,515,0.62011,487,0.48856
ENSG00000204138,PHACTR4,126,1.76669,56,0.37568,90,1.12831,23,-1.2170,19,-1.5246
ENSG00000198492,YTHDF2,71,-0.1646,65,-0.3474,92,0.24232,118,0.90288,49,-0.9210
ENSG00000116350,SRSF4,88,0.34027,75,0.09866,98,0.51785,70,-0.0271,55,-0.5030
ENSG00000116353,MECR,17,-0.6337,17,-0.6309,1,-3.8552,31,0.46356,35,0.72764
ENSG00000162511,LAPTM5,29,-0.2735,46,0.54246,33,-0.0663,21,-0.9106,42,0.43785
ENSG00000162512,SDC3,126,0.54572,94,0.07832,83,-0.1287,84,-0.1408,84,-0.1440
ENSG00000134644,PUM1,123,-0.3971,98,-0.8198,208,0.44836,203,0.54329,149,-0.1256
ENSG00000121766,ZCCHC17,149,0.14651,129,-0.0923,139,0.03408,163,0.39069,108,-0.4513
ENSG00000121769,FABP3,0,-8.5973,7,-2.4585,17,-1.1571,53,0.89211,56,1.02435
ENSG00000162517,PEF1,49,-0.3590,48,-0.4304,31,-1.0389,87,0.76970,59,-0.0672
ENSG00000084636,COL16A1,44,0.60650,40,0.52012,2,-3.6492,33,0.15632,26,-0.2912
ENSG00000121753,ADGRB2,41,-2.2697,49,-2.1210,50,-1.9610,328,1.45391,216,0.36312
ENSG00000184007,PTP4A2,1117,1.39501,1006,1.45892,600,0.31731,166,-1.9303,236,-1.3508
ENSG00000121774,KHDRBS1,146,0.14129,141,0.09368,103,-0.4065,144,0.14644,125,-0.1318
ENSG00000025800,KPNA6,64,-0.6676,92,-0.1192,136,0.53201,137,0.74794,62,-0.8640
ENSG00000084652,TXLNA,20,-0.3558,26,0.01068,16,-0.7598,31,0.38359,26,-0.0086
ENSG00000084623,EIF3I,49,-0.7458,77,-0.0591,47,-0.8319,93,0.32277,90,0.24369
ENSG00000175130,MARCKSL1,699,1.14100,903,2.05155,151,-1.3140,77,-2.6126,220,-0.9073
ENSG00000160058,BSDC1,62,0.04439,54,-0.2092,43,-0.5506,66,0.18407,65,0.14438
ENSG00000160062,ZBTB8A,30,0.34331,25,0.06067,16,-0.6460,29,0.37287,20,-0.3900
ENSG00000176261,ZBTB8OS,16,-1.4460,43,0.04441,47,0.18201,42,-0.0070,48,0.29699
ENSG00000162521,RBBP4,155,0.49719,106,-0.1313,145,0.38713,125,0.20002,84,-0.5882
ENSG00000134684,YARS,35,-1.3631,37,-1.3949,30,-1.6080,134,1.05096,104,0.43153
ENSG00000160097,FNDC5,10,-1.3313,8,-1.7348,0,-5.3550,40,1.14740,33,0.62618
ENSG00000121905,HPCA,1,-6.4763,11,-3.7823,68,-1.0278,255,1.67005,156,0.34371
ENSG00000121900,TMEM54,10,-1.4966,49,1.04788,10,-1.5316,22,-0.5118,34,0.34988
ENSG00000004455,AK2,51,0.43569,74,1.29200,12,-1.7744,21,-1.1372,38,-0.0337
ENSG00000142920,AZIN2,39,0.87921,35,0.83954,4,-2.4104,25,0.18369,13,-1.0312
ENSG00000160094,ZNF362,28,0.18036,16,-0.7286,25,0.03740,19,-0.5462,35,0.80298
ENSG00000134686,PHC2,54,-0.0958,85,0.73495,37,-0.7093,54,-0.1334,52,-0.2314
ENSG00000163866,SMIM12,21,-0.9411,27,-0.6243,31,-0.3122,56,0.86491,36,-0.1028
ENSG00000116544,DLGAP3,1,-5.0343,2,-4.1308,48,0.23290,61,0.90995,58,0.76256
ENSG00000163867,ZMYM6,17,-0.3940,27,0.38329,7,-1.6840,32,0.78910,16,-0.6268
ENSG00000116560,SFPQ,412,1.11181,180,-0.2904,379,0.96479,214,0.01506,110,-1.2107
ENSG00000146463,ZMYM4,92,0.53846,41,-0.8223,153,1.42490,57,-0.2807,54,-0.3887
ENSG00000142687,KIAA0319L,40,-0.8000,58,-0.2416,75,0.18284,81,0.41110,65,-0.0660
ENSG00000020129,NCDN,21,-4.2330,53,-3.0556,107,-1.8635,788,2.10938,347,-0.0956
ENSG00000126067,PSMB2,51,-0.6650,87,0.18922,34,-1.2870,87,0.22054,88,0.24035
ENSG00000142686,C1orf216,9,-3.1069,15,-2.5409,29,-1.4269,141,1.57520,87,0.30107
ENSG00000092847,AGO1,76,0.73868,45,-0.1280,21,-1.2641,55,0.27330,44,-0.1980
ENSG00000126070,AGO3,169,1.46819,89,0.41592,79,0.16776,63,-0.2372,32,-1.4310
ENSG00000054116,TRAPPC3,19,-0.8656,27,-0.3705,4,-2.9979,53,1.08319,32,-0.0632
ENSG00000116871,MAP7D1,176,-0.2862,268,0.44714,102,-1.1191,257,0.43360,173,-0.3856
ENSG00000054118,THRAP3,192,0.16355,145,-0.3231,359,1.22749,197,0.26448,102,-1.0000
ENSG00000181817,LSM10,3,-3.3410,28,-0.2494,14,-1.2291,36,0.26434,46,0.81761
ENSG00000116898,MRPS15,9,-2.3304,33,-0.4316,28,-0.6290,47,0.20478,60,0.78251
ENSG00000163875,MEAF6,47,-0.9385,41,-1.2462,59,-0.5790,111,0.56880,112,0.58918
ENSG00000134697,GNL2,36,0.49539,25,-0.1451,37,0.52676,25,-0.1635,24,-0.2459
ENSG00000197982,C1orf122,181,-0.3156,439,1.39555,98,-1.2601,110,-1.2796,241,0.18043
ENSG00000183431,SF3A3,75,0.89752,29,-0.6975,15,-1.5958,49,0.23973,47,0.15795
ENSG00000183520,UTP11,33,0.05888,21,-0.7051,76,1.49628,35,0.22616,20,-0.8625
ENSG00000116954,RRAGC,59,0.61992,36,-0.2109,35,-0.2359,45,0.23143,35,-0.3198
ENSG00000174574,AKIRIN1,76,-0.1457,78,-0.1102,116,0.54777,92,0.20822,69,-0.3641
ENSG00000168653,NDUFS5,189,-1.8137,441,-0.5830,491,-0.3606,712,0.30825,822,0.63749
ENSG00000127603,MACF1,858,1.30737,268,-0.6818,864,1.31978,263,-0.7928,310,-0.4881
ENSG00000090621,PABPC4,101,0.39823,78,-0.0304,162,1.21467,52,-0.7942,72,-0.1946
ENSG00000116983,HPCAL4,50,-2.4393,40,-2.9367,315,0.35409,405,1.10521,291,0.29265
ENSG00000084072,PPIE,36,0.03820,32,-0.1515,21,-0.8117,42,0.36061,35,-0.0042
ENSG00000131236,CAP1,202,0.33250,168,0.04059,153,-0.1189,165,0.00539,153,-0.1465
ENSG00000131238,PPT1,92,-0.4118,82,-0.6535,71,-0.8204,153,0.54055,137,0.28208
ENSG00000117000,RLF,56,1.00013,23,-0.4619,38,0.37512,41,0.66465,13,-1.4690
ENSG00000084073,ZMPSTE24,26,-0.3526,44,0.54589,12,-1.4978,44,0.62680,24,-0.6334
ENSG00000049089,COL9A2,72,0.76112,125,2.28162,16,-1.5894,7,-3.0931,31,-0.6938
ENSG00000084070,SMAP2,72,-0.7922,50,-1.4507,194,0.80594,174,0.85235,102,-0.3089
ENSG00000117016,RIMS3,6,-4.7903,7,-4.7318,126,-0.3410,264,1.25940,208,0.63514
ENSG00000066136,NFYC,15,-0.8230,11,-1.3398,6,-2.1541,40,0.98780,32,0.43737
ENSG00000127124,HIVEP3,23,-0.3967,17,-0.9575,31,0.06979,36,0.35721,35,0.32468
ENSG00000198815,FOXJ3,21,-1.0718,29,-0.6389,13,-1.7494,61,0.85440,48,0.28402
ENSG00000177181,RIMKLA,2,-4.1891,7,-2.8555,43,0.03346,71,1.24689,50,0.35590
ENSG00000127125,PPCS,54,-0.1707,68,0.21146,48,-0.3557,62,0.05077,60,-0.0114
ENSG00000186409,CCDC30,52,0.41867,12,-1.9919,131,2.09820,40,-0.0201,26,-0.8499
ENSG00000065978,YBX1,288,0.81031,366,1.49942,186,0.08533,54,-2.0877,133,-0.5554
ENSG00000177868,SVBP,28,-0.3709,42,0.33589,39,0.19126,31,-0.2259,35,0.00183
ENSG00000117394,SLC2A1,75,0.34447,55,-0.1514,60,-0.0169,34,-1.0756,86,0.78458
ENSG00000117395,EBNA1BP2,37,-1.0737,46,-0.8096,69,-0.1245,95,0.54242,86,0.31807
ENSG00000179178,TMEM125,100,0.94656,180,2.79620,16,-1.8847,3,-4.4425,26,-1.3903
ENSG00000066322,ELOVL1,136,0.37992,389,3.38513,8,-3.7541,12,-3.6188,39,-1.8137
ENSG00000159479,MED8,9,-1.2217,22,0.06027,0,-7.2420,31,0.81994,23,0.11042
ENSG00000178922,HYI,25,0.37095,31,0.81890,0,-7.2146,17,-0.2771,20,0.04304
ENSG00000142949,PTPRF,144,0.56831,91,-0.2001,33,-1.7344,138,0.67306,82,-0.4281
ENSG00000126091,ST3GAL3,8,-1.8972,14,-1.1702,10,-1.4913,44,1.01965,35,0.44287
ENSG00000117408,IPO13,73,-0.2214,194,1.77112,31,-1.5120,63,-0.5599,53,-0.8710
ENSG00000117410,ATP6V0B,101,-1.3877,187,-0.4981,47,-2.5205,436,1.37410,218,-0.2595
ENSG00000117411,B4GALT2,33,-1.0748,39,-0.8828,67,0.01381,62,-0.1170,99,0.91186
ENSG00000178028,DMAP1,27,-1.2677,49,-0.3969,15,-2.1013,101,1.18023,57,-0.1517
ENSG00000117419,ERI3,34,-1.6478,75,-0.5096,62,-0.7618,117,0.32218,137,0.67348
ENSG00000187147,RNF220,136,0.01910,146,0.15996,52,-1.4431,156,0.33149,130,-0.0633
ENSG00000142937,RPS8,1474,0.42681,1888,0.99657,1133,-0.0016,652,-1.0386,1001,-0.2513
ENSG00000070785,EIF2B3,15,-0.5419,19,-0.2526,14,-0.6528,29,0.62611,21,-0.0586
ENSG00000126088,UROD,23,-1.6513,55,-0.3458,31,-1.1805,89,0.62750,80,0.36962
ENSG00000117450,PRDX1,267,-0.1757,436,0.72703,111,-1.5213,210,-0.6699,366,0.44393
ENSG00000117448,AKR1A1,37,0.01536,42,0.24894,9,-2.0635,33,-0.1746,45,0.44776
ENSG00000132780,NASP,315,1.96521,155,0.76705,101,-0.0401,53,-1.2442,51,-1.3002
ENSG00000159592,GPBP1L1,41,0.22160,33,-0.1115,26,-0.4923,33,-0.1710,41,0.31964
ENSG00000086015,MAST2,5,-2.0404,14,-0.4461,25,0.44780,29,0.97101,14,-0.5167
ENSG00000117461,PIK3R3,26,-0.3325,3,-3.4243,55,0.85522,41,0.48875,38,0.34992
ENSG00000085998,POMGNT1,67,0.19082,80,0.55645,30,-1.0367,60,0.03239,52,-0.2678
ENSG00000132128,LRRC41,13,-1.4005,32,-0.0705,6,-2.4734,45,0.63734,39,0.31482
ENSG00000173660,UQCRH,77,-2.3419,174,-1.2269,224,-0.7465,416,0.30782,569,1.06830
ENSG00000117480,FAAH,17,-0.6521,50,1.22350,0,-7.7899,36,0.63417,14,-1.1127
ENSG00000123472,ATPAF1,81,-0.6537,97,-0.4079,106,-0.2293,111,-0.2026,171,0.74224
ENSG00000159658,EFCAB14,176,0.60778,217,1.15570,139,0.21607,48,-1.6526,106,-0.2627
ENSG00000162368,CMPK1,90,-0.5784,135,0.06999,87,-0.6338,118,-0.2079,168,0.54921
ENSG00000132122,SPATA6,64,1.80062,42,1.23370,22,-0.0193,5,-2.3848,13,-1.0040
ENSG00000162373,BEND5,21,-0.6072,6,-2.5672,20,-0.6626,41,0.58900,45,0.83919
ENSG00000162374,ELAVL4,24,-3.0007,6,-5.0774,288,0.81833,282,1.11467,195,0.22532
ENSG00000185104,FAF1,55,0.24145,52,0.16282,22,-1.1956,47,0.01314,50,0.11529
ENSG00000123091,RNF11,104,-1.9241,153,-1.4504,252,-0.5869,499,0.69439,499,0.69345
ENSG00000085832,EPS15,163,-0.3452,216,0.12320,201,-0.0132,200,-0.0249,209,0.06803
ENSG00000117859,OSBPL9,87,1.72905,34,0.09671,7,-2.2507,16,-1.2420,37,0.28891
ENSG00000078618,NRDC,147,0.34307,103,-0.2569,167,0.54790,137,0.29683,87,-0.6135
ENSG00000169213,RAB3B,75,0.17636,37,-0.9754,127,1.07261,76,0.26930,55,-0.3964
ENSG00000117862,TXNDC12,34,-0.0360,33,-0.1150,18,-0.9954,40,0.29039,37,0.12162
