Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000157933,SKI,19,-0.5219,60,1.29525,20,-0.6973,60,1.31090,12,-1.1472,26,-0.0725
ENSG00000157916,RER1,70,0.36756,36,-0.6769,60,0.18286,68,0.32029,28,-1.0391,55,-0.0306
ENSG00000157911,PEX10,34,0.84764,18,-0.1769,16,-0.5514,40,1.10714,15,-0.3905,19,-0.0894
ENSG00000157870,PRXL2B,2,-4.1253,32,-0.0435,36,0.22502,30,-0.1673,25,-0.4578,42,0.47104
ENSG00000158109,TPRG1L,29,-2.6255,88,-1.0019,186,0.26681,132,-0.3825,171,0.02040,221,0.52153
ENSG00000130764,LRRC47,45,-0.6506,36,-0.9750,88,0.76053,60,-0.2066,38,-0.9126,62,-0.2007
ENSG00000116198,CEP104,62,1.18190,75,1.49753,20,-0.8714,26,-0.1910,40,0.43958,21,-0.6350
ENSG00000196581,AJAP1,20,-1.2435,54,0.24963,56,0.56333,21,-1.1825,11,-2.1229,53,0.24934
ENSG00000069424,KCNAB2,15,-3.6731,91,-1.0631,197,0.19510,177,-0.0535,179,-0.0312,246,0.58372
ENSG00000116254,CHD5,34,-2.6887,354,0.84634,239,0.39176,129,-0.7384,129,-0.7380,210,0.01370
ENSG00000116251,RPL22,1155,0.74924,556,-0.4067,454,-1.0699,906,0.35485,1558,1.25250,834,0.27341
ENSG00000116237,ICMT,14,-1.5024,28,-0.5240,47,0.50003,23,-0.8388,44,0.18690,40,0.05437
ENSG00000097021,ACOT7,66,-1.8634,69,-1.7852,319,1.10340,67,-1.8308,148,-0.6626,229,0.01814
ENSG00000215788,TNFRSF25,2,-2.7354,61,2.12683,13,-0.7000,6,-1.6138,9,-0.9141,23,0.55930
ENSG00000171680,PLEKHG5,5,-1.9872,26,0.49862,19,-0.0637,14,-0.5067,1,-4.3946,31,0.93287
ENSG00000162408,NOL9,9,-1.2685,28,0.46057,19,-0.1669,19,-0.0921,33,0.75210,21,0.03545
ENSG00000162413,KLHL21,28,0.24535,18,-0.4166,22,-0.1427,16,-0.6032,38,0.77063,24,0.05653
ENSG00000041988,THAP3,15,-0.2628,7,-1.3838,21,0.52859,23,0.43694,0,-7.2272,19,0.14673
ENSG00000007923,DNAJC11,18,-0.4430,21,-0.1985,23,-0.0649,28,0.23436,43,0.92564,20,-0.2791
ENSG00000171735,CAMTA1,154,-1.2859,376,0.06926,471,0.83431,257,-0.5202,194,-0.9465,289,-0.3954
ENSG00000049245,VAMP3,206,3.39617,15,-1.1527,13,-1.9176,41,0.31715,56,0.81877,13,-1.6113
ENSG00000049246,PER3,65,0.80494,67,0.85155,32,-0.5148,62,0.71135,23,-0.8256,34,-0.2426
ENSG00000116288,PARK7,193,-1.0514,195,-1.0429,396,0.07204,430,0.17275,402,0.06606,472,0.39152
ENSG00000116285,ERRFI1,20,-0.2948,36,0.60700,29,0.45895,17,-0.5239,21,-0.2322,17,-0.6357
ENSG00000162426,SLC45A1,8,-1.9587,26,-0.1493,43,1.26232,18,-0.7065,6,-2.2313,21,-0.5473
ENSG00000142599,RERE,159,0.33358,227,0.90714,109,-0.4112,110,-0.2380,88,-0.5772,145,0.22036
ENSG00000074800,ENO1,340,-0.5290,222,-1.1723,526,0.25856,1051,1.28206,289,-0.7777,392,-0.3679
ENSG00000171612,SLC25A33,13,-1.7015,27,-0.6725,26,-1.0597,141,2.06040,50,0.29714,51,0.39685
ENSG00000171603,CLSTN1,133,-2.4639,494,-0.5201,968,1.09024,324,-1.1561,428,-0.7351,601,-0.2587
ENSG00000178585,CTNNBIP1,18,-0.7665,32,0.13501,23,-0.6247,46,0.69621,78,1.60140,24,-0.3418
ENSG00000162441,LZIC,107,0.84129,48,-0.4125,48,-0.6434,99,0.72051,77,0.31558,66,0.09101
ENSG00000130939,UBE4B,31,-0.4260,53,0.38502,46,0.30953,27,-0.6571,55,0.45332,31,-0.4925
ENSG00000054523,KIF1B,488,0.66613,379,0.26069,329,0.06344,275,-0.2421,331,0.04591,243,-0.5009
ENSG00000142657,PGD,38,-0.7096,37,-0.7456,75,0.66148,53,-0.1902,65,0.12279,46,-0.4761
ENSG00000241563,CORT,4,-4.8759,49,-1.1996,58,-1.3773,40,-1.5101,22,-2.3526,315,2.75603
ENSG00000160049,DFFA,100,0.88823,62,0.12428,47,-0.4967,66,0.20608,80,0.52254,53,-0.1692
ENSG00000142655,PEX14,6,-1.5692,9,-1.0976,22,0.49439,6,-1.6468,13,-0.5285,24,0.56688
ENSG00000120948,TARDBP,108,0.51303,118,0.65665,80,0.06182,72,-0.1194,31,-1.3783,68,-0.2353
ENSG00000116649,SRM,42,-0.5540,60,-0.0082,61,0.00995,65,0.10846,40,-0.6409,72,0.32648
ENSG00000171824,EXOSC10,59,0.71105,84,1.30511,37,-0.0830,35,-0.1051,21,-0.8908,24,-0.7995
ENSG00000198793,MTOR,20,-1.2579,44,-0.0771,58,0.67600,46,-0.0198,31,-0.6260,37,-0.3740
ENSG00000116661,FBXO2,76,-1.1695,79,-1.1101,130,-0.5660,361,1.28677,122,-0.4562,238,0.74259
ENSG00000132879,FBXO44,29,-1.7574,70,-0.4433,104,0.31740,55,-0.7916,61,-0.6540,123,0.55228
ENSG00000011021,CLCN6,20,-1.5821,54,-0.0950,66,0.40538,38,-0.6104,47,-0.3085,63,0.18322
ENSG00000116685,KIAA2013,48,0.81920,35,0.28677,28,-0.0788,31,0.13660,40,0.50255,18,-0.8578
ENSG00000083444,PLOD1,28,0.89408,24,0.62080,15,-0.1974,41,1.52052,4,-2.1121,8,-1.2401
ENSG00000116688,MFN2,52,-1.0207,89,-0.2106,116,0.38529,61,-0.7865,97,-0.0676,108,0.11663
ENSG00000048707,VPS13D,23,-1.5817,82,0.33730,91,1.03520,67,0.01377,39,-0.7965,33,-1.1784
ENSG00000116731,PRDM2,126,-0.9077,359,0.71771,272,0.50187,120,-0.9869,144,-0.7163,199,-0.2626
ENSG00000189337,KAZN,95,0.46451,81,0.20812,68,-0.0920,49,-0.5610,100,0.54495,62,-0.2499
ENSG00000142634,EFHD2,20,-2.0361,17,-2.2568,92,0.43088,30,-1.4675,354,2.65580,18,-2.4137
ENSG00000116138,DNAJC16,17,-1.1016,33,-0.0797,45,0.78937,25,-0.5137,26,-0.4498,27,-0.4518
ENSG00000197312,DDI2,21,-0.8903,34,-0.1892,52,0.95105,30,-0.3820,28,-0.4958,25,-0.7732
ENSG00000116786,PLEKHM2,73,-0.4433,56,-0.8378,81,-0.4522,78,-0.3499,140,0.57342,144,0.78536
ENSG00000065526,SPEN,270,0.65903,389,1.27388,194,0.23527,114,-0.6906,86,-1.1003,98,-1.0407
ENSG00000116809,ZBTB17,22,0.29320,17,-0.1390,17,-0.1680,35,1.01593,6,-1.6063,18,0.02122
ENSG00000037637,FBXO42,14,-0.3511,24,0.40881,19,0.15737,9,-1.0259,30,0.80490,14,-0.4125
ENSG00000055070,SZRD1,58,1.36598,30,0.30675,12,-1.4804,61,1.45688,21,-0.2446,26,0.09647
ENSG00000159363,ATP13A2,15,-2.8078,59,-0.8450,143,1.03663,87,-0.2707,78,-0.4235,82,-0.4183
ENSG00000117118,SDHB,60,-0.5655,28,-1.7169,97,0.28976,70,-0.3354,93,0.10729,100,0.27238
ENSG00000117115,PADI2,352,3.52992,16,-1.8414,15,-2.4791,87,0.73156,128,1.38076,12,-2.4022
ENSG00000179051,RCC2,16,-0.4815,30,0.47271,21,-0.0959,28,0.35911,15,-0.5547,23,0.11100
ENSG00000117154,IGSF21,28,-1.4481,23,-1.7500,87,0.49281,49,-0.6245,96,0.43132,78,0.13008
ENSG00000159423,ALDH4A1,21,0.20322,6,-1.6327,7,-1.8739,73,2.40178,18,-0.0468,25,0.62536
ENSG00000127481,UBR4,29,-0.3819,86,1.39153,41,0.30797,22,-0.7803,23,-0.7193,24,-0.7518
ENSG00000127463,EMC1,17,-0.9045,40,0.43820,36,0.50990,33,0.11193,24,-0.3499,21,-0.6310
ENSG00000053372,MRTO4,19,-1.1593,40,-0.0356,38,-0.2492,39,-0.0832,55,0.44204,53,0.48167
ENSG00000053371,AKR7A2,31,0.19413,11,-1.3865,23,-0.3633,81,1.81344,16,-0.7507,24,-0.1877
ENSG00000077549,CAPZB,157,-0.6101,188,-0.3324,257,0.26801,203,-0.2182,198,-0.2544,249,0.12191
ENSG00000173436,MICOS10,289,-0.3634,141,-1.4391,273,-0.7066,341,-0.1105,881,1.44791,489,0.56983
ENSG00000158747,NBL1,47,-1.6886,129,-0.1775,143,-0.0278,151,0.06905,134,-0.1112,186,0.49672
ENSG00000169914,OTUD3,9,-1.1787,27,0.43848,25,0.63964,6,-1.6876,19,-0.0885,17,-0.3239
ENSG00000162545,CAMK2N1,1085,-1.0499,1735,-0.3382,1276,-1.1909,3569,0.80666,1212,-0.8835,4266,1.48280
ENSG00000090432,MUL1,13,-0.6889,16,-0.4153,29,1.05775,12,-0.7527,25,0.29418,10,-1.2594
ENSG00000158828,PINK1,150,-1.8176,232,-1.1689,564,0.33835,309,-0.7410,846,0.84282,528,0.10205
ENSG00000244038,DDOST,24,-0.4630,32,0.01441,35,0.22633,34,0.11056,29,-0.1676,29,-0.1480
ENSG00000117245,KIF17,1,-4.0419,8,-1.7440,35,0.86928,3,-3.2150,51,1.04249,24,-0.2180
ENSG00000189410,SH2D5,0,-8.5446,29,-0.3234,42,0.52988,21,-0.7592,18,-0.9798,46,0.49245
ENSG00000127483,HP1BP3,480,0.95458,478,0.94864,262,-0.0323,283,0.10511,137,-1.0105,166,-0.8292
ENSG00000075151,EIF4G3,296,-0.3081,399,0.15411,510,1.11939,161,-1.2259,122,-1.6375,221,-0.8702
ENSG00000076864,RAP1GAP,30,-2.0029,53,-1.1425,143,0.68591,50,-1.2310,182,0.75361,101,-0.2082
ENSG00000090686,USP48,132,0.84723,111,0.56727,83,0.19524,40,-1.0128,31,-1.3726,65,-0.3215
ENSG00000070831,CDC42,221,0.28013,140,-0.4295,211,0.36529,129,-0.5573,181,-0.0398,158,-0.2946
ENSG00000173372,C1QA,66,1.56388,62,1.45831,4,-3.2945,66,1.57307,45,0.90935,22,-0.2482
ENSG00000159189,C1QC,36,0.72281,17,-0.4323,7,-2.3187,73,1.92249,72,1.89632,20,-0.2857
ENSG00000173369,C1QB,104,2.01499,38,0.27962,6,-2.9596,74,1.39995,41,0.40975,38,0.35280
ENSG00000004487,KDM1A,33,-1.1388,84,0.26169,92,0.76852,52,-0.4844,46,-0.6581,53,-0.5220
ENSG00000169641,LUZP1,38,-2.3071,298,0.80985,257,1.17392,47,-2.0247,70,-1.4281,114,-0.8030
ENSG00000125944,HNRNPR,223,0.68897,165,0.21121,161,0.30137,114,-0.3589,69,-1.1245,114,-0.4304
ENSG00000142676,RPL11,1179,1.28119,370,-0.5777,308,-1.2567,734,0.49253,985,0.97534,627,0.29449
ENSG00000011007,ELOA,42,0.81677,21,-0.3056,26,0.12102,37,0.61281,4,-2.4810,22,-0.2751
ENSG00000057757,PITHD1,76,-0.9134,99,-0.5094,160,0.41825,78,-0.8630,141,0.03310,147,0.12153
ENSG00000011009,LYPLA2,5,-2.0648,28,0.38035,22,0.05443,9,-1.3543,12,-0.9299,33,0.76855
ENSG00000189266,PNRC2,75,0.28296,79,0.37078,60,-0.1274,64,0.04229,53,-0.2465,61,-0.0362
ENSG00000188529,SRSF10,94,0.45959,162,1.37756,65,-0.1827,75,0.10815,39,-0.8955,49,-0.6164
ENSG00000001461,NIPAL3,276,1.31429,59,-1.1130,158,0.75657,49,-1.3783,107,-0.2226,54,-1.4010
ENSG00000133226,SRRM1,379,0.91352,555,1.57386,194,-0.2548,185,-0.2269,104,-1.0973,133,-0.8397
ENSG00000169504,CLIC4,273,3.73356,39,-0.0140,8,-2.9921,34,-0.2394,95,1.43269,8,-2.4747
ENSG00000117614,SYF2,176,0.45696,213,0.76492,108,-0.4889,207,0.71705,80,-0.7599,130,-0.0328
ENSG00000117616,RSRP1,106,0.77666,249,2.31287,48,-0.7180,48,-0.4499,60,-0.1181,31,-1.2663
ENSG00000183726,TMEM50A,127,0.82845,81,0.11849,71,-0.1683,53,-0.5400,84,0.17380,70,-0.1288
ENSG00000204178,MACO1,70,0.13411,71,0.15283,82,0.74007,34,-0.9413,27,-1.3134,47,-0.5646
ENSG00000117643,MAN1C1,4,-3.2531,61,0.66170,41,0.08166,18,-1.2125,0,-7.3333,63,0.93188
ENSG00000162430,SELENON,24,0.27725,19,-0.0726,15,-0.6683,47,1.34198,13,-0.6786,23,0.23233
ENSG00000117640,MTFR1L,43,-0.5198,57,-0.0850,60,0.01070,44,-0.4579,33,-0.8988,80,0.57502
ENSG00000117632,STMN1,1387,-0.1549,443,-1.8728,1953,0.73738,594,-1.4387,1923,0.35835,1284,-0.3226
ENSG00000158008,EXTL1,3,-3.4431,29,-0.3899,48,0.73332,19,-0.9923,33,-0.1918,38,0.04839
ENSG00000142684,ZNF593,14,-1.2059,12,-1.3603,31,0.01961,31,-0.0269,55,0.90322,35,0.21545
ENSG00000142669,SH3BGRL3,145,-0.0455,106,-0.5338,131,-0.3266,160,0.10436,267,0.93179,159,0.11710
ENSG00000158062,UBXN11,4,-2.3055,19,-0.1421,18,-0.2982,40,1.03914,9,-1.1816,29,0.65490
ENSG00000117682,DHDDS,6,-1.5970,24,0.32451,19,-0.0065,16,-0.3051,27,0.53547,21,0.13138
ENSG00000198830,HMGN2,389,1.33383,158,-0.1324,121,-0.8289,315,0.97291,194,0.18918,151,-0.2365
ENSG00000117713,ARID1A,63,-0.1387,132,1.04111,74,0.16972,52,-0.4408,20,-1.8439,63,-0.1584
ENSG00000204160,ZDHHC18,4,-2.5001,17,-0.4681,30,0.82822,7,-1.6756,16,-0.5924,25,0.13194
ENSG00000142751,GPN2,6,-1.4180,18,0.07979,15,-0.3401,8,-1.0775,22,0.39184,26,0.83451
ENSG00000090273,NUDC,164,-0.5044,142,-0.7230,238,0.13287,175,-0.3977,251,0.15687,263,0.28342
ENSG00000253368,TRNP1,19,-1.4576,24,-1.1591,64,0.64045,17,-1.6956,45,-0.2295,61,0.31075
ENSG00000090020,SLC9A1,4,-2.1323,26,0.41722,27,1.02299,6,-1.6142,18,-0.1508,13,-0.7699
ENSG00000142784,WDTC1,14,-0.5201,34,0.84868,17,-0.4117,29,0.61812,10,-0.9651,23,0.29030
ENSG00000186501,TMEM222,25,-0.6710,52,0.46670,42,0.25452,32,-0.2961,25,-0.6347,38,-0.0313
ENSG00000158195,WASF2,167,2.30082,74,0.82975,23,-1.3989,83,1.02682,52,0.26626,18,-1.4595
ENSG00000126705,AHDC1,21,-1.0864,45,0.06898,48,0.30223,35,-0.3334,35,-0.3520,46,0.11092
ENSG00000126709,IFI6,86,-0.1463,93,-0.0357,115,0.54775,98,0.04168,57,-0.7696,71,-0.5196
ENSG00000009780,FAM76A,25,0.26069,39,0.96632,21,0.00256,14,-0.6200,24,0.22243,15,-0.5796
ENSG00000117758,STX12,103,0.00180,67,-0.6527,112,0.24153,104,0.00717,100,-0.0434,97,-0.1122
ENSG00000117751,PPP1R8,31,0.38087,19,-0.3937,21,-0.3068,38,0.71777,24,-0.0168,25,0.04645
ENSG00000117748,RPA2,40,-0.1407,46,0.07343,44,0.01460,46,0.07555,41,-0.1161,45,0.01747
ENSG00000126698,DNAJC8,366,0.49574,303,0.19444,270,0.01905,270,0.01478,192,-0.5137,244,-0.1730
ENSG00000130770,ATP5IF1,256,-1.2740,290,-1.0915,637,0.19991,511,-0.2281,453,-0.4129,790,0.56659
ENSG00000204138,PHACTR4,71,2.14238,38,1.02751,14,-0.8237,33,0.76478,3,-2.8439,11,-1.0827
ENSG00000180098,TRNAU1AP,23,0.50155,29,0.83764,14,-0.4105,13,-0.4512,4,-2.0290,22,0.48245
ENSG00000198492,YTHDF2,64,-0.4421,87,0.02837,106,0.64152,65,-0.4237,51,-0.7905,69,-0.3803
ENSG00000159023,EPB41,14,-0.5216,42,1.18952,20,0.00264,17,-0.2907,15,-0.4102,17,-0.2571
ENSG00000116350,SRSF4,106,0.31553,158,0.96302,86,-0.0136,93,0.11568,31,-1.5495,74,-0.2938
ENSG00000116353,MECR,15,-1.0964,5,-2.4739,36,0.50431,19,-0.7081,44,0.59112,32,0.06564
ENSG00000162511,LAPTM5,105,1.96017,26,-0.3455,8,-2.6431,75,1.35026,56,0.86844,37,0.27003
ENSG00000162512,SDC3,114,-0.1667,142,0.17101,107,-0.4404,276,1.25953,107,-0.2728,125,-0.0296
ENSG00000134644,PUM1,90,-0.4968,169,0.48781,134,0.20449,105,-0.2595,109,-0.2050,113,-0.1727
ENSG00000060688,SNRNP40,28,0.28322,13,-0.8523,30,0.71882,17,-0.4634,5,-2.3299,21,-0.2155
ENSG00000121766,ZCCHC17,182,0.39006,103,-0.5033,155,0.23551,82,-0.8495,103,-0.4923,150,0.10248
ENSG00000121769,FABP3,29,-2.4318,37,-2.0475,198,0.92906,89,-0.7720,119,-0.3270,150,0.04334
ENSG00000162517,PEF1,27,-1.5533,37,-1.0787,82,0.22291,67,-0.1885,54,-0.5079,102,0.58834
ENSG00000084636,COL16A1,70,1.41288,20,-0.5472,18,-1.0816,64,1.25567,27,-0.1446,30,0.07519
ENSG00000121753,ADGRB2,28,-2.7114,131,-0.4616,202,0.39114,147,-0.2808,186,0.08212,196,0.19715
ENSG00000184007,PTP4A2,1188,2.28318,177,-0.8908,226,-0.7992,254,-0.3400,433,0.49841,235,-0.5371
ENSG00000121774,KHDRBS1,230,0.79498,147,0.07390,136,-0.0729,140,-0.0045,70,-1.0459,139,-0.0181
ENSG00000025800,KPNA6,79,-0.1714,105,0.27456,115,0.81057,86,-0.0383,43,-1.0944,48,-1.0523
ENSG00000084652,TXLNA,34,0.55575,48,1.16109,21,-0.2667,20,-0.2180,36,0.68490,13,-0.9706
ENSG00000160050,CCDC28B,18,-0.4073,11,-1.2092,23,-0.0669,39,0.75041,11,-1.1989,31,0.50145
ENSG00000084623,EIF3I,76,-0.4886,85,-0.3289,115,0.24685,106,0.02201,103,-0.0291,102,-0.0558
ENSG00000175130,MARCKSL1,1310,2.74022,49,-2.6003,150,-1.3922,473,0.83106,525,1.00648,134,-1.2777
ENSG00000160058,BSDC1,70,0.39701,62,0.20483,58,0.17442,57,0.08182,39,-0.5119,44,-0.3971
ENSG00000176261,ZBTB8OS,53,0.10670,40,-0.3428,45,-0.2842,55,0.14185,21,-1.3238,71,0.69229
ENSG00000162521,RBBP4,129,-0.0648,158,0.24999,150,0.29247,140,0.05360,93,-0.5692,112,-0.3444
ENSG00000134684,YARS,39,-1.6795,44,-1.4965,171,1.21976,48,-1.3628,82,-0.5733,100,-0.3059
ENSG00000160097,FNDC5,4,-3.3152,12,-1.6655,55,1.29241,15,-1.3945,25,-0.6321,33,-0.2008
ENSG00000121905,HPCA,11,-4.5171,70,-1.8472,275,0.41378,138,-0.8407,208,-0.2109,340,0.70873
ENSG00000121900,TMEM54,14,-1.3819,7,-2.4629,30,-0.4823,48,0.44323,42,0.24381,60,1.04472
ENSG00000116514,RNF19B,13,-1.1665,25,-0.2068,38,0.94641,14,-1.0320,22,-0.3725,21,-0.5067
ENSG00000004455,AK2,85,1.47011,56,0.77340,27,-0.5788,27,-0.3626,45,0.41744,24,-0.6327
ENSG00000142920,AZIN2,29,0.56287,5,-1.9220,24,0.51912,12,-0.7544,18,-0.1716,18,-0.2479
ENSG00000160094,ZNF362,10,-1.0412,52,1.61064,15,-0.6095,25,0.39156,1,-3.6328,25,0.46829
ENSG00000134686,PHC2,78,0.65416,71,0.49290,52,-0.0054,51,-0.0122,35,-0.5868,42,-0.3585
ENSG00000163866,SMIM12,29,-1.0066,37,-0.6077,67,0.52918,29,-0.9609,44,-0.3424,61,0.17224
ENSG00000116544,DLGAP3,7,-2.5728,22,-0.9092,26,-1.0013,54,0.45353,35,-0.2066,83,1.58748
ENSG00000163867,ZMYM6,18,-0.1584,29,0.61124,23,0.39425,12,-0.7108,12,-0.7072,16,-0.3470
ENSG00000116560,SFPQ,337,0.42915,574,1.31283,244,-0.1392,284,0.15632,106,-1.3490,193,-0.5172
ENSG00000146463,ZMYM4,84,0.11546,103,0.43790,84,0.20435,99,0.36594,66,-0.2689,53,-0.6853
ENSG00000142687,KIAA0319L,29,-1.1398,74,0.25459,71,0.33999,62,-0.0172,54,-0.2182,57,-0.1758
ENSG00000020129,NCDN,75,-2.7736,347,-0.5155,606,0.66731,212,-1.2584,160,-1.6732,625,0.49570
ENSG00000126067,PSMB2,107,0.35497,63,-0.4597,97,0.36217,67,-0.3574,98,0.22074,64,-0.5225
ENSG00000142686,C1orf216,16,-2.3636,56,-0.5286,99,0.70583,34,-1.2809,23,-1.8010,99,0.44479
ENSG00000092847,AGO1,31,-0.2900,32,-0.2457,41,0.24348,20,-0.9272,51,0.47276,36,-0.0786
ENSG00000126070,AGO3,121,1.62803,97,1.23422,41,-0.2742,31,-0.5695,44,-0.0407,17,-1.6297
ENSG00000054116,TRAPPC3,24,-1.0196,52,0.13354,55,0.37614,19,-1.3800,29,-0.7842,57,0.32364
ENSG00000116871,MAP7D1,272,0.51470,145,-0.4705,195,-0.0112,153,-0.3836,103,-0.9789,235,0.35046
ENSG00000054118,THRAP3,218,0.31246,276,0.69270,200,0.31681,123,-0.5768,137,-0.4018,123,-0.6670
ENSG00000196182,STK40,11,-0.8395,32,0.84901,16,-0.4515,30,0.70964,22,0.21253,19,0.00755
ENSG00000181817,LSM10,26,-0.8388,25,-0.8787,40,-0.2769,41,-0.1246,49,0.14443,66,0.79574
ENSG00000116885,OSCP1,0,-8.0035,27,0.49128,27,1.01523,10,-1.0166,2,-3.0326,18,-0.1645
ENSG00000116898,MRPS15,39,-0.8137,33,-1.0624,59,-0.3015,46,-0.5565,68,0.04883,107,0.98880
ENSG00000163875,MEAF6,57,-0.9363,104,-0.0158,117,0.30862,48,-1.2011,134,0.37657,107,0.03083
ENSG00000134697,GNL2,31,0.35294,33,0.43421,33,0.86590,21,-0.2822,3,-3.1255,13,-1.1468
ENSG00000185090,MANEAL,3,-2.8877,13,-0.6339,28,1.00341,14,-0.5395,10,-1.0773,19,-0.1437
ENSG00000197982,C1orf122,401,1.15144,69,-1.5785,136,-0.8819,239,0.29898,393,1.11478,217,0.17752
ENSG00000183431,SF3A3,30,-0.8427,56,0.08996,69,0.85453,64,0.30971,13,-2.1061,35,-0.7240
ENSG00000183520,UTP11,40,-0.2922,66,0.49736,51,0.14344,38,-0.3791,37,-0.3982,47,-0.0471
ENSG00000116954,RRAGC,48,0.29837,38,-0.0669,45,0.38990,34,-0.2172,12,-1.7734,36,-0.1427
ENSG00000174574,AKIRIN1,91,0.26526,78,0.03284,79,0.09828,93,0.30659,62,-0.3216,65,-0.2997
ENSG00000168653,NDUFS5,398,-0.9169,408,-0.8803,723,-0.0063,611,-0.2641,823,0.19910,948,0.52669
ENSG00000127603,MACF1,488,0.84365,830,1.76912,245,-0.4067,403,0.53072,134,-1.1629,141,-1.2399
ENSG00000090621,PABPC4,99,0.62457,92,0.50571,48,-0.7616,117,0.89389,75,0.17823,65,-0.0531
ENSG00000116983,HPCAL4,66,-1.8230,206,-0.1130,200,-0.2645,283,0.38704,155,-0.5456,323,0.75917
ENSG00000084072,PPIE,39,-0.0039,64,0.76014,40,0.04094,17,-1.3007,37,-0.1139,39,-0.0326
ENSG00000131236,CAP1,186,0.06071,179,-0.0007,197,0.27507,180,0.01567,93,-0.9937,167,-0.1215
ENSG00000131238,PPT1,74,-0.9062,106,-0.3668,165,0.61477,157,0.25398,105,-0.3721,103,-0.4676
