Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000007923,DNAJC11,5,-2.6903,21,-0.6376,33,0.03522,33,0.06347,54,0.86195,42,0.42486,31,-0.0613,22,-0.5953,53,0.82615,27,-0.2950
ENSG00000171735,CAMTA1,182,-1.1680,312,-0.3402,266,-0.5895,229,-0.8182,372,-0.0618,396,0.03417,390,0.00993,309,-0.3583,700,0.98972,715,1.02731
ENSG00000049246,PER3,44,0.33018,18,-1.0679,34,-0.0772,34,-0.0822,22,-0.7784,19,-0.9621,28,-0.4145,69,1.08925,49,0.50748,42,0.26077
ENSG00000116288,PARK7,89,-1.3857,247,0.19282,262,0.28709,232,0.08871,431,1.13958,276,0.37263,214,-0.0349,241,0.15627,80,-1.5465,119,-0.9501
ENSG00000162426,SLC45A1,6,-1.6924,8,-1.3044,21,0.13035,12,-0.7540,24,0.29696,60,1.93137,31,0.73208,13,-0.6461,12,-0.7001,10,-1.0901
ENSG00000142599,RERE,295,1.10909,88,-0.8502,126,-0.3052,132,-0.2281,149,-0.0333,80,-1.0051,146,-0.0655,170,0.17359,168,0.15300,170,0.17946
ENSG00000074800,ENO1,251,-0.4842,290,-0.2612,408,0.28452,259,-0.4392,420,0.33573,451,0.45253,407,0.28212,571,0.84987,170,-1.0838,191,-0.9056
ENSG00000171603,CLSTN1,162,-1.9791,317,-0.9681,516,-0.2171,539,-0.1481,663,0.18412,1076,1.00241,1032,0.92897,560,-0.0847,347,-0.8328,698,0.27011
ENSG00000178585,CTNNBIP1,9,-1.4923,37,0.73020,50,1.27745,32,0.49762,11,-1.1776,51,1.29923,6,-1.9880,13,-0.8662,17,-0.4629,9,-1.5024
ENSG00000162441,LZIC,94,0.79648,71,0.33440,39,-0.6223,54,-0.0958,44,-0.4181,28,-1.0983,50,-0.2249,103,0.96281,51,-0.1998,43,-0.4604
ENSG00000130939,UBE4B,25,-0.6877,22,-0.9095,34,-0.2205,26,-0.6372,45,0.22760,68,0.92359,35,-0.1645,35,-0.1836,48,0.32606,53,0.49186
ENSG00000054523,KIF1B,481,0.09695,397,-0.2111,329,-0.5016,232,-1.0404,221,-1.1150,411,-0.1539,501,0.16145,697,0.70981,637,0.55915,623,0.52206
ENSG00000142657,PGD,38,-0.1557,27,-0.6833,38,-0.1689,38,-0.1683,49,0.26641,73,0.91151,46,0.16838,22,-0.9512,39,-0.0995,48,0.22024
ENSG00000241563,CORT,3,-3.2549,2,-3.7393,20,-0.5107,23,-0.3246,135,2.99905,36,0.39792,5,-2.6515,4,-2.7517,21,-0.4426,34,0.28312
ENSG00000160049,DFFA,100,0.88291,87,0.64274,41,-0.5376,46,-0.3865,32,-0.9495,32,-0.9504,38,-0.6687,86,0.63562,48,-0.3083,76,0.41485
ENSG00000120948,TARDBP,94,0.35724,77,0.03404,70,-0.1085,59,-0.3911,83,0.15130,48,-0.6921,124,0.81917,58,-0.4090,72,-0.0725,68,-0.1532
ENSG00000116649,SRM,15,-1.7478,25,-1.0146,71,0.61805,72,0.64036,96,1.13761,76,0.73739,60,0.35039,26,-0.9846,30,-0.7574,15,-1.8016
ENSG00000171824,EXOSC10,71,1.18622,18,-0.9978,33,-0.0903,19,-0.9464,31,-0.1651,20,-0.8143,43,0.35485,45,0.42843,36,0.03929,31,-0.1695
ENSG00000198793,MTOR,15,-1.2014,27,-0.3499,47,0.53800,23,-0.6058,49,0.59613,57,0.86532,30,-0.1584,41,0.30415,17,-1.0486,31,-0.1251
ENSG00000116661,FBXO2,78,-0.7614,150,0.26516,191,0.66985,147,0.23268,164,0.41233,138,0.12795,81,-0.6988,181,0.57482,77,-0.7708,64,-1.0570
ENSG00000132879,FBXO44,26,-1.6400,28,-1.5536,100,0.44301,79,0.04746,93,0.31240,119,0.72910,120,0.73964,88,0.22047,53,-0.5776,59,-0.3994
ENSG00000011021,CLCN6,30,-1.1292,57,-0.1718,102,0.77579,75,0.26868,49,-0.4121,88,0.52433,55,-0.2226,25,-1.4487,86,0.49696,68,0.11699
ENSG00000116685,KIAA2013,31,0.08601,12,-1.2984,28,-0.0789,36,0.34124,8,-1.8948,42,0.58068,51,0.91315,42,0.57482,11,-1.4578,31,0.11332
ENSG00000116688,MFN2,93,-0.3049,77,-0.6013,109,-0.0615,128,0.20645,169,0.66339,150,0.46208,149,0.44649,63,-0.8940,84,-0.4664,107,-0.0879
ENSG00000048707,VPS13D,100,0.47166,71,-0.0736,63,-0.2718,37,-1.0794,53,-0.5456,93,0.34554,108,0.59437,58,-0.3965,103,0.52025,62,-0.2888
ENSG00000162496,DHRS3,46,0.98901,51,1.16066,14,-0.8886,17,-0.6311,39,0.67756,8,-1.6561,16,-0.7051,30,0.28447,18,-0.5159,14,-0.8856
ENSG00000116731,PRDM2,290,-0.0443,320,0.11632,118,-1.4292,196,-0.6522,190,-0.7025,200,-0.6276,376,0.37749,291,-0.0339,492,0.83144,505,0.87687
ENSG00000189337,KAZN,60,0.07584,70,0.31616,57,-0.0138,27,-1.1651,47,-0.3196,81,0.55323,46,-0.3434,63,0.15197,47,-0.3006,76,0.45541
ENSG00000142634,EFHD2,45,-0.6458,67,-0.0310,43,-0.7441,68,-0.0147,87,0.37314,143,1.23525,83,0.30612,22,-1.7105,106,0.71074,23,-1.6724
ENSG00000116138,DNAJC16,14,-1.3715,14,-1.2913,19,-0.8878,36,0.11701,24,-0.5634,52,0.69514,71,1.24868,19,-0.9103,37,0.15492,52,0.71258
ENSG00000197312,DDI2,13,-1.5525,18,-1.0029,27,-0.4431,39,0.14125,31,-0.2385,48,0.49812,44,0.34617,43,0.29925,47,0.43483,46,0.42641
ENSG00000116786,PLEKHM2,60,-1.0871,143,0.26893,183,0.68575,151,0.36053,150,0.35525,97,-0.3371,54,-1.2494,124,0.04337,151,0.36304,94,-0.3925
ENSG00000065526,SPEN,589,1.63120,163,-0.5376,70,-1.8125,71,-1.7948,90,-1.4378,89,-1.4604,113,-1.0992,316,0.51974,338,0.63150,459,1.16432
ENSG00000159363,ATP13A2,10,-3.1532,54,-0.6271,174,1.28952,87,0.11864,94,0.23032,160,1.14028,84,0.05771,48,-0.8105,51,-0.7188,49,-0.7796
ENSG00000117118,SDHB,12,-1.6530,29,-0.3164,78,1.32395,36,0.02364,54,0.67309,63,0.94981,35,-0.0364,23,-0.6599,6,-2.6730,20,-0.8764
ENSG00000117115,PADI2,118,2.51079,16,-0.9864,32,0.10863,21,-0.5190,25,-0.2717,14,-1.1097,4,-2.7425,55,0.99933,8,-2.0045,6,-2.3069
ENSG00000117154,IGSF21,9,-2.4477,18,-1.4281,89,1.07341,38,-0.3413,60,0.39363,64,0.51664,89,1.06453,63,0.47265,17,-1.5638,22,-1.1608
ENSG00000159423,ALDH4A1,30,-0.0160,36,0.25710,49,0.76243,18,-0.8208,25,-0.3385,10,-1.6489,7,-2.1894,99,2.08552,26,-0.2855,7,-2.2238
ENSG00000127481,UBR4,101,1.24174,41,-0.2385,19,-1.3961,21,-1.2974,23,-1.1353,34,-0.5602,21,-1.2311,51,0.08905,87,0.98703,83,0.90775
ENSG00000127463,EMC1,24,-0.3620,13,-1.2351,19,-0.7396,41,0.48083,29,-0.0733,45,0.64525,44,0.61063,33,0.11521,33,0.10470,23,-0.4347
ENSG00000053372,MRTO4,29,-0.5568,19,-1.2266,43,0.04496,46,0.16181,70,0.85357,42,0.01979,58,0.54997,19,-1.2145,45,0.14076,45,0.12194
ENSG00000053371,AKR7A2,42,0.92671,19,-0.3725,23,-0.0514,13,-0.9361,44,0.98142,24,-0.0134,28,0.24854,32,0.42634,11,-1.1700,5,-2.2909
ENSG00000077549,CAPZB,74,-0.9175,62,-1.1873,162,0.30065,102,-0.4317,181,0.48767,207,0.71377,129,-0.0677,205,0.69239,78,-0.8443,142,0.09599
ENSG00000173436,MICOS10,189,-0.3456,229,-0.0411,319,0.50048,281,0.29183,530,1.39194,252,0.11561,161,-0.5873,153,-0.6742,122,-1.0162,111,-1.1615
ENSG00000158747,NBL1,43,-1.4347,66,-0.7785,114,0.07136,129,0.25941,114,0.06341,205,1.05257,161,0.63363,89,-0.3182,105,-0.0702,67,-0.7526
ENSG00000162545,CAMK2N1,587,-1.8621,2519,0.39152,2364,0.28698,2476,0.36322,2779,0.55553,597,-1.8360,2063,0.06580,3185,0.78715,1353,-0.5991,1875,-0.0865
ENSG00000158828,PINK1,161,-1.3323,413,0.12800,501,0.44580,367,-0.0577,607,0.77094,618,0.79948,410,0.11719,198,-1.0141,259,-0.6078,276,-0.5076
ENSG00000117245,KIF17,3,-2.8677,10,-1.3003,33,0.54089,17,-0.5363,17,-0.5404,65,1.74586,36,0.68559,3,-2.8959,37,0.72729,16,-0.6212
ENSG00000189410,SH2D5,3,-3.5595,32,-0.1614,54,0.69399,31,-0.1855,56,0.76194,30,-0.2509,51,0.61245,22,-0.6895,21,-0.7825,51,0.60594
ENSG00000127483,HP1BP3,515,0.83257,254,-0.3198,113,-1.5615,138,-1.2526,199,-0.7028,221,-0.5376,317,0.02879,472,0.68277,453,0.61540,432,0.53422
ENSG00000075151,EIF4G3,271,-0.0452,298,0.11049,115,-1.3660,118,-1.3290,231,-0.2954,284,0.03229,300,0.12241,329,0.27110,272,-0.0397,566,1.19931
ENSG00000076864,RAP1GAP,11,-3.1248,25,-1.9411,103,0.25198,92,0.05708,89,0.01016,218,1.54923,209,1.46826,28,-1.7741,65,-0.4768,46,-1.0105
ENSG00000090686,USP48,113,0.42544,66,-0.4398,44,-1.0656,40,-1.1813,54,-0.7559,66,-0.4310,105,0.30101,148,0.87120,114,0.44015,122,0.54057
ENSG00000070831,CDC42,71,-0.8695,75,-0.7924,138,0.16664,82,-0.6608,131,0.08144,292,1.45993,142,0.20946,135,0.13314,65,-1.0113,114,-0.1359
ENSG00000004487,KDM1A,27,-1.2497,39,-0.7031,48,-0.3724,47,-0.4015,67,0.14622,80,0.43701,76,0.34324,79,0.41284,68,0.18246,80,0.43012
ENSG00000169641,LUZP1,91,-0.9977,151,-0.2167,115,-0.6475,124,-0.5245,122,-0.5500,163,-0.1042,187,0.11706,151,-0.2179,252,0.61223,379,1.32661
ENSG00000125944,HNRNPR,174,0.47973,121,-0.1121,92,-0.5421,73,-0.8875,102,-0.3761,148,0.21589,137,0.08803,155,0.28846,126,-0.0440,168,0.42118
ENSG00000142676,RPL11,775,0.97400,569,0.44609,563,0.42954,363,-0.2763,693,0.78047,310,-0.5240,317,-0.4906,338,-0.3897,186,-1.3015,210,-1.1213
ENSG00000011007,ELOA,59,1.07905,16,-1.0090,14,-1.2233,14,-1.1878,35,0.18615,20,-0.6902,25,-0.3348,24,-0.3930,48,0.71828,54,0.93747
ENSG00000057757,PITHD1,48,-1.3905,85,-0.5312,156,0.44122,120,0.01406,139,0.25212,285,1.50424,146,0.33331,51,-1.3063,57,-1.1337,101,-0.2496
ENSG00000011009,LYPLA2,5,-2.1426,21,-0.1236,20,-0.1941,30,0.45935,31,0.51967,30,0.47395,31,0.49346,20,-0.1761,16,-0.5436,21,-0.0796
ENSG00000189266,PNRC2,60,0.02608,40,-0.6164,69,0.26075,46,-0.3794,62,0.09748,56,-0.0774,69,0.25117,77,0.44023,62,0.08065,47,-0.3509
ENSG00000188529,SRSF10,87,0.52595,51,-0.3371,56,-0.1869,44,-0.5450,51,-0.3363,78,0.34380,74,0.26576,41,-0.6752,60,-0.0693,87,0.53201
ENSG00000001461,NIPAL3,273,1.22281,75,-0.8949,68,-1.0378,64,-1.1223,126,-0.0866,134,0.01316,150,0.19401,101,-0.4211,187,0.56545,148,0.17758
ENSG00000133226,SRRM1,1087,2.59206,130,-1.1304,106,-1.4485,125,-1.1912,124,-1.2069,123,-1.2231,155,-0.8641,206,-0.4321,342,0.38064,308,0.20665
ENSG00000117614,SYF2,166,0.31270,162,0.27258,89,-0.6804,71,-1.0157,164,0.28695,102,-0.4604,113,-0.3021,220,0.78120,135,-0.0258,148,0.12359
ENSG00000117616,RSRP1,51,-0.3055,24,-1.4576,53,-0.2300,38,-0.7732,45,-0.5096,83,0.47029,100,0.79736,117,1.06032,45,-0.5100,64,0.04611
ENSG00000183726,TMEM50A,30,-0.6940,18,-1.4801,67,0.54837,26,-0.9471,43,-0.1691,64,0.47554,70,0.62427,92,1.10692,36,-0.4470,31,-0.6831
ENSG00000204178,MACO1,88,0.68705,35,-0.7677,24,-1.3163,37,-0.6787,33,-0.8810,53,-0.1378,79,0.50235,83,0.59072,73,0.36883,73,0.37500
ENSG00000117643,MAN1C1,15,-1.1621,12,-1.4450,59,1.00778,53,0.81385,30,-0.0869,26,-0.3171,48,0.66515,22,-0.5906,15,-1.1389,40,0.35375
ENSG00000162430,SELENON,25,-0.2149,25,-0.2218,27,-0.0913,51,0.97583,30,0.07802,22,-0.3886,22,-0.3969,62,1.32635,8,-1.9616,13,-1.2314
ENSG00000117640,MTFR1L,27,-1.1770,38,-0.6951,83,0.55002,65,0.16787,81,0.51767,56,-0.0817,87,0.62811,52,-0.1915,31,-0.9711,69,0.25309
ENSG00000117632,STMN1,329,-1.6107,839,-0.1759,980,0.07298,755,-0.3409,1530,0.81268,1852,1.14893,1092,0.24862,599,-0.7020,635,-0.6112,756,-0.3394
ENSG00000158008,EXTL1,6,-2.6560,21,-0.7772,39,0.19531,50,0.62358,58,0.84612,41,0.28719,53,0.71980,22,-0.7017,40,0.25515,14,-1.3717
ENSG00000142684,ZNF593,8,-1.5337,28,0.27573,31,0.47889,21,-0.1529,41,0.92976,40,0.87735,15,-0.6409,12,-1.0037,16,-0.5705,20,-0.2269
ENSG00000142669,SH3BGRL3,88,-0.3992,116,0.04377,132,0.24665,127,0.18637,168,0.64948,129,0.21062,156,0.53085,76,-0.6132,80,-0.5420,58,-1.0323
ENSG00000198830,HMGN2,208,0.54174,153,0.03776,126,-0.2727,155,0.06095,186,0.35121,98,-0.6669,160,0.10563,188,0.37286,95,-0.7115,126,-0.2648
ENSG00000117713,ARID1A,91,0.21134,69,-0.2276,53,-0.6341,63,-0.3840,56,-0.5625,65,-0.3339,103,0.40700,92,0.22929,96,0.29647,112,0.54361
ENSG00000090273,NUDC,84,-1.4170,186,-0.2022,223,0.08144,211,-0.0021,318,0.67268,266,0.36955,257,0.31390,249,0.26451,137,-0.6800,184,-0.2222
ENSG00000253368,TRNP1,2,-4.8743,58,0.11122,90,0.83152,56,0.05273,75,0.52485,81,0.64763,33,-0.7771,51,-0.0887,45,-0.3162,53,-0.0464
ENSG00000142784,WDTC1,10,-1.6294,20,-0.6925,39,0.37937,46,0.63736,20,-0.6692,25,-0.3181,32,0.05397,19,-0.7590,57,1.01305,41,0.45311
ENSG00000186501,TMEM222,35,0.18746,20,-0.6835,35,0.20856,43,0.53641,30,-0.0502,50,0.77861,34,0.13956,19,-0.7169,27,-0.2382,17,-0.9342
ENSG00000158195,WASF2,183,1.75247,90,0.48526,22,-1.6572,22,-1.7083,51,-0.4353,11,-2.6511,18,-1.9571,140,1.25084,94,0.55545,37,-0.9200
ENSG00000126705,AHDC1,56,-0.0884,47,-0.3449,26,-1.2288,56,-0.0705,40,-0.5879,50,-0.2573,91,0.72214,42,-0.5330,84,0.58503,95,0.78864
ENSG00000126709,IFI6,30,-0.9667,28,-1.0908,79,0.53206,68,0.28162,70,0.31789,126,1.34293,63,0.14989,39,-0.5984,24,-1.3099,44,-0.4200
ENSG00000117758,STX12,47,-0.9689,89,0.03809,69,-0.3667,60,-0.5851,93,0.10099,127,0.61266,88,0.00853,145,0.84136,60,-0.5911,95,0.13340
ENSG00000117748,RPA2,7,-2.0448,27,-0.0211,23,-0.2637,30,0.16220,16,-0.7722,69,1.60612,27,-0.0265,51,1.02296,8,-1.7665,14,-1.0246
ENSG00000126698,DNAJC8,237,0.05589,223,-0.0400,147,-0.6978,150,-0.6678,226,-0.0184,219,-0.0745,160,-0.5595,373,0.80488,223,-0.0434,333,0.61204
ENSG00000130770,ATP5IF1,95,-1.8892,229,-0.5587,541,0.83629,314,-0.0632,747,1.41359,480,0.63164,353,0.12212,219,-0.6293,95,-1.8839,195,-0.8075
ENSG00000204138,PHACTR4,114,1.97718,23,-0.7112,9,-2.0836,26,-0.5431,18,-1.0815,10,-1.8896,21,-0.8672,55,0.62961,55,0.64024,39,0.07855
ENSG00000198492,YTHDF2,26,-1.5524,77,0.09619,35,-1.1156,49,-0.5998,66,-0.1351,100,0.53090,87,0.29883,88,0.31821,62,-0.2423,132,1.00429
ENSG00000116350,SRSF4,160,1.06146,61,-0.5117,34,-1.4147,42,-1.0750,81,-0.0836,44,-1.0013,75,-0.2032,109,0.41022,144,0.86924,99,0.24669
ENSG00000116353,MECR,14,-0.7075,10,-1.1864,14,-0.7015,21,-0.0815,26,0.26849,57,1.60135,19,-0.2336,24,0.13300,13,-0.8275,24,0.10470
ENSG00000162512,SDC3,142,0.67750,64,-0.5931,78,-0.2845,90,-0.0703,69,-0.4789,56,-0.8117,109,0.23461,146,0.72719,74,-0.3737,111,0.26638
ENSG00000134644,PUM1,117,-0.6718,122,-0.6076,124,-0.5826,132,-0.4839,136,-0.4418,182,0.02127,242,0.48609,232,0.41466,257,0.58578,253,0.55849
ENSG00000121766,ZCCHC17,129,-0.4039,139,-0.2892,123,-0.4833,165,-0.0184,165,-0.0172,204,0.32482,241,0.59997,143,-0.2497,183,0.14976,178,0.09773
ENSG00000121769,FABP3,8,-2.4521,29,-0.6381,56,0.41695,45,0.04560,63,0.61936,120,1.76227,31,-0.5065,40,-0.1121,7,-2.6378,34,-0.3822
ENSG00000162517,PEF1,14,-1.8601,22,-1.2633,73,0.65002,46,-0.1028,110,1.36382,54,0.13779,30,-0.7746,50,0.03006,30,-0.7551,63,0.40032
ENSG00000084636,COL16A1,45,0.96790,10,-1.3456,20,-0.3579,24,-0.0730,27,0.10839,27,0.10875,24,-0.0450,42,0.87287,17,-0.5562,13,-0.9678
ENSG00000121753,ADGRB2,37,-2.4490,91,-1.1326,155,-0.3167,268,0.56032,261,0.52141,290,0.69329,315,0.83724,234,0.33964,122,-0.6971,126,-0.6470
ENSG00000184007,PTP4A2,1074,2.68044,292,0.20156,106,-1.3640,126,-1.1115,127,-1.0935,185,-0.5254,166,-0.6913,122,-1.1559,204,-0.3732,176,-0.5975
ENSG00000121774,KHDRBS1,93,-0.1868,77,-0.4803,119,0.20214,95,-0.1498,114,0.13780,100,-0.0802,107,0.03799,142,0.50131,92,-0.2070,108,0.04410
ENSG00000025800,KPNA6,90,-0.3781,90,-0.3699,49,-1.3061,103,-0.1558,76,-0.6389,81,-0.5367,158,0.53648,186,0.81137,129,0.20387,177,0.72558
ENSG00000084652,TXLNA,39,0.59779,21,-0.3868,9,-1.5542,18,-0.6118,21,-0.3413,28,0.05378,43,0.76493,46,0.87851,19,-0.5522,24,-0.1577
ENSG00000084623,EIF3I,41,-0.8637,53,-0.4735,95,0.43534,65,-0.1748,99,0.50715,127,0.93636,57,-0.3694,77,0.09756,36,-1.0850,73,0.01898
ENSG00000175130,MARCKSL1,284,2.10523,100,0.22132,64,-0.4926,63,-0.5103,90,0.04666,36,-1.3614,33,-1.4972,105,0.29607,42,-1.1426,58,-0.6506
ENSG00000160058,BSDC1,57,0.05052,35,-0.7144,35,-0.6818,57,0.07502,80,0.61640,53,-0.0618,38,-0.5565,76,0.53885,47,-0.2461,70,0.39123
ENSG00000176261,ZBTB8OS,16,-0.8817,17,-0.7823,59,1.18735,18,-0.7220,58,1.17433,15,-0.9783,28,-0.0348,35,0.28310,27,-0.1350,16,-0.9414
