Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000272106,AL691432.2,29,0.80542,20,0.28775,8,-1.0784,16,-0.3092
ENSG00000197530,MIB2,22,-0.3726,26,-0.1435,15,-0.9357,32,0.47499
ENSG00000248333,CDK11B,86,0.94112,48,-0.0238,45,-0.1090,43,-0.3519
ENSG00000189339,SLC35E2B,9,-1.2570,26,0.55064,14,-0.6077,20,-0.0100
ENSG00000008128,CDK11A,51,1.47260,18,-0.2695,21,-0.0106,17,-0.5223
ENSG00000215790,SLC35E2A,12,-0.4497,28,1.25196,1,-3.5644,13,-0.5430
ENSG00000008130,NADK,23,0.14100,26,0.36235,28,0.40394,18,-0.5027
ENSG00000078369,GNB1,264,-0.9915,656,0.56644,646,0.40985,439,-0.3912
ENSG00000187730,GABRD,23,-3.1531,132,-0.6629,34,-2.5628,271,1.56923
ENSG00000067606,PRKCZ,117,-0.7642,239,0.46070,151,-0.3695,186,-0.0772
ENSG00000162585,FAAP20,26,-0.2035,46,0.92625,14,-1.1556,25,-0.4883
ENSG00000157933,SKI,44,0.50969,54,1.15396,11,-1.6266,23,-0.9137
ENSG00000157916,RER1,56,0.18630,43,-0.3059,41,-0.3027,54,0.26272
ENSG00000157911,PEX10,19,0.14082,26,0.86398,11,-0.6343,14,-0.6431
ENSG00000157870,PRXL2B,18,-1.3679,49,0.22440,21,-1.0941,50,0.40240
ENSG00000158109,TPRG1L,49,-2.2319,221,0.05240,236,0.14376,237,0.31999
ENSG00000130764,LRRC47,44,-0.7832,58,-0.4701,66,-0.1792,88,0.63572
ENSG00000116198,CEP104,107,1.82068,24,-0.7661,46,0.36173,30,-0.5849
ENSG00000196581,AJAP1,19,-1.2416,32,-0.4925,33,-0.3911,52,0.81208
ENSG00000069424,KCNAB2,45,-2.1995,264,0.67081,72,-1.5099,202,0.14919
ENSG00000116254,CHD5,75,-1.9477,276,0.03282,331,0.31585,292,0.24282
ENSG00000116251,RPL22,821,0.55836,853,0.82843,812,0.53999,368,-1.1880
ENSG00000116237,ICMT,26,-0.6082,39,-0.0129,16,-1.3110,45,0.49699
ENSG00000097021,ACOT7,54,-2.3543,167,-0.7918,132,-1.0266,356,1.36844
ENSG00000171680,PLEKHG5,6,-1.8411,26,0.32746,2,-3.4122,27,0.58936
ENSG00000162408,NOL9,32,0.16840,30,0.09670,44,0.68511,25,-0.4118
ENSG00000162413,KLHL21,6,-2.0803,23,-0.2603,33,0.39646,30,0.45644
ENSG00000041988,THAP3,36,1.07014,14,-0.4843,5,-1.8998,20,0.25597
ENSG00000007923,DNAJC11,28,-0.3209,29,-0.3326,76,1.28768,32,-0.2618
ENSG00000171735,CAMTA1,196,-1.2976,352,-0.4874,526,0.22973,539,0.59796
ENSG00000049245,VAMP3,144,3.18850,22,-0.4188,47,0.88948,7,-2.7912
ENSG00000049246,PER3,97,1.67494,38,0.09160,31,-0.2436,26,-0.8805
ENSG00000116288,PARK7,215,-0.6432,355,0.17151,326,0.00300,330,0.03703
ENSG00000116285,ERRFI1,19,-0.4455,13,-1.1250,31,0.34773,31,0.77168
ENSG00000162426,SLC45A1,8,-1.8978,21,-0.5514,36,0.40535,33,0.65020
ENSG00000142599,RERE,229,0.76577,161,0.23512,89,-0.7445,129,-0.3084
ENSG00000074800,ENO1,301,-0.6179,465,0.07497,528,0.26596,450,0.01676
ENSG00000171612,SLC25A33,21,-0.4679,49,1.24141,24,-0.2588,20,-0.9357
ENSG00000171603,CLSTN1,160,-2.2655,441,-0.8965,689,-0.0627,953,1.13254
ENSG00000178585,CTNNBIP1,36,0.24627,37,0.34482,79,1.57350,19,-1.2071
ENSG00000162441,LZIC,120,1.14926,61,0.02660,62,0.06696,49,-0.5686
ENSG00000130939,UBE4B,41,0.18179,27,-0.5804,64,0.90165,36,-0.0304
ENSG00000054523,KIF1B,624,0.59840,338,-0.4611,511,0.27339,432,0.00661
ENSG00000142657,PGD,54,-0.4224,41,-1.0006,68,-0.0505,89,0.85553
ENSG00000241563,CORT,24,-0.6686,43,0.30888,2,-3.8052,42,0.42197
ENSG00000160049,DFFA,79,0.69353,60,0.31467,49,-0.0924,43,-0.5119
ENSG00000142655,PEX14,15,-0.2437,14,-0.4808,18,-0.0274,21,0.44923
ENSG00000120948,TARDBP,97,0.39351,56,-0.5659,100,0.43360,79,0.10118
ENSG00000116649,SRM,29,-0.8131,66,0.58855,21,-1.3230,50,0.00983
ENSG00000171824,EXOSC10,50,1.09616,19,-0.5751,13,-1.0412,27,0.18157
ENSG00000198793,MTOR,14,-1.7262,39,-0.2801,21,-1.1969,58,0.91099
ENSG00000116661,FBXO2,71,-1.1966,238,0.93574,84,-0.9478,140,-0.3137
ENSG00000132879,FBXO44,36,-1.4569,85,-0.2077,74,-0.3891,113,0.62243
ENSG00000011021,CLCN6,39,-0.8280,54,-0.4105,103,0.70238,72,0.24231
ENSG00000116685,KIAA2013,44,0.78697,23,-0.2894,23,-0.2659,27,-0.0243
ENSG00000083444,PLOD1,27,0.77264,15,-0.2029,3,-2.6198,18,0.27607
ENSG00000116688,MFN2,88,-0.4871,101,-0.3371,128,0.09701,134,0.36947
ENSG00000048707,VPS13D,36,-1.0653,57,-0.4534,93,0.41095,82,0.45585
ENSG00000162496,DHRS3,46,1.75700,23,0.73210,13,-0.3152,8,-1.5605
ENSG00000116731,PRDM2,169,-0.4823,223,-0.0543,265,0.22827,237,0.10261
ENSG00000189337,KAZN,101,0.53299,57,-0.4479,69,-0.0915,76,0.15636
ENSG00000142634,EFHD2,65,-0.4500,43,-1.2720,291,2.11831,79,-0.2939
ENSG00000116138,DNAJC16,29,-0.2953,30,-0.2786,13,-1.4481,42,0.65013
ENSG00000197312,DDI2,40,0.04978,29,-0.5310,24,-0.7186,46,0.58498
ENSG00000116786,PLEKHM2,72,-0.6014,156,0.84984,134,0.37825,81,-0.7296
ENSG00000065526,SPEN,288,1.23601,117,-0.3046,86,-0.7233,130,-0.1513
ENSG00000116809,ZBTB17,28,0.79054,19,0.16863,19,0.13775,14,-0.5123
ENSG00000055070,SZRD1,33,0.38988,29,0.24563,19,-0.4288,24,-0.2213
ENSG00000159363,ATP13A2,25,-2.2130,94,-0.2810,75,-0.5694,136,0.82386
ENSG00000117118,SDHB,32,-1.3249,78,0.07074,63,-0.2963,84,0.34452
ENSG00000117115,PADI2,355,3.49592,52,-0.2965,44,-0.4986,18,-2.5518
ENSG00000179051,RCC2,21,-0.0917,23,0.12439,5,-2.1531,24,0.33432
ENSG00000117154,IGSF21,20,-1.5453,54,-0.0696,79,0.54843,60,0.17908
ENSG00000159423,ALDH4A1,14,-0.3743,29,1.04885,29,0.74539,11,-1.1693
ENSG00000127481,UBR4,38,0.02318,25,-0.7725,41,0.11645,44,0.50445
ENSG00000127463,EMC1,27,-0.2145,21,-0.7489,19,-0.7153,39,0.82983
ENSG00000053372,MRTO4,24,-0.6603,45,0.38731,12,-1.7017,40,0.21206
ENSG00000053371,AKR7A2,45,0.70913,42,0.80065,47,0.76537,17,-1.3565
ENSG00000077549,CAPZB,151,-0.1989,148,-0.2869,182,0.09410,185,0.25203
ENSG00000173436,MICOS10,239,-0.4051,442,0.76203,389,0.36598,242,-0.6880
ENSG00000158747,NBL1,91,-0.5873,144,0.17398,128,-0.0566,134,0.04157
ENSG00000169914,OTUD3,15,-0.4197,9,-1.3977,24,0.32804,25,0.92057
ENSG00000162545,CAMK2N1,840,-1.0969,3262,1.52959,847,-1.0845,1225,-0.9055
ENSG00000090432,MUL1,1,-4.0596,17,-0.4037,64,1.93963,19,-0.2865
ENSG00000158828,PINK1,185,-1.4494,492,0.06656,685,0.59015,482,0.03731
ENSG00000244038,DDOST,19,-0.5114,25,-0.1348,30,0.19631,28,0.18526
ENSG00000117245,KIF17,5,-2.5115,19,-0.8761,22,-0.4641,42,1.28770
ENSG00000189410,SH2D5,0,-5.6034,51,0.33933,11,-2.0504,52,0.64656
ENSG00000127483,HP1BP3,398,0.37552,264,-0.3358,341,0.12545,322,0.07173
ENSG00000075151,EIF4G3,239,-0.5195,214,-0.8147,224,-0.6169,426,0.94462
ENSG00000076864,RAP1GAP,37,-1.8383,94,-0.5363,192,0.69651,144,0.49173
ENSG00000090686,USP48,146,0.89414,51,-0.9039,120,0.57623,84,0.00652
ENSG00000070831,CDC42,178,-0.0644,117,-0.8505,273,0.62364,207,0.36443
ENSG00000004487,KDM1A,41,-0.9737,51,-0.7618,83,0.11828,95,0.77523
ENSG00000169641,LUZP1,59,-2.0287,175,-0.4875,191,-0.2623,285,0.87848
ENSG00000125944,HNRNPR,203,0.51194,113,-0.5093,111,-0.4479,162,0.31218
ENSG00000142676,RPL11,732,0.77268,644,0.74245,629,0.51906,287,-1.1992
ENSG00000011007,ELOA,53,1.09918,23,-0.2954,34,0.38220,23,-0.4119
ENSG00000057757,PITHD1,94,-0.8412,102,-0.8516,180,0.17070,200,0.78427
ENSG00000011009,LYPLA2,9,-1.4090,23,-0.0099,15,-0.6310,27,0.51526
ENSG00000117305,HMGCL,33,0.94151,13,-0.7022,15,-0.2887,20,0.17846
ENSG00000189266,PNRC2,62,0.31836,63,0.47283,35,-0.5731,45,-0.3562
ENSG00000188529,SRSF10,90,0.62257,56,-0.1676,51,-0.2951,61,-0.0263
ENSG00000001461,NIPAL3,288,1.32698,71,-1.0874,221,0.86631,118,-0.2904
ENSG00000133226,SRRM1,530,1.39925,162,-0.6636,187,-0.3316,223,-0.1113
ENSG00000169504,CLIC4,296,4.22229,16,-1.6071,52,0.37191,9,-3.0747
ENSG00000117614,SYF2,130,-0.1052,158,0.25973,200,0.59306,121,-0.4131
ENSG00000117616,RSRP1,71,0.80402,40,-0.1610,11,-2.0847,46,0.18587
ENSG00000183726,TMEM50A,82,0.57856,63,0.20130,43,-0.4320,53,-0.2642
ENSG00000204178,MACO1,81,0.28973,42,-0.8636,42,-0.7553,83,0.72146
ENSG00000117643,MAN1C1,7,-2.4277,35,-0.1283,1,-5.3360,50,1.12710
ENSG00000162430,SELENON,25,0.21700,32,0.82327,28,0.39843,15,-0.9659
ENSG00000117640,MTFR1L,44,-0.5826,68,0.10705,49,-0.4267,69,0.20544
ENSG00000117632,STMN1,874,-0.6526,889,-0.7477,1806,0.49549,1544,0.53009
ENSG00000158008,EXTL1,9,-2.1005,45,0.31187,67,0.88779,36,-0.2432
ENSG00000142684,ZNF593,23,-0.8417,37,-0.1820,31,-0.4068,46,0.49609
ENSG00000142669,SH3BGRL3,170,0.07837,185,0.26857,244,0.66338,135,-0.5140
ENSG00000158062,UBXN11,4,-2.1830,29,1.10256,8,-1.2103,16,-0.3151
ENSG00000117682,DHDDS,2,-2.9054,13,-0.5384,7,-1.4420,25,1.29222
ENSG00000198830,HMGN2,315,1.14925,195,0.44297,202,0.39852,105,-1.0659
ENSG00000117713,ARID1A,166,1.28226,63,-0.3934,69,-0.1663,71,-0.2603
ENSG00000204160,ZDHHC18,3,-2.6558,19,-0.0223,14,-0.4644,22,0.61191
ENSG00000142751,GPN2,43,1.30853,18,-0.1233,7,-1.4920,18,-0.1992
ENSG00000090273,NUDC,146,-0.6326,290,0.58462,186,-0.2572,202,-0.2500
ENSG00000253368,TRNP1,3,-3.9243,65,0.48221,39,-0.4407,55,0.20900
ENSG00000090020,SLC9A1,2,-3.3039,12,-1.0333,3,-2.5574,32,1.90923
ENSG00000142784,WDTC1,30,0.27871,28,0.18227,17,-0.5638,25,-0.0899
ENSG00000186501,TMEM222,56,0.45437,37,-0.2523,33,-0.3670,44,0.13236
ENSG00000158195,WASF2,171,2.61552,47,0.29381,49,0.29467,14,-2.3009
ENSG00000126705,AHDC1,24,-0.5436,24,-0.6090,30,-0.1728,41,0.67447
ENSG00000126709,IFI6,124,0.09869,76,-0.7827,104,-0.1773,137,0.58627
ENSG00000009780,FAM76A,38,0.64547,14,-1.0972,10,-1.3905,32,0.81685
ENSG00000117758,STX12,96,-0.1800,94,-0.2552,124,0.22771,113,0.17304
ENSG00000117751,PPP1R8,48,1.24008,23,0.04767,16,-0.4771,19,-0.4794
ENSG00000117748,RPA2,37,-0.2144,30,-0.6150,20,-1.1448,53,0.82910
ENSG00000126698,DNAJC8,309,0.12048,280,-0.0490,285,-0.0097,287,0.00064
ENSG00000130770,ATP5IF1,168,-1.6074,525,0.17580,330,-0.5862,536,0.37152
ENSG00000204138,PHACTR4,77,1.92150,25,-0.0245,8,-1.7129,20,-0.6914
ENSG00000180098,TRNAU1AP,32,0.93933,13,-0.6072,9,-0.9572,19,0.27742
ENSG00000198492,YTHDF2,81,-0.3995,50,-1.3319,127,0.30321,133,0.89159
ENSG00000159023,EPB41,24,-0.0512,15,-0.8460,26,0.10760,29,0.58030
ENSG00000116350,SRSF4,101,0.47663,68,-0.1785,90,0.28802,71,-0.1466
ENSG00000116353,MECR,13,-1.4723,36,-0.0125,43,0.29265,39,0.23282
ENSG00000162511,LAPTM5,44,1.07880,48,1.81478,7,-1.7497,9,-2.0234
ENSG00000162512,SDC3,104,-0.1292,133,0.33558,101,-0.1707,106,-0.1855
ENSG00000134644,PUM1,124,-0.2814,115,-0.4767,194,0.43426,161,0.27797
ENSG00000060688,SNRNP40,41,0.69520,16,-0.9374,15,-0.8374,31,0.59159
ENSG00000121766,ZCCHC17,128,-0.2985,153,-0.0316,203,0.43232,153,-0.0461
ENSG00000121769,FABP3,28,-2.0515,78,-0.6206,128,0.26444,134,0.77919
ENSG00000162517,PEF1,35,-0.9193,60,-0.1183,62,-0.0441,71,0.34967
ENSG00000084636,COL16A1,67,1.28412,30,-0.0837,30,-0.0464,26,-0.5263
ENSG00000121753,ADGRB2,52,-2.1901,238,0.13712,190,-0.2476,248,0.37557
ENSG00000184007,PTP4A2,1075,2.16453,228,-0.6099,630,1.14757,180,-1.4049
ENSG00000121774,KHDRBS1,180,0.41033,121,-0.2724,110,-0.3706,147,0.16709
ENSG00000025800,KPNA6,77,-0.2606,77,-0.3329,115,0.36410,97,0.19973
ENSG00000084652,TXLNA,52,1.04983,26,-0.1228,20,-0.4550,25,-0.2380
ENSG00000160050,CCDC28B,11,-0.7526,30,1.00496,0,-6.5899,17,-0.1849
ENSG00000084623,EIF3I,78,-0.5603,85,-0.5362,128,0.20268,130,0.49135
ENSG00000175130,MARCKSL1,1236,3.00319,204,-0.4009,295,0.25193,105,-2.0274
ENSG00000160058,BSDC1,45,-0.1241,48,-0.0264,36,-0.4783,51,0.20188
ENSG00000160062,ZBTB8A,13,-0.5097,25,0.65562,4,-2.2516,18,-0.0174
ENSG00000176261,ZBTB8OS,27,-0.6824,49,0.28618,23,-0.9241,45,0.18781
ENSG00000162521,RBBP4,120,-0.0608,95,-0.5171,121,-0.0390,141,0.41998
ENSG00000162522,KIAA1522,9,-0.9872,30,1.10642,2,-2.7910,16,-0.3149
ENSG00000134684,YARS,20,-2.5426,79,-0.6382,75,-0.6163,149,1.15536
ENSG00000160097,FNDC5,7,-2.2385,23,-0.7267,8,-2.0495,48,1.48774
ENSG00000121905,HPCA,17,-3.0737,156,0.30212,99,-0.4805,149,0.35331
ENSG00000121900,TMEM54,36,-0.1456,48,0.37390,44,0.16484,35,-0.3249
ENSG00000116514,RNF19B,17,-0.3723,14,-0.7450,21,-0.0142,26,0.66414
ENSG00000004455,AK2,73,1.50867,26,-0.2615,21,-0.5690,26,-0.3955
ENSG00000160094,ZNF362,17,0.08233,20,0.48728,10,-0.6380,15,-0.2668
ENSG00000134686,PHC2,105,1.23554,35,-0.6532,22,-1.2448,53,0.18124
ENSG00000163866,SMIM12,21,-1.4881,53,-0.0965,29,-1.0267,68,0.68834
ENSG00000116544,DLGAP3,2,-4.1868,78,1.09243,37,-0.4036,42,-0.3789
ENSG00000163867,ZMYM6,28,0.48205,22,0.19786,10,-1.0500,20,-0.0861
ENSG00000116560,SFPQ,425,1.07002,170,-0.5113,125,-0.8877,231,0.12550
ENSG00000146463,ZMYM4,80,0.24630,68,-0.0334,72,0.07278,67,-0.0860
ENSG00000142687,KIAA0319L,40,-0.6668,51,-0.3868,52,-0.2680,73,0.57452
ENSG00000020129,NCDN,66,-2.9753,443,-0.1647,171,-1.5833,623,0.99028
ENSG00000126067,PSMB2,82,-0.1609,58,-0.8086,106,0.24190,106,0.54086
ENSG00000142686,C1orf216,19,-2.3657,74,-0.4260,132,0.57709,107,0.52301
ENSG00000092847,AGO1,36,-0.1835,40,-0.0189,73,0.93930,36,-0.3321
ENSG00000126070,AGO3,106,1.57035,23,-1.0435,39,-0.1017,41,-0.0789
ENSG00000054116,TRAPPC3,11,-1.8470,37,-0.1541,53,0.46267,44,0.32060
ENSG00000116871,MAP7D1,272,0.52017,211,0.14013,112,-0.8739,192,-0.0872
ENSG00000054118,THRAP3,217,0.03149,176,-0.3643,146,-0.5904,242,0.43955
ENSG00000181817,LSM10,15,-1.3991,47,0.35332,50,0.38778,38,-0.1251
ENSG00000116885,OSCP1,8,-1.3900,13,-0.7826,15,-0.3675,26,1.04512
ENSG00000116898,MRPS15,22,-1.2187,63,0.47812,32,-0.6879,51,0.06872
ENSG00000163873,GRIK3,13,-0.7083,8,-1.6314,94,2.71291,17,-0.6206
ENSG00000163875,MEAF6,45,-1.3988,98,-0.2526,107,-0.0748,131,0.55044
ENSG00000163877,SNIP1,18,0.04796,15,-0.2398,7,-1.3293,20,0.48629
ENSG00000134697,GNL2,56,0.72733,29,-0.3653,39,0.15056,35,-0.0747
ENSG00000116922,C1orf109,14,-0.2685,13,-0.3708,3,-2.4991,20,0.83215
ENSG00000185090,MANEAL,3,-2.9319,16,-0.5872,15,-0.5904,30,1.13583
ENSG00000197982,C1orf122,343,0.96800,218,0.27499,188,-0.0144,151,-0.6450
ENSG00000183431,SF3A3,31,-0.7948,44,-0.3252,42,-0.3156,61,0.57184
ENSG00000183520,UTP11,42,0.00206,42,0.00939,26,-0.7468,45,0.19500
ENSG00000116954,RRAGC,75,0.59869,36,-0.6557,42,-0.3060,57,0.33027
ENSG00000174574,AKIRIN1,77,-0.0772,69,-0.3132,76,-0.1115,89,0.30311
ENSG00000168653,NDUFS5,278,-1.5008,918,0.44299,748,0.01428,729,-0.0520
ENSG00000127603,MACF1,681,1.23164,293,-0.2025,248,-0.4268,295,-0.2930
ENSG00000090621,PABPC4,118,0.95178,86,0.56408,84,0.39186,44,-1.0602
ENSG00000116983,HPCAL4,111,-1.3484,360,0.63119,239,-0.1747,251,-0.1856
ENSG00000084072,PPIE,16,-1.2243,30,-0.3647,25,-0.5457,45,0.75408
ENSG00000131236,CAP1,171,0.04097,141,-0.3184,205,0.33389,172,0.10589
ENSG00000131238,PPT1,68,-0.8928,101,-0.3498,124,0.04526,139,0.49246
ENSG00000117000,RLF,31,0.40490,14,-0.9666,6,-2.1398,31,0.95868
ENSG00000084073,ZMPSTE24,28,-0.1909,31,-0.0910,47,0.60400,31,-0.1063
ENSG00000084070,SMAP2,83,-1.1276,154,-0.2200,169,-0.0316,197,0.46519
ENSG00000117016,RIMS3,39,-2.1811,207,0.45699,97,-0.8375,178,0.23587
ENSG00000066136,NFYC,22,-0.8210,29,-0.4699,27,-0.4863,46,0.73747
ENSG00000127124,HIVEP3,22,0.25113,15,-0.4421,10,-0.9921,22,0.50150
ENSG00000198815,FOXJ3,31,-0.7243,33,-0.7281,58,0.24994,59,0.64308
ENSG00000177181,RIMKLA,6,-3.1070,57,0.19835,30,-0.8460,60,0.53580
ENSG00000127125,PPCS,58,-0.0565,69,0.25655,50,-0.3068,59,-0.1006
ENSG00000186409,CCDC30,53,-0.1303,72,0.46357,47,-0.3059,53,-0.2595
ENSG00000065978,YBX1,253,1.40673,160,0.82840,130,0.27404,56,-1.6054
ENSG00000164008,C1orf50,17,-0.2466,19,-0.1498,56,1.73716,15,-0.7309
ENSG00000177868,SVBP,42,-0.2325,51,0.08905,29,-0.7981,52,0.21473
ENSG00000117394,SLC2A1,49,0.62158,61,1.40066,22,-0.6198,19,-1.4305
ENSG00000117395,EBNA1BP2,48,-1.1903,116,0.21478,82,-0.3880,112,0.22514
ENSG00000179178,TMEM125,171,4.97843,4,-2.4954,11,-0.9385,4,-3.0199
ENSG00000066322,ELOVL1,181,4.38571,5,-2.4460,38,0.72995,5,-3.1799
ENSG00000159479,MED8,9,-0.9461,21,0.47034,7,-1.1867,17,0.12403
ENSG00000142949,PTPRF,89,-0.0413,89,-0.0483,15,-2.6493,105,0.50239
ENSG00000126091,ST3GAL3,14,-1.2114,42,0.65813,27,-0.1869,28,-0.2279
ENSG00000117408,IPO13,174,1.92263,50,-0.2628,54,-0.1010,42,-0.8377
ENSG00000117410,ATP6V0B,188,-1.2156,251,-0.9217,273,-0.6497,558,1.19808
ENSG00000117411,B4GALT2,42,-0.4746,80,0.70676,23,-1.4003,54,-0.1666
ENSG00000178028,DMAP1,30,-1.0360,44,-0.5454,24,-1.3569,76,1.03929
ENSG00000117419,ERI3,84,-0.6311,125,-0.0262,102,-0.3306,138,0.30125
ENSG00000187147,RNF220,137,0.24204,131,0.22472,110,-0.1006,108,-0.2385
ENSG00000142937,RPS8,1596,0.75179,1526,0.91144,935,-0.1160,660,-1.1069
ENSG00000070785,EIF2B3,15,-1.2988,22,-0.8074,24,-0.5858,46,1.11397
ENSG00000126088,UROD,53,-0.6738,76,-0.1543,103,0.36454,87,0.17258
ENSG00000117450,PRDX1,333,0.48480,265,0.15120,273,0.16777,218,-0.3655
ENSG00000117448,AKR1A1,28,-0.8222,52,0.16195,48,-0.0028,49,0.08589
ENSG00000132780,NASP,170,1.85514,49,-0.3043,24,-1.3286,49,-0.4763
ENSG00000159592,GPBP1L1,46,0.47859,34,-0.0181,30,-0.2136,33,-0.1008
ENSG00000086015,MAST2,14,-1.1521,25,-0.3520,43,0.58241,33,0.31965
ENSG00000117461,PIK3R3,11,-1.7504,33,-0.0609,26,-0.4555,41,0.55918
ENSG00000085998,POMGNT1,64,0.45949,37,-0.4658,36,-0.4608,52,0.30895
ENSG00000132128,LRRC41,22,-0.8979,36,-0.2177,50,0.33532,44,0.28117
ENSG00000173660,UQCRH,92,-2.4874,574,0.37466,392,-0.3101,509,0.20677
ENSG00000117481,NSUN4,32,0.72452,14,-0.7305,8,-1.3244,24,0.53867
ENSG00000117480,FAAH,46,0.92486,23,-0.2443,10,-1.3734,27,0.10149
ENSG00000079277,MKNK1,10,-0.8651,23,0.60182,8,-1.0628,17,-0.0341
ENSG00000123472,ATPAF1,118,-0.2253,147,0.16057,76,-0.8935,143,0.17169
ENSG00000159658,EFCAB14,231,2.11716,75,0.15346,59,-0.2411,41,-1.3168
ENSG00000186377,CYP4X1,0,-5.2786,15,-0.1238,3,-2.2403,22,1.10428
ENSG00000162368,CMPK1,84,-0.7730,108,-0.4586,152,0.15080,160,0.50735
ENSG00000162373,BEND5,20,-1.1111,27,-0.8285,29,-0.5925,56,1.09392
ENSG00000162374,ELAVL4,43,-2.6082,136,-1.0705,334,0.49217,320,1.02210
ENSG00000185104,FAF1,40,-0.0373,28,-0.7042,30,-0.4575,49,0.66968
ENSG00000123091,RNF11,228,-0.9986,429,-0.0224,519,0.28392,457,0.16805
ENSG00000085832,EPS15,194,-0.2297,177,-0.4536,242,0.12055,250,0.37262
ENSG00000117859,OSBPL9,51,1.38653,15,-0.7306,26,0.22612,21,-0.2417
ENSG00000078618,NRDC,94,-0.3349,83,-0.6460,112,-0.0682,139,0.60573
ENSG00000169213,RAB3B,76,0.02680,34,-1.3629,191,1.59897,75,0.01365
ENSG00000117862,TXNDC12,13,-1.1321,28,-0.0427,34,0.31758,30,0.19472
ENSG00000134717,BTF3L4,62,-0.0614,48,-0.5552,70,0.11887,73,0.39008
ENSG00000157077,ZFYVE9,18,-1.7571,40,-0.6683,38,-0.6333,76,1.09804
ENSG00000134748,PRPF38A,73,0.88535,54,0.50876,31,-0.5048,34,-0.6677
ENSG00000134744,TUT4,137,1.34430,54,-0.2489,36,-0.8272,57,-0.2382
ENSG00000162377,COA7,15,-0.8289,18,-0.6188,3,-2.8785,34,1.22373
ENSG00000162378,ZYG11B,59,-1.6664,142,-0.4204,219,0.33215,208,0.55939
ENSG00000116171,SCP2,106,0.15524,81,-0.3323,91,-0.0848,103,0.22722
ENSG00000162384,CZIB,27,-0.7890,43,-0.0746,48,0.12135,48,0.22993
ENSG00000162385,MAGOH,17,-0.4940,19,-0.4195,13,-0.8781,29,0.71410
ENSG00000157193,LRP8,8,-2.1505,31,-0.2569,57,0.75294,39,0.29127
ENSG00000058799,YIPF1,10,-0.9875,10,-1.0826,29,0.69733,23,0.70698
ENSG00000081870,HSPB11,14,-0.7803,18,-0.4037,29,0.37824,26,0.37683
ENSG00000116209,TMEM59,226,0.64956,106,-0.6677,136,-0.1661,164,0.27157
ENSG00000116221,MRPL37,47,-0.4624,46,-0.6072,40,-0.7251,79,0.80951
ENSG00000157216,SSBP3,104,-1.3022,239,-0.0359,418,0.88954,239,-0.0496
ENSG00000243725,TTC4,33,0.76677,15,-0.5250,9,-1.2193,23,0.36223
ENSG00000116133,DHCR24,296,0.36570,95,-1.6002,272,0.22562,290,0.76584
ENSG00000162402,USP24,34,0.09715,28,-0.2663,32,0.00919,34,0.16864
ENSG00000162407,PLPP3,168,1.49258,95,0.66917,228,2.08595,13,-3.2968
ENSG00000162409,PRKAA2,14,-2.1763,41,-0.6541,26,-1.2399,80,1.28602
ENSG00000162601,MYSM1,67,0.38422,37,-0.6440,26,-1.0820,63,0.60427
ENSG00000177606,JUN,158,1.21030,92,0.39424,19,-2.1023,64,-0.4990
ENSG00000134709,HOOK1,7,-2.7822,40,-0.3747,32,-0.6561,63,0.97079
