Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11
ENSG00000271895,AL109811.2,14,-0.3913,14,-0.3881,11,-0.7065,20,0.58890
ENSG00000116649,SRM,38,-0.6339,81,0.55823,46,-0.3361,58,0.07687
ENSG00000171824,EXOSC10,32,0.28133,35,0.38749,25,-0.1041,26,-0.2550
ENSG00000198793,MTOR,30,-0.6110,41,-0.1487,34,-0.4318,49,0.46871
ENSG00000120942,UBIAD1,23,1.16159,10,-0.0866,11,0.00262,10,-0.5845
ENSG00000116661,FBXO2,78,-1.0815,81,-1.0234,327,1.21986,155,-0.0591
ENSG00000132879,FBXO44,40,-1.0953,84,0.01476,48,-0.8402,92,0.68283
ENSG00000116670,MAD2L2,31,0.85344,34,1.02711,16,-0.1630,15,-0.8559
ENSG00000177674,AGTRAP,29,1.53614,17,0.61483,16,0.59898,8,-1.3524
ENSG00000177000,MTHFR,11,-0.4986,31,1.06517,15,-0.1084,15,-0.3541
ENSG00000011021,CLCN6,38,-0.8105,56,-0.2337,40,-0.7326,72,0.68554
ENSG00000116685,KIAA2013,68,1.18054,62,1.02839,21,-0.7171,27,-0.8991
ENSG00000083444,PLOD1,24,0.25960,32,0.73950,25,0.32260,18,-0.5921
ENSG00000116688,MFN2,85,-0.5520,112,-0.1288,58,-1.1337,135,0.66539
ENSG00000116691,MIIP,13,0.36292,12,0.26205,20,1.03056,9,-0.7736
ENSG00000048707,VPS13D,61,-0.2268,152,1.29301,42,-0.7945,64,-0.3936
ENSG00000162496,DHRS3,21,-0.4485,43,0.71070,67,1.46521,22,-0.9806
ENSG00000116731,PRDM2,117,-0.2979,233,0.81847,133,-0.0910,134,-0.2672
ENSG00000189337,KAZN,118,1.25888,73,0.45572,50,-0.1654,46,-0.8034
ENSG00000142634,EFHD2,16,-2.5374,309,2.19537,17,-2.4419,80,-0.5164
ENSG00000116138,DNAJC16,28,-0.3750,57,0.78921,22,-0.7284,35,-0.0226
ENSG00000197312,DDI2,29,-0.1119,51,0.76707,26,-0.2868,30,-0.2328
ENSG00000116786,PLEKHM2,59,-0.8500,50,-1.0941,97,-0.0732,114,0.73282
ENSG00000065526,SPEN,230,1.29853,126,0.27713,167,0.74662,80,-1.1207
ENSG00000116809,ZBTB17,28,0.53469,13,-0.6401,16,-0.3283,20,0.08948
ENSG00000185519,FAM131C,43,1.84319,13,-0.1902,8,-0.8540,12,-0.8124
ENSG00000037637,FBXO42,17,-0.4272,29,0.40589,23,0.01692,22,-0.0387
ENSG00000055070,SZRD1,58,1.12697,34,0.21727,45,0.68244,23,-0.9593
ENSG00000157191,NECAP2,28,1.07220,23,0.77192,29,1.15380,10,-1.4242
ENSG00000219481,NBPF1,46,1.67442,33,1.04029,10,-0.7683,12,-1.2301
ENSG00000058453,CROCC,11,-0.0967,7,-0.7702,12,0.05695,12,0.28675
ENSG00000238142,BX284668.5,7,-0.7726,7,-0.8349,28,1.35083,12,-0.2715
ENSG00000159363,ATP13A2,42,-1.0995,70,-0.3143,55,-0.6997,97,0.80195
ENSG00000117118,SDHB,66,-0.4669,58,-0.6575,71,-0.3527,98,0.58760
ENSG00000117115,PADI2,444,3.14626,183,1.26958,96,0.18002,27,-3.1227
ENSG00000179051,RCC2,17,-0.3165,7,-1.7390,15,-0.5417,25,0.89626
ENSG00000074964,ARHGEF10L,11,-0.6518,19,0.16144,10,-0.8847,19,0.48079
ENSG00000117154,IGSF21,22,-1.3354,120,1.37488,20,-1.4324,52,-0.0509
ENSG00000159423,ALDH4A1,24,0.04941,18,-0.4123,29,0.30197,24,-0.0050
ENSG00000127481,UBR4,31,1.05154,8,-1.0254,23,0.57414,15,-0.5098
ENSG00000127463,EMC1,34,-0.0268,51,0.63001,31,-0.1810,33,-0.2231
ENSG00000053372,MRTO4,18,-0.6456,29,0.06710,11,-1.4407,31,0.67279
ENSG00000053371,AKR7A2,57,0.73001,39,0.12884,31,-0.2536,34,-0.3157
ENSG00000077549,CAPZB,112,-0.3674,150,0.08899,149,0.07688,144,0.06793
ENSG00000173436,MICOS10,140,-1.1387,268,-0.1509,206,-0.5592,328,0.68043
ENSG00000158747,NBL1,50,-1.3713,101,-0.3226,150,0.31090,132,0.39741
ENSG00000169914,OTUD3,7,-1.4185,35,1.00259,3,-2.7603,20,0.43186
ENSG00000162545,CAMK2N1,1059,-0.3134,539,-1.3420,1895,0.62139,1340,0.20278
ENSG00000090432,MUL1,24,0.24234,29,0.52067,14,-0.6257,20,-0.1380
ENSG00000158828,PINK1,210,-1.0521,351,-0.2668,267,-0.6885,468,0.76121
ENSG00000244038,DDOST,23,-0.1369,25,-0.0254,29,0.20006,25,-0.0227
ENSG00000117245,KIF17,3,-2.6299,35,0.76745,12,-0.8499,24,0.46250
ENSG00000189410,SH2D5,0,-6.1464,10,-1.9021,15,-1.2433,45,2.36183
ENSG00000127483,HP1BP3,392,0.67810,319,0.33952,309,0.29075,227,-0.5802
ENSG00000075151,EIF4G3,195,-0.1698,177,-0.3258,161,-0.4692,233,0.38675
ENSG00000117298,ECE1,23,0.71293,17,0.25958,27,0.95348,12,-0.8898
ENSG00000076864,RAP1GAP,32,-1.9204,237,1.18978,42,-1.5568,120,0.21367
ENSG00000090686,USP48,157,1.33846,52,-0.4808,67,-0.0880,62,-0.5516
ENSG00000218510,LINC00339,12,0.01150,10,-0.2341,11,-0.1439,12,0.14754
ENSG00000070831,CDC42,269,0.51867,273,0.54368,157,-0.3400,181,-0.3655
ENSG00000184677,ZBTB40,17,0.37090,14,0.05105,14,0.08842,13,-0.2233
ENSG00000173369,C1QB,5,-1.2710,11,-0.1122,26,1.32480,11,-0.3591
ENSG00000133216,EPHB2,24,0.83398,25,0.94236,2,-2.4379,13,-0.3972
ENSG00000004487,KDM1A,41,-0.7788,64,-0.1078,70,0.03512,72,0.30442
ENSG00000169641,LUZP1,20,-2.7119,65,-1.0198,110,-0.2097,149,1.18455
ENSG00000125944,HNRNPR,215,0.71474,168,0.30812,133,-0.0628,126,-0.4486
ENSG00000125945,ZNF436,11,-0.4578,31,1.24094,4,-1.8087,14,-0.1006
ENSG00000249087,ZNF436-AS1,6,-1.1373,14,-0.0252,14,0.04271,15,0.35812
ENSG00000117318,ID3,35,0.76219,37,0.81363,126,3.36698,6,-3.4359
ENSG00000142676,RPL11,654,0.38294,392,-0.4284,710,0.51714,489,-0.2588
ENSG00000011007,ELOA,35,0.50944,22,-0.2144,48,1.01984,22,-0.6629
ENSG00000057757,PITHD1,120,-0.4858,145,-0.1983,73,-1.2425,184,0.70171
ENSG00000011009,LYPLA2,10,-1.1037,33,0.73617,12,-0.8120,22,0.23893
ENSG00000117308,GALE,6,-1.2093,1,-3.1313,12,-0.2820,17,1.34374
ENSG00000117305,HMGCL,25,0.77770,21,0.49378,19,0.26445,13,-0.6904
ENSG00000179163,FUCA1,6,-0.9528,9,-0.3432,8,-0.5030,13,0.69479
ENSG00000189266,PNRC2,89,0.08802,54,-0.6819,96,0.20973,86,0.10588
ENSG00000188529,SRSF10,102,0.56670,88,0.31390,57,-0.3612,68,-0.2727
ENSG00000001460,STPG1,10,-0.4746,26,1.04381,9,-0.6761,13,-0.1716
ENSG00000001461,NIPAL3,336,1.96906,176,0.79126,66,-0.7727,77,-1.3237
ENSG00000133226,SRRM1,243,1.03188,98,-0.4316,224,0.89339,108,-0.8026
ENSG00000169504,CLIC4,356,3.06835,182,1.60559,87,0.34363,19,-3.4340
ENSG00000117614,SYF2,131,0.34870,85,-0.3397,175,0.82591,96,-0.4372
ENSG00000117616,RSRP1,122,0.82877,127,0.90460,40,-0.9424,64,-0.5722
ENSG00000183726,TMEM50A,117,0.44956,108,0.32986,76,-0.2252,83,-0.2648
ENSG00000204178,MACO1,76,0.52785,53,-0.0561,39,-0.5017,54,-0.0504
ENSG00000117643,MAN1C1,10,-1.9940,16,-1.3024,38,0.04207,43,1.01191
ENSG00000162430,SELENON,31,0.30326,57,1.34864,35,0.49167,20,-1.0442
ENSG00000117640,MTFR1L,43,-0.6885,70,0.09154,45,-0.5943,72,0.43769
ENSG00000117632,STMN1,1330,-0.1227,1639,0.20961,544,-1.4897,1538,0.39290
ENSG00000158008,EXTL1,5,-3.1262,93,1.40217,30,-0.4462,39,-0.1144
ENSG00000175087,PDIK1L,12,-0.6028,20,0.16073,16,-0.1880,19,0.22414
ENSG00000142684,ZNF593,23,-0.3496,33,0.20179,29,-0.0165,29,0.05017
ENSG00000142669,SH3BGRL3,176,0.52993,156,0.32798,129,0.02390,117,-0.3932
ENSG00000158062,UBXN11,4,-2.1024,29,0.84082,15,-0.1472,17,0.11297
ENSG00000117682,DHDDS,14,-0.1312,8,-0.9292,8,-1.0348,17,0.77165
ENSG00000198830,HMGN2,425,1.13730,223,0.06117,330,0.70353,172,-0.9186
ENSG00000117713,ARID1A,93,0.56969,131,1.14705,50,-0.4131,56,-0.7112
ENSG00000060642,PIGV,14,0.16322,20,0.76201,5,-1.2054,12,-0.1040
ENSG00000204160,ZDHHC18,9,-1.0800,15,-0.3207,9,-1.0268,21,0.91300
ENSG00000142751,GPN2,26,0.34980,17,-0.3434,18,-0.2101,21,0.05184
ENSG00000090273,NUDC,146,-0.6155,116,-0.9648,214,-0.0227,239,0.58836
ENSG00000253368,TRNP1,8,-2.8030,20,-1.4688,22,-1.3369,66,1.97518
ENSG00000090020,SLC9A1,4,-2.1376,5,-1.8351,8,-1.1545,23,1.87978
ENSG00000142784,WDTC1,37,0.21307,48,0.60651,35,0.11185,30,-0.4163
ENSG00000186501,TMEM222,34,-0.1623,59,0.72678,25,-0.6120,37,-0.0911
ENSG00000158195,WASF2,157,2.25191,81,0.99691,84,1.07023,20,-2.3883
ENSG00000126705,AHDC1,17,-1.1224,76,1.28144,30,-0.2586,33,-0.3049
ENSG00000126709,IFI6,81,-0.9123,206,0.55821,151,0.05247,146,-0.0002
ENSG00000009780,FAM76A,19,-0.0879,38,0.98694,15,-0.5002,19,-0.3105
ENSG00000117758,STX12,143,0.45673,155,0.59382,69,-0.6915,102,-0.2615
ENSG00000117751,PPP1R8,41,0.22195,67,1.03506,21,-0.8454,33,-0.3752
ENSG00000117748,RPA2,31,-0.6412,57,0.32706,40,-0.2259,48,0.16620
ENSG00000158161,EYA3,15,0.30112,19,0.67977,6,-1.0688,12,-0.1460
ENSG00000126698,DNAJC8,230,0.20739,146,-0.5048,244,0.30432,200,-0.0471
ENSG00000130770,ATP5IF1,141,-1.7224,163,-1.5036,314,-0.5161,523,1.34244
ENSG00000204138,PHACTR4,74,1.72097,42,0.74886,40,0.66791,17,-1.5819
ENSG00000242125,SNHG3,8,-0.5108,15,0.35443,12,-0.0526,12,0.04290
ENSG00000180098,TRNAU1AP,27,0.28655,36,0.73936,20,-0.2038,21,-0.4041
ENSG00000120656,TAF12,22,0.47814,5,-1.7850,19,0.24207,17,0.12242
ENSG00000198492,YTHDF2,57,-0.4295,60,-0.3522,58,-0.3968,81,0.47608
ENSG00000159023,EPB41,8,-1.5854,8,-1.5242,19,-0.2217,26,1.14684
ENSG00000116350,SRSF4,88,0.37496,95,0.50881,100,0.58653,60,-0.6466
ENSG00000116353,MECR,9,-1.4040,21,-0.1526,23,-0.0076,25,0.50150
ENSG00000060656,PTPRU,8,-1.4398,68,2.11294,12,-0.8251,17,-0.7753
ENSG00000162511,LAPTM5,15,0.07705,22,0.62508,25,0.85710,12,-0.7234
ENSG00000162512,SDC3,169,0.45256,126,-0.0194,147,0.22680,120,-0.2938
ENSG00000134644,PUM1,104,-0.4920,208,0.61421,116,-0.3244,142,-0.0026
ENSG00000060688,SNRNP40,41,0.93767,47,1.18181,9,-1.4235,20,-0.7185
ENSG00000121766,ZCCHC17,103,0.14507,94,-0.0069,87,-0.1261,94,-0.0093
ENSG00000121769,FABP3,14,-2.5120,48,-0.6792,18,-2.1165,92,1.77832
ENSG00000162517,PEF1,34,-0.7695,52,-0.0918,49,-0.1942,59,0.39776
ENSG00000084636,COL16A1,38,0.83647,80,2.19394,24,0.09560,14,-1.7744
ENSG00000121753,ADGRB2,59,-1.3339,163,0.21582,86,-0.7851,157,0.61169
ENSG00000184007,PTP4A2,962,2.36336,288,0.18447,175,-0.5974,175,-1.4368
ENSG00000121774,KHDRBS1,169,0.15876,167,0.13812,177,0.23202,146,-0.2245
ENSG00000025800,KPNA6,66,0.32058,101,1.02380,54,-0.0029,47,-0.6517
ENSG00000084652,TXLNA,51,1.03264,39,0.56014,35,0.41348,22,-0.9248
ENSG00000160050,CCDC28B,11,-0.9188,11,-0.8880,31,0.70209,21,0.23669
ENSG00000084623,EIF3I,94,-0.3140,139,0.30558,79,-0.5901,119,0.19515
ENSG00000116478,HDAC1,32,1.11080,14,-0.1679,21,0.43820,14,-0.7006
ENSG00000175130,MARCKSL1,1351,2.78765,704,1.43566,256,-0.2482,124,-2.6307
ENSG00000160058,BSDC1,47,0.12536,48,0.15914,40,-0.1457,43,-0.0645
ENSG00000160062,ZBTB8A,19,0.33910,11,-0.5115,25,0.80355,14,-0.3700
ENSG00000176261,ZBTB8OS,27,-0.5813,9,-2.1110,28,-0.5170,46,1.08083
ENSG00000162521,RBBP4,152,0.20651,158,0.27636,135,0.02744,127,-0.2198
ENSG00000162520,SYNC,9,-0.1994,0,-5.4055,23,1.21214,11,0.01573
ENSG00000162522,KIAA1522,3,-2.6208,4,-2.3386,26,0.25039,26,1.18371
ENSG00000134684,YARS,38,-1.4148,94,-0.0159,64,-0.6116,106,0.69976
ENSG00000116497,S100PBP,27,0.79057,22,0.48502,16,-0.0451,15,-0.5761
ENSG00000160097,FNDC5,5,-2.4633,4,-2.6821,19,-0.4717,32,1.74830
ENSG00000121905,HPCA,9,-3.7906,84,-0.5379,69,-0.8412,143,1.39926
ENSG00000121900,TMEM54,31,-0.1781,18,-1.0429,31,-0.1794,38,0.50839
ENSG00000116514,RNF19B,8,-1.3649,7,-1.5685,19,-0.2060,25,1.09010
ENSG00000004455,AK2,84,1.39176,42,0.20816,28,-0.4118,31,-0.7168
ENSG00000142920,AZIN2,30,0.48157,31,0.56096,17,-0.3607,21,-0.3495
ENSG00000160094,ZNF362,23,0.15094,17,-0.3320,24,0.23041,21,-0.0418
ENSG00000134686,PHC2,93,0.95389,81,0.71616,41,-0.3639,44,-0.6810
ENSG00000163866,SMIM12,29,-0.9941,59,0.09403,38,-0.5608,60,0.51625
ENSG00000116544,DLGAP3,3,-3.5106,31,-0.3614,58,0.62619,43,0.45650
ENSG00000163867,ZMYM6,23,-0.0455,17,-0.5388,20,-0.2674,25,0.33281
ENSG00000116560,SFPQ,361,0.88841,294,0.54270,219,0.06755,180,-0.6977
ENSG00000146463,ZMYM4,54,-0.3364,28,-1.3379,94,0.55358,70,0.25244
ENSG00000142687,KIAA0319L,28,-0.8836,64,0.38485,43,-0.2530,52,0.21392
ENSG00000020129,NCDN,95,-2.6730,512,-0.1498,248,-1.2588,667,1.22521
ENSG00000126067,PSMB2,82,-0.2225,137,0.58593,71,-0.4463,94,-0.0368
ENSG00000142686,C1orf216,15,-2.5993,146,0.81528,39,-1.2552,97,0.53078
ENSG00000134698,AGO4,21,0.39799,6,-1.5241,16,0.02370,17,0.22977
ENSG00000092847,AGO1,43,0.12339,54,0.47275,37,-0.1008,38,-0.2294
ENSG00000126070,AGO3,92,1.34252,60,0.62833,55,0.45901,30,-1.1664
ENSG00000116863,ADPRHL2,30,1.02872,33,1.20511,5,-1.7144,13,-0.7477
ENSG00000054116,TRAPPC3,24,-0.9484,49,0.15264,36,-0.3293,48,0.38559
ENSG00000116871,MAP7D1,348,1.05154,238,0.41761,119,-0.6805,165,-0.5108
ENSG00000054118,THRAP3,181,0.67656,104,-0.2236,163,0.50022,108,-0.4620
ENSG00000196182,STK40,8,-0.8881,17,0.27193,14,0.00677,15,0.16767
ENSG00000181817,LSM10,16,-1.4960,26,-0.7945,31,-0.5235,51,1.04501
ENSG00000116885,OSCP1,4,-1.8241,21,0.45909,13,-0.2792,17,0.37381
ENSG00000116898,MRPS15,26,-1.1269,40,-0.4702,24,-1.2649,64,1.07553
ENSG00000163873,GRIK3,3,-2.9175,84,2.30718,4,-2.5201,20,-0.5928
ENSG00000163875,MEAF6,55,-1.0097,107,0.02281,74,-0.5596,116,0.55741
ENSG00000163877,SNIP1,16,-0.1457,30,0.90934,19,0.18439,16,-0.4777
ENSG00000163879,DNALI1,14,-0.0569,0,-6.4338,34,1.39680,14,-0.1739
ENSG00000134697,GNL2,26,0.11415,46,1.03814,20,-0.2722,22,-0.4869
ENSG00000116922,C1orf109,9,-1.0952,43,1.30366,6,-1.7221,19,0.00447
ENSG00000185090,MANEAL,6,-1.7256,6,-1.7256,10,-1.0032,25,1.65787
ENSG00000196449,YRDC,6,-1.0955,18,0.54674,7,-0.8915,13,0.38326
ENSG00000197982,C1orf122,340,1.08290,171,-0.0508,180,0.02596,157,-0.5551
ENSG00000188786,MTF1,26,0.87981,31,1.18872,18,0.32433,11,-1.1390
ENSG00000183431,SF3A3,46,-0.1117,65,0.41504,56,0.18592,48,-0.2233
ENSG00000183520,UTP11,31,-0.2822,25,-0.6071,47,0.38177,38,0.14797
ENSG00000116954,RRAGC,67,0.49355,41,-0.2831,51,0.04431,48,-0.1430
ENSG00000174574,AKIRIN1,117,0.65606,91,0.23777,59,-0.4462,74,-0.2605
ENSG00000168653,NDUFS5,233,-1.5399,263,-1.3587,540,-0.2650,749,1.11480
ENSG00000127603,MACF1,486,1.05314,291,0.19979,305,0.27480,218,-0.7258
ENSG00000090621,PABPC4,64,0.02463,51,-0.3273,87,0.53529,61,-0.1423
ENSG00000116983,HPCAL4,69,-1.9136,321,0.43454,247,0.01340,257,0.27500
ENSG00000084072,PPIE,28,-0.4542,61,0.77999,25,-0.6206,37,-0.0211
ENSG00000168389,MFSD2A,18,-0.0961,17,-0.1767,54,1.73639,15,-0.9301
ENSG00000131236,CAP1,195,0.21192,196,0.22276,175,0.04219,164,-0.2040
ENSG00000131238,PPT1,78,-0.7551,117,-0.1382,108,-0.2545,137,0.43994
ENSG00000117000,RLF,21,0.16453,13,-0.5022,24,0.39722,18,-0.0745
ENSG00000259943,AL050341.2,19,0.24779,7,-1.1802,17,0.12362,17,0.19588
ENSG00000084073,ZMPSTE24,60,0.42854,50,0.15342,47,0.03200,43,-0.2706
ENSG00000049089,COL9A2,134,2.96237,81,1.85503,14,-1.0496,9,-2.9981
ENSG00000084070,SMAP2,46,-1.3734,159,0.53568,57,-1.0557,124,0.49932
ENSG00000117016,RIMS3,15,-3.7021,62,-1.6264,102,-0.8817,227,1.91453
ENSG00000066136,NFYC,24,-0.8621,72,0.90597,24,-0.8250,42,0.06868
ENSG00000179862,CITED4,6,-1.1747,11,-0.3254,15,0.15482,14,0.44052
ENSG00000171793,CTPS1,4,-1.6797,2,-2.4224,13,-0.1347,17,1.30139
ENSG00000010803,SCMH1,5,-1.2959,16,0.43760,17,0.53686,12,-0.0888
ENSG00000127124,HIVEP3,11,-0.9304,32,0.63822,15,-0.5396,22,0.17840
ENSG00000198815,FOXJ3,37,-0.5615,34,-0.6788,26,-1.0856,61,0.90088
ENSG00000177181,RIMKLA,11,-2.1107,13,-1.8310,29,-0.6690,55,1.61403
ENSG00000127125,PPCS,46,-0.3472,76,0.44424,63,0.14350,56,-0.1380
ENSG00000186409,CCDC30,21,-0.7358,10,-1.8661,55,0.77262,36,0.33427
ENSG00000171960,PPIH,9,-0.4743,17,0.39216,9,-0.4921,13,0.17351
ENSG00000065978,YBX1,208,1.14566,99,-0.0704,213,1.19080,78,-1.1486
ENSG00000164008,C1orf50,17,0.02582,13,-0.3199,16,-0.0485,17,0.13374
ENSG00000177868,SVBP,51,-0.1124,47,-0.2201,54,-0.0247,56,0.14513
ENSG00000117394,SLC2A1,51,-0.5405,78,0.11536,187,1.60045,60,-0.7984
ENSG00000117395,EBNA1BP2,53,-0.7122,61,-0.5008,64,-0.4088,93,0.64358
ENSG00000179178,TMEM125,191,3.54676,133,2.58181,2,-3.7221,3,-4.9561
ENSG00000066322,ELOVL1,310,3.49028,182,2.16700,18,-1.6563,9,-4.1549
