Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000007923,DNAJC11,17,-0.7177,21,-0.3833,17,-0.7743,35,0.42022,31,0.38690
ENSG00000171735,CAMTA1,638,1.02163,204,-0.7948,285,-0.3052,347,0.03196,331,-0.0847
ENSG00000049245,VAMP3,22,-1.1616,104,1.31098,44,-0.1151,24,-1.1045,50,0.20777
ENSG00000049246,PER3,49,0.22868,28,-0.6272,22,-1.0566,29,-0.6338,55,0.86943
ENSG00000116288,PARK7,202,-1.2115,232,-1.0015,352,-0.3998,507,0.22424,533,0.57161
ENSG00000142599,RERE,285,1.22973,156,0.23123,167,0.37684,89,-0.6871,111,-0.5179
ENSG00000074800,ENO1,323,-1.3471,313,-1.3909,368,-1.2282,602,-0.4385,1131,1.39671
ENSG00000171612,SLC25A33,33,-1.3315,14,-2.5812,27,-1.7003,47,-0.8822,127,1.94929
ENSG00000171603,CLSTN1,480,0.48456,182,-1.0212,193,-0.9955,732,1.39311,289,-0.5326
ENSG00000178585,CTNNBIP1,30,-0.7084,5,-3.3001,48,0.01189,40,-0.3021,61,0.77259
ENSG00000162441,LZIC,74,-0.2108,134,0.74669,121,0.64763,53,-0.7787,76,-0.2787
ENSG00000130939,UBE4B,22,-0.2509,67,1.54452,12,-1.3149,41,0.77893,20,-0.6482
ENSG00000054523,KIF1B,301,0.00450,529,0.92046,394,0.48342,237,-0.3997,252,-0.4688
ENSG00000142657,PGD,37,-0.1295,36,-0.1872,24,-0.8206,58,0.64153,41,0.05662
ENSG00000241563,CORT,78,-0.5011,26,-2.1224,63,-0.8827,150,0.59937,127,0.51788
ENSG00000160049,DFFA,112,0.96013,76,0.32792,30,-1.1850,45,-0.5462,68,0.26609
ENSG00000120948,TARDBP,119,0.52391,112,0.42750,57,-0.6735,108,0.40985,78,-0.2656
ENSG00000116649,SRM,54,-0.7551,28,-1.7275,35,-1.4979,95,0.11116,121,1.07684
ENSG00000171824,EXOSC10,93,1.74296,33,-0.0125,24,-0.5329,36,0.15057,25,-0.7006
ENSG00000198793,MTOR,51,0.70126,34,0.03292,13,-1.4714,49,0.70784,31,-0.1581
ENSG00000116661,FBXO2,130,-1.1404,90,-1.6907,77,-2.0128,230,-0.2964,409,1.55240
ENSG00000132879,FBXO44,94,0.38746,18,-2.0680,31,-1.3929,120,0.89266,78,0.17887
ENSG00000011021,CLCN6,31,-0.5491,23,-1.0169,41,-0.1434,45,0.02070,52,0.44516
ENSG00000116685,KIAA2013,33,0.15556,53,0.93335,27,-0.1888,30,-0.0101,26,-0.3177
ENSG00000116688,MFN2,75,-0.0182,84,0.14924,40,-1.0615,121,0.84778,72,-0.1506
ENSG00000048707,VPS13D,77,0.67753,45,-0.1690,34,-0.6428,64,0.43552,47,-0.1628
ENSG00000116731,PRDM2,381,1.21900,180,-0.0091,290,0.85965,167,-0.1459,117,-1.0668
ENSG00000189337,KAZN,70,0.28340,91,0.71440,58,-0.0179,54,-0.1449,53,-0.2751
ENSG00000142634,EFHD2,142,1.28996,36,-0.9204,102,0.82422,44,-0.6299,51,-0.6069
ENSG00000116786,PLEKHM2,53,-1.4860,49,-1.6070,89,-0.7624,103,-0.5216,201,1.30468
ENSG00000065526,SPEN,214,0.83751,300,1.42581,203,0.85400,72,-0.9315,77,-1.1982
ENSG00000055070,SZRD1,31,-0.2823,56,0.66514,27,-0.5132,19,-1.0649,44,0.55074
ENSG00000159363,ATP13A2,58,-0.3386,31,-1.2691,24,-1.7231,104,0.65359,87,0.58583
ENSG00000117118,SDHB,23,-2.0587,68,-0.4580,34,-1.5799,130,0.63806,113,0.68487
ENSG00000117115,PADI2,32,-1.5042,342,2.42652,43,-1.1440,26,-1.8771,87,0.03487
ENSG00000117154,IGSF21,63,0.13191,56,-0.0596,36,-0.7718,94,0.87720,53,-0.2565
ENSG00000159423,ALDH4A1,21,-1.1276,18,-1.3466,16,-1.6773,16,-1.6853,73,2.07463
ENSG00000127481,UBR4,56,0.77646,58,0.82155,33,-0.0635,28,-0.3416,30,-0.4072
ENSG00000127463,EMC1,20,-0.4621,24,-0.1925,14,-1.0391,42,0.78674,28,0.11080
ENSG00000053372,MRTO4,21,-1.2566,21,-1.2289,26,-1.0232,60,0.40726,60,0.74801
ENSG00000053371,AKR7A2,24,-1.3796,57,-0.0577,33,-0.9708,40,-0.6563,81,1.09222
ENSG00000077549,CAPZB,188,-0.3078,134,-0.8302,106,-1.2628,314,0.56139,265,0.45456
ENSG00000173436,MICOS10,245,-0.9569,232,-1.0425,638,0.59806,394,-0.2522,491,0.21296
ENSG00000158747,NBL1,163,0.07419,71,-1.1976,82,-1.0531,162,0.06711,191,0.66593
ENSG00000162545,CAMK2N1,1640,-1.0753,1354,-1.3622,1734,-1.0613,3471,0.08526,4376,0.96978
ENSG00000158828,PINK1,229,-0.7816,176,-1.1761,308,-0.3556,468,0.37003,433,0.40979
ENSG00000244038,DDOST,35,0.01821,28,-0.3120,17,-1.1097,48,0.56678,37,0.19715
ENSG00000127483,HP1BP3,363,0.60930,530,1.24779,358,0.65713,163,-0.7062,175,-0.8824
ENSG00000075151,EIF4G3,405,1.35181,209,0.24748,188,0.08873,253,0.62144,108,-1.1978
ENSG00000076864,RAP1GAP,151,1.45110,38,-0.7742,21,-1.7755,112,1.06862,50,-0.5865
ENSG00000090686,USP48,125,0.92941,137,1.08157,100,0.63633,59,-0.2868,44,-1.1337
ENSG00000070831,CDC42,137,-0.5743,218,0.14547,181,-0.1529,282,0.63072,183,-0.2186
ENSG00000173372,C1QA,29,-0.7164,9,-2.4319,11,-2.2860,29,-0.7513,73,1.87194
ENSG00000159189,C1QC,16,-1.3661,24,-0.8063,25,-0.7865,13,-1.7571,61,1.63744
ENSG00000173369,C1QB,34,-0.9467,15,-2.0841,20,-1.7661,33,-1.0283,99,1.90401
ENSG00000004487,KDM1A,58,0.33624,29,-0.7420,74,0.83087,60,0.45791,34,-0.7828
ENSG00000169641,LUZP1,228,1.47647,50,-0.9762,120,0.43233,113,0.32821,64,-0.9523
ENSG00000125944,HNRNPR,130,-0.1131,250,0.95118,153,0.16642,156,0.20306,112,-0.5698
ENSG00000117318,ID3,23,-1.9131,75,-0.1161,19,-2.2902,5,-4.0175,137,2.47512
ENSG00000142676,RPL11,413,-1.2133,1066,0.24446,1205,0.49480,592,-0.7237,981,0.21484
ENSG00000011007,ELOA,77,1.31523,50,0.59232,45,0.46728,26,-0.4802,24,-0.8742
ENSG00000057757,PITHD1,116,0.06152,93,-0.2841,79,-0.5897,198,1.06003,97,-0.3931
ENSG00000189266,PNRC2,71,-0.0748,96,0.40863,73,-0.0280,76,0.04960,71,-0.1306
ENSG00000188529,SRSF10,90,0.30901,111,0.64611,52,-0.5832,73,-0.0233,73,-0.0460
ENSG00000001461,NIPAL3,134,0.54157,313,2.04016,78,-0.3405,70,-0.5299,67,-0.8745
ENSG00000133226,SRRM1,482,1.06112,493,1.10014,408,0.88894,132,-1.0536,161,-1.0920
ENSG00000169504,CLIC4,33,-1.2800,289,2.29534,53,-0.6298,14,-2.6263,79,0.05500
ENSG00000117614,SYF2,146,-0.0641,184,0.30183,225,0.70677,122,-0.3705,134,-0.3528
ENSG00000117616,RSRP1,255,1.93367,140,0.86442,20,-2.2386,87,0.10751,63,-0.6922
ENSG00000183726,TMEM50A,59,-0.4888,121,0.64530,56,-0.6153,98,0.33993,80,-0.0162
ENSG00000204178,MACO1,117,1.54637,100,1.26800,48,0.06505,41,-0.2155,27,-1.2874
ENSG00000117643,MAN1C1,20,-0.1229,4,-2.2570,9,-1.4469,47,1.49037,20,-0.1375
ENSG00000162430,SELENON,48,0.58721,26,-0.3474,6,-2.6113,13,-1.4887,47,1.32647
ENSG00000117640,MTFR1L,40,-0.5594,28,-1.1011,46,-0.3814,66,0.22587,67,0.45731
ENSG00000117632,STMN1,631,-0.6488,908,-0.0869,877,-0.1546,1908,1.30938,734,-0.6901
ENSG00000158008,EXTL1,38,0.10019,1,-4.3707,23,-0.7287,46,0.46083,41,0.48519
ENSG00000142684,ZNF593,28,-0.4642,20,-0.9766,26,-0.6075,59,0.77730,40,0.13116
ENSG00000142669,SH3BGRL3,122,-0.7970,146,-0.5218,186,-0.1620,197,-0.0605,236,0.45485
ENSG00000158062,UBXN11,10,-1.4307,17,-0.6616,13,-1.0973,22,-0.2850,36,1.13113
ENSG00000198830,HMGN2,185,-0.5890,431,0.74527,299,0.16713,186,-0.6328,279,0.07587
ENSG00000117713,ARID1A,111,0.58299,136,0.92598,51,-0.6939,52,-0.6604,79,0.06064
ENSG00000090273,NUDC,148,-0.7199,161,-0.5952,266,0.20458,286,0.33807,237,0.01059
ENSG00000253368,TRNP1,40,-0.3060,3,-4.0353,11,-2.2878,63,0.45449,65,1.03174
ENSG00000142784,WDTC1,35,0.23406,20,-0.6508,27,-0.2033,18,-0.8855,37,0.60296
ENSG00000186501,TMEM222,62,0.61593,40,-0.0866,9,-2.3252,38,-0.1924,52,0.65459
ENSG00000158195,WASF2,40,-0.9583,250,2.09150,69,-0.1366,12,-2.8147,74,-0.0318
ENSG00000126705,AHDC1,96,1.62699,26,-0.5192,22,-0.8013,39,0.13980,32,-0.3619
ENSG00000126709,IFI6,170,0.62812,93,-0.3247,177,0.79456,96,-0.3046,94,-0.5119
ENSG00000117758,STX12,78,-0.5801,80,-0.5355,122,0.11880,130,0.23690,117,0.08371
ENSG00000117751,PPP1R8,46,0.84123,31,0.22162,25,-0.1097,30,0.19078,23,-0.4545
ENSG00000117748,RPA2,40,-0.5075,49,-0.1743,30,-1.0006,109,1.28801,49,-0.3108
ENSG00000126698,DNAJC8,174,-0.5892,363,0.56227,375,0.69417,237,-0.1262,217,-0.4341
ENSG00000130770,ATP5IF1,236,-1.3055,98,-2.5906,374,-0.6596,1029,1.16303,585,0.16150
ENSG00000198492,YTHDF2,60,0.08155,73,0.38556,34,-0.8393,103,1.09430,46,-0.5471
ENSG00000116350,SRSF4,147,0.69343,94,-0.0200,157,0.91785,69,-0.5501,75,-0.6142
ENSG00000116353,MECR,17,-0.5712,0,-6.3899,17,-0.6188,43,1.01819,26,0.21815
ENSG00000162511,LAPTM5,21,-1.9332,21,-1.9091,44,-0.9125,36,-1.2209,120,1.80968
ENSG00000162512,SDC3,213,0.90547,80,-0.6556,79,-0.7160,80,-0.7010,142,0.47661
ENSG00000134644,PUM1,193,0.84766,154,0.47261,114,-0.0024,148,0.45686,83,-0.7953
ENSG00000121766,ZCCHC17,124,-0.1114,174,0.42980,118,-0.1995,179,0.52866,117,-0.3418
ENSG00000121769,FABP3,36,-1.0610,30,-1.3372,37,-1.0917,158,1.51929,68,-0.1540
ENSG00000162517,PEF1,77,0.43089,14,-2.0899,8,-3.1012,108,1.12216,64,0.25365
ENSG00000084636,COL16A1,78,1.02999,70,0.85113,13,-1.7777,23,-0.9210,46,0.30054
ENSG00000121753,ADGRB2,158,0.40487,48,-1.4316,51,-1.3964,197,0.86928,128,0.12572
ENSG00000184007,PTP4A2,258,-0.4806,1312,2.30687,686,1.26299,155,-1.3323,162,-1.7377
ENSG00000121774,KHDRBS1,95,-0.5546,186,0.49707,104,-0.4419,219,0.87872,117,-0.4019
ENSG00000025800,KPNA6,122,0.94688,83,0.31751,47,-0.6298,96,0.60986,55,-0.5800
ENSG00000160050,CCDC28B,4,-2.9451,22,-0.5666,26,-0.3183,48,0.75150,34,0.23356
ENSG00000084623,EIF3I,59,-0.7290,57,-0.7722,91,-0.0703,120,0.41740,100,0.15404
ENSG00000175130,MARCKSL1,197,-1.0208,1161,1.88779,267,-0.6062,159,-1.4303,399,0.11651
ENSG00000160058,BSDC1,71,0.32587,77,0.46149,54,-0.1295,57,-0.0398,54,-0.1789
ENSG00000176261,ZBTB8OS,25,-1.0314,38,-0.4390,44,-0.2188,58,0.25816,56,0.31812
ENSG00000162521,RBBP4,106,-0.2008,141,0.23742,96,-0.3883,119,-0.0322,129,0.19523
ENSG00000134684,YARS,38,-0.9910,45,-0.7265,40,-0.9707,155,1.47540,65,-0.2649
ENSG00000160097,FNDC5,29,0.01724,3,-3.0565,18,-0.7282,42,0.66683,32,0.32581
ENSG00000121905,HPCA,74,-1.4609,19,-3.4070,61,-1.8414,446,1.62462,204,0.14562
ENSG00000121900,TMEM54,12,-2.1886,44,-0.3172,68,0.40534,33,-0.8058,65,0.58720
ENSG00000004455,AK2,41,-0.1123,54,0.31823,51,0.27000,25,-0.9219,47,0.17816
ENSG00000134686,PHC2,29,-0.9438,99,0.95456,33,-0.8197,42,-0.4499,63,0.43959
ENSG00000163866,SMIM12,10,-1.7363,7,-2.2263,32,-0.0499,60,1.13393,32,-0.0725
ENSG00000116544,DLGAP3,51,-0.2701,17,-1.9165,32,-1.0316,51,-0.2816,82,1.06092
ENSG00000116560,SFPQ,635,1.33167,466,0.80109,366,0.45083,193,-0.6465,198,-0.8988
ENSG00000146463,ZMYM4,103,0.85346,80,0.44133,90,0.71311,61,0.00330,41,-0.9882
ENSG00000142687,KIAA0319L,57,-0.1058,71,0.24924,40,-0.6892,47,-0.4380,71,0.49886
ENSG00000020129,NCDN,286,0.08468,85,-1.7487,50,-2.6418,685,1.85807,236,-0.3808
ENSG00000126067,PSMB2,88,0.19411,60,-0.3963,53,-0.6444,119,0.76433,74,-0.1491
ENSG00000142686,C1orf216,32,-0.7190,24,-1.1146,32,-0.7755,138,2.00636,36,-0.8474
ENSG00000092847,AGO1,64,0.92620,34,-0.0996,42,0.28640,32,-0.2133,31,-0.3991
ENSG00000126070,AGO3,100,1.46279,100,1.46314,24,-0.9071,29,-0.5671,32,-0.6823
ENSG00000054116,TRAPPC3,21,-1.0747,4,-3.4019,33,-0.4085,83,1.27187,42,-0.0376
ENSG00000116871,MAP7D1,143,-0.2020,309,1.04599,115,-0.5865,227,0.59321,137,-0.4692
ENSG00000054118,THRAP3,283,1.36981,229,1.00559,130,0.08719,109,-0.2053,82,-1.0063
ENSG00000181817,LSM10,42,-0.3216,8,-2.7304,40,-0.4499,55,0.11511,64,0.66304
ENSG00000116898,MRPS15,42,-0.7264,21,-1.7281,60,-0.2003,90,0.51871,74,0.29087
ENSG00000163875,MEAF6,80,-0.1853,109,0.30536,69,-0.4380,150,0.94357,75,-0.4743
ENSG00000134697,GNL2,19,-0.6056,38,0.42587,36,0.41225,30,0.09785,26,-0.2995
ENSG00000197982,C1orf122,121,-1.2471,182,-0.6384,302,0.16394,180,-0.7056,339,0.67964
ENSG00000183431,SF3A3,48,0.15431,105,1.44866,29,-0.6790,64,0.69598,31,-0.8705
ENSG00000183520,UTP11,41,-0.0679,51,0.28134,26,-0.8145,47,0.14093,46,0.21922
ENSG00000116954,RRAGC,37,0.07423,95,1.62880,20,-0.9295,43,0.31292,28,-0.5899
ENSG00000174574,AKIRIN1,73,0.08183,73,0.06896,60,-0.2472,80,0.24808,68,-0.0633
ENSG00000168653,NDUFS5,309,-1.1716,342,-1.0178,607,-0.1537,921,0.58923,710,0.19973
ENSG00000127603,MACF1,489,0.63782,585,0.93735,338,0.04891,139,-1.3940,319,-0.0828
ENSG00000090621,PABPC4,89,-0.1841,110,0.15487,123,0.37038,57,-0.9153,107,0.18896
ENSG00000116983,HPCAL4,293,-0.0713,69,-2.2384,229,-0.4903,336,0.15991,365,0.55022
ENSG00000084072,PPIE,45,0.31065,25,-0.5707,29,-0.3776,55,0.72123,34,-0.2334
ENSG00000131236,CAP1,143,-0.2833,198,0.22740,140,-0.3468,184,0.11794,179,0.11594
ENSG00000131238,PPT1,88,-0.7561,89,-0.7365,91,-0.7495,193,0.52912,163,0.38840
ENSG00000084073,ZMPSTE24,21,-0.8464,65,0.88936,28,-0.5080,27,-0.5169,42,0.35857
ENSG00000084070,SMAP2,164,1.03499,31,-1.5785,82,-0.0950,160,1.13222,61,-0.8871
ENSG00000117016,RIMS3,108,-0.3856,2,-5.9177,20,-2.9814,159,0.23539,200,1.34949
ENSG00000066136,NFYC,35,0.61310,15,-0.7134,6,-2.0512,37,0.77894,25,0.13782
ENSG00000198815,FOXJ3,68,1.05671,50,0.52568,22,-0.8055,58,0.87543,25,-0.8669
ENSG00000177181,RIMKLA,8,-2.2265,8,-2.1920,30,-0.2737,48,0.54885,42,0.54381
ENSG00000127125,PPCS,36,-0.9172,62,-0.0805,56,-0.2566,84,0.44727,67,0.09957
ENSG00000186409,CCDC30,100,1.11091,44,-0.2199,108,1.45121,23,-1.2688,34,-1.0002
ENSG00000065978,YBX1,117,-1.2432,313,0.27087,295,0.19943,144,-0.9944,309,0.50238
ENSG00000177868,SVBP,29,-1.3002,44,-0.6633,62,-0.1757,73,0.10342,80,0.48239
ENSG00000117394,SLC2A1,21,-2.2447,46,-1.0946,19,-2.5180,29,-1.8878,164,2.56382
ENSG00000117395,EBNA1BP2,20,-1.9312,62,-0.2879,55,-0.5034,143,1.23304,69,-0.2081
ENSG00000159479,MED8,29,0.11684,26,-0.0286,12,-1.2728,47,1.06178,24,-0.2460
ENSG00000142949,PTPRF,59,-0.3615,96,0.40845,22,-1.9194,92,0.37255,85,0.40874
ENSG00000126091,ST3GAL3,31,-0.0841,13,-1.3598,16,-1.1595,35,0.12514,41,0.74045
ENSG00000117408,IPO13,23,-1.3186,193,2.14690,42,-0.4849,38,-0.6228,49,-0.3607
ENSG00000117410,ATP6V0B,147,-0.5681,198,-0.1134,90,-1.4022,471,1.54153,181,-0.4278
ENSG00000117411,B4GALT2,61,-0.9901,20,-2.6025,66,-0.9349,64,-0.9876,176,1.62498
ENSG00000178028,DMAP1,48,0.16138,33,-0.4139,27,-0.7791,79,1.13919,37,-0.3851
ENSG00000117419,ERI3,91,-0.4637,75,-0.7541,68,-0.9851,154,0.39932,144,0.50442
ENSG00000187147,RNF220,53,-0.8059,158,0.90692,46,-1.0975,140,0.80596,83,-0.2290
ENSG00000142937,RPS8,822,-1.0629,1770,0.11666,2478,0.74598,1086,-0.6931,1668,0.04223
ENSG00000126088,UROD,44,-0.4136,11,-2.4027,27,-1.2394,93,0.84604,67,0.44603
ENSG00000117450,PRDX1,256,-1.0253,418,-0.2772,406,-0.3539,369,-0.5114,629,0.76235
ENSG00000117448,AKR1A1,33,-0.5450,67,0.55580,25,-1.0305,63,0.50136,49,0.07877
ENSG00000132780,NASP,149,0.68342,217,1.31933,117,0.32156,63,-0.7107,74,-0.7134
ENSG00000159592,GPBP1L1,48,0.43200,58,0.75326,28,-0.4429,27,-0.4687,36,0.01932
ENSG00000086015,MAST2,29,0.20260,0,-7.0366,12,-1.2067,37,0.68714,29,0.47325
ENSG00000117461,PIK3R3,27,-0.4076,0,-5.3059,31,-0.2188,22,-0.7638,48,1.09774
ENSG00000085998,POMGNT1,59,0.62359,29,-0.5009,22,-0.9307,44,0.17881,43,0.21521
ENSG00000132128,LRRC41,50,0.56008,31,-0.1872,6,-2.7357,40,0.19623,42,0.53881
ENSG00000173660,UQCRH,259,-1.0199,191,-1.4746,356,-0.5791,800,0.85058,546,0.24468
ENSG00000079277,MKNK1,101,1.87322,34,0.01244,2,-4.3018,18,-1.0267,38,0.38746
ENSG00000123472,ATPAF1,92,-0.9494,140,-0.3058,150,-0.2102,146,-0.2580,203,0.56013
ENSG00000159658,EFCAB14,109,-0.1774,234,1.05580,136,0.18999,62,-1.0986,121,-0.0261
ENSG00000162368,CMPK1,84,-0.7784,124,-0.1890,105,-0.4752,161,0.25203,156,0.33435
ENSG00000162373,BEND5,13,-0.9402,12,-1.0609,8,-1.7852,33,0.44990,32,0.85264
ENSG00000162374,ELAVL4,188,0.99975,25,-2.0822,87,-0.2563,231,1.60782,61,-1.2017
ENSG00000185104,FAF1,46,0.21232,54,0.47004,25,-0.7714,69,0.98462,33,-0.5582
ENSG00000123091,RNF11,266,-0.5033,203,-0.9143,283,-0.4425,466,0.42107,407,0.31407
ENSG00000085832,EPS15,246,0.70957,141,-0.1772,150,-0.0932,189,0.31786,139,-0.3553
ENSG00000078618,NRDC,266,1.25350,155,0.35706,143,0.25031,146,0.28719,81,-1.0267
ENSG00000169213,RAB3B,157,1.51011,85,0.46090,139,1.51428,60,-0.0909,20,-2.3770
ENSG00000117862,TXNDC12,42,-0.1527,20,-1.2353,28,-0.8187,40,-0.2696,60,0.84944
ENSG00000134717,BTF3L4,32,-0.8796,40,-0.5616,41,-0.5634,91,0.84685,59,0.06429
ENSG00000157077,ZFYVE9,55,0.89723,41,0.44654,29,-0.0999,54,0.99539,19,-1.2042
ENSG00000134748,PRPF38A,66,0.01989,105,0.77237,59,-0.1543,35,-1.0019,70,0.22010
ENSG00000134744,TUT4,265,1.68478,180,0.99776,119,0.34999,37,-1.5678,69,-0.8686
ENSG00000162377,COA7,40,0.68514,23,-0.1813,10,-1.4770,43,0.90282,24,-0.2368
ENSG00000162378,ZYG11B,207,1.14856,67,-0.6537,76,-0.5019,169,0.91819,78,-0.7087
ENSG00000116171,SCP2,85,-0.6089,122,-0.0513,101,-0.3823,119,-0.1043,145,0.42554
ENSG00000162384,CZIB,17,-1.8107,50,-0.2341,38,-0.6944,81,0.58190,65,0.36319
ENSG00000162385,MAGOH,9,-1.8379,33,0.02955,24,-0.5324,46,0.61354,35,0.19946
ENSG00000157193,LRP8,82,1.38180,13,-1.4942,6,-2.6643,40,0.22607,39,0.33063
ENSG00000081870,HSPB11,37,-0.3423,41,-0.1544,49,0.13366,59,0.46717,42,-0.2252
ENSG00000116209,TMEM59,146,-0.5009,334,0.81089,141,-0.5964,247,0.35168,195,-0.1041
ENSG00000116221,MRPL37,18,-1.3635,14,-1.7419,29,-0.6647,72,0.90898,49,0.31504
ENSG00000157216,SSBP3,278,0.25219,141,-0.7964,252,0.10146,205,-0.2488,253,0.18398
ENSG00000116133,DHCR24,66,0.00449,202,1.89806,38,-0.8973,136,1.37940,29,-1.7913
ENSG00000162402,USP24,55,0.43660,31,-0.4242,40,-0.0470,35,-0.3019,44,0.14564
ENSG00000162407,PLPP3,105,-1.6219,219,-0.5225,319,0.06668,62,-2.5206,433,1.25640
ENSG00000162409,PRKAA2,129,1.86069,21,-1.0760,29,-0.6764,61,0.62827,31,-0.8108
ENSG00000162601,MYSM1,115,1.83961,53,0.50329,32,-0.3051,52,0.53414,21,-1.3880
ENSG00000177606,JUN,116,0.02337,133,0.24496,39,-1.7128,130,0.22507,131,0.41361
ENSG00000172456,FGGY,14,-0.9817,4,-2.7097,7,-1.9818,16,-0.8147,42,1.92892
ENSG00000134709,HOOK1,117,2.19360,8,-1.9884,12,-1.5911,67,1.33410,19,-1.3168
ENSG00000162599,NFIA,391,0.31428,751,1.41454,390,0.34706,51,-2.8585,304,-0.1516
ENSG00000162604,TM2D1,73,0.33432,59,0.00446,36,-0.8027,74,0.38731,59,0.01955
ENSG00000162607,USP1,46,-0.1633,130,1.55407,89,1.02121,40,-0.4029,30,-1.2631
ENSG00000116641,DOCK7,69,0.39716,45,-0.2919,42,-0.3981,35,-0.7008,63,0.48125
ENSG00000079739,PGM1,36,-0.7430,32,-0.8846,31,-1.0246,44,-0.4515,79,1.11715
ENSG00000162434,JAK1,83,0.03556,104,0.40595,94,0.25861,75,-0.1220,74,-0.2374
ENSG00000162433,AK4,69,-0.5110,36,-1.4890,69,-0.5642,75,-0.4137,127,0.95039
