Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000116251,RPL22,856,0.73777,801,0.70885,383,-0.6968,502,-0.1826
ENSG00000116237,ICMT,9,-2.1509,15,-1.5829,44,0.18448,54,0.80430
ENSG00000097021,ACOT7,35,-2.4151,66,-1.5530,198,0.29415,225,0.71305
ENSG00000215788,TNFRSF25,1,-3.6043,6,-1.4932,24,0.83660,18,0.22233
ENSG00000171680,PLEKHG5,2,-3.4778,18,-0.7291,31,0.19737,35,0.60003
ENSG00000162408,NOL9,25,-0.0368,29,0.17456,18,-0.7508,32,0.51646
ENSG00000162413,KLHL21,18,-0.4300,16,-0.7012,22,-0.2084,31,0.63110
ENSG00000041988,THAP3,6,-1.0596,7,-1.0161,8,-0.8152,20,1.35919
ENSG00000007923,DNAJC11,22,-0.6134,19,-0.8576,33,0.02547,40,0.52723
ENSG00000171735,CAMTA1,261,-1.0885,640,0.32914,638,0.41663,456,-0.3575
ENSG00000049245,VAMP3,71,2.09413,17,-0.3440,8,-1.6562,22,0.18046
ENSG00000049246,PER3,72,0.71410,46,-0.0032,42,-0.1969,44,-0.0986
ENSG00000116288,PARK7,189,-0.6955,222,-0.4873,260,-0.2745,377,0.65601
ENSG00000116285,ERRFI1,13,-0.9579,14,-0.9518,26,0.09987,30,0.55872
ENSG00000162426,SLC45A1,6,-2.1142,6,-2.1969,24,-0.0611,37,1.15298
ENSG00000142599,RERE,178,0.70266,149,0.45624,104,-0.2076,98,-0.3845
ENSG00000074800,ENO1,302,-0.3926,275,-0.5850,296,-0.5565,527,0.85611
ENSG00000171612,SLC25A33,9,-1.6840,35,0.35537,18,-0.9353,39,0.84205
ENSG00000171603,CLSTN1,180,-2.0833,430,-0.8468,927,0.60182,769,0.18128
ENSG00000178585,CTNNBIP1,18,-0.6237,38,0.56681,14,-1.3110,37,0.76342
ENSG00000162441,LZIC,112,1.09914,94,0.91273,43,-0.5505,42,-0.6759
ENSG00000130939,UBE4B,53,0.16683,33,-0.6092,46,-0.0338,53,0.27356
ENSG00000054523,KIF1B,687,0.73939,459,0.09650,443,0.04523,366,-0.3967
ENSG00000284642,AL139424.2,9,-0.8503,2,-2.8572,21,0.56924,20,0.48099
ENSG00000142657,PGD,37,-0.4843,32,-0.7526,38,-0.5669,71,0.95422
ENSG00000241563,CORT,28,-0.2355,44,0.56146,16,-1.2763,41,0.65486
ENSG00000160049,DFFA,83,0.67628,70,0.45410,47,-0.2991,48,-0.2877
ENSG00000142655,PEX14,6,-1.7932,11,-0.9072,17,-0.3674,29,1.06291
ENSG00000120948,TARDBP,99,0.22217,66,-0.4346,99,0.31018,81,-0.1445
ENSG00000271895,AL109811.2,5,-1.4360,8,-0.8949,18,0.54625,15,0.18640
ENSG00000116649,SRM,36,-0.5724,44,-0.2967,36,-0.7357,72,0.90056
ENSG00000171824,EXOSC10,40,0.46370,14,-1.1714,37,0.49673,28,-0.1394
ENSG00000198793,MTOR,22,-0.9839,37,-0.2414,47,0.20934,45,0.16697
ENSG00000116661,FBXO2,62,-1.3606,95,-0.7878,99,-0.8484,236,1.34475
ENSG00000132879,FBXO44,25,-1.5258,40,-0.8586,61,-0.2201,93,0.89052
ENSG00000177000,MTHFR,6,-1.5155,13,-0.5531,22,0.51603,18,0.09242
ENSG00000011021,CLCN6,29,-1.4475,62,-0.3321,70,-0.1632,95,0.61228
ENSG00000116685,KIAA2013,29,0.42413,13,-0.7846,17,-0.5227,28,0.65346
ENSG00000083444,PLOD1,10,-0.5597,9,-0.7226,13,-0.1890,18,0.65264
ENSG00000116688,MFN2,71,-0.9927,111,-0.3540,123,-0.2247,171,0.60874
ENSG00000048707,VPS13D,50,-0.7003,48,-0.8108,109,0.76615,73,-0.1896
ENSG00000162496,DHRS3,13,-0.0088,10,-0.5170,8,-0.9712,19,1.01828
ENSG00000116731,PRDM2,223,-0.1835,343,0.56148,367,0.92428,127,-1.4163
ENSG00000189337,KAZN,80,0.31272,59,-0.1771,60,-0.1957,70,0.16296
ENSG00000142634,EFHD2,43,-1.1613,110,0.30630,75,-0.4199,109,0.43128
ENSG00000116138,DNAJC16,17,-1.3920,28,-0.7624,56,0.52206,47,0.15580
ENSG00000197312,DDI2,25,-0.6759,35,-0.1738,53,0.72418,32,-0.4508
ENSG00000116786,PLEKHM2,88,-0.2214,139,0.57555,50,-1.3154,129,0.66318
ENSG00000065526,SPEN,386,1.64554,208,0.64616,165,0.28273,56,-1.8858
ENSG00000116809,ZBTB17,20,0.26846,12,-0.5248,13,-0.4831,21,0.57660
ENSG00000037637,FBXO42,16,-0.1766,9,-1.0226,18,0.00757,22,0.49369
ENSG00000055070,SZRD1,37,0.80070,27,0.33488,18,-0.4901,22,-0.1036
ENSG00000219481,NBPF1,42,1.50155,8,-1.1039,17,0.00401,15,-0.2440
ENSG00000159363,ATP13A2,19,-2.2041,32,-1.5195,77,-0.1733,122,1.12018
ENSG00000117118,SDHB,39,-0.8310,42,-0.8087,52,-0.5497,97,1.03621
ENSG00000117115,PADI2,237,3.29586,25,-0.8025,12,-2.1867,32,-0.5592
ENSG00000179051,RCC2,12,-1.1248,15,-0.8353,18,-0.6839,37,1.20289
ENSG00000074964,ARHGEF10L,8,-0.9103,14,-0.1161,11,-0.6152,20,0.78660
ENSG00000117154,IGSF21,16,-2.1548,45,-0.6344,61,-0.1853,90,0.83594
ENSG00000159423,ALDH4A1,15,0.13443,10,-0.4767,5,-1.8420,22,1.45017
ENSG00000127481,UBR4,68,0.91926,41,0.10057,50,0.63424,22,-1.1793
ENSG00000127463,EMC1,24,-0.3710,39,0.38235,22,-0.6604,37,0.41169
ENSG00000053372,MRTO4,31,-0.3008,31,-0.3550,41,0.16090,40,0.12277
ENSG00000053371,AKR7A2,47,0.75858,27,-0.1476,13,-1.4457,39,0.82565
ENSG00000077549,CAPZB,107,-0.5262,132,-0.2138,158,0.12158,159,0.14466
ENSG00000173436,MICOS10,228,-0.5694,394,0.31549,194,-1.0315,432,0.75434
ENSG00000158747,NBL1,55,-1.2695,124,-0.0286,99,-0.4957,163,0.70494
ENSG00000169914,OTUD3,10,-1.1203,12,-0.8670,25,0.42555,23,0.24998
ENSG00000162545,CAMK2N1,1188,-0.4230,1763,0.21522,1662,0.13963,1470,-0.1423
ENSG00000090432,MUL1,17,0.04357,11,-0.6764,15,-0.1273,19,0.42245
ENSG00000183114,FAM43B,10,-0.6298,19,0.33644,14,-0.1778,16,0.11628
ENSG00000158828,PINK1,159,-1.6198,349,-0.4734,422,-0.1876,599,0.71840
ENSG00000244038,DDOST,12,-0.7235,7,-1.4831,19,-0.0487,26,0.80516
ENSG00000117245,KIF17,5,-2.3182,30,0.34312,26,0.05952,26,0.12094
ENSG00000189410,SH2D5,1,-3.7019,14,-0.8424,24,0.06867,31,0.76749
ENSG00000127483,HP1BP3,431,0.66773,320,0.20798,339,0.39682,197,-0.8121
ENSG00000075151,EIF4G3,305,-0.1315,331,-0.0036,453,0.73547,241,-0.7180
ENSG00000076864,RAP1GAP,33,-1.8832,80,-0.6048,131,0.27907,134,0.38220
ENSG00000090686,USP48,123,0.50581,98,0.16646,125,0.81223,50,-1.2185
ENSG00000070831,CDC42,159,-0.3367,149,-0.4680,178,-0.2180,240,0.51940
ENSG00000004487,KDM1A,61,0.12073,38,-0.6315,77,0.73998,46,-0.4673
ENSG00000169641,LUZP1,56,-1.8182,204,0.14871,216,0.31513,184,-0.0403
ENSG00000125944,HNRNPR,216,0.68469,114,-0.3599,172,0.44646,112,-0.5203
ENSG00000142676,RPL11,747,0.69978,512,0.09815,303,-0.9220,564,0.40590
ENSG00000011007,ELOA,30,0.15118,22,-0.3241,32,0.34329,25,-0.2059
ENSG00000057757,PITHD1,73,-1.0381,58,-1.4706,138,-0.0980,199,0.90318
ENSG00000011009,LYPLA2,8,-1.4795,9,-1.3864,21,-0.1918,32,1.02780
ENSG00000117308,GALE,0,-5.4562,15,-0.0983,15,-0.0581,20,0.57825
ENSG00000117305,HMGCL,10,-0.3415,10,-0.4501,7,-1.0458,19,1.13315
ENSG00000189266,PNRC2,77,0.42146,66,0.20021,59,-0.0009,52,-0.2735
ENSG00000188529,SRSF10,85,0.25406,57,-0.3807,90,0.50914,61,-0.3868
ENSG00000001461,NIPAL3,292,1.31510,124,-0.1023,144,0.19579,93,-0.7760
ENSG00000133226,SRRM1,537,1.55416,316,0.72050,243,0.30054,81,-1.9036
ENSG00000169504,CLIC4,170,3.25099,32,0.09492,7,-2.5374,20,-0.8717
ENSG00000117614,SYF2,198,0.80975,163,0.55565,117,-0.0563,89,-0.6645
ENSG00000117616,RSRP1,109,0.60564,37,-1.1471,102,0.73990,61,-0.4676
ENSG00000183726,TMEM50A,85,0.01968,64,-0.4593,95,0.27375,83,-0.0284
ENSG00000204178,MACO1,82,0.42823,68,0.15956,88,0.83709,35,-1.2045
ENSG00000117643,MAN1C1,20,-1.0074,11,-1.9048,51,0.63870,44,0.30234
ENSG00000162430,SELENON,17,-0.1186,15,-0.3277,16,-0.2689,21,0.43938
ENSG00000117640,MTFR1L,39,-0.5961,50,-0.2206,44,-0.5169,74,0.70415
ENSG00000117632,STMN1,952,-0.3626,847,-0.5867,1536,0.57109,1125,-0.1585
ENSG00000158008,EXTL1,12,-1.6121,27,-0.4145,37,0.10138,41,0.43648
ENSG00000175087,PDIK1L,11,-0.4253,5,-1.6357,18,0.58314,15,0.18345
ENSG00000142684,ZNF593,22,-0.6728,24,-0.5616,28,-0.3504,44,0.74590
ENSG00000142669,SH3BGRL3,97,-0.6293,112,-0.4387,112,-0.5221,195,0.81966
ENSG00000158062,UBXN11,6,-1.5224,20,0.32529,12,-0.6300,21,0.62845
ENSG00000117682,DHDDS,8,-1.3739,13,-0.6761,14,-0.6521,29,1.15204
ENSG00000198830,HMGN2,322,1.26586,166,0.18377,114,-0.5468,136,-0.2177
ENSG00000117713,ARID1A,95,0.56508,63,-0.0968,87,0.62012,46,-0.8109
ENSG00000204160,ZDHHC18,4,-1.8664,11,-0.5482,11,-0.5115,21,1.04458
ENSG00000142751,GPN2,9,-1.0528,11,-0.8620,21,0.30771,21,0.35032
ENSG00000090273,NUDC,120,-0.7719,193,-0.0444,193,-0.0508,219,0.26261
ENSG00000253368,TRNP1,11,-2.0644,32,-0.5497,33,-0.5757,65,1.11451
ENSG00000090020,SLC9A1,4,-2.3438,5,-2.1884,14,-0.7971,36,1.82605
ENSG00000142784,WDTC1,14,-0.7842,24,0.00479,21,-0.2831,28,0.43634
ENSG00000186501,TMEM222,41,0.26522,23,-0.6921,23,-0.7509,47,0.84683
ENSG00000158195,WASF2,167,2.76635,36,0.00995,24,-0.8166,20,-1.2651
ENSG00000126705,AHDC1,37,0.01916,26,-0.5828,45,0.44619,35,-0.1438
ENSG00000126709,IFI6,76,-0.6112,88,-0.4239,86,-0.5740,154,0.84901
ENSG00000009780,FAM76A,21,-0.2072,21,-0.2535,31,0.55702,21,-0.3477
ENSG00000117758,STX12,98,-0.0490,78,-0.4242,99,-0.0278,111,0.25677
ENSG00000117751,PPP1R8,48,1.06743,21,-0.2409,19,-0.5308,26,0.12651
ENSG00000117748,RPA2,29,-0.2818,22,-0.7570,39,0.27962,37,0.17787
ENSG00000126698,DNAJC8,314,0.44639,297,0.39777,253,0.14711,185,-0.5698
ENSG00000130770,ATP5IF1,169,-1.4627,265,-0.8431,418,-0.1158,585,0.78676
ENSG00000204138,PHACTR4,95,2.33918,31,0.39951,21,-0.3543,11,-1.5598
ENSG00000180098,TRNAU1AP,22,0.18944,12,-0.7119,18,-0.1436,22,0.40271
ENSG00000120656,TAF12,10,-0.5763,9,-0.8297,16,0.12352,18,0.42057
ENSG00000198492,YTHDF2,72,-0.3820,81,-0.2217,113,0.46198,84,-0.2173
ENSG00000159023,EPB41,18,-0.8314,36,0.22969,41,0.59347,25,-0.5270
ENSG00000116350,SRSF4,141,0.87843,75,-0.1428,98,0.40249,60,-0.6992
ENSG00000116353,MECR,16,-0.8536,16,-0.8836,24,-0.3591,39,0.91460
ENSG00000060656,PTPRU,10,-0.7478,16,-0.0072,17,0.15001,17,0.05431
ENSG00000162512,SDC3,98,0.65076,72,0.17534,54,-0.4035,65,-0.0007
ENSG00000134644,PUM1,101,-0.7825,161,-0.0732,209,0.50034,151,-0.2466
ENSG00000121766,ZCCHC17,161,0.23461,118,-0.2702,192,0.76469,100,-0.7245
ENSG00000121769,FABP3,30,-1.2159,30,-1.2784,65,-0.0389,89,0.82635
ENSG00000162517,PEF1,35,-1.0218,40,-0.9043,57,-0.3826,97,0.97123
ENSG00000084636,COL16A1,48,1.49904,10,-1.0634,15,-0.4994,21,0.17818
ENSG00000121753,ADGRB2,46,-1.7727,95,-0.7543,171,0.30193,174,0.40894
ENSG00000184007,PTP4A2,1083,2.15097,464,0.70878,227,-0.6483,168,-1.3057
ENSG00000121774,KHDRBS1,155,0.15386,125,-0.1977,162,0.31790,126,-0.2472
ENSG00000025800,KPNA6,91,-0.0129,77,-0.2954,116,0.52306,79,-0.3501
ENSG00000084652,TXLNA,40,1.02000,24,0.24131,15,-0.6815,21,-0.0071
ENSG00000160050,CCDC28B,12,-0.4427,11,-0.6856,13,-0.4605,22,0.83455
ENSG00000084623,EIF3I,65,-0.5953,66,-0.6066,86,-0.2143,120,0.63546
ENSG00000175130,MARCKSL1,540,2.83144,117,0.04969,43,-1.7736,84,-0.6820
ENSG00000160058,BSDC1,50,0.22525,39,-0.1923,43,-0.0531,45,0.07750
ENSG00000160062,ZBTB8A,23,0.29962,23,0.36977,24,0.56626,12,-0.9597
ENSG00000176261,ZBTB8OS,17,-1.4288,46,0.08575,39,-0.2287,52,0.44606
ENSG00000162521,RBBP4,127,0.26728,87,-0.3607,125,0.33977,98,-0.2265
ENSG00000162522,KIAA1522,4,-1.8214,14,-0.1873,14,-0.3318,21,0.72379
ENSG00000134684,YARS,19,-2.4324,62,-0.7094,97,0.03578,123,0.69114
ENSG00000160097,FNDC5,5,-2.6198,17,-1.0205,27,-0.3459,47,1.15112
ENSG00000121905,HPCA,33,-2.0602,98,-0.4716,138,0.13967,155,0.47065
ENSG00000121900,TMEM54,11,-1.4619,30,-0.0111,17,-1.0253,43,1.10210
ENSG00000004455,AK2,50,0.78129,20,-0.6804,24,-0.4864,36,0.43288
ENSG00000142920,AZIN2,6,-1.5141,16,-0.1997,17,-0.0861,22,0.48914
ENSG00000160094,ZNF362,10,-0.8518,15,-0.2376,15,-0.1904,21,0.49894
ENSG00000134686,PHC2,42,0.23361,23,-0.7859,24,-0.8503,51,0.96520
ENSG00000163866,SMIM12,16,-1.6132,21,-1.3032,47,-0.0710,67,0.91382
ENSG00000116544,DLGAP3,12,-1.3359,38,0.48628,19,-0.7471,35,0.58278
ENSG00000163867,ZMYM6,26,0.11818,19,-0.3880,26,0.18668,24,-0.0102
ENSG00000116560,SFPQ,479,1.22486,206,-0.1683,274,0.42449,148,-0.9341
ENSG00000146463,ZMYM4,92,0.15605,101,0.33333,93,0.23059,68,-0.4907
ENSG00000142687,KIAA0319L,41,-0.4694,47,-0.2841,60,0.17003,58,0.12165
ENSG00000020129,NCDN,65,-2.7942,126,-1.9338,477,0.26435,572,0.84569
ENSG00000126067,PSMB2,59,-0.5133,54,-0.6903,92,0.24608,91,0.24014
ENSG00000142686,C1orf216,21,-2.0774,39,-1.2118,85,0.05347,112,0.82055
ENSG00000134698,AGO4,9,-0.4634,9,-0.4859,13,0.08438,14,0.29317
ENSG00000092847,AGO1,50,0.16315,54,0.32327,49,0.19093,37,-0.4452
ENSG00000126070,AGO3,100,1.12760,54,0.14530,55,0.23268,34,-0.8552
ENSG00000116863,ADPRHL2,14,-0.0588,3,-2.1571,15,0.03710,19,0.70364
ENSG00000054116,TRAPPC3,28,-0.7160,18,-1.4533,41,-0.1754,61,0.90748
ENSG00000116871,MAP7D1,193,0.35404,109,-0.5801,135,-0.2831,180,0.40851
ENSG00000054118,THRAP3,269,0.76873,187,0.19360,219,0.63943,97,-1.1625
ENSG00000181817,LSM10,9,-1.9181,30,-0.0991,26,-0.4314,43,0.76728
ENSG00000116885,OSCP1,2,-2.9968,8,-0.9626,17,0.27124,19,0.59703
ENSG00000116898,MRPS15,22,-1.3417,29,-0.9510,44,-0.3788,75,1.03376
ENSG00000163873,GRIK3,3,-2.3155,14,-0.4383,30,1.24912,13,-0.6662
ENSG00000163875,MEAF6,50,-1.4426,88,-0.6226,142,0.21838,149,0.39828
ENSG00000163877,SNIP1,6,-1.4960,25,0.57917,21,0.30788,15,-0.3672
ENSG00000134697,GNL2,43,0.46284,26,-0.3548,40,0.50674,26,-0.4839
ENSG00000116922,C1orf109,8,-1.2692,11,-0.8347,25,0.66229,19,0.02616
ENSG00000185090,MANEAL,2,-2.7615,7,-1.3190,13,-0.4889,26,1.37770
ENSG00000197982,C1orf122,199,0.48889,141,-0.0624,80,-1.1564,191,0.73359
ENSG00000188786,MTF1,33,1.23852,15,-0.0197,15,-0.0775,12,-0.4901
ENSG00000183431,SF3A3,38,-0.2622,36,-0.3808,58,0.57798,40,-0.2885
ENSG00000183520,UTP11,47,0.07278,40,-0.1779,55,0.43608,39,-0.3509
ENSG00000116954,RRAGC,43,-0.0666,39,-0.2521,49,0.16888,45,-0.0009
ENSG00000174574,AKIRIN1,74,-0.0140,57,-0.4458,75,0.01539,81,0.21726
ENSG00000168653,NDUFS5,297,-1.3656,627,-0.2504,620,-0.3294,937,0.70128
ENSG00000127603,MACF1,1059,1.69123,533,0.56729,358,-0.1724,221,-1.2003
ENSG00000090621,PABPC4,92,0.61312,86,0.55370,52,-0.3748,56,-0.2657
ENSG00000116983,HPCAL4,170,-0.1785,211,0.17613,231,0.43712,155,-0.4866
ENSG00000084072,PPIE,12,-1.2647,18,-0.8112,23,-0.4892,42,1.06184
ENSG00000168389,MFSD2A,34,1.56921,22,0.94964,3,-2.4865,13,0.06109
ENSG00000131236,CAP1,144,0.01372,123,-0.2561,154,0.16452,142,-0.0196
ENSG00000131238,PPT1,85,-0.7120,99,-0.5217,104,-0.5320,184,0.88150
ENSG00000117000,RLF,28,-0.2794,40,0.33946,51,1.03727,17,-1.3245
ENSG00000084073,ZMPSTE24,38,-0.2520,48,0.13128,42,-0.1057,46,0.09142
ENSG00000084070,SMAP2,76,-1.1076,130,-0.3090,220,0.82350,132,-0.4008
ENSG00000117016,RIMS3,14,-3.5201,90,-0.8686,152,-0.0074,205,0.84057
ENSG00000066136,NFYC,22,-0.5317,23,-0.5364,27,-0.2714,40,0.63991
ENSG00000127124,HIVEP3,15,-0.3367,29,0.71204,21,0.25187,14,-0.6494
ENSG00000198815,FOXJ3,19,-1.5379,25,-1.1696,59,0.26390,65,0.55961
ENSG00000177181,RIMKLA,9,-2.8747,56,-0.1926,51,-0.4257,85,0.87768
ENSG00000127125,PPCS,73,0.53201,38,-0.5481,51,-0.0460,55,0.12120
ENSG00000186409,CCDC30,89,0.61389,105,1.02052,74,0.44996,26,-1.6690
ENSG00000065978,YBX1,260,1.47389,168,0.82134,55,-1.2617,94,-0.3151
ENSG00000164008,C1orf50,16,-0.2035,13,-0.5091,18,-0.0506,21,0.35863
ENSG00000177868,SVBP,46,0.38420,37,0.04257,30,-0.3550,38,0.14967
ENSG00000117394,SLC2A1,43,0.65399,24,-0.3228,13,-1.4814,40,0.98152
ENSG00000117395,EBNA1BP2,45,-1.0359,76,-0.2606,116,0.64495,80,-0.2472
ENSG00000066322,ELOVL1,114,3.79078,5,-1.8984,4,-2.3882,12,-0.7045
ENSG00000159479,MED8,14,-0.8098,20,-0.3397,26,0.13085,27,0.25670
ENSG00000198198,SZT2,22,0.93363,3,-2.0981,14,0.27022,13,0.08617
ENSG00000178922,HYI,23,0.94576,16,0.40619,7,-1.1497,14,0.23994
ENSG00000142949,PTPRF,87,0.19880,48,-0.7545,72,-0.1315,89,0.40549
ENSG00000066135,KDM4A,12,-0.6910,16,-0.2730,25,0.62379,17,-0.2854
ENSG00000126091,ST3GAL3,9,-1.5201,13,-1.0219,17,-0.7808,40,1.40522
ENSG00000117408,IPO13,70,0.76234,26,-0.8110,42,-0.0546,46,0.13220
ENSG00000117410,ATP6V0B,118,-1.3716,106,-1.6144,316,0.18686,378,0.72858
ENSG00000117411,B4GALT2,25,-0.8399,39,-0.1828,33,-0.5257,56,0.74056
ENSG00000159214,CCDC24,6,-1.2371,9,-0.6240,13,-0.0215,17,0.58922
ENSG00000178028,DMAP1,21,-1.3676,20,-1.5282,62,0.43532,61,0.47242
ENSG00000117419,ERI3,47,-0.8775,64,-0.4628,76,-0.2025,105,0.61955
ENSG00000187147,RNF220,110,-0.1002,103,-0.2262,99,-0.3433,139,0.44574
ENSG00000142937,RPS8,1486,0.75074,1366,0.68924,618,-0.8202,902,-0.0827
ENSG00000070785,EIF2B3,24,-0.4053,21,-0.6705,47,0.97018,25,-0.5407
ENSG00000126088,UROD,30,-1.2159,35,-1.0815,64,-0.0988,90,0.81997
ENSG00000117450,PRDX1,243,-0.0024,171,-0.5886,176,-0.6510,326,0.82109
ENSG00000117448,AKR1A1,30,-0.4202,37,-0.1446,34,-0.3001,47,0.45297
ENSG00000132780,NASP,291,2.45428,77,0.11191,62,-0.3199,35,-1.4810
ENSG00000159592,GPBP1L1,38,0.20145,36,0.12647,33,-0.0768,33,-0.0722
ENSG00000159596,TMEM69,6,-1.3852,5,-1.6758,15,-0.2237,24,1.11654
ENSG00000086015,MAST2,13,-0.6126,16,-0.4036,17,-0.3434,26,0.65804
ENSG00000117461,PIK3R3,8,-2.1979,51,0.59753,43,0.36224,31,-0.3634
ENSG00000085998,POMGNT1,54,0.36165,22,-1.0469,40,-0.1539,51,0.46867
ENSG00000132128,LRRC41,30,-0.1797,17,-1.1168,32,-0.1140,43,0.63134
ENSG00000173660,UQCRH,140,-1.9352,374,-0.5000,364,-0.6525,738,1.14027
ENSG00000117481,NSUN4,26,0.48056,13,-0.6803,17,-0.3039,23,0.41736
ENSG00000117480,FAAH,25,0.25489,4,-2.6325,19,-0.2855,30,0.95116
ENSG00000079277,MKNK1,21,0.05207,15,-0.5403,24,0.40858,19,-0.1354
ENSG00000123472,ATPAF1,94,-0.4988,117,-0.1776,94,-0.6530,171,0.76355
ENSG00000159658,EFCAB14,173,1.23284,102,0.38377,64,-0.4952,70,-0.3750
ENSG00000186377,CYP4X1,5,-1.7672,3,-2.6238,16,0.09532,22,1.03672
ENSG00000162368,CMPK1,103,-0.5892,138,-0.1574,119,-0.4964,192,0.65456
ENSG00000162373,BEND5,17,-1.2666,23,-0.9091,32,-0.4622,58,1.07674
ENSG00000162374,ELAVL4,43,-2.8461,260,-0.1677,345,0.41641,300,0.11491
ENSG00000185104,FAF1,38,-0.2431,45,0.01324,35,-0.5129,54,0.49262
ENSG00000123091,RNF11,176,-1.4187,436,-0.0454,413,-0.1703,534,0.46901
ENSG00000085832,EPS15,213,-0.2958,270,0.08389,244,-0.1169,272,0.14087
ENSG00000117859,OSBPL9,59,1.37811,27,0.10804,20,-0.5264,23,-0.2585
ENSG00000078618,NRDC,155,0.10356,101,-0.5997,178,0.46206,135,-0.1806
ENSG00000169213,RAB3B,121,0.84688,146,1.34477,74,0.07560,30,-1.7264
ENSG00000117862,TXNDC12,21,-0.8258,31,-0.2788,41,0.26342,38,0.10600
ENSG00000134717,BTF3L4,43,-0.6432,36,-0.9633,69,0.13337,78,0.47262
ENSG00000157077,ZFYVE9,32,-0.8785,42,-0.4900,78,0.73662,51,-0.2592
ENSG00000134748,PRPF38A,111,1.42364,61,0.45072,42,-0.2155,32,-0.8184
