Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000065526,SPEN,196,-0.3029,43,-2.5785,314,0.46218,378,0.77961,151,-0.7107,139,-0.8413,306,0.41801,384,0.80809,224,-0.0903
ENSG00000159363,ATP13A2,72,-0.2482,98,0.24199,119,0.56976,45,-0.9910,41,-1.1184,142,0.87459,188,1.38267,12,-2.9641,44,-1.0257
ENSG00000117118,SDHB,36,-0.1310,59,0.71059,16,-1.3327,30,-0.4165,42,0.14686,57,0.63189,38,-0.0153,48,0.36282,21,-0.9086
ENSG00000117115,PADI2,5,-3.6591,15,-2.2352,7,-3.3169,15,-2.2740,22,-1.6777,19,-1.9236,6,-3.5065,291,2.90194,219,2.19097
ENSG00000117154,IGSF21,72,0.31575,62,0.07512,43,-0.4982,66,0.15621,92,0.72627,87,0.62325,84,0.56178,9,-2.8288,21,-1.6014
ENSG00000127481,UBR4,53,-0.2200,23,-1.5112,89,0.61077,109,0.97031,52,-0.2658,51,-0.2837,51,-0.2913,61,-0.0030,63,0.03005
ENSG00000127463,EMC1,20,-0.9486,31,-0.2486,32,-0.2326,41,0.18829,57,0.71425,56,0.70006,40,0.12008,23,-0.7239,31,-0.2650
ENSG00000053372,MRTO4,50,0.27660,55,0.45281,25,-0.7998,66,0.73879,38,-0.1640,58,0.52356,61,0.62460,9,-2.3248,16,-1.4344
ENSG00000077549,CAPZB,100,-0.4721,133,-0.0208,177,0.45241,110,-0.3171,153,0.20755,181,0.49131,160,0.28495,124,-0.1231,72,-0.9774
ENSG00000173436,MICOS10,177,-0.5910,489,1.09904,346,0.49270,87,-1.6703,236,-0.1356,202,-0.3810,292,0.20871,267,0.06206,216,-0.2788
ENSG00000158747,NBL1,138,0.13652,172,0.49867,63,-1.0961,119,-0.1132,199,0.75247,184,0.61163,147,0.23340,25,-2.4675,98,-0.4150
ENSG00000162545,CAMK2N1,1077,-0.9571,3156,0.78511,1885,-0.0783,1275,-0.6966,4073,1.24671,864,-1.2926,2273,0.22754,1030,-1.0250,2171,0.15218
ENSG00000158828,PINK1,358,0.00753,608,0.90426,283,-0.3652,197,-0.9283,324,-0.1531,523,0.63942,419,0.26694,190,-0.9894,303,-0.2571
ENSG00000189410,SH2D5,35,-0.0077,45,0.38544,20,-0.9195,58,0.81717,58,0.83953,57,0.79487,25,-0.5443,0,-8.2114,21,-0.8183
ENSG00000127483,HP1BP3,289,-0.2691,225,-0.6600,283,-0.3028,412,0.30691,217,-0.7184,256,-0.4591,547,0.78777,550,0.79936,297,-0.2241
ENSG00000075151,EIF4G3,211,-0.5090,191,-0.6672,440,0.69279,399,0.52503,239,-0.3106,329,0.20167,369,0.39549,294,0.01715,144,-1.1026
ENSG00000076864,RAP1GAP,163,0.75474,112,0.12082,38,-1.5573,117,0.19474,117,0.19099,224,1.33301,116,0.18887,26,-2.0977,21,-2.4210
ENSG00000090686,USP48,93,-0.1426,38,-1.4973,107,0.09605,155,0.70746,74,-0.5040,96,-0.0886,113,0.17900,174,0.91716,61,-0.7907
ENSG00000070831,CDC42,150,-0.0728,134,-0.2515,115,-0.4929,78,-1.0887,134,-0.2501,291,1.05411,147,-0.1053,239,0.70900,122,-0.3963
ENSG00000004487,KDM1A,47,-0.4380,72,0.22469,58,-0.1267,67,0.10749,57,-0.1565,83,0.46404,104,0.85424,42,-0.6082,33,-1.0045
ENSG00000169641,LUZP1,225,0.10236,111,-1.0046,582,1.81547,303,0.60012,142,-0.6279,259,0.33392,130,-0.7695,46,-2.3140,103,-1.1188
ENSG00000125944,HNRNPR,57,-1.5786,111,-0.5796,104,-0.6757,195,0.33378,206,0.42621,113,-0.5451,259,0.81650,267,0.86773,122,-0.4262
ENSG00000142676,RPL11,190,-1.4004,783,0.86619,233,-1.0942,138,-1.8822,421,-0.1729,218,-1.1928,311,-0.6507,958,1.23259,965,1.24585
ENSG00000057757,PITHD1,97,-0.5156,184,0.53204,99,-0.4742,90,-0.6216,179,0.48116,246,1.04028,155,0.23870,79,-0.8247,73,-0.9364
ENSG00000189266,PNRC2,16,-1.7771,52,-0.0102,54,0.03293,26,-1.1123,50,-0.0681,52,-0.0265,76,0.61069,65,0.35532,82,0.73655
ENSG00000188529,SRSF10,52,-0.3964,68,0.01814,28,-1.3331,122,1.01019,45,-0.6185,95,0.56992,37,-0.9490,117,0.93219,40,-0.7924
ENSG00000001461,NIPAL3,123,-0.2313,70,-1.1082,150,0.08569,99,-0.5753,110,-0.4107,190,0.48036,69,-1.1282,389,1.79906,80,-0.8998
ENSG00000133226,SRRM1,137,-1.0269,103,-1.4624,221,-0.2886,470,0.97269,153,-0.8655,156,-0.8342,285,0.12090,559,1.29105,299,0.19763
ENSG00000169504,CLIC4,2,-3.8606,11,-1.8933,0,-5.7766,4,-3.0824,7,-2.3907,13,-1.6644,0,-7.6581,204,3.56485,97,1.66317
ENSG00000117614,SYF2,86,-0.6719,138,0.08504,136,0.05876,139,0.09251,168,0.40470,86,-0.6628,124,-0.0932,181,0.53271,123,-0.1038
ENSG00000117616,RSRP1,58,-0.2609,31,-1.2171,22,-1.7041,151,1.38336,101,0.64418,60,-0.2125,65,-0.0824,104,0.69865,22,-1.7178
ENSG00000183726,TMEM50A,64,0.02133,60,-0.0800,23,-1.5291,36,-0.8893,63,0.00019,65,0.05397,80,0.40006,105,0.86441,70,0.17915
ENSG00000204178,MACO1,51,-0.4890,50,-0.5040,37,-0.9677,154,1.38814,21,-1.7911,62,-0.1796,118,0.90378,71,0.04311,58,-0.2903
ENSG00000117640,MTFR1L,103,0.71028,74,0.15663,65,-0.0643,83,0.33029,99,0.63298,72,0.09633,44,-0.6864,24,-1.6059,44,-0.6549
ENSG00000117632,STMN1,903,-0.2285,1256,0.30926,1107,0.10077,731,-0.5618,1072,0.04825,1612,0.73312,1223,0.26396,1132,0.13756,331,-1.7708
ENSG00000142684,ZNF593,41,0.09925,50,0.42391,33,-0.2414,35,-0.1505,77,1.16660,40,0.04421,41,0.09337,22,-0.8614,9,-2.2199
ENSG00000142669,SH3BGRL3,184,0.47560,158,0.22170,141,0.03972,42,-1.8376,102,-0.4749,186,0.49284,152,0.15988,141,0.02969,136,-0.0273
ENSG00000198830,HMGN2,54,-1.6333,157,0.02163,82,-1.0007,102,-0.6634,189,0.32425,71,-1.2165,127,-0.3174,371,1.53119,243,0.75087
ENSG00000117713,ARID1A,101,0.16076,75,-0.3126,92,0.01338,89,-0.0350,112,0.33250,82,-0.1637,68,-0.4670,96,0.08840,106,0.23920
ENSG00000090273,NUDC,164,-0.5168,204,-0.1654,415,1.02965,153,-0.6180,302,0.47785,183,-0.3366,266,0.26518,152,-0.6275,197,-0.2193
ENSG00000253368,TRNP1,48,0.41490,64,0.91773,50,0.49685,13,-1.5811,35,-0.0965,49,0.46672,65,0.94888,3,-3.4675,6,-2.7258
ENSG00000186501,TMEM222,74,1.16912,39,0.06655,10,-1.9146,19,-0.9995,41,0.15677,62,0.83953,26,-0.5553,24,-0.6628,39,0.08733
ENSG00000158195,WASF2,16,-2.0842,22,-1.6195,49,-0.4244,33,-1.0021,16,-2.1112,19,-1.8614,25,-1.4399,196,2.04124,198,2.06358
ENSG00000126705,AHDC1,77,0.29835,29,-1.2290,37,-0.8516,149,1.46182,61,-0.0785,74,0.22429,72,0.17882,16,-2.0972,63,-0.0219
ENSG00000126709,IFI6,104,0.70465,75,0.15237,50,-0.4847,45,-0.6546,31,-1.2142,132,1.12145,27,-1.4452,58,-0.2507,92,0.48983
ENSG00000117758,STX12,82,-0.3118,99,-0.0128,92,-0.1370,90,-0.1760,119,0.28683,106,0.09180,139,0.54424,99,-0.0213,74,-0.4680
ENSG00000126698,DNAJC8,219,-0.2998,233,-0.2057,453,0.91007,268,0.02088,217,-0.3196,206,-0.3992,216,-0.3251,355,0.48741,214,-0.3411
ENSG00000130770,ATP5IF1,162,-0.9693,462,0.72034,403,0.48518,154,-1.0455,452,0.68149,315,0.07644,407,0.50080,147,-1.1179,203,-0.6244
ENSG00000204138,PHACTR4,26,-0.8482,12,-2.0450,14,-1.7918,72,0.76061,23,-1.0372,19,-1.3137,45,-0.0192,121,1.73600,77,0.87983
ENSG00000198492,YTHDF2,73,-0.4578,45,-1.2054,124,0.40152,101,0.06430,71,-0.5027,158,0.81761,188,1.12349,72,-0.4798,43,-1.2494
ENSG00000116350,SRSF4,75,-0.2020,60,-0.5564,86,0.02690,106,0.35620,70,-0.3061,65,-0.4168,78,-0.1284,120,0.56895,104,0.33587
ENSG00000162512,SDC3,76,-0.2489,70,-0.3797,36,-1.3795,101,0.20056,91,0.03784,85,-0.0745,107,0.30876,72,-0.3388,162,1.01684
ENSG00000134644,PUM1,210,0.01383,115,-0.9361,181,-0.2297,307,0.64421,206,-0.0192,243,0.25470,266,0.39972,185,-0.1900,163,-0.3921
ENSG00000121766,ZCCHC17,102,-0.5208,140,-0.0087,199,0.56720,116,-0.3111,127,-0.1674,174,0.34144,151,0.10885,137,-0.0537,125,-0.1957
ENSG00000121769,FABP3,44,-0.0012,65,0.64165,49,0.15475,37,-0.2978,28,-0.6951,107,1.53890,58,0.44306,6,-3.0270,5,-3.2620
ENSG00000162517,PEF1,33,-0.4994,83,1.02246,18,-1.4362,16,-1.5835,75,0.83889,89,1.14112,59,0.44079,19,-1.3214,16,-1.5650
ENSG00000121753,ADGRB2,215,-0.0166,211,-0.0506,132,-0.7883,208,-0.0737,518,1.52270,351,0.80229,192,-0.2015,56,-2.0681,75,-1.6436
ENSG00000184007,PTP4A2,129,-1.5342,193,-0.9293,274,-0.3806,182,-1.0205,206,-0.8301,149,-1.3223,252,-0.5118,1454,2.79036,294,-0.2727
ENSG00000121774,KHDRBS1,82,-0.9652,152,0.00581,115,-0.4453,151,-0.0081,210,0.53440,116,-0.4230,263,0.93090,155,0.03523,122,-0.3535
ENSG00000025800,KPNA6,70,-0.6509,72,-0.6078,85,-0.3381,147,0.54675,134,0.39420,138,0.44094,133,0.38685,82,-0.4057,88,-0.2824
ENSG00000084623,EIF3I,60,-0.6813,112,0.30340,102,0.15468,85,-0.1423,112,0.29914,90,-0.0568,117,0.37423,65,-0.5574,94,0.01107
ENSG00000175130,MARCKSL1,41,-2.2130,100,-0.8858,69,-1.4346,25,-2.9147,58,-1.6906,44,-2.0957,115,-0.6696,766,2.91357,357,1.22654
ENSG00000160058,BSDC1,63,0.30001,25,-1.1629,25,-1.1492,70,0.48684,63,0.31491,73,0.56141,34,-0.6552,66,0.39468,50,-0.0705
ENSG00000162521,RBBP4,87,-0.6160,81,-0.7375,122,-0.0979,226,0.94533,90,-0.5785,109,-0.2666,210,0.81400,114,-0.2054,124,-0.0621
ENSG00000134684,YARS,84,-0.0055,100,0.28125,70,-0.2886,58,-0.5889,111,0.45982,136,0.80621,152,1.00066,37,-1.2736,9,-3.3008
ENSG00000121905,HPCA,48,-1.2439,241,1.41385,40,-1.5088,39,-1.5629,315,1.95073,163,0.70057,84,-0.3846,0,-7.4764,33,-1.8004
ENSG00000134686,PHC2,36,-0.0856,34,-0.1537,9,-2.0710,23,-0.7852,27,-0.5002,84,1.38654,29,-0.4095,69,1.00991,28,-0.4759
ENSG00000163866,SMIM12,39,-0.1004,47,0.22025,39,-0.0949,27,-0.6855,55,0.45617,83,1.19638,63,0.68954,16,-1.4443,4,-3.5117
ENSG00000116544,DLGAP3,39,-0.2810,73,0.77506,50,0.13575,25,-0.9417,101,1.36288,28,-0.7925,36,-0.3730,0,-6.1345,62,0.47778
ENSG00000116560,SFPQ,206,-0.5949,129,-1.3092,275,-0.1347,551,1.03893,253,-0.2676,212,-0.5505,290,-0.0541,490,0.82850,289,-0.0585
ENSG00000146463,ZMYM4,67,-0.1121,62,-0.2384,93,0.43150,100,0.54738,74,0.06207,72,0.01047,48,-0.6393,57,-0.3551,72,0.00184
ENSG00000142687,KIAA0319L,49,-0.4014,62,-0.0291,31,-1.0863,76,0.30382,69,0.15442,97,0.72332,105,0.85459,38,-0.7778,39,-0.7399
ENSG00000020129,NCDN,257,-0.5041,414,0.26109,167,-1.1694,317,-0.1744,634,0.99523,578,0.82914,643,1.02098,30,-3.6732,137,-1.4718
ENSG00000126067,PSMB2,69,-0.1914,90,0.25056,36,-1.1879,85,0.14069,72,-0.1109,132,0.89615,110,0.58404,50,-0.6968,54,-0.5858
ENSG00000142686,C1orf216,58,-0.4989,108,0.49105,45,-0.8957,85,0.10810,138,0.92038,135,0.88013,114,0.58423,5,-4.0170,31,-1.4490
ENSG00000092847,AGO1,45,-0.3032,26,-1.1634,88,0.78527,121,1.36611,60,0.13630,25,-1.2234,55,0.00607,54,-0.0253,20,-1.5223
ENSG00000126070,AGO3,31,-1.2183,38,-0.9083,31,-1.2150,82,0.30475,46,-0.6279,77,0.21446,70,0.04842,148,1.35130,88,0.42795
ENSG00000116871,MAP7D1,173,-0.3544,201,-0.1195,192,-0.1914,205,-0.0828,384,0.97861,172,-0.3655,194,-0.1752,264,0.32681,160,-0.4802
ENSG00000054118,THRAP3,148,-0.6363,163,-0.4789,273,0.35076,267,0.31219,235,0.10174,211,-0.0722,285,0.42350,257,0.24675,147,-0.6420
ENSG00000163875,MEAF6,98,-0.0834,145,0.56965,140,0.50339,66,-0.7132,81,-0.3835,155,0.67414,169,0.83059,54,-1.0016,20,-2.4569
ENSG00000197982,C1orf122,115,-0.3674,250,0.91415,110,-0.4403,39,-1.9929,139,-0.0731,94,-0.6901,132,-0.1509,231,0.78067,197,0.49913
ENSG00000183431,SF3A3,40,-0.1750,37,-0.2767,23,-1.0135,39,-0.2022,61,0.54677,76,0.90362,80,1.01329,19,-1.2556,22,-1.0937
ENSG00000183520,UTP11,12,-1.7766,35,-0.1478,48,0.36340,22,-0.8179,72,1.07402,54,0.56007,36,-0.1049,36,-0.0911,29,-0.4176
ENSG00000116954,RRAGC,31,-0.6991,65,0.49018,40,-0.3123,31,-0.6786,30,-0.7225,75,0.73561,59,0.33314,50,0.05177,53,0.15007
ENSG00000174574,AKIRIN1,74,-0.4172,99,0.05343,71,-0.4692,107,0.18525,146,0.70817,107,0.18633,72,-0.4499,101,0.09211,83,-0.2218
ENSG00000168653,NDUFS5,328,-0.7267,1046,1.20642,502,-0.0541,269,-1.0299,835,0.80039,501,-0.0556,492,-0.0866,261,-1.0790,436,-0.2784
ENSG00000127603,MACF1,423,-0.2137,152,-1.7773,538,0.17846,837,0.93195,223,-1.2053,264,-0.9474,432,-0.1765,712,0.64788,762,0.76670
ENSG00000090621,PABPC4,65,-0.4584,62,-0.5165,148,0.90507,56,-0.6718,94,0.12875,60,-0.5765,63,-0.4985,94,0.14179,136,0.75059
ENSG00000116983,HPCAL4,368,-0.0288,320,-0.2518,346,-0.1265,419,0.18526,768,1.23830,193,-1.0407,437,0.25277,58,-2.8118,460,0.33908
ENSG00000131236,CAP1,61,-1.3614,147,-0.0024,156,0.10347,128,-0.2242,175,0.28451,136,-0.1249,196,0.48139,153,0.06557,170,0.23668
ENSG00000131238,PPT1,97,-0.2289,110,-0.0286,62,-0.9202,92,-0.3031,154,0.53467,163,0.63420,142,0.39809,62,-0.9069,121,0.13615
ENSG00000084070,SMAP2,265,0.36148,136,-0.7093,246,0.23983,341,0.79032,264,0.35484,233,0.14951,281,0.45893,71,-1.6915,78,-1.5566
ENSG00000117016,RIMS3,185,0.13234,237,0.54280,167,-0.0327,104,-0.7722,454,1.74603,217,0.39944,94,-0.9383,7,-4.7541,70,-1.3889
ENSG00000198815,FOXJ3,63,0.39548,37,-0.4517,4,-3.5188,57,0.20957,117,1.48847,97,1.13682,23,-1.1894,35,-0.5579,14,-1.8966
ENSG00000177181,RIMKLA,58,0.05604,64,0.22077,80,0.58693,56,-0.0071,55,-0.0386,69,0.32402,101,0.98882,0,-8.3454,23,-1.3676
ENSG00000127125,PPCS,39,-0.4701,50,-0.0630,97,1.03778,24,-1.2238,71,0.49274,52,-0.0219,35,-0.6440,65,0.36019,39,-0.4502
ENSG00000186409,CCDC30,33,-1.2171,87,0.28304,117,0.78336,127,0.92401,78,0.09005,22,-1.8125,106,0.60396,52,-0.5458,38,-1.0244
ENSG00000065978,YBX1,63,-0.8074,109,0.06276,88,-0.2798,43,-1.3657,41,-1.4432,45,-1.3274,94,-0.1818,248,1.50655,214,1.21998
ENSG00000117395,EBNA1BP2,52,-0.5235,95,0.45047,84,0.24564,39,-0.9799,114,0.75666,80,0.15724,111,0.70129,40,-0.9211,38,-1.0246
ENSG00000142949,PTPRF,82,-0.4365,77,-0.5404,80,-0.4636,117,0.12967,150,0.54413,156,0.62068,147,0.51584,79,-0.4812,81,-0.4525
ENSG00000126091,ST3GAL3,41,0.20285,55,0.67238,25,-0.5640,42,0.21377,14,-1.4395,38,0.08271,64,0.94430,13,-1.5258,35,-0.0598
ENSG00000117408,IPO13,27,-0.7376,58,0.46420,12,-1.9402,11,-2.0167,17,-1.4405,45,0.05171,47,0.09992,116,1.72119,61,0.53067
ENSG00000117410,ATP6V0B,296,-0.0470,286,-0.1064,190,-0.7480,329,0.12111,356,0.25395,645,1.29608,416,0.51346,140,-1.2196,88,-1.9118
ENSG00000117411,B4GALT2,65,-0.3203,68,-0.2427,91,0.23450,66,-0.2997,118,0.66749,64,-0.3456,85,0.11829,32,-1.4058,124,0.74616
ENSG00000178028,DMAP1,43,-0.1581,53,0.16931,25,-0.9813,45,-0.0855,110,1.43486,75,0.73960,9,-2.5325,26,-0.9453,45,-0.1112
ENSG00000117419,ERI3,104,0.18335,122,0.44608,44,-1.1644,59,-0.7112,123,0.47046,170,1.03210,44,-1.1581,82,-0.2046,87,-0.1017
ENSG00000187147,RNF220,99,-0.1948,140,0.36532,49,-1.2806,45,-1.3953,121,0.12673,123,0.15336,173,0.73150,148,0.45692,109,-0.0446
ENSG00000142937,RPS8,414,-1.3230,1311,0.50361,1001,0.05431,305,-1.7830,969,0.00272,371,-1.4906,813,-0.2798,2160,1.39934,1365,0.57246
ENSG00000126088,UROD,31,-0.8728,67,0.31361,30,-0.9519,23,-1.3568,63,0.22548,113,1.22693,100,1.00154,27,-1.0766,42,-0.4390
