Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000074800,ENO1,280,-0.8885,1256,1.61513,432,-0.3102,260,-0.9996,473,-0.0894
ENSG00000171612,SLC25A33,27,-0.6273,96,1.49651,22,-1.2327,35,-0.2140,51,0.55162
ENSG00000171603,CLSTN1,111,-2.4328,663,0.29998,775,0.95074,401,-0.5002,410,-0.5732
ENSG00000178585,CTNNBIP1,23,-0.7500,55,0.65976,30,-0.4884,22,-0.7914,50,0.67499
ENSG00000162441,LZIC,130,1.56957,40,-0.4049,32,-1.0114,68,0.42432,51,-0.0255
ENSG00000130939,UBE4B,51,0.38185,54,0.45625,43,0.15218,27,-0.6462,34,-0.3671
ENSG00000054523,KIF1B,576,0.68598,376,-0.0166,375,-0.0313,491,0.41788,285,-0.5590
ENSG00000142657,PGD,29,-0.7635,68,0.59907,56,0.45062,41,-0.2275,36,-0.5118
ENSG00000241563,CORT,10,-2.4683,41,-0.3511,83,1.47676,7,-2.9606,40,-0.4698
ENSG00000160049,DFFA,90,1.11095,67,0.58518,33,-0.7590,49,0.08696,43,-0.1731
ENSG00000142655,PEX14,5,-1.9035,25,0.36174,25,0.58322,14,-0.6166,19,-0.1476
ENSG00000120948,TARDBP,109,0.38361,74,-0.2432,91,0.14442,68,-0.3681,82,-0.1111
ENSG00000116649,SRM,33,-0.8860,69,0.24986,55,-0.1369,35,-0.7979,76,0.57138
ENSG00000171824,EXOSC10,39,0.63529,37,0.55218,29,0.22362,10,-1.4097,20,-0.4814
ENSG00000198793,MTOR,22,-0.8392,45,0.27230,47,0.53431,20,-0.9789,36,-0.1500
ENSG00000116661,FBXO2,109,-0.9007,210,0.12896,191,-0.0370,157,-0.3338,233,0.39620
ENSG00000132879,FBXO44,11,-2.5421,60,0.00356,83,0.88431,46,-0.4159,51,-0.3434
ENSG00000177000,MTHFR,15,-0.2499,19,0.08854,17,-0.1213,12,-0.6614,22,0.41269
ENSG00000011021,CLCN6,28,-1.2211,54,-0.2081,74,0.45819,43,-0.5610,66,0.12615
ENSG00000116685,KIAA2013,36,0.45712,17,-0.7385,27,-0.0027,8,-1.8392,34,0.48891
ENSG00000116688,MFN2,71,-0.8271,92,-0.4248,145,0.48001,104,-0.2371,119,-0.0230
ENSG00000048707,VPS13D,50,-0.5005,85,0.35540,69,0.01569,108,0.75823,55,-0.4255
ENSG00000162496,DHRS3,16,-0.5085,80,2.34482,10,-1.5167,14,-0.6589,23,0.08190
ENSG00000116731,PRDM2,138,-0.2908,119,-0.5113,197,0.45538,269,0.80715,112,-0.7410
ENSG00000189337,KAZN,86,0.58611,43,-0.5258,69,0.36605,69,0.22536,41,-0.7039
ENSG00000142634,EFHD2,27,-1.8662,86,-0.0966,141,1.26340,54,-0.8173,61,-0.7638
ENSG00000116138,DNAJC16,24,-0.5794,26,-0.4856,46,0.69249,41,0.23544,26,-0.5787
ENSG00000197312,DDI2,26,-0.2585,27,-0.1768,36,0.40658,36,0.27748,24,-0.4588
ENSG00000116786,PLEKHM2,60,-1.0230,82,-0.5268,107,-0.1754,143,0.34655,147,0.52574
ENSG00000065526,SPEN,278,1.71868,61,-0.8319,81,-0.5318,211,1.19882,53,-1.2280
ENSG00000116809,ZBTB17,13,-0.2860,12,-0.4057,16,0.06051,12,-0.3842,19,0.33275
ENSG00000037637,FBXO42,12,-0.7721,18,-0.1270,24,0.52367,16,-0.2560,17,-0.1974
ENSG00000055070,SZRD1,44,0.95016,19,-0.4351,16,-0.8854,12,-1.0418,36,0.82131
ENSG00000219481,NBPF1,51,1.76603,31,0.84473,13,-0.6759,13,-0.5128,12,-0.8441
ENSG00000159363,ATP13A2,12,-2.8140,88,0.11901,99,0.48801,68,-0.2855,84,0.06820
ENSG00000117118,SDHB,57,-0.2487,111,0.84799,74,0.25264,32,-1.1359,57,-0.3090
ENSG00000117115,PADI2,234,2.66377,77,0.51131,18,-2.1733,18,-1.6904,54,-0.0830
ENSG00000179051,RCC2,14,-0.7963,41,0.94974,26,0.27367,8,-1.5514,21,-0.1374
ENSG00000117154,IGSF21,6,-3.4484,45,-0.6387,96,0.94339,16,-2.1660,76,0.24845
ENSG00000159423,ALDH4A1,18,-0.2403,66,1.95312,8,-1.9465,14,-0.6775,29,0.64219
ENSG00000127481,UBR4,55,0.71626,17,-1.0964,37,0.13686,49,0.53826,27,-0.4858
ENSG00000127463,EMC1,14,-1.1467,28,-0.0468,39,0.73209,11,-1.4378,28,-0.0677
ENSG00000053372,MRTO4,12,-1.7274,45,0.30488,41,0.24432,37,-0.0112,38,0.04301
ENSG00000053371,AKR7A2,44,0.45336,74,1.33116,21,-0.9382,18,-0.9217,38,0.23937
ENSG00000077549,CAPZB,114,-0.5240,151,-0.0864,176,0.24845,157,-0.0215,156,-0.0489
ENSG00000173436,MICOS10,218,-0.7052,345,0.01236,270,-0.5330,322,-0.0950,486,0.79096
ENSG00000158747,NBL1,33,-2.2588,144,-0.0231,167,0.34136,107,-0.4969,170,0.31578
ENSG00000169914,OTUD3,4,-2.2082,24,0.25603,28,0.83741,17,-0.3224,16,-0.4873
ENSG00000162545,CAMK2N1,1055,-0.6870,876,-0.9722,1276,-0.5545,2166,0.45843,2383,0.85800
ENSG00000090432,MUL1,17,0.11316,12,-0.4911,14,-0.2474,14,-0.2163,20,0.47029
ENSG00000158828,PINK1,145,-1.7637,433,-0.0944,506,0.24195,371,-0.3360,539,0.34393
ENSG00000244038,DDOST,17,-0.8860,68,1.35772,38,0.55120,8,-2.0305,20,-0.7684
ENSG00000117245,KIF17,2,-3.2098,14,-0.7903,40,1.81328,9,-1.3919,14,-0.9046
ENSG00000189410,SH2D5,0,-6.2560,17,-0.4813,32,0.79905,14,-0.7773,26,0.18051
ENSG00000127483,HP1BP3,473,1.32276,216,-0.0070,205,-0.1404,285,0.44076,127,-1.0144
ENSG00000075151,EIF4G3,241,0.24020,132,-0.7052,255,0.54006,329,0.76099,117,-1.0702
ENSG00000117298,ECE1,39,1.21932,38,1.18026,10,-1.2016,12,-0.6505,19,0.01713
ENSG00000076864,RAP1GAP,23,-2.6011,136,0.09343,197,1.26160,39,-1.8064,98,-0.5200
ENSG00000090686,USP48,125,0.92506,59,-0.3118,76,0.15013,94,0.45015,44,-0.9014
ENSG00000070831,CDC42,187,-0.1715,265,0.39340,263,0.61585,151,-0.5053,142,-0.7338
ENSG00000004487,KDM1A,37,-0.3490,69,0.63937,52,0.24911,59,0.38325,32,-0.7454
ENSG00000169641,LUZP1,39,-1.7602,65,-0.9790,147,0.44664,303,1.55260,79,-0.8414
ENSG00000125944,HNRNPR,213,0.81998,140,0.11734,137,0.13424,131,0.01643,89,-0.7338
ENSG00000117318,ID3,66,1.34676,75,1.57193,2,-4.1360,3,-3.1189,48,1.11958
ENSG00000142676,RPL11,998,0.93652,483,-0.2597,418,-0.6816,363,-0.7059,725,0.53042
ENSG00000011007,ELOA,45,0.63659,25,-0.2686,29,-0.1143,38,0.37781,26,-0.2793
ENSG00000057757,PITHD1,66,-1.2467,130,-0.1927,195,0.75950,101,-0.5932,131,-0.2282
ENSG00000011009,LYPLA2,4,-2.3122,31,0.57881,26,0.39690,13,-0.8088,22,0.05914
ENSG00000117305,HMGCL,22,0.47674,20,0.31066,14,-0.2980,13,-0.3134,17,0.07684
ENSG00000189266,PNRC2,76,0.39405,74,0.34659,63,0.11405,44,-0.4876,51,-0.3147
ENSG00000188529,SRSF10,95,0.51640,93,0.48708,64,-0.1860,86,0.36090,54,-0.4904
ENSG00000001461,NIPAL3,203,1.07070,88,-0.3115,119,0.26294,81,-0.4429,74,-0.7011
ENSG00000133226,SRRM1,434,1.87526,95,-0.7017,122,-0.4632,258,0.90787,73,-1.3027
ENSG00000169504,CLIC4,234,3.15627,51,0.15197,8,-3.0167,24,-1.0056,41,-0.2572
ENSG00000117614,SYF2,203,0.89116,83,-0.5498,109,-0.1845,188,0.76485,91,-0.5204
ENSG00000117616,RSRP1,132,0.75825,111,0.46613,105,0.59611,32,-1.4690,46,-1.0835
ENSG00000183726,TMEM50A,103,0.44001,103,0.44038,88,0.28506,30,-1.4761,65,-0.3520
ENSG00000204178,MACO1,83,0.99186,49,0.10100,42,-0.2122,70,0.70249,29,-0.8309
ENSG00000117643,MAN1C1,10,-1.8445,40,0.29440,41,0.53790,23,-0.5429,31,-0.0879
ENSG00000162430,SELENON,27,-0.0478,63,1.37096,15,-1.2150,34,0.29614,32,0.24332
ENSG00000117640,MTFR1L,29,-0.8696,70,0.50845,54,0.13375,31,-0.7973,56,0.15908
ENSG00000117632,STMN1,1155,-0.1783,1295,0.00456,1775,0.87309,685,-0.9875,893,-0.7111
ENSG00000158008,EXTL1,2,-4.1509,24,-0.8005,56,0.89528,17,-1.2880,46,0.24436
ENSG00000142684,ZNF593,13,-1.2040,33,0.26047,33,0.43873,21,-0.4617,27,-0.0891
ENSG00000142669,SH3BGRL3,91,-0.8619,127,-0.3486,186,0.40447,81,-1.0474,181,0.28055
ENSG00000158062,UBXN11,5,-1.7444,11,-0.5474,14,-0.2933,17,0.10266,23,0.86464
ENSG00000117682,DHDDS,10,-0.9481,21,0.19413,25,0.81249,11,-0.8129,14,-0.4889
ENSG00000198830,HMGN2,332,1.17775,237,0.59015,113,-0.8235,84,-1.0416,182,0.20717
ENSG00000117713,ARID1A,94,0.79076,54,-0.1362,52,-0.2525,61,0.05839,55,-0.1085
ENSG00000204160,ZDHHC18,8,-0.8704,12,-0.3694,24,1.32637,5,-1.6045,10,-0.7548
ENSG00000142751,GPN2,19,0.26148,15,-0.1811,18,0.22286,11,-0.5544,16,-0.1025
ENSG00000090273,NUDC,132,-0.7866,235,0.11367,214,-0.0491,196,-0.1721,256,0.33284
ENSG00000253368,TRNP1,1,-5.0148,20,-1.1587,44,0.04818,56,0.43725,59,0.69940
ENSG00000142784,WDTC1,18,-0.2201,7,-1.6697,18,-0.2798,21,0.03329,29,0.77214
ENSG00000186501,TMEM222,20,-0.7680,52,0.72647,36,0.16186,15,-1.2585,35,0.08069
ENSG00000158195,WASF2,164,2.43016,62,0.56531,17,-1.8247,40,-0.1358,34,-0.4881
ENSG00000126705,AHDC1,11,-1.7596,39,0.14612,43,0.46951,38,0.11582,32,-0.2032
ENSG00000126709,IFI6,96,-0.0179,88,-0.1581,118,0.50277,49,-1.0582,89,-0.1824
ENSG00000009780,FAM76A,36,1.23137,18,0.09864,17,-0.0005,9,-0.9176,13,-0.5100
ENSG00000117758,STX12,82,-0.3139,106,0.08590,116,0.36822,55,-0.9367,99,-0.0338
ENSG00000117751,PPP1R8,38,0.61327,44,0.86293,26,0.00316,9,-1.6284,22,-0.3518
ENSG00000117748,RPA2,27,-0.6993,61,0.60323,52,0.52980,27,-0.7060,33,-0.4617
ENSG00000126698,DNAJC8,353,0.85967,145,-0.5802,192,-0.2119,332,0.75290,168,-0.4405
ENSG00000130770,ATP5IF1,198,-1.5821,572,0.04947,690,0.57201,365,-0.6556,550,-0.0175
ENSG00000204138,PHACTR4,85,2.04414,30,0.20158,15,-1.2344,30,0.17097,21,-0.4367
ENSG00000180098,TRNAU1AP,14,-0.2697,30,0.93963,17,0.02291,12,-0.5039,15,-0.2607
ENSG00000120656,TAF12,17,-0.0349,25,0.64486,17,0.04730,6,-1.5026,18,0.05802
ENSG00000198492,YTHDF2,70,-0.3164,66,-0.4157,111,0.70721,94,0.15473,60,-0.6895
ENSG00000159023,EPB41,12,-0.4030,6,-1.4163,20,0.55779,31,1.08601,10,-0.8105
ENSG00000116350,SRSF4,116,1.01484,39,-0.7373,63,0.01508,71,0.18357,50,-0.4437
ENSG00000116353,MECR,7,-2.1505,27,-0.2773,42,0.75296,13,-1.3863,34,0.14654
ENSG00000060656,PTPRU,7,-1.4178,25,0.43844,29,1.16684,17,-0.1891,9,-1.3855
ENSG00000162512,SDC3,108,0.41490,112,0.48361,60,-0.7199,62,-0.4614,104,0.47751
ENSG00000134644,PUM1,98,-0.5659,142,0.01507,161,0.34189,166,0.27447,118,-0.3411
ENSG00000121766,ZCCHC17,133,0.05957,87,-0.6028,152,0.45063,143,0.18425,102,-0.4468
ENSG00000121769,FABP3,16,-2.1200,60,-0.1435,100,1.21120,47,-0.5322,45,-0.7286
ENSG00000162517,PEF1,21,-1.7024,89,0.52791,77,0.45576,27,-1.3457,66,0.06395
ENSG00000084636,COL16A1,33,0.28312,55,1.15282,26,-0.0943,10,-1.5691,24,-0.2694
ENSG00000121753,ADGRB2,19,-3.3170,147,-0.3054,243,0.85815,108,-0.7809,177,-0.0100
ENSG00000184007,PTP4A2,1093,2.53037,163,-0.8410,169,-1.0547,262,-0.1011,199,-0.6560
ENSG00000121774,KHDRBS1,181,0.51136,109,-0.3054,127,-0.0889,129,-0.0370,131,-0.0153
ENSG00000025800,KPNA6,58,-0.5519,84,0.03176,100,0.51130,86,0.07979,64,-0.4786
ENSG00000084652,TXLNA,27,0.48444,18,-0.1924,20,0.00762,25,0.37799,16,-0.3671
ENSG00000160050,CCDC28B,10,-1.0277,31,0.68322,16,-0.5894,9,-1.2236,31,0.90064
ENSG00000084623,EIF3I,71,-0.5497,145,0.60147,123,0.52488,74,-0.4827,74,-0.5873
ENSG00000175130,MARCKSL1,768,2.81208,228,0.42862,68,-1.8582,115,-0.6558,122,-0.6855
ENSG00000160058,BSDC1,51,0.14548,32,-0.5754,52,0.27088,50,0.11067,41,-0.2253
ENSG00000176261,ZBTB8OS,37,-0.3486,50,0.14300,40,-0.3199,51,0.17510,54,0.33477
ENSG00000162521,RBBP4,119,0.32924,58,-0.7991,106,0.23106,90,-0.1136,92,-0.1019
ENSG00000162522,KIAA1522,1,-3.9807,22,0.40421,12,-0.7533,14,-0.3022,29,1.21526
ENSG00000134684,YARS,47,-1.1346,71,-0.5081,126,0.66059,82,-0.2847,93,-0.1210
ENSG00000160097,FNDC5,4,-2.7096,15,-0.9507,34,0.43847,60,1.24469,23,-0.3944
ENSG00000121905,HPCA,8,-4.3562,133,-0.1841,201,0.79937,88,-0.8290,154,0.06517
ENSG00000121900,TMEM54,16,-1.1465,15,-1.2100,33,-0.0096,29,-0.2093,47,0.75862
ENSG00000004455,AK2,60,1.05287,34,0.09958,26,-0.4654,18,-0.8265,34,0.14620
ENSG00000142920,AZIN2,14,-0.5549,28,0.48690,24,0.44032,8,-1.4604,19,-0.1316
ENSG00000160094,ZNF362,9,-0.9928,8,-1.0269,16,-0.1284,20,0.30229,22,0.61383
ENSG00000134686,PHC2,46,0.11809,35,-0.3073,40,-0.1719,22,-0.9974,55,0.54978
ENSG00000163866,SMIM12,15,-1.6713,59,0.39039,64,0.89950,22,-1.1598,37,-0.4603
ENSG00000116544,DLGAP3,0,-6.0966,17,-1.2195,37,-0.0808,32,-0.2961,62,1.12555
ENSG00000163867,ZMYM6,29,0.49103,21,-0.0450,23,0.09682,21,-0.0291,18,-0.3372
ENSG00000116560,SFPQ,420,1.17191,176,-0.2749,204,-0.0584,186,-0.1902,165,-0.4675
ENSG00000146463,ZMYM4,83,0.74803,37,-0.5300,52,-0.0286,71,0.49020,42,-0.4323
ENSG00000142687,KIAA0319L,30,-0.9520,72,0.38289,61,0.18743,57,0.02303,54,-0.0964
ENSG00000020129,NCDN,30,-3.7657,296,-0.3550,543,1.08367,165,-1.2518,348,-0.1271
ENSG00000126067,PSMB2,76,-0.2476,105,0.26472,112,0.59648,60,-0.6197,67,-0.5435
ENSG00000142686,C1orf216,9,-3.1204,70,-0.1341,112,1.06410,42,-0.9307,66,-0.3009
ENSG00000092847,AGO1,44,0.18183,30,-0.4531,35,-0.2555,53,0.47024,42,0.14332
ENSG00000126070,AGO3,99,1.29308,39,-0.2544,40,-0.3376,52,0.18733,37,-0.4161
ENSG00000116863,ADPRHL2,9,-0.8115,28,0.88911,21,0.66226,9,-0.9660,11,-0.7543
ENSG00000054116,TRAPPC3,21,-1.1571,42,-0.1198,57,0.57847,26,-0.8661,46,0.02358
ENSG00000116871,MAP7D1,206,0.33517,158,-0.0912,175,0.10333,94,-0.8935,173,0.06044
ENSG00000054118,THRAP3,201,0.87583,91,-0.4184,122,0.07205,201,0.87025,68,-1.0345
ENSG00000196182,STK40,9,-0.9424,7,-1.2000,15,-0.0978,20,0.39240,21,0.56548
ENSG00000181817,LSM10,11,-1.8727,47,0.28889,44,0.32005,29,-0.4552,42,0.14712
ENSG00000116885,OSCP1,0,-4.6193,14,-0.3150,26,1.23484,9,-1.0037,14,-0.3605
ENSG00000116898,MRPS15,31,-1.0287,59,-0.0603,77,0.60423,51,-0.2924,54,-0.2454
ENSG00000163873,GRIK3,5,-1.9307,20,0.13688,28,1.35599,2,-3.2433,13,-0.5977
ENSG00000163875,MEAF6,54,-1.0555,108,0.01509,133,0.58119,97,-0.1448,92,-0.3043
ENSG00000134697,GNL2,42,0.42435,28,-0.1972,41,0.66756,31,-0.0293,18,-1.0714
ENSG00000185090,MANEAL,7,-1.4378,11,-0.7975,29,1.40328,6,-1.6049,14,-0.5440
ENSG00000197982,C1orf122,248,0.68894,175,0.11462,115,-0.7707,101,-0.7552,217,0.62529
ENSG00000183431,SF3A3,29,-0.5707,52,0.34215,54,0.67960,32,-0.4029,30,-0.6628
ENSG00000183520,UTP11,41,0.16082,51,0.51229,36,-0.0769,51,0.52580,28,-0.5409
ENSG00000116954,RRAGC,45,0.03532,48,0.11624,46,0.09556,50,0.20752,38,-0.2823
ENSG00000174574,AKIRIN1,92,0.28698,57,-0.4890,77,-0.0046,62,-0.3476,85,0.18586
ENSG00000168653,NDUFS5,313,-1.3440,676,-0.1563,841,0.30100,578,-0.4031,843,0.25866
ENSG00000127603,MACF1,635,1.45060,301,0.16158,189,-0.7971,495,0.99878,179,-0.7998
ENSG00000090621,PABPC4,75,0.27556,72,0.20750,47,-0.6377,104,0.81765,64,0.02749
ENSG00000116983,HPCAL4,65,-1.6668,173,-0.1687,195,0.03463,207,0.11756,233,0.41034
ENSG00000084072,PPIE,24,-0.2646,45,0.78247,35,0.58821,12,-1.2574,19,-0.6898
ENSG00000131236,CAP1,179,0.29282,175,0.25637,155,0.10097,137,-0.1380,126,-0.3289
ENSG00000131238,PPT1,62,-1.1936,221,0.81501,137,0.03752,117,-0.2227,134,-0.0209
ENSG00000117000,RLF,41,0.81109,9,-1.4358,24,-0.0716,53,1.27777,16,-0.8044
ENSG00000084073,ZMPSTE24,30,-0.4035,56,0.59001,38,-0.0654,43,0.15928,36,-0.1424
ENSG00000049089,COL9A2,76,2.69493,27,0.64395,10,-1.1783,0,-6.3029,12,-0.7357
ENSG00000084070,SMAP2,28,-2.0323,80,-0.4746,144,0.75797,118,0.13346,94,-0.2796
ENSG00000117016,RIMS3,4,-5.0265,59,-1.2688,127,-0.1541,147,0.13450,212,1.04424
ENSG00000066136,NFYC,12,-1.3146,29,0.04866,34,0.51893,14,-1.0464,29,0.09865
ENSG00000127124,HIVEP3,17,-0.4769,22,-0.1184,27,0.28398,28,0.23213,21,-0.2144
ENSG00000198815,FOXJ3,23,-1.2183,46,-0.1788,69,0.80185,41,-0.3674,42,-0.3762
ENSG00000177181,RIMKLA,1,-5.6970,39,-0.4577,61,0.39015,66,0.36914,58,0.20866
ENSG00000127125,PPCS,60,0.29672,42,-0.2974,48,-0.1191,52,0.06624,52,0.08440
ENSG00000186409,CCDC30,34,-0.1085,10,-1.8618,35,-0.0784,101,1.78481,25,-0.6628
ENSG00000065978,YBX1,325,1.67896,86,-0.5731,74,-1.0738,93,-0.4441,145,0.34235
ENSG00000164008,C1orf50,21,0.13823,15,-0.3787,18,-0.1736,15,-0.4026,23,0.41288
ENSG00000177868,SVBP,44,0.10344,42,0.04783,43,0.10382,29,-0.5230,41,0.00805
ENSG00000117394,SLC2A1,44,0.00142,111,1.56917,23,-1.3497,30,-0.6060,56,0.49518
ENSG00000117395,EBNA1BP2,59,-0.6194,103,0.25828,109,0.54082,53,-0.7876,77,-0.2684
ENSG00000066322,ELOVL1,167,3.39588,48,0.73193,14,-1.5150,0,-5.3191,11,-1.7471
ENSG00000159479,MED8,9,-1.2028,27,0.40368,24,0.34987,15,-0.4930,21,-0.0464
ENSG00000142949,PTPRF,80,-0.1433,132,0.66838,89,0.04586,79,-0.1620,76,-0.2827
ENSG00000066135,KDM4A,18,-0.0439,6,-1.7041,24,0.72080,23,0.32206,14,-0.5681
ENSG00000126091,ST3GAL3,7,-1.9727,20,-0.3864,29,0.27385,20,-0.3438,31,0.43803
ENSG00000117408,IPO13,89,0.86387,83,0.73992,48,-0.2353,25,-1.1207,47,-0.2485
ENSG00000117410,ATP6V0B,148,-1.0959,336,0.17936,424,0.94812,156,-1.0254,225,-0.5662
ENSG00000117411,B4GALT2,24,-1.5174,40,-0.7353,56,-0.3196,49,-0.4111,102,1.07672
ENSG00000178028,DMAP1,22,-1.1468,38,-0.3465,63,0.79670,30,-0.7097,43,-0.2007
ENSG00000117419,ERI3,49,-1.0097,136,0.60546,100,0.15178,53,-0.8942,100,0.14285
ENSG00000187147,RNF220,100,-0.2027,85,-0.4471,131,0.37207,83,-0.4894,113,0.00057
ENSG00000142937,RPS8,2054,1.15807,898,-0.2236,725,-0.7734,930,-0.1685,1185,0.29032
ENSG00000070785,EIF2B3,26,-0.0746,47,0.93494,35,0.68696,14,-0.9753,14,-1.1893
ENSG00000126088,UROD,40,-0.8733,71,0.03585,86,0.55111,39,-0.9157,68,-0.0637
