Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000175756,AURKAIP1,119,-0.7081,209,0.19570,178,-0.1088,260,0.52938,182,-0.0614
ENSG00000221978,CCNL2,106,0.55025,57,-0.4952,72,-0.1129,51,-0.6078,91,0.37751
ENSG00000224870,MRPL20-AS1,15,0.65929,9,-0.0883,7,-0.5917,8,-0.3285,12,0.37751
ENSG00000242485,MRPL20,121,-0.7344,223,0.26112,199,0.05732,282,0.61999,163,-0.3426
ENSG00000235098,ANKRD65,46,1.30640,22,0.05455,17,-0.4450,16,-0.3802,18,-0.2848
ENSG00000179403,VWA1,247,3.83340,11,-2.0074,19,-1.3468,13,-1.6799,20,-1.2715
ENSG00000160072,ATAD3B,17,0.45529,12,-0.1400,17,0.58730,3,-2.0775,11,-0.2453
ENSG00000197785,ATAD3A,16,0.18935,11,-0.4515,17,0.34939,12,-0.2912,14,-0.0236
ENSG00000205090,TMEM240,12,-1.0527,29,0.38078,22,-0.0900,26,0.18407,23,0.03045
ENSG00000160075,SSU72,66,-1.0033,137,0.14513,119,-0.1277,163,0.41163,135,0.13753
ENSG00000228594,FNDC10,8,-1.6162,32,0.64041,16,-0.6184,14,-0.7369,30,0.66068
ENSG00000272106,AL691432.2,27,0.65164,16,-0.1771,18,-0.0126,16,-0.2211,17,-0.1036
ENSG00000197530,MIB2,29,-0.0021,29,-0.0382,30,0.02962,35,0.26597,28,-0.1248
ENSG00000248333,CDK11B,22,0.34997,15,-0.3055,20,0.27132,15,-0.2123,16,-0.1453
ENSG00000189339,SLC35E2B,17,-0.3297,21,-0.0692,23,0.15176,15,-0.5652,24,0.22637
ENSG00000008128,CDK11A,15,1.03727,7,-0.1420,9,0.19627,6,-0.4907,6,-0.5453
ENSG00000215790,SLC35E2A,24,-0.5846,27,-0.4392,43,0.45746,19,-0.9437,40,0.33102
ENSG00000008130,NADK,30,0.24388,23,-0.2344,22,-0.3008,31,0.25650,29,0.22136
ENSG00000078369,GNB1,275,-0.8746,439,-0.1656,481,-0.0049,477,-0.0161,582,0.40685
ENSG00000187730,GABRD,10,-3.5401,168,0.87892,96,-0.2171,96,-0.1605,112,0.10697
ENSG00000067606,PRKCZ,112,-0.5121,135,-0.2433,150,-0.0703,133,-0.2388,195,0.50039
ENSG00000162585,FAAP20,37,0.08521,26,-0.4908,19,-1.0990,60,0.88555,47,0.67638
ENSG00000157933,SKI,23,0.32780,13,-0.6121,16,-0.3617,27,0.55535,22,0.30759
ENSG00000272420,AL513477.2,1,-2.4733,9,0.39299,8,0.11632,4,-0.8819,9,0.38713
ENSG00000157916,RER1,101,0.44570,77,0.01267,70,-0.1753,68,-0.1903,78,0.02264
ENSG00000157911,PEX10,36,0.75165,24,0.04829,16,-0.6391,20,-0.1783,25,0.21233
ENSG00000149527,PLCH2,41,1.38931,15,-0.3546,8,-1.3541,18,0.03743,22,0.42403
ENSG00000157881,PANK4,7,-1.0759,16,0.19015,18,0.47042,12,-0.2650,13,-0.2066
ENSG00000157873,TNFRSF14,4,-1.1179,10,0.20314,3,-1.5610,16,0.90415,13,0.80900
ENSG00000157870,PRXL2B,14,-1.4465,36,-0.0260,31,-0.3321,53,0.61834,44,0.41738
ENSG00000177133,PRDM16-DT,8,-1.1888,10,-1.0342,9,-1.3723,23,0.35047,37,1.67989
ENSG00000142611,PRDM16,12,0.23665,7,-0.6228,5,-1.2019,7,-0.4719,17,1.29947
ENSG00000158109,TPRG1L,60,-1.6504,179,0.01343,206,0.32050,137,-0.4100,200,0.25608
ENSG00000116213,WRAP73,19,0.02376,17,-0.1154,19,0.01201,14,-0.4186,21,0.21704
ENSG00000130764,LRRC47,60,-0.6513,109,0.33275,93,0.03165,79,-0.2308,92,0.02297
ENSG00000116198,CEP104,77,1.81692,13,-1.1727,21,-0.4550,20,-0.4559,27,0.03910
ENSG00000198912,C1orf174,12,-0.3987,18,0.27997,12,-0.4766,24,0.72108,15,-0.0059
ENSG00000196581,AJAP1,23,-0.6620,32,-0.1597,45,0.49865,34,-0.0381,33,-0.1636
ENSG00000131697,NPHP4,12,0.07252,11,-0.1420,11,-0.1286,12,-0.0155,13,0.20087
ENSG00000069424,KCNAB2,38,-2.3536,206,0.22697,209,0.30285,155,-0.2522,194,0.14285
ENSG00000116254,CHD5,38,-1.8769,120,-0.1537,147,0.24222,111,-0.2599,160,0.42876
ENSG00000116251,RPL22,611,-0.0722,495,-0.4479,586,-0.1741,832,0.42897,733,0.29195
ENSG00000158286,RNF207,1,-2.2769,6,-0.2791,11,1.11739,1,-2.1017,7,-0.0019
ENSG00000116237,ICMT,27,-0.6763,40,-0.0470,44,0.12959,30,-0.5141,48,0.32153
ENSG00000097021,ACOT7,68,-2.1510,390,0.63634,337,0.41031,229,-0.3111,232,-0.3574
ENSG00000215788,TNFRSF25,7,-2.1835,17,-0.9381,44,0.91603,29,-0.0185,31,0.09993
ENSG00000171680,PLEKHG5,3,-2.6932,15,-0.3629,26,0.80349,24,0.43983,16,-0.2756
ENSG00000162408,NOL9,27,-0.0990,22,-0.5108,30,0.04035,24,-0.3008,36,0.44285
ENSG00000204859,ZBTB48,12,0.01004,12,-0.0157,12,-0.0405,12,-0.0780,13,0.07982
ENSG00000162413,KLHL21,43,0.35969,29,-0.3185,40,0.33024,24,-0.5758,33,-0.0784
ENSG00000116273,PHF13,22,0.62550,14,-0.0944,14,-0.1089,11,-0.4923,15,0.04334
ENSG00000041988,THAP3,23,0.24310,26,0.56726,14,-0.6125,18,-0.1650,20,0.02994
ENSG00000007923,DNAJC11,13,-0.9768,25,-0.0263,28,0.22008,24,-0.0507,27,0.13235
ENSG00000171735,CAMTA1,138,-0.9855,275,0.10088,260,-0.0004,226,-0.2229,303,0.32028
ENSG00000049245,VAMP3,175,3.05274,14,-1.5177,23,-0.8703,26,-0.4900,21,-0.9969
ENSG00000049246,PER3,74,0.92772,26,-0.8499,34,-0.4128,50,0.27037,48,0.27833
ENSG00000116288,PARK7,236,-1.1045,570,0.31313,468,-0.0533,600,0.35793,476,-0.0210
ENSG00000116285,ERRFI1,28,-0.1846,34,0.15424,33,0.09013,25,-0.3257,31,-0.0097
ENSG00000162426,SLC45A1,7,-1.9583,37,0.64668,29,0.18616,21,-0.3275,25,-0.1273
ENSG00000142599,RERE,110,-0.0059,81,-0.5355,104,-0.1122,93,-0.2693,141,0.54636
ENSG00000074800,ENO1,353,-0.7797,514,-0.2164,524,-0.2078,659,0.20403,732,0.50413
ENSG00000171612,SLC25A33,23,-0.7671,38,-0.0261,24,-0.8759,61,0.74882,51,0.60697
ENSG00000188807,TMEM201,18,0.89391,9,-0.2925,7,-0.7564,9,-0.1395,13,0.42583
ENSG00000171608,PIK3CD,3,-1.9730,12,0.01351,12,0.01220,8,-0.4948,16,0.61399
ENSG00000171603,CLSTN1,235,-1.8602,812,0.04702,1019,0.55563,577,-0.4968,806,0.03808
ENSG00000178585,CTNNBIP1,40,0.03091,50,0.46035,25,-0.8246,23,-0.7907,50,0.55839
ENSG00000162441,LZIC,114,1.17525,43,-0.4774,48,-0.3383,58,0.03443,55,-0.0564
ENSG00000173614,NMNAT1,7,-0.3803,8,-0.1323,9,0.07282,15,0.81106,8,-0.2732
ENSG00000162444,RBP7,110,4.70361,4,-1.9954,6,-1.4234,0,-4.7394,2,-2.8580
ENSG00000130939,UBE4B,68,0.66294,44,-0.0428,51,0.25038,13,-1.8453,43,-0.0872
ENSG00000054523,KIF1B,530,0.72298,278,-0.3619,338,-0.0201,160,-1.1781,385,0.25448
ENSG00000284642,AL139424.2,9,-0.2845,13,0.36579,9,-0.4100,6,-0.9057,14,0.47235
ENSG00000142657,PGD,48,-0.0927,58,0.24886,47,-0.1513,44,-0.2007,52,0.06817
ENSG00000175279,CENPS,4,-1.8604,26,1.20176,8,-0.9619,17,0.28461,14,0.03868
ENSG00000241563,CORT,5,-5.0694,201,0.48127,36,-2.5005,36,-2.2151,333,2.07897
ENSG00000160049,DFFA,67,1.02059,31,-0.2695,35,-0.0704,36,-0.0054,31,-0.3260
ENSG00000142655,PEX14,14,-0.5575,24,0.26209,19,-0.1175,19,-0.1152,22,0.15440
ENSG00000120948,TARDBP,121,0.72323,73,-0.1047,68,-0.2695,95,0.31984,70,-0.1958
ENSG00000271895,AL109811.2,20,0.20162,12,-0.6152,20,0.27100,14,-0.4095,19,0.18983
ENSG00000116649,SRM,39,-0.5134,58,0.15324,38,-0.6438,105,1.12871,54,-0.0032
ENSG00000171824,EXOSC10,40,0.20386,35,-0.0050,37,0.05989,35,-0.0173,33,-0.1445
ENSG00000198793,MTOR,25,-1.2259,58,0.09878,64,0.34042,47,-0.2478,56,0.04200
ENSG00000120942,UBIAD1,25,1.55673,6,-0.7789,7,-0.6588,6,-0.6329,11,0.30466
ENSG00000116661,FBXO2,82,-1.2010,174,-0.0325,138,-0.4987,301,0.87273,211,0.36534
ENSG00000132879,FBXO44,39,-1.2786,99,0.20333,94,0.11849,90,0.02394,93,0.09275
ENSG00000116663,FBXO6,4,-1.2363,13,0.50799,8,-0.3111,7,-0.4492,12,0.39660
ENSG00000116670,MAD2L2,26,0.83772,14,-0.0927,10,-0.7943,25,0.80060,14,-0.1109
ENSG00000177674,AGTRAP,31,2.12074,1,-2.8065,5,-1.1787,4,-1.1301,13,0.82876
ENSG00000177000,MTHFR,16,0.13061,8,-0.9325,17,0.26666,8,-0.8870,19,0.50922
ENSG00000011021,CLCN6,50,-0.5291,80,0.24707,69,-0.0399,37,-0.9738,82,0.34153
ENSG00000116685,KIAA2013,64,1.28337,25,-0.2916,28,-0.0805,19,-0.7200,26,-0.2425
ENSG00000083444,PLOD1,43,0.90773,15,-0.8628,23,-0.1580,28,0.22397,26,0.09678
ENSG00000116688,MFN2,84,-0.5092,138,0.32336,125,0.16156,96,-0.2895,109,-0.1262
ENSG00000116691,MIIP,20,0.88538,8,-0.6108,10,-0.3471,16,0.54954,11,-0.0197
ENSG00000048707,VPS13D,49,-0.6794,72,-0.0764,88,0.33354,64,-0.2550,77,0.05203
ENSG00000162496,DHRS3,27,0.57424,11,-0.8776,9,-1.2427,32,0.84553,27,0.74795
ENSG00000116731,PRDM2,101,-0.3590,102,-0.3939,175,0.70618,102,-0.3470,114,-0.2228
ENSG00000189337,KAZN,131,1.20364,82,0.47054,48,-0.5657,45,-0.5431,52,-0.4124
ENSG00000142634,EFHD2,37,-1.6435,82,-0.4771,150,0.74662,27,-2.1109,133,0.45479
ENSG00000132906,CASP9,17,0.67596,12,0.13314,13,0.28501,7,-0.6728,8,-0.5547
ENSG00000116138,DNAJC16,40,0.11977,25,-0.6902,43,0.35476,24,-0.6466,41,0.25149
ENSG00000197312,DDI2,30,0.09020,30,0.10072,32,0.26419,12,-1.3434,29,0.00735
ENSG00000116786,PLEKHM2,51,-0.5908,67,-0.1949,57,-0.5241,85,0.21517,101,0.68658
ENSG00000065526,SPEN,182,1.56097,39,-1.0587,69,-0.1343,51,-0.5659,72,-0.0323
ENSG00000116809,ZBTB17,30,0.90349,12,-0.5787,17,-0.0370,12,-0.5997,18,0.14547
ENSG00000185519,FAM131C,16,0.93701,14,0.86271,3,-1.7485,12,0.38603,8,-0.1968
ENSG00000037637,FBXO42,17,-0.1690,19,0.05526,22,0.34355,12,-0.6749,18,-0.0936
ENSG00000055070,SZRD1,55,1.18091,14,-1.1206,19,-0.6804,37,0.52283,31,0.31030
ENSG00000157191,NECAP2,42,1.82830,5,-1.5675,10,-0.6170,14,-0.1037,16,0.18220
ENSG00000219481,NBPF1,58,1.57863,19,-0.3575,14,-0.9029,20,-0.1869,24,0.08273
ENSG00000058453,CROCC,11,-0.0473,12,0.07467,9,-0.3377,9,-0.3487,14,0.39865
ENSG00000159363,ATP13A2,41,-1.1399,126,0.73123,72,-0.3364,46,-0.9551,100,0.33625
ENSG00000117118,SDHB,66,-0.8817,166,0.68394,114,-0.0311,125,0.12085,98,-0.3372
ENSG00000117115,PADI2,310,3.33115,17,-1.9828,19,-1.9666,46,-0.3710,45,-0.4829
ENSG00000179051,RCC2,33,0.40448,35,0.60008,12,-1.3254,30,0.22181,29,0.24111
ENSG00000074964,ARHGEF10L,13,0.17666,10,-0.2989,9,-0.5845,7,-0.7598,18,0.84918
ENSG00000117154,IGSF21,21,-1.9246,54,-0.5509,117,1.08246,75,0.03927,61,-0.3814
ENSG00000159423,ALDH4A1,25,0.20606,8,-1.6123,13,-0.9533,33,0.67324,35,1.10153
ENSG00000169991,IFFO2,10,0.08916,9,-0.0395,7,-0.5186,6,-0.6275,13,0.64512
ENSG00000127481,UBR4,21,0.55048,12,-0.2787,14,-0.1530,15,0.03544,15,0.05958
ENSG00000127463,EMC1,25,-0.4806,39,0.24686,36,0.11446,32,-0.1098,33,-0.0891
ENSG00000053372,MRTO4,19,-0.8903,40,0.26810,33,-0.0679,41,0.26146,35,0.02956
ENSG00000053371,AKR7A2,47,0.44337,38,0.11032,29,-0.3739,39,0.15120,35,-0.0146
ENSG00000040487,SLC66A1,18,0.77738,9,-0.3583,7,-0.8127,10,-0.1436,15,0.57285
ENSG00000077549,CAPZB,140,-0.1312,160,0.09137,145,-0.0905,196,0.41659,142,-0.1300
ENSG00000173436,MICOS10,151,-1.5441,491,0.32417,371,-0.2119,456,0.16181,473,0.29286
ENSG00000158747,NBL1,60,-1.4359,154,0.02989,165,0.17268,153,0.01145,167,0.20578
ENSG00000169914,OTUD3,27,-0.4917,25,-0.6938,54,0.83773,26,-0.5684,36,-0.0731
ENSG00000162545,CAMK2N1,1028,-0.6298,1037,-0.6772,1253,-0.4008,3716,1.52386,1588,0.07211
ENSG00000090432,MUL1,28,0.33933,22,-0.0304,25,0.24234,7,-1.8127,23,0.08849
ENSG00000183114,FAM43B,4,-2.3695,14,-0.5147,33,1.31831,6,-1.7073,17,-0.1365
ENSG00000158828,PINK1,187,-1.5141,555,0.18970,564,0.25436,341,-0.6046,558,0.22875
ENSG00000244038,DDOST,23,-0.2097,23,-0.2318,31,0.36757,39,0.64561,20,-0.4990
ENSG00000117245,KIF17,5,-2.5835,42,0.46548,33,0.06787,12,-1.4917,41,0.49899
ENSG00000189410,SH2D5,5,-2.8429,47,0.56159,34,-0.0200,35,0.03177,37,0.10920
ENSG00000127483,HP1BP3,391,0.84595,152,-0.7438,239,0.03954,172,-0.4892,254,0.16467
ENSG00000075151,EIF4G3,195,-0.0389,242,0.35130,246,0.44608,122,-0.7725,154,-0.5135
ENSG00000117298,ECE1,34,0.90799,10,-1.1120,12,-0.9404,25,0.42851,27,0.70429
ENSG00000076864,RAP1GAP,75,-1.5726,179,-0.2760,274,0.59976,113,-0.9625,241,0.29853
ENSG00000090686,USP48,140,1.07743,44,-0.8858,87,0.34922,42,-0.8748,69,-0.1357
ENSG00000070831,CDC42,262,0.21296,283,0.39007,237,0.06435,208,-0.1553,183,-0.4487
ENSG00000184677,ZBTB40,19,1.05016,8,-0.3383,10,0.04489,3,-1.7970,10,0.07011
ENSG00000173372,C1QA,34,0.68567,8,-1.6855,10,-1.4347,66,1.93438,25,0.27404
ENSG00000159189,C1QC,20,0.71394,3,-1.9787,5,-1.7389,30,1.43717,19,0.88104
ENSG00000173369,C1QB,43,0.78015,12,-1.2361,11,-1.4988,74,1.78297,30,0.23666
ENSG00000133216,EPHB2,21,1.02117,10,-0.0935,12,0.09046,3,-1.7317,10,-0.1368
ENSG00000004487,KDM1A,46,-0.1519,59,0.25923,62,0.40706,39,-0.4302,41,-0.4386
ENSG00000169641,LUZP1,32,-1.5100,97,0.23830,107,0.49670,67,-0.3646,79,-0.1513
ENSG00000125944,HNRNPR,187,0.57228,107,-0.3735,149,0.25573,120,-0.1569,118,-0.2320
ENSG00000125945,ZNF436,10,-0.4310,10,-0.4670,17,0.55226,11,-0.1609,12,-0.0388
ENSG00000249087,ZNF436-AS1,8,-0.3550,11,0.21756,9,-0.2072,9,-0.1389,11,0.21671
ENSG00000088280,ASAP3,11,0.21202,7,-0.6095,10,-0.0164,7,-0.6087,13,0.51403
ENSG00000117318,ID3,46,1.18099,2,-3.8101,4,-2.7098,77,2.18484,29,0.54144
ENSG00000142676,RPL11,494,-0.0504,472,-0.1373,345,-0.7483,900,0.94710,575,0.25391
ENSG00000011007,ELOA,32,0.48055,19,-0.3474,28,0.32070,24,0.00023,20,-0.3403
ENSG00000057757,PITHD1,99,-0.8820,216,0.40371,179,0.05835,101,-0.8475,190,0.18689
ENSG00000011009,LYPLA2,17,-0.7105,30,0.13841,26,-0.1140,29,0.06213,31,0.22035
ENSG00000117308,GALE,5,-1.8590,29,0.76047,14,-0.6394,27,0.56150,20,0.10917
ENSG00000117305,HMGCL,22,0.41600,15,-0.1741,11,-0.7005,28,0.85467,17,0.09168
ENSG00000179163,FUCA1,10,-0.2893,14,0.32490,12,-0.0163,8,-0.6370,13,0.09412
ENSG00000189266,PNRC2,90,0.33948,62,-0.3033,77,0.09185,76,0.05053,71,-0.0586
ENSG00000188529,SRSF10,87,0.43752,61,-0.1311,66,-0.0094,62,-0.1067,64,-0.0610
ENSG00000001460,STPG1,7,-0.2478,8,-0.0651,12,0.71387,6,-0.5335,7,-0.4605
ENSG00000001461,NIPAL3,290,1.79259,77,-0.5313,110,0.10852,43,-1.3668,75,-0.6267
ENSG00000117602,RCAN3,23,1.76031,7,-0.2304,5,-0.7025,2,-1.7645,8,0.07309
ENSG00000133226,SRRM1,217,1.09802,71,-0.7988,126,0.23257,74,-0.6683,106,-0.1262
ENSG00000169504,CLIC4,393,3.63011,15,-2.4251,28,-1.5870,30,-1.2187,46,-0.7237
ENSG00000117614,SYF2,141,0.48961,77,-0.5192,107,0.05168,131,0.37205,98,-0.1171
ENSG00000117616,RSRP1,146,0.99387,64,-0.4064,81,0.00584,59,-0.4718,76,-0.1038
ENSG00000183726,TMEM50A,132,0.54130,78,-0.3257,94,-0.0108,101,0.10948,91,-0.0760
ENSG00000204178,MACO1,66,0.74892,35,-0.3388,47,0.23275,25,-0.7709,39,-0.1291
ENSG00000157978,LDLRAP1,67,4.71811,1,-2.8141,4,-1.3725,1,-2.5614,1,-2.7473
ENSG00000117643,MAN1C1,8,-2.2960,39,0.01215,50,0.51765,66,0.85971,30,-0.5332
ENSG00000162430,SELENON,33,0.14066,18,-0.8338,25,-0.4016,44,0.60614,38,0.50544
ENSG00000117640,MTFR1L,51,-0.4337,62,-0.1211,69,0.07912,64,-0.0596,73,0.19492
ENSG00000117632,STMN1,1225,-0.5562,2368,0.57711,1994,0.28590,1047,-0.7987,1481,-0.3253
ENSG00000158008,EXTL1,11,-2.1309,32,-0.5357,55,0.47701,23,-0.9980,59,0.64850
ENSG00000175087,PDIK1L,14,-0.2914,20,0.23165,17,-0.0058,14,-0.3577,18,0.07409
ENSG00000142684,ZNF593,22,-0.5853,42,0.51141,28,-0.2998,37,0.20532,32,-0.0239
ENSG00000130695,CEP85,36,2.30262,6,-0.8471,11,0.18503,2,-2.0461,5,-1.0641
ENSG00000142669,SH3BGRL3,151,-0.4797,226,0.18146,207,0.02497,193,-0.0926,209,0.04981
ENSG00000158062,UBXN11,4,-1.7010,10,-0.4281,12,-0.1759,25,1.09269,15,0.28898
ENSG00000169442,CD52,0,-8.7501,17,0.89406,14,0.65315,3,-1.6194,8,-0.4012
ENSG00000117682,DHDDS,6,-2.0992,38,0.70958,28,0.12225,22,-0.2287,24,-0.1413
ENSG00000198830,HMGN2,301,0.93419,106,-0.8278,138,-0.4282,294,0.89433,165,-0.0786
ENSG00000117676,RPS6KA1,32,2.81053,4,-0.9197,3,-1.5584,7,-0.0113,5,-0.6127
ENSG00000117713,ARID1A,100,0.92326,36,-0.7790,59,0.04855,49,-0.2306,58,0.03544
ENSG00000060642,PIGV,14,0.10813,9,-0.6038,11,-0.2459,9,-0.5718,18,0.73756
ENSG00000204160,ZDHHC18,14,-0.6921,14,-0.6723,25,0.37061,16,-0.4773,26,0.45210
ENSG00000142751,GPN2,23,0.31544,22,0.26973,15,-0.4056,23,0.34571,17,-0.1490
ENSG00000198746,GPATCH3,14,0.80103,10,0.30462,7,-0.3863,8,0.01169,7,-0.3302
ENSG00000090273,NUDC,153,-0.5300,242,0.21965,177,-0.3816,265,0.33777,238,0.21646
ENSG00000253368,TRNP1,6,-3.2676,66,0.43672,38,-0.6144,48,-0.1559,75,0.79435
ENSG00000090020,SLC9A1,7,-1.1990,22,0.60200,12,-0.5589,11,-0.4986,20,0.51919
ENSG00000142784,WDTC1,26,0.48872,18,-0.1443,16,-0.3988,12,-0.7246,24,0.46902
ENSG00000186501,TMEM222,57,0.10649,48,-0.2005,39,-0.6078,55,0.03624,70,0.59341
ENSG00000158195,WASF2,179,2.89585,10,-2.1020,19,-1.2908,37,-0.1008,32,-0.3672
ENSG00000126705,AHDC1,22,-0.2528,26,-0.0509,30,0.28232,24,-0.1344,25,-0.0992
ENSG00000126709,IFI6,90,-0.6068,121,-0.1564,137,0.08574,218,0.83469,119,-0.2069
ENSG00000009780,FAM76A,24,0.04961,20,-0.2808,30,0.52269,28,0.31924,17,-0.5753
ENSG00000117758,STX12,146,0.20846,141,0.16986,129,0.01644,98,-0.4308,123,-0.0822
ENSG00000117751,PPP1R8,51,0.64592,24,-0.5819,35,0.02332,30,-0.1935,36,0.11373
ENSG00000130775,THEMIS2,32,1.89769,6,-0.7993,11,0.14052,2,-2.5971,9,-0.4191
ENSG00000117748,RPA2,45,-0.3050,52,-0.1052,63,0.29771,61,0.17035,50,-0.1926
ENSG00000158161,EYA3,20,0.89570,11,-0.1203,14,0.49474,3,-1.9020,9,-0.4698
ENSG00000126698,DNAJC8,230,-0.0221,231,-0.0153,253,0.17213,287,0.33542,198,-0.3283
ENSG00000130770,ATP5IF1,185,-1.8674,1034,0.97590,567,-0.2045,775,0.34355,515,-0.3923
ENSG00000130766,SESN2,5,-0.7402,8,-0.1631,8,-0.1081,8,-0.1507,11,0.51392
ENSG00000204138,PHACTR4,51,1.82844,8,-1.3729,14,-0.4546,21,0.29735,16,-0.2077
ENSG00000242125,SNHG3,10,0.14957,12,0.44886,9,-0.1044,10,0.11374,7,-0.4129
ENSG00000180098,TRNAU1AP,28,0.31912,16,-0.6058,28,0.40333,21,-0.1604,22,-0.1047
ENSG00000197989,SNHG12,14,0.14209,11,-0.2993,9,-0.6923,16,0.32766,17,0.57661
ENSG00000120656,TAF12,23,0.38963,22,0.40770,14,-0.4546,21,0.29677,16,-0.2451
ENSG00000198492,YTHDF2,81,-0.1294,107,0.35721,113,0.53865,42,-1.1442,68,-0.4910
ENSG00000116329,OPRD1,0,-7.0659,11,0.04720,10,-0.2210,9,-0.2265,16,0.86464
ENSG00000159023,EPB41,7,-0.9267,11,-0.2853,14,0.06721,13,-0.0739,16,0.44963
ENSG00000116350,SRSF4,102,0.76497,57,-0.2014,63,-0.0459,57,-0.1764,60,-0.1422
ENSG00000116353,MECR,10,-1.7894,43,0.40786,37,0.13192,34,-0.0228,35,0.01136
ENSG00000060656,PTPRU,9,-1.1053,8,-1.4542,37,1.53814,4,-2.2116,19,-0.0738
ENSG00000162511,LAPTM5,71,1.53843,14,-1.2253,15,-1.2175,59,1.19335,29,0.00812
ENSG00000162512,SDC3,107,0.58945,52,-0.5997,65,-0.2652,65,-0.2221,91,0.42549
ENSG00000134644,PUM1,120,0.08093,77,-0.6686,138,0.40643,90,-0.3712,121,0.11880
ENSG00000060688,SNRNP40,35,1.17908,15,-0.2074,15,-0.2545,15,-0.2479,15,-0.2042
ENSG00000121766,ZCCHC17,97,-0.3350,135,0.21527,149,0.46873,121,0.01216,89,-0.5947
ENSG00000121769,FABP3,31,-2.1053,245,1.37229,129,0.07527,78,-0.7394,86,-0.7026
ENSG00000162517,PEF1,53,-0.4939,76,0.09647,75,0.08555,79,0.14438,71,-0.0415
ENSG00000084636,COL16A1,118,1.90649,23,-0.9339,39,-0.0568,18,-1.2189,33,-0.3405
ENSG00000121753,ADGRB2,73,-1.4252,172,-0.1285,235,0.52012,152,-0.3186,193,0.07945
ENSG00000184007,PTP4A2,945,2.33130,155,-0.9046,218,-0.3764,123,-1.1705,200,-0.5346
ENSG00000121774,KHDRBS1,183,0.60912,98,-0.4337,119,-0.1191,169,0.47724,118,-0.1259
ENSG00000121775,TMEM39B,11,0.08178,12,0.23540,10,-0.1320,17,0.82718,8,-0.5902
ENSG00000025800,KPNA6,68,0.33370,52,-0.1088,58,0.10862,51,-0.1221,51,-0.1381
ENSG00000084652,TXLNA,33,0.62221,20,-0.1834,21,-0.1201,18,-0.3467,24,0.07046
ENSG00000160050,CCDC28B,9,-1.1642,21,0.15115,15,-0.4723,41,1.30147,18,-0.1083
ENSG00000084623,EIF3I,85,-0.5570,136,0.20133,126,0.07767,122,0.00287,119,-0.0351
ENSG00000116478,HDAC1,38,1.71991,7,-1.1053,6,-1.5098,18,0.42931,17,0.43595
ENSG00000175130,MARCKSL1,1373,3.41641,79,-1.9025,113,-1.4628,112,-1.2615,182,-0.6385
ENSG00000160058,BSDC1,64,0.38335,38,-0.4953,56,0.22020,37,-0.4865,53,0.11040
ENSG00000160062,ZBTB8A,12,0.36666,3,-1.8194,10,0.27747,21,1.37850,7,-0.4205
ENSG00000176261,ZBTB8OS,33,-0.7330,75,0.64437,46,-0.2782,59,0.16181,50,-0.1067
ENSG00000162521,RBBP4,127,0.38321,92,-0.1498,110,0.19466,91,-0.1504,90,-0.2165
ENSG00000162520,SYNC,8,-0.2728,9,-0.0405,9,0.04307,12,0.39889,9,-0.0964
