Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000116285,ERRFI1,24,-0.3773,17,-0.8740,36,0.33013,32,0.10457
ENSG00000162426,SLC45A1,7,-2.3108,17,-0.9684,42,0.69753,33,0.13472
ENSG00000142599,RERE,177,0.50525,144,0.15975,91,-0.7152,145,0.28345
ENSG00000074800,ENO1,176,-1.5981,812,0.83912,642,0.61402,382,-0.6088
ENSG00000171612,SLC25A33,3,-3.3653,79,1.68246,28,-0.1695,27,-0.2996
ENSG00000171603,CLSTN1,305,-1.5210,363,-1.2589,872,0.15200,1010,0.62006
ENSG00000178585,CTNNBIP1,13,-1.3618,39,0.30160,39,0.43981,30,-0.1674
ENSG00000162441,LZIC,126,1.36029,83,0.62022,41,-0.6633,46,-0.5337
ENSG00000130939,UBE4B,40,-0.1662,25,-0.8944,48,0.15573,48,0.20081
ENSG00000054523,KIF1B,620,0.49006,379,-0.3164,343,-0.5995,531,0.38728
ENSG00000142657,PGD,43,-0.5320,45,-0.4715,75,0.48295,58,-0.1059
ENSG00000241563,CORT,9,-3.0646,33,-1.2337,140,1.75826,51,-0.8570
ENSG00000160049,DFFA,57,0.28940,73,0.69349,40,-0.3513,45,-0.1570
ENSG00000142655,PEX14,15,-0.5913,15,-0.5683,24,0.24162,23,0.17244
ENSG00000120948,TARDBP,99,0.22920,70,-0.3468,98,0.28607,78,-0.2392
ENSG00000116649,SRM,46,-0.3268,74,0.42658,65,0.29668,49,-0.3534
ENSG00000171824,EXOSC10,33,-0.0051,35,0.11933,31,-0.1180,34,0.05739
ENSG00000198793,MTOR,18,-1.4034,39,-0.1877,57,0.58339,43,-0.0983
ENSG00000116661,FBXO2,39,-1.8626,239,1.02322,167,0.57171,99,-0.6487
ENSG00000132879,FBXO44,57,-0.9283,47,-1.2180,118,0.28644,119,0.37134
ENSG00000177000,MTHFR,33,0.61258,15,-0.6126,17,-0.5877,27,0.40469
ENSG00000011021,CLCN6,48,-0.8185,73,-0.1557,75,-0.1509,95,0.45143
ENSG00000116685,KIAA2013,47,0.36589,40,0.10467,37,-0.0120,35,-0.1954
ENSG00000116688,MFN2,116,-0.3228,81,-0.8954,161,0.26593,151,0.15269
ENSG00000048707,VPS13D,78,-0.1185,55,-0.6546,72,-0.3150,101,0.53294
ENSG00000162496,DHRS3,31,0.40858,56,1.42795,13,-1.1295,23,-0.1438
ENSG00000116731,PRDM2,310,0.58429,117,-0.9822,168,-0.5393,259,0.47608
ENSG00000189337,KAZN,108,0.58484,38,-1.0596,81,0.13433,74,-0.0776
ENSG00000142634,EFHD2,79,-0.0791,51,-0.7556,82,-0.0241,93,0.29674
ENSG00000116138,DNAJC16,33,-0.4645,31,-0.5923,34,-0.5576,59,0.82797
ENSG00000197312,DDI2,37,-0.0287,17,-1.2040,27,-0.7010,52,0.93192
ENSG00000116786,PLEKHM2,69,-0.4931,120,0.38783,101,0.14010,90,-0.1282
ENSG00000065526,SPEN,331,1.49189,108,-0.4324,46,-2.0147,173,0.58233
ENSG00000037637,FBXO42,24,0.19620,13,-0.7251,23,0.16010,21,0.00905
ENSG00000055070,SZRD1,40,0.62267,49,0.96720,21,-0.5273,24,-0.3559
ENSG00000159363,ATP13A2,56,-1.1691,77,-0.6990,146,0.45737,126,0.14156
ENSG00000117118,SDHB,12,-2.5169,45,-0.5800,104,1.14754,55,-0.4093
ENSG00000117115,PADI2,288,3.05288,123,1.15528,35,-1.1148,12,-3.0971
ENSG00000179051,RCC2,35,0.22517,21,-0.5775,32,0.10060,30,0.01035
ENSG00000117154,IGSF21,77,0.13234,58,-0.3036,76,0.15134,68,-0.0817
ENSG00000159423,ALDH4A1,31,0.14508,72,1.63698,29,0.03003,16,-1.1822
ENSG00000127481,UBR4,52,0.57737,32,-0.2403,23,-0.9151,45,0.53897
ENSG00000127463,EMC1,41,-0.0741,25,-0.8728,53,0.49163,40,-0.1605
ENSG00000053372,MRTO4,18,-1.2925,27,-0.6844,38,-0.1976,54,0.76200
ENSG00000053371,AKR7A2,26,-0.2196,62,1.22021,39,0.61086,16,-1.3053
ENSG00000077549,CAPZB,92,-0.8714,140,-0.2126,210,0.64033,144,-0.2589
ENSG00000173436,MICOS10,104,-1.4445,333,0.37940,392,0.96334,192,-0.7484
ENSG00000158747,NBL1,92,-0.8705,178,0.17966,184,0.32504,153,-0.1031
ENSG00000162545,CAMK2N1,475,-1.8594,2546,0.79440,1814,0.29851,1456,-0.2166
ENSG00000090432,MUL1,19,-0.2875,15,-0.6342,15,-0.7501,31,0.92749
ENSG00000158828,PINK1,213,-1.0384,333,-0.3429,561,0.72957,371,-0.2651
ENSG00000244038,DDOST,15,-1.1381,46,0.67204,36,0.36281,27,-0.3305
ENSG00000117245,KIF17,7,-2.1788,16,-1.0622,42,0.68655,33,0.15299
ENSG00000189410,SH2D5,9,-2.7565,41,-0.4713,71,0.57064,59,0.16591
ENSG00000127483,HP1BP3,373,0.48159,224,-0.3534,217,-0.5148,316,0.33955
ENSG00000075151,EIF4G3,149,-0.7356,114,-1.1515,180,-0.5648,335,1.05449
ENSG00000076864,RAP1GAP,99,-0.5596,89,-0.7262,155,0.20245,155,0.24320
ENSG00000090686,USP48,138,1.02122,39,-1.0224,62,-0.3975,79,0.11692
ENSG00000070831,CDC42,160,-0.4967,162,-0.4820,262,0.40585,216,-0.0376
ENSG00000004487,KDM1A,65,-0.0535,30,-1.2404,61,-0.1950,81,0.54317
ENSG00000169641,LUZP1,58,-1.4866,72,-1.1661,122,-0.4517,217,1.13221
ENSG00000125944,HNRNPR,148,0.10005,103,-0.4744,145,0.08620,142,0.04740
ENSG00000142676,RPL11,574,0.53680,807,1.13643,541,0.61326,184,-1.7002
ENSG00000011007,ELOA,35,0.51288,44,0.87442,20,-0.4903,23,-0.2648
ENSG00000057757,PITHD1,85,-1.1142,126,-0.5145,198,0.29308,190,0.23567
ENSG00000011009,LYPLA2,13,-1.2116,27,-0.0287,24,-0.3142,35,0.62796
ENSG00000189266,PNRC2,49,-0.1303,60,0.17270,58,0.16632,50,-0.1758
ENSG00000188529,SRSF10,79,0.11528,74,0.02173,78,0.14317,68,-0.1888
ENSG00000001461,NIPAL3,346,1.64875,91,-0.6382,92,-0.7732,128,-0.1570
ENSG00000133226,SRRM1,657,2.25586,111,-0.8862,95,-1.3650,176,-0.2614
ENSG00000169504,CLIC4,193,3.52144,54,0.66313,16,-1.4863,7,-2.9478
ENSG00000117614,SYF2,154,0.60334,120,0.18558,88,-0.4081,107,-0.0127
ENSG00000117616,RSRP1,148,1.12465,48,-0.7220,67,-0.2666,72,-0.1332
ENSG00000183726,TMEM50A,70,-0.1192,82,0.12456,68,-0.2312,82,0.19580
ENSG00000204178,MACO1,69,0.07795,32,-1.1391,41,-0.9525,93,1.05536
ENSG00000117643,MAN1C1,10,-2.2391,37,-0.2433,46,0.16507,50,0.43433
ENSG00000162430,SELENON,35,0.14451,59,0.99496,28,-0.2896,28,-0.3302
ENSG00000117640,MTFR1L,45,-0.7997,49,-0.6690,88,0.33231,81,0.17057
ENSG00000117632,STMN1,695,-0.9176,562,-1.2416,1732,0.79072,1187,-0.1204
ENSG00000158008,EXTL1,18,-1.4720,37,-0.3615,61,0.66317,44,-0.1063
ENSG00000142684,ZNF593,26,-0.3605,23,-0.5645,46,0.75466,28,-0.4103
ENSG00000142669,SH3BGRL3,165,0.20824,184,0.38742,161,0.22224,119,-0.4776
ENSG00000198830,HMGN2,223,0.34339,317,0.95168,186,0.06237,132,-0.7298
ENSG00000117713,ARID1A,120,0.46272,75,-0.3059,83,-0.1802,93,0.06184
ENSG00000204160,ZDHHC18,10,-1.1887,13,-0.8957,25,0.24803,26,0.39405
ENSG00000142751,GPN2,59,1.39196,5,-2.3676,26,-0.0551,24,-0.2363
ENSG00000090273,NUDC,128,-0.7783,225,0.11864,263,0.52108,186,-0.2943
ENSG00000253368,TRNP1,8,-2.9105,41,-0.4511,77,0.79210,54,-0.0503
ENSG00000090020,SLC9A1,0,-6.3401,19,-0.4241,28,0.25624,30,0.54943
ENSG00000142784,WDTC1,23,-0.4606,60,1.11924,26,-0.3786,30,-0.1116
ENSG00000186501,TMEM222,57,0.18703,60,0.27718,43,-0.3391,52,0.09400
ENSG00000158195,WASF2,153,2.25981,86,1.10259,16,-1.8491,29,-0.9556
ENSG00000126705,AHDC1,95,0.84522,41,-0.5246,43,-0.6064,64,0.26102
ENSG00000126709,IFI6,79,-0.4588,137,0.42841,90,-0.3461,117,0.26613
ENSG00000009780,FAM76A,41,0.79202,19,-0.4698,23,-0.1763,25,-0.0697
ENSG00000117758,STX12,98,-0.2230,103,-0.1335,115,0.05634,116,0.08424
ENSG00000117751,PPP1R8,29,-0.0688,45,0.64774,30,0.00404,27,-0.2883
ENSG00000117748,RPA2,32,-0.4015,33,-0.3569,50,0.41645,40,-0.1177
ENSG00000126698,DNAJC8,247,0.27686,191,-0.1436,161,-0.5297,239,0.37721
ENSG00000130770,ATP5IF1,129,-1.6949,334,-0.2319,599,1.09855,303,-0.5739
ENSG00000204138,PHACTR4,116,2.28502,19,-0.8982,17,-1.2880,29,-0.3318
ENSG00000198492,YTHDF2,71,-0.5652,62,-0.7700,82,-0.4486,134,0.82126
ENSG00000116350,SRSF4,110,0.75688,70,-0.0008,59,-0.3671,68,-0.0541
ENSG00000116353,MECR,23,-0.2886,19,-0.5649,45,1.21133,18,-0.9510
ENSG00000162512,SDC3,103,-0.0930,161,0.64847,66,-0.9852,130,0.49309
ENSG00000134644,PUM1,217,0.20767,137,-0.5314,139,-0.6489,238,0.62588
ENSG00000121766,ZCCHC17,137,0.00194,92,-0.6388,134,-0.0562,151,0.26259
ENSG00000121769,FABP3,25,-1.6030,16,-2.2623,96,0.68191,79,0.26411
ENSG00000162517,PEF1,27,-1.5507,56,-0.4760,83,0.22177,86,0.36982
ENSG00000084636,COL16A1,85,1.18074,74,0.93947,37,-0.3022,28,-0.9188
ENSG00000121753,ADGRB2,113,-1.0866,156,-0.5840,238,0.11561,262,0.41471
ENSG00000184007,PTP4A2,871,2.28837,241,-0.0905,168,-0.8311,170,-0.9251
ENSG00000121774,KHDRBS1,157,-0.0339,172,0.11637,171,0.14893,149,-0.1721
ENSG00000025800,KPNA6,101,0.13732,45,-1.1430,83,-0.2460,111,0.48947
ENSG00000084652,TXLNA,51,0.88525,24,-0.3457,29,-0.0787,27,-0.2537
ENSG00000084623,EIF3I,38,-1.5227,97,-0.0735,122,0.40577,104,0.05385
ENSG00000175130,MARCKSL1,717,2.74468,277,0.77762,92,-1.2226,75,-1.7586
ENSG00000160058,BSDC1,88,0.54332,49,-0.4192,63,-0.0247,61,-0.0794
ENSG00000176261,ZBTB8OS,30,-0.1697,59,0.96992,35,0.10836,26,-0.5516
ENSG00000162521,RBBP4,151,0.46361,107,-0.0999,90,-0.4767,124,0.23069
ENSG00000134684,YARS,29,-2.1032,52,-1.2715,162,0.76987,122,0.10393
ENSG00000160097,FNDC5,1,-5.0070,18,-1.2520,59,0.92148,42,0.08982
ENSG00000121905,HPCA,25,-2.7525,99,-0.7080,252,1.24031,129,-0.4510
ENSG00000121900,TMEM54,24,-0.2882,39,0.51128,42,0.91687,17,-1.1106
ENSG00000004455,AK2,72,1.50789,40,0.44822,31,0.07543,17,-1.2862
ENSG00000142920,AZIN2,9,-1.2771,21,0.00662,23,0.24135,22,0.13645
ENSG00000160094,ZNF362,30,0.54935,27,0.35996,27,0.53941,14,-0.9961
ENSG00000134686,PHC2,83,0.68218,50,-0.1437,62,0.27267,44,-0.5412
ENSG00000163866,SMIM12,34,-0.9374,33,-0.9517,73,0.39869,66,0.21073
ENSG00000116544,DLGAP3,24,-1.0289,83,0.95478,42,-0.2493,48,0.03918
ENSG00000163867,ZMYM6,22,-0.2174,14,-0.8977,29,0.29075,26,0.09371
ENSG00000116560,SFPQ,605,1.42882,165,-0.7579,188,-0.7012,267,-0.0015
ENSG00000146463,ZMYM4,55,-0.1459,73,0.30748,46,-0.5661,70,0.39159
ENSG00000142687,KIAA0319L,51,-0.4682,57,-0.2823,58,-0.3373,83,0.55551
ENSG00000020129,NCDN,102,-2.3977,213,-1.3003,630,0.57814,553,0.32835
ENSG00000126067,PSMB2,68,-0.6587,61,-0.8254,110,0.14982,117,0.34470
ENSG00000142686,C1orf216,25,-2.0530,67,-0.5673,120,0.50078,104,0.19846
ENSG00000092847,AGO1,88,0.96403,43,-0.2359,39,-0.4826,50,0.00015
ENSG00000126070,AGO3,121,1.40894,26,-1.1278,31,-1.0662,61,0.34463
ENSG00000054116,TRAPPC3,33,-0.1972,31,-0.2976,52,0.73090,30,-0.5340
ENSG00000116871,MAP7D1,286,0.56870,157,-0.4092,235,0.32514,170,-0.4309
ENSG00000054118,THRAP3,163,-0.0937,117,-0.6151,132,-0.5447,220,0.69580
ENSG00000196182,STK40,7,-1.5542,28,0.58168,18,-0.2283,22,0.33605
ENSG00000181817,LSM10,1,-4.3572,34,0.21277,45,1.04635,24,-0.5120
ENSG00000116898,MRPS15,32,-0.5959,35,-0.4339,67,0.87511,37,-0.5046
ENSG00000163873,GRIK3,49,1.03748,2,-3.4115,22,-0.3377,30,0.32609
ENSG00000163875,MEAF6,78,-0.7835,97,-0.4562,156,0.42849,130,0.01231
ENSG00000134697,GNL2,27,0.15160,17,-0.5906,19,-0.5408,30,0.58614
ENSG00000185090,MANEAL,9,-1.5326,9,-1.6064,38,0.93174,25,-0.0789
ENSG00000197982,C1orf122,182,0.36655,245,0.87446,179,0.46711,87,-1.1418
ENSG00000183431,SF3A3,43,-0.3601,27,-1.0744,58,0.14863,61,0.31395
ENSG00000183520,UTP11,12,-1.5737,34,0.02859,29,-0.2674,42,0.62970
ENSG00000116954,RRAGC,66,0.48470,36,-0.4948,42,-0.3098,53,0.21935
ENSG00000174574,AKIRIN1,76,-0.2852,66,-0.5074,101,0.21934,94,0.08023
ENSG00000168653,NDUFS5,194,-1.7384,611,0.03531,862,0.88657,498,-0.4459
ENSG00000127603,MACF1,826,1.57706,275,-0.3297,178,-1.2266,351,0.10138
ENSG00000090621,PABPC4,113,0.89624,80,0.30752,55,-0.3687,59,-0.2741
ENSG00000116983,HPCAL4,176,-0.8399,310,0.05425,316,0.11663,316,0.13882
ENSG00000084072,PPIE,29,-0.2450,26,-0.4274,45,0.68910,28,-0.4260
ENSG00000131236,CAP1,148,-0.0736,118,-0.4299,156,0.01962,164,0.16341
ENSG00000131238,PPT1,64,-1.3161,138,-0.1238,193,0.59563,141,-0.1502
ENSG00000117000,RLF,40,0.59732,15,-0.9149,20,-0.6694,34,0.55096
ENSG00000084073,ZMPSTE24,42,0.30724,15,-1.3333,36,0.08869,37,0.15817
ENSG00000084070,SMAP2,116,-0.6464,82,-1.1803,147,-0.3424,231,0.85275
ENSG00000117016,RIMS3,43,-2.5278,169,-0.4770,255,0.24750,269,0.45995
ENSG00000066136,NFYC,29,-0.8398,22,-1.2463,53,0.17328,58,0.46128
ENSG00000127124,HIVEP3,30,0.37950,11,-1.1435,28,0.33053,23,-0.1404
ENSG00000198815,FOXJ3,62,-0.2056,44,-0.7524,66,-0.1432,83,0.44601
ENSG00000177181,RIMKLA,4,-3.7781,28,-1.0813,67,0.40229,68,0.53764
ENSG00000127125,PPCS,51,-0.2955,58,-0.0736,75,0.47518,54,-0.3151
ENSG00000186409,CCDC30,73,0.90723,29,-0.6166,21,-1.3085,54,0.70943
ENSG00000065978,YBX1,92,0.32399,180,1.52629,70,-0.1527,49,-0.9717
ENSG00000177868,SVBP,46,0.26173,44,0.21158,44,0.29228,32,-0.4865
ENSG00000117394,SLC2A1,19,-1.0881,70,0.98484,48,0.48162,29,-0.6671
ENSG00000117395,EBNA1BP2,22,-1.8430,50,-0.6362,96,0.61082,77,0.08437
ENSG00000066322,ELOVL1,182,4.13717,34,0.25064,12,-1.5801,2,-4.2697
ENSG00000159479,MED8,16,-0.6890,21,-0.2836,28,0.22851,26,0.12259
ENSG00000142949,PTPRF,78,-0.8016,116,-0.1885,140,0.15664,140,0.18539
ENSG00000066135,KDM4A,19,-0.1621,18,-0.2019,20,-0.1026,23,0.22834
ENSG00000126091,ST3GAL3,14,-1.3546,46,0.46174,40,0.28463,34,-0.0963
ENSG00000117408,IPO13,138,1.64942,60,0.16378,49,-0.2149,36,-0.9391
ENSG00000117410,ATP6V0B,206,-0.9580,201,-0.9937,454,0.41581,409,0.20847
ENSG00000117411,B4GALT2,39,-0.8461,119,0.96287,69,0.03744,61,-0.2633
ENSG00000178028,DMAP1,69,-0.0028,42,-0.8023,95,0.73491,58,-0.4582
ENSG00000117419,ERI3,99,-0.3459,110,-0.1773,139,0.28483,119,-0.0707
ENSG00000187147,RNF220,154,0.31869,93,-0.4974,142,0.25178,117,-0.1995
ENSG00000142937,RPS8,1066,0.69276,1223,0.93466,813,0.32392,402,-1.2315
ENSG00000070785,EIF2B3,17,-0.7421,8,-1.9466,30,0.15219,34,0.56419
ENSG00000126088,UROD,34,-1.2609,74,-0.0539,99,0.60137,71,-0.1936
ENSG00000117450,PRDX1,164,-0.6338,447,1.02741,314,0.58261,162,-0.9404
ENSG00000117448,AKR1A1,10,-1.9924,39,0.02501,47,0.48887,38,-0.0004
ENSG00000132780,NASP,295,2.60849,52,-0.5731,41,-1.1776,52,-0.8397
ENSG00000159592,GPBP1L1,62,0.66408,41,-0.0232,38,-0.2079,40,-0.1257
ENSG00000086015,MAST2,10,-1.2764,27,0.21048,30,0.51819,22,-0.2193
ENSG00000117461,PIK3R3,15,-0.8795,39,0.62986,24,-0.1973,28,0.15234
ENSG00000085998,POMGNT1,72,0.43372,50,-0.1426,60,0.18223,48,-0.3120
ENSG00000132128,LRRC41,38,-0.1836,25,-0.8293,46,0.17369,45,0.17480
ENSG00000173660,UQCRH,91,-2.2995,348,-0.2597,686,1.33783,297,-0.7494
ENSG00000117480,FAAH,54,0.98778,26,-0.2207,28,-0.1453,26,-0.3043
ENSG00000079277,MKNK1,23,-0.0165,21,-0.1735,28,0.38787,21,-0.2946
ENSG00000123472,ATPAF1,56,-1.4437,171,0.30389,173,0.45471,133,-0.1688
ENSG00000159658,EFCAB14,139,1.01987,134,0.96428,72,-0.1192,49,-0.9945
ENSG00000162368,CMPK1,103,-0.5807,100,-0.6253,174,0.35777,153,0.07549
ENSG00000162373,BEND5,11,-1.7258,21,-0.8135,46,0.57414,38,0.15120
ENSG00000162374,ELAVL4,82,-1.7037,101,-1.4053,245,-0.0330,330,0.84532
ENSG00000185104,FAF1,36,-0.1801,39,-0.0835,44,0.18705,40,-0.0706
ENSG00000123091,RNF11,263,-0.8908,309,-0.6405,530,0.30613,500,0.20985
ENSG00000085832,EPS15,124,-0.9012,138,-0.7262,285,0.60787,214,-0.0579
ENSG00000078618,NRDC,196,0.65955,50,-1.5039,129,-0.0501,139,0.13264
ENSG00000169213,RAB3B,83,0.29775,13,-2.5206,74,0.14126,77,0.26454
ENSG00000117862,TXNDC12,11,-1.7231,30,-0.1829,33,-0.0084,40,0.50857
ENSG00000134717,BTF3L4,29,-1.1959,68,0.09942,83,0.60246,57,-0.2713
ENSG00000157077,ZFYVE9,17,-1.6004,23,-1.1215,32,-0.7992,74,1.42854
ENSG00000134748,PRPF38A,60,0.55287,64,0.66615,42,-0.0448,34,-0.5518
ENSG00000134744,TUT4,155,1.54528,57,-0.1934,30,-1.4083,69,0.18126
ENSG00000162377,COA7,23,-0.3758,19,-0.6238,28,-0.0311,33,0.37121
ENSG00000162378,ZYG11B,62,-1.7030,81,-1.3128,188,-0.0005,247,0.79871
ENSG00000116171,SCP2,89,-0.1624,119,0.30794,112,0.26884,87,-0.3259
ENSG00000162384,CZIB,36,-0.2696,59,0.54459,61,0.87136,26,-1.0830
ENSG00000162385,MAGOH,16,-0.7064,31,0.32727,27,0.15515,25,-0.0515
ENSG00000157193,LRP8,18,-1.6354,19,-1.5789,69,0.55449,61,0.30897
ENSG00000058799,YIPF1,24,0.00560,13,-0.8726,27,0.25203,24,0.04047
ENSG00000081870,HSPB11,5,-2.0871,27,0.25004,32,0.84494,19,-0.4530
ENSG00000116209,TMEM59,163,-0.0305,148,-0.1838,206,0.48708,142,-0.3856
ENSG00000116221,MRPL37,18,-2.0100,31,-1.1701,86,0.57969,74,0.26190
ENSG00000157216,SSBP3,181,-0.4769,154,-0.7301,255,0.09531,275,0.31812
ENSG00000243725,TTC4,31,0.27945,24,-0.1600,34,0.59644,20,-0.6534
ENSG00000116133,DHCR24,199,0.04090,74,-1.4975,183,-0.1354,232,0.50020
ENSG00000162402,USP24,39,0.04909,34,-0.1772,37,-0.0542,39,0.09583
ENSG00000162407,PLPP3,89,-0.9667,405,1.58615,153,-0.1549,132,-0.5263
ENSG00000162409,PRKAA2,29,-1.2322,44,-0.5891,59,-0.1950,83,0.72133
ENSG00000162601,MYSM1,115,1.03405,30,-1.1404,35,-1.1074,78,0.63588
ENSG00000177606,JUN,103,0.16151,70,-0.4550,88,-0.1108,100,0.19079
ENSG00000134709,HOOK1,23,-1.3092,14,-2.0520,48,-0.1828,73,1.00944
ENSG00000162599,NFIA,553,1.93612,339,0.98833,76,-1.6985,147,-0.6078
ENSG00000162604,TM2D1,44,-0.5275,48,-0.3984,74,0.40879,60,-0.0575
ENSG00000162607,USP1,68,0.56128,49,0.00549,39,-0.4473,51,0.11656
ENSG00000116641,DOCK7,80,1.01611,56,0.40752,30,-0.7490,42,-0.1041
ENSG00000125703,ATG4C,100,2.43332,21,-0.4383,17,-0.8658,18,-0.9197
ENSG00000142856,ITGB3BP,30,0.30520,29,0.22128,17,-0.7804,29,0.40025
ENSG00000079739,PGM1,16,-1.2556,46,0.32686,56,0.99342,26,-0.7930
ENSG00000162434,JAK1,86,-0.0714,68,-0.4258,70,-0.5044,110,0.59945
ENSG00000162433,AK4,29,-1.3413,103,0.64251,60,-0.3245,80,0.34715
ENSG00000116675,DNAJC6,332,-0.4006,208,-1.1261,461,0.16885,480,0.31907
ENSG00000213625,LEPROT,32,-0.0439,62,1.07559,35,0.12478,24,-0.6963
ENSG00000184588,PDE4B,112,0.56931,85,0.09999,61,-0.5323,84,0.13990
ENSG00000118473,SGIP1,87,-0.8352,83,-0.9188,167,0.25060,167,0.31920
ENSG00000198160,MIER1,105,0.92183,67,0.17335,36,-1.0209,67,0.24860
ENSG00000142864,SERBP1,276,0.35329,234,0.08485,222,-0.0098,207,-0.1826
ENSG00000116717,GADD45A,32,0.21177,26,-0.1646,26,-0.2010,30,0.14912
ENSG00000116729,WLS,32,-1.4080,125,0.72794,101,0.51051,66,-0.4613
ENSG00000033122,LRRC7,43,-0.9749,31,-1.4625,72,-0.2021,107,0.87012
ENSG00000066557,LRRC40,30,0.10919,16,-0.8497,28,0.00444,30,0.21981
ENSG00000116754,SRSF11,781,1.92921,119,-1.2754,165,-0.9596,256,-0.1208
ENSG00000118454,ANKRD13C,35,-0.3155,20,-1.1590,58,0.75422,38,-0.2738
ENSG00000132485,ZRANB2,243,0.55534,78,-1.2386,160,-0.1799,191,0.25435
ENSG00000172260,NEGR1,210,-1.1496,116,-2.0372,366,-0.3689,628,1.13954
